,[AGRAS 1;AGRAS 2],[ASSOMATA 1;ASSOMATA 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],LADONAS,[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],[STRATOS-I NO 1;STRATOS-I NO 2],[STRATOS-II NO 1;STRATOS-II NO 2],THISAVROS 1,THISAVROS 2,THISAVROS 3
2015-07-08 00:00:00,0.00122773885417,0.00104176051312,0.000237829312865,0.000959027369281,0.00277985849684,0.253708470247,0.00353111436089,0.0553298318952,0.186550125248,0.00170525131472,0.0125187729874,0.00336650547252,0.00298139364396,0.0452214174127,0.0,0.0289531667448,0.000400210648148,0.00294503903219,0.0,2.97160033167e-05,0.860913416476,0.860913416476,0.860913416476
2015-07-08 01:00:00,0.001226166875,0.00104032581019,0.000238562134503,0.000958505718954,0.00277886626359,0.25286883393,0.00355773379991,0.0552392086988,0.186567611607,0.0017045519822,0.0125055976723,0.00336090261171,0.00297977528391,0.0455303828238,0.0,0.0288814598294,0.000396936574074,0.00293509869929,0.0,3.29394693201e-05,0.860922591285,0.860922591285,0.860922591285
2015-07-08 02:00:00,0.00122459489583,0.00103889110725,0.00023929495614,0.000957984068627,0.00277787403034,0.252029197614,0.00358435323893,0.0551485855025,0.186585097966,0.00170385264968,0.0124924223573,0.00335529975091,0.00297815692386,0.045839348235,0.0,0.028809752914,0.0003936625,0.0029251583664,0.0,3.61629353234e-05,0.860931766094,0.860931766094,0.860931766094
2015-07-08 03:00:00,0.00122302291667,0.00103745640432,0.000240027777778,0.000957462418301,0.00277688179709,0.251189561297,0.00361097267795,0.0550579623061,0.186602584325,0.00170315331715,0.0124792470422,0.0033496968901,0.00297653856381,0.0461483136461,0.0,0.0287380459986,0.000390388425926,0.00291521803351,0.0,3.93864013267e-05,0.860940940903,0.860940940903,0.860940940903
2015-07-08 04:00:00,0.0012214509375,0.00103602170139,0.000240760599415,0.000956940767974,0.00277588956385,0.250349924981,0.00363759211697,0.0549673391098,0.186620070685,0.00170245398463,0.0124660717271,0.00334409402929,0.00297492020376,0.0464572790572,0.0,0.0286663390832,0.000387114351852,0.00290527770062,0.0,4.260986733e-05,0.860950115712,0.860950115712,0.860950115712
2015-07-08 05:00:00,0.00121987895833,0.00103458699846,0.000241493421053,0.000956419117647,0.0027748973306,0.249510288664,0.00366421155599,0.0548767159134,0.186637557044,0.0017017546521,0.012452896412,0.00333849116848,0.0029733018437,0.0467662444683,0.0,0.0285946321677,0.000383840277778,0.00289533736772,0.0,4.58333333333e-05,0.860959290521,0.860959290521,0.860959290521
2015-07-08 06:00:00,0.00121830697917,0.00103315229552,0.00024222624269,0.00095589746732,0.00277390509735,0.248670652348,0.00369083099501,0.0547860927171,0.186655043403,0.00170105531958,0.012439721097,0.00333288830767,0.00297168348365,0.0470752098794,0.0,0.0285229252523,0.000380566203704,0.00288539703483,0.0,4.90567993367e-05,0.86096846533,0.86096846533,0.86096846533
2015-07-08 07:00:00,0.001216735,0.00103171759259,0.000242959064327,0.000955375816993,0.0027729128641,0.247831016031,0.00371745043403,0.0546954695207,0.186672529762,0.00170035598706,0.0124265457819,0.00332728544686,0.0029700651236,0.0473841752905,0.0,0.0284512183369,0.00037729212963,0.00287545670194,0.0,5.228026534e-05,0.860977640139,0.860977640139,0.860977640139
2015-07-08 08:00:00,0.00121516302083,0.00103028288966,0.000243691885965,0.000954854166667,0.00277192063085,0.246991379714,0.00374406987305,0.0546048463244,0.186690016121,0.00169965665453,0.0124133704668,0.00332168258605,0.00296844676355,0.0476931407016,0.0,0.0283795114215,0.000374018055556,0.00286551636905,0.0,5.55037313433e-05,0.860986814948,0.860986814948,0.860986814948
2015-07-08 09:00:00,0.00121359104167,0.00102884818673,0.000244424707602,0.00095433251634,0.0027709283976,0.246151743398,0.00377068931207,0.054514223128,0.18670750248,0.00169895732201,0.0124001951517,0.00331607972524,0.0029668284035,0.0480021061127,0.0,0.0283078045061,0.000370743981481,0.00285557603616,0.0,5.87271973466e-05,0.860995989757,0.860995989757,0.860995989757
