,PHOT,WTOF,WTON,HE Grabovica,HE Mostar,HE Mostarsko Blato,HE Jajce 1,HE Jajce 2,HE Pec Mlini,HE Una Kostela,HE Bogatici,HE Novakovici,HE Mesica Nova,HE Bistrica B-5 A,HE Majdan,HE Botun,HE Modrac,HE Mujakovici,HE Jezernica,HE Tresanica T-4,HE Vlasenica,HE Osanica,HROR
2010-09-12 16:00:00+00:00,0,0,0,0.094654537,0.155010019,0.031609743,0.439398344,0.126999602,0.103276118,0.345210112,0.141142217,0.086220024,0.112796931,0.160475491,0.296802888,0.252666033,0.479089508,0.132591403,0.097102234,0.144946414,0.877734707,0.066017451,0.1496533
2010-09-12 17:00:00+00:00,0,0,0,0.094561652,0.153886705,0.031035265,0.434003093,0.126042496,0.102815873,0.340906623,0.140242896,0.086198821,0.112788948,0.160278768,0.29446906,0.250679263,0.478541262,0.13208564,0.096731843,0.143574124,0.870989514,0.065740023,0.1482987
2010-09-12 18:00:00+00:00,0,0,0,0.094468766,0.152763392,0.030460787,0.428607843,0.125085389,0.102355628,0.336603135,0.139343575,0.086177618,0.112780965,0.160082045,0.292135231,0.248692493,0.477993016,0.131579878,0.096361452,0.142201835,0.864244321,0.065462596,0.146944
2010-09-12 19:00:00+00:00,0,0,0,0.09437588,0.151640078,0.029886309,0.423212592,0.124128283,0.101895384,0.332299646,0.138444253,0.086156415,0.112772982,0.159885323,0.289801403,0.246705723,0.477444771,0.131074116,0.095991061,0.140829546,0.857499128,0.065185168,0.1455894
2010-09-12 20:00:00+00:00,0,0,0,0.094282995,0.150516764,0.02931183,0.417817341,0.123171177,0.101435139,0.327996157,0.137544932,0.086135212,0.112764999,0.1596886,0.287467575,0.244718952,0.476896525,0.130568353,0.095620671,0.139457257,0.850753935,0.06490774,0.1442348
2010-09-12 21:00:00+00:00,0,0,0,0.094190109,0.149393451,0.028737352,0.41242209,0.122214071,0.100974894,0.323692669,0.136645611,0.086114009,0.112757016,0.159491877,0.285133746,0.242732182,0.47634828,0.130062591,0.09525028,0.138084967,0.844008742,0.064630313,0.1428801
2010-09-12 22:00:00+00:00,0,0,0,0.094097223,0.148270137,0.028162874,0.40702684,0.121256965,0.10051465,0.31938918,0.13574629,0.086092805,0.112749033,0.159295155,0.282799918,0.240745412,0.475800034,0.129556829,0.094879889,0.136712678,0.837263549,0.064352885,0.1415255
2010-09-12 23:00:00+00:00,0,0,0,0.094004337,0.147146823,0.027588396,0.401631589,0.120299859,0.100054405,0.315085691,0.134846968,0.086071602,0.11274105,0.159098432,0.28046609,0.238758642,0.475251788,0.129051066,0.094509498,0.135340389,0.830518356,0.064075457,0.1401709
2010-09-13 00:00:00+00:00,0,0,0,0.093799433,0.146301353,0.027258061,0.39905042,0.119796415,0.099685967,0.312404874,0.134521538,0.086050169,0.112719974,0.158979154,0.279730347,0.23813231,0.474345674,0.128857848,0.094367996,0.134753498,0.827426884,0.063876223,0.1394115
2010-09-13 01:00:00+00:00,0,0,0,0.093594528,0.145455882,0.026927725,0.396469251,0.119292972,0.099317529,0.309724056,0.134196108,0.086028735,0.112698898,0.158859876,0.278994605,0.237505978,0.47343956,0.12866463,0.094226494,0.134166607,0.824335411,0.063676989,0.1386521
2010-09-13 02:00:00+00:00,0,0,0,0.093389623,0.144610411,0.02659739,0.393888082,0.118789529,0.098949091,0.307043239,0.133870677,0.086007302,0.112677821,0.158740598,0.278258862,0.236879646,0.472533446,0.128471411,0.094084992,0.133579716,0.821243939,0.063477754,0.1378927
2010-09-13 03:00:00+00:00,0,0,0,0.093184719,0.143764941,0.026267055,0.391306913,0.118286086,0.098580652,0.304362421,0.133545247,0.085985868,0.112656745,0.15862132,0.27752312,0.236253313,0.471627332,0.128278193,0.09394349,0.132992825,0.818152467,0.06327852,0.1371333
2010-09-13 04:00:00+00:00,0,0,0,0.092979814,0.14291947,0.02593672,0.388725744,0.117782643,0.098212214,0.301681604,0.133219817,0.085964435,0.112635669,0.158502042,0.276787377,0.235626981,0.470721218,0.128084975,0.093801988,0.132405934,0.815060994,0.063079286,0.136374
2010-09-13 05:00:00+00:00,0,0,0,0.092774909,0.142074,0.025606384,0.386144575,0.1172792,0.097843776,0.299000787,0.132894386,0.085943001,0.112614593,0.158382764,0.276051634,0.235000649,0.469815104,0.127891756,0.093660486,0.131819043,0.811969522,0.062880052,0.1356146
2010-09-13 06:00:00+00:00,0,0,0,0.092570004,0.141228529,0.025276049,0.383563406,0.116775757,0.097475338,0.296319969,0.132568956,0.085921568,0.112593517,0.158263486,0.275315892,0.234374317,0.468908989,0.127698538,0.093518984,0.131232152,0.80887805,0.062680817,0.1348552
2010-09-13 07:00:00+00:00,0,0,0,0.0923651,0.140383058,0.024945714,0.380982237,0.116272314,0.0971069,0.293639152,0.132243526,0.085900134,0.112572441,0.158144208,0.274580149,0.233747985,0.468002875,0.127505319,0.093377483,0.130645261,0.805786577,0.062481583,0.1340958
2010-09-13 08:00:00+00:00,0,0,0,0.092160195,0.139537588,0.024615378,0.378401068,0.115768871,0.096738462,0.290958334,0.131918095,0.085878701,0.112551365,0.15802493,0.273844407,0.233121653,0.467096761,0.127312101,0.093235981,0.13005837,0.802695105,0.062282349,0.1333365
2010-09-13 09:00:00+00:00,0,0,0,0.09195529,0.138692117,0.024285043,0.375819898,0.115265428,0.096370024,0.288277517,0.131592665,0.085857267,0.112530289,0.157905652,0.273108664,0.232495321,0.466190647,0.127118883,0.093094479,0.129471479,0.799603633,0.062083115,0.1325771
2010-09-13 10:00:00+00:00,0,0,0,0.091750386,0.137846647,0.023954708,0.373238729,0.114761985,0.096001586,0.285596699,0.131267235,0.085835834,0.112509213,0.157786374,0.272372921,0.231868989,0.465284533,0.126925664,0.092952977,0.128884588,0.79651216,0.06188388,0.1318177
2010-09-13 11:00:00+00:00,0,0,0,0.091545481,0.137001176,0.023624372,0.37065756,0.114258542,0.095633147,0.282915882,0.130941804,0.0858144,0.112488137,0.157667095,0.271637179,0.231242657,0.464378419,0.126732446,0.092811475,0.128297697,0.793420688,0.061684646,0.1310583
2010-09-13 12:00:00+00:00,0,0,0,0.091340576,0.136155706,0.023294037,0.368076391,0.113755099,0.095264709,0.280235064,0.130616374,0.085792967,0.112467061,0.157547817,0.270901436,0.230616325,0.463472305,0.126539227,0.092669973,0.127710806,0.790329216,0.061485412,0.1302989
2010-09-13 13:00:00+00:00,0,0,0,0.091135672,0.135310235,0.022963702,0.365495222,0.113251655,0.094896271,0.277554247,0.130290944,0.085771533,0.112445985,0.157428539,0.270165694,0.229989993,0.462566191,0.126346009,0.092528471,0.127123915,0.787237743,0.061286177,0.1295396
2010-09-13 14:00:00+00:00,0,0,0,0.090930767,0.134464764,0.022633367,0.362914053,0.112748212,0.094527833,0.27487343,0.129965513,0.085750099,0.112424909,0.157309261,0.269429951,0.229363661,0.461660076,0.126152791,0.092386969,0.126537024,0.784146271,0.061086943,0.1287802
2010-09-13 15:00:00+00:00,0,0,0,0.090725862,0.133619294,0.022303031,0.360332884,0.112244769,0.094159395,0.272192612,0.129640083,0.085728666,0.112403833,0.157189983,0.268694209,0.228737329,0.460753962,0.125959572,0.092245467,0.125950133,0.781054799,0.060887709,0.1280208
2010-09-13 16:00:00+00:00,0,0,0,0.090520957,0.132773823,0.021972696,0.357751715,0.111741326,0.093790957,0.269511795,0.129314653,0.085707232,0.112382757,0.157070705,0.267958466,0.228110997,0.459847848,0.125766354,0.092103965,0.125363242,0.777963326,0.060688475,0.1272614
2010-09-13 17:00:00+00:00,0,0,0,0.090316053,0.131928353,0.021642361,0.355170546,0.111237883,0.093422519,0.266830977,0.128989222,0.085685799,0.112361681,0.156951427,0.267222723,0.227484665,0.458941734,0.125573135,0.091962463,0.124776351,0.774871854,0.06048924,0.126502
2010-09-13 18:00:00+00:00,0,0,0,0.090111148,0.131082882,0.021312025,0.352589377,0.11073444,0.09305408,0.26415016,0.128663792,0.085664365,0.112340605,0.156832149,0.266486981,0.226858333,0.45803562,0.125379917,0.091820961,0.12418946,0.771780381,0.060290006,0.1257427
2010-09-13 19:00:00+00:00,0,0,0,0.089906243,0.130237412,0.02098169,0.350008208,0.110230997,0.092685642,0.261469342,0.128338362,0.085642932,0.112319529,0.156712871,0.265751238,0.226232001,0.457129506,0.125186699,0.09167946,0.123602569,0.768688909,0.060090772,0.1249833
2010-09-13 20:00:00+00:00,0,0,0,0.089701339,0.129391941,0.020651355,0.347427039,0.109727554,0.092317204,0.258788525,0.128012931,0.085621498,0.112298453,0.156593593,0.265015496,0.225605669,0.456223392,0.12499348,0.091537958,0.123015678,0.765597437,0.059891538,0.1242239
2010-09-13 21:00:00+00:00,0,0,0,0.089496434,0.12854647,0.02032102,0.34484587,0.109224111,0.091948766,0.256107707,0.127687501,0.085600065,0.112277377,0.156474315,0.264279753,0.224979337,0.455317278,0.124800262,0.091396456,0.122428787,0.762505964,0.059692303,0.1234645
2010-09-13 22:00:00+00:00,0,0,0,0.089291529,0.127701,0.019990684,0.342264701,0.108720668,0.091580328,0.25342689,0.127362071,0.085578631,0.112256301,0.156355037,0.26354401,0.224353005,0.454411164,0.124607043,0.091254954,0.121841896,0.759414492,0.059493069,0.1227051
2010-09-13 23:00:00+00:00,0,0,0,0.089086624,0.126855529,0.019660349,0.339683532,0.108217225,0.09121189,0.250746073,0.12703664,0.085557198,0.112235225,0.156235759,0.262808268,0.223726673,0.453505049,0.124413825,0.091113452,0.121255005,0.75632302,0.059293835,0.1219458
2010-09-14 00:00:00+00:00,0,0,0,0.088855515,0.126327919,0.019483187,0.338171414,0.107892613,0.090926884,0.249236816,0.126886727,0.085535995,0.112210476,0.156123395,0.262174755,0.223187368,0.452442619,0.124262628,0.091002724,0.120997667,0.754650765,0.059149858,0.1214719
2010-09-14 01:00:00+00:00,0,0,0,0.088624405,0.12580031,0.019306025,0.336659295,0.107568001,0.090641877,0.247727559,0.126736813,0.085514792,0.112185728,0.156011031,0.261541242,0.222648063,0.451380188,0.124111432,0.090891997,0.12074033,0.75297851,0.059005881,0.120998
2010-09-14 02:00:00+00:00,0,0,0,0.088393295,0.1252727,0.019128863,0.335147177,0.107243389,0.090356871,0.246218303,0.126586899,0.085493589,0.11216098,0.155898667,0.260907728,0.222108758,0.450317758,0.123960235,0.090781269,0.120482993,0.751306255,0.058861905,0.1205241
2010-09-14 03:00:00+00:00,0,0,0,0.088162186,0.12474509,0.0189517,0.333635058,0.106918778,0.090071865,0.244709046,0.126436985,0.085472386,0.112136231,0.155786303,0.260274215,0.221569453,0.449255327,0.123809038,0.090670541,0.120225655,0.749634001,0.058717928,0.1200502
2010-09-14 04:00:00+00:00,0,0,0,0.087931076,0.12421748,0.018774538,0.33212294,0.106594166,0.089786859,0.24319979,0.126287071,0.085451182,0.112111483,0.155673939,0.259640702,0.221030148,0.448192896,0.123657842,0.090559814,0.119968318,0.747961746,0.058573951,0.1195764
2010-09-14 05:00:00+00:00,0,0,0,0.087699967,0.12368987,0.018597376,0.330610821,0.106269554,0.089501852,0.241690533,0.126137158,0.085429979,0.112086735,0.155561576,0.259007189,0.220490843,0.447130466,0.123506645,0.090449086,0.11971098,0.746289491,0.058429975,0.1191025
2010-09-14 06:00:00+00:00,0,0,0,0.087468857,0.12316226,0.018420214,0.329098703,0.105944942,0.089216846,0.240181277,0.125987244,0.085408776,0.112061986,0.155449212,0.258373676,0.219951538,0.446068035,0.123355448,0.090338358,0.119453643,0.744617236,0.058285998,0.1186286
2010-09-14 07:00:00+00:00,0,0,0,0.087237747,0.12263465,0.018243052,0.327586584,0.10562033,0.08893184,0.23867202,0.12583733,0.085387573,0.112037238,0.155336848,0.257740163,0.219412233,0.445005605,0.123204252,0.090227631,0.119196306,0.742944981,0.058142021,0.1181547
2010-09-14 08:00:00+00:00,0,0,0,0.087006638,0.12210704,0.01806589,0.326074466,0.105295719,0.088646834,0.237162764,0.125687416,0.08536637,0.112012489,0.155224484,0.257106649,0.218872928,0.443943174,0.123053055,0.090116903,0.118938968,0.741272726,0.057998045,0.1176808
2010-09-14 09:00:00+00:00,0,0,0,0.086775528,0.121579431,0.017888728,0.324562347,0.104971107,0.088361827,0.235653507,0.125537502,0.085345167,0.111987741,0.15511212,0.256473136,0.218333623,0.442880744,0.122901858,0.090006175,0.118681631,0.739600472,0.057854068,0.1172069
2010-09-14 10:00:00+00:00,0,0,0,0.086544418,0.121051821,0.017711565,0.323050229,0.104646495,0.088076821,0.234144251,0.125387588,0.085323964,0.111962993,0.154999756,0.255839623,0.217794318,0.441818313,0.122750661,0.089895448,0.118424294,0.737928217,0.057710091,0.116733
2010-09-14 11:00:00+00:00,0,0,0,0.086313309,0.120524211,0.017534403,0.321538111,0.104321883,0.087791815,0.232634994,0.125237675,0.085302761,0.111938244,0.154887392,0.25520611,0.217255013,0.440755882,0.122599465,0.08978472,0.118166956,0.736255962,0.057566115,0.1162592
2010-09-14 12:00:00+00:00,0,0,0,0.086082199,0.119996601,0.017357241,0.320025992,0.103997271,0.087506809,0.231125737,0.125087761,0.085281558,0.111913496,0.154775028,0.254572597,0.216715709,0.439693452,0.122448268,0.089673992,0.117909619,0.734583707,0.057422138,0.1157853
2010-09-14 13:00:00+00:00,0,0,0,0.085851089,0.119468991,0.017180079,0.318513874,0.10367266,0.087221803,0.229616481,0.124937847,0.085260355,0.111888747,0.154662664,0.253939084,0.216176404,0.438631021,0.122297071,0.089563265,0.117652282,0.732911452,0.057278161,0.1153114
2010-09-14 14:00:00+00:00,0,0,0,0.08561998,0.118941381,0.017002917,0.317001755,0.103348048,0.086936796,0.228107224,0.124787933,0.085239152,0.111863999,0.154550301,0.25330557,0.215637099,0.437568591,0.122145875,0.089452537,0.117394944,0.731239198,0.057134185,0.1148375
2010-09-14 15:00:00+00:00,0,0,0,0.08538887,0.118413771,0.016825755,0.315489637,0.103023436,0.08665179,0.226597968,0.124638019,0.085217949,0.111839251,0.154437937,0.252672057,0.215097794,0.43650616,0.121994678,0.089341809,0.117137607,0.729566943,0.056990208,0.1143636
2010-09-14 16:00:00+00:00,0,0,0,0.08515776,0.117886161,0.016648593,0.313977518,0.102698824,0.086366784,0.225088711,0.124488106,0.085196746,0.111814502,0.154325573,0.252038544,0.214558489,0.435443729,0.121843481,0.089231082,0.11688027,0.727894688,0.056846231,0.1138897
2010-09-14 17:00:00+00:00,0,0,0,0.084926651,0.117358552,0.01647143,0.3124654,0.102374213,0.086081778,0.223579455,0.124338192,0.085175543,0.111789754,0.154213209,0.251405031,0.214019184,0.434381299,0.121692285,0.089120354,0.116622932,0.726222433,0.056702255,0.1134159
2010-09-14 18:00:00+00:00,0,0,0,0.084695541,0.116830942,0.016294268,0.310953281,0.102049601,0.085796771,0.222070198,0.124188278,0.08515434,0.111765005,0.154100845,0.250771518,0.213479879,0.433318868,0.121541088,0.089009626,0.116365595,0.724550178,0.056558278,0.112942
2010-09-14 19:00:00+00:00,0,0,0,0.084464431,0.116303332,0.016117106,0.309441163,0.101724989,0.085511765,0.220560942,0.124038364,0.085133137,0.111740257,0.153988481,0.250138004,0.212940574,0.432256438,0.121389891,0.088898899,0.116108257,0.722877924,0.056414301,0.1124681
2010-09-14 20:00:00+00:00,0,0,0,0.084233322,0.115775722,0.015939944,0.307929044,0.101400377,0.085226759,0.219051685,0.12388845,0.085111934,0.111715509,0.153876117,0.249504491,0.212401269,0.431194007,0.121238695,0.088788171,0.11585092,0.721205669,0.056270324,0.1119942
2010-09-14 21:00:00+00:00,0,0,0,0.084002212,0.115248112,0.015762782,0.306416926,0.101075765,0.084941753,0.217542429,0.123738537,0.085090731,0.11169076,0.153763753,0.248870978,0.211861964,0.430131576,0.121087498,0.088677443,0.115593583,0.719533414,0.056126348,0.1115203
2010-09-14 22:00:00+00:00,0,0,0,0.083771102,0.114720502,0.01558562,0.304904807,0.100751154,0.084656746,0.216033172,0.123588623,0.085069528,0.111666012,0.15365139,0.248237465,0.211322659,0.429069146,0.120936301,0.088566716,0.115336245,0.717861159,0.055982371,0.1110464
2010-09-14 23:00:00+00:00,0,0,0,0.083539993,0.114192892,0.015408458,0.303392689,0.100426542,0.08437174,0.214523916,0.123438709,0.085048325,0.111641263,0.153539026,0.247603952,0.210783354,0.428006715,0.120785104,0.088455988,0.115078908,0.716188904,0.055838394,0.1105726
2010-09-15 00:00:00+00:00,0,0,0,0.083349745,0.113825208,0.015304259,0.302285097,0.100182397,0.084139458,0.213609512,0.123336781,0.085027122,0.111615557,0.153430926,0.247031353,0.210295906,0.427003189,0.120693837,0.088389149,0.114923158,0.715008248,0.055728577,0.1102296
2010-09-15 01:00:00+00:00,0,0,0,0.083159497,0.113457524,0.015200061,0.301177505,0.099938253,0.083907176,0.212695108,0.123234852,0.085005918,0.111589851,0.153322827,0.246458755,0.209808457,0.425999664,0.120602569,0.088322309,0.114767409,0.713827591,0.05561876,0.1098866
2010-09-15 02:00:00+00:00,0,0,0,0.08296925,0.11308984,0.015095862,0.300069913,0.099694108,0.083674895,0.211780704,0.123132924,0.084984715,0.111564145,0.153214727,0.245886156,0.209321008,0.424996138,0.120511301,0.08825547,0.114611659,0.712646935,0.055508942,0.1095437
2010-09-15 03:00:00+00:00,0,0,0,0.082779002,0.112722155,0.014991664,0.298962321,0.099449964,0.083442613,0.2108663,0.123030996,0.084963512,0.111538439,0.153106628,0.245313558,0.20883356,0.423992612,0.120420033,0.088188631,0.114455909,0.711466278,0.055399125,0.1092007
2010-09-15 04:00:00+00:00,0,0,0,0.082588754,0.112354471,0.014887465,0.297854729,0.099205819,0.083210331,0.209951896,0.122929068,0.084942308,0.111512733,0.152998528,0.244740959,0.208346111,0.422989086,0.120328765,0.088121792,0.11430016,0.710285622,0.055289308,0.1088578
2010-09-15 05:00:00+00:00,0,0,0,0.082398506,0.111986787,0.014783267,0.296747136,0.098961675,0.082978049,0.209037492,0.122827139,0.084921105,0.111487026,0.152890428,0.244168361,0.207858662,0.42198556,0.120237498,0.088054952,0.11414441,0.709104965,0.05517949,0.1085148
2010-09-15 06:00:00+00:00,0,0,0,0.082208259,0.111619103,0.014679068,0.295639544,0.09871753,0.082745767,0.208123088,0.122725211,0.084899902,0.11146132,0.152782329,0.243595762,0.207371213,0.420982034,0.12014623,0.087988113,0.11398866,0.707924309,0.055069673,0.1081718
2010-09-15 07:00:00+00:00,0,0,0,0.082018011,0.111251419,0.01457487,0.294531952,0.098473386,0.082513485,0.207208684,0.122623283,0.084878699,0.111435614,0.152674229,0.243023164,0.206883765,0.419978508,0.120054962,0.087921274,0.113832911,0.706743652,0.054959856,0.1078289
2010-09-15 08:00:00+00:00,0,0,0,0.081827763,0.110883734,0.014470672,0.29342436,0.098229241,0.082281203,0.20629428,0.122521355,0.084857495,0.111409908,0.15256613,0.242450566,0.206396316,0.418974983,0.119963694,0.087854435,0.113677161,0.705562996,0.054850038,0.1074859
2010-09-15 09:00:00+00:00,0,0,0,0.081637515,0.11051605,0.014366473,0.292316768,0.097985097,0.082048921,0.205379877,0.122419426,0.084836292,0.111384202,0.15245803,0.241877967,0.205908867,0.417971457,0.119872426,0.087787595,0.113521411,0.704382339,0.054740221,0.107143
2010-09-15 10:00:00+00:00,0,0,0,0.081447268,0.110148366,0.014262275,0.291209176,0.097740952,0.081816639,0.204465473,0.122317498,0.084815089,0.111358496,0.152349931,0.241305369,0.205421419,0.416967931,0.119781158,0.087720756,0.113365661,0.703201683,0.054630404,0.1068
2010-09-15 11:00:00+00:00,0,0,0,0.08125702,0.109780682,0.014158076,0.290101584,0.097496808,0.081584357,0.203551069,0.12221557,0.084793885,0.111332789,0.152241831,0.24073277,0.20493397,0.415964405,0.119689891,0.087653917,0.113209912,0.702021026,0.054520586,0.1064571
2010-09-15 12:00:00+00:00,0,0,0,0.081066772,0.109412998,0.014053878,0.288993992,0.097252663,0.081352075,0.202636665,0.122113642,0.084772682,0.111307083,0.152133732,0.240160172,0.204446521,0.414960879,0.119598623,0.087587078,0.113054162,0.70084037,0.054410769,0.1061141
2010-09-15 13:00:00+00:00,0,0,0,0.080876525,0.109045313,0.013949679,0.2878864,0.097008519,0.081119794,0.201722261,0.122011713,0.084751479,0.111281377,0.152025632,0.239587573,0.203959072,0.413957353,0.119507355,0.087520238,0.112898412,0.699659713,0.054300952,0.1057711
2010-09-15 14:00:00+00:00,0,0,0,0.080686277,0.108677629,0.013845481,0.286778808,0.096764374,0.080887512,0.200807857,0.121909785,0.084730275,0.111255671,0.151917533,0.239014975,0.203471624,0.412953827,0.119416087,0.087453399,0.112742663,0.698479057,0.054191134,0.1054282
2010-09-15 15:00:00+00:00,0,0,0,0.080496029,0.108309945,0.013741282,0.285671216,0.09652023,0.08065523,0.199893453,0.121807857,0.084709072,0.111229965,0.151809433,0.238442376,0.202984175,0.411950301,0.119324819,0.08738656,0.112586913,0.6972984,0.054081317,0.1050852
2010-09-15 16:00:00+00:00,0,0,0,0.080305781,0.107942261,0.013637084,0.284563623,0.096276085,0.080422948,0.198979049,0.121705928,0.084687869,0.111204259,0.151701334,0.237869778,0.202496726,0.410946776,0.119233552,0.087319721,0.112431163,0.696117744,0.0539715,0.1047423
2010-09-15 17:00:00+00:00,0,0,0,0.080115534,0.107574577,0.013532885,0.283456031,0.096031941,0.080190666,0.198064645,0.121604,0.084666666,0.111178552,0.151593234,0.237297179,0.202009278,0.40994325,0.119142284,0.087252882,0.112275414,0.694937087,0.053861682,0.1043993
2010-09-15 18:00:00+00:00,0,0,0,0.079925286,0.107206892,0.013428687,0.282348439,0.095787796,0.079958384,0.197150241,0.121502072,0.084645462,0.111152846,0.151485135,0.236724581,0.201521829,0.408939724,0.119051016,0.087186042,0.112119664,0.693756431,0.053751865,0.1040563
2010-09-15 19:00:00+00:00,0,0,0,0.079735038,0.106839208,0.013324488,0.281240847,0.095543652,0.079726102,0.196235837,0.121400144,0.084624259,0.11112714,0.151377035,0.236151982,0.20103438,0.407936198,0.118959748,0.087119203,0.111963914,0.692575774,0.053642048,0.1037134
2010-09-15 20:00:00+00:00,0,0,0,0.079544791,0.106471524,0.01322029,0.280133255,0.095299507,0.07949382,0.195321434,0.121298215,0.084603056,0.111101434,0.151268935,0.235579384,0.200546932,0.406932672,0.11886848,0.087052364,0.111808165,0.691395118,0.05353223,0.1033704
2010-09-15 21:00:00+00:00,0,0,0,0.079354543,0.10610384,0.013116092,0.279025663,0.095055363,0.079261538,0.19440703,0.121196287,0.084581852,0.111075728,0.151160836,0.235006785,0.200059483,0.405929146,0.118777213,0.086985525,0.111652415,0.690214461,0.053422413,0.1030275
2010-09-15 22:00:00+00:00,0,0,0,0.079164295,0.105736155,0.013011893,0.277918071,0.094811218,0.079029256,0.193492626,0.121094359,0.084560649,0.111050022,0.151052736,0.234434187,0.199572034,0.40492562,0.118685945,0.086918685,0.111496665,0.689033805,0.053312596,0.1026845
2010-09-15 23:00:00+00:00,0,0,0,0.078974047,0.105368471,0.012907695,0.276810479,0.094567073,0.078796975,0.192578222,0.120992431,0.084539446,0.111024315,0.150944637,0.233861589,0.199084585,0.403922095,0.118594677,0.086851846,0.111340916,0.687853148,0.053202778,0.1023415
2010-09-16 00:00:00+00:00,0,0,0,0.078812401,0.105076216,0.012835928,0.275879983,0.094364147,0.078599482,0.191939011,0.120905799,0.084518243,0.110998449,0.150842185,0.233349376,0.198648542,0.402999492,0.118528631,0.086803478,0.111217663,0.686869366,0.053110026,0.1020605
2010-09-16 01:00:00+00:00,0,0,0,0.078650754,0.10478396,0.01276416,0.274949487,0.094161221,0.07840199,0.191299801,0.120819168,0.08449704,0.110972583,0.150739733,0.232837163,0.198212499,0.40207689,0.118462585,0.08675511,0.11109441,0.685885584,0.053017273,0.1017795
2010-09-16 02:00:00+00:00,0,0,0,0.078489107,0.104491704,0.012692393,0.274018991,0.093958295,0.078204498,0.19066059,0.120732537,0.084475837,0.110946717,0.150637281,0.23232495,0.197776457,0.401154287,0.11839654,0.086706742,0.110971158,0.684901802,0.05292452,0.1014985
2010-09-16 03:00:00+00:00,0,0,0,0.07832746,0.104199449,0.012620626,0.273088496,0.093755369,0.078007006,0.19002138,0.120645905,0.084454634,0.110920851,0.150534829,0.231812737,0.197340414,0.400231685,0.118330494,0.086658374,0.110847905,0.68391802,0.052831767,0.1012175
2010-09-16 04:00:00+00:00,0,0,0,0.078165813,0.103907193,0.012548859,0.272158,0.093552442,0.077809513,0.189382169,0.120559274,0.084433431,0.110894985,0.150432377,0.231300524,0.196904371,0.399309083,0.118264448,0.086610006,0.110724652,0.682934238,0.052739014,0.1009365
2010-09-16 05:00:00+00:00,0,0,0,0.078004166,0.103614938,0.012477092,0.271227504,0.093349516,0.077612021,0.188742959,0.120472643,0.084412228,0.110869119,0.150329925,0.230788311,0.196468328,0.39838648,0.118198402,0.086561638,0.1106014,0.681950457,0.052646262,0.1006555
2010-09-16 06:00:00+00:00,0,0,0,0.077842519,0.103322682,0.012405325,0.270297008,0.09314659,0.077414529,0.188103749,0.120386012,0.084391025,0.110843253,0.150227473,0.230276098,0.196032285,0.397463878,0.118132357,0.08651327,0.110478147,0.680966675,0.052553509,0.1003745
2010-09-16 07:00:00+00:00,0,0,0,0.077680872,0.103030426,0.012333558,0.269366512,0.092943664,0.077217036,0.187464538,0.12029938,0.084369821,0.110817387,0.150125021,0.229763885,0.195596242,0.396541276,0.118066311,0.086464902,0.110354894,0.679982893,0.052460756,0.1000935
2010-09-16 08:00:00+00:00,0,0,0,0.077519225,0.102738171,0.012261791,0.268436017,0.092740738,0.077019544,0.186825328,0.120212749,0.084348618,0.110791521,0.150022569,0.229251672,0.195160199,0.395618673,0.118000265,0.086416533,0.110231642,0.678999111,0.052368003,0.0998125
2010-09-16 09:00:00+00:00,0,0,0,0.077357578,0.102445915,0.012190024,0.267505521,0.092537811,0.076822052,0.186186117,0.120126118,0.084327415,0.110765655,0.149920117,0.228739459,0.194724156,0.394696071,0.117934219,0.086368165,0.110108389,0.678015329,0.052275251,0.0995315
2010-09-16 10:00:00+00:00,0,0,0,0.077195932,0.102153659,0.012118257,0.266575025,0.092334885,0.07662456,0.185546907,0.120039486,0.084306212,0.110739789,0.149817665,0.228227246,0.194288113,0.393773469,0.117868174,0.086319797,0.109985136,0.677031547,0.052182498,0.0992504
2010-09-16 11:00:00+00:00,0,0,0,0.077034285,0.101861404,0.01204649,0.265644529,0.092131959,0.076427067,0.184907696,0.119952855,0.084285009,0.110713923,0.149715213,0.227715034,0.19385207,0.392850866,0.117802128,0.086271429,0.109861884,0.676047765,0.052089745,0.0989694
2010-09-16 12:00:00+00:00,0,0,0,0.076872638,0.101569148,0.011974723,0.264714033,0.091929033,0.076229575,0.184268486,0.119866224,0.084263806,0.110688057,0.149612761,0.227202821,0.193416027,0.391928264,0.117736082,0.086223061,0.109738631,0.675063983,0.051996992,0.0986884
2010-09-16 13:00:00+00:00,0,0,0,0.076710991,0.101276893,0.011902956,0.263783538,0.091726106,0.076032083,0.183629275,0.119779593,0.084242603,0.110662191,0.149510309,0.226690608,0.192979984,0.391005662,0.117670036,0.086174693,0.109615379,0.674080201,0.051904239,0.0984074
2010-09-16 14:00:00+00:00,0,0,0,0.076549344,0.100984637,0.011831189,0.262853042,0.09152318,0.075834591,0.182990065,0.119692961,0.0842214,0.110636325,0.149407856,0.226178395,0.192543941,0.390083059,0.117603991,0.086126325,0.109492126,0.673096419,0.051811487,0.0981264
2010-09-16 15:00:00+00:00,0,0,0,0.076387697,0.100692381,0.011759422,0.261922546,0.091320254,0.075637098,0.182350854,0.11960633,0.084200197,0.110610458,0.149305404,0.225666182,0.192107898,0.389160457,0.117537945,0.086077957,0.109368873,0.672112637,0.051718734,0.0978454
