,IE_P2HT_OTH,IE_STUR_BIO_CHP,IE_COMC_GAS_CHP
2016-12-18 08:00:00,1546.5197134132586,23.618891525047154,7.780206566097137
2016-12-18 09:00:00,1426.202240453214,21.781368654977072,7.174915353174968
2016-12-18 10:00:00,1328.942122938474,20.295984314014497,6.6856207141577455
2016-12-18 11:00:00,1259.9796689247896,19.2427699860475,6.338685506751137
2016-12-18 12:00:00,1227.280146656903,18.743373526585945,6.1741812746677605
2016-12-18 13:00:00,1225.3936357568325,18.714562192386236,6.164690645893718
2016-12-18 14:00:00,1242.1626215352362,18.970662940828063,6.249051790551861
2016-12-18 15:00:00,1272.1371836141323,19.42844302866782,6.39984733662829
2016-12-18 16:00:00,1331.0382461607742,20.327996907569723,6.696165857240013
2016-12-18 17:00:00,1390.5681456741067,21.237154564538198,6.995647920776417
2016-12-18 18:00:00,1409.2236423525806,21.522066647179727,7.0894996942086
2016-12-18 19:00:00,1412.5774395082613,21.57328679686809,7.106371923140227
2016-12-18 20:00:00,1370.6549750622523,20.933034925763533,6.895469061494873
2016-12-18 21:00:00,1233.7781286460342,18.842612566607148,6.20687121822279
2016-12-18 22:00:00,935.7094064349128,14.290421763053741,4.707351871924318
2016-12-18 23:00:00,739.0930481831323,11.287640487573363,3.718217450807604
2016-12-19 00:00:00,673.9036159695889,10.292048828005774,3.3902635009490774
2016-12-19 01:00:00,714.9876311266773,10.919495661688241,3.596948305361525
2016-12-19 02:00:00,730.0797183272405,11.149986335285883,3.6728733355538528
2016-12-19 03:00:00,816.4399950860183,12.468905189761275,4.107333230543285
2016-12-19 04:00:00,1010.5410054710383,15.433271352975376,5.083813479961276
2016-12-19 05:00:00,1349.6937428392482,20.612908990211256,6.790017630672196
2016-12-19 06:00:00,1658.243081161872,25.325162761540803,8.342262692382008
2016-12-19 07:00:00,1620.512863160464,24.748936077546695,8.152450116901186
2016-12-19 08:00:00,1583.6210944479765,24.185514430974692,7.966855598653276
2016-12-19 09:00:00,1461.4171105878613,22.3191802267049,7.352073756957066
2016-12-19 10:00:00,1368.139627195492,20.89461981349726,6.882814889796152
2016-12-19 11:00:00,1297.5002746039677,19.81579541068608,6.527443567923729
2016-12-19 12:00:00,1259.3508319580997,19.23316620798093,6.335521963826457
2016-12-19 13:00:00,1247.8221542354472,19.05709694342718,6.277523676873985
2016-12-19 14:00:00,1270.669897358522,19.40603421317916,6.392465736470703
2016-12-19 15:00:00,1299.806010148498,19.851009263596833,6.5390432253142246
2016-12-19 16:00:00,1355.5628878616894,20.702544252165893,6.819544031302546
2016-12-19 17:00:00,1410.2717039637305,21.53807294395734,7.094772265749733
2016-12-19 18:00:00,1440.6654906870867,22.002255550508142,7.247676840442614
2016-12-19 19:00:00,1439.1982044314766,21.97984673501949,7.240295240285029
2016-12-19 20:00:00,1396.646903018778,21.32999108584836,7.026228835714993
2016-12-19 21:00:00,1258.0931580247193,19.213958651847793,6.329194877977095
2016-12-19 22:00:00,959.8148234913677,14.658566588938863,4.828621017370397
2016-12-19 23:00:00,756.9100955726859,11.5597475327928,3.80785116700688
2016-12-20 00:00:00,554.4245922984643,8.467330995357784,2.789190345259817
2016-12-20 01:00:00,581.6741941883699,8.883494711575747,2.9262772053292974
2016-12-20 02:00:00,604.5219373114446,9.232431981327732,3.0412192649260157
2016-12-20 03:00:00,677.0478008030395,10.340067718338616,3.406081215572479
2016-12-20 04:00:00,858.5720718542569,13.112358320221352,4.319290606496865
2016-12-20 05:00:00,1202.5458926337578,18.365624922634254,6.049748586297001
2016-12-20 06:00:00,1420.961932397463,21.701337171089,7.148552495469299
2016-12-20 07:00:00,1371.7030366734027,20.949041222541148,6.900741633036007
2016-12-20 08:00:00,1318.2518945047418,20.132720086882834,6.631840484438179
2016-12-20 09:00:00,1224.5551864679123,18.701757154964145,6.160472588660811
2016-12-20 10:00:00,1122.4739855418813,17.142743848824548,5.646924120554373
2016-12-20 11:00:00,1091.8705864962951,16.675359982918224,5.492965031553265
2016-12-20 12:00:00,1055.3980424282677,16.11834085505725,5.309479541921805
