,NL_P2HT_OTH,NL_STUR_BIO_CHP,NL_COMC_GAS_CHP
2016-10-29 01:00:00,5379.275756347178,3134.1352049112647,2073.904191931939
2016-10-29 02:00:00,5923.303210626985,3451.102706509366,2283.646333636737
2016-10-29 03:00:00,6992.095344517894,4073.8146114730166,2695.7041249044246
2016-10-29 04:00:00,9206.14699053003,5363.7907204446865,3549.300630791012
2016-10-29 05:00:00,10978.030399828694,6396.1457108964405,4232.4253852383445
2016-10-29 06:00:00,10816.631696922723,6302.1097514631,4170.200382897812
2016-10-29 07:00:00,10674.203908463202,6219.12684331939,4115.289350090977
2016-10-29 08:00:00,10034.738161506628,5846.553991387288,3868.7523155012705
2016-10-29 09:00:00,9439.635168332525,5499.828274778636,3639.3187173595948
2016-10-29 10:00:00,8978.787877394852,5231.324151912004,3461.645518994854
2016-10-29 11:00:00,8728.955527146187,5085.76396877468,3365.326166366471
2016-10-29 12:00:00,8694.807881142571,5065.868476453339,3352.1610212058154
2016-10-29 13:00:00,8780.031066040481,5115.5221837852305,3385.0176228033483
2016-10-29 14:00:00,8941.72162916871,5209.72819016149,3447.355147752092
2016-10-29 15:00:00,9319.680616986492,5429.938981239569,3593.071925384985
2016-10-29 16:00:00,9605.11991435004,5596.244891412822,3703.1190362150774
2016-10-29 17:00:00,9635.181517242112,5613.759726533317,3714.7088648607823
2016-10-29 18:00:00,9569.804827457414,5575.669211319812,3689.5038006215796
2016-10-29 19:00:00,9298.374820762016,5417.525554406596,3584.8577749856017
2016-10-29 20:00:00,8427.755777780969,4910.275523683885,3249.2028346929987
2016-10-29 21:00:00,6566.8550006951045,3826.056215642312,2531.758684741393
2016-10-29 22:00:00,5366.43390656804,3126.653139422898,2068.953197170667
2016-10-29 23:00:00,5989.555481078441,3489.7033625516233,2309.188965700572
2016-10-30 00:00:00,6229.1727235482485,3629.311902686838,2401.57002704158
2016-10-30 01:00:00,6378.313297119591,3716.205890517648,2459.0690798372625
2016-10-30 02:00:00,6908.3314607312495,4025.011138855712,2663.4101363479454
2016-10-30 03:00:00,7914.373646837741,4611.162951092115,3051.2755668503273
2016-10-30 04:00:00,10451.222698661823,6089.2109789304695,4029.32207741798
2016-10-30 05:00:00,12379.835047310411,7212.881177728886,4772.871472474474
2016-10-30 06:00:00,12186.9154404011,7100.48014846046,4698.494028447182
2016-10-30 07:00:00,12016.177210383028,7001.002686853761,4632.668302643906
2016-10-30 08:00:00,11501.335778328532,6701.039879547404,4434.178421760181
2016-10-30 09:00:00,10913.237430488505,6358.395289568771,4207.445366215563
2016-10-30 10:00:00,10417.36691288046,6069.485533552046,4016.269454865535
2016-10-30 11:00:00,10113.248561292714,5892.2966190320785,3899.0208971099564
2016-10-30 12:00:00,10092.526485512744,5880.22328608494,3891.0317919269946
2016-10-30 13:00:00,10177.165949966145,5929.5368995309955,3923.663348308105
2016-10-30 14:00:00,10356.951846874064,6034.285816368137,3992.977274965914
2016-10-30 15:00:00,10774.895685140527,6277.793038625906,4154.109649923678
2016-10-30 16:00:00,10999.336196053175,6408.559137729415,4240.639535637729
2016-10-30 17:00:00,10968.690872716597,6390.704208723083,4228.824661775602
2016-10-30 18:00:00,10816.047976478218,6301.769657577263,4169.975337681391
2016-10-30 19:00:00,10504.924979556396,6120.499616427277,4050.026237328754
2016-10-30 20:00:00,9543.53740745463,5560.364986457243,3679.3767658826137
2016-10-30 21:00:00,7574.064627690606,4412.888215650383,2920.074205676617
2016-10-30 22:00:00,6305.0563813340605,3673.524107845372,2430.82590517637
2016-10-30 23:00:00,5812.9800466153065,3386.8249620865745,2241.112787733081
2016-10-31 00:00:00,6061.64495597496,3531.7049574522302,2336.982049928622
2016-10-31 01:00:00,6230.923884881769,3630.332184344343,2402.2451626908446
2016-10-31 02:00:00,6680.096766929313,3892.034429494277,2575.4174567271557
2016-10-31 03:00:00,7692.559877925372,4481.927274474862,2965.758384610173
2016-10-31 04:00:00,10199.05546663513,5942.290420249804,3932.10254392391
2016-10-31 05:00:00,12362.323433975223,7202.678361153839,4766.12011598183
2016-10-31 06:00:00,12120.371309727389,7061.709445475285,4672.838873775137
2016-10-31 07:00:00,11879.586626368568,6921.4207175684005,4580.0077220012845
2016-10-31 08:00:00,11352.7789252017,6614.48598560243,4376.904414180921
2016-10-31 09:00:00,10835.602611369173,6313.162802752732,4177.514352431509
2016-10-31 10:00:00,10357.827427540826,6034.795957196889,3993.314842790546
2016-10-31 11:00:00,10008.762601726097,5831.419813467635,3858.737803370515
2016-10-31 12:00:00,9923.83127705044,5781.936153078661,3825.993724381193
2016-10-31 13:00:00,10038.240484173664,5848.5945547022975,3870.102586799799
2016-10-31 14:00:00,10204.892671080193,5945.691359108153,3934.352996088125
2016-10-31 15:00:00,10618.166745790604,6186.477830279243,4093.685009314517
2016-10-31 16:00:00,10818.674718478496,6303.300080063522,4170.988041155288
2016-10-31 17:00:00,10839.396794258464,6315.373413010658,4178.9771463382485
2016-10-31 18:00:00,10683.835295797555,6224.738392435666,4119.002596161931
2016-10-31 19:00:00,10349.655341317737,6030.034642795201,3990.164209760646
2016-10-31 20:00:00,9413.951468774247,5484.864143801901,3629.4167278370505
2016-10-31 21:00:00,7506.93677657239,4373.777418779374,2894.1940057881498
2016-10-31 22:00:00,6201.737862656457,3613.327490052599,2390.9929018697717
2016-10-31 23:00:00,4809.856462731347,2802.3736192793467,1854.3725833128071
2016-11-01 00:00:00,4991.685381195039,2908.3128647169096,1924.474168228091
2016-11-01 01:00:00,5178.475923437032,3017.1429081840683,1996.488637482957
2016-11-01 02:00:00,5719.876635716562,3332.5799872959124,2205.2180757138585
2016-11-01 03:00:00,6950.651192957951,4049.6679455787403,2679.725914538501
2016-11-01 04:00:00,9493.629309449349,5531.2869592183615,3660.13539987858
2016-11-01 05:00:00,11212.394158297948,6532.693406059141,4322.78103963156
2016-11-01 06:00:00,10807.87589025513,6297.008343175576,4166.82470465149
2016-11-01 07:00:00,10490.915688888246,6112.33736316724,4044.625152134639
2016-11-01 08:00:00,9847.072038597871,5737.213807091376,3796.4002784217714
2016-11-01 09:00:00,9120.340085187616,5313.796919226961,3516.218983977058
2016-11-01 10:00:00,8927.128618056051,5201.225843015618,3441.7290173415554
2016-11-01 11:00:00,8592.65680335398,5006.3520464322355,3312.77810833206
2016-11-01 12:00:00,8225.496643759561,4792.432992242101,3171.2246672029637
2016-11-01 13:00:00,8065.265381742602,4699.07722058043,3109.449755295274
2016-11-01 14:00:00,8353.039560884174,4866.743506297021,3220.397046991052
2016-11-01 15:00:00,8840.154271824622,5150.551854026221,3408.197280094758
2016-11-01 16:00:00,9373.966618325572,5461.567712622213,3614.0011305121807
2016-11-01 17:00:00,9594.612946348927,5590.123201467794,3699.0682223194917
2016-11-01 18:00:00,9502.093255894688,5536.218320562967,3663.3985555166905
2016-11-01 19:00:00,9305.671326318343,5421.776727979533,3587.6708401908704
2016-11-01 20:00:00,8452.272036450231,4924.559466888949,3258.6547337826996
2016-11-01 21:00:00,6741.67927382472,3927.9143344498566,2599.15972705962
2016-11-01 22:00:00,5364.0990247900145,3125.2927638795577,2068.0530163049802
2016-11-01 23:00:00,4016.872238869633,2340.356075372673,1548.6486568042576
2016-11-02 00:00:00,4464.877680028164,2601.3781327509373,1721.370860407726
2016-11-02 01:00:00,4191.988372221501,2442.384241123135,1616.162221730695
2016-11-02 02:00:00,4669.471695827599,2720.58103973606,1800.2492087634466
2016-11-02 03:00:00,5932.35087751683,3456.374161739806,2287.1345344912693
2016-11-02 04:00:00,8359.168625551487,4870.314492098287,3222.760021763477
2016-11-02 05:00:00,9089.11104140653,5295.601896334794,3504.1790648985093
2016-11-02 06:00:00,8513.270822901133,4960.099277958693,3282.171958898742
2016-11-02 07:00:00,8138.814157750385,4741.929050195622,3137.805452564377
2016-11-02 08:00:00,7727.291244373493,4502.162860682038,2979.14857498725
2016-11-02 09:00:00,7184.431230982697,4185.875546855606,2769.8565237152948
2016-11-02 10:00:00,6979.545354961009,4066.5025929275666,2690.8656527513635
2016-11-02 11:00:00,6750.435080492313,3933.0157427373792,2602.5354053059414
2016-11-02 12:00:00,6624.059604256716,3859.38541645413,2553.8131159506966
2016-11-02 13:00:00,6825.443157611366,3976.7178070671607,2631.4537156160986
2016-11-02 14:00:00,6898.116352952391,4019.0594958536017,2659.47184506057
2016-11-02 15:00:00,7382.604321892562,4301.337421096546,2846.2593746903794
2016-11-02 16:00:00,7828.27488127307,4560.999102931471,3018.081397428162
2016-11-02 17:00:00,7958.444540397961,4636.840039472648,3068.266480690147
2016-11-02 18:00:00,7988.798003512285,4654.524921536061,3079.968831944063
2016-11-02 19:00:00,7946.770131507836,4630.03816175595,3063.7655763617176
2016-11-02 20:00:00,7127.51848764334,4152.7163929867065,2747.9146151142027
2016-11-02 21:00:00,5758.110324831721,3354.856136818097,2219.9585373894643
2016-11-02 22:00:00,4474.509067362517,2606.9896818672123,1725.0841064786798
2016-11-02 23:00:00,3580.833066823477,2086.305942654023,1380.5398801374288
2016-11-03 00:00:00,3803.2305561803514,2215.8817131571095,1466.2821075940042
2016-11-03 01:00:00,3891.6642035230457,2267.405936861093,1500.376457881855
2016-11-03 02:00:00,4384.032398464052,2554.2751295628073,1690.202097933354
2016-11-03 03:00:00,5359.7211214562185,3122.7420597357964,2066.36517718182
2016-11-03 04:00:00,6976.626752738478,4064.802123498392,2689.740426669256
2016-11-03 05:00:00,8356.54188355121,4868.78406961203,3221.747318289581
2016-11-03 06:00:00,8235.128031093915,4798.0445413583775,3174.937913273918
2016-11-03 07:00:00,8076.647930410471,4705.709051354209,3113.838137015492
2016-11-03 08:00:00,7530.869314797145,4387.721268098603,2903.4208596614294
2016-11-03 09:00:00,7042.003442523178,4102.892638711898,2714.9454909084598
2016-11-03 10:00:00,6614.428216922362,3853.773867337854,2550.0998698797416
2016-11-03 11:00:00,6487.1771600200045,3779.633400225852,2501.040012699864
2016-11-03 12:00:00,6406.3318784558915,3732.530397037722,2469.8712502254925
2016-11-03 13:00:00,6461.785320683983,3764.8393161920358,2491.2505457855314
2016-11-03 14:00:00,6599.835205809706,3845.2715201919827,2544.4737394692056
2016-11-03 15:00:00,6975.751172071718,4064.2919826696398,2689.4028588446236
2016-11-03 16:00:00,7253.310243434432,4226.006625384121,2796.4118592530267
2016-11-03 17:00:00,7461.406581900904,4347.250095684253,2876.6404789072762
2016-11-03 18:00:00,7435.7228823426285,4332.285964707518,2866.7384893847316
2016-11-03 19:00:00,7201.359123873378,4195.738269544819,2776.3828349915175
2016-11-03 20:00:00,6500.8945904659,3787.6256065429716,2506.3285752857682
2016-11-03 21:00:00,4992.852822084052,2908.993052488579,1924.924258660934
2016-11-03 22:00:00,3961.1269364192867,2307.8771092754423,1527.1568386360082
2016-11-03 23:00:00,3577.3307441564393,2084.2653793390145,1379.1896088389005
2016-11-04 00:00:00,3761.494544398156,2191.565000319916,1450.19137461987
2016-11-04 01:00:00,3848.177030407331,2242.068942366395,1483.6105892584562
2016-11-04 02:00:00,4331.497558458491,2523.666679837669,1669.948028455423
2016-11-04 03:00:00,5294.928152116026,3084.9916384081253,2041.385158159038
2016-11-04 04:00:00,6937.517482956561,4042.015833147456,2674.6623971690187
2016-11-04 05:00:00,8336.987248660253,4857.390924436562,3214.208303539462
2016-11-04 06:00:00,8223.45362220379,4791.2426636416785,3170.4370089454883
2016-11-04 07:00:00,8149.904846196005,4748.390834026486,3142.081311676385
2016-11-04 08:00:00,7513.649561684211,4377.688498466474,2896.7820257769963
2016-11-04 09:00:00,6986.550000295084,4070.583719557585,2693.5661953484205
2016-11-04 10:00:00,6623.184023589955,3858.875275625377,2553.4755481260636
2016-11-04 11:00:00,6440.187664237252,3752.255842416145,2482.923872777937
2016-11-04 12:00:00,6427.345814458116,3744.773776927778,2477.9728780166647
2016-11-04 13:00:00,6511.109698244759,3793.5772495450815,2510.266866573144
2016-11-04 14:00:00,6638.068894924863,3867.5476697141657,2559.2142011448104
2016-11-04 15:00:00,6943.354687401624,4045.4167720058044,2676.912849333233
2016-11-04 16:00:00,7243.095135655573,4220.054982382011,2792.473567965651
2016-11-04 17:00:00,7308.4718254402715,4258.145497595517,2817.6786322048542
2016-11-04 18:00:00,7310.2229867737915,4259.165779253022,2818.353767854119
2016-11-04 19:00:00,7106.212691418863,4140.302966153734,2739.7004647148196
2016-11-04 20:00:00,6417.714427123763,3739.1622278115024,2474.259631945711
2016-11-04 21:00:00,4887.491281850676,2847.606106095385,1884.3035970968608
2016-11-04 22:00:00,3902.171171524157,2273.52762680612,1504.427271777441
2016-11-04 23:00:00,3304.4414363497767,1925.2714877112114,1273.980970161869
2016-11-05 00:00:00,3472.552924367571,2023.2185268316546,1338.7939924912487
2016-11-05 01:00:00,3552.2307650426715,2069.6413422481146,1369.5126645327775
2016-11-05 02:00:00,4003.4466686459887,2332.5339159984705,1543.4726168265638
2016-11-05 03:00:00,4891.285464739966,2849.816716353311,1885.7663910036003
2016-11-05 04:00:00,6409.542340900674,3734.4009134098137,2471.1089989158104
2016-11-05 05:00:00,7713.281953705342,4494.000607422001,2973.747489793135
2016-11-05 06:00:00,7604.709951027184,4430.743144656714,2931.8890795387438
2016-11-05 07:00:00,7548.089067910079,4397.754037730732,2910.0596935458625
2016-11-05 08:00:00,6955.904676958507,4052.7287905512544,2681.7513214862943
2016-11-05 09:00:00,6463.244621795248,3765.689550906622,2491.8131588265846
2016-11-05 10:00:00,6126.729785537406,3569.6254257228184,2362.0745915596144
2016-11-05 11:00:00,5963.579921297915,3474.5691846319714,2299.174453569817
2016-11-05 12:00:00,5951.9055124077895,3467.767306915274,2294.6735492413877
2016-11-05 13:00:00,6038.587998416965,3518.271248961753,2328.0927638799744
2016-11-05 14:00:00,6160.001850874262,3589.010777215406,2374.9021688956373
2016-11-05 15:00:00,6447.776030015833,3756.6770629319985,2485.849460591416
2016-11-05 16:00:00,6728.545563823331,3920.2622220185717,2594.096209690137
2016-11-05 17:00:00,6790.128070718736,3956.1421269741504,2617.8384800226004
2016-11-05 18:00:00,6790.128070718736,3956.1421269741504,2617.8384800226004
2016-11-05 19:00:00,6596.916603587175,3843.5710507628087,2543.3485133870986
2016-11-05 20:00:00,5961.8287599643945,3473.548902974467,2298.4993179205526
2016-11-05 21:00:00,4522.957864256536,2635.217474391507,1743.7628594416608
2016-11-05 22:00:00,3610.310949271042,2103.4806838886843,1391.9046635667125
2016-11-05 23:00:00,2977.266127204034,1734.6488647007657,1147.8431263576424
2016-11-06 00:00:00,3120.5694963303135,1818.1419136732268,1203.09172698911
2016-11-06 01:00:00,3190.0322292265555,1858.6130860875767,1229.8721077432635
2016-11-06 02:00:00,3598.9284006031703,2096.8488531149046,1387.5162818464942
2016-11-06 03:00:00,4394.831226687416,2560.5668664507525,1694.365434437151
2016-11-06 04:00:00,5746.144055719343,3347.8842121584817,2215.3451104528244
2016-11-06 05:00:00,6918.546568510109,4030.962781857823,2667.348427635321
2016-11-06 06:00:00,6816.687350943771,3971.616398779638,2628.078037369777
2016-11-06 07:00:00,6789.8362104964845,3955.972080031233,2617.7259574143895
2016-11-06 08:00:00,6259.818046884827,3647.166831693169,2413.3849009037067
2016-11-06 09:00:00,5814.731207948825,3387.8452437440797,2241.7879233823455
2016-11-06 10:00:00,5515.574480139381,3213.5471272537065,2126.4522499663485
2016-11-06 11:00:00,5365.850186123533,3126.3130455370624,2068.7281519542453
2016-11-06 12:00:00,5374.314132568873,3131.2444068816676,2071.991307592356
2016-11-06 13:00:00,5453.700113021721,3177.4971753552113,2102.5974570256744
2016-11-06 14:00:00,5564.606997477905,3242.1150136638366,2145.356048145751
2016-11-06 15:00:00,5836.037004173303,3400.2586705770523,2250.002073781729
2016-11-06 16:00:00,6088.496096422247,3547.349276200635,2347.334129884009
2016-11-06 17:00:00,6142.782097761327,3578.9780075832778,2368.2633350112046
2016-11-06 18:00:00,6135.193731982747,3574.556787067424,2365.3377471977255
2016-11-06 19:00:00,5959.49387818637,3472.1885274311276,2297.599137054867
2016-11-06 20:00:00,5380.443197236189,3134.8153926829336,2074.3542823647813
2016-11-06 21:00:00,4079.9140468763044,2377.0862150428393,1572.9535401777748
2016-11-06 22:00:00,3253.6577576777345,1895.6833196435775,1254.4020363332022
2016-11-06 23:00:00,2979.309148759806,1735.8391933011878,1148.6307846151174
2016-11-07 00:00:00,3148.5880776666127,1834.4664201933003,1213.89389737734
2016-11-07 01:00:00,3214.548487895817,1872.897029292641,1239.3240068329646
2016-11-07 02:00:00,3600.679561936689,2097.8691347724093,1388.1914174957587
2016-11-07 03:00:00,4420.514926245691,2575.530997427487,1704.2674239596952
2016-11-07 04:00:00,5803.93237972546,3381.5535068561335,2237.6245868785486
2016-11-07 05:00:00,7192.895177428038,4190.806908200212,2773.119679353406
2016-11-07 06:00:00,7048.424367412746,4106.633671456082,2717.4209882890955
2016-11-07 07:00:00,6973.124430071442,4062.761560183383,2688.3901553707274
2016-11-07 08:00:00,6435.226040458949,3749.365044386548,2481.0109884383546
2016-11-07 09:00:00,6023.119406637549,3509.2587609871284,2322.129065644806
2016-11-07 10:00:00,5719.292915272055,3332.239893410078,2204.9930304974373
2016-11-07 11:00:00,5540.0907388086425,3227.8310704587716,2135.90414905605
2016-11-07 12:00:00,5489.015199914347,3198.0728554482203,2116.2126926191722
2016-11-07 13:00:00,5612.180213705163,3269.8326653593786,2163.6972332840996
2016-11-07 14:00:00,5718.125474383044,3331.559705638408,2204.542940064595
2016-11-07 15:00:00,5973.795029076774,3480.5208276340823,2303.112744857193
2016-11-07 16:00:00,6192.1064753221035,3607.715940936324,2387.2796557988177
2016-11-07 17:00:00,6304.1808006673,3673.0139670166195,2430.4883373517373
2016-11-07 18:00:00,6258.358745773562,3646.3165969785823,2412.822287862653
2016-11-07 19:00:00,6084.410053310704,3544.96861899979,2345.7588133690588
2016-11-07 20:00:00,5490.766361247867,3199.0931371057254,2116.887828268437
2016-11-07 21:00:00,4201.327899333602,2447.8257432964924,1619.7629451934379
2016-11-07 22:00:00,3351.7227923547816,1952.819092463836,1292.209632692007
2016-11-07 23:00:00,2840.967403411829,1655.2369423583232,1095.295068323232
2016-11-08 00:00:00,2996.528901872739,1745.8719629333164,1155.2696184995502
2016-11-08 01:00:00,3122.6125178860857,1819.332242273649,1203.8793852465853
2016-11-08 02:00:00,3493.5668603697954,2035.46190672171,1346.895620282421
2016-11-08 03:00:00,4365.0614840175995,2543.2220782731747,1682.888128399657
2016-11-08 04:00:00,6024.578707748816,3510.1089957017157,2322.691678685859
2016-11-08 05:00:00,7051.051109413023,4108.164093942339,2718.4336917629917
2016-11-08 06:00:00,6788.668769607473,3955.2918922595636,2617.2758669815466
2016-11-08 07:00:00,6621.432862256437,3857.8549939678724,2552.8004124767995
2016-11-08 08:00:00,6179.848345987473,3600.573969333792,2382.553706253967
2016-11-08 09:00:00,5625.0220634843,3277.314730847746,2168.6482280453724
2016-11-08 10:00:00,5554.6837499213,3236.3334176046437,2141.5302794665868
2016-11-08 11:00:00,5362.63972367875,3124.4425291649704,2067.490403263927
2016-11-08 12:00:00,5103.759706540235,2973.6108907972043,1967.6828497810104
2016-11-08 13:00:00,4935.6482185224395,2875.6638516767616,1902.869827451631
2016-11-08 14:00:00,5163.299191879871,3008.3004671523618,1990.6374618559992
2016-11-08 15:00:00,5514.1151790281165,3212.69689253912,2125.8896369252952
2016-11-08 16:00:00,5928.264834405287,3453.9935045389616,2285.5592179763185
2016-11-08 17:00:00,6111.2611937579895,3560.612937748194,2356.110893324446
2016-11-08 18:00:00,6068.6496013090355,3535.786084082249,2339.6825925256794
2016-11-08 19:00:00,5973.5031688545205,3480.3507806911643,2303.0002222489816
2016-11-08 20:00:00,5358.261820344953,3121.8918250212096,2065.802564140766
2016-11-08 21:00:00,4235.767405559469,2467.89128256075,1633.0406129623038
2016-11-08 22:00:00,3298.312371682461,1921.7005019099456,1271.6179953894439
2016-11-08 23:00:00,2752.8256162913876,1603.882765597257,1061.3132406435918
2016-11-09 00:00:00,3028.049805876076,1764.2370327683996,1167.4220601863092
2016-11-09 01:00:00,2852.058091857447,1661.6987261891854,1099.5709274352398
2016-11-09 02:00:00,3164.640389890534,1843.8190020537597,1220.0826408289302
2016-11-09 03:00:00,4103.262864656554,2390.689970476234,1581.9553488346332
2016-11-09 04:00:00,5938.188081961893,3459.7751005981545,2289.3849866554838
2016-11-09 05:00:00,6545.257344248373,3813.4727418664215,2523.4320117337993
2016-11-09 06:00:00,6133.150710426975,3573.366458467002,2364.5500889402506
2016-11-09 07:00:00,5861.1369832870705,3414.8827076679513,2259.679018087851
2016-11-09 08:00:00,5540.6744592531495,3228.1711643446074,2136.1291942724715
2016-11-09 09:00:00,5134.405029876812,2991.4658198035354,1979.497723643137
2016-11-09 10:00:00,4981.178413193927,2902.191174771882,1920.423354332505
2016-11-09 11:00:00,4803.143677619525,2798.4625395922453,1851.78456332396
2016-11-09 12:00:00,4707.997245165011,2743.0272362011615,1815.1021930472627
2016-11-09 13:00:00,4840.793646290178,2820.398595228595,1866.2999797831442
2016-11-09 14:00:00,4895.371507851511,2852.1973735541555,1887.3417075185505
2016-11-09 15:00:00,5239.182849665681,3052.5126723108947,2019.8933399907885
2016-11-09 16:00:00,5553.516309032286,3235.653229832974,2141.0801890337434
2016-11-09 17:00:00,5668.217376377761,3302.4816783995266,2185.3015740605597
2016-11-09 18:00:00,5725.421979939371,3335.8108792113435,2207.356005269862
2016-11-09 19:00:00,5691.274333935758,3315.915386890004,2194.1908601092073
2016-11-09 20:00:00,5094.128319205883,2967.9993416809293,1963.9696037100566
2016-11-09 21:00:00,4074.368702653496,2373.855323127408,1570.8156106217712
2016-11-09 22:00:00,3104.225323884139,1808.6192848698502,1196.7904609293091
2016-11-09 23:00:00,1940.8704779832196,1130.8121704009498,748.275344601345
2016-11-10 00:00:00,2038.6436524380135,1187.777896278291,785.9704183519391
2016-11-10 01:00:00,2156.5551822282723,1256.4768612169353,831.4295520690736
2016-11-10 02:00:00,2499.490943375683,1456.2820191449225,963.6436167166795
2016-11-10 03:00:00,3288.972844570361,1916.2589997365872,1268.0172719267002
2016-11-10 04:00:00,4820.36343073246,2808.4953092243745,1858.4233972083935
2016-11-10 05:00:00,6099.294924645613,3553.6410130885793,2351.497466387806
2016-11-10 06:00:00,6014.071739747703,3503.987305756688,2318.640864790273
2016-11-10 07:00:00,5496.311705470675,3202.3240290211565,2119.0257578244405
2016-11-10 08:00:00,5081.578329648999,2960.6873231354803,1959.1311315569956
2016-11-10 09:00:00,4601.760124264876,2681.130148979215,1774.1439636585576
2016-11-10 10:00:00,4228.762760225394,2463.8101559307315,1630.3400703652464
2016-11-10 11:00:00,3997.02574375642,2328.792883254287,1540.9971194459279
2016-11-10 12:00:00,3920.558365526104,2284.2405842099192,1511.516196094717
2016-11-10 13:00:00,3818.1154275152608,2224.5541072458986,1472.0207606127512
2016-11-10 14:00:00,3908.0083759692197,2276.9285656644693,1506.6777239416558
2016-11-10 15:00:00,4019.49898086991,2341.88649785893,1549.661360278154
2016-11-10 16:00:00,4261.15924489549,2482.685366594567,1642.8300798766372
2016-11-10 17:00:00,4521.498563145269,2634.36723967692,1743.2002464006073
2016-11-10 18:00:00,4817.736688732182,2806.9648867381175,1857.4106937344968
2016-11-10 19:00:00,4736.015826501309,2759.351742721235,1825.9043634354925
2016-11-10 20:00:00,4426.0602704685,2578.761889342918,1706.4053535156988
2016-11-10 21:00:00,3322.536770129469,1935.8143981720925,1280.9573718709341
2016-11-10 22:00:00,2262.7923031284067,1318.373948438882,872.3877814577787
2016-11-10 23:00:00,2005.3715871011582,1168.3925447857034,773.1428410159161
2016-11-11 00:00:00,2088.8436106655495,1217.02597046009,805.3243069641844
2016-11-11 01:00:00,2208.5063017893267,1286.745217056239,851.4585763305832
2016-11-11 02:00:00,2522.8397611559326,1469.8857745783175,972.6454253735378
2016-11-11 03:00:00,3349.9716310212625,1951.7988108063314,1291.5344970427427
2016-11-11 04:00:00,4945.8633263013,2881.6154946788724,1906.8081187390069
2016-11-11 05:00:00,6270.616875108192,3653.4585685811144,2417.5482374075036
2016-11-11 06:00:00,6192.1064753221035,3607.715940936324,2387.2796557988177
2016-11-11 07:00:00,5694.484796380542,3317.785903262096,2195.4286087995256
2016-11-11 08:00:00,5235.096806554137,3050.1320151100513,2018.3180234758388
2016-11-11 09:00:00,4722.298396055412,2751.3595364041157,1820.6158008495884
2016-11-11 10:00:00,4347.841730904666,2533.1893086410455,1676.2492945152237
2016-11-11 11:00:00,4101.219843100783,2389.499641875812,1581.167690577158
2016-11-11 12:00:00,4033.5082715380595,2350.0487511189667,1555.062445472269
2016-11-11 13:00:00,3925.2281290821534,2286.961335296598,1513.3165578260887
2016-11-11 14:00:00,3977.1792486432078,2317.2296911359017,1533.3455820875984
2016-11-11 15:00:00,4154.046543328596,2420.2781385438675,1601.5342826632998
2016-11-11 16:00:00,4340.837085570591,2529.108182011027,1673.5487519181663
2016-11-11 17:00:00,4591.545016486018,2675.1785059771046,1770.2056723711821
2016-11-11 18:00:00,4889.534303406448,2848.796434695807,1885.091255354336
2016-11-11 19:00:00,4797.8901936189695,2795.4016946197316,1849.759156376167
2016-11-11 20:00:00,4493.188121586718,2617.8726862139283,1732.2855534041664
2016-11-11 21:00:00,3364.2727819116653,1960.1311110092859,1297.0481048450686
2016-11-11 22:00:00,2282.638798241618,1329.9371405572676,880.0393188161082
2016-11-11 23:00:00,2776.4662942938903,1617.6565679735695,1070.4275719086609
2016-11-12 00:00:00,2909.5545556413117,1695.1979739439205,1121.7378812527534
2016-11-12 01:00:00,2985.4382134271214,1739.410179102454,1150.993759387543
2016-11-12 02:00:00,3375.3634703572834,1966.5928948401483,1301.323963957076
2016-11-12 03:00:00,4163.094210218444,2425.5495937743085,1605.0224835178326
2016-11-12 04:00:00,5536.296555919353,3225.620460200845,2134.4413551493103
2016-11-12 05:00:00,6719.497896933483,3914.9907667881307,2590.608008835604
2016-11-12 06:00:00,6621.141002034184,3857.684947024955,2552.6878898685886
2016-11-12 07:00:00,6521.616666245871,3799.6989394901098,2514.3176804687305
2016-11-12 08:00:00,6007.358954635882,3500.0762260695874,2316.0528448014265
2016-11-12 09:00:00,5556.7267714770705,3237.5237462050654,2142.3179377240613
2016-11-12 10:00:00,5249.106097222287,3058.294268370088,2023.7191086699536
2016-11-12 11:00:00,5090.917856761098,2966.128825308838,1962.7318550197388
2016-11-12 12:00:00,5082.453910315758,2961.197463964232,1959.4686993816276
2016-11-12 13:00:00,5136.156191210331,2992.48610146104,1980.1728592924014
2016-11-12 14:00:00,5237.723548554415,3051.662437596308,2019.330726949735
2016-11-12 15:00:00,5489.307060136601,3198.242902391138,2116.3252152273835
2016-11-12 16:00:00,5730.091743495421,3338.531630298023,2209.1563670012342
2016-11-12 17:00:00,5815.023068171078,3388.015290686997,2241.9004459905564
2016-11-12 18:00:00,5857.050940175526,3412.502050467107,2258.103701572901
2016-11-12 19:00:00,5694.484796380542,3317.785903262096,2195.4286087995256
2016-11-12 20:00:00,5169.720116769439,3012.0414998965452,1993.112959236635
2016-11-12 21:00:00,3905.089773746689,2275.228096235295,1505.5524978595486
2016-11-12 22:00:00,3051.6904838785786,1778.010835144712,1176.5363914513782
2016-11-12 23:00:00,3208.7112834507548,1869.4960904342925,1237.0735546687501
2016-11-13 00:00:00,3367.7751045787027,1962.1716743242953,1298.3983761435973
2016-11-13 01:00:00,3444.2424828090193,2006.7239733686633,1327.879299494808
2016-11-13 02:00:00,3881.7409559664393,2261.6243408018995,1496.55068920269
2016-11-13 03:00:00,4743.020471835384,2763.432869351254,1828.6049060325502
2016-11-13 04:00:00,6208.450647768278,3617.2385697397003,2393.5809218586182
2016-11-13 05:00:00,7469.578668123991,4352.011410085942,2879.7911119371765
