,HE Bistrica,HE Kokin Brod,HE Pirot,HE Potpec,RHE Bajina Basta G2,HE Uvac,HE Vrla 1-4,HDAM,HROR
2010-10-17 16:00:00+00:00,0.561616745,0.949945723,0.922006922,0.409323013,0.1,0.450906785,0.48934038,0.489078848,0.2894054
2010-10-17 17:00:00+00:00,0.566339208,0.949973414,0.922149674,0.41638511,0.1,0.451106853,0.489600594,0.48934038,0.2892436
2010-10-17 18:00:00+00:00,0.571062816,0.950001159,0.922292032,0.423448659,0.1,0.451307727,0.489859488,0.489600594,0.2890819
2010-10-17 19:00:00+00:00,0.567192527,0.949898187,0.922433996,0.406753671,0.1,0.451509408,0.489545399,0.489859488,0.2889201
2010-10-17 20:00:00+00:00,0.554866668,0.949795268,0.922575566,0.390060135,0.1,0.450471228,0.489229992,0.489545399,0.2887584
2010-10-17 21:00:00+00:00,0.559593714,0.949823175,0.922716742,0.397128039,0.1,0.450674524,0.489484929,0.489229992,0.2885966
2010-10-17 22:00:00+00:00,0.547270147,0.949720364,0.922857523,0.380437406,0.1,0.449637958,0.489166884,0.489484929,0.2884349
2010-10-17 23:00:00+00:00,0.551999486,0.949748379,0.92299791,0.387508213,0.1,0.449842868,0.489419182,0.489166884,0.2882732
2010-10-18 00:00:00+00:00,0.55672997,0.949776427,0.923138023,0.394580471,0.1,0.450047919,0.489672069,0.489419182,0.2883141
2010-10-18 01:00:00+00:00,0.5614616,0.949804508,0.923277863,0.40165418,0.1,0.450253112,0.489925544,0.489672069,0.2883551
2010-10-18 02:00:00+00:00,0.566194376,0.949832623,0.923417428,0.408729342,0.1,0.450458447,0.490179606,0.489925544,0.2883961
2010-10-18 03:00:00+00:00,0.570928299,0.949860771,0.92355672,0.415805954,0.1,0.450663924,0.490434257,0.490179606,0.288437
2010-10-18 04:00:00+00:00,0.558611607,0.94975818,0.923695737,0.399124032,0.1,0.449628875,0.490117832,0.490434257,0.288478
2010-10-18 05:00:00+00:00,0.563347821,0.949786395,0.923834481,0.406203548,0.1,0.449834635,0.490373658,0.490117832,0.288519
2010-10-18 06:00:00+00:00,0.551033422,0.94968387,0.923972951,0.389524528,0.1,0.448799869,0.490058409,0.490373658,0.2885599
2010-10-18 07:00:00+00:00,0.555771928,0.949712151,0.924111147,0.396606947,0.1,0.449005913,0.490315411,0.490058409,0.2886009
2010-10-18 08:00:00+00:00,0.543459821,0.949609693,0.924249069,0.379930831,0.1,0.44797143,0.490001338,0.490315411,0.2886419
2010-10-18 09:00:00+00:00,0.548200618,0.949638041,0.924386717,0.387016154,0.1,0.448177758,0.490259516,0.490001338,0.2886829
2010-10-18 10:00:00+00:00,0.552942562,0.949666421,0.924524092,0.394102928,0.1,0.448384227,0.490518282,0.490259516,0.2887238
2010-10-18 11:00:00+00:00,0.557685652,0.949694835,0.924661192,0.401191154,0.1,0.448590838,0.490777636,0.490518282,0.2887648
2010-10-18 12:00:00+00:00,0.562429888,0.949723282,0.924798019,0.408280831,0.1,0.448797591,0.491037577,0.490777636,0.2888058
2010-10-18 13:00:00+00:00,0.567175269,0.949751762,0.924934572,0.41537196,0.1,0.449004485,0.491298107,0.491037577,0.2888467
2010-10-18 14:00:00+00:00,0.554870038,0.949649504,0.925070851,0.398704553,0.1,0.447970854,0.490987561,0.491298107,0.2888877
2010-10-18 15:00:00+00:00,0.559617711,0.949678051,0.925206855,0.405798586,0.1,0.448178032,0.491249267,0.490987561,0.2889287
2010-10-18 16:00:00+00:00,0.564366531,0.949706631,0.925342587,0.412894069,0.1,0.448385352,0.49151156,0.491249267,0.2889696
2010-10-18 17:00:00+00:00,0.569116496,0.949735244,0.925478044,0.419991005,0.1,0.448592814,0.491774441,0.49151156,0.2890106
2010-10-18 18:00:00+00:00,0.556815848,0.949633118,0.925613227,0.403329405,0.1,0.447559749,0.491466248,0.491774441,0.2890516
2010-10-18 19:00:00+00:00,0.544516346,0.949531026,0.925748137,0.386669256,0.1,0.446526826,0.491158641,0.491466248,0.2890926
2010-10-18 20:00:00+00:00,0.54926975,0.949559739,0.925882772,0.370010559,0.1,0.446734713,0.491206403,0.491158641,0.2891335
2010-10-18 21:00:00+00:00,0.554024299,0.949588485,0.926017134,0.377113301,0.1,0.446942742,0.491471636,0.491206403,0.2891745
2010-10-18 22:00:00+00:00,0.558779994,0.949617264,0.926151222,0.384217494,0.1,0.447150913,0.491737457,0.491471636,0.2892155
2010-10-18 23:00:00+00:00,0.546485076,0.949515305,0.926285036,0.367563152,0.1,0.446118557,0.491432202,0.491737457,0.2892564
2010-10-19 00:00:00+00:00,0.551243063,0.949544115,0.926418515,0.374670249,0.1,0.446326799,0.491699947,0.491432202,0.2893995
2010-10-19 01:00:00+00:00,0.556002196,0.949572923,0.926551661,0.381778797,0.1,0.446534972,0.491969028,0.491699947,0.2895425
2010-10-19 02:00:00+00:00,0.560762475,0.949601729,0.926684473,0.388888797,0.1,0.446743075,0.492239446,0.491969028,0.2896855
2010-10-19 03:00:00+00:00,0.5655239,0.949630532,0.92681695,0.396000249,0.1,0.446951109,0.492511199,0.492239446,0.2898286
2010-10-19 04:00:00+00:00,0.570286471,0.949659332,0.926949093,0.403113152,0.1,0.447159072,0.492784288,0.492511199,0.2899716
2010-10-19 05:00:00+00:00,0.575050188,0.94968813,0.927080903,0.410227507,0.1,0.447366966,0.493058713,0.492784288,0.2901146
2010-10-19 06:00:00+00:00,0.562763291,0.949586154,0.927212378,0.393583326,0.1,0.446334122,0.492762812,0.493058713,0.2902577
2010-10-19 07:00:00+00:00,0.5675293,0.949614947,0.927343519,0.400700584,0.1,0.446541876,0.493039909,0.492762812,0.2904007
2010-10-19 08:00:00+00:00,0.572296455,0.949643738,0.927474326,0.407819294,0.1,0.44674956,0.493318343,0.493039909,0.2905437
2010-10-19 09:00:00+00:00,0.577064756,0.949672527,0.927604799,0.414939455,0.1,0.446957175,0.493598113,0.493318343,0.2906867
2010-10-19 10:00:00+00:00,0.581834202,0.949701313,0.927734938,0.422061068,0.1,0.44716472,0.493879218,0.493598113,0.2908298
2010-10-19 11:00:00+00:00,0.586604795,0.949599325,0.927864742,0.429184133,0.1,0.447372195,0.493942751,0.493879218,0.2909728
2010-10-19 12:00:00+00:00,0.574324774,0.949497334,0.927994213,0.412548661,0.1,0.446338931,0.493654866,0.493942751,0.2911158
2010-10-19 13:00:00+00:00,0.579097659,0.949526113,0.928123349,0.419674629,0.1,0.446546267,0.49393998,0.493654866,0.2912589
2010-10-19 14:00:00+00:00,0.56681993,0.949424118,0.928252151,0.403042061,0.1,0.445512864,0.493654767,0.49393998,0.2914019
2010-10-19 15:00:00+00:00,0.554543347,0.94932212,0.92838062,0.386410945,0.1,0.444479392,0.49337089,0.493654767,0.2915449
2010-10-19 16:00:00+00:00,0.559319669,0.949350891,0.928508754,0.393541267,0.1,0.444686518,0.493660012,0.49337089,0.291688
2010-10-19 17:00:00+00:00,0.564097137,0.949379661,0.928636554,0.392823777,0.1,0.444893574,0.493950471,0.493660012,0.291831
2010-10-19 18:00:00+00:00,0.551823992,0.949277655,0.92876402,0.376197016,0.1,0.443859892,0.493670602,0.493950471,0.291974
2010-10-19 19:00:00+00:00,0.539551993,0.949175648,0.928891151,0.359571706,0.1,0.442826141,0.49339207,0.493670602,0.2921171
2010-10-19 20:00:00+00:00,0.544332899,0.94920441,0.929017949,0.366707835,0.1,0.443032988,0.493306149,0.49339207,0.2922601
2010-10-19 21:00:00+00:00,0.549114951,0.94923317,0.929144413,0.373845416,0.1,0.443239765,0.493601952,0.493306149,0.2924031
2010-10-19 22:00:00+00:00,0.553898149,0.949261927,0.929270542,0.380984448,0.1,0.443446472,0.493899091,0.493601952,0.2925462
2010-10-19 23:00:00+00:00,0.541630734,0.94915991,0.929396337,0.364364944,0.1,0.442412441,0.493625903,0.493899091,0.2926892
2010-10-20 00:00:00+00:00,0.546416224,0.949188643,0.929521743,0.37150688,0.1,0.442618608,0.493922783,0.493625903,0.2927598
2010-10-20 01:00:00+00:00,0.5341511,0.949086583,0.929646759,0.35489028,0.1,0.441583634,0.493646406,0.493922783,0.2928304
2010-10-20 02:00:00+00:00,0.538938882,0.949115273,0.929771386,0.362035118,0.1,0.441788857,0.493940098,0.493646406,0.2929011
2010-10-20 03:00:00+00:00,0.526676051,0.94901317,0.929895623,0.345421421,0.1,0.440752941,0.493660531,0.493940098,0.2929717
2010-10-20 04:00:00+00:00,0.531466124,0.949041818,0.93001947,0.352569163,0.1,0.440957221,0.493951034,0.493660531,0.2930423
2010-10-20 05:00:00+00:00,0.536257344,0.949070444,0.930142928,0.359718357,0.1,0.44116103,0.494239942,0.493951034,0.293113
2010-10-20 06:00:00+00:00,0.54104971,0.949099048,0.930265996,0.366869002,0.1,0.441364367,0.494527256,0.494239942,0.2931836
2010-10-20 07:00:00+00:00,0.545843221,0.949127632,0.930388674,0.374021099,0.1,0.441567233,0.494812975,0.494527256,0.2932542
2010-10-20 08:00:00+00:00,0.550637879,0.949156193,0.930510963,0.381174647,0.1,0.441769628,0.495097099,0.494812975,0.2933249
2010-10-20 09:00:00+00:00,0.555433682,0.949184733,0.930632863,0.388329647,0.1,0.441971551,0.495379629,0.495097099,0.2933955
2010-10-20 10:00:00+00:00,0.560230632,0.949213252,0.930754372,0.395486099,0.1,0.442173003,0.495660565,0.495379629,0.2934661
2010-10-20 11:00:00+00:00,0.565028727,0.949241749,0.930875492,0.402644002,0.1,0.442373983,0.495939906,0.495660565,0.2935367
2010-10-20 12:00:00+00:00,0.569827969,0.949270225,0.930996223,0.409803357,0.1,0.442574492,0.496217653,0.495939906,0.2936074
2010-10-20 13:00:00+00:00,0.574628356,0.94929868,0.931116564,0.416964163,0.1,0.442774529,0.496493805,0.496217653,0.293678
2010-10-20 14:00:00+00:00,0.579429889,0.949327113,0.931236515,0.424126421,0.1,0.442974095,0.496768362,0.496493805,0.2937486
2010-10-20 15:00:00+00:00,0.584232568,0.949355524,0.931356077,0.431290131,0.1,0.443173189,0.497041325,0.496768362,0.2938193
2010-10-20 16:00:00+00:00,0.589036394,0.949383914,0.931475249,0.438455292,0.1,0.443371813,0.497312694,0.497041325,0.2938899
2010-10-20 17:00:00+00:00,0.593841365,0.949412282,0.931594031,0.445621905,0.1,0.443569964,0.497582468,0.497312694,0.2939605
2010-10-20 18:00:00+00:00,0.581595722,0.949309857,0.931712424,0.429029982,0.1,0.443767644,0.497278984,0.497582468,0.2940311
2010-10-20 19:00:00+00:00,0.580890315,0.949207411,0.931830427,0.412439511,0.1,0.443964853,0.496973906,0.497278984,0.2941018
2010-10-20 20:00:00+00:00,0.585698724,0.949235715,0.931948041,0.395850491,0.1,0.44416159,0.49675616,0.496973906,0.2941724
2010-10-20 21:00:00+00:00,0.576516327,0.949263998,0.932065265,0.379262923,0.1,0.444357856,0.496728101,0.49675616,0.294243
2010-10-20 22:00:00+00:00,0.581327028,0.949292259,0.9321821,0.386436794,0.1,0.44455365,0.496989903,0.496728101,0.2943137
2010-10-20 23:00:00+00:00,0.586138875,0.949320498,0.932298544,0.393612117,0.1,0.444748973,0.49725011,0.496989903,0.2943843
2010-10-21 00:00:00+00:00,0.590951867,0.949348716,0.932414561,0.400788891,0.1,0.444943706,0.497509212,0.49725011,0.2944098
2010-10-21 01:00:00+00:00,0.595766006,0.949376913,0.932530148,0.407967117,0.1,0.445137849,0.49776721,0.497509212,0.2944352
2010-10-21 02:00:00+00:00,0.583529531,0.949274316,0.931215019,0.391386807,0.1,0.444090733,0.49745244,0.49776721,0.2944607
2010-10-21 03:00:00+00:00,0.588345962,0.949302469,0.931329749,0.398567936,0.1,0.444283695,0.497708228,0.49745244,0.2944861
2010-10-21 04:00:00+00:00,0.576111779,0.949199828,0.930013762,0.381990529,0.1,0.443235399,0.497391248,0.497708228,0.2945116
2010-10-21 05:00:00+00:00,0.580930502,0.949227938,0.930127636,0.389174561,0.1,0.44342718,0.497644827,0.497391248,0.2945371
2010-10-21 06:00:00+00:00,0.58575037,0.949256026,0.930241081,0.396360045,0.1,0.443618372,0.497897301,0.497644827,0.2945625
2010-10-21 07:00:00+00:00,0.573519625,0.94915332,0.928923808,0.379786993,0.1,0.442568305,0.497577007,0.497897301,0.294588
2010-10-21 08:00:00+00:00,0.578341786,0.949181365,0.929036396,0.386975381,0.1,0.442758317,0.497827272,0.497577007,0.2946135
2010-10-21 09:00:00+00:00,0.583165092,0.949209388,0.929148555,0.394165219,0.1,0.442947738,0.498076432,0.497827272,0.2946389
2010-10-21 10:00:00+00:00,0.570937785,0.949106618,0.927829997,0.377596522,0.1,0.4418959,0.497752823,0.498076432,0.2946644
2010-10-21 11:00:00+00:00,0.575763383,0.949134598,0.927941299,0.384789264,0.1,0.442084141,0.497999774,0.497752823,0.2946898
2010-10-21 12:00:00+00:00,0.580590127,0.949162556,0.928052173,0.391983458,0.1,0.442271792,0.49824562,0.497999774,0.2947153
2010-10-21 13:00:00+00:00,0.585418017,0.949190492,0.928162618,0.399179103,0.1,0.442458852,0.49849036,0.49824562,0.2947408
2010-10-21 14:00:00+00:00,0.590247053,0.949218407,0.928272635,0.4063762,0.1,0.442645322,0.498733997,0.49849036,0.2947662
2010-10-21 15:00:00+00:00,0.595077235,0.949246301,0.928382223,0.413574748,0.1,0.442831203,0.498976528,0.498733997,0.2947917
2010-10-21 16:00:00+00:00,0.582856804,0.9491434,0.927061093,0.397014761,0.1,0.441775824,0.498646292,0.498976528,0.2948172
2010-10-21 17:00:00+00:00,0.570637519,0.949040478,0.925739535,0.380456225,0.1,0.440719856,0.49831495,0.498646292,0.2948426
2010-10-21 18:00:00+00:00,0.575471138,0.949068306,0.925847837,0.387659128,0.1,0.440903965,0.498554168,0.49831495,0.2948681
2010-10-21 19:00:00+00:00,0.563254145,0.948965341,0.924525422,0.371103496,0.1,0.439846816,0.498220617,0.498554168,0.2948935
2010-10-21 20:00:00+00:00,0.551038297,0.948862354,0.923202578,0.354549315,0.1,0.438789077,0.497885962,0.498220617,0.294919
2010-10-21 21:00:00+00:00,0.538823596,0.948759345,0.921879306,0.337996585,0.1,0.437730748,0.497550202,0.497885962,0.2949445
2010-10-21 22:00:00+00:00,0.543661799,0.948787087,0.921985894,0.345205295,0.1,0.437912496,0.497785,0.497550202,0.2949699
2010-10-21 23:00:00+00:00,0.548501149,0.948814807,0.922092053,0.352415456,0.1,0.438093655,0.498018694,0.497785,0.2949954
2010-10-22 00:00:00+00:00,0.553341645,0.948842501,0.922197786,0.359627069,0.1,0.438274277,0.498251357,0.498018694,0.2949816
2010-10-22 01:00:00+00:00,0.558183286,0.948870169,0.922303092,0.366840134,0.1,0.438454361,0.498482989,0.498251357,0.2949677
2010-10-22 02:00:00+00:00,0.563026074,0.948897811,0.922407971,0.37405465,0.1,0.438633908,0.498713591,0.498482989,0.2949539
2010-10-22 03:00:00+00:00,0.567870007,0.948925428,0.922512423,0.381270618,0.1,0.438812918,0.498943162,0.498713591,0.2949401
2010-10-22 04:00:00+00:00,0.572715086,0.948953018,0.922616448,0.388488037,0.1,0.43899139,0.499171703,0.498943162,0.2949262
2010-10-22 05:00:00+00:00,0.577561312,0.948980582,0.922720047,0.395706908,0.1,0.439169325,0.499399213,0.499171703,0.2949124
2010-10-22 06:00:00+00:00,0.565356924,0.948877349,0.921392929,0.379167243,0.1,0.438106055,0.499054029,0.499399213,0.2948986
2010-10-22 07:00:00+00:00,0.570205441,0.948904861,0.921495674,0.386389017,0.1,0.438282916,0.499279478,0.499054029,0.2948848
2010-10-22 08:00:00+00:00,0.558003345,0.948801576,0.920167703,0.369852256,0.1,0.437218572,0.498932232,0.499279478,0.2948709
2010-10-22 09:00:00+00:00,0.562854154,0.948829036,0.920269594,0.377076933,0.1,0.437394358,0.49915562,0.498932232,0.2948571
2010-10-22 10:00:00+00:00,0.55065435,0.948725699,0.918940769,0.360543075,0.1,0.436328939,0.498806314,0.49915562,0.2948433
2010-10-22 11:00:00+00:00,0.542728485,0.948753108,0.919041806,0.367770655,0.1,0.436503652,0.49902764,0.498806314,0.2948295
2010-10-22 12:00:00+00:00,0.547582732,0.94878049,0.919142416,0.374999688,0.1,0.436677827,0.499247936,0.49902764,0.2948156
2010-10-22 13:00:00+00:00,0.552438125,0.948807847,0.9192426,0.382230172,0.1,0.436851464,0.499467201,0.499247936,0.2948018
2010-10-22 14:00:00+00:00,0.557294664,0.948835178,0.919342356,0.389462107,0.1,0.437024565,0.499685435,0.499467201,0.294788
2010-10-22 15:00:00+00:00,0.562152349,0.948862483,0.919441686,0.396695494,0.1,0.437197128,0.499902639,0.499685435,0.2947741
2010-10-22 16:00:00+00:00,0.56701118,0.948889762,0.919540589,0.403930333,0.1,0.437369154,0.500118812,0.499902639,0.2947603
2010-10-22 17:00:00+00:00,0.571871157,0.948917015,0.919639065,0.411166623,0.1,0.437540643,0.500333955,0.500118812,0.2947465
2010-10-22 18:00:00+00:00,0.55968052,0.94881347,0.918306825,0.418404365,0.1,0.437711595,0.500303513,0.500333955,0.2947327
2010-10-22 19:00:00+00:00,0.547491029,0.948709899,0.917212503,0.401883571,0.1,0.437882009,0.500516594,0.500303513,0.2947188
2010-10-22 20:00:00+00:00,0.535302684,0.948606303,0.915879409,0.385364229,0.1,0.436811218,0.500156982,0.500516594,0.294705
2010-10-22 21:00:00+00:00,0.540167245,0.948633452,0.915976178,0.392606326,0.1,0.436980558,0.500368002,0.500156982,0.2946912
2010-10-22 22:00:00+00:00,0.545032951,0.948660575,0.91607252,0.399849874,0.1,0.437149361,0.500577991,0.500368002,0.2946773
2010-10-22 23:00:00+00:00,0.532848045,0.948556901,0.914738145,0.383334887,0.1,0.436076959,0.500215287,0.500577991,0.2946635
2010-10-23 00:00:00+00:00,0.537716043,0.948583984,0.914833664,0.390581338,0.1,0.436244767,0.500423432,0.500215287,0.2946247
2010-10-23 01:00:00+00:00,0.525533428,0.948480282,0.913498498,0.374069254,0.1,0.435171451,0.500059099,0.500423432,0.294586
2010-10-23 02:00:00+00:00,0.513351959,0.948376566,0.912162936,0.357558622,0.1,0.434097677,0.499693952,0.500059099,0.2945472
2010-10-23 03:00:00+00:00,0.501171636,0.948272837,0.910826977,0.341049441,0.1,0.433023446,0.499327991,0.499693952,0.2945084
2010-10-23 04:00:00+00:00,0.488992459,0.948169093,0.909490623,0.324541712,0.1,0.431948758,0.498961215,0.499327991,0.2944696
2010-10-23 05:00:00+00:00,0.493866187,0.948196108,0.909584162,0.331795421,0.1,0.432114281,0.499165288,0.498961215,0.2944308
2010-10-23 06:00:00+00:00,0.498741061,0.948223109,0.909677304,0.339050583,0.1,0.432279347,0.499368547,0.499165288,0.294392
2010-10-23 07:00:00+00:00,0.503617081,0.948250097,0.909770051,0.346307195,0.1,0.432443956,0.499570992,0.499368547,0.2943533
2010-10-23 08:00:00+00:00,0.491442488,0.948146299,0.908432113,0.329805273,0.1,0.431367439,0.499200959,0.499570992,0.2943145
2010-10-23 09:00:00+00:00,0.4963208,0.948173259,0.908524067,0.337064789,0.1,0.431531134,0.499401776,0.499200959,0.2942757
2010-10-23 10:00:00+00:00,0.501200257,0.948200205,0.908615626,0.344325756,0.1,0.431694372,0.499601777,0.499401776,0.2942369
2010-10-23 11:00:00+00:00,0.506080861,0.948227137,0.908706789,0.351588176,0.1,0.431857152,0.499800965,0.499601777,0.2941981
2010-10-23 12:00:00+00:00,0.510962611,0.948254056,0.908797555,0.358852047,0.1,0.432019475,0.499999339,0.499800965,0.2941594
2010-10-23 13:00:00+00:00,0.498793747,0.948150189,0.907457637,0.342357382,0.1,0.430940674,0.499625234,0.499999339,0.2941206
2010-10-23 14:00:00+00:00,0.48662603,0.948046308,0.906117322,0.325864169,0.1,0.429861415,0.499250316,0.499625234,0.2940818
2010-10-23 15:00:00+00:00,0.491511217,0.948073186,0.906206901,0.333132395,0.1,0.430022367,0.499446247,0.499250316,0.294043
2010-10-23 16:00:00+00:00,0.496397551,0.94810005,0.906296083,0.340402072,0.1,0.430182862,0.499641363,0.499446247,0.2940042
2010-10-23 17:00:00+00:00,0.501285031,0.9481269,0.90638487,0.347673201,0.1,0.4303429,0.499835665,0.499641363,0.2939654
2010-10-23 18:00:00+00:00,0.489121897,0.948022964,0.905042971,0.331185794,0.1,0.429261812,0.499457489,0.499835665,0.2939267
2010-10-23 19:00:00+00:00,0.482557902,0.948049786,0.905130965,0.338459827,0.1,0.429420936,0.499650163,0.499457489,0.2938879
2010-10-23 20:00:00+00:00,0.47039706,0.948076595,0.90486232,0.34573531,0.1,0.429579603,0.499842022,0.499650163,0.2938491
2010-10-23 21:00:00+00:00,0.475289124,0.94810339,0.904949522,0.353012246,0.1,0.429737812,0.500033067,0.499842022,0.2938103
2010-10-23 22:00:00+00:00,0.463130574,0.9479994,0.903606039,0.336530646,0.1,0.428654896,0.499651634,0.500033067,0.2937715
2010-10-23 23:00:00+00:00,0.468024929,0.948026167,0.90369245,0.343810484,0.1,0.428812192,0.499841051,0.499651634,0.2937327
2010-10-24 00:00:00+00:00,0.47292043,0.948052916,0.903778501,0.351091775,0.1,0.428969092,0.500031604,0.499841051,0.2937926
2010-10-24 01:00:00+00:00,0.460765318,0.947948874,0.902433904,0.334614529,0.1,0.427884928,0.499651631,0.500031604,0.2938525
2010-10-24 02:00:00+00:00,0.448611352,0.947844813,0.901088949,0.318138735,0.1,0.426800368,0.499272794,0.499651631,0.2939124
2010-10-24 03:00:00+00:00,0.436458531,0.947740734,0.899743634,0.301664393,0.1,0.425715412,0.498895094,0.499272794,0.2939723
2010-10-24 04:00:00+00:00,0.424306857,0.947636636,0.89839796,0.285191503,0.1,0.424630061,0.498518531,0.498895094,0.2940321
2010-10-24 05:00:00+00:00,0.429208088,0.947663291,0.898482217,0.292480051,0.1,0.424784983,0.498714768,0.498518531,0.294092
2010-10-24 06:00:00+00:00,0.434110465,0.947689927,0.898566114,0.299770051,0.1,0.424939509,0.498912142,0.498714768,0.2941519
2010-10-24 07:00:00+00:00,0.439013988,0.947716544,0.898649653,0.307061503,0.1,0.42509364,0.499110653,0.498912142,0.2942118
2010-10-24 08:00:00+00:00,0.443918657,0.947743143,0.898732832,0.314354406,0.1,0.425247374,0.4993103,0.499110653,0.2942716
2010-10-24 09:00:00+00:00,0.448824471,0.947769723,0.898815653,0.321648761,0.1,0.425400714,0.499511084,0.4993103,0.2943315
2010-10-24 10:00:00+00:00,0.453731432,0.947796284,0.898898114,0.328944567,0.1,0.425553657,0.499713005,0.499511084,0.2943914
2010-10-24 11:00:00+00:00,0.458639539,0.947822826,0.898980217,0.336241825,0.1,0.425706205,0.499916063,0.499713005,0.2944513
2010-10-24 12:00:00+00:00,0.463548791,0.94784935,0.89906196,0.343540535,0.1,0.425858358,0.500120258,0.499916063,0.2945112
2010-10-24 13:00:00+00:00,0.46845919,0.947875855,0.899143345,0.350840696,0.1,0.426010114,0.500325589,0.500120258,0.294571
2010-10-24 14:00:00+00:00,0.456318975,0.947771569,0.897794081,0.334382322,0.1,0.424920807,0.499960394,0.500325589,0.2946309
2010-10-24 15:00:00+00:00,0.461231665,0.947798036,0.897874748,0.341685386,0.1,0.425071773,0.500167999,0.499960394,0.2946908
2010-10-24 16:00:00+00:00,0.466145502,0.947824485,0.897955055,0.348989902,0.1,0.425222343,0.50037674,0.500167999,0.2947507
2010-10-24 17:00:00+00:00,0.471060484,0.947850915,0.898035004,0.35629587,0.1,0.425372517,0.500586618,0.50037674,0.2948105
2010-10-24 18:00:00+00:00,0.475976613,0.947877326,0.898114594,0.363603289,0.1,0.425522296,0.500797634,0.500586618,0.2948704
2010-10-24 19:00:00+00:00,0.463842127,0.947772946,0.896763535,0.347152173,0.1,0.42443101,0.500438122,0.500797634,0.2949303
2010-10-24 20:00:00+00:00,0.468760548,0.947799319,0.896842407,0.354462496,0.1,0.424579998,0.500651411,0.500438122,0.2949902
2010-10-24 21:00:00+00:00,0.456628355,0.947694902,0.895490631,0.338014282,0.1,0.423487921,0.500294173,0.500651411,0.29505
2010-10-24 22:00:00+00:00,0.461549067,0.947721238,0.895568784,0.345327508,0.1,0.423636118,0.500509736,0.500294173,0.2951099
2010-10-24 23:00:00+00:00,0.449419165,0.947616783,0.89421629,0.328882198,0.1,0.42254325,0.500154772,0.500509736,0.2951698
2010-10-25 00:00:00+00:00,0.454342169,0.947643068,0.894293766,0.336198327,0.1,0.4226907,0.500372921,0.500154772,0.2954421
2010-10-25 01:00:00+00:00,0.44221456,0.947538548,0.892940633,0.31975592,0.1,0.421597133,0.500020857,0.500372921,0.2957144
2010-10-25 02:00:00+00:00,0.447139856,0.947564768,0.893017471,0.327074953,0.1,0.421743883,0.500241907,0.500020857,0.2959867
2010-10-25 03:00:00+00:00,0.452066298,0.947590956,0.89309399,0.334395437,0.1,0.421890284,0.500464407,0.500241907,0.2962589
2010-10-25 04:00:00+00:00,0.439942126,0.94748634,0.891739902,0.317957385,0.1,0.420795667,0.500116694,0.500464407,0.2965312
2010-10-25 05:00:00+00:00,0.44487086,0.947512463,0.891815783,0.325280772,0.1,0.420941367,0.500342095,0.500116694,0.2968035
2010-10-25 06:00:00+00:00,0.44980074,0.947538553,0.891891345,0.332605611,0.1,0.421086718,0.500568946,0.500342095,0.2970758
2010-10-25 07:00:00+00:00,0.454731765,0.947564612,0.891966589,0.339931901,0.1,0.421231719,0.500797247,0.500568946,0.2973481
2010-10-25 08:00:00+00:00,0.459663937,0.947590638,0.892041513,0.347259643,0.1,0.421376369,0.501026999,0.500797247,0.2976204
2010-10-25 09:00:00+00:00,0.464597255,0.947616632,0.892116119,0.354588836,0.1,0.42152067,0.5012582,0.501026999,0.2978927
2010-10-25 10:00:00+00:00,0.469531718,0.947642593,0.892190405,0.361919482,0.1,0.421664621,0.501490853,0.5012582,0.2981649
2010-10-25 11:00:00+00:00,0.474467328,0.947668522,0.892264373,0.369251578,0.1,0.421808222,0.501724955,0.501490853,0.2984372
2010-10-25 12:00:00+00:00,0.462352324,0.947563646,0.890907733,0.352825139,0.1,0.420710804,0.501388844,0.501724955,0.2987095
2010-10-25 13:00:00+00:00,0.467290225,0.947589511,0.890981063,0.360160139,0.1,0.420853705,0.501625847,0.501388844,0.2989818
2010-10-25 14:00:00+00:00,0.472229272,0.947615343,0.891054074,0.367496591,0.1,0.420996256,0.5018643,0.501625847,0.2992541
2010-10-25 15:00:00+00:00,0.477169466,0.947641142,0.891126766,0.374834494,0.1,0.421138457,0.502104203,0.5018643,0.2995264
2010-10-25 16:00:00+00:00,0.482110805,0.94766691,0.891199139,0.382173849,0.1,0.421280308,0.502345557,0.502104203,0.2997987
2010-10-25 17:00:00+00:00,0.48705329,0.947692644,0.891271194,0.389514655,0.1,0.421421809,0.502588361,0.502345557,0.3000709
2010-10-25 18:00:00+00:00,0.474945162,0.947587575,0.88991264,0.373096926,0.1,0.420322292,0.502260952,0.502588361,0.3003432
2010-10-25 19:00:00+00:00,0.479889939,0.947613245,0.889740342,0.356680648,0.1,0.420463093,0.502506656,0.502260952,0.3006155
2010-10-25 20:00:00+00:00,0.467784103,0.947638883,0.888381151,0.355590457,0.1,0.420603544,0.502182148,0.502506656,0.3008878
2010-10-25 21:00:00+00:00,0.455679412,0.947533716,0.887021641,0.339177083,0.1,0.419502976,0.50185909,0.502182148,0.3011601
2010-10-25 22:00:00+00:00,0.443575868,0.947428517,0.885661811,0.32276516,0.1,0.418402059,0.501537482,0.50185909,0.3014324
2010-10-25 23:00:00+00:00,0.448525229,0.947454058,0.885731952,0.330114676,0.1,0.41854146,0.501788987,0.501537482,0.3017047
2010-10-26 00:00:00+00:00,0.453475736,0.947479557,0.885801846,0.337465644,0.1,0.41868055,0.502044398,0.501788987,0.3021276
2010-10-26 01:00:00+00:00,0.441375629,0.947374242,0.884441203,0.321058075,0.1,0.417578661,0.50173205,0.502044398,0.3025505
