,PHOT,WTOF,WTON,CPV,CSP
2016-11-04 09:00:00+00:00,0.069420928,0.224719101,0.163485758,0.069420928,0.069420928
2016-11-04 10:00:00+00:00,0.123264477,0.362359551,0.143150034,0.123264477,0.123264477
2016-11-04 11:00:00+00:00,0.210971893,0.573033708,0.139081644,0.210971893,0.210971893
2016-11-04 12:00:00+00:00,0.241110735,0.546348315,0.150466685,0.241110735,0.241110735
2016-11-04 13:00:00+00:00,0.221469692,0.653089888,0.200077683,0.221469692,0.221469692
2016-11-04 14:00:00+00:00,0.146291907,0.596910112,0.222848146,0.146291907,0.146291907
2016-11-04 15:00:00+00:00,0.060277684,0.710674157,0.239924941,0.060277684,0.060277684
2016-11-04 16:00:00+00:00,0.01015916,0.738764045,0.283840084,0.01015916,0.01015916
2016-11-04 17:00:00+00:00,0,0.695224719,0.348086346,0,0
2016-11-04 18:00:00+00:00,0,0.653089888,0.362721247,0,0
2016-11-04 19:00:00+00:00,0,0.39747191,0.359463937,0,0
2016-11-04 20:00:00+00:00,0,0.768258427,0.357833217,0,0
2016-11-04 21:00:00+00:00,0,0.935393258,0.357015783,0,0
2016-11-04 22:00:00+00:00,0,0.915730337,0.406619141,0,0
2016-11-04 23:00:00+00:00,0,0.896067416,0.380591064,0,0
2016-11-05 00:00:00+00:00,0,0.896067416,0.376520515,0,0
2016-11-05 01:00:00+00:00,0,0.832865169,0.405791661,0,0
2016-11-05 02:00:00+00:00,0,0.783707865,0.409852916,0,0
2016-11-05 03:00:00+00:00,0,0.773876405,0.341540101,0,0
2016-11-05 04:00:00+00:00,0,0.574438202,0.282173878,0,0
2016-11-05 05:00:00+00:00,0,0.578651685,0.261028113,0,0
2016-11-05 06:00:00+00:00,0,0.554775281,0.243135492,0,0
2016-11-05 07:00:00+00:00,0,0.556179775,0.223616984,0,0
2016-11-05 08:00:00+00:00,0.018963766,0.553370787,0.212230364,0.018963766,0.018963766
2016-11-05 09:00:00+00:00,0.060616322,0.598314607,0.221985485,0.060616322,0.060616322
2016-11-05 10:00:00+00:00,0.110057569,0.577247191,0.210599151,0.110057569,0.110057569
2016-11-05 11:00:00+00:00,0.169319336,0.525280899,0.261009794,0.169319336,0.169319336
2016-11-05 12:00:00+00:00,0.178801219,0.637640449,0.370775931,0.178801219,0.178801219
2016-11-05 13:00:00+00:00,0.152048764,0.764044944,0.400856132,0.152048764,0.152048764
2016-11-05 14:00:00+00:00,0.092448358,0.853932584,0.387028979,0.092448358,0.092448358
2016-11-05 15:00:00+00:00,0.032170674,0.876404494,0.385398299,0.032170674,0.032170674
2016-11-05 16:00:00+00:00,0.003047748,0.915730337,0.413851139,0.003047748,0.003047748
2016-11-05 17:00:00+00:00,0,0.921348315,0.432546623,0,0
2016-11-05 18:00:00+00:00,0,0.925561798,0.440672044,0,0
2016-11-05 19:00:00+00:00,0,0.924157303,0.454488546,0,0
2016-11-05 20:00:00+00:00,0,0.93258427,0.444726882,0,0
2016-11-05 21:00:00+00:00,0,0.935393258,0.407322782,0,0
2016-11-05 22:00:00+00:00,0,0.931179775,0.347155277,0,0
2016-11-05 23:00:00+00:00,0,0.917134832,0.341460214,0,0
2016-11-06 00:00:00+00:00,0,0.884831461,0.310562562,0,0
2016-11-06 01:00:00+00:00,0,0.848314607,0.274787744,0,0
2016-11-06 02:00:00+00:00,0,0.551966292,0.223567296,0,0
2016-11-06 03:00:00+00:00,0,0.523876405,0.195923957,0,0
2016-11-06 04:00:00+00:00,0,0.661516854,0.188605089,0,0
2016-11-06 05:00:00+00:00,0,0.422752809,0.160962806,0,0
2016-11-06 06:00:00+00:00,0,0.292134832,0.162586791,0,0
2016-11-06 07:00:00+00:00,0,0.422752809,0.178843379,0,0
2016-11-06 08:00:00+00:00,0.010497799,0.665730337,0.21704829,0.010497799,0.010497799
2016-11-06 09:00:00+00:00,0.041313918,0.875,0.266632984,0.041313918,0.041313918
2016-11-06 10:00:00+00:00,0.062986793,0.859550562,0.293455431,0.062986793,0.062986793
2016-11-06 11:00:00+00:00,0.13274636,0.903089888,0.280445817,0.13274636,0.13274636
2016-11-06 12:00:00+00:00,0.163562479,0.933988764,0.310518984,0.163562479,0.163562479
2016-11-06 13:00:00+00:00,0.151710125,0.929775281,0.357661663,0.151710125,0.151710125
2016-11-06 14:00:00+00:00,0.09177108,0.928370787,0.356844623,0.09177108,0.09177108
2016-11-06 15:00:00+00:00,0.055875381,0.925561798,0.386102993,0.055875381,0.055875381
2016-11-06 16:00:00+00:00,0.01286827,0.925561798,0.444622879,0.01286827,0.01286827
2016-11-06 17:00:00+00:00,0,0.928370787,0.486884809,0,0
2016-11-06 18:00:00+00:00,0,0.918539326,0.510450893,0,0
2016-11-06 19:00:00+00:00,0,0.929775281,0.534016426,0,0
2016-11-06 20:00:00+00:00,0,0.922752809,0.53238458,0,0
2016-11-06 21:00:00+00:00,0,0.859550562,0.484423664,0,0
2016-11-06 22:00:00+00:00,0,0.859550562,0.345432299,0,0
2016-11-06 23:00:00+00:00,0,0.879213483,0.241393396,0,0
2016-11-07 00:00:00+00:00,0,0.713483146,0.227573605,0,0
2016-11-07 01:00:00+00:00,0,0.508426966,0.160112414,0,0
2016-11-07 02:00:00+00:00,0,0.251404494,0.088589082,0,0
2016-11-07 03:00:00+00:00,0,0.075842697,0.041449453,0,0
2016-11-07 04:00:00+00:00,0,0.015449438,0.021943571,0,0
2016-11-07 05:00:00+00:00,0,0.004213483,0.015441592,0,0
2016-11-07 06:00:00+00:00,0,0.011235955,0.030070117,0,0
2016-11-07 07:00:00+00:00,0,0.092696629,0.07151728,0,0
2016-11-07 08:00:00+00:00,0.032509313,0.191011236,0.108900039,0.032509313,0.032509313
2016-11-07 09:00:00+00:00,0.157805621,0.414325843,0.134091764,0.157805621,0.157805621
2016-11-07 10:00:00+00:00,0.286149678,0.469101124,0.181224932,0.286149678,0.286149678
2016-11-07 11:00:00+00:00,0.301727057,0.377808989,0.195038006,0.301727057,0.301727057
2016-11-07 12:00:00+00:00,0.2092787,0.334269663,0.197473672,0.2092787,0.2092787
2016-11-07 13:00:00+00:00,0.171689807,0.346910112,0.179593298,0.171689807,0.171689807
2016-11-07 14:00:00+00:00,0.179478496,0.435393258,0.138959706,0.179478496,0.179478496
2016-11-07 15:00:00+00:00,0.100575686,0.596910112,0.162524072,0.100575686,0.100575686
2016-11-07 16:00:00+00:00,0.023366068,0.681179775,0.221842765,0.023366068,0.023366068
2016-11-07 17:00:00+00:00,0,0.865168539,0.333979159,0,0
2016-11-07 18:00:00+00:00,0,0.835674157,0.459114402,0,0
2016-11-07 19:00:00+00:00,0,0.877808989,0.55011826,0,0
2016-11-07 20:00:00+00:00,0,0.922752809,0.604554212,0,0
2016-11-07 21:00:00+00:00,0,0.908707865,0.589921004,0,0
2016-11-07 22:00:00+00:00,0,0.91011236,0.587476447,0,0
2016-11-07 23:00:00+00:00,0,0.931179775,0.559030528,0,0
2016-11-08 00:00:00+00:00,0,0.931179775,0.51514711,0,0
2016-11-08 01:00:00+00:00,0,0.918539326,0.446888957,0,0
2016-11-08 02:00:00+00:00,0,0.912921348,0.383507495,0,0
2016-11-08 03:00:00+00:00,0,0.875,0.417628281,0,0
2016-11-08 04:00:00+00:00,0,0.835674157,0.401373462,0,0
2016-11-08 05:00:00+00:00,0,0.799157303,0.381056586,0,0
2016-11-08 06:00:00+00:00,0,0.655898876,0.384302044,0,0
2016-11-08 07:00:00+00:00,0,0.771067416,0.424108504,0,0
2016-11-08 08:00:00+00:00,0.044361666,0.875,0.438727808,0.044361666,0.044361666
2016-11-08 09:00:00+00:00,0.10971893,0.911516854,0.481782499,0.10971893,0.10971893
2016-11-08 10:00:00+00:00,0.122248561,0.91994382,0.537022782,0.122248561,0.122248561
2016-11-08 11:00:00+00:00,0.157128344,0.921348315,0.536204075,0.157128344,0.157128344
2016-11-08 12:00:00+00:00,0.2092787,0.929775281,0.550821386,0.2092787,0.2092787
2016-11-08 13:00:00+00:00,0.253979004,0.93258427,0.593060342,0.253979004,0.253979004
2016-11-08 14:00:00+00:00,0.201151372,0.933988764,0.604427039,0.201151372,0.201151372
2016-11-08 15:00:00+00:00,0.097527938,0.936797753,0.548364897,0.097527938,0.097527938
2016-11-08 16:00:00+00:00,0.018963766,0.929775281,0.463870662,0.018963766,0.018963766
2016-11-08 17:00:00+00:00,0.000677277,0.931179775,0.538603599,0.000677277,0.000677277
2016-11-08 18:00:00+00:00,0,0.91994382,0.633643888,0,0
2016-11-08 19:00:00+00:00,0,0.931179775,0.660444181,0,0
2016-11-08 20:00:00+00:00,0,0.912921348,0.727861095,0,0
2016-11-08 21:00:00+00:00,0,0.928370787,0.722978577,0,0
2016-11-08 22:00:00+00:00,0,0.891853933,0.684790807,0,0
2016-11-08 23:00:00+00:00,0,0.911516854,0.67909659,0,0
2016-11-09 00:00:00+00:00,0,0.922752809,0.644159453,0,0
2016-11-09 01:00:00+00:00,0,0.93258427,0.595414076,0,0
2016-11-09 02:00:00+00:00,0,0.933988764,0.539359245,0,0
2016-11-09 03:00:00+00:00,0,0.933988764,0.543414335,0,0
2016-11-09 04:00:00+00:00,0,0.933988764,0.497108651,0,0
2016-11-09 05:00:00+00:00,0,0.931179775,0.491417025,0,0
2016-11-09 06:00:00+00:00,0,0.929775281,0.467856032,0,0
2016-11-09 07:00:00+00:00,0,0.935393258,0.476785211,0,0
2016-11-09 08:00:00+00:00,0.044361666,0.931179775,0.44591486,0.044361666,0.044361666
2016-11-09 09:00:00+00:00,0.10971893,0.929775281,0.420730781,0.10971893,0.10971893
2016-11-09 10:00:00+00:00,0.122248561,0.94241573,0.475956287,0.122248561,0.122248561
2016-11-09 11:00:00+00:00,0.157128344,0.938202247,0.458894472,0.157128344,0.157128344
2016-11-09 12:00:00+00:00,0.2092787,0.935393258,0.441833055,0.2092787,0.2092787
2016-11-09 13:00:00+00:00,0.253979004,0.935393258,0.429645138,0.253979004,0.253979004
2016-11-09 14:00:00+00:00,0.201151372,0.935393258,0.423142725,0.201151372,0.201151372
2016-11-09 15:00:00+00:00,0.097527938,0.924157303,0.320805036,0.097527938,0.097527938
2016-11-09 16:00:00+00:00,0.018963766,0.928370787,0.328110685,0.018963766,0.018963766
2016-11-09 17:00:00+00:00,0.000677277,0.931179775,0.328918997,0.000677277,0.000677277
2016-11-09 18:00:00+00:00,0,0.925561798,0.301302524,0,0
2016-11-09 19:00:00+00:00,0,0.918539326,0.301299004,0,0
2016-11-09 20:00:00+00:00,0,0.901685393,0.306980305,0,0
2016-11-09 21:00:00+00:00,0,0.914325843,0.354891074,0,0
2016-11-09 22:00:00+00:00,0,0.891853933,0.334584472,0,0
2016-11-09 23:00:00+00:00,0,0.806179775,0.224136494,0,0
2016-11-10 00:00:00+00:00,0,0.841292135,0.216825162,0,0
2016-11-10 01:00:00+00:00,0,0.825842697,0.245245071,0,0
2016-11-10 02:00:00+00:00,0,0.846910112,0.200578891,0,0
2016-11-10 03:00:00+00:00,0,0.79494382,0.218441665,0,0
2016-11-10 04:00:00+00:00,0,0.783707865,0.243612394,0,0
2016-11-10 05:00:00+00:00,0,0.837078652,0.237925326,0,0
2016-11-10 06:00:00+00:00,0,0.797752809,0.230614346,0,0
2016-11-10 07:00:00+00:00,0,0.821629214,0.230611652,0,0
2016-11-10 08:00:00+00:00,0.044361666,0.658707865,0.198128823,0.044361666,0.044361666
2016-11-10 09:00:00+00:00,0.10971893,0.646067416,0.173766692,0.10971893,0.10971893
2016-11-10 10:00:00+00:00,0.122248561,0.629213483,0.179448553,0.122248561,0.122248561
2016-11-10 11:00:00+00:00,0.157128344,0.643258427,0.179446457,0.157128344,0.157128344
2016-11-10 12:00:00+00:00,0.2092787,0.655898876,0.198119566,0.2092787,0.2092787
2016-11-10 13:00:00+00:00,0.253979004,0.696629214,0.199741164,0.253979004,0.253979004
2016-11-10 14:00:00+00:00,0.201151372,0.786516854,0.208670242,0.201151372,0.201151372
2016-11-10 15:00:00+00:00,0.097527938,0.835674157,0.18593357,0.097527938,0.097527938
2016-11-10 16:00:00+00:00,0.018963766,0.824438202,0.166445138,0.018963766,0.018963766
2016-11-10 17:00:00+00:00,0.000677277,0.823033708,0.157512096,0.000677277,0.000677277
2016-11-10 18:00:00+00:00,0,0.831460674,0.162381707,0,0
2016-11-10 19:00:00+00:00,0,0.776685393,0.174558296,0,0
2016-11-10 20:00:00+00:00,0,0.789325843,0.205408061,0,0
2016-11-10 21:00:00+00:00,0,0.797752809,0.225702665,0,0
2016-11-10 22:00:00+00:00,0,0.800561798,0.241937441,0,0
2016-11-10 23:00:00+00:00,0,0.709269663,0.202965281,0,0
2016-11-11 00:00:00+00:00,0,0.758426966,0.235436977,0,0
2016-11-11 01:00:00+00:00,0,0.77247191,0.24030528,0,0
2016-11-11 02:00:00+00:00,0,0.691011236,0.225689485,0,0
2016-11-11 03:00:00+00:00,0,0.543539326,0.194025745,0,0
2016-11-11 04:00:00+00:00,0,0.519662921,0.157491862,0,0
2016-11-11 05:00:00+00:00,0,0.384831461,0.133135895,0,0
2016-11-11 06:00:00+00:00,0,0.287921348,0.115274856,0,0
2016-11-11 07:00:00+00:00,0,0.228932584,0.124203148,0,0
2016-11-11 08:00:00+00:00,0.044361666,0.189606742,0.116895715,0.044361666,0.044361666
2016-11-11 09:00:00+00:00,0.10971893,0.217696629,0.095788426,0.10971893,0.10971893
2016-11-11 10:00:00+00:00,0.122248561,0.289325843,0.066564061,0.122248561,0.122248561
2016-11-11 11:00:00+00:00,0.157128344,0.280898876,0.051951831,0.157128344,0.157128344
2016-11-11 12:00:00+00:00,0.2092787,0.262640449,0.056009914,0.2092787,0.2092787
2016-11-11 13:00:00+00:00,0.253979004,0.286516854,0.062503087,0.253979004,0.253979004
2016-11-11 14:00:00+00:00,0.201151372,0.299157303,0.066560952,0.201151372,0.201151372
2016-11-11 15:00:00+00:00,0.097527938,0.299157303,0.062501628,0.097527938,0.097527938
2016-11-11 16:00:00+00:00,0.018963766,0.384831461,0.074676397,0.018963766,0.018963766
2016-11-11 17:00:00+00:00,0.000677277,0.508426966,0.120130193,0.000677277,0.000677277
2016-11-11 18:00:00+00:00,0,0.571629214,0.164771246,0,0
2016-11-11 19:00:00+00:00,0,0.668539326,0.239443104,0,0
2016-11-11 20:00:00+00:00,0,0.709269663,0.284893384,0,0
2016-11-11 21:00:00+00:00,0,0.716292135,0.298688151,0,0
2016-11-11 22:00:00+00:00,0,0.790730337,0.320599028,0,0
2016-11-11 23:00:00+00:00,0,0.808988764,0.336827957,0,0
2016-11-12 00:00:00+00:00,0,0.814606742,0.347375139,0,0
2016-11-12 01:00:00+00:00,0,0.875,0.362791762,0,0
2016-11-12 02:00:00+00:00,0,0.921348315,0.378208025,0,0
2016-11-12 03:00:00+00:00,0,0.914325843,0.407421056,0,0
2016-11-12 04:00:00+00:00,0,0.917134832,0.426082783,0,0
2016-11-12 05:00:00+00:00,0,0.921348315,0.425266232,0,0
2016-11-12 06:00:00+00:00,0,0.918539326,0.438246344,0,0
2016-11-12 07:00:00+00:00,0,0.922752809,0.434183438,0,0
2016-11-12 08:00:00+00:00,0.044361666,0.883426966,0.383050823,0.044361666,0.044361666
2016-11-12 09:00:00+00:00,0.10971893,0.898876405,0.353019413,0.10971893,0.10971893
2016-11-12 10:00:00+00:00,0.122248561,0.901685393,0.292962116,0.122248561,0.122248561
2016-11-12 11:00:00+00:00,0.157128344,0.89747191,0.271859177,0.157128344,0.157128344
2016-11-12 12:00:00+00:00,0.2092787,0.778089888,0.327038715,0.2092787,0.2092787
2016-11-12 13:00:00+00:00,0.253979004,0.823033708,0.426849519,0.253979004,0.253979004
2016-11-12 14:00:00+00:00,0.201151372,0.928370787,0.54694528,0.201151372,0.201151372
2016-11-12 15:00:00+00:00,0.097527938,0.91994382,0.607800048,0.097527938,0.097527938
2016-11-12 16:00:00+00:00,0.018963766,0.939606742,0.662161615,0.018963766,0.018963766
2016-11-12 17:00:00+00:00,0.000677277,0.931179775,0.646736087,0.000677277,0.000677277
2016-11-12 18:00:00+00:00,0,0.935393258,0.626442197,0,0
2016-11-12 19:00:00+00:00,0,0.905898876,0.605337337,0,0
2016-11-12 20:00:00+00:00,0,0.93258427,0.575307188,0,0
2016-11-12 21:00:00+00:00,0,0.94241573,0.551769141,0,0
2016-11-12 22:00:00+00:00,0,0.939606742,0.537157218,0,0
2016-11-12 23:00:00+00:00,0,0.933988764,0.517677197,0,0
2016-11-13 00:00:00+00:00,0,0.935393258,0.448702428,0,0
2016-11-13 01:00:00+00:00,0,0.939606742,0.44869719,0,0
2016-11-13 02:00:00+00:00,0,0.933988764,0.517659071,0,0
2016-11-13 03:00:00+00:00,0,0.928370787,0.576071552,0,0
2016-11-13 04:00:00+00:00,0,0.933988764,0.60527375,0,0
2016-11-13 05:00:00+00:00,0,0.933988764,0.597153191,0,0
2016-11-13 06:00:00+00:00,0,0.93258427,0.546843143,0,0
2016-11-13 07:00:00+00:00,0,0.921348315,0.492477617,0,0
2016-11-13 08:00:00+00:00,0.044361666,0.918539326,0.465698275,0.044361666,0.044361666
2016-11-13 09:00:00+00:00,0.10971893,0.901685393,0.42431595,0.10971893,0.10971893
2016-11-13 10:00:00+00:00,0.122248561,0.862359551,0.44053704,0.122248561,0.122248561
2016-11-13 11:00:00+00:00,0.157128344,0.866573034,0.382118829,0.157128344,0.157128344
2016-11-13 12:00:00+00:00,0.2092787,0.806179775,0.323701982,0.2092787,0.2092787
2016-11-13 13:00:00+00:00,0.253979004,0.58005618,0.29205853,0.253979004,0.253979004
2016-11-13 14:00:00+00:00,0.201151372,0.610955056,0.270150987,0.201151372,0.201151372
2016-11-13 15:00:00+00:00,0.097527938,0.521067416,0.325313158,0.097527938,0.097527938
2016-11-13 16:00:00+00:00,0.018963766,0.608146067,0.420225061,0.018963766,0.018963766
2016-11-13 17:00:00+00:00,0.000677277,0.672752809,0.550829125,0.000677277,0.000677277
2016-11-13 18:00:00+00:00,0,0.875,0.653037218,0,0
2016-11-13 19:00:00+00:00,0,0.876404494,0.713059647,0,0
2016-11-13 20:00:00+00:00,0,0.877808989,0.746310831,0,0
2016-11-13 21:00:00+00:00,0,0.921348315,0.762526081,0,0
2016-11-13 22:00:00+00:00,0,0.926966292,0.76413956,0,0
2016-11-13 23:00:00+00:00,0,0.918539326,0.740606452,0,0
2016-11-14 00:00:00+00:00,0,0.915730337,0.737353131,0,0
2016-11-14 01:00:00+00:00,0,0.877808989,0.717876685,0,0
2016-11-14 02:00:00+00:00,0,0.848314607,0.704078748,0,0
2016-11-14 03:00:00+00:00,0,0.859550562,0.696770262,0,0
2016-11-14 04:00:00+00:00,0,0.898876405,0.701628922,0,0
2016-11-14 05:00:00+00:00,0,0.900280899,0.707298591,0,0
2016-11-14 06:00:00+00:00,0,0.900280899,0.708912564,0,0
2016-11-14 07:00:00+00:00,0,0.894662921,0.704848775,0,0
2016-11-14 08:00:00+00:00,0.044361666,0.896067416,0.714573678,0.044361666,0.044361666
2016-11-14 09:00:00+00:00,0.10971893,0.907303371,0.729975943,0.10971893,0.10971893
2016-11-14 10:00:00+00:00,0.122248561,0.91011236,0.704013029,0.122248561,0.122248561
2016-11-14 11:00:00+00:00,0.157128344,0.908707865,0.716170797,0.157128344,0.157128344
2016-11-14 12:00:00+00:00,0.2092787,0.91011236,0.737249897,0.2092787,0.2092787
2016-11-14 13:00:00+00:00,0.253979004,0.91011236,0.720209318,0.253979004,0.253979004
2016-11-14 14:00:00+00:00,0.201151372,0.896067416,0.707224323,0.201151372,0.201151372
2016-11-14 15:00:00+00:00,0.097527938,0.908707865,0.681263188,0.097527938,0.097527938
2016-11-14 16:00:00+00:00,0.018963766,0.908707865,0.621239898,0.018963766,0.018963766
2016-11-14 17:00:00+00:00,0.000677277,0.908707865,0.567706077,0.000677277,0.000677277
2016-11-14 18:00:00+00:00,0,0.915730337,0.504441515,0,0
2016-11-14 19:00:00+00:00,0,0.917134832,0.464697132,0,0
2016-11-14 20:00:00+00:00,0,0.915730337,0.40873407,0,0
2016-11-14 21:00:00+00:00,0,0.918539326,0.370613672,0,0
2016-11-14 22:00:00+00:00,0,0.918539326,0.302488593,0,0
2016-11-14 23:00:00+00:00,0,0.908707865,0.33005743,0,0
2016-11-15 00:00:00+00:00,0,0.900280899,0.357625623,0,0
2016-11-15 01:00:00+00:00,0,0.91011236,0.377083843,0,0
2016-11-15 02:00:00+00:00,0,0.912921348,0.379512215,0,0
2016-11-15 03:00:00+00:00,0,0.91011236,0.411944351,0,0
2016-11-15 04:00:00+00:00,0,0.91011236,0.428968542,0,0
2016-11-15 05:00:00+00:00,0,0.914325843,0.379498934,0,0
2016-11-15 06:00:00+00:00,0,0.917134832,0.403010192,0,0
2016-11-15 07:00:00+00:00,0,0.915730337,0.445981932,0,0
2016-11-15 08:00:00+00:00,0.01015916,0.91011236,0.514900406,0.01015916,0.01015916
2016-11-15 09:00:00+00:00,0.042668473,0.91011236,0.549761265,0.042668473,0.042668473
2016-11-15 10:00:00+00:00,0.068066373,0.903089888,0.562728418,0.068066373,0.068066373
2016-11-15 11:00:00+00:00,0.078902811,0.898876405,0.522179934,0.078902811,0.078902811
2016-11-15 12:00:00+00:00,0.05113444,0.893258427,0.50190312,0.05113444,0.05113444
2016-11-15 13:00:00+00:00,0.033863867,0.858146067,0.501897266,0.033863867,0.033863867
2016-11-15 14:00:00+00:00,0.027768371,0.672752809,0.508377892,0.027768371,0.027768371
2016-11-15 15:00:00+00:00,0.012190992,0.536516854,0.50512876,0.012190992,0.012190992
2016-11-15 16:00:00+00:00,0.002031832,0.436797753,0.514852362,0.002031832,0.002031832
2016-11-15 17:00:00+00:00,0,0.741573034,0.488901344,0,0
2016-11-15 18:00:00+00:00,0,0.782303371,0.458086298,0,0
2016-11-15 19:00:00+00:00,0,0.876404494,0.402138325,0,0
2016-11-15 20:00:00+00:00,0,0.758426966,0.351056178,0,0
2016-11-15 21:00:00+00:00,0,0.779494382,0.343755389,0,0
2016-11-15 22:00:00+00:00,0,0.617977528,0.350237255,0,0
2016-11-15 23:00:00+00:00,0,0.582865169,0.381851443,0,0
2016-11-16 00:00:00+00:00,0,0.735955056,0.413464893,0,0
2016-11-16 01:00:00+00:00,0,0.653089888,0.521283972,0,0
2016-11-16 02:00:00+00:00,0,0.810393258,0.525331375,0,0
2016-11-16 03:00:00+00:00,0,0.507022472,0.501815323,0,0
2016-11-16 04:00:00+00:00,0,0.79494382,0.608008244,0,0
2016-11-16 05:00:00+00:00,0,0.898876405,0.596651799,0,0
2016-11-16 06:00:00+00:00,0,0.904494382,0.581242325,0,0
2016-11-16 07:00:00+00:00,0,0.904494382,0.603123078,0,0
2016-11-16 08:00:00+00:00,0.016254656,0.896067416,0.559341493,0.016254656,0.016254656
2016-11-16 09:00:00+00:00,0.102946157,0.889044944,0.521235342,0.102946157,0.102946157
2016-11-16 10:00:00+00:00,0.159160176,0.890449438,0.506638087,0.159160176,0.159160176
2016-11-16 11:00:00+00:00,0.13274636,0.890449438,0.552026422,0.13274636,0.13274636
2016-11-16 12:00:00+00:00,0.100237047,0.876404494,0.60551972,0.100237047,0.100237047
2016-11-16 13:00:00+00:00,0.07653234,0.882022472,0.584437252,0.07653234,0.07653234
2016-11-16 14:00:00+00:00,0.064002709,0.89747191,0.53093195,0.064002709,0.064002709
2016-11-16 15:00:00+00:00,0.029461565,0.903089888,0.573886165,0.029461565,0.029461565
2016-11-16 16:00:00+00:00,0.002709109,0.903089888,0.642777432,0.002709109,0.002709109
2016-11-16 17:00:00+00:00,0,0.831460674,0.68897156,0,0
2016-11-16 18:00:00+00:00,0,0.615168539,0.694637344,0,0
2016-11-16 19:00:00+00:00,0,0.495786517,0.690576565,0,0
2016-11-16 20:00:00+00:00,0,0.448033708,0.685705355,0,0
2016-11-16 21:00:00+00:00,0,0.441011236,0.660571334,0,0
2016-11-16 22:00:00+00:00,0,0.400280899,0.662995154,0,0
2016-11-16 23:00:00+00:00,0,0.39747191,0.671092405,0,0
2016-11-17 00:00:00+00:00,0,0.407303371,0.651632854,0,0
2016-11-17 01:00:00+00:00,0,0.426966292,0.612722256,0,0
2016-11-17 02:00:00+00:00,0,0.41011236,0.662964235,0,0
2016-11-17 03:00:00+00:00,0,0.52247191,0.669440188,0,0
2016-11-17 04:00:00+00:00,0,0.778089888,0.668621933,0,0
2016-11-17 05:00:00+00:00,0,0.831460674,0.615125007,0,0
2016-11-17 06:00:00+00:00,0,0.83005618,0.493553046,0,0
2016-11-17 07:00:00+00:00,0,0.70505618,0.418988424,0,0
2016-11-17 08:00:00+00:00,0.01286827,0.820224719,0.399533626,0.01286827,0.01286827
2016-11-17 09:00:00+00:00,0.060954961,0.818820225,0.45625722,0.060954961,0.060954961
2016-11-17 10:00:00+00:00,0.12766678,0.883426966,0.490288455,0.12766678,0.12766678
2016-11-17 11:00:00+00:00,0.212665086,0.879213483,0.578614671,0.212665086,0.212665086
2016-11-17 12:00:00+00:00,0.240772096,0.901685393,0.623178564,0.240772096,0.240772096
2016-11-17 13:00:00+00:00,0.224178801,0.903089888,0.667741418,0.224178801,0.224178801
2016-11-17 14:00:00+00:00,0.157128344,0.893258427,0.67988898,0.157128344,0.157128344
2016-11-17 15:00:00+00:00,0.102607518,0.870786517,0.673398279,0.102607518,0.102607518
2016-11-17 16:00:00+00:00,0.015916018,0.796348315,0.704183253,0.015916018,0.015916018
2016-11-17 17:00:00+00:00,0,0.744382023,0.713088652,0,0
2016-11-17 18:00:00+00:00,0,0.695224719,0.737389897,0,0
2016-11-17 19:00:00+00:00,0,0.623595506,0.737381302,0,0
2016-11-17 20:00:00+00:00,0,0.799157303,0.730890309,0,0
2016-11-17 21:00:00+00:00,0,0.877808989,0.739794982,0,0
2016-11-17 22:00:00+00:00,0,0.875,0.728442428,0,0
2016-11-17 23:00:00+00:00,0,0.875,0.696023084,0,0
2016-11-18 00:00:00+00:00,0,0.867977528,0.764076971,0,0
2016-11-18 01:00:00+00:00,0,0.873595506,0.760016803,0,0
2016-11-18 02:00:00+00:00,0,0.866573034,0.760818187,0,0
2016-11-18 03:00:00+00:00,0,0.863764045,0.786736794,0,0
2016-11-18 04:00:00+00:00,0,0.877808989,0.761610676,0,0
2016-11-18 05:00:00+00:00,0,0.877808989,0.746207721,0,0
2016-11-18 06:00:00+00:00,0,0.886235955,0.752680666,0,0
2016-11-18 07:00:00+00:00,0,0.907303371,0.712972299,0,0
2016-11-18 08:00:00+00:00,0.010497799,0.91011236,0.659491691,0.010497799,0.010497799
2016-11-18 09:00:00+00:00,0.047070776,0.91011236,0.619785336,0.047070776,0.047070776
2016-11-18 10:00:00+00:00,0.054520826,0.91011236,0.642462802,0.054520826,0.054520826
2016-11-18 11:00:00+00:00,0.040975279,0.901685393,0.612479467,0.040975279,0.040975279
2016-11-18 12:00:00+00:00,0.041652557,0.588483146,0.598699804,0.041652557,0.041652557
2016-11-18 13:00:00+00:00,0.031832035,0.508426966,0.606794218,0.031832035,0.031832035
2016-11-18 14:00:00+00:00,0.02031832,0.498595506,0.426938353,0.02031832,0.02031832
2016-11-18 15:00:00+00:00,0.007450051,0.203651685,0.306225458,0.007450051,0.007450051
2016-11-18 16:00:00+00:00,0.001015916,0.081460674,0.290829784,0.001015916,0.001015916
2016-11-18 17:00:00+00:00,0,0.032303371,0.57598208,0,0
2016-11-18 18:00:00+00:00,0,0.132022472,0.622150609,0,0
2016-11-18 19:00:00+00:00,0,0.282303371,0.422863064,0,0
2016-11-18 20:00:00+00:00,0,0.634831461,0.266514036,0,0
2016-11-18 21:00:00+00:00,0,0.735955056,0.221957432,0,0
2016-11-18 22:00:00+00:00,0,0.848314607,0.272178204,0,0
2016-11-18 23:00:00+00:00,0,0.870786517,0.277845346,0,0
