0,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK
2016-02-04 23:00:00,238.138506,329.36436463999996,143.93143505,190.3962,218.9335449,1881.5999465999998,158.12404105,32.80194375000001,185.6498548,1067.31185553,331.99627039999996,2028.1815589999999,52.374949949999994,145.5900308,189.72526399999998,1069.2938712,42.6929839,15.235237199999998,20.9190741,372.87389584999994,536.6843556,597.7053069,281.21590175,218.53544524999998,619.60424295,40.1175,96.09
2016-02-05 00:00:00,223.3770405,320.10563933,139.69579065,192.66479999999999,221.2058449,1778.4457968000002,151.85085785,32.62944375,182.9893242,1014.0521802000001,326.91746919999997,1940.63406425,47.32128015,138.4294172,189.42256000000003,1000.2126796,42.3304347,14.2031834,20.456629425,362.16547565,529.193169,577.7877186,261.30235175,214.0795445,601.6157502,38.4105,92.94
2016-02-05 01:00:00,220.8144825,312.41929323,137.6891009,190.0017,217.0715388,1745.80170385,151.08054099999998,32.7525375,178.4770892,992.063301075,326.2054268,1882.7276532499998,44.7737238,129.66860239999997,186.44095900000002,960.6695103999999,42.16625025,13.933896399999998,20.1014967,362.4735119,523.3503013999999,564.6204444,249.48684724999998,212.09703975000002,605.7716469000001,37.7538,92.94
2016-02-05 02:00:00,232.19169,303.53685235,138.9321731,194.1603,214.82702839999996,1748.3013825500002,152.21813305,33.45676875,177.93134320000001,996.5279256449999,328.9919216,1796.6524583,44.113136250000004,125.0209612,185.561852,938.4962332,42.001026550000006,13.7151766,20.3313542625,361.4282804,526.1294565999999,560.4446769,241.099227,215.71478525,600.61860945,37.492799999999995,91.32
2016-02-05 03:00:00,250.44649499999997,306.00251569,144.41714675,193.1727,217.62774405,1773.8530754499998,151.9181519,34.61548125,182.8518284,1001.5029553500001,339.5201432,1761.18723285,44.8330866,126.72165,185.45017800000002,930.0754588,44.008645349999995,13.9124436,22.031899199999998,362.53225575,528.4021176,566.7010630499999,231.52256899999998,224.5476655,601.52865735,37.6419,94.08
2016-02-05 04:00:00,282.315402,316.66477345,158.27022219999998,185.9328,231.01440625,1827.7212029,154.56575049999998,38.30505,202.2978266,1021.778625105,368.3485048,1829.6775687499999,49.137976200000004,136.36176079999998,186.79526200000004,973.6961411999999,50.275037000000005,14.106281199999998,25.2952473375,371.124241,541.656288,588.7551086999999,225.61693075,242.53559975,623.4543312,41.7573,98.91
2016-02-05 05:00:00,314.3470635,339.62783333,174.27444400000002,190.34069999999997,262.78299979999997,1998.3066517,169.71009855,42.89724375,227.95452559999998,1098.4675887,385.94397960000003,2005.25628455,60.92230454999999,157.7223156,187.553286,1124.1304928,56.0119969,14.9235894,30.025951049999996,407.1245343,585.7211977999999,664.3517023499999,224.01107825,269.7462885,690.99867915,50.5449,110.7
2016-02-05 06:00:00,342.984673,382.17077042,191.4919996,201.6847,277.67707345,2296.3851617499995,190.78703679999998,45.32045625000001,254.31177219999998,1240.897447035,387.1635156,2195.8808609499997,67.54250999999998,173.23935079999998,188.705695,1340.9004240000002,58.787066749999994,16.2660628,32.660388975,480.78370509999996,644.6906216,710.8086444,232.348388,287.8480285,740.4582897,55.491099999999996,116.844
2016-02-05 07:00:00,334.972926,403.88174247999996,204.06330599999998,227.87199999999999,290.24063029999996,2476.2039853499996,200.3860339,46.34791875,287.9079082,1333.44139198,385.5823132,2247.8714783000005,71.7520566,173.3444968,195.270762,1623.93238,59.620628999999994,18.6430982,34.000468274999996,551.4255471499999,657.7213022,739.8009903,250.22775424999998,296.45695975,738.0712264499999,58.255900000000004,123.256
2016-02-05 08:00:00,357.8057749999999,408.12206548,205.96363685000003,246.34629999999999,311.7233232,2618.2084753999993,206.56067104999997,45.68263125,308.941759,1359.7455397499998,382.8647984,2264.94026735,73.32533339999999,176.8688152,203.070287,1832.3210504,58.918008,19.2213,33.88551375,578.99095875,653.5604046,763.4326828500001,251.202962,303.09873525,724.1656076999999,57.61645,127.892
2016-02-05 09:00:00,366.75001199999997,417.49140811,206.34985585,254.0821,318.1547919,2804.41272235,212.53292015,45.2505,321.27998940000003,1380.53176483,378.2445972,2278.72256165,74.66188740000001,177.5304328,190.861985,1926.9277991999998,61.62894149999999,19.8641724,33.749831025,594.0324555999999,651.4313448,770.9519778,239.39453599999996,305.9270955,717.2704413,57.66985,129.176
2016-02-05 10:00:00,364.59170249999994,426.98360235999996,203.3206271,262.1425,319.53856185,2984.0883561,218.89110284999998,44.15715,331.18498539999996,1434.74440233,376.65392719999994,2327.8897145,76.4771604,177.72171600000001,179.575163,1960.0453948,63.99616505,20.2937628,32.588917312499994,607.93084915,641.0867157999999,786.55903695,244.5385075,311.23911075,699.58578375,57.25085,128.7125
2016-02-05 11:00:00,352.86705699999993,429.20355577000004,202.4282447,266.3768,322.72050255000005,3048.46916315,217.85069430000001,44.597906249999994,335.790689,1457.43128185,372.48148799999996,2344.65807,76.16217135,176.9756176,167.22240499999998,1882.1569731999998,64.64941795,20.671953199999997,32.9660809125,607.0714107,634.0978828,796.9287144000001,252.78501725,314.34198250000003,683.1371955,56.3899,128.0255
2016-02-05 12:00:00,332.7998995,426.85309191000005,199.19315010000003,259.22389999999996,315.7046734,2988.4012044,209.32201565,44.4823125,325.4814272,1438.685510995,368.420622,2303.9089395,73.77158669999999,174.7666456,155.7901,1811.5031147999998,63.4663942,19.9171022,32.6033782125,598.2645077,625.8054451999999,797.9445049499999,242.65244,305.73966924999996,667.09427235,56.64595,125.6215
2016-02-05 13:00:00,312.19954099999995,419.59738086000004,195.87973075,255.43920000000003,303.4025186,2812.166925,207.4472308,43.67679375,319.6026674,1357.00033117,368.19891559999996,2239.2973238,70.3801629,169.9063916,147.458012,1727.2115084000002,61.68456785,19.485317600000002,31.90513155,593.3376204,631.562286,771.1759281,232.49318325,296.70762475,655.25037285,54.0838,121.494
2016-02-05 14:00:00,286.5063775,414.09828428,194.59723585,234.881,285.0116696,2700.7969281500004,209.11375529999998,42.454462500000005,303.5982998,1271.346846305,374.2638828,2128.1363978,67.78576785,169.0464968,138.771028,1607.2386212,59.78675105,19.281661,31.724541412500002,584.8643285,622.7942704,753.2012683500001,226.97689824999995,292.99002700000005,662.2291261500001,53.2955,116.511
2016-02-05 15:00:00,273.686624,407.1611142,197.62938455,217.1186,271.46290619999996,2665.97297595,213.66454355000002,43.30850625,291.0791286,1191.5276179199998,387.6189568,2035.42258695,67.798611,166.3476652,135.015884,1414.746054,60.761624149999996,18.5588294,32.7287773125,582.7881566499999,629.0643646,762.20182965,218.79521749999998,302.245504,686.95569855,51.84035,114.166
2016-02-05 16:00:00,273.81762749999996,409.19764883,207.44223905,208.4304,282.7714094,2732.3408505999996,225.14702009999996,42.42245625,306.0442804,1147.12120629,388.2268084,2049.4803896,75.20185065,171.5184472,133.51425799999998,1360.3343300000001,60.8510801,18.8549368,33.0885652125,589.79486015,635.4677141999999,796.3134287999999,210.4240885,316.032447,703.2759411,54.2841,119.72999999999999
2016-02-05 17:00:00,286.0252335,420.51976720000005,205.01398740000002,214.90079999999998,277.45269455,2810.8247358,218.45011975,41.023199999999996,309.39281719999997,1182.343304585,383.4854136,2227.4855334999997,78.49145505,174.40105640000002,143.521104,1425.4156612000002,57.9920233,20.1672504,31.719787649999997,598.4633801,625.6273694,792.805167,205.549511,317.01559649999996,690.6167961,55.191,119.69999999999999
2016-02-05 18:00:00,275.35608149999996,411.42345958999994,195.2168915,227.1111,274.0228324,2789.30687855,210.377562,39.272325,304.1647766,1271.092355535,373.7083904,2277.2431514,77.8877103,172.40886600000002,161.454116,1388.9249812,54.1665795,20.351076799999998,30.395639024999998,576.9867521,613.2169566,783.04728,226.58694874999998,310.60210725,667.7660289,54.4329,119.69999999999999
2016-02-05 19:00:00,263.63736,398.8057773499999,186.7658504,221.1849,262.86764865,2707.9452823499996,204.9088721,36.93665625,285.9265074,1287.874326315,358.3010384,2190.9094052,74.51597174999999,166.7072364,158.971222,1297.8868372,49.6504009,19.2134408,28.515002437499998,554.289655,596.3531006,755.8886559,239.37266275,301.8599565,634.9592211,53.118900000000004,114.78
2016-02-05 20:00:00,252.074994,376.01019807999995,182.06929985,208.8855,247.72505059999997,2596.4642443,204.02462529999997,33.871575,267.9215932,1283.4100464449998,357.5867612,2091.70900215,72.82885544999999,163.2717232,152.794866,1197.2149035999998,43.8006542,17.5827998,25.7878180125,524.5192707,576.436185,708.84297405,241.14713375000002,285.83263025,603.81979245,48.684,107.94
2016-02-05 21:00:00,254.82825,378.15274929000003,172.15567524999997,197.59199999999998,230.5219558,2518.03802015,206.25039615,31.7979,256.4440606,1229.85148287,349.39619319999997,2107.5006098,67.88205765,156.7490236,150.517888,1079.064694,38.68605485,16.436467,23.631898575,503.66474009999996,560.446678,657.9997355999999,236.91618,272.75039425,574.7575879499999,45.3966,102.11999999999999
2016-02-05 22:00:00,247.42297950000003,395.2307109099999,159.93871574999997,194.9757,217.85292489999998,2425.72524615,210.96192325,29.590631249999998,237.8775756,1161.23121045,337.3003276,2141.86668045,60.03415965,153.1357344,143.675394,977.50352,35.24450805,17.436076999999997,21.166743337499998,486.0488123,542.0000572,618.9088192500001,228.69120625,260.9650905,557.29969185,42.1194,98.07
2016-02-05 23:00:00,237.079908,372.26503457,152.61074664999998,185.4453,201.10316695,2325.1462135,211.24588370000004,28.10158125,222.8940786,1114.846134375,325.8763412,2044.9266174499999,52.516090649999995,144.1920892,144.353061,890.1124875999999,33.26597725,16.0378188,19.763772975,470.23135775,525.568979,585.735045,220.91693225,257.19887900000003,546.1469118,40.11299999999999,94.5
2016-02-06 00:00:00,222.62219100000002,351.10648368,149.52395725,187.51739999999998,196.73471849999999,2249.6168085500003,213.30770695,26.954774999999998,220.8230178,1061.11613625,320.6015152,1953.4158182,47.601909449999994,137.7775704,146.28463399999998,829.3546632,32.4519594,14.884076799999999,19.1497900875,451.79506675,514.2837908,559.6690005,213.60654250000002,254.0963435,550.8197808,37.727399999999996,90.45
2016-02-06 01:00:00,212.68298099999998,337.44725451,146.6494911,183.0753,196.95980494999998,2198.9457017,214.2775294,26.379825,214.58176679999997,1021.738026225,319.7982128,1892.6465311,45.1062369,129.1186592,143.887699,788.0749579999999,32.417891999999995,14.459850999999999,18.808950375,437.62799490000003,505.38686,548.9108467499999,204.66189625,250.63989275,541.73250525,37.4736,88.77
2016-02-06 02:00:00,201.31316399999997,318.29211564999997,145.1791604,177.76979999999998,195.29112955,2184.0861394500002,220.99683135,26.32715625,209.2161582,1008.60312054,319.80816680000004,1795.4577732,43.94166465,125.0204588,142.477945,771.9683704,33.086656,14.382392,19.152843975,426.62041675,502.9593506,543.4076625,199.05298975000002,249.24467274999998,540.80502915,36.496199999999995,88.38
2016-02-06 03:00:00,195.774894,313.77730202,145.20082845,178.2702,195.76522164999997,2217.7167265,233.18216295,26.960437499999998,209.69888659999998,1014.223160175,323.0037688,1755.0692119,44.2036206,123.8601644,142.649657,770.6342164,34.3898085,14.167604,19.899111075,420.43215134999997,501.2014566,542.41899825,195.08316675,248.42716174999998,555.1256389499999,36.8373,88.95
2016-02-06 04:00:00,196.40935349999998,313.184246,149.06517855,176.6601,196.93405704999998,2231.9980555,254.31072670000003,28.51314375,215.1491236,1022.0275604850001,331.44974640000004,1790.3147987500001,46.53012435,127.13251199999999,143.500841,790.5644976,37.155572649999996,14.6645214,21.3625807125,416.0830752,502.68330539999994,548.1566241,188.07608175,251.24500325,571.95742695,38.2395,88.95
2016-02-06 05:00:00,198.969717,321.69570196,156.35684579999997,174.9306,207.92820534999998,2221.1341442000003,266.60210190000004,30.6533625,222.3582162,1045.64353326,339.23159319999996,1881.2077765499998,52.1826672,132.17077039999998,149.473387,867.5217763999999,39.827548,15.1088646,23.295461699999997,422.5928081,511.0742856,578.9539545,190.493325,257.6513625,601.3910241,41.392199999999995,93.72
2016-02-06 06:00:00,222.19678649999997,325.24564789999994,176.0273202,172.2351,215.6150538,2311.1585532999998,286.25290255,32.4465,263.4519962,1113.455267505,345.3446884,1986.04750655,55.949109449999995,140.7839316,158.391524,1009.868064,42.35624455,14.4239672,24.945355725,441.0843369,524.7625236,604.50140565,198.4886235,268.102091,637.0885149000001,46.7209,98.601
2016-02-06 07:00:00,247.28231949999997,349.34679901,195.01560489999997,187.7712,230.48437389999998,2510.5208175999996,295.71776765,34.836825000000005,306.72379079999996,1194.1759113,352.81939239999997,2081.7765329999997,62.45991794999999,148.5745256,167.53631000000001,1239.6097788,45.984729550000004,15.1955954,26.9743764,471.2473947,541.6418122,641.3607492000001,200.467868,286.5698835,662.8481172,52.61605,107.047
2016-02-06 08:00:00,266.033669,374.11829545999996,202.7207593,208.8424,261.17947375,2808.15620875,297.9986055,36.1237125,333.5773438,1314.9703463150001,359.43094799999994,2207.87356465,65.24311755,154.7037456,177.80240200000003,1432.8502396,47.9482467,15.715269199999998,27.944929987499997,506.03165805,561.4067172,674.0034410999999,207.71210900000003,304.76915125000005,696.81691485,53.75075,115.24249999999999
2016-02-06 09:00:00,280.28973049999996,395.00296917,203.9401206,223.94639999999998,283.17014744999994,3076.7065583,280.2377115,36.766575,342.61757739999996,1507.518808415,358.8792084,2298.4617488999997,65.45905215,158.0222724,186.99060099999997,1518.458364,50.39948405,16.4934174,28.0958836875,539.4076121,570.2640716000001,691.7626557,229.59050600000003,302.81747600000006,714.52419795,54.04465,117.8925
2016-02-06 10:00:00,293.16456999999997,413.39796409999997,200.45815374999998,230.42759999999998,292.08511769999996,3240.32129015,257.8360464,37.103474999999996,342.7913638,1683.9595659,356.813444,2371.64075495,65.2839837,158.48151,196.277313,1542.0870639999998,50.9026273,17.4958296,28.04862975,561.09405795,567.6624052,707.61702585,260.99148025,294.725007,725.3256342000001,54.506099999999996,122.05
2016-02-06 11:00:00,299.667812,429.53211294,193.37080505,229.5632,289.10085505,3379.5605616,243.29914015000003,38.0353875,334.9419118,1773.7092755600002,360.0980192,2439.18889945,63.992994149999994,160.6129176,199.158163,1490.5434432000002,49.502397849999994,18.2207564,28.273882837499997,579.73549255,569.1700936,707.9341855499999,314.309571,284.864035,715.7833427999999,52.80205,119.493
2016-02-06 12:00:00,294.39389950000003,431.76735537999997,184.05602,228.1688,280.4523546,3401.2186323000005,233.85850895,38.79699375,312.578945,1847.4864844449999,361.7729068,2386.95431545,61.1798283,157.04084519999998,203.40844800000002,1400.4895207999998,48.68577935,17.3545784,28.392369525,574.57249535,561.8035927999999,703.7868308999999,359.34357600000004,270.37332625,706.9163596499999,50.02204999999999,115.406
2016-02-06 13:00:00,282.485549,419.84042445,173.4203824,224.2309,264.07992415,3198.4525807,224.43077870000002,39.72135,293.829481,1856.6126696049998,364.5499208,2292.63675135,58.3663044,151.9351828,204.286639,1295.285398,48.73013475,16.299041600000002,28.3506267,562.6246543,554.2654558,680.1760431,367.86632299999997,256.46304075,694.29920415,47.61685,109.235
2016-02-06 14:00:00,273.065438,404.54127679,163.09266085,209.72299999999998,245.9272682,2903.3028961,217.22034875000003,41.044462499999995,262.74740599999996,1811.65745062,373.3545024,2192.79025055,56.7684615,150.8699396,202.613298,1172.9888356000001,50.18671295,15.9689218,28.762275374999998,553.7488425,554.7834225999999,674.8260537000001,366.041102,244.355633,690.09985485,46.29345,105.1275
2016-02-06 15:00:00,291.10771650000004,396.74772085999996,166.9019638,188.44869999999997,230.6971367,2737.9307274,224.14587455,43.212712499999995,237.96480459999998,1739.94217425,397.299414,2119.8643812,58.048149599999995,152.9490044,202.229928,1030.667116,53.7406468,16.0269646,30.635449275,553.04142085,560.3265359999999,703.4751343500001,378.09257425000004,244.285168,690.9865335,45.392799999999994,103.38550000000001
2016-02-06 16:00:00,312.33376799999996,387.81661639,182.41683784999998,181.8687,239.50064644999998,2786.3823553499997,248.2584518,44.0047125,261.1054496,1633.143796355,401.9403388,2135.62101135,67.1677794,163.8671784,204.151519,1068.1364448,54.97034275,16.7931096,30.8799231375,564.352001,585.1825612,751.5161837999999,390.59119,259.72788475,708.1457628,48.2829,107.49
2016-02-06 17:00:00,325.3439565,421.88048670999996,181.07242645,191.0241,241.00091395,2963.9927021999997,258.4496009,43.82733749999999,268.14329580000003,1613.9294720099997,398.3419244,2314.1754855,71.94988215,168.3020464,209.460131,1177.1731976,53.640474649999994,18.4278348,30.255119175,591.2384914999999,584.7924746,751.1130509999999,398.21638825,255.26607024999998,700.8628266,49.4559,106.8
2016-02-06 18:00:00,307.224357,415.79489773999995,171.2755817,204.29579999999999,235.28583145,2901.4952749999998,259.6891958,43.0749,261.8517954,1664.14449072,387.6724128,2364.8108232,71.85401445000001,167.5350336,223.952851,1198.0905103999999,53.101041849999994,19.387183999999998,29.4364224,569.85380655,572.1625082,741.744603,421.7616895,246.52087475,663.6566261999999,49.05,105.72
2016-02-06 19:00:00,287.117922,400.32075436,160.39492769999998,198.6627,225.53575145000002,2788.9954276,261.9099989,42.146268750000004,246.7739944,1672.665392535,376.22028479999994,2286.8379207499997,69.52095899999999,163.2363248,221.71744,1147.3486667999998,50.50575845,18.955565399999998,27.8250069375,549.4374975000001,558.7530705999999,720.2956998,428.06605375000004,233.37378074999998,629.3526723,46.902,103.14
2016-02-06 20:00:00,271.209555,389.20413747,156.4509668,188.8053,213.74558,2691.9052204,262.80921775,40.5363,228.893797,1670.6848904849999,376.23866919999995,2201.99177865,69.29511735,157.4368872,212.572944,1081.9663911999999,46.481822099999995,17.697709,25.696191487500002,528.14355455,540.941229,679.25497305,418.0272225,214.4985495,596.49663405,43.2642,98.49
2016-02-06 21:00:00,270.23375550000003,388.75587602,148.1512268,182.02829999999997,207.7817351,2686.2961317,254.3369351,38.4288375,216.5197638,1639.3752976649998,367.58734,2224.8879508,65.2461462,149.6386736,205.830014,1016.2780736,42.999434949999994,17.0598094,23.5814736375,513.55143775,530.4164314,638.0085864,396.210824,201.38973099999998,577.0417017,41.1276,94.17
2016-02-06 22:00:00,263.7563955,396.10913091,137.47392575,182.06069999999997,200.06034035,2608.2650825499995,241.20790889999998,36.485606250000004,200.4889866,1584.592073805,352.9815436,2264.732071,58.8728232,142.8507584,196.529814,954.4941332,38.686687,18.3121666,21.5177981625,497.7006703,518.059765,599.71658895,377.31008325000005,190.85126075,562.25883465,37.6359,90.3
2016-02-06 23:00:00,259.42499549999997,383.76174183,128.6967443,176.6556,194.131791,2537.751878,230.08593135000004,35.19585,185.38674619999998,1521.2654716349998,339.21739119999995,2179.76681805,52.6049037,134.074662,192.31157299999998,872.8239596000001,37.0721643,17.1898764,20.39173125,479.23926509999995,507.08551679999994,570.6224321999999,350.71078375,187.19526474999998,545.98495785,35.1381,87.6
2016-02-07 00:00:00,257.1605265,365.78172562,124.22170135,167.7471,191.6123792,2477.95270635,225.69125515000002,34.00359375,181.04695239999998,1434.78541572,327.6812692,2086.35350865,48.40361025,130.241358,189.33436799999998,824.4602308,36.20203475,16.2415378,19.78119435,463.81527030000007,496.149291,550.37005995,318.40063375,184.3159505,530.0282487,33.537,84.24
2016-02-07 01:00:00,256.81599300000005,350.47541570000004,121.89071065,164.83319999999998,192.0515466,2440.9933285,227.71550630000002,33.306000000000004,174.1419948,1382.38536543,320.55859359999994,1996.8271568999999,45.9991623,124.58725480000001,182.58357400000003,799.0332652,35.239930799999996,15.9507242,19.456159125,450.39529815000003,488.4434126,541.2671868,294.66271525,184.96602475,514.9579554,33.7512,83.25
2016-02-07 02:00:00,252.47157600000003,339.81152050000003,121.35929934999999,165.65069999999997,189.34377165,2437.6067793,237.2151028,32.66625,168.5264962,1370.4396044700002,315.55988519999994,1865.74434905,45.059334899999996,120.80879279999999,181.37897400000003,792.946312,35.0584214,16.424313,19.5476888625,444.13454709999996,484.5748046,541.30771725,278.329353,188.38617799999997,511.46445645,33.2868,83.28
2016-02-07 03:00:00,249.0806475,327.68223909,122.12503265,166.9116,190.1991631,2451.8286464499997,235.59874239999996,32.897925,167.19020820000003,1353.510493755,312.415486,1786.11224395,45.2132241,119.9358976,182.378397,792.4230824,35.80145595,15.9827954,20.156906024999998,444.42905469999994,482.3276344,546.1849491,266.225589,195.87366425,507.16740375,32.4339,83.91
2016-02-07 04:00:00,244.18489949999997,323.17274499,124.72875454999999,165.97199999999998,189.4718445,2476.4897253500003,232.22582515,33.5281875,170.1841176,1345.55349702,312.7511588,1774.6225459000002,47.1323955,123.1409412,183.591701,806.6569976000001,37.733001449999996,15.3161648,21.268387275000002,433.52468694999993,482.8575366,553.6905117,253.22384775,202.7145175,523.2012855,33.4041,84.47999999999999
2016-02-07 05:00:00,243.8882415,320.94030963,133.87133955,166.926,196.98416475,2444.62511785,236.3328244,34.351181249999996,175.2157818,1342.7862205350002,309.99291039999997,1802.0776480499999,51.1920567,126.40876319999998,185.68449199999998,846.0861428000001,39.61557005,14.771910400000001,22.708751624999998,430.96225325000006,487.5693627999999,565.5306621,238.76573574999998,210.24939675,539.6735058,36.1032,87.39
2016-02-07 06:00:00,256.226851,320.02095169,156.78214649999998,166.4392,202.44541645,2453.0499170000003,244.30227615,35.534324999999995,208.816026,1344.2948343150001,313.9209196,1829.92343275,53.0666079,132.6880056,188.38620000000003,903.6234420000001,41.255752449999996,14.025181,23.677295362499997,423.51814924999996,495.6123572,572.8665250500001,223.48278025,221.000437,558.1444212,37.766799999999996,91.999
2016-02-07 07:00:00,274.82894949999996,326.36084110999997,173.6873192,170.0783,224.78199564999997,2606.3075707,258.2472227,37.422824999999996,243.74534599999998,1357.09909819,316.69726679999997,1873.1378573,58.98130515,142.8196576,191.56971900000002,994.3754976,45.04976069999999,14.020964399999999,25.805700187499998,427.76788259999995,505.2379684,591.4308238499999,210.70903875000005,225.92197625,576.0712569,42.2743,100.328
2016-02-07 08:00:00,295.913473,351.77172129,181.71620479999999,174.6379,255.00961905000003,2744.7670816500004,269.24649989999995,38.24578125,272.5914686,1468.53009126,324.5837016,1965.3478627499999,65.54447835,151.3477608,191.154216,1150.2941216,48.4671233,14.248059,27.0028134375,450.25913894999997,523.1763407999999,616.9509183,193.84498750000003,231.8473275,594.3338664,46.07745,109.0045
2016-02-07 09:00:00,317.1314295,380.25704727000004,183.82849764999997,179.7916,275.9679964,2842.0491670499996,268.27030365,37.99899375,290.66625339999996,1657.53869783,327.4548512,2061.35491075,72.0675858,157.77401599999996,190.969163,1274.1553468,49.4984577,15.509792999999998,27.289690124999996,483.06512029999993,540.7675668,641.3912049,209.85693375,232.52288474999997,612.32057085,48.62325,113.69749999999999
2016-02-07 10:00:00,328.510851,402.48126539,182.50739205,188.34909999999996,286.62097454999997,2995.8892279999995,270.59426495,37.65335625,296.515066,1778.457941365,330.607438,2148.8198748,74.44297545,160.0125128,196.12781,1343.2392876,48.687035800000004,15.3698594,26.966960925,516.16942365,550.1903333999999,647.0331441000001,255.26495175,232.79830725,624.11650275,49.81735,116.10300000000001
2016-02-07 11:00:00,325.9203715,417.8279504000001,175.54359425,192.98,284.691242,3059.87282895,272.326964,37.5292125,286.65009039999995,1811.9017096199998,332.0097268,2234.5520451,73.087152,159.2380212,201.795632,1353.7183968,48.13452025000001,15.868209599999998,26.8376211,538.9606632,549.4850354,641.4865642499999,280.60198525000004,227.33658225000002,627.882696,49.3902,112.085
2016-02-07 12:00:00,315.098702,418.39023358000003,167.6751857,200.22610000000003,278.0847894,2981.0644651500006,273.469522,37.531012499999996,260.7766904,1834.1124154899999,332.13283839999997,2178.6248243,69.53577179999999,153.3431228,207.412924,1251.6133732,46.18607585,16.0035596,26.13577215,544.0595835500001,544.3484030000001,645.03267795,294.2645515,218.5277535,631.72298355,46.866949999999996,107.4105
2016-02-07 13:00:00,305.248995,407.22719362000004,160.38166815000002,190.7646,261.52478295,2780.10666875,277.32950665000004,37.3596375,242.6975194,1804.675414395,339.5739948,2081.3315977999996,66.5083599,148.10757719999998,213.891683,1169.8997324,46.1237949,15.159297200000001,26.14166625,533.26624095,545.5725878,632.8790656499999,291.6469295,211.408659,644.9438007,43.86315,102.2475
2016-02-07 14:00:00,301.45034100000004,395.17095006,155.8783693,194.43640000000002,244.25421279999998,2586.83013765,277.5558631,38.4432,215.59720719999999,1720.9228607300001,348.32568519999995,1999.3792331000002,64.6028004,147.2050772,212.65441800000002,1078.492066,49.50702035,15.097697,26.705086875,527.86252485,545.2276154,632.4467499000001,281.17179050000004,213.98806025,656.41296225,42.92635,97.7345
2016-02-07 15:00:00,306.42228000000006,371.53568564,162.37862035,180.0674,229.01132199999998,2517.0276781000002,283.6131236,41.182162500000004,195.2876634,1629.1124551149999,361.14191519999997,1939.4801907499998,65.06999340000002,147.98861239999997,209.174347,1023.4703116000001,55.3652547,14.654482599999998,29.212356075,529.44235115,549.2811914,662.75877465,255.1939915,237.46279075,679.8484701,41.25205,96.9425
2016-02-07 16:00:00,316.658454,365.20831152000005,182.62389185,179.38979999999998,239.61485059999998,2655.4611521,301.74869885,41.94395625,220.1367548,1480.302545355,365.54111079999996,1979.0965363999999,71.3181192,157.8008384,210.920839,1070.9188688,58.5194729,15.1515334,30.6089346375,546.23542665,557.0385008,720.7504827,228.8976985,270.1775295,710.2848378,44.58,101.78999999999999
2016-02-07 17:00:00,329.472867,394.91257652,184.60195135,192.2265,244.8209496,2864.2107211000002,307.95843229999997,41.81964375,227.58995,1422.506720555,367.6813968,2191.27341135,74.30478959999999,164.7436444,217.58586000000003,1146.7253276,57.56833465,15.998299,30.323525512499998,592.01244935,559.1736098,727.53391515,230.56567225,285.77827225,718.63250085,44.8173,101.78999999999999
2016-02-07 18:00:00,320.651772,404.76735661000004,178.57371215,204.4755,241.8444855,2867.1624465,300.06426504999996,40.94859375,226.3499698,1480.7783797799998,364.9566672,2294.81791975,75.5251809,165.1359124,233.934195,1168.405272,54.8059207,17.524327800000002,29.826232725,588.2189547999999,556.3920841999999,723.9539842500001,253.04649,291.04431,706.2077295,45.315599999999996,102.99
2016-02-07 19:00:00,310.048068,400.39537269,169.97938219999998,200.1816,236.59848204999997,2827.1121271499997,293.7583531,39.82824375,218.8789524,1527.4642593899998,352.37501679999997,2249.5229184,74.24165835,162.37359479999998,233.10135400000001,1134.1551135999998,50.903479950000005,17.3537272,28.2920085,581.5365982999999,551.9985282,694.88260995,253.75873499999997,284.5998235,687.81411,44.193,101.16
2016-02-07 20:00:00,285.201882,390.19572905999996,164.5458715,190.5564,225.4393294,2794.8811789,291.48499565,37.75745625,205.41349999999997,1545.94308507,359.2478736,2180.706326,74.4151779,155.3964552,227.15570199999996,1070.5216576,45.90697645,16.891099999999998,25.794529125,563.9238479999999,542.6632506,656.1892341,256.76341025,269.45663275,660.34825755,41.8557,96.42
2016-02-07 21:00:00,280.93222649999996,387.98091932999995,153.68697204999998,184.4538,223.7210987,2861.6850372,291.60028685000003,35.6436,188.5000224,1522.22356206,355.5871672,2223.7618340999998,69.77537219999999,148.0861332,221.893358,983.3304759999999,40.912352999999996,16.154932199999998,23.152396087499998,548.3299945499999,526.2325579999999,620.4787090499999,248.15104925,253.16404949999998,645.02032035,38.7135,92.7
2016-02-07 22:00:00,261.952278,406.20410304999996,139.2233339,183.4776,213.49755589999998,2797.3049511,288.62063365,33.671268749999996,169.17714420000001,1462.8532753200002,344.42068720000003,2278.7802048500002,62.33896965,141.19022040000002,212.952425,901.7095927999999,37.92667865,17.8774872,20.8215621375,531.4553626000001,513.3084092,579.83804895,249.63570225,238.92524,629.3576559,36.417300000000004,92.7
2016-02-07 23:00:00,242.7313305,387.62802540999996,131.5043275,174.0705,208.2352544,2746.57439765,284.3903564,32.695218749999995,154.40742,1404.638640435,334.0546124,2220.0103711,55.9808769,131.981612,210.070492,818.6479211999999,36.04885445,16.897412799999998,19.8831514875,513.3543074500001,501.5578388,545.9206025999999,251.41450899999998,228.6477415,629.11777905,34.401,86.67
