,PHOT,WTOF,WTON,HE Zvornik,HE Medjuvrsje,HE Ovcar Banja,HE Derdap 1,HE Derdap 2,HE Bajina Basta G4,HE Seljasnica,HE Sicevo,HE Sokolovica,HE Vlasontice,HE Ostrovica,HE Potpec,HROR
2015-12-03 07:00:00+00:00,0,0,0,1,0.343115,0.340271,0.403514,0.58054,1,0.360585712,0.324379363,0.355324242,0.383262137,0.576621,0.294344817,0.5750364
2015-12-03 08:00:00+00:00,0,0,0,1,0.342778,0.339937,0.403366,0.580327,1,0.360040471,0.323371178,0.35482556,0.382352148,0.578033,0.293931717,0.5749144
2015-12-03 09:00:00+00:00,0,0,0,1,0.342442,0.339604,0.403217,0.580113,1,0.35949523,0.322362994,0.354326878,0.381442159,0.579445,0.293518616,0.5747923
2015-12-03 10:00:00+00:00,0,0,0,1,0.342106,0.339271,0.403069,0.5799,1,0.35894999,0.32135481,0.353828195,0.380532169,0.580857,0.293105516,0.5746702
2015-12-03 11:00:00+00:00,0,0,0,1,0.34177,0.338937,0.402921,0.579686,1,0.358404749,0.320346625,0.353329513,0.37962218,0.582269,0.292692416,0.5745481
2015-12-03 12:00:00+00:00,0,0,0,1,0.341434,0.338604,0.402772,0.579473,1,0.357859508,0.319338441,0.352830831,0.37871219,0.583682,0.292279316,0.574426
2015-12-03 13:00:00+00:00,0,0,0,1,0.341098,0.338271,0.402624,0.579259,1,0.357314268,0.318330257,0.352332149,0.377802201,0.585094,0.291866216,0.574304
2015-12-03 14:00:00+00:00,0,0,0,1,0.340762,0.337937,0.402475,0.579046,1,0.356769027,0.317322072,0.351833467,0.376892212,0.586506,0.291453116,0.5741819
2015-12-03 15:00:00+00:00,0,0,0,1,0.340426,0.337604,0.402327,0.578832,1,0.356223786,0.316313888,0.351334785,0.375982222,0.587918,0.291040016,0.5740598
2015-12-03 16:00:00+00:00,0,0,0,1,0.34009,0.337271,0.402179,0.578619,1,0.355678545,0.315305704,0.350836103,0.375072233,0.58933,0.290626915,0.5739377
2015-12-03 17:00:00+00:00,0,0,0,1,0.339753,0.336937,0.40203,0.578405,1,0.355133305,0.31429752,0.350337421,0.374162244,0.590742,0.290213815,0.5738156
2015-12-03 18:00:00+00:00,0,0,0,1,0.339417,0.336604,0.401882,0.578192,1,0.354588064,0.313289335,0.349838738,0.373252254,0.592154,0.289800715,0.5736936
2015-12-03 19:00:00+00:00,0,0,0,1,0.339081,0.336271,0.401733,0.577978,1,0.354042823,0.312281151,0.349340056,0.372342265,0.593566,0.289387615,0.5735715
2015-12-03 20:00:00+00:00,0,0,0,1,0.338745,0.335937,0.401585,0.577765,1,0.353497583,0.311272967,0.348841374,0.371432276,0.594978,0.288974515,0.5734494
2015-12-03 21:00:00+00:00,0,0,0,1,0.338409,0.335604,0.401437,0.577551,1,0.352952342,0.310264782,0.348342692,0.370522286,0.59639,0.288561415,0.5733273
2015-12-03 22:00:00+00:00,0,0,0,1,0.338073,0.335271,0.401288,0.577338,1,0.352407101,0.309256598,0.34784401,0.369612297,0.597802,0.288148314,0.5732052
2015-12-03 23:00:00+00:00,0,0,0,1,0.337737,0.334937,0.40114,0.577124,1,0.351861861,0.308248414,0.347345328,0.368702308,0.599214,0.287735214,0.5730832
2015-12-04 00:00:00+00:00,0,0,0,1,0.337428,0.334631,0.401617,0.57781,1,0.351351959,0.307317718,0.346836366,0.367837875,0.600683,0.287313599,0.5734556
2015-12-04 01:00:00+00:00,0,0,0,1,0.337118,0.334324,0.402093,0.578496,1,0.350842058,0.306387023,0.346327404,0.366973442,0.602153,0.286891983,0.5738281
2015-12-04 02:00:00+00:00,0,0,0,1,0.336809,0.334017,0.40257,0.579182,1,0.350332157,0.305456327,0.345818443,0.366109009,0.603622,0.286470367,0.5742006
2015-12-04 03:00:00+00:00,0,0,0,1,0.3365,0.333711,0.403046,0.579867,1,0.349822256,0.304525632,0.345309481,0.365244576,0.605092,0.286048752,0.574573
2015-12-04 04:00:00+00:00,0,0,0,1,0.336191,0.333404,0.403523,0.580553,1,0.349312355,0.303594936,0.344800519,0.364380142,0.606561,0.285627136,0.5749455
2015-12-04 05:00:00+00:00,0,0,0,1,0.335881,0.333097,0.404,0.581239,1,0.348802454,0.302664241,0.344291557,0.363515709,0.608031,0.285205521,0.575318
2015-12-04 06:00:00+00:00,0,0,0,1,0.335572,0.332791,0.404476,0.581925,1,0.348292552,0.301733545,0.343782596,0.362651276,0.6095,0.284783905,0.5756905
2015-12-04 07:00:00+00:00,0,0,0,1,0.335263,0.332484,0.404953,0.58261,1,0.347782651,0.30080285,0.343273634,0.361786843,0.610969,0.284362289,0.5760629
2015-12-04 08:00:00+00:00,0,0,0,1,0.334954,0.332177,0.40543,0.583296,1,0.34727275,0.299872155,0.342764672,0.36092241,0.612439,0.283940674,0.5764354
2015-12-04 09:00:00+00:00,0,0,0,1,0.334644,0.331871,0.405906,0.583982,1,0.346762849,0.298941459,0.342255711,0.360057977,0.613908,0.283519058,0.5768079
2015-12-04 10:00:00+00:00,0,0,0,1,0.334335,0.331564,0.406383,0.584668,1,0.346252948,0.298010764,0.341746749,0.359193544,0.615378,0.283097443,0.5771803
2015-12-04 11:00:00+00:00,0,0,0,1,0.334026,0.331257,0.40686,0.585353,1,0.345743046,0.297080068,0.341237787,0.358329111,0.616847,0.282675827,0.5775528
2015-12-04 12:00:00+00:00,0,0,0,1,0.333717,0.330951,0.407336,0.586039,1,0.345233145,0.296149373,0.340728825,0.357464678,0.618317,0.282254211,0.5779253
2015-12-04 13:00:00+00:00,0,0,0,1,0.333408,0.330644,0.407813,0.586725,1,0.344723244,0.295218677,0.340219864,0.356600245,0.619786,0.281832596,0.5782978
2015-12-04 14:00:00+00:00,0,0,0,1,0.333098,0.330337,0.40829,0.587411,1,0.344213343,0.294287982,0.339710902,0.355735812,0.621256,0.28141098,0.5786702
2015-12-04 15:00:00+00:00,0,0,0,1,0.332789,0.330031,0.408766,0.588097,1,0.343703442,0.293357287,0.33920194,0.354871379,0.622725,0.280989365,0.5790427
2015-12-04 16:00:00+00:00,0,0,0,1,0.33248,0.329724,0.409243,0.588782,1,0.34319354,0.292426591,0.338692979,0.354006946,0.624194,0.280567749,0.5794152
2015-12-04 17:00:00+00:00,0,0,0,1,0.332171,0.329417,0.40972,0.589468,1,0.342683639,0.291495896,0.338184017,0.353142513,0.625664,0.280146133,0.5797876
2015-12-04 18:00:00+00:00,0,0,0,1,0.331861,0.329111,0.410196,0.590154,1,0.342173738,0.2905652,0.337675055,0.35227808,0.627133,0.279724518,0.5801601
2015-12-04 19:00:00+00:00,0,0,0,1,0.331552,0.328804,0.410673,0.59084,1,0.341663837,0.289634505,0.337166093,0.351413647,0.628603,0.279302902,0.5805326
2015-12-04 20:00:00+00:00,0,0,0,1,0.331243,0.328497,0.41115,0.591525,1,0.341153936,0.288703809,0.336657132,0.350549214,0.630072,0.278881287,0.580905
2015-12-04 21:00:00+00:00,0,0,0,1,0.330934,0.328191,0.411626,0.592211,1,0.340644035,0.287773114,0.33614817,0.34968478,0.631542,0.278459671,0.5812775
2015-12-04 22:00:00+00:00,0,0,0,1,0.330625,0.327884,0.412103,0.592897,1,0.340134133,0.286842418,0.335639208,0.348820347,0.633011,0.278038055,0.58165
2015-12-04 23:00:00+00:00,0,0,0,1,0.330315,0.327577,0.41258,0.593583,1,0.339624232,0.285911723,0.335130247,0.347955914,0.634481,0.27761644,0.5820225
2015-12-05 00:00:00+00:00,0,0,0,1,0.330027,0.327292,0.413575,0.595015,1,0.339162292,0.285072199,0.335426825,0.34714475,0.635572,0.27786212,0.5828075
2015-12-05 01:00:00+00:00,0,0,0,1,0.329739,0.327006,0.41457,0.596447,1,0.338700353,0.284232674,0.335723403,0.346333586,0.636664,0.278107801,0.5835926
2015-12-05 02:00:00+00:00,0,0,0,1,0.329451,0.32672,0.415566,0.597879,1,0.338238413,0.28339315,0.336019981,0.345522421,0.637755,0.278353482,0.5843776
2015-12-05 03:00:00+00:00,0,0,0,1,0.329162,0.326434,0.416561,0.599311,1,0.337776473,0.282553626,0.336316559,0.344711257,0.638847,0.278599162,0.5851627
2015-12-05 04:00:00+00:00,0,0,0,1,0.328874,0.326148,0.417557,0.600744,1,0.337314533,0.281714101,0.336613138,0.343900093,0.639939,0.278844843,0.5859477
2015-12-05 05:00:00+00:00,0,0,0,1,0.328586,0.325862,0.418552,0.602176,1,0.336852594,0.280874577,0.336909716,0.343088929,0.64103,0.279090523,0.5867328
2015-12-05 06:00:00+00:00,0,0,0,1,0.328298,0.325577,0.419548,0.603608,1,0.336390654,0.280035053,0.337206294,0.342277764,0.642122,0.279336204,0.5875179
2015-12-05 07:00:00+00:00,0,0,0,1,0.32801,0.325291,0.420543,0.60504,1,0.335928714,0.279195528,0.337502872,0.3414666,0.643214,0.279581884,0.5883029
2015-12-05 08:00:00+00:00,0,0,0,1,0.327721,0.325005,0.421539,0.606472,1,0.335466774,0.278356004,0.33779945,0.340655436,0.644305,0.279827565,0.589088
2015-12-05 09:00:00+00:00,0,0,0,1,0.327433,0.324719,0.422534,0.607904,1,0.335004834,0.27751648,0.338096029,0.339844271,0.645397,0.280073245,0.589873
2015-12-05 10:00:00+00:00,0,0,0,1,0.327145,0.324433,0.42353,0.609337,1,0.334542895,0.276676955,0.338392607,0.339033107,0.646489,0.280318926,0.5906581
2015-12-05 11:00:00+00:00,0,0,0,1,0.326857,0.324148,0.424525,0.610769,1,0.334080955,0.275837431,0.338689185,0.338221943,0.64758,0.280564606,0.5914431
2015-12-05 12:00:00+00:00,0,0,0,1,0.326569,0.323862,0.42552,0.612201,1,0.333619015,0.274997907,0.338985763,0.337410778,0.648672,0.280810287,0.5922282
2015-12-05 13:00:00+00:00,0,0,0,1,0.32628,0.323576,0.426516,0.613633,1,0.333157075,0.274158382,0.339282341,0.336599614,0.649764,0.281055968,0.5930133
2015-12-05 14:00:00+00:00,0,0,0,1,0.325992,0.32329,0.427511,0.615065,1,0.332695135,0.273318858,0.33957892,0.33578845,0.650855,0.281301648,0.5937983
2015-12-05 15:00:00+00:00,0,0,0,1,0.325704,0.323004,0.428507,0.616497,1,0.332233196,0.272479334,0.339875498,0.334977286,0.651947,0.281547329,0.5945834
2015-12-05 16:00:00+00:00,0,0,0,1,0.325416,0.322718,0.429502,0.61793,1,0.331771256,0.271639809,0.340172076,0.334166121,0.653039,0.281793009,0.5953684
2015-12-05 17:00:00+00:00,0,0,0,1,0.325127,0.322433,0.430498,0.619362,1,0.331309316,0.270800285,0.340468654,0.333354957,0.65413,0.28203869,0.5961535
2015-12-05 18:00:00+00:00,0,0,0,1,0.324839,0.322147,0.431493,0.620794,1,0.330847376,0.269960761,0.340765232,0.332543793,0.655222,0.28228437,0.5969385
2015-12-05 19:00:00+00:00,0,0,0,1,0.324551,0.321861,0.432489,0.622226,1,0.330385437,0.269121236,0.341061811,0.331732628,0.656314,0.282530051,0.5977236
2015-12-05 20:00:00+00:00,0,0,0,1,0.324263,0.321575,0.433484,0.623658,1,0.329923497,0.268281712,0.341358389,0.330921464,0.657405,0.282775731,0.5985087
2015-12-05 21:00:00+00:00,0,0,0,1,0.323975,0.321289,0.43448,0.625091,1,0.329461557,0.267442188,0.341654967,0.3301103,0.658497,0.283021412,0.5992937
2015-12-05 22:00:00+00:00,0,0,0,1,0.323686,0.321003,0.435475,0.626523,1,0.328999617,0.266602663,0.341951545,0.329299135,0.659589,0.283267093,0.6000788
2015-12-05 23:00:00+00:00,0,0,0,1,0.323398,0.320718,0.436471,0.627955,1,0.328537677,0.265763139,0.342248123,0.328487971,0.66068,0.283512773,0.6008638
2015-12-06 00:00:00+00:00,0,0,0,1,0.323125,0.320447,0.437305,0.629155,1,0.328103505,0.265024275,0.343211508,0.327917212,0.661308,0.284310825,0.6015232
2015-12-06 01:00:00+00:00,0,0,0,1,0.322853,0.320177,0.438139,0.630355,1,0.327669332,0.264285412,0.344174893,0.327346454,0.661936,0.285108878,0.6021827
2015-12-06 02:00:00+00:00,0,0,0,1,0.32258,0.319906,0.438973,0.631555,1,0.327235159,0.263546548,0.345138278,0.326775695,0.662564,0.28590693,0.6028421
2015-12-06 03:00:00+00:00,0,0,0,1,0.322307,0.319636,0.439807,0.632754,1,0.326800986,0.262807684,0.346101663,0.326204937,0.663192,0.286704983,0.6035015
2015-12-06 04:00:00+00:00,0,0,0,1,0.322035,0.319365,0.440641,0.633954,1,0.326366813,0.262068821,0.347065048,0.325634178,0.66382,0.287503035,0.604161
2015-12-06 05:00:00+00:00,0,0,0,1,0.321762,0.319095,0.441475,0.635154,1,0.325932641,0.261329957,0.348028433,0.325063419,0.664447,0.288301087,0.6048204
2015-12-06 06:00:00+00:00,0,0,0,1,0.321489,0.318825,0.442309,0.636354,1,0.325498468,0.260591093,0.348991818,0.324492661,0.665075,0.28909914,0.6054798
2015-12-06 07:00:00+00:00,0,0,0,1,0.321217,0.318554,0.443143,0.637554,1,0.325064295,0.25985223,0.349955203,0.323921902,0.665703,0.289897192,0.6061392
2015-12-06 08:00:00+00:00,0,0,0,1,0.320944,0.318284,0.443977,0.638754,1,0.324630122,0.259113366,0.350918588,0.323351143,0.666331,0.290695245,0.6067987
2015-12-06 09:00:00+00:00,0,0,0,1,0.320671,0.318013,0.444811,0.639954,1,0.324195949,0.258374502,0.351881973,0.322780385,0.666959,0.291493297,0.6074581
2015-12-06 10:00:00+00:00,0,0,0,1,0.320398,0.317743,0.445645,0.641154,1,0.323761777,0.257635639,0.352845358,0.322209626,0.667587,0.29229135,0.6081175
2015-12-06 11:00:00+00:00,0,0,0,1,0.320126,0.317472,0.446479,0.642354,1,0.323327604,0.256896775,0.353808743,0.321638868,0.668214,0.293089402,0.6087769
2015-12-06 12:00:00+00:00,0,0,0,1,0.319853,0.317202,0.447313,0.643554,1,0.322893431,0.256157911,0.354772128,0.321068109,0.668842,0.293887454,0.6094364
2015-12-06 13:00:00+00:00,0,0,0,1,0.31958,0.316931,0.448147,0.644754,1,0.322459258,0.255419048,0.355735513,0.32049735,0.66947,0.294685507,0.6100958
2015-12-06 14:00:00+00:00,0,0,0,1,0.319308,0.316661,0.448981,0.645953,1,0.322025085,0.254680184,0.356698898,0.319926592,0.670098,0.295483559,0.6107552
2015-12-06 15:00:00+00:00,0,0,0,1,0.319035,0.31639,0.449815,0.647153,1,0.321590913,0.25394132,0.357662283,0.319355833,0.670726,0.296281612,0.6114146
2015-12-06 16:00:00+00:00,0,0,0,1,0.318762,0.31612,0.450649,0.648353,1,0.32115674,0.253202457,0.358625667,0.318785074,0.671354,0.297079664,0.6120741
2015-12-06 17:00:00+00:00,0,0,0,1,0.318489,0.31585,0.451483,0.649553,1,0.320722567,0.252463593,0.359589052,0.318214316,0.671982,0.297877716,0.6127335
2015-12-06 18:00:00+00:00,0,0,0,1,0.318217,0.315579,0.452317,0.650753,1,0.320288394,0.251724729,0.360552437,0.317643557,0.672609,0.298675769,0.6133929
2015-12-06 19:00:00+00:00,0,0,0,1,0.317944,0.315309,0.453151,0.651953,1,0.319854221,0.250985866,0.361515822,0.317072798,0.673237,0.299473821,0.6140523
2015-12-06 20:00:00+00:00,0,0,0,1,0.317671,0.315038,0.453985,0.653153,1,0.319420048,0.250247002,0.362479207,0.31650204,0.673865,0.300271874,0.6147118
2015-12-06 21:00:00+00:00,0,0,0,1,0.317399,0.314768,0.454819,0.654353,1,0.318985876,0.249508138,0.363442592,0.315931281,0.674493,0.301069926,0.6153712
2015-12-06 22:00:00+00:00,0,0,0,1,0.317126,0.314497,0.455653,0.655553,1,0.318551703,0.248769275,0.364405977,0.315360523,0.675121,0.301867978,0.6160306
2015-12-06 23:00:00+00:00,0,0,0,1,0.316853,0.314227,0.456487,0.656753,1,0.31811753,0.248030411,0.365369362,0.314789764,0.675749,0.302666031,0.61669
2015-12-07 00:00:00+00:00,0,0,0,1,0.316595,0.313971,0.456712,0.657077,1,0.317688405,0.247374262,0.365271224,0.314250545,0.675392,0.302584735,0.6168648
2015-12-07 01:00:00+00:00,0,0,0,1,0.316336,0.313714,0.456938,0.657401,1,0.31725928,0.246718114,0.365173086,0.313711326,0.675035,0.302503439,0.6170396
2015-12-07 02:00:00+00:00,0,0,0,1,0.316078,0.313458,0.457163,0.657726,1,0.316830155,0.246061965,0.365074948,0.313172107,0.674678,0.302422143,0.6172144
2015-12-07 03:00:00+00:00,0,0,0,1,0.315819,0.313202,0.457389,0.65805,1,0.31640103,0.245405816,0.36497681,0.312632887,0.674321,0.302340847,0.6173892
2015-12-07 04:00:00+00:00,0,0,0,1,0.315561,0.312945,0.457614,0.658374,1,0.315971905,0.244749667,0.364878672,0.312093668,0.673964,0.302259551,0.617564
2015-12-07 05:00:00+00:00,0,0,0,1,0.315302,0.312689,0.457839,0.658699,1,0.31554278,0.244093519,0.364780534,0.311554449,0.673607,0.302178255,0.6177388
2015-12-07 06:00:00+00:00,0,0,0,1,0.315044,0.312433,0.458065,0.659023,1,0.315113655,0.24343737,0.364682396,0.31101523,0.673251,0.302096959,0.6179136
2015-12-07 07:00:00+00:00,0,0,0,1,0.314785,0.312176,0.45829,0.659347,1,0.31468453,0.242781221,0.364584258,0.310476011,0.672894,0.302015663,0.6180884
2015-12-07 08:00:00+00:00,0,0,0,1,0.314527,0.31192,0.458516,0.659671,1,0.314255405,0.242125073,0.36448612,0.309936792,0.672537,0.301934367,0.6182632
2015-12-07 09:00:00+00:00,0,0,0,1,0.314268,0.311664,0.458741,0.659996,1,0.313826281,0.241468924,0.364387982,0.309397572,0.67218,0.301853071,0.618438
2015-12-07 10:00:00+00:00,0,0,0,1,0.31401,0.311407,0.458966,0.66032,1,0.313397156,0.240812775,0.364289844,0.308858353,0.671823,0.301771775,0.6186128
2015-12-07 11:00:00+00:00,0,0,0,1,0.313751,0.311151,0.459192,0.660644,1,0.312968031,0.240156627,0.364191706,0.308319134,0.671466,0.301690479,0.6187876
2015-12-07 12:00:00+00:00,0,0,0,1,0.313493,0.310894,0.459417,0.660969,1,0.312538906,0.239500478,0.364093567,0.307779915,0.67111,0.301609183,0.6189624
2015-12-07 13:00:00+00:00,0,0,0,1,0.313234,0.310638,0.459643,0.661293,1,0.312109781,0.238844329,0.363995429,0.307240696,0.670753,0.301527887,0.6191372
2015-12-07 14:00:00+00:00,0,0,0,1,0.312976,0.310382,0.459868,0.661617,1,0.311680656,0.23818818,0.363897291,0.306701477,0.670396,0.301446591,0.619312
2015-12-07 15:00:00+00:00,0,0,0,1,0.312718,0.310125,0.460094,0.661942,1,0.311251531,0.237532032,0.363799153,0.306162258,0.670039,0.301365295,0.6194867
2015-12-07 16:00:00+00:00,0,0,0,1,0.312459,0.309869,0.460319,0.662266,1,0.310822406,0.236875883,0.363701015,0.305623038,0.669682,0.301283999,0.6196615
2015-12-07 17:00:00+00:00,0,0,0,1,0.312201,0.309613,0.460544,0.66259,1,0.310393281,0.236219734,0.363602877,0.305083819,0.669325,0.301202704,0.6198363
2015-12-07 18:00:00+00:00,0,0,0,1,0.311942,0.309356,0.46077,0.662915,1,0.309964156,0.235563586,0.363504739,0.3045446,0.668968,0.301121408,0.6200111
2015-12-07 19:00:00+00:00,0,0,0,1,0.311684,0.3091,0.460995,0.663239,1,0.309535031,0.234907437,0.363406601,0.304005381,0.668612,0.301040112,0.6201859
2015-12-07 20:00:00+00:00,0,0,0,1,0.311425,0.308844,0.461221,0.663563,1,0.309105906,0.234251288,0.363308463,0.303466162,0.668255,0.300958816,0.6203607
2015-12-07 21:00:00+00:00,0,0,0,1,0.311167,0.308587,0.461446,0.663887,1,0.308676781,0.233595139,0.363210325,0.302926943,0.667898,0.30087752,0.6205355
2015-12-07 22:00:00+00:00,0,0,0,1,0.310908,0.308331,0.461671,0.664212,1,0.308247656,0.232938991,0.363112187,0.302387724,0.667541,0.300796224,0.6207103
2015-12-07 23:00:00+00:00,0,0,0,1,0.31065,0.308075,0.461897,0.664536,1,0.307818531,0.232282842,0.363014049,0.301848504,0.667184,0.300714928,0.6208851
2015-12-08 00:00:00+00:00,0,0,0,1,0.310396,0.307823,0.461514,0.663985,1,0.30739698,0.231692356,0.362616123,0.30131279,0.665963,0.300385293,0.6205777
2015-12-08 01:00:00+00:00,0,0,0,1,0.310142,0.307572,0.461131,0.663434,1,0.306975429,0.231101871,0.362218198,0.300777076,0.664741,0.300055658,0.6202702
2015-12-08 02:00:00+00:00,0,0,0,1,0.309889,0.30732,0.460748,0.662884,1,0.306553878,0.230511385,0.361820273,0.300241361,0.663519,0.299726023,0.6199628
2015-12-08 03:00:00+00:00,0,0,0,1,0.309635,0.307069,0.460365,0.662333,1,0.306132328,0.229920899,0.361422347,0.299705647,0.662298,0.299396388,0.6196553
2015-12-08 04:00:00+00:00,0,0,0,1,0.309382,0.306817,0.459983,0.661782,1,0.305710777,0.229330414,0.361024422,0.299169932,0.661076,0.299066753,0.6193479
2015-12-08 05:00:00+00:00,0,0,0,1,0.309128,0.306566,0.4596,0.661231,1,0.305289226,0.228739928,0.360626496,0.298634218,0.659855,0.298737118,0.6190404
2015-12-08 06:00:00+00:00,0,0,0,1,0.308874,0.306314,0.459217,0.66068,1,0.304867675,0.228149442,0.360228571,0.298098504,0.658633,0.298407483,0.618733
2015-12-08 07:00:00+00:00,0,0,0,1,0.308621,0.306063,0.458834,0.660129,1,0.304446124,0.227558956,0.359830645,0.297562789,0.657411,0.298077848,0.6184255
2015-12-08 08:00:00+00:00,0,0,0,1,0.308367,0.305811,0.458451,0.659579,1,0.304024573,0.226968471,0.35943272,0.297027075,0.65619,0.297748213,0.6181181
2015-12-08 09:00:00+00:00,0,0,0,1,0.308113,0.30556,0.458068,0.659028,1,0.303603022,0.226377985,0.359034794,0.29649136,0.654968,0.297418578,0.6178106
2015-12-08 10:00:00+00:00,0,0,0,1,0.30786,0.305308,0.457685,0.658477,1,0.303181471,0.225787499,0.358636869,0.295955646,0.653747,0.297088943,0.6175032
2015-12-08 11:00:00+00:00,0,0,0,1,0.307606,0.305057,0.457303,0.657926,1,0.30275992,0.225197014,0.358238943,0.295419932,0.652525,0.296759308,0.6171957
2015-12-08 12:00:00+00:00,0,0,0,1,0.307353,0.304805,0.45692,0.657375,1,0.302338369,0.224606528,0.357841018,0.294884217,0.651304,0.296429673,0.6168883
2015-12-08 13:00:00+00:00,0,0,0,1,0.307099,0.304553,0.456537,0.656824,1,0.301916818,0.224016042,0.357443092,0.294348503,0.650082,0.296100038,0.6165808
2015-12-08 14:00:00+00:00,0,0,0,1,0.306845,0.304302,0.456154,0.656274,1,0.301495268,0.223425557,0.357045167,0.293812788,0.64886,0.295770403,0.6162734
2015-12-08 15:00:00+00:00,0,0,0,1,0.306592,0.30405,0.455771,0.655723,1,0.301073717,0.222835071,0.356647241,0.293277074,0.647639,0.295440768,0.615966
2015-12-08 16:00:00+00:00,0,0,0,1,0.306338,0.303799,0.455388,0.655172,1,0.300652166,0.222244585,0.356249316,0.29274136,0.646417,0.295111133,0.6156585
2015-12-08 17:00:00+00:00,0,0,0,1,0.306084,0.303547,0.455005,0.654621,1,0.300230615,0.221654099,0.35585139,0.292205645,0.645196,0.294781498,0.6153511
2015-12-08 18:00:00+00:00,0,0,0,1,0.305831,0.303296,0.454622,0.65407,1,0.299809064,0.221063614,0.355453465,0.291669931,0.643974,0.294451863,0.6150436
2015-12-08 19:00:00+00:00,0,0,0,1,0.305577,0.303044,0.45424,0.653519,1,0.299387513,0.220473128,0.355055539,0.291134217,0.642752,0.294122228,0.6147362
2015-12-08 20:00:00+00:00,0,0,0,1,0.305324,0.302793,0.453857,0.652969,1,0.298965962,0.219882642,0.354657614,0.290598502,0.641531,0.293792593,0.6144287
2015-12-08 21:00:00+00:00,0,0,0,1,0.30507,0.302541,0.453474,0.652418,1,0.298544411,0.219292157,0.354259688,0.290062788,0.640309,0.293462958,0.6141213
2015-12-08 22:00:00+00:00,0,0,0,1,0.304816,0.30229,0.453091,0.651867,1,0.29812286,0.218701671,0.353861763,0.289527073,0.639088,0.293133323,0.6138138
2015-12-08 23:00:00+00:00,0,0,0,1,0.304563,0.302038,0.452708,0.651316,1,0.297701309,0.218111185,0.353463837,0.288991359,0.637866,0.292803688,0.6135064
2015-12-09 00:00:00+00:00,0,0,0,1,0.304366,0.301843,0.451945,0.650218,1,0.297332767,0.217567592,0.353040314,0.288473167,0.636346,0.292452848,0.6128986
2015-12-09 01:00:00+00:00,0,0,0,1,0.30417,0.301649,0.451182,0.649121,1,0.296964225,0.217023999,0.352616791,0.287954976,0.634826,0.292102008,0.6122908
2015-12-09 02:00:00+00:00,0,0,0,1,0.303973,0.301454,0.450419,0.648023,1,0.296595682,0.216480405,0.352193267,0.287436784,0.633306,0.291751168,0.6116829
2015-12-09 03:00:00+00:00,0,0,0,1,0.303777,0.301259,0.449656,0.646925,1,0.29622714,0.215936812,0.351769744,0.286918592,0.631786,0.291400329,0.6110751
2015-12-09 04:00:00+00:00,0,0,0,1,0.30358,0.301064,0.448893,0.645827,1,0.295858597,0.215393219,0.351346221,0.2864004,0.630266,0.291049489,0.6104673
2015-12-09 05:00:00+00:00,0,0,0,1,0.303384,0.300869,0.44813,0.64473,1,0.295490055,0.214849625,0.350922697,0.285882209,0.628745,0.290698649,0.6098595
2015-12-09 06:00:00+00:00,0,0,0,1,0.303188,0.300675,0.447367,0.643632,1,0.295121512,0.214306032,0.350499174,0.285364017,0.627225,0.290347809,0.6092517
2015-12-09 07:00:00+00:00,0,0,0,1,0.302991,0.30048,0.446604,0.642534,1,0.29475297,0.213762439,0.350075651,0.284845825,0.625705,0.289996969,0.6086439
2015-12-09 08:00:00+00:00,0,0,0,1,0.302795,0.300285,0.445841,0.641436,1,0.294384428,0.213218845,0.349652128,0.284327633,0.624185,0.28964613,0.6080361
2015-12-09 09:00:00+00:00,0,0,0,1,0.302598,0.30009,0.445078,0.640339,1,0.294015885,0.212675252,0.349228604,0.283809442,0.622665,0.28929529,0.6074283
2015-12-09 10:00:00+00:00,0,0,0,1,0.302402,0.299895,0.444315,0.639241,1,0.293647343,0.212131659,0.348805081,0.28329125,0.621145,0.28894445,0.6068205
2015-12-09 11:00:00+00:00,0,0,0,1,0.302205,0.2997,0.443552,0.638143,1,0.2932788,0.211588066,0.348381558,0.282773058,0.619625,0.28859361,0.6062126
2015-12-09 12:00:00+00:00,0,0,0,1,0.302009,0.299506,0.442789,0.637045,1,0.292910258,0.211044472,0.347958034,0.282254867,0.618105,0.28824277,0.6056048
2015-12-09 13:00:00+00:00,0,0,0,1,0.301812,0.299311,0.442026,0.635948,1,0.292541716,0.210500879,0.347534511,0.281736675,0.616585,0.287891931,0.604997
2015-12-09 14:00:00+00:00,0,0,0,1,0.301616,0.299116,0.441263,0.63485,1,0.292173173,0.209957286,0.347110988,0.281218483,0.615065,0.287541091,0.6043892
2015-12-09 15:00:00+00:00,0,0,0,1,0.301419,0.298921,0.4405,0.633752,1,0.291804631,0.209413692,0.346687464,0.280700291,0.613545,0.287190251,0.6037814
2015-12-09 16:00:00+00:00,0,0,0,1,0.301223,0.298726,0.439737,0.632654,1,0.291436088,0.208870099,0.346263941,0.2801821,0.612024,0.286839411,0.6031736
2015-12-09 17:00:00+00:00,0,0,0,1,0.301027,0.298531,0.438974,0.631556,1,0.291067546,0.208326506,0.345840418,0.279663908,0.610504,0.286488571,0.6025658
2015-12-09 18:00:00+00:00,0,0,0,1,0.30083,0.298337,0.438211,0.630459,1,0.290699004,0.207782912,0.345416895,0.279145716,0.608984,0.286137732,0.601958
2015-12-09 19:00:00+00:00,0,0,0,1,0.300634,0.298142,0.437448,0.629361,1,0.290330461,0.207239319,0.344993371,0.278627525,0.607464,0.285786892,0.6013502
