,PHOT,WTOF,WTON,HE Zvornik,HE Medjuvrsje,HE Ovcar Banja,HE Derdap 1,HE Derdap 2,HE Bajina Basta G4,HE Seljasnica,HE Sicevo,HE Sokolovica,HE Vlasontice,HE Ostrovica,HROR
2010-12-06 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,1,0.475633868,1,1,0.7466984
2010-12-06 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,1,0.471123797,1,1,0.7466854
2010-12-06 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,1,0.466613727,1,1,0.7466725
2010-12-06 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,1,0.462103656,1,1,0.7466595
2010-12-06 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.79186584,1,0.353186882,1,0.457593585,1,1,0.7465382
2010-12-06 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.789957705,1,0.353186882,1,0.453083514,1,1,0.7462408
2010-12-06 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.788049569,1,0.353186882,1,0.448573444,1,1,0.7459434
2010-12-06 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.786141433,1,0.353186882,1,0.444063373,1,1,0.7456459
2010-12-06 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.784233298,1,0.353186882,1,0.439553302,1,1,0.7453485
2010-12-06 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.782325162,1,0.353186882,1,0.435043231,1,1,0.7450511
2010-12-06 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.780417026,1,0.353186882,1,0.430533161,1,1,0.7447536
2010-12-06 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.778508891,1,0.353186882,1,0.42602309,1,1,0.7444562
2010-12-06 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.776600755,1,0.353186882,1,0.421513019,1,1,0.7441588
2010-12-06 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.774692619,1,0.353186882,1,0.417002949,1,1,0.7438613
2010-12-06 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.772784484,1,0.353186882,1,0.412492878,1,1,0.7435639
2010-12-06 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.770876348,1,0.353186882,1,0.407982807,1,1,0.7432665
2010-12-06 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.768968212,1,0.353186882,1,0.403472736,1,1,0.742969
2010-12-06 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.767060077,1,0.353186882,1,0.398962666,1,1,0.7426716
2010-12-06 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.765151941,1,0.353186882,1,0.394452595,1,1,0.7423742
2010-12-06 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.763243805,1,0.353186882,1,0.389942524,1,1,0.7420767
2010-12-06 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.76133567,1,0.353186882,1,0.385432453,1,1,0.7417793
2010-12-06 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.759427534,1,0.353186882,0.996112602,0.380922383,1,1,0.741479
2010-12-06 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.757519399,1,0.353186882,0.989996417,0.376412312,1,1,0.741177
2010-12-07 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.756349863,1,0.353186882,0.987076047,0.374999187,1,1,0.7409964
2010-12-07 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.755180327,1,0.353186882,0.984155677,0.373586062,1,1,0.7408159
2010-12-07 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.754010791,1,0.353186882,0.981235307,0.372172937,1,1,0.7406353
2010-12-07 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.752841255,1,0.353186882,0.978314937,0.370759812,1,1,0.7404547
2010-12-07 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.751671719,1,0.353186882,0.975394568,0.369346687,1,1,0.7402741
2010-12-07 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.750502184,1,0.353186882,0.972474198,0.367933562,1,1,0.7400935
2010-12-07 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.749332648,1,0.353186882,0.969553828,0.366520437,1,1,0.7399129
2010-12-07 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.748163112,1,0.353186882,0.966633458,0.365107313,1,1,0.7397323
2010-12-07 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.746993576,1,0.353186882,0.963713088,0.363694188,1,1,0.7395518
2010-12-07 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.74582404,1,0.353186882,0.960792718,0.362281063,1,1,0.7393712
2010-12-07 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.744654505,1,0.353186882,0.957872348,0.360867938,1,1,0.7391906
2010-12-07 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.743484969,1,0.353186882,0.954951978,0.359454813,1,1,0.73901
2010-12-07 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.742315433,1,0.353186882,0.952031608,0.358041688,1,1,0.7388294
2010-12-07 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.741145897,1,0.353186882,0.949111239,0.356628563,1,1,0.7386488
2010-12-07 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.739976361,1,0.353186882,0.946190869,0.355215438,1,1,0.7384683
2010-12-07 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.738806826,1,0.353186882,0.943270499,0.353802313,1,1,0.7382877
2010-12-07 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.73763729,1,0.353186882,0.940350129,0.352389188,1,1,0.7381071
2010-12-07 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.736467754,1,0.353186882,0.937429759,0.350976063,1,1,0.7379265
2010-12-07 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.735298218,1,0.353186882,0.934509389,0.349562939,1,1,0.7377459
2010-12-07 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.734128682,1,0.353186882,0.931589019,0.348149814,1,1,0.7375653
2010-12-07 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.732959147,1,0.353186882,0.928668649,0.346736689,1,1,0.7373848
2010-12-07 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.731789611,1,0.353186882,0.92574828,0.345323564,1,1,0.7372042
2010-12-07 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.730620075,1,0.353186882,0.92282791,0.343910439,1,1,0.7370236
2010-12-07 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729450539,1,0.353186882,0.91990754,0.342497314,1,1,0.736843
2010-12-08 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729416197,1,0.353186882,0.919172224,0.341644032,1,1,0.7368349
2010-12-08 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729381854,1,0.353186882,0.918436908,0.34079075,1,1,0.7368268
2010-12-08 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729347512,1,0.353186882,0.917701591,0.339937468,1,1,0.7368187
2010-12-08 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729313169,1,0.353186882,0.916966275,0.339084187,1,1,0.7368105
2010-12-08 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729278827,1,0.353186882,0.916230959,0.338230905,1,1,0.7368024
2010-12-08 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729244484,1,0.353186882,0.915495643,0.337377623,1,1,0.7367943
2010-12-08 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729210142,1,0.353186882,0.914760327,0.336524341,1,1,0.7367862
2010-12-08 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729175799,1,0.353186882,0.914025011,0.335671059,1,1,0.7367781
2010-12-08 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729141457,1,0.353186882,0.913289695,0.334817778,1,1,0.73677
2010-12-08 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729107115,1,0.353186882,0.912554378,0.333964496,1,1,0.7367619
2010-12-08 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729072772,1,0.353186882,0.911819062,0.333111214,1,1,0.7367537
2010-12-08 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.72903843,1,0.353186882,0.911083746,0.332257932,1,1,0.7367456
2010-12-08 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729004087,1,0.353186882,0.91034843,0.33140465,1,1,0.7367375
2010-12-08 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728969745,1,0.353186882,0.909613114,0.330551369,1,1,0.7367294
2010-12-08 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728935402,1,0.353186882,0.908877798,0.329698087,1,1,0.7367213
2010-12-08 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.72890106,1,0.353186882,0.908142482,0.328844805,1,1,0.7367132
2010-12-08 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728866717,1,0.353186882,0.907407165,0.327991523,1,1,0.7367051
2010-12-08 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728832375,1,0.353186882,0.906671849,0.327138241,1,1,0.7366969
2010-12-08 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728798032,1,0.353186882,0.905936533,0.326284959,1,1,0.7366888
2010-12-08 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.72876369,1,0.353186882,0.905201217,0.325431678,1,1,0.7366807
2010-12-08 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728729347,1,0.353186882,0.904465901,0.324578396,1,1,0.7366726
2010-12-08 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728695005,1,0.353186882,0.903730585,0.323725114,1,1,0.7366645
2010-12-08 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.728660662,1,0.353186882,0.902995269,0.322871832,1,1,0.7366564
2010-12-08 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.72862632,1,0.353186882,0.902259952,0.32201855,1,1,0.7366483
2010-12-09 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.729798783,1,0.353186882,0.904309194,0.322156461,1,1,0.736825
2010-12-09 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.730971247,1,0.353186882,0.906358435,0.322294372,1,1,0.7370017
2010-12-09 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.73214371,1,0.353186882,0.908407677,0.322432283,1,1,0.7371784
2010-12-09 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.733316174,1,0.353186882,0.910456918,0.322570194,1,1,0.7373551
2010-12-09 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.734488637,1,0.353186882,0.91250616,0.322708105,1,1,0.7375318
2010-12-09 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.735661101,1,0.353186882,0.914555401,0.322846016,1,1,0.7377085
2010-12-09 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.736833564,1,0.353186882,0.916604643,0.322983926,1,1,0.7378853
2010-12-09 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.738006028,1,0.353186882,0.918653884,0.323121837,1,1,0.738062
2010-12-09 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.739178491,1,0.353186882,0.920703126,0.323259748,1,1,0.7382387
2010-12-09 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.740350955,1,0.353186882,0.922752367,0.323397659,1,1,0.7384154
2010-12-09 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.741523418,1,0.353186882,0.924801609,0.32353557,1,1,0.7385921
2010-12-09 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.742695882,1,0.353186882,0.92685085,0.323673481,1,1,0.7387688
2010-12-09 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.743868345,1,0.353186882,0.928900092,0.323811392,1,1,0.7389455
2010-12-09 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.745040809,1,0.353186882,0.930949333,0.323949303,1,1,0.7391223
2010-12-09 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.746213272,1,0.353186882,0.932998575,0.324087213,1,1,0.739299
2010-12-09 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.747385736,1,0.353186882,0.935047816,0.324225124,1,1,0.7394757
2010-12-09 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.748558199,1,0.353186882,0.937097058,0.324363035,1,1,0.7396524
2010-12-09 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.749730663,1,0.353186882,0.939146299,0.324500946,1,1,0.7398291
2010-12-09 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.750903126,1,0.353186882,0.941195541,0.324638857,1,1,0.7400058
2010-12-09 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.75207559,1,0.353186882,0.943244782,0.324776768,1,1,0.7401826
2010-12-09 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.753248053,1,0.353186882,0.945294024,0.324914679,1,1,0.7403593
2010-12-09 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.754420517,1,0.353186882,0.947343265,0.325052589,1,1,0.740536
2010-12-09 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.75559298,1,0.353186882,0.949392507,0.3251905,1,1,0.7407127
2010-12-09 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.756765444,1,0.353186882,0.951441748,0.325328411,1,1,0.7408894
2010-12-10 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.758176178,1,0.353186882,0.948994328,0.324960131,1,1,0.7410969
2010-12-10 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.759586913,1,0.353186882,0.946546909,0.32459185,1,1,0.7413043
2010-12-10 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.760997648,1,0.353186882,0.944099489,0.324223569,1,1,0.7415118
2010-12-10 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.762408383,1,0.353186882,0.941652069,0.323855289,1,1,0.7417192
2010-12-10 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.763819118,1,0.353186882,0.939204649,0.323487008,1,1,0.7419267
2010-12-10 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.765229852,1,0.353186882,0.936757229,0.323118727,1,1,0.7421342
2010-12-10 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.766640587,1,0.353186882,0.934309809,0.322750447,1,1,0.7423416
2010-12-10 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.768051322,1,0.353186882,0.931862389,0.322382166,1,1,0.7425491
2010-12-10 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.769462057,1,0.353186882,0.92941497,0.322013885,1,1,0.7427565
2010-12-10 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.770872792,1,0.353186882,0.92696755,0.321645605,1,1,0.742964
2010-12-10 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.772283527,1,0.353186882,0.92452013,0.321277324,1,1,0.7431714
2010-12-10 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.773694261,1,0.353186882,0.92207271,0.320909044,1,1,0.7433789
2010-12-10 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.775104996,1,0.353186882,0.91962529,0.320540763,1,1,0.7435864
2010-12-10 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.776515731,1,0.353186882,0.91717787,0.320172482,1,1,0.7437938
2010-12-10 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.777926466,1,0.353186882,0.91473045,0.319804202,1,1,0.7440013
2010-12-10 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.779337201,1,0.353186882,0.912283031,0.319435921,1,1,0.7442087
2010-12-10 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.780747935,1,0.353186882,0.909835611,0.31906764,1,1,0.7444162
2010-12-10 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.78215867,1,0.353186882,0.907388191,0.31869936,1,1,0.7446236
2010-12-10 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.783569405,1,0.353186882,0.904940771,0.318331079,1,0.995092307,0.7448283
2010-12-10 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.78498014,1,0.353186882,0.902493351,0.317962798,1,0.990167136,0.7450329
2010-12-10 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.786390875,1,0.353186882,0.900045931,0.317594518,1,0.985241965,0.7452375
2010-12-10 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.78780161,1,0.353186882,0.897598511,0.317226237,1,0.980316794,0.7454421
2010-12-10 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.789212344,1,0.353186882,0.895151092,0.316857957,1,0.975391624,0.7456467
2010-12-10 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.790623079,1,0.353186882,0.892703672,0.316489676,1,0.970466453,0.7458513
2010-12-11 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.79131883,1,0.353186882,0.889102166,0.315970796,1,0.96613496,0.7459483
2010-12-11 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792014581,1,0.353186882,0.88550066,0.315451917,1,0.961803467,0.7460454
2010-12-11 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.881899154,0.314933037,1,0.957471974,0.7461249
2010-12-11 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.878297648,0.314414157,1,0.953140481,0.7461182
2010-12-11 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.874696142,0.313895277,1,0.948808988,0.7461116
2010-12-11 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.871094635,0.313376398,1,0.944477496,0.7461049
2010-12-11 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.867493129,0.312857518,1,0.940146003,0.7460982
2010-12-11 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.863891623,0.312338638,1,0.93581451,0.7460916
2010-12-11 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.860290117,0.311819759,1,0.931483017,0.7460849
2010-12-11 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.856688611,0.311300879,1,0.927151524,0.7460782
2010-12-11 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.853087105,0.310781999,1,0.922820031,0.7460716
2010-12-11 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.849485599,0.31026312,1,0.918488538,0.7460649
2010-12-11 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.845884093,0.30974424,1,0.914157045,0.7460582
2010-12-11 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.842282587,0.30922536,1,0.909825553,0.7460516
2010-12-11 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.838681081,0.308706481,1,0.90549406,0.7460449
2010-12-11 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.835079575,0.308187601,1,0.901162567,0.7460382
2010-12-11 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.831478069,0.307668721,1,0.896831074,0.7460316
2010-12-11 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.827876563,0.307149841,1,0.892499581,0.7460249
2010-12-11 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.824275057,0.306630962,1,0.888168088,0.7460182
2010-12-11 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.820673551,0.306112082,1,0.883836595,0.7460116
2010-12-11 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.817072045,0.305593202,1,0.879505102,0.7460049
2010-12-11 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.813470539,0.305074323,1,0.87517361,0.7459982
2010-12-11 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.809869033,0.304555443,1,0.870842117,0.7459916
2010-12-11 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.806267527,0.304036563,1,0.866510624,0.7459849
2010-12-12 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.80279132,0.303592663,1,0.862759219,0.7459789
2010-12-12 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.799315113,0.303148763,1,0.859007814,0.7459729
2010-12-12 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.795838906,0.302704863,1,0.85525641,0.7459669
2010-12-12 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.792362699,0.302260963,1,0.851505005,0.7459608
2010-12-12 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.788886491,0.301817063,1,0.8477536,0.7459548
2010-12-12 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.785410284,0.301373163,1,0.844002195,0.7459488
2010-12-12 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.781934077,0.300929263,1,0.840250791,0.7459428
2010-12-12 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.77845787,0.300485363,1,0.836499386,0.7459367
2010-12-12 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.774981663,0.300041463,1,0.832747981,0.7459307
2010-12-12 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.771505456,0.299597563,1,0.828996576,0.7459247
2010-12-12 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.768029249,0.299153663,1,0.825245172,0.7459187
2010-12-12 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.764553042,0.298709763,1,0.821493767,0.7459127
2010-12-12 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.761076835,0.298265863,1,0.817742362,0.7459066
2010-12-12 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.757600628,0.297821963,1,0.813990957,0.7459006
2010-12-12 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.754124421,0.297378063,1,0.810239552,0.7458946
2010-12-12 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.750648214,0.296934163,1,0.806488148,0.7458886
2010-12-12 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.747172007,0.296490263,1,0.802736743,0.7458825
2010-12-12 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.7436958,0.296046363,1,0.798985338,0.7458765
2010-12-12 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.740219593,0.295602463,1,0.795233933,0.7458705
2010-12-12 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.736743386,0.295158563,1,0.791482529,0.7458645
2010-12-12 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.733267179,0.294714663,1,0.787731124,0.7458585
2010-12-12 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.729790972,0.294270762,1,0.783979719,0.7458524
2010-12-12 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.726314765,0.293826862,1,0.780228314,0.7458464
2010-12-12 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.722838558,0.293382962,1,0.77647691,0.7458404
2010-12-13 00:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.719740782,0.292962413,1,0.773356116,0.7458351
2010-12-13 01:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.716643007,0.292541863,1,0.770235322,0.7458298
2010-12-13 02:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.713545231,0.292121313,1,0.767114529,0.7458245
2010-12-13 03:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.710447456,0.291700763,1,0.763993735,0.7458192
2010-12-13 04:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.70734968,0.291280214,1,0.760872942,0.7458138
2010-12-13 05:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.704251905,0.290859664,1,0.757752148,0.7458085
2010-12-13 06:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.701154129,0.290439114,1,0.754631354,0.7458032
2010-12-13 07:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792592593,1,0.353186882,0.698056354,0.290018564,1,0.751510561,0.7457979
2010-12-13 08:00:00+00:00,0,0,0,1,1,1,0.621928166,0.792359676,1,0.353186882,0.694958578,0.289598015,1,0.748389767,0.7457579
2010-12-13 09:00:00+00:00,0,0,0,1,1,1,0.621928166,0.791330119,1,0.353186882,0.691860803,0.289177465,0.996025344,0.745268973,0.7455958
2010-12-13 10:00:00+00:00,0,0,0,1,1,1,0.621928166,0.790300561,1,0.353186882,0.688763027,0.288756915,0.991411782,0.74214818,0.7454332
2010-12-13 11:00:00+00:00,0,0,0,1,1,1,0.621928166,0.789271004,1,0.353186882,0.685665251,0.288336365,0.986798219,0.739027386,0.7452705
2010-12-13 12:00:00+00:00,0,0,0,1,1,1,0.621928166,0.788241447,1,0.353186882,0.682567476,0.287915816,0.982184657,0.735906592,0.7451079
2010-12-13 13:00:00+00:00,0,0,0,1,1,1,0.621928166,0.78721189,1,0.353186882,0.6794697,0.287495266,0.977571095,0.732785799,0.7449453
2010-12-13 14:00:00+00:00,0,0,0,1,1,1,0.621928166,0.786182333,1,0.353186882,0.676371925,0.287074716,0.972957532,0.729665005,0.7447827
2010-12-13 15:00:00+00:00,0,0,0,1,1,1,0.621928166,0.785152776,1,0.353186882,0.673274149,0.286654166,0.96834397,0.726544212,0.74462
2010-12-13 16:00:00+00:00,0,0,0,1,1,1,0.621928166,0.784123218,1,0.353186882,0.670176374,0.286233617,0.963730407,0.723423418,0.7444574
2010-12-13 17:00:00+00:00,0,0,0,1,1,1,0.621928166,0.783093661,1,0.353186882,0.667078598,0.285813067,0.959116845,0.720302624,0.7442948
2010-12-13 18:00:00+00:00,0,0,0,1,1,1,0.621928166,0.782064104,0.998099611,0.353186882,0.663980823,0.285392517,0.954503283,0.717181831,0.7437502
2010-12-13 19:00:00+00:00,0,0,0,1,1,1,0.621928166,0.781034547,0.993558634,0.353186882,0.660883047,0.284971967,0.94988972,0.714061037,0.7426748
2010-12-13 20:00:00+00:00,0,0,0,1,1,1,0.621928166,0.78000499,0.989017657,0.353186882,0.657785272,0.284551418,0.945276158,0.710940243,0.7415995
2010-12-13 21:00:00+00:00,0,0,0,1,1,1,0.621928166,0.778975433,0.984476679,0.353186882,0.654687496,0.284130868,0.940662596,0.70781945,0.7405242
2010-12-13 22:00:00+00:00,0,0,0,1,1,1,0.621928166,0.777945875,0.979935702,0.353186882,0.651589721,0.283710318,0.936049033,0.704698656,0.7394488
2010-12-13 23:00:00+00:00,0,0,0,1,1,1,0.621928166,0.776916318,0.975394725,0.353186882,0.648491945,0.283289768,0.931435471,0.701577863,0.7383735
