,RO_P2HT_OTH,RO_STUR_BIO_CHP,RO_STUR_GAS_CHP
2016-09-18 05:00:00,1382.888670736564,672.9175626161227,814.466767011263
2016-09-18 06:00:00,1330.6361997901663,647.4913615531033,783.6921269548116
2016-09-18 07:00:00,1190.0950710377858,579.1036483491193,700.9189571478036
2016-09-18 08:00:00,1118.923601990106,544.4714089701788,659.001775001947
2016-09-18 09:00:00,1069.3738450581768,520.360356238005,629.8189266725532
2016-09-18 10:00:00,955.4094041147401,464.9049349540053,562.6983755149474
2016-09-18 11:00:00,912.1659798832385,443.8625616604717,537.2297078820219
2016-09-18 12:00:00,863.5171276227993,420.1898917052467,508.57745679498083
2016-09-18 13:00:00,914.8686938977073,445.1777099913176,538.8214996090798
2016-09-18 14:00:00,986.0401629453872,479.8099493702582,580.7386817549364
2016-09-18 15:00:00,1041.8962525777436,506.98968154107234,613.6357107807985
2016-09-18 16:00:00,1138.7435047628774,554.1158300630483,670.6749143337045
2016-09-18 17:00:00,1164.4192879003317,566.6097392060838,685.796935740754
2016-09-18 18:00:00,1057.662084328812,514.6613801376731,622.9211625219692
2016-09-18 19:00:00,797.3006342683121,387.96875759952354,469.57855948206367
2016-09-18 20:00:00,487.83987961162836,237.3842737176746,287.3184067339407
2016-09-18 21:00:00,428.8306236290583,208.67020182754035,252.56428735984446
2016-09-18 22:00:00,440.5423843584233,214.36917792787233,259.4620515104284
2016-09-18 23:00:00,442.34419370140256,215.24594348176956,260.5232459951336
2016-09-19 00:00:00,531.9842085146196,258.8650297881567,313.31767160921873
2016-09-19 01:00:00,834.2377257993865,405.9424514544167,491.33304641852084
2016-09-19 02:00:00,1500.4567303659592,730.1265150079169,883.7097071382791
2016-09-19 03:00:00,1879.7375970630885,914.6856641032833,1107.0911461687297
2016-09-19 04:00:00,1783.7912495494443,867.9978983582561,1050.5825398581765
2016-09-19 05:00:00,1518.024371460007,738.6749791584149,894.0563533641551
2016-09-19 06:00:00,1450.0060687625407,705.5770794987945,853.9962615665328
2016-09-19 07:00:00,1309.915392345905,637.408557683285,771.4883903807013
2016-09-19 08:00:00,1227.9330672403498,597.5157249809612,723.2040413266134
2016-09-19 09:00:00,1168.9238112577798,568.8016530908269,688.4499219525171
2016-09-19 10:00:00,1050.90529929264,511.3735093105584,618.9416832043246
2016-09-19 11:00:00,1023.4277068122063,498.0028346136257,602.7584673125699
2016-09-19 12:00:00,981.986091923684,477.83722687398955,578.3509941643497
2016-09-19 13:00:00,1043.698061920723,507.8664470949696,614.6969052655038
2016-09-19 14:00:00,1112.6172692896787,541.4027295315385,655.2875943054787
2016-09-19 15:00:00,1170.7256206007592,569.6784186447242,689.5111164372223
2016-09-19 16:00:00,1271.1764914718515,618.5580982744946,748.6727089595388
2016-09-19 17:00:00,1286.491870887175,626.0106054826211,757.6928620795334
2016-09-19 18:00:00,1178.8337626441657,573.6238636372617,694.286491618396
2016-09-19 19:00:00,889.1929107602532,432.6838008482822,523.6994782020304
2016-09-19 20:00:00,556.7590869805841,270.9205561542435,327.9090957739156
2016-09-19 21:00:00,550.9032066159016,268.0710681040776,324.4602136986237
2016-09-19 22:00:00,588.2907504827208,286.26395334744507,346.47999925625714
2016-09-19 23:00:00,610.8133672699612,297.2235227711604,359.7449303150725
2016-09-20 00:00:00,738.2913782857422,359.2546857093893,434.82444010796746
2016-09-20 01:00:00,1117.1217926471268,543.5946434162817,657.9405805172419
2016-09-20 02:00:00,1886.4943820992607,917.9735349303982,1111.0706254863744
2016-09-20 03:00:00,2174.3334246401937,1058.0368321654803,1280.5964444180347
2016-09-20 04:00:00,2093.2520042061283,1018.582382240105,1232.8426926062994
2016-09-20 05:00:00,1780.187630863486,866.2443672504617,1048.460150888766
2016-09-20 06:00:00,1671.1781656132418,813.2000512396793,984.2578845640996
2016-09-20 07:00:00,1527.033418174903,743.0588069279011,899.3623257876812
2016-09-20 08:00:00,1434.6906893472171,698.1245722906681,844.9761084465383
2016-09-20 09:00:00,1371.6273623429438,667.437777904265,807.8343014818553
2016-09-20 10:00:00,1277.482824172279,621.626777713135,752.3868896560072
2016-09-20 11:00:00,1250.0052316918454,608.2561030162022,736.2036737642525
2016-09-20 12:00:00,1232.8880429335427,599.9268302541784,726.1223261595526
2016-09-20 13:00:00,1307.6631306671811,636.3126007409134,770.1618972748196
2016-09-20 14:00:00,1402.7085735093358,682.5619837089922,826.1399063430205
2016-09-20 15:00:00,1488.7449696365943,724.4275389075848,876.811942987695
2016-09-20 16:00:00,1600.457148901307,778.7870032492131,942.6060010394193
2016-09-20 17:00:00,1618.4752423310993,787.5546587881853,953.2179458864716
2016-09-20 18:00:00,1485.5918032863806,722.8931991882647,874.954852639461
2016-09-20 19:00:00,1106.761388924996,538.5532414813725,651.8387122301867
2016-09-20 20:00:00,709.4624287980744,345.22643684703365,417.8453283526838
2016-09-20 21:00:00,624.3269373423054,303.7992644253896,367.7038889503617
2016-09-20 22:00:00,663.065838216359,322.64972383418,390.51957037152414
2016-09-20 23:00:00,679.732574638917,330.7598052077294,400.3356193550475
2016-09-21 00:00:00,798.2015389398018,388.40714037647217,470.1091567244163
2016-09-21 01:00:00,1168.473358922035,568.5824617023526,688.1846233313408
2016-09-21 02:00:00,1985.593895963119,966.1956403947456,1169.436322145162
2016-09-21 03:00:00,2476.586941924961,1205.1142538317404,1458.6118192273368
2016-09-21 04:00:00,2379.7396897398266,1157.9881053097645,1401.5726156744308
2016-09-21 05:00:00,2048.206770631647,996.6632433926742,1206.3128304886684
2016-09-21 06:00:00,1919.8278549443764,934.1936976774967,1130.702723453421
2016-09-21 07:00:00,1745.9532533468805,849.5858217264142,1028.2974556793665
2016-09-21 08:00:00,1628.3851937174854,792.3768693346202,959.0545155523505
2016-09-21 09:00:00,1554.0605583195916,756.2102902363595,915.2802430582598
2016-09-21 10:00:00,1454.9610444557336,707.9881847720119,856.9145463994722
2016-09-21 11:00:00,1417.1230482531696,689.57610814017,834.6294622206623
2016-09-21 12:00:00,1408.1140015382734,685.192280370684,829.3234897971363
2016-09-21 13:00:00,1477.483661242974,718.9477541957273,870.1794774582875
2016-09-21 14:00:00,1582.4390554715146,770.0193477102407,931.994056192367
2016-09-21 15:00:00,1680.637664663883,817.8030703976398,989.829155608802
2016-09-21 16:00:00,1811.2688420298775,881.3685730551887,1066.765755749931
2016-09-21 17:00:00,1816.674270058815,883.9988697168804,1069.9493392040467
2016-09-21 18:00:00,1660.8177618911113,808.1586493047703,978.1560162770446
2016-09-21 19:00:00,1236.0412092837564,601.4611699734986,727.9794165077868
2016-09-21 20:00:00,789.1924922249057,384.02331260698605,464.80318430089017
2016-09-21 21:00:00,584.2366794610175,284.2912308511763,344.0923116656704
2016-09-21 22:00:00,620.723318656347,302.0457333175952,365.5814999809513
2016-09-21 23:00:00,636.9396027431601,309.9366233026702,375.1322503432983
2016-09-22 00:00:00,746.3995203291488,363.20013070192687,439.599815289141
2016-09-22 01:00:00,1104.0586749105273,537.2380931505267,650.2469205031289
2016-09-22 02:00:00,1890.548453120964,919.9462574266668,1113.458313076961
2016-09-22 03:00:00,2365.775667331737,1151.1931722670608,1393.3483584179653
2016-09-22 04:00:00,2269.829319818093,1104.5054065220334,1336.8397521074119
2016-09-22 05:00:00,1960.8190174971544,954.1401140286589,1154.8448979804652
2016-09-22 06:00:00,1838.7464345103112,894.7392477521216,1082.948971641686
2016-09-22 07:00:00,1669.3763562702627,812.323285685782,983.1966900793943
2016-09-22 08:00:00,1557.66417700555,757.9638213441539,917.4026320276702
2016-09-22 09:00:00,1486.9431602936152,723.5507733536876,875.75074850299
2016-09-22 10:00:00,1387.393194094012,675.1094765008658,817.119753223026
2016-09-22 11:00:00,1345.0506745340003,654.505485984281,792.1816828324532
2016-09-22 12:00:00,1328.834390447187,646.6145959992059,782.6309324701061
2016-09-22 13:00:00,1399.1049548233773,680.8084526011979,824.0175173736102
2016-09-22 14:00:00,1492.7990406582976,726.4002614038537,879.199630578282
2016-09-22 15:00:00,1583.3399601430042,770.4577304871895,932.5246534347198
2016-09-22 16:00:00,1706.763900137082,830.5161709291497,1005.2164756370279
2016-09-22 17:00:00,1711.26842349453,832.7080848138926,1007.8694618487908
2016-09-22 18:00:00,1564.8714143774669,761.4708835597428,921.647409966491
2016-09-22 19:00:00,1163.9688355645867,566.3905478176096,685.5316371195778
2016-09-22 20:00:00,738.741830621487,359.47387709786364,435.08973872914373
2016-09-22 21:00:00,477.0290235537529,232.1236803942912,280.95123982570925
2016-09-22 22:00:00,511.2634010703584,248.7822259183385,301.11393503510857
2016-09-22 23:00:00,517.5697337707858,251.85090535697887,304.828115731577
2016-09-23 00:00:00,619.8224139848575,301.60735054064656,365.05090273859867
2016-09-23 01:00:00,950.0039760858025,462.2746382923137,559.5147920608318
2016-09-23 02:00:00,1688.2953543715448,821.529324001703,994.3392321687993
2016-09-23 03:00:00,2107.2160266142173,1025.3773152828085,1241.066949862765
2016-09-23 04:00:00,2004.9633464001456,975.6208700991409,1180.8441628557432
2016-09-23 05:00:00,1700.0071151009097,827.228300102035,1001.2369963193833
2016-09-23 06:00:00,1617.5743376596097,787.1162760112368,952.687348644119
2016-09-23 07:00:00,1457.2133061344575,709.0841417143836,858.2410395053538
2016-09-23 08:00:00,1366.2219343140064,664.8074812425734,804.6507180277397
2016-09-23 09:00:00,1304.0595119812224,634.559069633119,768.0395083054092
2016-09-23 10:00:00,1189.194166366296,578.6652655721707,700.3883599054509
2016-09-23 11:00:00,1148.6534561492633,558.938040609483,676.5114839995832
2016-09-23 12:00:00,1109.464102939465,539.8683898122184,653.4305039572446
2016-09-23 13:00:00,1173.4283346152279,570.9935669755699,691.1029081642802
2016-09-23 14:00:00,1254.0593027135487,610.228825512471,738.5913613548391
2016-09-23 15:00:00,1326.131676432718,645.29944766836,781.0391407430483
2016-09-23 16:00:00,1440.0961173761548,700.7548689523596,848.1596919006539
2016-09-23 17:00:00,1461.2673771561608,711.0568642106522,860.6287270959405
2016-09-23 18:00:00,1330.1857474544217,647.2721701646288,783.4268283336351
2016-09-23 19:00:00,1000.905090024966,487.0432651899104,589.4935362537545
2016-09-23 20:00:00,625.2278420137951,304.2376472023382,368.2344861927143
2016-09-23 21:00:00,426.5783619503343,207.5742448851688,251.2377942539629
2016-09-23 22:00:00,459.4613824597054,223.57521624379325,270.6045935998333
2016-09-23 23:00:00,463.06500114566387,225.32874735158768,272.7269825692438
2016-09-24 00:00:00,558.1104439878186,271.57813031966646,328.70499163744455
2016-09-24 01:00:00,866.219841637268,421.50504003609257,510.16924852203874
2016-09-24 02:00:00,1563.5200573702325,760.81330939432,920.8515141029621
2016-09-24 03:00:00,1948.6568044320443,948.2219465398523,1147.6818352087046
2016-09-24 04:00:00,1850.0077429039313,900.2190324639794,1089.5814371710937
2016-09-24 05:00:00,1557.2137246698053,757.7446299556796,917.1373334064939
2016-09-24 06:00:00,1489.195421972339,724.6467302960593,877.0772416088715
2016-09-24 07:00:00,1338.293889497828,651.2176151571664,788.2022035148086
2016-09-24 08:00:00,1256.3115643922724,611.3247824548424,739.9178544607206
2016-09-24 09:00:00,1200.0050224241716,583.925858895554,706.7555268136822
2016-09-24 10:00:00,1084.2387721377556,527.593672057657,638.5737811713713
2016-09-24 11:00:00,1045.0494189279573,508.52402126039243,615.4928011290326
2016-09-24 12:00:00,1000.4546376892212,486.82407380143604,589.2282376325783
2016-09-24 13:00:00,1060.8152506790257,516.1957198569932,624.7782528702033
2016-09-24 14:00:00,1133.33807673394,551.4855334013566,667.4913308795889
2016-09-24 15:00:00,1197.3023084097026,582.6107105647081,705.1637350866243
2016-09-24 16:00:00,1303.1586073097328,634.1206868561703,767.5089110630565
2016-09-24 17:00:00,1328.834390447187,646.6145959992059,782.6309324701061
2016-09-24 18:00:00,1207.2122597960883,587.432921111143,711.0003047525031
2016-09-24 19:00:00,911.7155275474936,443.6433702719975,536.9644092608456
2016-09-24 20:00:00,566.66903836697,275.7427667006783,333.74566543979444
2016-09-24 21:00:00,422.0738385928862,205.38233100042575,248.58480804219982
2016-09-24 22:00:00,453.155049759278,220.5065368051529,266.89041290336496
2016-09-24 23:00:00,452.7045974235332,220.28734541667862,266.6251142821887
2016-09-25 00:00:00,545.047326251219,265.2215800539115,321.0113316233316
2016-09-25 01:00:00,848.2017482074757,412.7373844971203,499.55730367498643
2016-09-25 02:00:00,1535.5920125540542,747.2234433089128,904.4029995900311
2016-09-25 03:00:00,1912.6206175724594,930.6866354619079,1126.4579455146004
2016-09-25 04:00:00,1833.3410064813734,892.1089510904299,1079.7653881875701
2016-09-25 05:00:00,1548.204677954909,753.3608021861935,911.8313609829678
2016-09-25 06:00:00,1478.8350182502086,719.6053283611502,870.9753733218164
2016-09-25 07:00:00,1325.6812240969734,645.0802562798857,780.7738421218719
2016-09-25 08:00:00,1239.1943756339701,602.9955096928187,729.836506856021
2016-09-25 09:00:00,1185.5905476803377,576.9117344643763,698.2659709360405
2016-09-25 10:00:00,1074.3288207513697,522.7714615112224,632.7372115054925
2016-09-25 11:00:00,1029.7340395126337,501.071514052266,606.4726480090383
2016-09-25 12:00:00,989.193329295601,481.3442890895784,582.5957721031706
2016-09-25 13:00:00,1045.499871263702,508.7432126488668,615.758099750209
2016-09-25 14:00:00,1120.2749589973405,545.1289831356017,659.797670865476
2016-09-25 15:00:00,1189.644618702041,578.884456960645,700.6536585266272
2016-09-25 16:00:00,1297.3027269450504,631.2711988060043,764.0600289877646
2016-09-25 17:00:00,1316.672177382077,640.6964285103996,775.4678696983458
2016-09-25 18:00:00,1199.1041177526818,583.4874761186054,706.2249295713297
2016-09-25 19:00:00,902.7064808325974,439.25954250251135,531.6584368373195
2016-09-25 20:00:00,558.1104439878186,271.57813031966646,328.70499163744455
2016-09-25 21:00:00,470.7226908533256,229.0550009556509,277.237059129241
2016-09-25 22:00:00,482.8849039184354,234.9731684444572,284.4001219010013
2016-09-25 23:00:00,487.83987961162836,237.3842737176746,287.3184067339407
2016-09-26 00:00:00,581.9844177822933,283.1952739088048,342.7658185597889
2016-09-26 01:00:00,901.3551238253631,438.60196833708846,530.8625409737906
2016-09-26 02:00:00,1602.7094105800309,779.8829601915846,943.932494145301
2016-09-26 03:00:00,2004.5128940644008,975.4016787106666,1180.578864234567
2016-09-26 04:00:00,1908.5665465507564,928.7139129656392,1124.0702579240135
2016-09-26 05:00:00,1632.8897170749333,794.5687832193632,961.7075017641135
2016-09-26 06:00:00,1552.2587489766122,755.3335246824622,914.2190485735545
2016-09-26 07:00:00,1405.8617398595495,684.0963234283125,827.9969966912547
2016-09-26 08:00:00,1316.2217250463323,640.4772371219252,775.2025710771694
2016-09-26 09:00:00,1253.6088503778037,610.0096341239965,738.3260627336628
2016-09-26 10:00:00,1133.7885290696845,551.704724789831,667.7566295007651
2016-09-26 11:00:00,1105.4100319177617,537.8956673159496,651.0428163666578
2016-09-26 12:00:00,1068.9233927224323,520.1411648495308,629.553628051377
2016-09-26 13:00:00,1133.33807673394,551.4855334013566,667.4913308795889
2016-09-26 14:00:00,1209.0140691390675,588.3096866650402,712.0614992372084
2016-09-26 15:00:00,1275.6810148292998,620.7500121592377,751.325695171302
2016-09-26 16:00:00,1381.5373137293295,672.2599884506998,813.670871147734
2016-09-26 17:00:00,1394.1499791301844,678.3973473279805,821.0992325406706
2016-09-26 18:00:00,1278.834181179513,622.2843518785579,753.1827855195361
2016-09-26 19:00:00,961.2652844794226,467.75442300417126,566.1472575902394
2016-09-26 20:00:00,605.4079392410235,294.59322610946873,356.56134686095686
2016-09-26 21:00:00,512.6147580775928,249.43980008376144,301.90983089863755
2016-09-26 22:00:00,548.2004926014329,266.75591977323177,322.86842197156585
2016-09-26 23:00:00,569.8222047171836,277.27710641999846,335.60275578802856
2016-09-27 00:00:00,691.444335368282,336.45878130806136,407.2333835056315
2016-09-27 01:00:00,1054.0584656428534,512.9078490298787,620.7987735525588
2016-09-27 02:00:00,1800.0075336362574,875.888788343331,1060.1332902205233
2016-09-27 03:00:00,2073.8825537691014,1009.1571525357099,1221.4348518957183
2016-09-27 04:00:00,1989.6479669848222,968.1683628910143,1171.8240097357486
2016-09-27 05:00:00,1681.9890216711174,818.4606445630626,990.6250514723308
2016-09-27 06:00:00,1588.294935836197,772.8688357604068,935.442938267659
2016-09-27 07:00:00,1446.8529024123268,704.0427397794745,852.1391712182987
2016-09-27 08:00:00,1360.8165062850685,662.1771845808818,801.467134573624
2016-09-27 09:00:00,1299.5549886237743,632.3671557483759,765.3865220936461
2016-09-27 10:00:00,1204.0590934458746,585.8985813918227,709.143214404269
2016-09-27 11:00:00,1176.1310486296966,572.3087153064158,692.694699891338
2016-09-27 12:00:00,1152.2570748352218,560.6915717172775,678.6338729689937
2016-09-27 13:00:00,1224.3294485543913,595.7621938731667,721.0816523572029
2016-09-27 14:00:00,1314.4199157033531,639.6004715680281,774.1413765924643
2016-09-27 15:00:00,1393.2490744586948,677.9589645510318,820.5686352983181
2016-09-27 16:00:00,1499.105373358725,729.4689408424939,882.9138112747502
2016-09-27 17:00:00,1522.9793471531998,741.0860844316323,896.9746381970946
2016-09-27 18:00:00,1398.6545024876325,680.5892612127236,823.7522187524338
2016-09-27 19:00:00,1043.698061920723,507.8664470949696,614.6969052655038
2016-09-27 20:00:00,666.6694569023175,324.40325494197447,392.6419593409346
2016-09-27 21:00:00,539.6418982222813,262.5912833922199,317.827748169216
2016-09-27 22:00:00,574.7771804103764,279.68821169321586,338.521040620968
2016-09-27 23:00:00,583.3357747895279,283.8528480742277,343.5617144233178
2016-09-28 00:00:00,692.3452400397716,336.89716408500993,407.7639807479841
2016-09-28 01:00:00,1039.1935385632748,505.67453321022646,612.0439190537406
2016-09-28 02:00:00,1809.9174850226432,880.7109988897658,1065.9698598864022
2016-09-28 03:00:00,2254.9643927385146,1097.2720907023813,1328.0848976085938
2016-09-28 04:00:00,2154.5135218674222,1048.392411072611,1268.9233050862772
2016-09-28 05:00:00,1831.5391971383942,891.2321855365326,1078.7041937028648
2016-09-28 06:00:00,1732.890135610281,843.2292714606593,1020.6037956652536
2016-09-28 07:00:00,1567.5741283919358,762.7860318905887,923.239201693549
2016-09-28 08:00:00,1467.1232575208433,713.9063522608182,864.0776091712324
2016-09-28 09:00:00,1400.0058594948669,681.2468353781464,824.5481146159627
2016-09-28 10:00:00,1291.446846580368,628.4217107558384,760.6111469124726
2016-09-28 11:00:00,1256.3115643922724,611.3247824548424,739.9178544607206
2016-09-28 12:00:00,1228.3835195760948,597.7349163694355,723.4693399477898
2016-09-28 13:00:00,1294.6000129305814,629.9560504751585,762.4682372607067
2016-09-28 14:00:00,1386.9427417582674,674.8902851123916,816.8544546018497
2016-09-28 15:00:00,1470.276423871057,715.4406919801384,865.9346995194666
2016-09-28 16:00:00,1591.4481021864108,774.403175479727,937.3000286158932
2016-09-28 17:00:00,1609.015743280458,782.9516396302249,947.6466748417691
2016-09-28 18:00:00,1466.6728051850987,713.687160872344,863.8123105500563
2016-09-28 19:00:00,1099.1036992173345,534.8269878773093,647.3286356701896
2016-09-28 20:00:00,695.0479540542406,338.2123124158559,409.355772475042
2016-09-28 21:00:00,535.5878272005781,260.6185608959511,315.4400605786292
2016-09-28 22:00:00,570.7231093886732,277.7154891969471,336.13335303038116
2016-09-28 23:00:00,582.4348701180382,283.4144652972791,343.03111718096517
2016-09-29 00:00:00,688.2911690180683,334.9244415887412,405.37629315739736
2016-09-29 01:00:00,1032.8872058628472,502.6058537715861,608.3297383572723
2016-09-29 02:00:00,1795.0525579430646,873.4776830701137,1057.215005387584
2016-09-29 03:00:00,2245.054441352129,1092.4498801559466,1322.248327942715
2016-09-29 04:00:00,2146.8558321597607,1044.6661574685475,1264.41322852628
2016-09-29 05:00:00,1840.5482438532904,895.6160133060188,1084.0101661263911
2016-09-29 06:00:00,1736.0433019604945,844.7636111799796,1022.4608860134879
2016-09-29 07:00:00,1571.1777470778943,764.5395629983832,925.3615906629594
2016-09-29 08:00:00,1468.4746145280778,714.5639264262411,864.8735050347614
2016-09-29 09:00:00,1402.258121173591,682.342792320518,825.8746077218443
2016-09-29 10:00:00,1295.9513699378158,630.6136246405815,763.2641331242357
2016-09-29 11:00:00,1254.5097550492933,610.4480169009452,738.8566599760154
2016-09-29 12:00:00,1228.3835195760948,597.7349163694355,723.4693399477898
2016-09-29 13:00:00,1295.9513699378158,630.6136246405815,763.2641331242357
2016-09-29 14:00:00,1383.339123072309,673.136754004597,814.7320656324393
2016-09-29 15:00:00,1465.321448177864,713.0295867069209,863.0164146865271
2016-09-29 16:00:00,1584.2408648144938,770.8961132641381,933.0552506770723
2016-09-29 17:00:00,1595.952625543859,776.59508936447,939.9530148276563
2016-09-29 18:00:00,1456.762853798713,708.8649503259091,857.9757408841774
2016-09-29 19:00:00,1088.2928431594587,529.5663945539259,640.961468761958
2016-09-29 20:00:00,686.4893596750892,334.047676034844,404.31509867269216
2016-09-29 21:00:00,583.3357747895279,283.8528480742277,343.5617144233178
2016-09-29 22:00:00,621.1737709920918,302.26492470606945,365.84679860212754
2016-09-29 23:00:00,635.137793400181,309.059857748773,374.0710558585931
2016-09-30 00:00:00,749.1022343436176,364.51527903277264,441.19160701619876
2016-09-30 01:00:00,1118.0226973186163,544.0330261932302,658.4711777595944
2016-09-30 02:00:00,1934.6927820239553,941.427013497149,1139.4575779522393
2016-09-30 03:00:00,2415.3254242636667,1175.3042249992347,1422.5312067473592
2016-09-30 04:00:00,2313.0727440495957,1125.5477798155669,1362.3084197403373
2016-09-30 05:00:00,1988.2966099775877,967.5107887255914,1171.0281138722198
2016-09-30 06:00:00,1871.6294550196822,910.7402191107459,1102.3157709875563
2016-09-30 07:00:00,1695.5025917434618,825.0363862172919,998.5840101076202
2016-09-30 08:00:00,1583.3399601430042,770.4577304871895,932.5246534347198
2016-09-30 09:00:00,1511.267586423835,735.3871083313003,890.0768740465105
2016-09-30 10:00:00,1401.807668837846,682.1236009320437,825.6093091006679
2016-09-30 11:00:00,1358.1137922705998,660.8620362500359,799.8753428465661
2016-09-30 12:00:00,1333.78936614038,649.0257012724234,785.5492173030457
2016-09-30 13:00:00,1405.4112875238047,683.8771320398381,827.7316980700783
2016-09-30 14:00:00,1500.0062780302144,729.9073236194425,883.4444085171028
2016-09-30 15:00:00,1590.0967451791762,773.745601314304,936.5041327523643
2016-09-30 16:00:00,1718.475660866447,836.2151470294816,1012.1142397876118
2016-09-30 17:00:00,1727.9351599170882,840.818166187442,1017.6855108323143
2016-09-30 18:00:00,1577.9345321140663,767.8274338254977,929.341069980604
2016-09-30 19:00:00,1177.9328579726757,573.1854808603131,693.7558943760432
2016-09-30 20:00:00,744.1472586504246,362.1041737595553,438.27332218325944
2016-09-30 21:00:00,645.0477447865667,313.8820682952077,379.9076255244718
2016-09-30 22:00:00,683.7866456606203,332.73252770399813,402.72330694563425
2016-09-30 23:00:00,704.5074531048815,342.8153315738163,414.9270435197444
2016-10-01 00:00:00,820.7241557270422,399.36670980018755,483.3740877832317
2016-10-01 01:00:00,1196.401403738213,582.1723277877596,704.6331378442718
2016-10-01 02:00:00,2021.1796304869586,983.5117600842159,1190.3949132180903
2016-10-01 03:00:00,2527.4880558641244,1229.8828807293369,1488.5905634202593
2016-10-01 04:00:00,2432.8930653577145,1183.8526891497327,1432.8778529732351
2016-10-01 05:00:00,2116.675525664858,1029.9803344407692,1246.6382209074675
2016-10-01 06:00:00,1974.3325875694986,960.7158556828881,1162.8038566157545
2016-10-01 07:00:00,1797.7552719575333,874.7928314009596,1058.806797114642
2016-10-01 08:00:00,1674.7817842992004,814.9535823474738,986.38027353351
2016-10-01 09:00:00,1598.6553395583278,777.9102376953158,941.544806554714
2016-10-01 10:00:00,1504.0603490519177,731.8800461157114,885.8320961076896
2016-10-01 11:00:00,1460.816924820416,710.8376728221779,860.3634284747642
2016-10-01 12:00:00,1454.5105921199888,707.7689933835377,856.649247778296
2016-10-01 13:00:00,1528.8352275178825,743.9355724817983,900.4235202723866
2016-10-01 14:00:00,1630.6374553962091,793.4728262769917,960.3810086582318
2016-10-01 15:00:00,1729.7369692600673,841.6949317413392,1018.7467053170196
2016-10-01 16:00:00,1859.4672419545723,904.8220516219396,1095.1527082157959
2016-10-01 17:00:00,1856.3140756043585,903.2877119026195,1093.295617867562
2016-10-01 18:00:00,1699.1062104294201,826.7899173250863,1000.7063990770307
2016-10-01 19:00:00,1259.0142784067416,612.6399307856882,741.5096461877785
2016-10-01 20:00:00,804.507871640229,391.47581981511246,473.82333742088457
2016-10-01 21:00:00,621.6242233278366,302.48411609454377,366.11209722330386
2016-10-01 22:00:00,661.2640288733799,321.7729582802828,389.4583758868189
2016-10-01 23:00:00,670.273075588276,326.156786049769,394.7643483103451
2016-10-02 00:00:00,781.9852548529886,380.5162503913971,460.5584063620692
2016-10-02 01:00:00,1148.6534561492633,558.938040609483,676.5114839995832
2016-10-02 02:00:00,1956.3144941397063,951.9482001439156,1152.191911768702
2016-10-02 03:00:00,2457.667943823679,1195.9082155158194,1447.4692771379318
2016-10-02 04:00:00,2373.8838093751447,1155.1386172595983,1398.1237335991386
2016-10-02 05:00:00,2064.42305471846,1004.5541333777494,1215.8635808510157
2016-10-02 06:00:00,1928.3864493235278,938.3583340585085,1135.7433972557708
2016-10-02 07:00:00,1752.7100383830525,852.8736925535289,1032.2769349970113
2016-10-02 08:00:00,1628.83564605323,792.5960607230944,959.3198141735268
2016-10-02 09:00:00,1566.2227713847014,762.1284577251657,922.44330583002
2016-10-02 10:00:00,1463.0691864991404,711.9336297645496,861.6899215806458
2016-10-02 11:00:00,1416.6725959174246,689.3569167516957,834.364163599486
2016-10-02 12:00:00,1405.4112875238047,683.8771320398381,827.7316980700783
2016-10-02 13:00:00,1477.483661242974,718.9477541957273,870.1794774582875
2016-10-02 14:00:00,1578.3849844498113,768.0466252139721,929.6063686017803
2016-10-02 15:00:00,1677.0340459779245,816.0495392898453,987.7067666393916
2016-10-02 16:00:00,1808.1156756796638,879.8342333358686,1064.908665401697
2016-10-02 17:00:00,1803.611152322216,877.6423194511256,1062.255679189934
2016-10-02 18:00:00,1652.25916751196,803.9940129237583,973.1153424746947
2016-10-02 19:00:00,1226.1312578973707,596.6389594270639,722.1428468419081
2016-10-02 20:00:00,779.7329931742645,379.42029344902556,459.2319132561877
2016-10-02 21:00:00,827.0304884274697,402.43538923882784,487.08826847969993
2016-10-02 22:00:00,845.048581857262,411.20304477780013,497.7002133267523
2016-10-02 23:00:00,868.4721033159922,422.6009969784641,511.49574162792027
2016-10-03 00:00:00,998.2023760104972,485.7281168590645,587.9017445266967
2016-10-03 01:00:00,1439.64566504041,700.5356775638854,847.8943932794776
2016-10-03 02:00:00,2370.730643024931,1153.6042775402782,1396.2666432509045
2016-10-03 03:00:00,2944.156466428073,1432.634915068071,1733.9917880083435
2016-10-03 04:00:00,2849.111023585918,1386.3855320999921,1678.0137789401426
2016-10-03 05:00:00,2517.127652141993,1224.841478794428,1482.4886951332044
2016-10-03 06:00:00,2331.991742150877,1134.7538181314878,1373.4509618297423
2016-10-03 07:00:00,2145.954927488271,1044.227774691599,1263.8826312839274
2016-10-03 08:00:00,2002.2606323856767,974.305721768295,1179.2523711286854
2016-10-03 09:00:00,1920.2783072801212,934.412889065971,1130.9680220745972
2016-10-03 10:00:00,1794.6021056073196,873.2584916816394,1056.9497067664076
2016-10-03 11:00:00,1763.9713467766728,858.3534772653867,1038.909400526419
2016-10-03 12:00:00,1771.6290364843344,862.0797308694498,1043.419477086416
2016-10-03 13:00:00,1858.1158849473377,904.1644774565168,1094.356812352267
2016-10-03 14:00:00,1986.0443482988635,966.41483178322,1169.7016207663385
2016-10-03 15:00:00,2114.4232639861343,1028.8843774983975,1245.311727801586
