,RO_P2HT_OTH,RO_STUR_BIO_CHP,RO_COMC_GAS_CHP,RO_GTUR_GAS_CHP
2016-12-04 07:00:00,4955.87659786439,2865.09646277807,655.4219612125552,1809.8406621854322
2016-12-04 08:00:00,4668.488007659202,2698.9510761890488,617.4143979282787,1704.8889859016376
2016-12-04 09:00:00,4458.126766866377,2577.336819861348,589.5938147719195,1628.0669908788602
2016-12-04 10:00:00,4349.567753951877,2514.576571949194,575.2367258197085,1588.4222354174267
2016-12-04 11:00:00,4274.792666218239,2471.3475215200765,565.3476106078122,1561.11505945644
2016-12-04 12:00:00,4322.090161471444,2498.691197996326,571.6027738442526,1578.3876707570641
2016-12-04 13:00:00,4419.8383183280675,2555.2014627139088,584.5301111995631,1614.084400778355
2016-12-04 14:00:00,4625.695035763445,2674.211559377204,611.7549645238802,1689.2613852010727
2016-12-04 15:00:00,4854.074369986064,2806.2424543625234,641.9584670084072,1772.663422624088
2016-12-04 16:00:00,4958.128859543114,2866.398542610272,655.7198261285762,1810.6631674854618
2016-12-04 17:00:00,4995.06595107419,2887.752651858391,660.6048107513202,1824.1522544059496
2016-12-04 18:00:00,4851.822108307339,2804.9403745303202,641.6606020923861,1771.840917324058
2016-12-04 19:00:00,4348.216396944643,2513.7953240498737,575.0580068700959,1587.9287322374093
2016-12-04 20:00:00,3295.058835973279,1904.9427945120506,435.77637213868763,1203.3252539435045
2016-12-04 21:00:00,2513.0735811202903,1452.8606767713916,332.3576732962048,917.7514137731798
2016-12-04 22:00:00,2299.559173977251,1329.423508678608,304.12007925741625,839.7779113303608
2016-12-04 23:00:00,2415.3254242636667,1396.3504120538096,319.4303359408945,882.0546837518895
2016-12-05 00:00:00,2453.1634204662305,1418.225353234809,324.4344665300469,895.872772792389
2016-12-05 01:00:00,2738.299748992695,1583.0686599916276,362.1441648983024,1000.0019437761536
2016-12-05 02:00:00,3454.0685104911972,1996.8696306655372,456.8056352097686,1261.3941281256039
2016-12-05 03:00:00,4974.345143629927,2875.7735174021295,657.8644535239273,1816.585205645676
2016-12-05 04:00:00,5986.511542048514,3460.9281939938687,791.7249467837537,2186.2190874790394
2016-12-05 05:00:00,5704.077927536519,3297.6473830356936,754.3726863147234,2083.076922855311
2016-12-05 06:00:00,5363.085509377697,3100.512496440256,709.2759380291477,1958.5496204308085
2016-12-05 07:00:00,5027.94897158356,2906.7630174085452,664.9536385252264,1836.1608317863836
2016-12-05 08:00:00,4729.749525320496,2734.3676476249534,625.5163236440493,1727.2611300624467
2016-12-05 09:00:00,4550.0190433583175,2630.4616770152047,601.7467033455754,1661.6252071200736
2016-12-05 10:00:00,4432.901436064667,2562.753525740682,586.2577277124847,1618.8549315185273
2016-12-05 11:00:00,4297.765735341224,2484.6287358085406,568.3858327512261,1569.5046135167431
2016-12-05 12:00:00,4329.2973988433605,2502.857853459374,572.5559415755198,1581.0196877171595
2016-12-05 13:00:00,4452.721338837438,2574.211828264063,588.8789389734692,1626.092978158789
2016-12-05 14:00:00,4691.911529117931,2712.492706443954,620.5121930548969,1713.4430410219472
2016-12-05 15:00:00,4949.119812828218,2861.1902232814623,654.5283664644923,1807.3731462853427
2016-12-05 16:00:00,5074.79601450102,2933.846277918354,671.1492287784627,1853.2689420270021
2016-12-05 17:00:00,5091.012298587833,2943.2212527102115,673.2938561738138,1859.1909801872164
2016-12-05 18:00:00,4959.48021655035,2867.1797905095937,655.8985450781887,1811.1566706654796
2016-12-05 19:00:00,4459.4781238736105,2578.1180677606703,589.7725337215322,1628.5604940588785
2016-12-05 20:00:00,3416.2305142886325,1974.9946894845375,451.80150462061613,1247.5760390851042
2016-12-05 21:00:00,2591.452287539887,1498.1730549320337,342.7233723737348,946.3745982142148
2016-12-05 22:00:00,2459.920205502403,1422.1315927314163,325.32806127810983,898.3402886924782
2016-12-05 23:00:00,2645.506567829264,1529.4229709048905,349.8721303582382,966.1147254149284
2016-12-06 00:00:00,2624.335308049258,1517.1834204821882,347.072200147641,958.383175594649
2016-12-06 01:00:00,2939.20149073488,1699.214181024078,388.71371540737346,1073.369416538806
2016-12-06 02:00:00,3726.592173616806,2154.4212903620223,492.8472900483066,1360.917269429202
2016-12-06 03:00:00,5345.51786828365,3090.356273749078,706.9525916841841,1952.1340790905767
2016-12-06 04:00:00,6092.818293284288,3522.3863620738207,805.7841708199438,2225.041337640443
2016-12-06 05:00:00,5760.834921840365,3330.459794807193,761.878882198452,2103.8040564160597
2016-12-06 06:00:00,5408.1307429521785,3126.5540930843035,715.2332363495673,1974.9997264314034
2016-12-06 07:00:00,5115.787177053798,2957.5441308644367,676.5703702500444,1868.238538487543
2016-12-06 08:00:00,4831.101300863078,2792.961240074059,638.920244864993,1764.2738685637846
2016-12-06 09:00:00,4659.028508608561,2693.482340893799,616.1633652809907,1701.434463641513
2016-12-06 10:00:00,4550.0190433583175,2630.4616770152047,601.7467033455754,1661.6252071200736
2016-12-06 11:00:00,4475.243955624679,2587.232626586086,591.8575881336789,1634.318031159086
2016-12-06 12:00:00,4558.127185401724,2635.1491644111334,602.8190170432509,1664.5862262001808
2016-12-06 13:00:00,4655.875342258347,2691.659429128716,615.7463543985613,1700.2829562214713
2016-12-06 14:00:00,4904.975483925227,2835.6694585702962,648.6902141104812,1791.25204240476
2016-12-06 15:00:00,5182.003670408285,2995.825277931187,685.3275987810612,1892.4201943084176
2016-12-06 16:00:00,5291.013135658528,3058.845941809781,699.7442607164764,1932.229450829857
2016-12-06 17:00:00,5324.346608503644,3078.116723326376,704.1526614735869,1944.4025292702972
2016-12-06 18:00:00,5207.679453545739,3010.6689880182935,688.7232588237003,1901.7967547287567
2016-12-06 19:00:00,4681.551125395801,2706.5031392158226,619.1420144412004,1709.6595166418103
2016-12-06 20:00:00,3610.8259233303897,2087.494386986821,477.5370333648284,1318.6404970076733
2016-12-06 21:00:00,2774.786388188024,1604.1623532733056,366.96957653784216,1013.3265296366352
2016-12-06 22:00:00,2752.2637714007838,1591.1415549512822,363.9909273776325,1005.1014766363379
2016-12-06 23:00:00,2886.498567452737,1668.7455129505427,381.7436763724826,1054.1227925181101
2016-12-07 00:00:00,2949.111442121265,1704.9433322857685,390.02432103786583,1076.988439858937
2016-12-07 01:00:00,3227.040533275813,1865.6199835795392,426.78085167485415,1178.4855938826063
2016-12-07 02:00:00,3905.8722032432397,2258.06684500533,516.5573373635763,1426.388691311569
2016-12-07 03:00:00,5547.320514697325,3207.0226267144094,733.6412881596635,2025.830553973241
2016-12-07 04:00:00,6623.451144791674,3829.156370540696,875.9611450344856,2418.823586327449
2016-12-07 05:00:00,6339.666173272444,3665.094311683199,838.4301656158428,2315.187918523702
2016-12-07 06:00:00,6044.619893359594,3494.52185366469,799.409861617095,2207.4397242198065
2016-12-07 07:00:00,5764.438540526323,3332.5431225387165,762.3554660640855,2105.1200648961076
2016-12-07 08:00:00,5486.509449371775,3171.866471244945,725.598935427097,2003.6229108724378
2016-12-07 09:00:00,5254.526496463199,3037.7522485281024,694.9188490769366,1918.9048649693752
2016-12-07 10:00:00,5129.300747126142,2965.356609857651,678.3575597461703,1873.1735702877218
2016-12-07 11:00:00,5068.489681800593,2930.2004543881876,670.315207013604,1850.9659271869189
2016-12-07 12:00:00,5116.237629389543,2957.804546830878,676.6299432332487,1868.4030395475495
2016-12-07 13:00:00,5212.634429238931,3013.5335636491386,689.3785616389464,1903.606266388822
2016-12-07 14:00:00,5449.572357840701,3150.5123619968267,720.7139508043531,1990.1338239519505
2016-12-07 15:00:00,5681.104858413533,3284.366168747229,751.3344641713094,2074.687368795007
2016-12-07 16:00:00,5761.735826511855,3330.980626740074,761.9980281648604,2104.133058536072
2016-12-07 17:00:00,5759.48356483313,3329.6785469078714,761.7001632488394,2103.3105532360423
2016-12-07 18:00:00,5568.49177447733,3219.262177137112,736.4412183702607,2033.5621037935207
2016-12-07 19:00:00,5015.78675851845,2899.7317863146527,663.3451679787132,1831.7193031662232
2016-12-07 20:00:00,3870.2864687193996,2237.4939836565327,511.8510716904448,1413.393107571099
2016-12-07 21:00:00,3029.7424102195864,1751.5577902786129,400.6878850314167,1106.4341296000016
2016-12-07 22:00:00,2873.885902051882,1661.4538658902095,380.0756328427651,1049.5167628379436
2016-12-07 23:00:00,3017.580197154477,1744.52655918472,399.07941448490345,1101.992600979841
2016-12-08 00:00:00,3081.994881165984,1781.7660423857076,407.59835108310335,1125.5162525606916
2016-12-08 01:00:00,3357.6717106418073,1941.140613847276,444.05701680407077,1226.190901284331
2016-12-08 02:00:00,4052.7196646960483,2342.9624500649243,535.9781298881439,1480.0160368735078
2016-12-08 03:00:00,5751.825875125468,3325.2514754783833,760.687422534368,2100.514035215941
2016-12-08 04:00:00,6873.001738794297,3973.4268159487174,908.9645777296098,2509.9571735707436
2016-12-08 05:00:00,6596.424004646985,3813.5314125542677,872.3867660422341,2408.953522727092
2016-12-08 06:00:00,6303.179534077115,3644.0006184015206,833.604753976303,2301.8633326632203
2016-12-08 07:00:00,6009.4846111715,3474.209408282333,794.7631689271676,2194.6086415393424
2016-12-08 08:00:00,5711.73561724418,3302.074454465181,755.3854270291947,2085.8734408754117
2016-12-08 09:00:00,5475.6985933139,3165.616488050374,724.1691838301963,1999.674885432295
2016-12-08 10:00:00,5346.4187729551395,3090.8771056819587,707.0717376505925,1952.4630812105884
2016-12-08 11:00:00,5282.904993615121,3054.1584544138523,698.6719470188009,1929.2684317497499
2016-12-08 12:00:00,5333.35565521854,3083.325042655185,705.3441211376708,1947.6925504704159
2016-12-08 13:00:00,5433.356073753888,3141.1373872049703,718.5693234090022,1984.2117857917365
2016-12-08 14:00:00,5676.1498827203395,3281.501593116385,750.6791613560634,2072.877857134942
2016-12-08 15:00:00,5892.817456213593,3406.761672974251,779.3337662772811,2152.0028669978024
2016-12-08 16:00:00,5948.223093510205,3438.7928368464295,786.6612432113973,2172.2364973785343
2016-12-08 17:00:00,5944.619474824246,3436.7095091149054,786.1846593457636,2170.9204888984864
2016-12-08 18:00:00,5772.997134905474,3337.4910259010853,763.4873527449652,2108.2455850362203
2016-12-08 19:00:00,5189.661360115946,3000.2523493606745,686.3403394955325,1895.2167123285187
2016-12-08 20:00:00,4004.5212647713533,2315.0979416557934,529.6038206852951,1462.4144234528715
2016-12-08 21:00:00,3145.058208170258,1818.2242776873734,415.9385687316906,1148.546400961524
2016-12-08 22:00:00,2908.1202795684876,1681.2454793396855,384.60317956628404,1062.0188433983958
2016-12-08 23:00:00,3054.066836349806,1765.6202524663981,403.9048261244432,1115.3171868403226
2016-12-09 00:00:00,3120.7337820400376,1804.161815499588,412.72162763866413,1139.6633437212029
2016-12-09 01:00:00,3402.7169442162885,1967.1822104913233,450.0143151244903,1242.6410072849258
2016-12-09 02:00:00,4113.981182357342,2378.379021500828,544.0800556039145,1502.3881810343166
2016-12-09 03:00:00,5837.411818916982,3374.730509102073,772.0062893431651,2131.769236617071
2016-12-09 04:00:00,6977.957133022839,4034.103736129348,922.8450828161874,2548.28592055213
2016-12-09 05:00:00,6695.523518510843,3870.822925171172,885.492822347157,2445.143755928401
2016-12-09 06:00:00,6397.774524583525,3698.6879713540197,846.115080449184,2336.408555264469
2016-12-09 07:00:00,6092.818293284288,3522.3863620738207,805.7841708199438,2225.041337640443
2016-12-09 08:00:00,5790.564775999522,3347.647248592264,765.8106990899289,2114.6611263764526
2016-12-09 09:00:00,5549.572776376048,3208.324706546611,733.9391530756843,2026.6530592732704
2016-12-09 10:00:00,5420.292956017288,3133.585324178196,716.8417068960804,1979.4412550515635
2016-12-09 11:00:00,5354.977367334292,3095.825009044328,708.2036243314722,1955.5886013507015
2016-12-09 12:00:00,5405.42802893771,3124.9915972856606,714.875798450342,1974.0127200713678
2016-12-09 13:00:00,5507.680709151781,3184.106021667648,728.3988656376943,2011.3544606927176
2016-12-09 14:00:00,5756.330398482916,3327.855635142788,761.2831523664099,2102.1590458160003
2016-12-09 15:00:00,5976.151138326382,3454.9386267657383,790.3547681700572,2182.4355630989025
2016-12-09 16:00:00,6036.962203651932,3490.094782235202,798.3971209026236,2204.6432061997057
2016-12-09 17:00:00,6035.160394308954,3489.05311836944,798.1588289698069,2203.985201959682
2016-12-09 18:00:00,5860.384888039967,3388.011723390537,775.0445114865792,2140.1587906773743
2016-12-09 19:00:00,5267.139161864054,3045.043895588436,696.5868926066541,1923.5108946495418
2016-12-09 20:00:00,4060.8278067394544,2347.649937460853,537.0504435858195,1482.977055953615
2016-12-09 21:00:00,3186.0493707230353,1841.9221306334564,421.3597102032724,1163.5159974220653
2016-12-09 22:00:00,3076.589453137047,1778.6410507884218,406.883475284653,1123.5422398406201
2016-12-09 23:00:00,3219.3828435681507,1861.1929121500514,425.76811096038284,1175.6890758625052
2016-12-10 00:00:00,3290.554312615831,1902.338634847646,435.1806423066457,1201.680243343445
2016-12-10 01:00:00,3563.5284280771857,2060.150710510572,471.28187012838805,1301.3678857070493
2016-12-10 02:00:00,4249.567335416529,2456.76422739941,562.0115235483772,1551.9030000961068
2016-12-10 03:00:00,6019.84501489363,3480.1989755104637,796.1333475408642,2198.3921659194793
2016-12-10 04:00:00,7183.813850458217,4153.113832792643,950.0699361405044,2623.4629049748473
2016-12-10 05:00:00,6892.8216415670695,3984.885118472098,911.5857889905944,2517.1952202110056
2016-12-10 06:00:00,6606.784408369116,3819.520979782398,873.7569446559304,2412.7370471072286
2016-12-10 07:00:00,6333.810292907761,3661.708904119473,837.6557168341883,2313.049404743625
2016-12-10 08:00:00,6037.412655987677,3490.355198201642,798.4566938858278,2204.8077072597116
2016-12-10 09:00:00,5794.6188470212255,3349.990992290228,766.3468559387666,2116.141635916506
2016-12-10 10:00:00,5655.8795276118235,3269.7828746265627,747.9983771118744,2065.475309434674
2016-12-10 11:00:00,5595.068462286275,3234.626719157099,739.9560243793081,2043.2676663338711
2016-12-10 12:00:00,5647.320933232672,3264.8349712641934,746.8664904309948,2062.349789294561
2016-12-10 13:00:00,5745.969994760784,3321.866067914657,759.9129737527135,2098.3755214358634
2016-12-10 14:00:00,5998.223302777878,3467.6990091213215,793.2738443470629,2190.496115039194
2016-12-10 15:00:00,6206.782734227725,3588.2716015832602,820.8561355706053,2266.660105821948
2016-12-10 16:00:00,6250.476610794971,3613.531950327985,826.6347149414121,2282.6167086425244
2016-12-10 17:00:00,6231.107160357946,3602.3340637710457,824.0730766636318,2275.5431630622693
2016-12-10 18:00:00,6048.673964381298,3496.8655973626546,799.9460184659328,2208.9202337598604
2016-12-10 19:00:00,5444.166929811763,3147.3873703995414,719.9990750059028,1988.159811231879
2016-12-10 20:00:00,4223.891552279076,2441.920517312303,558.615863505738,1542.5264396757677
2016-12-10 21:00:00,3344.1581405694633,1933.328134854062,442.2698273079449,1221.2558694841528
2016-12-10 22:00:00,3121.634686711527,1804.682647432469,412.8407736050725,1139.9923458412147
2016-12-10 23:00:00,3262.1758154639083,1885.9324289618962,431.4275443647814,1191.3166765630704
2016-12-11 00:00:00,3340.1040695477595,1930.9843911560977,441.73367045910715,1219.7753599440991
2016-12-11 01:00:00,3591.4564728933638,2076.2965004298812,474.9753950870481,1311.566951427418
2016-12-11 02:00:00,4274.792666218239,2471.3475215200765,565.3476106078122,1561.11505945644
2016-12-11 03:00:00,6067.592962482579,3507.8030679531544,802.448083760509,2215.8292782801104
2016-12-11 04:00:00,7301.381910087612,4221.082400033606,965.6184847567994,2666.3976816363997
2016-12-11 05:00:00,7006.786082510507,4050.770357981538,926.6577537412559,2558.8139883925105
2016-12-11 06:00:00,6711.289350261912,3879.937483996588,887.5778767593038,2450.9012930286085
2016-12-11 07:00:00,6438.315234800557,3722.1254083336626,851.4766489375617,2351.213650665005
2016-12-11 08:00:00,6150.926644595369,3555.980021744642,813.4690856532851,2246.2619743812106
2016-12-11 09:00:00,5907.682383293172,3415.3553998667867,781.2996747230196,2157.431401977999
2016-12-11 10:00:00,5754.979041475682,3327.0743872434664,761.1044334167974,2101.6655426359825
2016-12-11 11:00:00,5686.960738778216,3287.751576310955,752.1089129529639,2076.8258825750845
2016-12-11 12:00:00,5740.114114396103,3318.480660350931,759.138524971059,2096.2370076557863
2016-12-11 13:00:00,5836.510914245491,3374.2096771691918,771.8871433767567,2131.440234497059
2016-12-11 14:00:00,6091.917388612799,3521.86553014094,805.6650248535354,2224.712335520431
2016-12-11 15:00:00,6299.575915391157,3641.917290669997,833.1281701106694,2300.547324183173
2016-12-11 16:00:00,6353.630195680533,3673.167206642853,840.2769280951727,2320.2874513838865
2016-12-11 17:00:00,6334.71119757925,3662.229736052354,837.7748628005967,2313.378406863637
2016-12-11 18:00:00,6137.413074523024,3548.167542751427,811.6818961571591,2241.3269425810317
2016-12-11 19:00:00,5532.90603995349,3198.689315788314,731.7349526971292,2020.5665200530507
2016-12-11 20:00:00,4301.369354027182,2486.7120635400643,568.8624166168596,1570.8206219967906
2016-12-11 21:00:00,3400.0142302018194,1965.6197146926806,449.65687722526513,1241.6540009248902
2016-12-11 22:00:00,3466.2307235563067,2003.9008617594297,458.4141057562818,1265.8356567457645
2016-12-11 23:00:00,3550.0148580048412,2052.3382315173576,469.49468063226215,1296.4328539068706
2016-12-12 00:00:00,3649.114371868699,2109.6297441342613,482.60073693718505,1332.6230871081789
2016-12-12 01:00:00,3918.4848686440946,2265.3584920656635,518.2253808932937,1430.9947209917354
2016-12-12 02:00:00,4622.541869413231,2672.388647612121,611.3379536414509,1688.1098777810314
2016-12-12 03:00:00,6523.000273920581,3771.0836100244705,862.6763697799502,2382.1398499461225
2016-12-12 04:00:00,7813.996668165205,4517.435769842862,1033.4125396431734,2853.599887923167
2016-12-12 05:00:00,7406.337304316152,4281.759320214236,979.4989898433769,2704.7264286177856
2016-12-12 06:00:00,7120.750523453944,4116.655597490977,941.7297184919172,2600.432756574015
2016-12-12 07:00:00,6843.7223369708845,3956.4997781300867,905.0923338213371,2499.264604670357
2016-12-12 08:00:00,6553.180580415485,3788.531479775983,866.6677596546314,2393.1614209665213
2016-12-12 09:00:00,6338.765268600955,3664.573479750318,838.3110196494343,2314.8589164036903
2016-12-12 10:00:00,6159.0347866387765,3560.66750914057,814.5413993509605,2249.2229934613174
2016-12-12 11:00:00,6056.782106424704,3501.5530847585833,801.0183321636083,2211.8812528399676
2016-12-12 12:00:00,6104.079601677908,3528.896761234832,807.2734954000487,2229.1538641405914
2016-12-12 13:00:00,6199.5754968558085,3584.104946120213,819.9029678393382,2264.028088861853
2016-12-12 14:00:00,6496.874038447382,3755.979483970924,859.221136754107,2372.598788465778
2016-12-12 15:00:00,6739.21739507809,3896.0832739158973,891.271401717964,2461.1003587489777
2016-12-12 16:00:00,6797.776198724915,3929.9373495531586,899.0158895345093,2482.4854965497507
2016-12-12 17:00:00,6750.929155807455,3902.8540890433496,892.8202992812729,2465.377386309132
2016-12-12 18:00:00,6533.360677642713,3777.073177252602,864.0465483936467,2385.9233743262594
2016-12-12 19:00:00,5936.060880445095,3431.761605752536,785.0527726648838,2167.794968758373
2016-12-12 20:00:00,4665.785293644733,2697.388580390406,617.0569600290535,1703.901979541602
2016-12-12 21:00:00,3732.898506317233,2158.067113892189,493.6813118131653,1363.220284269285
2016-12-12 22:00:00,4048.6655936743446,2340.6187063669595,535.4419730393062,1478.5355273334542
2016-12-12 23:00:00,4168.485914982464,2409.8893534401254,551.288386571622,1522.2928092950362
2016-12-13 00:00:00,4232.9005989939715,2447.1288366411127,559.807323169822,1545.8164608758866
2016-12-13 01:00:00,4552.721757372787,2632.0241728138476,602.1041412448005,1662.6122134801094
2016-12-13 02:00:00,5356.328724341525,3096.606256943649,708.3823432810847,1956.082104530719
2016-12-13 03:00:00,7329.30995490379,4237.228189952914,969.3120097154595,2676.596747356768
2016-12-13 04:00:00,8374.359373831747,4841.393232094809,1107.5213307491922,3058.239206570566
2016-12-13 05:00:00,7896.4294456065045,4565.091891701469,1044.3143955695411,2883.7035819042558
2016-12-13 06:00:00,7691.473632842617,4446.602626971055,1017.2086882116325,2808.8555996015502
2016-12-13 07:00:00,7433.36444446084,4297.384278200664,983.0733688356286,2714.596492218142
2016-12-13 08:00:00,7154.083996299059,4135.926379007572,946.1381192490277,2612.6058350144554
2016-12-13 09:00:00,6935.614613462827,4009.624635283943,917.245222394993,2532.8228209115705
2016-12-13 10:00:00,6778.857200623633,3918.9998789626593,896.5138242399331,2475.576452029501
2016-12-13 11:00:00,6682.009948438499,3863.010446177957,883.7056328510309,2440.208724128222
2016-12-13 12:00:00,6778.406748287889,3918.7394629962187,896.454251256729,2475.411950969495
2016-12-13 13:00:00,6891.920736895581,3984.3642865392176,911.4666430241862,2516.8662180909937
2016-12-13 14:00:00,7188.76882615141,4155.978408423488,950.7252389557507,2625.2724166349126
2016-12-13 15:00:00,7429.310373439137,4295.0405345027,982.5372119867909,2713.1159826780886
2016-12-13 16:00:00,7472.55379767064,4320.0404672809855,988.2562183743937,2728.90808443866
2016-12-13 17:00:00,7407.238208987642,4282.280152147117,979.6181358097855,2705.055430737798
2016-12-13 18:00:00,7187.417469144175,4155.197160524167,950.546520006138,2624.7789134548952
2016-12-13 19:00:00,6529.3066066210085,3774.729433554637,863.5103915448088,2384.442864786206
2016-12-13 20:00:00,5245.517449748303,3032.5439291992934,693.7273894128527,1915.6148437692564
2016-12-13 21:00:00,4301.369354027182,2486.7120635400643,568.8624166168596,1570.8206219967906
2016-12-13 22:00:00,4356.774991323794,2518.743227412242,576.1898935509756,1591.054252377522
2016-12-13 23:00:00,4474.343050953189,2586.7117946532053,591.7384421672706,1633.9890290390742
2016-12-14 00:00:00,4581.550706860454,2648.690794666038,605.9168121698691,1673.14028132049
2016-12-14 01:00:00,4879.299700787773,2820.8257484831893,645.294554067842,1781.875481984421
2016-12-14 02:00:00,5619.392888416494,3248.6891813448847,743.1729654723347,2052.1507235741924
2016-12-14 03:00:00,7530.662148981719,4353.634126951806,995.9411332077348,2750.128721179427
2016-12-14 04:00:00,8934.271627162545,5165.090278380315,1181.5705488720066,3262.714024157958
2016-12-14 05:00:00,8509.945526890935,4919.778437993392,1125.452798693655,3107.7540256323564
2016-12-14 06:00:00,8347.332233687057,4825.768274108382,1103.9469517569407,3048.3691429702094
2016-12-14 07:00:00,8105.439329392097,4685.9249001298485,1071.9562597762879,2960.0320737470156
2016-12-14 08:00:00,7790.573146706474,4503.894139587958,1030.3147445165555,2845.0458328028585
2016-12-14 09:00:00,7473.905154677874,4320.821715180307,988.4349373240062,2729.4015876186777
2016-12-14 10:00:00,7333.814478261238,4239.832349617321,969.9077395475016,2678.241757956828
2016-12-14 11:00:00,7206.786919581202,4166.395047081107,953.1081582839186,2631.852459035151
2016-12-14 12:00:00,7276.156579285903,4206.49910591294,962.2823976973646,2657.1856222760666
2016-12-14 13:00:00,7339.219906290176,4242.957341214606,970.6226153459519,2680.2157706768994
2016-12-14 14:00:00,7653.185184304308,4424.4672698236145,1012.1449846392759,2794.8730095010446
2016-12-14 15:00:00,7851.834664367769,4539.310711023862,1038.4166702323257,2867.417976963667
2016-12-14 16:00:00,7886.51949422012,4559.3627404397785,1043.0037899390488,2880.084558584125
2016-12-14 17:00:00,7796.429027071157,4507.279547151685,1031.08919329821,2847.1843465829356
2016-12-14 18:00:00,7497.3286761366035,4334.363345435212,991.5327324506245,2737.955642738987
2016-12-14 19:00:00,6787.415795002785,3923.947782325028,897.6457109208128,2478.701972169614
2016-12-14 20:00:00,5537.410563310939,3201.293475452719,732.3306825291712,2022.2115306531102
2016-12-14 21:00:00,4571.640755474068,2642.9616434043473,604.6062065393767,1669.521258000359
2016-12-14 22:00:00,4557.676733065979,2634.8887484446927,602.7594440600467,1664.4217251401747
2016-12-14 23:00:00,4671.190721673671,2700.5135719876916,617.7718358275039,1705.8759922616734
2016-12-15 00:00:00,4781.551543931149,2764.3154837656075,632.3672167125318,1746.1787519631307
2016-12-15 01:00:00,5086.05732289464,2940.3566770793664,672.6385533585677,1857.3814685271511
2016-12-15 02:00:00,5821.6459871659135,3365.615950276657,769.9212349310184,2126.011699516863
2016-12-15 03:00:00,7787.419980356259,4502.071227822875,1029.8977336341259,2843.8943253828165
2016-12-15 04:00:00,9281.119925686047,5365.610572539479,1227.441745939237,3389.379840362538
2016-12-15 05:00:00,8823.009900233577,5100.767534669519,1166.8560220205707,3222.0822623364893
2016-12-15 06:00:00,8707.24364994716,5033.840631294318,1151.5457653370925,3179.805489914961
2016-12-15 07:00:00,8398.683799961967,4855.455694282596,1110.7382718422189,3067.1222638108875
2016-12-15 08:00:00,8076.610379904429,4669.258278277658,1068.1435888512194,2949.504005906635
2016-12-15 09:00:00,7768.951434590723,4491.394173198815,1027.455241322754,2837.149781922573
2016-12-15 10:00:00,7606.788593722593,4397.644425280246,1006.0089673692437,2777.929400320432
2016-12-15 11:00:00,7459.941132269785,4312.748820220653,986.5881748446762,2724.3020547584933
2016-12-15 12:00:00,7553.635218104704,4366.91534124027,998.9793553511487,2758.51827523973
2016-12-15 13:00:00,7647.329303939625,4421.081862259888,1011.3705358576213,2792.734495720967
2016-12-15 14:00:00,7959.0423202750335,4601.289711036696,1052.5950402349247,2906.569229245083
2016-12-15 15:00:00,8133.367374208274,4702.070690049157,1075.6497847349478,2970.231139467384
2016-12-15 16:00:00,8132.01601720104,4701.289442149836,1075.4710657853352,2969.7376362873665
2016-12-15 17:00:00,8048.231882752505,4652.852072391908,1064.390490909355,2939.1404391262604
2016-12-15 18:00:00,7766.699172912,4490.092093366614,1027.1573764067332,2836.327276622543
2016-12-15 19:00:00,7004.984273167528,4049.728694115776,926.4194618084391,2558.155984152487
2016-12-15 20:00:00,5729.303258338228,3312.2306771563594,757.7087733741583,2092.2889822156435
2016-12-15 21:00:00,4759.028927143909,2751.294685443584,629.388567552322,1737.9536989628332
2016-12-15 22:00:00,4810.380493418817,2780.982105617797,636.1798876376001,1756.706819803511
2016-12-15 23:00:00,4904.975483925227,2835.6694585702962,648.6902141104812,1791.25204240476
2016-12-16 00:00:00,5014.885853846961,2899.210954381772,663.2260220123048,1831.3903010462113
2016-12-16 01:00:00,5319.842085146196,3075.512563661971,703.5569316415449,1942.7575186702377
2016-12-16 02:00:00,6032.00722795874,3487.230206604357,797.7418180873775,2202.8336945396404
2016-12-16 03:00:00,8025.709265965264,4639.831274069885,1061.4118417491454,2930.915386125963
2016-12-16 04:00:00,9700.491050264463,5608.057837295558,1282.904193302343,3542.530327228075
2016-12-16 05:00:00,9167.155484742612,5299.725333030039,1212.3697811885756,3347.761072181033
2016-12-16 06:00:00,9027.064808325977,5218.735967467053,1193.842583412071,3296.601242519184
2016-12-16 07:00:00,8692.829175203327,5025.507320368223,1149.6394298745583,3174.541455994771
2016-12-16 08:00:00,8367.152136459828,4837.226576631762,1106.5681630179251,3055.607189610471
2016-12-16 09:00:00,8046.430073409527,4651.810408526147,1064.1521989765383,2938.4824348862367
2016-12-16 10:00:00,7870.753662469051,4550.248181614363,1040.918735526902,2874.327021483917
2016-12-16 11:00:00,7718.95122532305,4462.488000923923,1020.8426401870883,2818.8901642619126
2016-12-16 12:00:00,7798.230836414137,4508.321211017446,1031.3274852310267,2847.8423508229594
2016-12-16 13:00:00,7918.5016100580015,4577.852274057052,1047.2334717465467,2891.7641338445474
2016-12-16 14:00:00,8248.232719823201,4768.476761491478,1090.8408954520178,3012.178909768901
2016-12-16 15:00:00,8435.170439157297,4876.549387564272,1115.5636834817585,3080.4468496713685
2016-12-16 16:00:00,8409.044203684098,4861.445261510727,1112.1084504559155,3070.9057881910244
2016-12-16 17:00:00,8333.818663614715,4817.955795115166,1102.1597622608147,3043.4341111700305
2016-12-16 18:00:00,8052.736406109952,4655.456232056313,1064.986220741397,2940.7854497263193
2016-12-16 19:00:00,7287.417887679523,4213.009505073952,963.7717222774694,2661.2981487762154
