,HE Ujmani,HDAM
2009-12-31 23:00:00+00:00,1.303150623,1.303150623
2010-01-01 00:00:00+00:00,1.303150623,1.303150623
2010-01-01 01:00:00+00:00,1.306747662,1.306747662
2010-01-01 02:00:00+00:00,1.3103447,1.3103447
2010-01-01 03:00:00+00:00,1.313941739,1.313941739
2010-01-01 04:00:00+00:00,1.317538778,1.317538778
2010-01-01 05:00:00+00:00,1.321135816,1.321135816
2010-01-01 06:00:00+00:00,1.324732855,1.324732855
2010-01-01 07:00:00+00:00,1.328329894,1.328329894
2010-01-01 08:00:00+00:00,1.331926932,1.331926932
2010-01-01 09:00:00+00:00,1.335523971,1.335523971
2010-01-01 10:00:00+00:00,1.33912101,1.33912101
2010-01-01 11:00:00+00:00,1.342718048,1.342718048
2010-01-01 12:00:00+00:00,1.346315087,1.346315087
2010-01-01 13:00:00+00:00,1.349912126,1.349912126
2010-01-01 14:00:00+00:00,1.353509164,1.353509164
2010-01-01 15:00:00+00:00,1.357106203,1.357106203
2010-01-01 16:00:00+00:00,1.360703242,1.360703242
2010-01-01 17:00:00+00:00,1.36430028,1.36430028
2010-01-01 18:00:00+00:00,1.367897319,1.367897319
2010-01-01 19:00:00+00:00,1.371494358,1.371494358
2010-01-01 20:00:00+00:00,1.375091396,1.375091396
2010-01-01 21:00:00+00:00,1.378688435,1.378688435
2010-01-01 22:00:00+00:00,1.382285474,1.382285474
2010-01-01 23:00:00+00:00,1.385882512,1.385882512
2010-01-02 00:00:00+00:00,1.390401569,1.390401569
2010-01-02 01:00:00+00:00,1.394920625,1.394920625
2010-01-02 02:00:00+00:00,1.399439681,1.399439681
2010-01-02 03:00:00+00:00,1.403958737,1.403958737
2010-01-02 04:00:00+00:00,1.408477793,1.408477793
2010-01-02 05:00:00+00:00,1.412996849,1.412996849
2010-01-02 06:00:00+00:00,1.417515906,1.417515906
2010-01-02 07:00:00+00:00,1.422034962,1.422034962
2010-01-02 08:00:00+00:00,1.426554018,1.426554018
