,PHOT,WTOF,WTON,HE Moste,HE Doblar,HE Plave,HE Dravograd,HE Vuzenica,HE Vuhred,HE Ozbalt,HE Fala,HE Mariborski otok,HE Zlatolicje,HE Formin,mHE_Dravske,HE Solkan,mHE SENG,HE Mavcice,HE Medvode,HE Vrhovo,mHE Savske,HE Bostanj,HE Arto-Blanca,HE Krsko,HROR
2015-09-17 05:00:00+00:00,0.006397615,0,0.219,0.306596443,0.549306997,0.721532288,0.442004104,1,0.432837578,0.432836462,0.432835,0.432837,0.430299,0.430299,0.102705,0.843552,1,0.86022,0.90607,0.265844,1,0.300216,0.339325,0.348014,0.543584657
2015-09-17 06:00:00+00:00,0.039077325,0,0.174,0.306958335,0.549955373,0.72238395,0.442525825,1,0.432863882,0.432862766,0.432861,0.432863,0.430315,0.430315,0.102722,0.834165,1,0.85178,0.898482,0.263768,1,0.297871,0.336675,0.345295,0.54231431
2015-09-17 07:00:00+00:00,0.079710827,0,0.139,0.307320227,0.550603749,0.723235613,0.443047546,1,0.432890186,0.432889069,0.432887,0.432889,0.430331,0.430332,0.102739,0.824778,1,0.843339,0.890895,0.261693,1,0.295527,0.334024,0.342577,0.541043964
2015-09-17 08:00:00+00:00,0.10737619,0,0.084,0.307682119,0.551252125,0.724087275,0.443569267,1,0.432916489,0.432915373,0.432913,0.432916,0.430348,0.430348,0.102755,0.815391,1,0.834899,0.883308,0.259617,1,0.293183,0.331373,0.339858,0.539773617
2015-09-17 09:00:00+00:00,0.124321224,0,0.059,0.308044011,0.551900501,0.724938938,0.444090987,1,0.432942793,0.432941676,0.43294,0.432942,0.430364,0.430364,0.102772,0.806003,1,0.826458,0.87572,0.257541,1,0.290839,0.328723,0.33714,0.538503271
2015-09-17 10:00:00+00:00,0.131756291,0,0.04,0.308405903,0.552548877,0.725790601,0.444612708,1,0.432969096,0.43296798,0.432966,0.432968,0.430381,0.430381,0.102789,0.796616,1,0.818018,0.868133,0.255465,1,0.288495,0.326072,0.334421,0.537232924
2015-09-17 11:00:00+00:00,0.130891748,0,0.02,0.308767795,0.553197253,0.726642263,0.445134429,1,0.4329954,0.432994283,0.432992,0.432994,0.430397,0.430397,0.102806,0.787229,1,0.809577,0.860545,0.253389,1,0.286151,0.323422,0.331703,0.535962577
2015-09-17 12:00:00+00:00,0.121208871,0,0.004,0.309129686,0.553845629,0.727493926,0.44565615,1,0.433021703,0.433020587,0.433019,0.433021,0.430413,0.430413,0.102823,0.777842,1,0.801136,0.852958,0.251314,1,0.283807,0.320771,0.328984,0.534692231
2015-09-17 13:00:00+00:00,0.103226385,0,0.012,0.309491578,0.554494005,0.728345589,0.44617787,1,0.433048007,0.43304689,0.433045,0.433047,0.43043,0.43043,0.102839,0.768454,0.992327,0.792696,0.845371,0.249238,1,0.281462,0.31812,0.326266,0.533248063
2015-09-17 14:00:00+00:00,0.076252656,0,0.02,0.30985347,0.555142381,0.729197251,0.446699591,1,0.43307431,0.433073194,0.433071,0.433073,0.430446,0.430446,0.102856,0.759067,0.980205,0.784255,0.837783,0.247162,1,0.279118,0.31547,0.323547,0.531703101
2015-09-17 15:00:00+00:00,0.041843861,0,0.03,0.310215362,0.555790757,0.730048914,0.447221312,1,0.433100614,0.433099497,0.433098,0.4331,0.430462,0.430462,0.102873,0.74968,0.968083,0.775815,0.830196,0.245086,1,0.276774,0.312819,0.320829,0.530158138
2015-09-17 16:00:00+00:00,0.007953792,0,0.046,0.310577254,0.556439133,0.730900576,0.447743033,1,0.433126918,0.433125801,0.433124,0.433126,0.430479,0.430479,0.10289,0.740293,0.955961,0.767374,0.822608,0.243011,1,0.27443,0.310168,0.31811,0.528613175
2015-09-17 17:00:00+00:00,0,0,0.069,0.310939146,0.557087509,0.731752239,0.448264753,1,0.433153221,0.433152104,0.43315,0.433152,0.430495,0.430495,0.102907,0.730905,0.943839,0.758933,0.815021,0.240935,1,0.272086,0.307518,0.315392,0.527068213
2015-09-17 18:00:00+00:00,0,0,0.099,0.311301038,0.557735885,0.732603902,0.448786474,1,0.433179525,0.433178408,0.433176,0.433179,0.430511,0.430512,0.102923,0.721518,0.931717,0.750493,0.807434,0.238859,1,0.269742,0.304867,0.312673,0.52552325
2015-09-17 19:00:00+00:00,0,0,0.123,0.31166293,0.558384261,0.733455564,0.449308195,1,0.433205828,0.433204711,0.433203,0.433205,0.430528,0.430528,0.10294,0.712131,0.919595,0.742052,0.799846,0.236783,1,0.267398,0.302216,0.309955,0.523978287
2015-09-17 20:00:00+00:00,0,0,0.126,0.312024822,0.559032637,0.734307227,0.449829916,1,0.433232132,0.433231015,0.433229,0.433231,0.430544,0.430544,0.102957,0.702744,0.907473,0.733612,0.792259,0.234708,1,0.265053,0.299566,0.307236,0.522433325
2015-09-17 21:00:00+00:00,0,0,0.117,0.312386714,0.559681013,0.735158889,0.450351636,1,0.433258435,0.433257318,0.433255,0.433257,0.43056,0.430561,0.102974,0.693356,0.895351,0.725171,0.784671,0.232632,1,0.262709,0.296915,0.304518,0.520888362
2015-09-17 22:00:00+00:00,0,0,0.1,0.312748606,0.560329389,0.736010552,0.450873357,1,0.433284739,0.433283622,0.433282,0.433284,0.430577,0.430577,0.10299,0.683969,0.883229,0.716731,0.777084,0.230556,1,0.260365,0.294265,0.301799,0.5193434
2015-09-17 23:00:00+00:00,0,0,0.081,0.313110498,0.560977765,0.736862215,0.451395078,1,0.433311043,0.433309925,0.433308,0.43331,0.430593,0.430593,0.103007,0.674582,0.871107,0.70829,0.769496,0.22848,1,0.258021,0.291614,0.299081,0.517798437
2015-09-18 00:00:00+00:00,0,0,0.057,0.313586549,0.561830672,0.737982536,0.452081376,1,0.433661494,0.433660376,0.433658,0.433661,0.43092,0.43092,0.103077,0.693666,0.895751,0.719599,0.776209,0.227269,1,0.256654,0.290061,0.297488,0.519811616
2015-09-18 01:00:00+00:00,0,0,0.037,0.314062601,0.562683579,0.739102857,0.452767675,1,0.434011946,0.434010827,0.434009,0.434011,0.431247,0.431248,0.103147,0.71275,0.920394,0.730908,0.782921,0.226058,1,0.255286,0.288508,0.295895,0.521824794
2015-09-18 02:00:00+00:00,0,0,0.027,0.314538652,0.563536487,0.740223178,0.453453973,1,0.434362398,0.434361278,0.434359,0.434361,0.431575,0.431575,0.103217,0.731834,0.945038,0.742217,0.789633,0.224848,1,0.253919,0.286955,0.294302,0.523837973
2015-09-18 03:00:00+00:00,0,0,0.023,0.315014703,0.564389394,0.741343499,0.454140272,1,0.43471285,0.434711729,0.43471,0.434712,0.431902,0.431902,0.103287,0.750918,0.969681,0.753526,0.796346,0.223637,1,0.252551,0.285402,0.292709,0.525851152
2015-09-18 04:00:00+00:00,0,0,0.034,0.315490755,0.565242301,0.742463819,0.45482657,1,0.435063302,0.43506218,0.43506,0.435062,0.432229,0.432229,0.103356,0.770002,0.994325,0.764835,0.803058,0.222426,1,0.251184,0.283849,0.291117,0.52786433
2015-09-18 05:00:00+00:00,0.008472517,0,0.048,0.315966806,0.566095209,0.74358414,0.455512868,1,0.435413754,0.435412631,0.435411,0.435413,0.432556,0.432556,0.103426,0.789085,1,0.776144,0.80977,0.221215,1,0.249816,0.282295,0.289524,0.529447788
2015-09-18 06:00:00+00:00,0.026973729,0,0.034,0.316442857,0.566948116,0.744704461,0.456199167,1,0.435764205,0.435763082,0.435761,0.435763,0.432883,0.432884,0.103496,0.808169,1,0.787453,0.816483,0.220004,1,0.248449,0.280742,0.287931,0.530902682
2015-09-18 07:00:00+00:00,0.03734824,0,0.01,0.316918909,0.567801023,0.745824782,0.456885465,1,0.436114657,0.436113533,0.436112,0.436114,0.433211,0.433211,0.103566,0.827253,1,0.798762,0.823195,0.218793,1,0.247081,0.279189,0.286338,0.532357577
2015-09-18 08:00:00+00:00,0.042362587,0,0.01,0.31739496,0.56865393,0.746945103,0.457571764,1,0.436465109,0.436463983,0.436462,0.436464,0.433538,0.433538,0.103636,0.846337,1,0.810071,0.829907,0.217582,1,0.245714,0.277636,0.284745,0.533812472
2015-09-18 09:00:00+00:00,0.042535495,0,0.013,0.317871011,0.569506838,0.748065424,0.458258062,1,0.436815561,0.436814434,0.436812,0.436815,0.433865,0.433865,0.103706,0.865421,1,0.82138,0.83662,0.216371,1,0.244346,0.276083,0.283152,0.535267367
2015-09-18 10:00:00+00:00,0.051526738,0,0.017,0.318347063,0.570359745,0.749185745,0.45894436,1,0.437166013,0.437164885,0.437163,0.437165,0.434192,0.434192,0.103775,0.884505,1,0.832689,0.843332,0.21516,1,0.242979,0.27453,0.28156,0.536722261
2015-09-18 11:00:00+00:00,0.044783306,0,0.02,0.318823114,0.571212652,0.750306066,0.459630659,1,0.437516465,0.437515336,0.437513,0.437515,0.434519,0.434519,0.103845,0.903589,1,0.843998,0.850044,0.213949,1,0.241611,0.272977,0.279967,0.538177156
2015-09-18 12:00:00+00:00,0.033371344,0,0.023,0.319299166,0.572065559,0.751426387,0.460316957,1,0.437866916,0.437865787,0.437864,0.437866,0.434846,0.434847,0.103915,0.922673,1,0.855307,0.856757,0.212738,1,0.240244,0.271424,0.278374,0.539632051
2015-09-18 13:00:00+00:00,0.020403205,0,0.024,0.319775217,0.572918467,0.752546708,0.461003256,1,0.438217368,0.438216238,0.438214,0.438216,0.435174,0.435174,0.103985,0.941757,1,0.866616,0.863469,0.211528,1,0.238876,0.269871,0.276781,0.541086946
2015-09-18 14:00:00+00:00,0.010893237,0,0.023,0.320251268,0.573771374,0.753667029,0.461689554,1,0.43856782,0.438566689,0.438565,0.438567,0.435501,0.435501,0.104055,0.960841,1,0.877925,0.870181,0.210317,1,0.237509,0.268318,0.275188,0.54254184
2015-09-18 15:00:00+00:00,0.00466853,0,0.02,0.32072732,0.574624281,0.75478735,0.462375852,1,0.438918272,0.43891714,0.438915,0.438917,0.435828,0.435828,0.104124,0.979925,1,0.889234,0.876894,0.209106,1,0.236142,0.266765,0.273595,0.543996735
2015-09-18 16:00:00+00:00,0.000345817,0,0.015,0.321203371,0.575477189,0.755907671,0.463062151,1,0.439268724,0.439267591,0.439266,0.439268,0.436155,0.436155,0.104194,0.999009,1,0.900543,0.883606,0.207895,1,0.234774,0.265212,0.272003,0.54545163
2015-09-18 17:00:00+00:00,0,0,0.007,0.321679422,0.576330096,0.757027992,0.463748449,1,0.439619176,0.439618042,0.439616,0.439618,0.436482,0.436483,0.104264,1,1,0.911852,0.890318,0.206684,1,0.233407,0.263659,0.27041,0.546221567
2015-09-18 18:00:00+00:00,0,0,0.004,0.322155474,0.577183003,0.758148313,0.464434748,1,0.439969627,0.439968493,0.439967,0.439969,0.43681,0.43681,0.104334,1,1,0.923161,0.897031,0.205473,1,0.232039,0.262106,0.268817,0.546953972
2015-09-18 19:00:00+00:00,0,0,0.011,0.322631525,0.57803591,0.759268634,0.465121046,1,0.440320079,0.440318944,0.440317,0.440319,0.437137,0.437137,0.104404,1,1,0.93447,0.903743,0.204262,1,0.230672,0.260552,0.267224,0.547686378
2015-09-18 20:00:00+00:00,0,0,0.022,0.323107576,0.578888818,0.760388955,0.465807345,1,0.440670531,0.440669395,0.440667,0.44067,0.437464,0.437464,0.104474,1,1,0.945779,0.910455,0.203051,1,0.229304,0.258999,0.265631,0.548418784
2015-09-18 21:00:00+00:00,0,0,0.034,0.323583628,0.579741725,0.761509276,0.466493643,1,0.441020983,0.441019846,0.441018,0.44102,0.437791,0.437791,0.104543,1,1,0.957088,0.917168,0.20184,1,0.227937,0.257446,0.264038,0.54915119
2015-09-18 22:00:00+00:00,0,0,0.044,0.324059679,0.580594632,0.762629597,0.467179941,1,0.441371435,0.441370297,0.441368,0.44137,0.438118,0.438118,0.104613,1,1,0.968396,0.92388,0.200629,1,0.226569,0.255893,0.262446,0.549883596
2015-09-18 23:00:00+00:00,0,0,0.053,0.32453573,0.58144754,0.763749918,0.46786624,1,0.441721887,0.441720747,0.441719,0.441721,0.438445,0.438446,0.104683,1,1,0.979705,0.930592,0.199419,1,0.225202,0.25434,0.260853,0.550616002
2015-09-19 00:00:00+00:00,0,0,0.059,0.324945036,0.582180864,0.764713163,0.468456315,1,0.442161583,0.442160442,0.442158,0.442161,0.438873,0.438873,0.104765,1,1,0.978276,0.930734,0.198865,1,0.224577,0.253618,0.260112,0.550776236
2015-09-19 01:00:00+00:00,0,0,0.067,0.325354342,0.582914188,0.765676408,0.46904639,1,0.442601278,0.442600137,0.442598,0.4426,0.4393,0.4393,0.104846,1,1,0.976847,0.930876,0.198312,1,0.223952,0.252896,0.259372,0.55093647
2015-09-19 02:00:00+00:00,0,0,0.075,0.325763648,0.583647513,0.766639653,0.469636465,1,0.443040974,0.443039832,0.443038,0.44304,0.439728,0.439728,0.104928,1,1,0.975418,0.931018,0.197759,1,0.223327,0.252174,0.258632,0.551096704
2015-09-19 03:00:00+00:00,0,0,0.09,0.326172954,0.584380837,0.767602898,0.47022654,1,0.44348067,0.443479527,0.443478,0.44348,0.440155,0.440155,0.105009,1,1,0.973989,0.93116,0.197205,1,0.222702,0.251453,0.257891,0.551256938
2015-09-19 04:00:00+00:00,0,0,0.115,0.326582261,0.585114162,0.768566143,0.470816616,1,0.443920366,0.443919221,0.443917,0.443919,0.440583,0.440583,0.105091,1,1,0.97256,0.931303,0.196652,1,0.222078,0.250731,0.257151,0.551417172
2015-09-19 05:00:00+00:00,0.006570524,0,0.127,0.326991567,0.585847486,0.769529388,0.471406691,1,0.444360062,0.444358916,0.444357,0.444359,0.44101,0.44101,0.105172,1,1,0.971131,0.931445,0.196099,1,0.221453,0.250009,0.25641,0.551577406
2015-09-19 06:00:00+00:00,0.023169741,0,0.106,0.327400873,0.586580811,0.770492633,0.471996766,1,0.444799758,0.444798611,0.444797,0.444799,0.441437,0.441438,0.105254,1,1,0.969702,0.931587,0.195545,1,0.220828,0.249287,0.25567,0.55173764
2015-09-19 07:00:00+00:00,0.030258991,0,0.099,0.327810179,0.587314135,0.771455878,0.472586841,1,0.445239454,0.445238306,0.445236,0.445238,0.441865,0.441865,0.105336,1,1,0.968273,0.931729,0.194992,1,0.220203,0.248565,0.25493,0.551897874
2015-09-19 08:00:00+00:00,0.035964972,0,0.119,0.328219485,0.58804746,0.772419123,0.473176916,1,0.44567915,0.445678,0.445676,0.445678,0.442292,0.442292,0.105417,1,1,0.966844,0.931871,0.194439,1,0.219578,0.247843,0.254189,0.552058108
2015-09-19 09:00:00+00:00,0.036483697,0,0.139,0.328628791,0.588780784,0.773382369,0.473766991,1,0.446118846,0.446117695,0.446116,0.446118,0.44272,0.44272,0.105499,1,1,0.965415,0.932013,0.193886,1,0.218953,0.247121,0.253449,0.552218342
2015-09-19 10:00:00+00:00,0.038039874,0,0.16,0.329038097,0.589514109,0.774345614,0.474357067,1,0.446558542,0.44655739,0.446555,0.446558,0.443147,0.443147,0.10558,1,1,0.963985,0.932155,0.193332,1,0.218329,0.246399,0.252708,0.552378576
2015-09-19 11:00:00+00:00,0.035100429,0,0.175,0.329447403,0.590247433,0.775308859,0.474947142,1,0.446998238,0.446997085,0.446995,0.446997,0.443574,0.443575,0.105662,1,1,0.962556,0.932297,0.192779,1,0.217704,0.245677,0.251968,0.552538809
2015-09-19 12:00:00+00:00,0.03267971,0,0.165,0.329856709,0.590980757,0.776272104,0.475537217,1,0.447437934,0.44743678,0.447435,0.447437,0.444002,0.444002,0.105743,1,1,0.961127,0.932439,0.192226,1,0.217079,0.244955,0.251228,0.552699043
2015-09-19 13:00:00+00:00,0.030950625,0,0.143,0.330266015,0.591714082,0.777235349,0.476127292,1,0.447877629,0.447876474,0.447874,0.447877,0.444429,0.444429,0.105825,1,1,0.959698,0.932581,0.191672,1,0.216454,0.244234,0.250487,0.552859277
2015-09-19 14:00:00+00:00,0.026973729,0,0.133,0.330675321,0.592447406,0.778198594,0.476717367,1,0.448317325,0.448316169,0.448314,0.448316,0.444857,0.444857,0.105907,1,1,0.958269,0.932723,0.191119,1,0.215829,0.243512,0.249747,0.553019511
2015-09-19 15:00:00+00:00,0.017809577,0,0.11,0.331084627,0.593180731,0.779161839,0.477307442,1,0.448757021,0.448755864,0.448754,0.448756,0.445284,0.445284,0.105988,1,1,0.95684,0.932866,0.190566,1,0.215204,0.24279,0.249006,0.553179745
2015-09-19 16:00:00+00:00,0.003285262,0,0.147,0.331493933,0.593914055,0.780125084,0.477897518,1,0.449196717,0.449195559,0.449194,0.449196,0.445712,0.445712,0.10607,1,1,0.955411,0.933008,0.190012,1,0.21458,0.242068,0.248266,0.553339979
2015-09-19 17:00:00+00:00,0,0,0.21,0.331903239,0.59464738,0.781088329,0.478487593,1,0.449636413,0.449635253,0.449633,0.449635,0.446139,0.446139,0.106151,1,1,0.953982,0.93315,0.189459,1,0.213955,0.241346,0.247526,0.553500213
2015-09-19 18:00:00+00:00,0,0,0.238,0.332312545,0.595380704,0.782051574,0.479077668,1,0.450076109,0.450074948,0.450073,0.450075,0.446566,0.446567,0.106233,1,1,0.952553,0.933292,0.188906,1,0.21333,0.240624,0.246785,0.553660447
2015-09-19 19:00:00+00:00,0,0,0.264,0.332721851,0.596114029,0.78301482,0.479667743,1,0.450515805,0.450514643,0.450513,0.450515,0.446994,0.446994,0.106314,1,1,0.951124,0.933434,0.188353,1,0.212705,0.239902,0.246045,0.553820681
2015-09-19 20:00:00+00:00,0,0,0.288,0.333131157,0.596847353,0.783978065,0.480257818,1,0.450955501,0.450954338,0.450952,0.450954,0.447421,0.447421,0.106396,1,1,0.949695,0.933576,0.187799,1,0.21208,0.23918,0.245305,0.553980915
2015-09-19 21:00:00+00:00,0,0,0.294,0.333540463,0.597580678,0.78494131,0.480847893,1,0.451395197,0.451394033,0.451392,0.451394,0.447849,0.447849,0.106478,1,1,0.948265,0.933718,0.187246,1,0.211455,0.238458,0.244564,0.554141149
2015-09-19 22:00:00+00:00,0,0,0.268,0.333949769,0.598314002,0.785904555,0.481437969,1,0.451834893,0.451833727,0.451832,0.451834,0.448276,0.448276,0.106559,0.996487,1,0.946836,0.93386,0.186693,1,0.210831,0.237736,0.243824,0.554168394
2015-09-19 23:00:00+00:00,0,0,0.266,0.334359075,0.599047326,0.7868678,0.482028044,1,0.452274589,0.452273422,0.452271,0.452274,0.448704,0.448704,0.106641,0.990569,1,0.945407,0.934002,0.186139,1,0.210206,0.237015,0.243083,0.55410459
2015-09-20 00:00:00+00:00,0,0,0.267,0.334501855,0.599303136,0.787203814,0.482233883,1,0.452545071,0.452543903,0.452542,0.452544,0.448978,0.448978,0.106687,0.981794,1,0.938944,0.929359,0.185794,1,0.209816,0.236569,0.242627,0.553474482
2015-09-20 01:00:00+00:00,0,0,0.275,0.334644636,0.599558945,0.787539827,0.482439722,1,0.452815553,0.452814385,0.452812,0.452815,0.449252,0.449253,0.106734,0.973018,1,0.93248,0.924716,0.18545,1,0.209427,0.236124,0.24217,0.552844374
2015-09-20 02:00:00+00:00,0,0,0.254,0.334787416,0.599814754,0.787875841,0.48264556,1,0.453086035,0.453084866,0.453083,0.453085,0.449527,0.449527,0.106781,0.964243,1,0.926017,0.920073,0.185105,1,0.209037,0.235679,0.241713,0.552214265
2015-09-20 03:00:00+00:00,0,0,0.223,0.334930196,0.600070563,0.788211854,0.482851399,1,0.453356517,0.453355347,0.453353,0.453355,0.449801,0.449802,0.106828,0.955467,1,0.919553,0.91543,0.18476,1,0.208648,0.235234,0.241257,0.551584157
2015-09-20 04:00:00+00:00,0,0,0.227,0.335072976,0.600326372,0.788547868,0.483057238,1,0.453626999,0.453625829,0.453624,0.453626,0.450076,0.450076,0.106874,0.946691,1,0.91309,0.910787,0.184415,1,0.208258,0.234788,0.2408,0.550954049
2015-09-20 05:00:00+00:00,0.011930688,0,0.226,0.335215757,0.600582182,0.788883881,0.483263077,1,0.453897481,0.45389631,0.453894,0.453896,0.45035,0.45035,0.106921,0.937916,1,0.906626,0.906144,0.18407,1,0.207869,0.234343,0.240344,0.55032394
2015-09-20 06:00:00+00:00,0.047722751,0,0.204,0.335358537,0.600837991,0.789219895,0.483468916,1,0.454167963,0.454166791,0.454165,0.454167,0.450625,0.450625,0.106968,0.92914,1,0.900162,0.901501,0.183725,1,0.207479,0.233898,0.239887,0.549693832
2015-09-20 07:00:00+00:00,0.082650271,0,0.224,0.335501317,0.6010938,0.789555908,0.483674755,1,0.454438445,0.454437273,0.454435,0.454437,0.450899,0.450899,0.107015,0.920364,1,0.893699,0.896859,0.18338,1,0.20709,0.233453,0.23943,0.549063724
2015-09-20 08:00:00+00:00,0.108759458,0,0.194,0.335644097,0.601349609,0.789891922,0.483880593,1,0.454708927,0.454707754,0.454706,0.454708,0.451174,0.451174,0.107061,0.911589,1,0.887235,0.892216,0.183035,1,0.2067,0.233007,0.238974,0.548433616
2015-09-20 09:00:00+00:00,0.12483995,0,0.153,0.335786878,0.601605418,0.790227936,0.484086432,1,0.454979409,0.454978235,0.454976,0.454978,0.451448,0.451448,0.107108,0.902813,1,0.880772,0.887573,0.18269,1,0.206311,0.232562,0.238517,0.547803507
2015-09-20 10:00:00+00:00,0.132275016,0,0.107,0.335929658,0.601861228,0.790563949,0.484292271,1,0.455249891,0.455248717,0.455247,0.455249,0.451723,0.451723,0.107155,0.894038,1,0.874308,0.88293,0.182345,1,0.205921,0.232117,0.23806,0.547173399
2015-09-20 11:00:00+00:00,0.130891748,0,0.113,0.336072438,0.602117037,0.790899963,0.48449811,1,0.455520373,0.455519198,0.455517,0.455519,0.451997,0.451997,0.107202,0.885262,1,0.867845,0.878287,0.182001,1,0.205532,0.231672,0.237604,0.546543291
2015-09-20 12:00:00+00:00,0.121035962,0,0.105,0.336215219,0.602372846,0.791235976,0.484703949,1,0.455790855,0.455789679,0.455788,0.45579,0.452272,0.452272,0.107249,0.876486,1,0.861381,0.873644,0.181656,1,0.205142,0.231226,0.237147,0.545913182
2015-09-20 13:00:00+00:00,0.101670208,0,0.064,0.336357999,0.602628655,0.79157199,0.484909788,1,0.456061337,0.45606016,0.456058,0.45606,0.452546,0.452546,0.107295,0.867711,1,0.854917,0.869001,0.181311,1,0.204753,0.230781,0.23669,0.545283074
2015-09-20 14:00:00+00:00,0.07348612,0,0.032,0.336500779,0.602884464,0.791908003,0.485115626,0.996955409,0.456331819,0.456330642,0.456329,0.456331,0.45282,0.452821,0.107265,0.858935,1,0.848454,0.864358,0.180966,1,0.204363,0.230336,0.236234,0.54445663
2015-09-20 15:00:00+00:00,0.038385691,0,0.026,0.336643559,0.603140274,0.792244017,0.485321465,0.993163033,0.456602301,0.456601123,0.456599,0.456601,0.453095,0.453095,0.107215,0.850159,1,0.84199,0.859715,0.180621,1,0.203974,0.229891,0.235777,0.543581963
2015-09-20 16:00:00+00:00,0.006051798,0,0.035,0.33678634,0.603396083,0.79258003,0.485527304,0.989370657,0.456872783,0.456871604,0.45687,0.456872,0.453369,0.45337,0.107165,0.841384,1,0.835527,0.855072,0.180276,1,0.203584,0.229445,0.23532,0.542707297
2015-09-20 17:00:00+00:00,0,0,0.033,0.33692912,0.603651892,0.792916044,0.485733143,0.985578281,0.457143265,0.457142086,0.45714,0.457142,0.453644,0.453644,0.107115,0.832608,1,0.829063,0.850429,0.179931,1,0.203195,0.229,0.234864,0.54183263
2015-09-20 18:00:00+00:00,0,0,0.029,0.3370719,0.603907701,0.793252058,0.485938982,0.981785905,0.457413747,0.457412567,0.457411,0.457413,0.453918,0.453918,0.107065,0.823833,1,0.8226,0.845786,0.179586,1,0.202805,0.228555,0.234407,0.540957963
2015-09-20 19:00:00+00:00,0,0,0.034,0.33721468,0.60416351,0.793588071,0.486144821,0.977993528,0.457684229,0.457683048,0.457681,0.457683,0.454193,0.454193,0.107016,0.815057,1,0.816136,0.841143,0.179241,1,0.202416,0.22811,0.23395,0.540083297
2015-09-20 20:00:00+00:00,0,0,0.043,0.337357461,0.60441932,0.793924085,0.48635066,0.974201152,0.457954711,0.45795353,0.457951,0.457954,0.454467,0.454467,0.106966,0.806281,1,0.809673,0.8365,0.178896,1,0.202026,0.227664,0.233494,0.53920863
2015-09-20 21:00:00+00:00,0,0,0.049,0.337500241,0.604675129,0.794260098,0.486556498,0.970408776,0.458225193,0.458224011,0.458222,0.458224,0.454742,0.454742,0.106916,0.797506,1,0.803209,0.831857,0.178551,1,0.201637,0.227219,0.233037,0.538333964
2015-09-20 22:00:00+00:00,0,0,0.052,0.337643021,0.604930938,0.794596112,0.486762337,0.9666164,0.458495675,0.458494492,0.458492,0.458495,0.455016,0.455016,0.106866,0.78873,1,0.796745,0.827214,0.178207,1,0.201247,0.226774,0.232581,0.537459297
2015-09-20 23:00:00+00:00,0,0,0.063,0.337785801,0.605186747,0.794932125,0.486968176,0.962824024,0.458766157,0.458764973,0.458763,0.458765,0.455291,0.455291,0.106816,0.779954,1,0.790282,0.822571,0.177862,1,0.200858,0.226329,0.232124,0.53658463
2015-09-21 00:00:00+00:00,0,0,0.069,0.340137177,0.60939954,0.800465763,0.490358032,0.958763012,0.463270339,0.463269145,0.463267,0.463269,0.459762,0.459762,0.107486,0.772869,0.998028,0.784153,0.817136,0.177465,1,0.200409,0.225827,0.23161,0.53856391
2015-09-21 01:00:00+00:00,0,0,0.072,0.342488553,0.613612333,0.805999401,0.493747889,0.954702001,0.467774522,0.467773316,0.467771,0.467773,0.464234,0.464234,0.108155,0.765783,0.988878,0.778025,0.811701,0.177068,1,0.199961,0.225326,0.231095,0.540380591
2015-09-21 02:00:00+00:00,0,0,0.083,0.344839929,0.617825126,0.81153304,0.497137745,0.95064099,0.472278705,0.472277487,0.472275,0.472278,0.468705,0.468706,0.108824,0.758697,0.979728,0.771896,0.806265,0.176671,1,0.199513,0.224824,0.230581,0.542197272
2015-09-21 03:00:00+00:00,0,0,0.096,0.347191306,0.622037919,0.817066678,0.500527601,0.946579978,0.476782888,0.476781658,0.47678,0.476782,0.473177,0.473177,0.109494,0.751612,0.970578,0.765768,0.80083,0.176274,1,0.199064,0.224323,0.230067,0.544013953
2015-09-21 04:00:00+00:00,0,0,0.107,0.349542682,0.626250712,0.822600316,0.503917457,0.942518967,0.48128707,0.481285829,0.481284,0.481286,0.477649,0.477649,0.110163,0.744526,0.961428,0.759639,0.795395,0.175877,1,0.198616,0.223821,0.229552,0.545830633
2015-09-21 05:00:00+00:00,0.007435066,0,0.1,0.351894058,0.630463505,0.828133954,0.507307314,0.938457956,0.485791253,0.48579,0.485788,0.48579,0.48212,0.48212,0.110832,0.737441,0.952278,0.753511,0.789959,0.17548,1,0.198168,0.22332,0.229038,0.547647314
2015-09-21 06:00:00+00:00,0.032852618,0,0.079,0.354245434,0.634676298,0.833667592,0.51069717,0.934396945,0.490295436,0.490294171,0.490292,0.490294,0.486592,0.486592,0.111502,0.730355,0.943128,0.747382,0.784524,0.175083,1,0.197719,0.222818,0.228524,0.549463995
2015-09-21 07:00:00+00:00,0.061036707,0,0.063,0.35659681,0.638889091,0.83920123,0.514087026,0.930335933,0.494799618,0.494798342,0.494796,0.494798,0.491063,0.491064,0.112171,0.723269,0.933978,0.741254,0.779089,0.174686,1,0.197271,0.222317,0.228009,0.551280675
2015-09-21 08:00:00+00:00,0.084552265,0,0.069,0.358948186,0.643101884,0.844734868,0.517476882,0.926274922,0.499303801,0.499302514,0.4993,0.499303,0.495535,0.495535,0.11284,0.716184,0.924829,0.735125,0.773654,0.174289,1,0.196823,0.221815,0.227495,0.553097356
2015-09-21 09:00:00+00:00,0.1014973,0,0.065,0.361299562,0.647314676,0.850268506,0.520866739,0.922213911,0.503807984,0.503806685,0.503804,0.503807,0.500007,0.500007,0.11351,0.709098,0.915679,0.728997,0.768218,0.173892,1,0.196375,0.221314,0.226981,0.554914037
