Total,Coal,Fuel,Gas,Nuclear,Water,Wind,Other
7736899,0,0,1021816,5807200,142202,152684,612997
7649667,0,0,957294,5805200,103495,169536,614142
7672234,0,0,953260,5808200,137080,167661,606033
7807866,0,0,1085315,5806600,142664,162645,610642
7744339,0,0,1008306,5809200,140904,168414,617515
7653101,0,0,995653,5808000,52050,178033,619365
7673873,0,0,1071459,5810000,9180,169695,613539
7629480,0,0,1030058,5809400,8817,174055,607150
7586558,0,0,970478,5806000,8767,205387,595926
7629791,0,0,960086,5808400,7365,238837,615103
7669254,0,0,998542,5811000,7507,238607,613598
7738921,0,0,1026805,5810800,7667,264805,628844
7700873,0,0,948130,5805800,7448,316720,622775
7788357,0,0,999576,5806800,7521,352382,622078
7717620,0,0,946898,5803400,8162,341789,617371
7766699,0,0,1003989,5805000,8326,328120,621264
7773013,0,0,1044902,5800000,8789,302088,617234
7721404,0,0,980871,5795600,8655,303628,632650
7640188,0,0,943746,5792600,8555,274215,621072
7634175,0,0,948605,5793800,8562,250775,632433
7750491,0,0,1081824,5796200,8506,244882,619079
7809186,0,0,1127366,5794400,8575,253926,624919
7726713,0,0,1058209,5793600,8390,251310,615204
7767950,0,0,1101007,5787000,8446,248971,622526
7862634,0,0,1185628,5783600,8455,262814,622137
7827693,0,0,1107352,5785800,8439,310292,615810
7864471,0,0,1133694,5783200,8552,340044,598981
7760859,0,0,988680,5780800,8314,380739,602326
7770629,0,0,997692,5781000,8329,363223,620385
7861987,0,0,1096867,5781400,8222,367844,607654
7975403,0,0,1167418,5782000,7677,407214,611094
8062987,0,0,1141399,5772000,119644,404188,625756
8227220,0,0,1127538,5768600,288517,415328,627237
8326245,0,0,1165769,5768600,334714,426610,630552
8349460,0,0,1225645,5767600,299114,435984,621117
8588392,0,0,1183808,5765600,566949,455306,616729
8613318,0,0,1117608,5767000,669708,445923,613079
8668269,0,0,1204297,5771600,680465,419782,592125
8628105,0,0,1128968,5770600,672367,461166,595004
8655318,0,0,1114291,5772600,669692,487528,611207
8695101,0,0,1134329,5772400,686215,500215,601942
8570275,0,0,1017649,5770600,672998,499680,609348
8602024,0,0,1063152,5776000,681157,474137,607578
8628195,0,0,1167511,5776200,635654,437250,611580
8713798,0,0,1264012,5778800,659520,406990,604476
8601266,0,0,1239412,5778800,607457,372520,603077
8520954,0,0,1222134,5777200,571379,340509,609732
8420569,0,0,1153491,5779000,497416,381807,608855
8491208,0,0,1189577,5772000,510334,413210,606087
8369500,0,0,1144015,5778000,391906,451242,604337
8372293,0,0,1184777,5775200,356895,454724,600697
8490911,0,0,1222654,5779000,439990,427493,621774
8353581,0,0,1200247,5779800,364475,415968,593091
8217582,0,0,1143871,5780200,276209,409654,607648
8109553,0,0,949542,5783200,357540,406563,612708
7963395,0,0,929651,5784600,228844,399666,620634
7901909,0,0,994318,5785000,122453,391096,609042
7848837,0,0,1025213,5786000,125250,380380,531994
7747931,0,0,968532,5787000,115021,359174,518204
7931516,0,0,1137968,5788000,136918,347198,521432
8016758,0,0,1068015,5790400,216824,411270,530249
7864867,0,0,911909,5787000,230039,418402,517517
7871440,0,0,955602,5788200,214376,383842,529420
7707692,0,0,1011363,5790600,17416,370983,517330
7729613,0,0,1051310,5791200,7659,368887,510557
7695095,0,0,968090,5792200,7753,408683,518369
7639549,0,0,895792,5791200,7637,433412,511508
7708622,0,0,971308,5789400,7607,439119,501188
7718340,0,0,934903,5790400,7569,467335,518133
7737423,0,0,933740,5790400,7602,476815,528866
7755423,0,0,981284,5789000,6388,465736,513015
7773759,0,0,976749,5789600,6084,488838,512488
7763336,0,0,929435,5792600,6000,514742,520559
7744633,0,0,933600,5791600,6069,505336,508028
7748817,0,0,924260,5791800,5984,493550,533223
7799899,0,0,960681,5791200,6260,493604,548154
7806993,0,0,930209,5791800,6244,514459,564281
7844555,0,0,981564,5788400,6187,510547,557857
7830425,0,0,961776,5787000,6519,505131,569999
7968072,0,0,1102013,5786000,6888,493893,579278
7924740,0,0,1057623,5785600,6975,509615,564927
7972245,0,0,1105028,5784200,7298,516220,559499
7813055,0,0,930087,5785000,7505,522751,567712
7792124,0,0,914954,5784200,7533,515325,570112
7828170,0,0,954974,5784000,7561,511210,570425
7823465,0,0,955048,5786000,7729,506822,567866
7865677,0,0,1033799,5783400,7508,485830,555140
7958877,0,0,1088087,5789400,38686,484846,557858
8084290,0,0,1036953,5789200,199334,489093,569710
8037788,0,0,966052,5788800,198527,496151,588258
8183618,0,0,1111258,5790200,178628,479975,623557
8117754,0,0,1088450,5785800,153166,462953,627385
8019240,0,0,1005900,5787200,172840,430215,623085
8149260,0,0,1103156,5783000,193001,444628,625475
8138489,0,0,1117220,5783000,183010,426857,628402
8200038,0,0,1098281,5783800,264463,417445,636049
8189071,0,0,1045093,5785000,318998,417520,622460
8227219,0,0,1154075,5787600,328867,353319,603358
8281303,0,0,1169026,5786000,456603,279455,590219
8139846,0,0,1162849,5786400,354684,236919,598994
8333923,0,0,1293393,5789000,443236,219080,589214
8297950,0,0,1262528,5788800,444314,216719,585589
8255067,0,0,1166806,5788200,495055,215904,589102
8219436,0,0,1159886,5788600,430139,226306,614505
8167553,0,0,1156342,5791600,369741,231146,618724
8068185,0,0,1057665,5788800,359064,230747,631909
7902128,0,0,1043213,5785000,186959,236713,650243
7844205,0,0,1091773,5787600,121546,220159,623127
7632731,0,0,991880,5788400,26706,217663,608082
7592330,0,0,982006,5788800,7560,204584,609380
7590630,0,0,933575,5790400,7459,205380,653816
7676891,0,0,1013821,5791800,7294,214272,649704
7601196,0,0,945170,5792400,7337,213377,642912
7555883,0,0,940632,5792400,7320,199821,615710
7528220,4400,0,913691,5789400,7314,204559,608856
7599769,6000,0,934790,5792600,7437,207102,651840
7593490,5800,0,936236,5792600,7709,207458,643687
7583825,6000,0,973240,5798000,7441,217175,581969
7560717,6000,0,950707,5801000,7655,211854,583501
7503044,6000,0,902488,5800400,7627,196541,589988
7509977,6000,0,896949,5801000,7809,196163,602056
7569093,6000,0,928767,5799800,7951,207864,618711
7636460,10000,0,957102,5799800,8172,236494,624892
7581519,17800,0,888108,5798800,8098,245517,623196
7702774,17800,0,999343,5802800,8224,249963,624644
7788708,17600,0,1026355,5798400,8386,299278,638689
7782181,25600,0,1023340,5790600,8298,313929,620414
7852463,44600,0,1077731,5776600,8357,312658,632517
7922852,45800,0,1169406,5777200,8945,303795,617706
7936416,45400,0,1169493,5777200,40097,269693,634533
8050319,55000,0,1153002,5777400,145831,262562,656524
8076556,65200,0,1075448,5781600,257792,237159,659357
8047563,68400,0,997495,5777800,291687,242326,669855
8025185,64000,0,923624,5777400,308943,280339,670879
8133326,71000,0,1022124,5778400,284072,308601,669129
8208135,83000,0,1018989,5778400,376850,299912,650984
8256911,84800,0,1033494,5780400,401892,292622,663703
8284037,89200,0,1065342,5779000,409604,257222,683669
8315655,97400,0,1145613,5779400,409643,242090,641509
8406425,91200,0,1099882,5789400,557475,226227,642241
8555413,86000,0,1173732,5791800,700523,172364,630994
8513763,95400,0,1120002,5791400,740173,135074,631714
8605679,112600,0,1117328,5799800,811740,113235,650976
8467788,135000,0,1058617,5804600,709328,137875,622368
8469934,138400,0,972330,5807600,748073,177205,626326
8402397,132400,0,915985,5813600,706263,188480,645669
8291106,137800,0,922982,5819600,599624,177169,633931
8378129,148400,0,1081290,5836600,518980,157705,635154
8305459,155000,0,1057695,5842000,459361,149741,641662
8136070,158600,0,909436,5844400,416578,171414,635642
7976021,159600,0,901490,5846800,257264,176806,634061
7843321,151200,0,918410,5847200,78389,203493,644629
7800908,144200,0,933795,5848200,15410,220397,638906
7764119,109400,0,926718,5852000,15083,219026,641892
7731687,99200,0,922667,5853600,15016,212539,628665
7796003,103000,0,1023122,5852400,14459,200792,602230
7769926,96800,0,1049443,5855800,14327,174220,579336
7687006,79200,0,1008988,5857800,14864,153431,572723
7640793,75400,0,954468,5856200,14939,156577,583209
7677080,75400,0,989919,5861600,15023,168985,566153
7650712,75800,0,981512,5862000,14669,141796,574935
7710210,73400,0,1011889,5863000,15062,157139,589720
7668277,73200,0,1002085,5862600,15475,153168,561749
7722314,76600,0,1007838,5864000,15101,160273,598502
7708504,84000,0,1003650,5861200,15058,147380,597216
7675141,99800,0,1003497,5864200,15034,135464,557146
7720259,120000,0,1005322,5862200,14875,148350,569512
7772754,125000,0,1057430,5862800,14440,165511,547573
7870324,126800,0,1147326,5863000,13710,162210,557278
7890598,132200,0,1143292,5862800,13729,178148,560429
7927414,137800,0,1207686,5862000,13768,161543,544617
7903004,148200,0,1172787,5863000,11482,159396,548139
7815515,158600,0,1063138,5861600,18568,172378,541231
7781596,147800,0,1032561,5860000,44236,164616,532383
7840755,168200,0,1063535,5861600,44013,153649,549758
7798856,172400,0,1039263,5859200,42775,128022,557196
7793417,166800,0,1060252,5856200,12441,150650,547074
7863733,193600,0,1090843,5851400,7983,170093,549814
7986845,225000,0,1150194,5849000,8945,166889,586817
8057302,277200,0,1107459,5850600,8789,181226,632028
8181686,320200,0,1190495,5849000,10566,180806,630619
8192007,312400,0,1168745,5846800,10938,226475,626649
8274430,314800,0,1219794,5842800,10381,255253,631402
8450270,354400,0,1325307,5842400,88130,203397,636636
8534511,361400,0,1375396,5838400,152835,162535,643945
8647263,360200,0,1483982,5840400,147747,138762,676172
8654128,353600,0,1550556,5838400,108967,163435,639170
8667508,375600,0,1559792,5839400,98928,148902,644886
8729611,417800,0,1532455,5834800,105247,170072,669237
8699025,430600,0,1497999,5832800,90611,182469,664546
8736070,428800,0,1548484,5833600,100066,178283,646837
8870149,414200,0,1685205,5830200,126716,181372,632456
8902914,401200,0,1740371,5828200,130839,172339,629965
8829067,368600,0,1724666,5827200,93819,153635,661147
8689600,323200,0,1665472,5826400,92845,141109,640574
9309226,340600,0,1927666,5827800,440606,129398,643156
9275275,349200,0,1873341,5831400,485057,115602,620675
9430927,368600,0,2004702,5831400,540350,97094,588781
9393567,418400,0,1938144,5829200,540875,90369,576579
9265045,428600,0,1889971,5832200,462050,84291,567933
9044707,408000,0,1898423,5831600,269869,71578,565237
9006563,361400,0,1967698,5831200,241610,65655,539000
9114176,348400,0,1984374,5833000,314191,63184,571027
9139045,350600,0,1981693,5835600,352637,61657,556858
9177444,362600,0,1970706,5841800,405980,60450,535908
9198771,397000,0,1973783,5841600,390290,59976,536122
9136145,406200,0,1994776,5845000,293962,59972,536235
9034366,399600,0,1999628,5843000,192750,65045,534343
8799505,390800,0,1938082,5841800,29389,61850,537584
8815976,396800,0,1974934,5842400,8190,59606,534046
8810600,396200,0,1964712,5845000,8326,55633,540729
8787148,396800,0,1950408,5842200,8042,46660,543038
8766898,395000,0,1938643,5831600,8616,53222,539817
8792738,396600,0,1979505,5822600,8524,47366,538143
8782121,396400,0,1983502,5815200,8852,43539,534628
8681624,414200,0,1865587,5816200,8857,40178,536602
8671797,401400,0,1870979,5815600,10139,37887,535792
8721479,358400,0,1968267,5816600,12005,31909,534298
8782555,392800,0,1990642,5817600,12013,33841,535659
8709524,433400,0,1876306,5815200,12008,33503,539107
8624618,368400,0,1854491,5811800,11892,38210,539825
8718118,350400,0,1975822,5812800,11523,32818,534755
8851809,388400,0,2079587,5814400,11512,24063,533847
8963138,435600,0,1977172,5815000,171493,28250,535623
8904115,432600,0,1874994,5816400,210272,28084,541765
8896455,414400,0,1947709,5818400,151950,20175,543821
8959935,408000,0,2041403,5813600,143637,20023,533272
9197344,443000,0,2041153,5815600,345249,19364,532978
9237998,435000,0,1960667,5814800,478499,14804,534228
9156269,437000,0,1897270,5814200,462821,13703,531275
9154721,440200,0,1890672,5815000,461377,10326,537146
9417768,437400,0,1956265,5815800,663487,9228,535588
9391237,435400,0,1924805,5816600,664564,11411,538457
9308989,437200,0,1849564,5815600,650260,11008,545357
9286470,438400,0,1845429,5814600,630286,11801,545954
9141736,436800,0,1857429,5815800,467984,11682,552041
9128548,383800,0,1946478,5816200,424187,8409,549474
9066504,343600,0,1969088,5816800,388771,8809,539436
9044176,366000,0,1950076,5820200,357193,8486,542221
8849593,400600,0,1889995,5820800,183340,7558,547300
8876259,408400,0,1973782,5822200,129643,7569,534665
8774770,410400,0,1877209,5825600,125848,5484,530229
8692013,410200,0,1841472,5824400,79824,4016,532101
8560243,411000,0,1706273,5823000,86812,4251,528907
8361318,412000,0,1483531,5827400,112843,3288,522256
8188660,410400,0,1257406,5826600,133464,3012,557778
8036005,381600,0,1211689,5825600,48355,2471,566290
7726653,317400,0,1003156,5827000,6834,2035,570228
7686347,312200,0,936754,5827400,6501,2133,601359
7678039,278000,0,969065,5828600,6162,1524,594688
7594504,223000,0,930952,5829400,6215,825,604112
7682877,177400,0,1064272,5830400,6334,660,603811
7649923,165600,0,1030846,5831200,6531,286,615460
7645400,158600,0,1041765,5834200,6747,122,603966
7538197,155000,0,995177,5832200,6538,151,549131
7473796,156200,0,949789,5836800,6587,785,523635
7466203,156200,0,960154,5832600,6539,596,510114
7450901,153600,0,944534,5835800,7065,3076,506826
7439926,148400,0,941675,5839200,7202,2688,500761
7465175,150000,0,938764,5841400,7077,29,527905
7461864,147600,0,930824,5840400,7186,897,534957
7494854,147200,0,949939,5843400,7189,3040,544086
7516846,147400,0,952811,5842000,6915,1944,565776
7523768,148000,0,932253,5841600,6850,127,594938
7525450,148000,0,938733,5844000,6886,207,587624
7510026,148400,0,946500,5840600,7249,410,566867
7613978,171800,0,1009350,5843200,7655,375,581598
7659591,239000,0,968760,5841800,7558,186,602287
7681682,260000,0,992159,5840400,7334,152,581637
7761689,264800,0,1076686,5840000,7007,0,573196
7896947,289800,0,1203459,5844000,6572,0,553116
8079766,337200,0,1315793,5841000,6480,125,579168
8140157,354600,0,1331348,5842200,6614,316,605079
8136239,356200,0,1324130,5842200,6325,122,607262
8144423,385000,0,1291771,5843800,6204,10,617638
8452304,419600,0,1486912,5841800,81329,218,622445
8735586,426600,0,1549137,5840000,298837,502,620510
8799383,428800,0,1609520,5841600,284893,632,633938
8956742,439200,0,1706605,5837600,340769,1282,631286
9037604,437200,0,1855199,5843000,293640,1447,607118
9198845,435600,0,1984834,5837600,345251,1485,594075
9162200,436800,0,1908494,5839200,359890,1559,616257
9082299,435000,0,1904424,5834800,306919,1831,599325
8987175,433800,0,1947874,5833400,154588,1358,616155
8958954,433800,0,1924784,5833200,155664,428,611078
8918301,436000,0,1881543,5830200,149996,90,620472
8989010,438600,0,1945904,5831600,151868,45,620993
9109198,437600,0,2065171,5828000,149518,39,628870
8963341,438800,0,1915155,5827400,149593,57,632336
8990154,437200,0,1964689,5825000,148603,189,614473
8946442,435800,0,1906823,5829200,144788,502,629329
8933562,437600,0,1889185,5827600,138157,544,640476
8845967,435800,480,1845891,5826600,110275,288,626633
8836115,434600,14680,1820491,5824600,132622,330,608792
8856571,435400,520,1843248,5824600,129931,600,622272
8718887,436000,0,1803118,5822600,12158,394,644617
8703784,435800,0,1777812,5820200,3833,479,665660
8689200,438200,0,1774079,5820200,3356,498,652867
8498281,395800,0,1632958,5819200,3068,318,646937
8661868,351600,0,1797673,5813800,26404,389,672002
8752582,343800,0,1777667,5815600,137104,319,678092
8648651,329600,0,1744724,5813200,98438,604,662085
8657991,312200,0,1781102,5813400,96152,894,654243
8617522,335600,0,1711659,5813400,133311,524,623028
8662083,361400,0,1750255,5815800,99353,569,634706
8748493,366200,0,1831774,5812600,103488,536,633895
8792663,380400,0,1832343,5808200,123375,1095,647250
8799470,424600,0,1810745,5806200,111654,1185,645086
8733059,439200,0,1737388,5807000,100083,786,648602
8778145,439200,0,1772492,5806000,101151,702,658600
8837445,443000,0,1836860,5806800,102452,894,647439
8730812,437000,0,1724729,5803800,128728,815,635740
8797926,437200,0,1801789,5807000,135891,526,615520
8735700,437200,0,1752710,5807400,117196,421,620773
8763335,436200,0,1808170,5805000,103785,343,609837
8847568,436400,0,1837499,5804000,143022,395,626252
8873503,438800,0,1865062,5805200,149502,158,614781
8989637,437000,0,1982822,5805200,149920,192,614503
9024790,437600,0,2016383,5803400,147427,241,619739
9205683,438800,0,2065492,5805800,283053,282,612256
9309022,439400,0,2087503,5802000,335156,216,644747
9254391,439200,0,2028982,5802400,327961,117,655731
9273738,438800,0,2015786,5803000,338048,93,678011
9243781,437200,0,1996576,5802600,331158,10,676237
9265073,434600,0,1873346,5800200,491097,7,665823
9218643,413200,0,1858603,5803200,473715,7,669918
9153680,367400,0,1946957,5803000,366059,6,670258
9154117,360000,0,2079144,5803400,239460,5,672108
9142607,403000,0,1966204,5800000,304095,41,669267
9048869,408400,0,1857181,5799000,320996,62,663230
8986949,405600,0,1888059,5803000,223776,96,666418
8730324,377000,0,1817863,5803200,62249,128,669884
8703117,386400,0,1710150,5800600,137297,222,668448
8866559,430800,0,1705234,5798400,262040,269,669816
8844680,439200,0,1583883,5798800,343024,298,679475
8684478,436000,0,1505597,5808400,262827,289,671365
8672884,433800,0,1550398,5802400,213997,878,671411
8641592,434000,0,1526081,5802000,237895,2408,639208
8571878,434000,0,1470618,5805000,215054,3332,643874
8432328,436000,0,1271948,5802800,264915,4279,652386
8208090,432400,0,1275797,5791800,37770,7412,662911
8123016,377000,0,1270642,5791200,5359,9343,669472
8072486,351600,0,1245859,5793600,5262,9785,666380
7822868,332800,0,1026647,5794000,5227,10172,654022
7723861,323000,0,937739,5794600,5388,11001,652133
7586474,306400,0,821573,5793600,5507,10904,648490
7553263,256200,0,830517,5795600,5644,11670,653632
7673068,238200,0,967860,5796000,5510,12705,652793
7637143,227400,0,916892,5796600,5450,13218,677583
7591291,224600,0,872191,5797200,5580,13577,678143
7542119,222800,0,823087,5798200,5536,13316,679180
7536007,221800,0,819521,5796200,5675,12571,680240
7483520,203000,0,808125,5799800,5859,12088,654648
7357454,161800,0,742852,5801600,5848,12793,632561
7327152,157000,0,735537,5803400,5717,12484,613014
7336839,149200,0,753703,5807800,6086,10278,609772
7322069,144600,0,748229,5806400,5993,8843,608004
7303427,145800,0,745825,5811000,6115,9309,585378
7340753,146600,0,763206,5814200,6209,10693,599845
7356194,144200,0,798223,5815200,6313,9051,583207
7398644,145400,0,823403,5818600,6217,9151,595873
7472557,147200,0,902645,5815200,6157,9032,592323
7395021,147000,0,823554,5818400,6312,9332,590423
7344264,190000,0,739000,5816800,6032,9391,583041
7412931,245800,0,742285,5816800,6521,10648,590877
7475040,261600,0,768599,5818000,6897,12019,607925
7458312,265600,0,744118,5818000,6906,11836,611852
7457263,262400,0,744395,5817000,6831,10278,616359
7582646,261600,0,845293,5820000,5918,10586,639249
7640568,262800,0,877921,5818000,5983,9695,666169
7682237,269600,0,892764,5820800,6437,8440,684196
7649048,317400,0,807074,5823800,6277,6201,688296
7721688,358800,0,824351,5824800,6277,6879,700581
7755686,360200,0,854424,5823000,6112,6554,705396
7786021,333600,0,915750,5820400,6478,6336,703457
7902956,324600,0,1040867,5820400,5975,5794,705320
7983094,321600,0,1129434,5819200,5946,4916,701998
8000271,320600,0,1140718,5820200,6011,3620,709122
8045050,380400,0,1137172,5820400,6308,3050,697720
8158533,405800,0,1222802,5819400,6487,2788,701256
8172876,424400,0,1146573,5816600,79140,2591,703572
8063969,429400,0,1070265,5813600,44721,2556,703427
8056470,436200,0,1073895,5810600,32989,1478,701308
8414570,435000,0,1202602,5810600,264394,464,701510
8509694,436400,0,1082943,5810600,492987,294,686470
8415205,434600,0,1010056,5807800,460832,134,701783
8349263,435600,0,1020961,5802800,387438,131,702333
8339440,431800,0,1066995,5802200,335756,89,702600
8319856,436000,0,1029728,5800800,345056,60,708212
8351568,438000,0,1067374,5797600,343614,69,704911
8406800,439000,0,1133847,5796000,342950,106,694897
8324320,435800,0,1100993,5797400,285837,405,703885
8200679,432600,0,1006664,5798200,257271,994,704950
8113858,433600,0,994263,5798000,180300,1904,705791
8066498,435800,0,990824,5793000,139012,975,706887
8046955,436800,0,990555,5798000,119159,1020,701421
8041556,436400,0,990336,5808400,112852,1092,692476
8019172,436800,0,991239,5807200,83312,2039,698582
7986242,434600,0,988835,5808600,54125,554,699528
7917068,367000,0,1044740,5803200,7755,351,694022
8010107,353000,0,1125411,5800200,32123,387,698986
8001671,350400,0,1046175,5799000,103033,636,702427
7918068,334800,0,1008043,5799400,84087,2185,689553
7946036,328000,0,1034671,5799400,88223,353,695389
7925266,325600,0,1058346,5799600,38420,234,703066
7996549,328000,0,1169199,5800200,6025,57,693068
8038104,405400,0,1164571,5801200,6071,116,660746
8010370,412200,0,1116735,5802400,6100,166,672769
8065186,393200,0,1171799,5801200,42508,606,655873
8075387,412600,0,1063799,5798200,118934,682,681172
8079672,437800,0,1058697,5796000,136683,460,650032
8025917,432600,0,991730,5797600,114493,116,689378
8048435,435400,0,1033084,5791800,137318,116,650717
8191972,432600,0,1135611,5792400,139039,12,692310
8304402,431200,0,1236968,5792400,148808,5,695021
8377177,430600,0,1177879,5789400,278447,105,700746
8434420,429200,0,1107482,5789000,419479,74,689185
8503848,428000,0,1126378,5786600,473779,15,689076
8445918,431400,0,1065949,5783800,516766,3,648000
8731274,438800,0,1169204,5790200,708497,11,624562
8775025,436800,0,1111450,5784800,811072,19,630884
8794652,439000,0,1115936,5788800,830086,2,620828
8793916,433800,0,1085840,5789000,854547,23,630706
8571761,431400,0,1061186,5788200,636209,382,654384
8589261,433800,0,1157005,5792000,537168,339,668949
8607119,435200,0,1150825,5791200,555622,143,674129
8627165,436000,0,1164069,5790800,570390,75,665831
8633063,434600,0,1183430,5792200,588330,495,634008
8682025,433800,0,1257644,5794000,574782,460,621339
8635510,433000,0,1227226,5796400,545977,1502,631405
8422425,435200,0,1156641,5796600,395549,3662,634773
8559046,435000,0,1139742,5799000,534488,7024,643792
8521796,435400,0,1126630,5799600,513715,8297,638154
8510952,434000,0,1097441,5797600,543417,4544,633950
8329527,434400,0,1045891,5797800,425952,5121,620363
8125371,433200,0,1102158,5799800,162225,6269,621719
8076547,434400,0,1098771,5800200,62131,7613,673432
7929273,407000,0,1011076,5797400,5452,9704,698641
7914160,336600,0,1061444,5801200,5164,12222,697530
7759509,316000,0,922519,5803200,5299,14163,698328
7810334,314800,0,971755,5807600,6063,13154,696962
7705321,312400,0,881597,5808000,6104,13309,683911
7649221,301000,0,861181,5809400,6030,14013,657597
7695895,218800,0,950657,5808400,5717,15518,696803
7575618,182000,0,892538,5809400,5821,15141,670718
7570328,189600,0,849194,5809400,5479,16999,699656
7532037,163000,0,839564,5811400,5290,15823,696960
7529016,151800,0,852704,5811000,5299,13648,694565
7520789,149000,0,848048,5811400,5192,14736,692413
7482709,147400,0,831446,5810400,5568,15860,672035
7553055,146000,0,898702,5813200,5737,14032,675384
7633026,145200,0,984545,5811400,6022,9626,676233
7647501,151400,0,987138,5817400,6194,6825,678544
7637157,156400,0,979341,5817200,6069,8128,670019
7646276,168000,0,974111,5816200,5933,16461,665571
7620363,208200,0,883248,5821600,6273,18999,682043
7666363,212400,0,947990,5821400,6438,14443,663692
7651077,214000,0,973538,5824400,6600,14833,617706
7675821,236800,0,972078,5822000,6772,19202,618969
7649250,287000,0,888152,5822400,6806,16538,628354
7782210,300200,0,970788,5825600,6647,21088,657887
7815953,305800,0,978607,5826600,6740,28910,669296
7851987,312400,0,1018913,5825600,6796,21564,666714
7939530,359200,0,951445,5831800,117621,5268,674196
8142722,391600,0,916811,5829200,322864,1011,681236
8228194,394200,0,986758,5829200,346682,957,670397
8248835,413000,0,998603,5832200,323095,724,681213
8190051,424600,0,971061,5828800,306012,684,658894
8295436,429400,0,1093945,5830000,277484,567,664040
8355638,435400,0,1132961,5828400,287137,1615,670125
8475887,436800,0,1257382,5828000,283931,299,669475
8639629,434800,0,1428950,5828600,271024,287,675968
8692433,435200,0,1455704,5830200,298744,611,671974
8957551,434000,0,1439386,5826200,579998,7999,669968
8924497,433600,0,1438058,5829800,552941,277,669821
8723871,433600,0,1431394,5825400,363091,557,669829
8547152,434800,0,1352784,5824600,268635,76,666257
8571821,435000,0,1414381,5821600,231683,266,668891
8583550,433600,0,1397934,5821800,263361,1994,664861
8497195,435400,0,1396782,5821800,177503,444,665266
8492791,436600,0,1420644,5820800,149047,116,665584
8522785,436600,0,1397305,5818400,203851,248,666381
8548826,435200,0,1417240,5816400,214107,475,665404
8647316,435000,0,1396775,5812000,339706,794,663041
8594788,435800,0,1340315,5813000,339643,1146,664884
8626237,435600,0,1388767,5809600,336446,1941,653883
8642075,435800,7900,1400043,5807600,328292,7606,654834
8626250,435600,11300,1384320,5807200,328629,4964,654237
8550369,436000,0,1392616,5804200,255546,5164,656843
8485969,435200,0,1456413,5798600,137229,5151,653376
8533169,436200,0,1493312,5795200,132630,5661,670166
8525421,435200,0,1485850,5795000,132248,5929,671194
8500468,437000,0,1461650,5793600,132349,5624,670245
8562606,435400,0,1501422,5792600,155071,5363,672750
8573921,434600,0,1507205,5792400,161837,5382,672497
8604641,434800,0,1515825,5788000,198610,5771,661635
8654122,434400,0,1552950,5789600,211122,5122,660928
8654409,451400,0,1555924,5786200,202841,5003,653041
8700995,442000,0,1605176,5786000,207084,5270,655465
8743980,456600,0,1618392,5788000,212412,6253,662323
8668942,455200,0,1564435,5785000,185171,5496,673640
8648709,457200,0,1553955,5785800,163809,4584,683361
8726276,459000,0,1635564,5786200,162332,4069,679111
8772046,458000,0,1642573,5783200,201061,3427,683785
8724995,459000,0,1649040,5785200,142682,4240,684833
8723227,458200,0,1655067,5785800,135333,4494,684333
8711510,458000,0,1613462,5788000,162999,4965,684084
8572237,458200,0,1624056,5789800,9249,6321,684611
8554986,456800,0,1609234,5790200,9002,9823,679927
8554565,455600,0,1603456,5792200,8762,8165,686382
8530556,457200,0,1578272,5790200,8549,6531,689804
8625338,458400,0,1576217,5789800,106422,9302,685197
8648264,458800,0,1577995,5789400,124185,8055,689829
8627506,458200,0,1560662,5788800,128356,7227,684261
8561749,464800,0,1490479,5782600,127708,8854,687308
8518858,443400,0,1472982,5782600,121886,12351,685639
8515017,426400,0,1477977,5780600,126961,17299,685780
8478262,428800,0,1441149,5781800,126946,17512,682055
8454973,430600,0,1424711,5780800,126625,11843,680394
8388076,411400,0,1430866,5780400,79725,4587,681098
8461099,417200,0,1481567,5775800,96030,6036,684466
8463040,439000,0,1421663,5779000,134754,5215,683408
8479047,433000,0,1417844,5775600,163341,6712,682550
8595898,432200,0,1415507,5775200,287793,5730,679468
8736905,435600,0,1493914,5775600,348566,8599,674626
8723570,440000,0,1498065,5780000,310442,11789,683274
8535782,435200,0,1373188,5777800,250860,13134,685600
8473073,432600,0,1426792,5779600,140988,18378,674715
8446502,436800,0,1413583,5780000,120873,15284,679962
8456460,436000,0,1418343,5781000,126212,16149,678756
8290328,435600,0,1310403,5782200,58907,16157,687061
8203653,435600,0,1285152,5781200,5141,19472,677088
8190163,435200,0,1286828,5782800,5104,20749,659482
8029221,434000,0,1137014,5786800,5303,21148,644956
7926952,434400,0,1039451,5787400,5392,19959,640350
8049991,436200,0,1181644,5789000,5419,20506,617222
7927300,434800,0,1073100,5790000,5276,21339,602785
8047796,432000,0,1196004,5796000,5175,21802,596815
8010268,435200,0,1126130,5797800,4961,20176,626001
8054878,437200,0,1171055,5797200,4210,33317,611896
7922032,436000,0,1051879,5802000,4401,22737,605015
7884459,436000,0,1003254,5802000,5276,14275,623654
7857854,429800,0,948900,5801400,6435,31735,639584
7907901,345600,0,1040408,5802000,7192,48893,663808
7901732,326400,0,1081915,5798000,7538,33950,653929
7845952,332000,0,1028382,5802000,8139,19452,655979
7821393,328000,0,1006806,5803600,8599,15296,659092
7746397,256600,0,1011086,5805000,8455,11915,653341
7731309,231200,0,1021706,5803000,7341,14981,653081
7753446,227800,0,1024464,5804200,7306,32982,656694
7768614,240600,0,1008783,5802000,7480,41787,667964
7754533,258600,0,979860,5806800,6344,36408,666521
