Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
166068,269598,706068,133302,194396,294250,32766,75202,411818
169809,274514,706068,135109,197514,294250,34701,77001,411818
173524,292108,706068,136900,207277,294250,36624,84831,411818
177281,299707,706068,138723,210767,294250,38559,88940,411818
181415,308083,706068,140615,214249,294250,40800,93834,411818
185533,307036,706068,142501,215380,294250,43031,91656,411818
189640,311356,706068,144399,217231,294250,45241,94125,411818
193747,318129,706068,146285,219872,294250,47462,98258,411818
199417,324482,706068,148500,221557,294250,50917,102926,411818
205040,326086,706068,150721,222858,294250,54319,103228,411818
210673,330764,706068,152936,225694,294250,57737,105070,411818
216301,330270,706068,155146,226018,294250,61155,104252,411818
221150,327441,706068,157340,224081,294250,63810,103360,411818
226041,322186,706068,159560,220093,294250,66481,102093,411818
230975,316733,706068,161781,214953,294250,69194,101780,411818
235840,312811,706068,163969,211742,294250,71871,101068,411818
240678,309291,706068,166206,209039,294250,74473,100252,411818
245527,303806,706068,168437,205321,294250,77091,98485,411818
250307,294037,706068,170678,201391,294250,79629,92646,411818
255125,285292,706068,172904,196009,294250,82220,89282,411818
252443,283749,706068,170896,194586,294250,81547,89162,411818
249703,280407,706068,168898,193724,294250,80806,86683,411818
247022,269498,706068,166895,188611,294250,80127,80886,411818
214006,263403,706068,145882,181989,294250,68124,81414,411818
210779,248511,706068,144139,172718,294250,66640,75793,411818
207530,231944,706068,142374,161507,294250,65156,70437,411818
204324,230887,706068,140647,159078,294250,63678,71808,411818
201123,226535,706068,138898,157018,294250,62226,69518,411818
197912,229345,706068,137022,159362,294250,60890,69983,411818
194701,230513,706068,135140,161347,294250,59560,69166,411818
191489,222739,706068,133238,157597,294250,58251,65143,411818
188299,206121,706068,131367,148951,294250,56932,57170,411818
184812,184884,706068,129746,137225,294250,55066,47659,411818
181314,176205,706068,128108,132370,294250,53206,43834,411818
177886,181105,706068,126492,136231,294250,51394,44875,411818
174399,178839,706068,124854,134768,294250,49544,44070,411818
170625,159163,706068,123116,123059,294250,47509,36104,411818
166852,154408,706068,121378,120546,294250,45474,33861,411818
163100,158653,706068,119640,123027,294250,43461,35626,411818
159311,150193,706068,117891,117520,294250,41420,32673,411818
156100,138368,706068,116566,110291,294250,39534,28077,411818
152856,142054,706068,115215,113110,294250,37642,28944,411818
149634,148674,706068,113884,117578,294250,35750,31096,411818
146428,138014,706068,112554,111350,294250,33874,26664,411818
143355,134397,706068,110906,108027,294250,32448,26369,411818
140254,125161,706068,109253,102286,294250,31002,22874,411818
137122,125587,706068,107594,101580,294250,29528,24006,411818
134065,133019,706068,105962,105819,294250,28103,27200,411818
131378,135966,706068,104446,106848,294250,26932,29119,411818
128691,129387,706068,102931,103094,294250,25760,26292,411818
126052,138259,706068,101436,108836,294250,24616,29422,411818
123355,137731,706068,99926,108206,294250,23429,29525,411818
121187,139316,706068,98680,108910,294250,22507,30407,411818
119030,139868,706068,97430,109414,294250,21600,30455,411818
116852,139366,706068,96169,109795,294250,20684,29571,411818
114679,139692,706068,94939,110277,294250,19740,29416,411818
114648,134393,706068,95305,108289,294250,19343,26104,411818
114563,136060,706068,95660,110927,294250,18903,25133,411818
114462,143010,706068,96036,116574,294250,18426,26436,411818
114420,141024,706068,96391,116220,294250,18029,24804,411818
114414,138341,706068,96751,115053,294250,17663,23288,411818
114420,144204,706068,97122,118253,294250,17297,25951,411818
114430,142279,706068,97483,117058,294250,16948,25221,411818
114420,144523,706068,97843,117705,294250,16577,26819,411818
115072,160031,706068,98235,126201,294250,16836,33830,411818
115729,159614,706068,98601,125259,294250,17128,34355,411818
116455,155276,706068,98998,121315,294250,17456,33962,411818
117122,156365,706068,99391,123215,294250,17732,33150,411818
119438,158424,706068,100715,124397,294250,18723,34027,411818
121738,158783,706068,102035,124341,294250,19703,34442,411818
124006,158481,706068,103381,123916,294250,20625,34565,411818
126290,162382,706068,104701,126369,294250,21590,36013,411818
128861,159900,706068,106243,125074,294250,22618,34826,411818
131426,178335,706068,107785,136659,294250,23641,41676,411818
133990,197019,706068,109322,147401,294250,24669,49618,411818
136545,195527,706068,110869,145511,294250,25676,50016,411818
138627,186261,706068,112268,140724,294250,26359,45538,411818
140710,177403,706068,113667,134656,294250,27043,42747,411818
142825,177914,706068,115061,135392,294250,27764,42523,411818
144886,174003,706068,116460,133567,294250,28426,40436,411818
148622,173633,706068,118850,132930,294250,29772,40703,411818
152353,170729,706068,121208,132773,294250,31145,37956,411818
156094,169493,706068,123593,132238,294250,32501,37254,411818
159841,174550,706068,125972,134536,294250,33869,40014,411818
163630,171713,706068,128431,132815,294250,35199,38898,411818
167414,163484,706068,130896,127683,294250,36518,35801,411818
171214,158270,706068,133349,125835,294250,37864,32435,411818
175019,168001,706068,135824,130731,294250,39194,37269,411818
178781,192724,706068,138108,146375,294250,40673,46349,411818
182549,200759,706068,140392,151431,294250,42157,49329,411818
186328,219883,706068,142692,162726,294250,43635,57157,411818
190106,202084,706068,144981,150792,294250,45125,51292,411818
194542,207707,706068,147599,153357,294250,46942,54350,411818
199036,209390,706068,150228,153574,294250,48808,55816,411818
203498,202495,706068,152840,150389,294250,50657,52106,411818
208023,208644,706068,155480,153266,294250,52544,55377,411818
212560,218704,706068,158166,159987,294250,54393,58717,411818
217213,225042,706068,160864,164882,294250,56349,60160,411818
221802,232436,706068,163551,169913,294250,58251,62524,411818
226423,242468,706068,166253,177839,294250,60170,64629,411818
231017,261167,706068,168707,188746,294250,62311,72422,411818
235596,270504,706068,171150,195829,294250,64446,74675,411818
240228,266472,706068,173604,194358,294250,66624,72113,411818
244838,261635,706068,176057,192137,294250,68781,69498,411818
250106,270592,706068,177181,197485,294250,72925,73106,411818
255310,278167,706068,178299,201986,294250,77011,76181,411818
260578,300631,706068,179417,216189,294250,81161,84442,411818
265813,312130,706068,180541,222693,294250,85273,89437,411818
270525,326622,706068,181314,229810,294250,89210,96811,411818
275252,343707,706068,182093,237539,294250,93158,106169,411818
279979,355364,706068,182867,240637,294250,97112,114727,411818
284679,359563,706068,183651,240824,294250,101028,118739,411818
288845,361415,706068,184515,241625,294250,104330,119789,411818
292978,361056,706068,185368,240495,294250,107610,120560,411818
297144,362903,706068,186227,240765,294250,110917,122138,411818
301277,359144,706068,187069,237535,294250,114208,121610,411818
299094,361509,706068,185919,236523,294250,113174,124986,411818
296921,361594,706068,184759,234838,294250,112162,126756,411818
294743,354858,706068,183609,231191,294250,111134,123667,411818
263397,338580,706068,173010,223018,294250,90387,115561,411818
261558,333408,706068,172215,217901,294250,89343,115507,411818
259719,325642,706068,171420,211781,294250,88299,113861,411818
257880,314994,706068,170609,204833,294250,87271,110161,411818
256020,290838,706068,169841,191881,294250,86179,98956,411818
253747,286518,706068,168415,188146,294250,85331,98372,411818
251447,294301,706068,166979,191792,294250,84467,102509,411818
249168,306515,706068,165559,197097,294250,83609,109418,411818
246868,300376,706068,164123,193337,294250,82745,107039,411818
245029,291757,706068,163105,189504,294250,81924,102253,411818
243180,291952,706068,162120,192315,294250,81060,99637,411818
241341,307318,706068,161123,204122,294250,80217,103196,411818
239502,319221,706068,160111,213493,294250,79391,105728,411818
238792,316860,706068,160185,214705,294250,78606,102155,411818
238007,313887,706068,160244,213968,294250,77764,99919,411818
237250,308956,706068,160307,211611,294250,76942,97345,411818
236449,299662,706068,160382,206281,294250,76068,93381,411818
235315,299283,706068,159984,206499,294250,75331,92784,411818
234181,282269,706068,159603,197613,294250,74579,84657,411818
233052,283567,706068,159226,198464,294250,73826,85103,411818
231908,294897,706068,158845,205441,294250,73063,89456,411818
229247,290079,706068,157949,202821,294250,71298,87258,411818
226571,282331,706068,157075,198051,294250,69497,84280,411818
223911,283590,706068,156195,199547,294250,67716,84043,411818
221256,289617,706068,155315,202370,294250,65941,87247,411818
218103,282757,706068,154012,198972,294250,64091,83785,411818
214944,284493,706068,152719,201375,294250,62226,83118,411818
211818,263127,706068,151431,190342,294250,60387,72785,411818
208665,266499,706068,150143,192708,294250,58521,73791,411818
205623,263236,706068,149131,191663,294250,56492,71573,411818
202554,274717,706068,148113,199576,294250,54441,75140,411818
199523,280796,706068,147096,203691,294250,52427,77105,411818
196497,289112,706068,146094,208876,294250,50403,80236,411818
196773,283402,706068,146322,205555,294250,50450,77847,411818
197038,295647,706068,146550,212449,294250,50488,83198,411818
197318,299859,706068,146789,215578,294250,50530,84280,411818
197589,301772,706068,147016,217427,294250,50572,84345,411818
197658,296858,706068,147043,214952,294250,50615,81905,411818
197737,297206,706068,147059,214689,294250,50678,82518,411818
197801,300313,706068,147069,216966,294250,50731,83346,411818
197811,298016,706068,147091,215459,294250,50721,82557,411818
197907,291478,706068,147149,211639,294250,50758,79838,411818
197960,291142,706068,147191,210837,294250,50768,80305,411818
198007,289152,706068,147234,209373,294250,50774,79779,411818
198076,294699,706068,147297,211315,294250,50779,83384,411818
201394,296622,706068,148241,212692,294250,53153,83931,411818
204669,304892,706068,149179,215097,294250,55490,89795,411818
208013,300711,706068,150122,212040,294250,57891,88671,411818
211309,302186,706068,151065,212324,294250,60244,89862,411818
213831,304691,706068,151436,212086,294250,62395,92605,411818
216380,319002,706068,151828,219772,294250,64552,99230,411818
218903,316668,706068,152199,217485,294250,66704,99183,411818
221415,330064,706068,152581,224897,294250,68834,105167,411818
224086,332046,706068,153254,225632,294250,70832,106414,411818
226794,325712,706068,153937,220008,294250,72856,105704,411818
229459,333366,706068,154616,222993,294250,74844,110373,411818
232146,335491,706068,155294,223566,294250,76852,111924,411818
236147,326045,706068,157266,218549,294250,78882,107496,411818
240170,320400,706068,159253,214933,294250,80917,105466,411818
244181,310249,706068,161219,206565,294250,82962,103684,411818
248188,313075,706068,163185,207539,294250,85003,105536,411818
252215,318200,706068,165231,211330,294250,86985,106870,411818
256232,328756,706068,167281,215588,294250,88951,113168,411818
260281,341349,706068,169327,222832,294250,90954,118517,411818
264324,352816,706068,171378,228647,294250,92946,124170,411818
268733,341836,706068,173657,223481,294250,95077,118355,411818
273105,338379,706068,175930,221077,294250,97175,117302,411818
277546,346000,706068,178219,224464,294250,99327,121536,411818
281929,353369,706068,180493,228269,294250,101436,125100,411818
284738,355315,706068,181330,228242,294250,103408,127073,411818
287599,353088,706068,182178,225934,294250,105421,127154,411818
290450,354410,706068,183021,228038,294250,107430,126371,411818
293270,343611,706068,183853,224344,294250,109417,119267,411818
296190,356027,706068,184610,230638,294250,111579,125390,411818
299136,362633,706068,185368,233509,294250,113768,129124,411818
302093,366740,706068,186131,235618,294250,115962,131122,411818
304997,363447,706068,186873,232490,294250,118124,130957,411818
308283,367352,706068,188877,233958,294250,119406,133395,411818
311627,368651,706068,190859,236320,294250,120768,132331,411818
314918,372303,706068,192856,237798,294250,122061,134505,411818
318198,374789,706068,194860,239845,294250,123339,134944,411818
320710,382318,706068,195331,241291,294250,125379,141027,411818
323222,385668,706068,195798,242605,294250,127424,143063,411818
325707,395955,706068,196264,247486,294250,129444,148469,411818
328193,399133,706068,196736,249806,294250,131457,149327,411818
330572,399674,706068,196720,252600,294250,133853,147074,411818
332952,399736,706068,196730,252049,294250,136222,147687,411818
335331,393816,706068,196714,249171,294250,138617,144645,411818
337711,393360,706068,196720,248778,294250,140991,144583,411818
339936,397292,706068,196100,250208,294250,143837,147084,411818
342136,407493,706068,195490,252996,294250,146645,154497,411818
344377,410243,706068,194865,250417,294250,149512,159826,411818
346577,416953,706068,194250,249647,294250,152326,167307,411818
346746,425473,706068,193826,249458,294250,152920,176015,411818
346937,423486,706068,193418,250593,294250,153519,172893,411818
347112,406056,706068,192989,243659,294250,154123,162397,411818
342666,391078,706068,197939,241215,294250,144727,149863,411818
341606,379874,706068,196603,234456,294250,145003,145418,411818
340503,380975,706068,195262,231768,294250,145241,149207,411818
339449,374141,706068,193932,225158,294250,145517,148983,411818
338389,359730,706068,192597,215609,294250,145792,144121,411818
338214,364293,706068,192120,216771,294250,146094,147522,411818
338066,358908,706068,191643,216013,294250,146423,142895,411818
337901,377574,706068,191187,228230,294250,146714,149344,411818
337769,382755,706068,190705,233345,294250,147064,149411,411818
334467,376844,706068,189285,228696,294250,145183,148148,411818
331214,373842,706068,187870,227384,294250,143344,146458,411818
327928,352830,706068,186455,214698,294250,141473,138132,411818
324663,330645,706068,185024,201761,294250,139640,128884,411818
321166,348093,706068,183238,211119,294250,137928,136974,411818
317674,354436,706068,181436,216323,294250,136237,138113,411818
314155,320022,706068,179645,198634,294250,134510,121389,411818
310700,316344,706068,177875,198638,294250,132825,117705,411818
306995,320310,706068,175951,199154,294250,131044,121156,411818
303302,325308,706068,174022,201319,294250,129279,123989,411818
299608,314824,706068,172114,193259,294250,127493,121565,411818
295925,313103,706068,170212,192552,294250,125713,120551,411818
294139,334753,706068,169815,206412,294250,124324,128340,411818
292448,321160,706068,169449,199458,294250,122999,121703,411818
290684,322897,706068,169062,203058,294250,121622,119840,411818
288940,301784,706068,168686,190675,294250,120254,111110,411818
287297,292569,706068,168378,187547,294250,118919,105022,411818
285628,301473,706068,168071,195181,294250,117557,106292,411818
283969,287785,706068,167780,188786,294250,116190,98999,411818
282326,306333,706068,167483,202148,294250,114844,104185,411818
280419,313431,706068,166741,207756,294250,113678,105675,411818
278495,308797,706068,166004,204237,294250,112491,104560,411818
276608,323021,706068,165294,212597,294250,111314,110424,411818
274706,324152,706068,164557,213118,294250,110148,111034,411818
272231,331929,706068,163238,217128,294250,108993,114801,411818
269799,324547,706068,161929,211886,294250,107870,112662,411818
267350,324571,706068,160620,213340,294250,106730,111231,411818
264897,303456,706068,159306,200597,294250,105591,102859,411818
262978,300152,706068,158198,199609,294250,104780,100543,411818
261033,306993,706068,157101,204396,294250,103932,102597,411818
259115,281606,706068,155999,187399,294250,103116,94207,411818
257223,288755,706068,154891,190920,294250,102332,97834,411818
255888,290431,706068,154356,192310,294250,101532,98120,411818
254610,274154,706068,153821,183427,294250,100790,90728,411818
253275,277842,706068,153264,186255,294250,100011,91587,411818
251966,282204,706068,152724,188580,294250,99242,93624,411818
253360,265115,706068,153153,178807,294250,100207,86308,411818
254780,258377,706068,153582,174266,294250,101198,84112,411818
256126,248684,706068,154001,168685,294250,102125,79999,411818
257546,246839,706068,154425,167676,294250,103121,79163,411818
259163,245319,706068,154722,165026,294250,104441,80293,411818
260832,240496,706068,155008,161887,294250,105824,78609,411818
262475,228098,706068,155321,154583,294250,107154,73516,411818
264091,239406,706068,155607,162407,294250,108484,76999,411818
264213,219321,706068,154849,150224,294250,109364,69097,411818
264245,208380,706068,154070,143590,294250,110175,64790,411818
264335,231237,706068,153317,156150,294250,111017,75087,411818
264399,225661,706068,152544,152573,294250,111855,73087,411818
266227,205464,706068,153492,140099,294250,112734,65365,411818
268039,192913,706068,154446,132731,294250,113593,60182,411818
269878,207071,706068,155400,141977,294250,114478,65094,411818
271701,214527,706068,156349,147571,294250,115352,66956,411818
274457,223782,706068,158225,152790,294250,116232,70992,411818
277181,205102,706068,160095,141840,294250,117085,63262,411818
279931,168487,706068,161966,120381,294250,117965,48106,411818
282629,163187,706068,163831,117663,294250,118797,45524,411818
284748,168553,706068,164706,120691,294250,120042,47861,411818
286868,176495,706068,165554,124790,294250,121314,51706,411818
288945,201520,706068,166418,138809,294250,122528,62711,411818
291055,201451,706068,167276,139672,294250,123778,61779,411818
289046,230556,706068,166052,155235,294250,122994,75321,411818
286995,247480,706068,164796,166030,294250,122199,81449,411818
284987,262461,706068,163567,173406,294250,121420,89055,411818
282915,259687,706068,162321,171376,294250,120594,88311,411818
280556,235138,706068,161489,157604,294250,119067,77534,411818
278241,241207,706068,160652,161543,294250,117589,79663,411818
275866,252616,706068,159825,169278,294250,116041,83338,411818
273503,245611,706068,158977,165089,294250,114526,80522,411818
271330,239082,706068,158511,161309,294250,112819,77773,411818
269131,246968,706068,158045,166339,294250,111086,80629,411818
266985,245593,706068,157573,166157,294250,109412,79436,411818
264775,237427,706068,157107,160116,294250,107668,77311,411818
263561,245189,706068,155538,163473,294250,108023,81716,411818
262395,254359,706068,154001,168241,294250,108394,86118,411818
261166,241101,706068,152454,158787,294250,108712,82315,411818
260005,238843,706068,150906,156161,294250,109099,82682,411818
258961,228879,706068,149491,150050,294250,109470,78829,411818
258007,231141,706068,148113,152331,294250,109894,78810,411818
257022,232889,706068,146698,152549,294250,110323,80340,411818
256031,236658,706068,145299,154368,294250,110731,82290,411818
254955,241871,706068,143763,156558,294250,111192,85313,411818
253858,255109,706068,142210,163096,294250,111648,92013,411818
252734,252568,706068,140668,159740,294250,112067,92828,411818
251632,232765,706068,139126,145275,294250,112507,87490,411818
245337,214957,706068,134966,132879,294250,110371,82078,411818
238961,204895,706068,130784,125504,294250,108177,79391,411818
232666,246566,706068,126614,149452,294250,106052,97114,411818
225734,244091,706068,122639,148149,294250,103095,95942,411818
223116,228029,706068,120403,137006,294250,102713,91023,411818
220514,206991,706068,118198,123049,294250,102316,83942,411818
217891,197364,706068,115972,116493,294250,101918,80871,411818
215236,171403,706068,113741,99268,294250,101494,72135,411818
212422,156935,706068,111394,89037,294250,101028,67899,411818
209634,148999,706068,109046,84575,294250,100588,64424,411818
206810,138723,706068,106672,79604,294250,100138,59119,411818
204001,132969,706068,104324,76116,294250,99677,56853,411818
195024,127079,706068,99168,72716,294250,95856,54363,411818
185978,117925,706068,94006,67153,294250,91971,50772,411818
176995,113524,706068,88866,63866,294250,88129,49657,411818
167992,109642,706068,83710,60976,294250,84282,48666,411818
159486,91230,706068,78696,49490,294250,80790,41740,411818
151012,80229,706068,73678,42871,294250,77334,37357,411818
142512,61860,706068,68670,32024,294250,73842,29836,411818
134049,67030,706068,63657,35405,294250,70392,31625,411818
125776,74385,706068,58834,38693,294250,66942,35692,411818
117525,66267,706068,53985,32355,294250,63540,33912,411818
109263,51097,706068,49152,22642,294250,60111,28455,411818
101017,56671,706068,44314,25076,294250,56704,31596,411818
95596,55420,706068,41775,24829,294250,53821,30591,411818
90138,56812,706068,39205,26699,294250,50933,30112,411818
84727,58879,706068,36645,28099,294250,48082,30780,411818
79285,62369,706068,34086,30736,294250,45199,31633,411818
74452,54992,706068,32152,27262,294250,42300,27730,411818
69613,40383,706068,30207,19893,294250,39406,20491,411818
64775,35153,706068,28272,17566,294250,36502,17587,411818
59947,30388,706068,26349,14429,294250,33598,15959,411818
55639,35507,706068,25241,17939,294250,30397,17569,411818
51362,37403,706068,24139,19608,294250,27223,17795,411818
47069,28916,706068,23031,14976,294250,24038,13940,411818
42772,19161,706068,21929,9604,294250,20843,9557,411818
41155,12960,706068,21267,5496,294250,19889,7464,411818
39592,10715,706068,20594,3680,294250,18998,7036,411818
38018,13060,706068,19952,6079,294250,18066,6980,411818
36455,17522,706068,19285,10283,294250,17170,7240,411818
35114,24298,706068,18463,14130,294250,16651,10168,411818
33747,29888,706068,17615,17532,294250,16131,12356,411818
32374,31463,706068,16789,17996,294250,15586,13467,411818
31007,31415,706068,15962,17851,294250,15045,13564,411818
29841,35670,706068,15405,20402,294250,14436,15268,411818
28617,42290,706068,14828,23894,294250,13789,18396,411818
27403,38695,706068,14255,21682,294250,13148,17013,411818
26206,35532,706068,13683,19586,294250,12523,15946,411818
25252,39812,706068,12809,21334,294250,12443,18478,411818
24266,37484,706068,11924,19398,294250,12342,18086,411818
23339,28796,706068,11049,13533,294250,12289,15262,411818
22385,27187,706068,10175,12616,294250,12210,14570,411818
22157,26831,706068,9952,12555,294250,12205,14277,411818
21934,24870,706068,9746,11764,294250,12189,13106,411818
21738,22877,706068,9539,10965,294250,12199,11912,411818
21563,25585,706068,9327,12997,294250,12236,12588,411818
21320,24247,706068,9131,12490,294250,12189,11757,411818
21065,22010,706068,8930,11389,294250,12136,10622,411818
20816,17393,706068,8760,8431,294250,12056,8962,411818
20609,14190,706068,8569,6527,294250,12040,7663,411818
20450,14823,706068,8267,6787,294250,12183,8036,411818
20307,14287,706068,7970,6405,294250,12337,7881,411818
20164,13582,706068,7695,5735,294250,12470,7847,411818
20021,13491,706068,7387,5391,294250,12634,8101,411818
19762,12799,706068,7107,4853,294250,12655,7946,411818
19539,13825,706068,6842,5409,294250,12697,8416,411818
19316,15900,706068,6582,6493,294250,12734,9407,411818
19073,15879,706068,6280,6613,294250,12793,9265,411818
18903,14612,706068,6073,5756,294250,12830,8856,411818
18739,14514,706068,5840,5240,294250,12899,9275,411818
18574,14508,706068,5628,5332,294250,12946,9176,411818
18447,15315,706068,5400,5602,294250,13047,9713,411818
18580,14521,706068,5337,5310,294250,13243,9211,411818
18781,13024,706068,5246,4300,294250,13535,8723,411818
18945,8413,706068,5167,1539,294250,13778,6873,411818
19078,8671,706068,5087,1667,294250,13990,7005,411818
19491,9217,706068,5066,1787,294250,14425,7430,411818
19889,9988,706068,5050,1859,294250,14838,8129,411818
20276,10365,706068,5008,1934,294250,15268,8431,411818
20662,10694,706068,4981,2006,294250,15681,8688,411818
21176,11539,706068,4928,2234,294250,16248,9305,411818
21664,11626,706068,4875,2082,294250,16789,9544,411818
22183,12072,706068,4817,2219,294250,17366,9852,411818
22666,12324,706068,4769,2160,294250,17896,10164,411818
23450,13188,706068,4727,2020,294250,18723,11168,411818
24187,14067,706068,4679,2062,294250,19507,12005,411818
24918,14656,706068,4626,1966,294250,20291,12690,411818
25686,15700,706068,4584,1938,294250,21102,13762,411818
26206,16471,706068,4589,1768,294250,21616,14704,411818
26831,17069,706068,4616,1759,294250,22215,15309,411818
27403,17980,706068,4621,1706,294250,22782,16273,411818
27923,18493,706068,4642,1653,294250,23280,16839,411818
28394,18615,706068,4732,1603,294250,23662,17013,411818
28871,18741,706068,4812,1608,294250,24059,17133,411818
29311,19982,706068,4902,2194,294250,24409,17788,411818
29709,22650,706068,4987,3675,294250,24722,18975,411818
27864,24104,706068,4711,5138,294250,23153,18966,411818
25994,22908,706068,4420,4812,294250,21574,18096,411818
24134,20603,706068,4144,4592,294250,19989,16011,411818
12130,17624,706068,2268,4883,294250,9862,12741,411818
11701,17072,706068,2279,4701,294250,9422,12371,411818
11235,17734,706068,2295,5065,294250,8940,12670,411818
10795,16777,706068,2316,5034,294250,8479,11744,411818
10334,14710,706068,2337,4103,294250,7997,10607,411818
9936,11841,706068,2390,2926,294250,7546,8915,411818
9507,11206,706068,2443,2549,294250,7064,8657,411818
9115,12253,706068,2496,3510,294250,6619,8743,411818
8670,15461,706068,2544,5748,294250,6126,9713,411818
8755,20408,706068,2501,8873,294250,6253,11535,411818
8861,21338,706068,2443,9333,294250,6418,12005,411818
8908,18595,706068,2385,7647,294250,6524,10948,411818
8977,19949,706068,2326,8423,294250,6651,11526,411818
9089,20709,706068,2279,7622,294250,6810,13087,411818
9179,19451,706068,2231,7061,294250,6948,12389,411818
9279,19123,706068,2173,7157,294250,7107,11966,411818
9391,16598,706068,2125,5595,294250,7266,11003,411818
9555,18206,706068,2077,6570,294250,7477,11635,411818
9671,21989,706068,2030,7999,294250,7642,13990,411818
9815,26383,706068,1966,10275,294250,7848,16108,411818
9968,34032,706068,1924,14684,294250,8045,19348,411818
10106,38038,706068,2024,16535,294250,8082,21502,411818
10260,35481,706068,2120,14145,294250,8140,21336,411818
10397,31679,706068,2210,11076,294250,8188,20604,411818
10514,34066,706068,2300,11791,294250,8214,22275,411818
10684,40906,706068,2385,14799,294250,8299,26107,411818
10821,40971,706068,2475,15444,294250,8347,25527,411818
10980,41252,706068,2576,15641,294250,8405,25612,411818
11134,43417,706068,2666,16876,294250,8468,26540,411818
11346,41665,706068,2825,17040,294250,8521,24626,411818
11558,40238,706068,2973,17017,294250,8585,23221,411818
11775,37275,706068,3116,16062,294250,8659,21212,411818
11977,34731,706068,3264,15519,294250,8712,19212,411818
11526,31014,706068,3148,14985,294250,8378,16029,411818
11081,27782,706068,3010,13032,294250,8071,14750,411818
10641,23635,706068,2867,11160,294250,7774,12475,411818
10201,22769,706068,2740,10635,294250,7462,12134,411818
9783,19199,706068,2602,8354,294250,7181,10844,411818
9338,17648,706068,2443,6858,294250,6895,10791,411818
8945,15568,706068,2305,5719,294250,6640,9849,411818
8506,13144,706068,2157,4941,294250,6349,8203,411818
8315,12757,706068,2067,4707,294250,6248,8050,411818
8092,12483,706068,1961,4577,294250,6131,7907,411818
7864,13695,706068,1871,4819,294250,5994,8876,411818
7621,15605,706068,1754,5902,294250,5866,9703,411818
8193,17055,706068,2067,6971,294250,6126,10084,411818
8771,20433,706068,2385,8634,294250,6386,11798,411818
9369,25584,706068,2682,11143,294250,6688,14441,411818
9947,29131,706068,2994,12113,294250,6953,17018,411818
10562,31132,706068,3323,12553,294250,7239,18579,411818
11176,30197,706068,3672,11702,294250,7504,18495,411818
11802,31299,706068,4017,10877,294250,7785,20421,411818
12417,28574,706068,4340,11192,294250,8076,17382,411818
12946,28379,706068,4648,11365,294250,8299,17014,411818
13455,31978,706068,4939,14247,294250,8516,17732,411818
13943,42218,706068,5225,16877,294250,8718,25340,411818
14467,51422,706068,5522,22075,294250,8945,29347,411818
15511,61199,706068,6285,26828,294250,9226,34371,411818
16630,56003,706068,7075,23071,294250,9555,32932,411818
17721,47227,706068,7848,18930,294250,9873,28297,411818
18797,43327,706068,8622,16910,294250,10175,26417,411818
19783,47135,706068,9385,19497,294250,10397,27638,411818
20758,55210,706068,10143,25580,294250,10615,29630,411818
21712,48383,706068,10890,21325,294250,10821,27059,411818
22724,44876,706068,11669,20601,294250,11055,24275,411818
23704,37171,706068,12432,17345,294250,11272,19826,411818
24648,28574,706068,13201,13060,294250,11447,15514,411818
25607,26657,706068,13964,12112,294250,11643,14545,411818
26587,32115,706068,14743,17202,294250,11844,14913,411818
26232,37581,706068,14648,21040,294250,11585,16541,411818
25840,25289,706068,14547,13743,294250,11293,11546,411818
25469,34198,706068,14452,19269,294250,11017,14929,411818
25072,35885,706068,14346,19665,294250,10726,16220,411818
24695,41316,706068,14255,19906,294250,10440,21409,411818
24335,31995,706068,14192,18246,294250,10143,13748,411818
23948,32308,706068,14096,18623,294250,9852,13685,411818
23572,31227,706068,14001,17144,294250,9571,14083,411818
23259,24465,706068,13911,13883,294250,9348,10582,411818
22883,22591,706068,13805,12497,294250,9078,10094,411818
22544,23252,706068,13704,13250,294250,8839,10002,411818
22178,32235,706068,13598,19103,294250,8580,13132,411818
22660,31209,706068,13816,17899,294250,8845,13310,411818
23084,16861,706068,13990,8276,294250,9094,8585,411818
23508,11798,706068,14187,4876,294250,9322,6922,411818
23990,8007,706068,14399,3931,294250,9592,4076,411818
24425,8081,706068,14600,3547,294250,9825,4533,411818
24870,9591,706068,14801,4190,294250,10069,5401,411818
25315,13173,706068,15013,6217,294250,10302,6956,411818
25766,22126,706068,15225,11509,294250,10541,10617,411818
26386,26116,706068,15469,14402,294250,10917,11714,411818
27043,34519,706068,15734,19476,294250,11309,15043,411818
27684,67648,706068,15972,38340,294250,11712,29308,411818
28341,68191,706068,16237,38135,294250,12104,30056,411818
34001,70980,706068,19852,40154,294250,14149,30825,411818
39687,86145,706068,23476,48931,294250,16211,37214,411818
45342,90047,706068,27107,51481,294250,18235,38566,411818
66979,103013,706068,33604,56267,294250,33376,46747,411818
73037,111019,706068,37144,60203,294250,35893,50816,411818
79168,105599,706068,40694,58653,294250,38474,46945,411818
85262,101432,706068,44229,56671,294250,41033,44761,411818
91373,115271,706068,47780,65246,294250,43593,50025,411818
97663,134396,706068,51341,76519,294250,46322,57877,411818
103990,146038,706068,54918,82587,294250,49073,63452,411818
110302,162890,706068,58474,92547,294250,51828,70344,411818
116608,184010,706068,62046,104746,294250,54563,79264,411818
121240,192337,706068,65098,111229,294250,56142,81108,411818
125861,204949,706068,68172,121104,294250,57689,83845,411818
130535,225604,706068,71229,133077,294250,59306,92527,411818
