,HE Piva,HE Perucica,HE Pljevlja,HDAM,HROR
2010-09-18 02:00:00+00:00,0.26884841,0.234274308,0.513912842,0.382202093,0.026463706
2010-09-18 03:00:00+00:00,0.268598531,0.234339029,0.513176397,0.3818884,0.026413748
2010-09-18 04:00:00+00:00,0.268331096,0.234403678,0.512439842,0.381568163,0.02636379
2010-09-18 05:00:00+00:00,0.267736073,0.234068638,0.511703177,0.380990217,0.026313833
2010-09-18 06:00:00+00:00,0.267448261,0.234133144,0.510966403,0.380662338,0.026263875
2010-09-18 07:00:00+00:00,0.267004365,0.234197579,0.510229518,0.380276716,0.026213917
2010-09-18 08:00:00+00:00,0.266457437,0.234261942,0.509492523,0.37985296,0.026163959
2010-09-18 09:00:00+00:00,0.265881163,0.234326233,0.508755418,0.379418303,0.026114001
2010-09-18 10:00:00+00:00,0.265286786,0.233392382,0.508018203,0.378635777,0.026064044
2010-09-18 11:00:00+00:00,0.264692539,0.233416866,0.507280877,0.378180809,0.026014086
2010-09-18 12:00:00+00:00,0.26409842,0.233423279,0.506543442,0.377719681,0.025964128
2010-09-18 13:00:00+00:00,0.263504431,0.232507206,0.505805897,0.376943281,0.02591417
2010-09-18 14:00:00+00:00,0.262910572,0.232562966,0.505068242,0.376499052,0.025864212
2010-09-18 15:00:00+00:00,0.262316842,0.231741237,0.504330476,0.37575493,0.025814255
2010-09-18 16:00:00+00:00,0.261785675,0.231805027,0.503592601,0.375336554,0.025764297
2010-09-18 17:00:00+00:00,0.261192203,0.231028147,0.502854616,0.374607794,0.025714339
2010-09-18 18:00:00+00:00,0.261276766,0.230048888,0.503320228,0.374461662,0.025664381
2010-09-18 19:00:00+00:00,0.260683553,0.229910799,0.502582022,0.373951263,0.025614424
2010-09-18 20:00:00+00:00,0.260090469,0.229763638,0.501843707,0.373437779,0.025564466
2010-09-18 21:00:00+00:00,0.259497515,0.2296524,0.501105281,0.37293659,0.025514508
2010-09-18 22:00:00+00:00,0.258904689,0.229676076,0.500366745,0.372481528,0.02546455
2010-09-18 23:00:00+00:00,0.258389156,0.229739365,0.4996281,0.372068541,0.025414592
2010-09-19 00:00:00+00:00,0.257973962,0.229802854,0.498889344,0.371692674,0.025364635
2010-09-19 01:00:00+00:00,0.257381313,0.229300403,0.498150479,0.371057756,0.025391279
2010-09-19 02:00:00+00:00,0.256788581,0.228856646,0.497411504,0.370442827,0.025417923
2010-09-19 03:00:00+00:00,0.256544092,0.228920731,0.496672421,0.370130136,0.025444567
2010-09-19 04:00:00+00:00,0.256284784,0.228985014,0.495933227,0.369811997,0.025471211
2010-09-19 05:00:00+00:00,0.255691805,0.228627349,0.495193925,0.369226283,0.025497856
2010-09-19 06:00:00+00:00,0.255098743,0.228265384,0.494454513,0.36863903,0.0255245
2010-09-19 07:00:00+00:00,0.254741924,0.228330264,0.493714992,0.368284938,0.025551144
2010-09-19 08:00:00+00:00,0.254296602,0.228395343,0.492975362,0.367898164,0.025577788
2010-09-19 09:00:00+00:00,0.253780459,0.22846062,0.492235622,0.367485244,0.025604432
2010-09-19 10:00:00+00:00,0.253196444,0.228526097,0.491495773,0.367047268,0.025631077
2010-09-19 11:00:00+00:00,0.252602969,0.228565593,0.490755815,0.366596877,0.025657721
2010-09-19 12:00:00+00:00,0.252009411,0.22764688,0.490015747,0.365818917,0.025684365
2010-09-19 13:00:00+00:00,0.252093677,0.226665549,0.490479278,0.365671267,0.025711009
2010-09-19 14:00:00+00:00,0.251499955,0.22580123,0.489738992,0.364911758,0.025737653
2010-09-19 15:00:00+00:00,0.25093911,0.225867701,0.488998596,0.364482488,0.025764297
2010-09-19 16:00:00+00:00,0.250345222,0.225071276,0.488258091,0.363746044,0.025790942
2010-09-19 17:00:00+00:00,0.249796002,0.225138144,0.487517477,0.363321128,0.025817586
2010-09-19 18:00:00+00:00,0.24920195,0.225183538,0.486776754,0.362872262,0.02584423
2010-09-19 19:00:00+00:00,0.248607814,0.225062648,0.486035921,0.362366494,0.025870874
2010-09-19 20:00:00+00:00,0.248013596,0.224028545,0.485294978,0.361548537,0.025897518
2010-09-19 21:00:00+00:00,0.247466997,0.224096209,0.484553927,0.361124702,0.025924163
2010-09-19 22:00:00+00:00,0.246872613,0.223381975,0.483812766,0.36041593,0.025950807
2010-09-19 23:00:00+00:00,0.246490906,0.223450036,0.483071496,0.360053095,0.025977451
2010-09-20 00:00:00+00:00,0.246115011,0.223518137,0.482330117,0.359692381,0.026004095
2010-09-20 01:00:00+00:00,0.245809771,0.223586278,0.481588628,0.359357755,0.026016916
2010-09-20 02:00:00+00:00,0.245586975,0.223654458,0.48084703,0.359053573,0.026029738
2010-09-20 03:00:00+00:00,0.245390623,0.223722679,0.480105322,0.358759139,0.026042559
2010-09-20 04:00:00+00:00,0.245211872,0.223790939,0.479363505,0.358471183,0.02605538
2010-09-20 05:00:00+00:00,0.244997669,0.22385924,0.478621579,0.3581701,0.026068201
2010-09-20 06:00:00+00:00,0.24468317,0.22392758,0.477879544,0.357831923,0.026081022
2010-09-20 07:00:00+00:00,0.244088036,0.223290362,0.477137399,0.35714884,0.026093844
2010-09-20 08:00:00+00:00,0.243575894,0.223358782,0.476395145,0.356737565,0.026106665
2010-09-20 09:00:00+00:00,0.243034194,0.223427242,0.475652782,0.356315339,0.026119486
2010-09-20 10:00:00+00:00,0.242438809,0.222610163,0.474910309,0.355570572,0.026132307
2010-09-20 11:00:00+00:00,0.241888101,0.222678703,0.474167727,0.355144966,0.026145128
2010-09-20 12:00:00+00:00,0.241322571,0.222747282,0.473425036,0.354713856,0.02615795
2010-09-20 13:00:00+00:00,0.240765801,0.222815901,0.472682235,0.354285957,0.026170771
2010-09-20 14:00:00+00:00,0.240223685,0.222884561,0.471939325,0.353863449,0.026183592
2010-09-20 15:00:00+00:00,0.23969917,0.22295326,0.471196306,0.353447419,0.026196413
2010-09-20 16:00:00+00:00,0.239103284,0.222208416,0.470453178,0.352726918,0.026209235
2010-09-20 17:00:00+00:00,0.238593339,0.222277195,0.46970994,0.352316222,0.026222056
2010-09-20 18:00:00+00:00,0.238024363,0.222346014,0.468966592,0.351883683,0.026234877
2010-09-20 19:00:00+00:00,0.237428226,0.22224023,0.468223136,0.35138139,0.026247698
2010-09-20 20:00:00+00:00,0.236832005,0.222156985,0.46747957,0.35088673,0.026260519
2010-09-20 21:00:00+00:00,0.2362357,0.222141273,0.466735895,0.350415081,0.026273341
2010-09-20 22:00:00+00:00,0.235651654,0.222210252,0.46599211,0.349976869,0.026286162
2010-09-20 23:00:00+00:00,0.235176578,0.22227927,0.465248217,0.349578905,0.026298983
2010-09-21 00:00:00+00:00,0.234580023,0.221755092,0.464504213,0.34893326,0.026311804
2010-09-21 01:00:00+00:00,0.233983361,0.221374803,0.463760102,0.348336714,0.026290128
2010-09-21 02:00:00+00:00,0.23374378,0.221443532,0.463015881,0.348025567,0.026268452
2010-09-21 03:00:00+00:00,0.233518828,0.221512165,0.462271553,0.347719753,0.026246776
2010-09-21 04:00:00+00:00,0.232921843,0.221230576,0.461527115,0.347156701,0.026225099
2010-09-21 05:00:00+00:00,0.232324752,0.220921891,0.460782569,0.34658431,0.026203423
2010-09-21 06:00:00+00:00,0.232011054,0.220990236,0.460037914,0.346245477,0.026181747
2010-09-21 07:00:00+00:00,0.231413747,0.220330391,0.459293151,0.345552905,0.026160071
2010-09-21 08:00:00+00:00,0.230908252,0.220398542,0.458548279,0.345143041,0.026138395
2010-09-21 09:00:00+00:00,0.230376121,0.220466598,0.457803299,0.34472326,0.026116718
2010-09-21 10:00:00+00:00,0.22984683,0.220534557,0.45705821,0.344304455,0.026095042
2010-09-21 11:00:00+00:00,0.229927001,0.22060242,0.45751672,0.344512061,0.026073366
2010-09-21 12:00:00+00:00,0.229412231,0.220670186,0.456771413,0.344098477,0.02605169
2010-09-21 13:00:00+00:00,0.228909144,0.220737856,0.456025998,0.343689137,0.026030014
2010-09-21 14:00:00+00:00,0.228311086,0.220000839,0.455280475,0.342969629,0.026008337
2010-09-21 15:00:00+00:00,0.227825467,0.220068317,0.454534843,0.342566599,0.025986661
2010-09-21 16:00:00+00:00,0.227227195,0.219362602,0.453789102,0.341857631,0.025964985
2010-09-21 17:00:00+00:00,0.226628816,0.218665789,0.453043253,0.341151626,0.025943309
2010-09-21 18:00:00+00:00,0.226696988,0.218732978,0.452297296,0.34095305,0.025921633
2010-09-21 19:00:00+00:00,0.226098394,0.218697407,0.451551229,0.340472885,0.025899956
2010-09-21 20:00:00+00:00,0.225499692,0.218679738,0.450805054,0.339998759,0.02587828
2010-09-21 21:00:00+00:00,0.224900884,0.218715967,0.450058771,0.339542974,0.025856604
2010-09-21 22:00:00+00:00,0.22433493,0.21878277,0.449312379,0.339109741,0.025834928
2010-09-21 23:00:00+00:00,0.223854343,0.218849478,0.448565878,0.338707986,0.025813252
2010-09-22 00:00:00+00:00,0.223255212,0.218322926,0.447819269,0.338059614,0.025791575
2010-09-22 01:00:00+00:00,0.222965973,0.218389356,0.447072551,0.337728402,0.025752528
2010-09-22 02:00:00+00:00,0.222366591,0.218056006,0.446325726,0.337145888,0.02571348
2010-09-22 03:00:00+00:00,0.222138994,0.218122158,0.445578793,0.336837283,0.025674433
2010-09-22 04:00:00+00:00,0.221917165,0.218188171,0.444831753,0.33653072,0.025635385
2010-09-22 05:00:00+00:00,0.221683419,0.218254046,0.444084604,0.336219666,0.025596337
2010-09-22 06:00:00+00:00,0.22134344,0.218319782,0.443337347,0.335869262,0.02555729
2010-09-22 07:00:00+00:00,0.220743429,0.217630264,0.442589983,0.33516458,0.025518242
2010-09-22 08:00:00+00:00,0.220217509,0.217695722,0.441842511,0.334745278,0.025479195
2010-09-22 09:00:00+00:00,0.21967083,0.217761042,0.441094931,0.334318215,0.025440147
2010-09-22 10:00:00+00:00,0.219150552,0.217826223,0.440347243,0.333900822,0.0254011
2010-09-22 11:00:00+00:00,0.218615409,0.217891265,0.439599447,0.333477846,0.025362052
2010-09-22 12:00:00+00:00,0.218675518,0.217956168,0.438851543,0.33327478,0.025323005
2010-09-22 13:00:00+00:00,0.218113596,0.218020933,0.438103532,0.332841731,0.025283957
2010-09-22 14:00:00+00:00,0.217569231,0.218085559,0.437355412,0.332415083,0.025244909
2010-09-22 15:00:00+00:00,0.217036529,0.218150046,0.436607185,0.331992657,0.025205862
2010-09-22 16:00:00+00:00,0.216542016,0.218214394,0.43585885,0.331584257,0.025166814
2010-09-22 17:00:00+00:00,0.216038535,0.218278603,0.435110407,0.331172455,0.025127767
2010-09-22 18:00:00+00:00,0.215461241,0.218342674,0.434361856,0.330733284,0.025088719
2010-09-22 19:00:00+00:00,0.214859721,0.218299411,0.433613198,0.330248435,0.025049672
2010-09-22 20:00:00+00:00,0.214258075,0.217225606,0.432864431,0.329411277,0.025010624
2010-09-22 21:00:00+00:00,0.213656304,0.21720006,0.432115556,0.328932309,0.024971576
2010-09-22 22:00:00+00:00,0.213072608,0.217263576,0.431366574,0.32849042,0.024932529
2010-09-22 23:00:00+00:00,0.212583103,0.217326952,0.430617484,0.328083254,0.024893481
2010-09-23 00:00:00+00:00,0.212190737,0.217390188,0.429868286,0.3277119,0.024854434
2010-09-23 01:00:00+00:00,0.211907293,0.217453281,0.429118981,0.327380713,0.024810927
2010-09-23 02:00:00+00:00,0.211304883,0.217112056,0.428369569,0.326793412,0.024767421
2010-09-23 03:00:00+00:00,0.211068335,0.217174866,0.427620049,0.326479379,0.024723914
2010-09-23 04:00:00+00:00,0.210465664,0.21687835,0.426870423,0.325907181,0.024680408
2010-09-23 05:00:00+00:00,0.210234747,0.216940877,0.426120689,0.325595052,0.024636902
2010-09-23 06:00:00+00:00,0.209906434,0.217003263,0.425370848,0.325246837,0.024593395
2010-09-23 07:00:00+00:00,0.209303372,0.216319354,0.4246209,0.324541968,0.024549889
2010-09-23 08:00:00+00:00,0.208768477,0.216381456,0.423870845,0.324117225,0.024506382
2010-09-23 09:00:00+00:00,0.20822166,0.216443417,0.423120683,0.323687988,0.024462876
2010-09-23 10:00:00+00:00,0.20765408,0.216505237,0.422370413,0.323250987,0.024419369
2010-09-23 11:00:00+00:00,0.207101105,0.216566915,0.421620037,0.322819295,0.024375863
2010-09-23 12:00:00+00:00,0.206545052,0.216628451,0.420869553,0.322386376,0.024332356
2010-09-23 13:00:00+00:00,0.205982972,0.216689846,0.420118962,0.321951141,0.02428885
2010-09-23 14:00:00+00:00,0.205441392,0.216751099,0.419368265,0.321523394,0.024245344
2010-09-23 15:00:00+00:00,0.204837286,0.215985051,0.41861746,0.320789741,0.024201837
2010-09-23 16:00:00+00:00,0.204330813,0.216046021,0.417866547,0.32037479,0.024158331
2010-09-23 17:00:00+00:00,0.203726446,0.215288686,0.417115528,0.319643937,0.024114824
2010-09-23 18:00:00+00:00,0.203148971,0.215349373,0.416364402,0.319202567,0.024071318
2010-09-23 19:00:00+00:00,0.202544343,0.215208193,0.415613168,0.318682127,0.024027811
2010-09-23 20:00:00+00:00,0.201939585,0.215102866,0.414861827,0.318173851,0.023984305
2010-09-23 21:00:00+00:00,0.201334696,0.215069388,0.41411038,0.317690044,0.023940799
2010-09-23 22:00:00+00:00,0.201407583,0.214091034,0.414562532,0.317534987,0.023897292
2010-09-23 23:00:00+00:00,0.200885452,0.214151013,0.41381087,0.317113626,0.023853786
2010-09-24 00:00:00+00:00,0.200492874,0.214235192,0.413059101,0.316748374,0.023810279
2010-09-24 01:00:00+00:00,0.20019705,0.214343571,0.412308892,0.316427758,0.029010776
2010-09-24 02:00:00+00:00,0.199953766,0.21447615,0.411560243,0.316135436,0.034211272
2010-09-24 03:00:00+00:00,0.199355396,0.214260816,0.410813155,0.315593575,0.039411769
2010-09-24 04:00:00+00:00,0.199140562,0.214441795,0.410067627,0.315329522,0.044612266
2010-09-24 05:00:00+00:00,0.198904584,0.214646975,0.40932366,0.315066531,0.049812762
2010-09-24 06:00:00+00:00,0.198559039,0.214876354,0.408581253,0.314771923,0.055013259
2010-09-24 07:00:00+00:00,0.198086242,0.215129934,0.407840406,0.314439161,0.060213756
2010-09-24 08:00:00+00:00,0.197565775,0.215407714,0.40710112,0.314097658,0.065414252
2010-09-24 09:00:00+00:00,0.197035953,0.215709693,0.406363394,0.313761574,0.070614749
2010-09-24 10:00:00+00:00,0.196505618,0.216035873,0.405627228,0.313434178,0.075815246
2010-09-24 11:00:00+00:00,0.195971824,0.216386253,0.404892623,0.313114379,0.081015742
2010-09-24 12:00:00+00:00,0.195440465,0.216760833,0.404159578,0.312804358,0.086216239
2010-09-24 13:00:00+00:00,0.194943963,0.217159614,0.403428094,0.312516095,0.091416736
2010-09-24 14:00:00+00:00,0.195048833,0.217582594,0.403901877,0.312860205,0.096617232
2010-09-24 15:00:00+00:00,0.194548358,0.218029774,0.403173513,0.312588229,0.101817729
2010-09-24 16:00:00+00:00,0.194070951,0.218501155,0.40244671,0.312333654,0.107018226
2010-09-24 17:00:00+00:00,0.193504824,0.218199981,0.401721467,0.311782852,0.112218722
2010-09-24 18:00:00+00:00,0.192952707,0.218719762,0.400997784,0.311518419,0.117419219
2010-09-24 19:00:00+00:00,0.192391187,0.219070334,0.400275662,0.311193285,0.122619716
2010-09-24 20:00:00+00:00,0.19183197,0.219490302,0.3995551,0.310893326,0.127820212
2010-09-24 21:00:00+00:00,0.191275056,0.220024664,0.398836098,0.310633922,0.133020709
2010-09-24 22:00:00+00:00,0.190768048,0.220641245,0.398118657,0.310421669,0.138221206
2010-09-24 23:00:00+00:00,0.190328317,0.221282026,0.397402776,0.310243158,0.143421702
2010-09-25 00:00:00+00:00,0.189982392,0.221917821,0.396688455,0.31009822,0.148622199
2010-09-25 01:00:00+00:00,0.189730977,0.222548629,0.395973678,0.309986484,0.148191339
2010-09-25 02:00:00+00:00,0.189187274,0.222770537,0.395258443,0.309626945,0.147760479
2010-09-25 03:00:00+00:00,0.188646722,0.223023437,0.394542752,0.309279139,0.147329619
2010-09-25 04:00:00+00:00,0.188496097,0.223639287,0.393826604,0.309199469,0.146898759
2010-09-25 05:00:00+00:00,0.187961846,0.223868684,0.393109998,0.308845912,0.146467899
2010-09-25 06:00:00+00:00,0.187430747,0.224039082,0.392392936,0.308473331,0.146037039
2010-09-25 07:00:00+00:00,0.187136275,0.224639974,0.391675417,0.308335315,0.145606179
2010-09-25 08:00:00+00:00,0.186744731,0.225235879,0.390957441,0.308159695,0.145175319
2010-09-25 09:00:00+00:00,0.186291484,0.225826798,0.390239007,0.307959542,0.144744458
2010-09-25 10:00:00+00:00,0.186422017,0.22641273,0.389520117,0.307973418,0.144313598
2010-09-25 11:00:00+00:00,0.185906672,0.226063162,0.38880077,0.307428827,0.143882738
2010-09-25 12:00:00+00:00,0.186072384,0.225600776,0.389284674,0.307498597,0.143451878
2010-09-25 13:00:00+00:00,0.185584537,0.22617175,0.388564413,0.307278745,0.143021018
2010-09-25 14:00:00+00:00,0.185117515,0.226737738,0.387843695,0.307064862,0.142590158
2010-09-25 15:00:00+00:00,0.184614773,0.22645365,0.38712252,0.306547214,0.142159298
2010-09-25 16:00:00+00:00,0.184115182,0.226169058,0.386400888,0.306030534,0.141728438
2010-09-25 17:00:00+00:00,0.183618742,0.225865965,0.385678799,0.305508671,0.141297578
2010-09-25 18:00:00+00:00,0.183125452,0.225436381,0.384956253,0.304944717,0.140866718
2010-09-25 19:00:00+00:00,0.182635314,0.225825215,0.38423325,0.304661624,0.140435858
2010-09-25 20:00:00+00:00,0.182148326,0.225300133,0.383509791,0.304067312,0.140004998
2010-09-25 21:00:00+00:00,0.181664489,0.225813948,0.382785874,0.303829218,0.139574138
2010-09-25 22:00:00+00:00,0.181183802,0.225476841,0.3820615,0.303301434,0.139143278
2010-09-25 23:00:00+00:00,0.180706267,0.225220223,0.38133667,0.302802301,0.138712418
2010-09-26 00:00:00+00:00,0.180909788,0.224989964,0.380611382,0.302563862,0.138281558
2010-09-26 01:00:00+00:00,0.181114937,0.224907517,0.379886078,0.302376605,0.136921723
2010-09-26 02:00:00+00:00,0.181321711,0.224891888,0.379160757,0.302212846,0.135561888
2010-09-26 03:00:00+00:00,0.181530113,0.223997648,0.378435419,0.301749456,0.134202054
2010-09-26 04:00:00+00:00,0.181740141,0.224052663,0.377710065,0.301611166,0.132842219
2010-09-26 05:00:00+00:00,0.181951796,0.224080007,0.376984693,0.30146408,0.131482384
2010-09-26 06:00:00+00:00,0.182165077,0.224021184,0.376259305,0.301288205,0.13012255
2010-09-26 07:00:00+00:00,0.182379985,0.223106458,0.3755339,0.30082046,0.128762715
2010-09-26 08:00:00+00:00,0.18259652,0.222735815,0.374808479,0.300539335,0.12740288
2010-09-26 09:00:00+00:00,0.182814681,0.222225012,0.37408304,0.300210967,0.126043046
2010-09-26 10:00:00+00:00,0.183034469,0.22164604,0.373357585,0.299859962,0.124683211
2010-09-26 11:00:00+00:00,0.183255883,0.2210124,0.372632113,0.299490933,0.123323376
2010-09-26 12:00:00+00:00,0.183478925,0.220072066,0.371906624,0.299017745,0.121963542
2010-09-26 13:00:00+00:00,0.183703593,0.219495571,0.371181119,0.298669571,0.120603707
2010-09-26 14:00:00+00:00,0.183929887,0.218940898,0.370455597,0.298329518,0.119243872
2010-09-26 15:00:00+00:00,0.184157808,0.218421548,0.369730058,0.298002199,0.117884038
2010-09-26 16:00:00+00:00,0.184387356,0.217919522,0.369004502,0.297681463,0.116524203
2010-09-26 17:00:00+00:00,0.184618531,0.217385324,0.368278929,0.297350392,0.115164368
2010-09-26 18:00:00+00:00,0.184851332,0.216746961,0.36755334,0.296984383,0.113804534
2010-09-26 19:00:00+00:00,0.185085759,0.215905444,0.366827734,0.296549599,0.112444699
2010-09-26 20:00:00+00:00,0.185321814,0.21507675,0.366102111,0.296119861,0.111084864
2010-09-26 21:00:00+00:00,0.185559495,0.214323875,0.365376472,0.295716698,0.10972503
2010-09-26 22:00:00+00:00,0.185798803,0.213332327,0.364650815,0.295232622,0.108365195
2010-09-26 23:00:00+00:00,0.186039737,0.212848077,0.363925142,0.294922593,0.10700536
2010-09-27 00:00:00+00:00,0.186282298,0.212537803,0.363199453,0.294672688,0.105645526
2010-09-27 01:00:00+00:00,0.186525239,0.212374538,0.362474074,0.294473285,0.105025918
2010-09-27 02:00:00+00:00,0.186768561,0.211373507,0.361749006,0.29398781,0.104406311
2010-09-27 03:00:00+00:00,0.187012262,0.211306276,0.36102425,0.293821748,0.103786703
2010-09-27 04:00:00+00:00,0.187256344,0.211251066,0.360299805,0.293660054,0.103167096
2010-09-27 05:00:00+00:00,0.187500806,0.211158382,0.359575671,0.293485811,0.102547488
2010-09-27 06:00:00+00:00,0.187745648,0.210879737,0.358851849,0.293248268,0.101927881
2010-09-27 07:00:00+00:00,0.18799087,0.21043763,0.358128337,0.292955117,0.101308273
2010-09-27 08:00:00+00:00,0.188236472,0.209890555,0.357405137,0.292626347,0.100688666
2010-09-27 09:00:00+00:00,0.188482455,0.209324004,0.356682248,0.29229118,0.100069058
2010-09-27 10:00:00+00:00,0.188728818,0.208728978,0.35595967,0.29194654,0.099449451
2010-09-27 11:00:00+00:00,0.188975561,0.208123474,0.355237403,0.291598578,0.098829843
2010-09-27 12:00:00+00:00,0.189222684,0.207507494,0.354515448,0.291247293,0.098210236
2010-09-27 13:00:00+00:00,0.189470187,0.206903534,0.353793804,0.290900377,0.097590628
2010-09-27 14:00:00+00:00,0.189718071,0.206338593,0.353072471,0.290567054,0.096971021
2010-09-27 15:00:00+00:00,0.189966334,0.205776673,0.352351449,0.290235023,0.096351413
2010-09-27 16:00:00+00:00,0.190214978,0.205240273,0.351630738,0.289911973,0.095731806
2010-09-27 17:00:00+00:00,0.190464002,0.204702395,0.350910339,0.289588677,0.095112198
2010-09-27 18:00:00+00:00,0.190713406,0.20405955,0.35019025,0.289229764,0.094492591
2010-09-27 19:00:00+00:00,0.190963191,0.203230743,0.349470473,0.288807551,0.093872983
2010-09-27 20:00:00+00:00,0.191213355,0.202203543,0.348751007,0.28831779,0.093253376
2010-09-27 21:00:00+00:00,0.1914639,0.201475271,0.348031853,0.287930456,0.092633769
2010-09-27 22:00:00+00:00,0.191714825,0.200858011,0.347313009,0.287581323,0.092014161
2010-09-27 23:00:00+00:00,0.19196613,0.20036526,0.346594477,0.287275004,0.091394554
2010-09-28 00:00:00+00:00,0.192217815,0.200015322,0.345876256,0.287017754,0.090774946
2010-09-28 01:00:00+00:00,0.192469463,0.19898146,0.345158148,0.286526774,0.090350588
2010-09-28 02:00:00+00:00,0.192721072,0.198148392,0.344440155,0.286104443,0.08992623
2010-09-28 03:00:00+00:00,0.192972644,0.198055931,0.343722275,0.285935261,0.089501871
2010-09-28 04:00:00+00:00,0.193224177,0.197018619,0.343004508,0.285443168,0.089077513
2010-09-28 05:00:00+00:00,0.193475673,0.196151712,0.342286856,0.285009338,0.088653155
2010-09-28 06:00:00+00:00,0.19372713,0.195911765,0.341569317,0.284789814,0.088228797
2010-09-28 07:00:00+00:00,0.19397855,0.195450173,0.340851892,0.284494558,0.087804439
2010-09-28 08:00:00+00:00,0.194229932,0.194408262,0.34013458,0.284000982,0.08738008
2010-09-28 09:00:00+00:00,0.194481276,0.193971335,0.339417382,0.283714201,0.086955722
2010-09-28 10:00:00+00:00,0.194732582,0.193330761,0.338700298,0.283357838,0.086531364
2010-09-28 11:00:00+00:00,0.19498385,0.192680022,0.337983328,0.282998024,0.086107006
2010-09-28 12:00:00+00:00,0.19523508,0.192023616,0.337266471,0.282636295,0.085682648
2010-09-28 13:00:00+00:00,0.195486272,0.190975956,0.336549728,0.282140865,0.085258289
2010-09-28 14:00:00+00:00,0.195737426,0.190371213,0.335833098,0.281796838,0.084833931
2010-09-28 15:00:00+00:00,0.195988543,0.189778803,0.335116583,0.281457048,0.084409573
2010-09-28 16:00:00+00:00,0.196239621,0.188727693,0.334400181,0.280960505,0.083985215
2010-09-28 17:00:00+00:00,0.196490662,0.188137449,0.333683892,0.2806215,0.083560856
2010-09-28 18:00:00+00:00,0.196741664,0.187424551,0.332967718,0.280240596,0.083136498
2010-09-28 19:00:00+00:00,0.196992629,0.186508006,0.332251657,0.279790112,0.08271214
2010-09-28 20:00:00+00:00,0.197243555,0.185452297,0.33153571,0.279292086,0.082287782
2010-09-28 21:00:00+00:00,0.197494444,0.185626815,0.330819876,0.279214551,0.081863424
2010-09-28 22:00:00+00:00,0.197745295,0.184945248,0.330104156,0.278844444,0.081439065
2010-09-28 23:00:00+00:00,0.197996108,0.184375004,0.32938855,0.278512408,0.081014707
2010-09-29 00:00:00+00:00,0.198246883,0.184001448,0.328673058,0.278247618,0.080590349
2010-09-29 01:00:00+00:00,0.198497326,0.183752588,0.327957555,0.278025307,0.080221985
2010-09-29 02:00:00+00:00,0.198747436,0.183587928,0.327242042,0.277831635,0.079853621
2010-09-29 03:00:00+00:00,0.198997215,0.18252366,0.326526519,0.277330355,0.079485258
2010-09-29 04:00:00+00:00,0.199246661,0.182410412,0.325810986,0.277153976,0.079116894
2010-09-29 05:00:00+00:00,0.199495775,0.182259876,0.325095442,0.276964713,0.07874853
2010-09-29 06:00:00+00:00,0.199744557,0.181191776,0.324379889,0.276461705,0.078380166
2010-09-29 07:00:00+00:00,0.199993007,0.180665193,0.323664325,0.276143637,0.078011803
2010-09-29 08:00:00+00:00,0.200241125,0.180047326,0.322948751,0.275794231,0.077643439
2010-09-29 09:00:00+00:00,0.200488911,0.179387672,0.322233166,0.275430404,0.077275075
2010-09-29 10:00:00+00:00,0.200736364,0.178314463,0.321517572,0.274925092,0.076906711
2010-09-29 11:00:00+00:00,0.200983485,0.17771522,0.320801967,0.274581634,0.076538348
2010-09-29 12:00:00+00:00,0.201230274,0.177114685,0.320086352,0.274237594,0.076169984
2010-09-29 13:00:00+00:00,0.201476731,0.176037644,0.319370727,0.273730554,0.07580162
2010-09-29 14:00:00+00:00,0.201722856,0.175376032,0.318655092,0.273365361,0.075433256
2010-09-29 15:00:00+00:00,0.201968649,0.174744625,0.317939446,0.273010352,0.075064893
2010-09-29 16:00:00+00:00,0.20221411,0.174120925,0.317223791,0.272657838,0.074696529
2010-09-29 17:00:00+00:00,0.202459238,0.173473436,0.316508125,0.272297054,0.074328165
2010-09-29 18:00:00+00:00,0.202704034,0.17268067,0.315792449,0.271886477,0.073959801
2010-09-29 19:00:00+00:00,0.202948498,0.171711128,0.315076762,0.271415343,0.073591438
2010-09-29 20:00:00+00:00,0.20319263,0.170803289,0.314361066,0.270965158,0.073223074
2010-09-29 21:00:00+00:00,0.20343643,0.16971603,0.313645359,0.27045351,0.07285471
2010-09-29 22:00:00+00:00,0.203679898,0.16899459,0.312929642,0.270066754,0.072486346
2010-09-29 23:00:00+00:00,0.203923033,0.168433843,0.312213915,0.269734781,0.072117983
2010-09-30 00:00:00+00:00,0.204165837,0.168029288,0.311498178,0.269456052,0.071749619
2010-09-30 01:00:00+00:00,0.20440823,0.16774943,0.310782362,0.269219748,0.07140256
2010-09-30 02:00:00+00:00,0.204650213,0.166655783,0.310066469,0.268705112,0.071055501
2010-09-30 03:00:00+00:00,0.204891786,0.166508329,0.309350498,0.268513674,0.070708442
2010-09-30 04:00:00+00:00,0.205132949,0.166350585,0.308634448,0.268318525,0.070361383
2010-09-30 05:00:00+00:00,0.205373702,0.165304536,0.307918321,0.267819576,0.070014324
2010-09-30 06:00:00+00:00,0.205614044,0.164968726,0.307202116,0.26756318,0.069667265
2010-09-30 07:00:00+00:00,0.205853977,0.164411146,0.306485833,0.267230794,0.069320206
2010-09-30 08:00:00+00:00,0.206093499,0.163757783,0.305769472,0.266865477,0.068973147
2010-09-30 09:00:00+00:00,0.206332611,0.163080631,0.305053032,0.266491836,0.068626088
2010-09-30 10:00:00+00:00,0.206571313,0.162406688,0.304336515,0.266119097,0.068279029
