,RO_P2HT_OTH,RO_STUR_BIO_CHP,RO_COMC_GAS_CHP
2016-11-01 12:00:00,2554.6996556601125,2322.873433845083,1538.50571438939
2016-11-01 13:00:00,2604.7314973794373,2368.3651360569943,1568.6361738412734
2016-11-01 14:00:00,2714.8425588682794,2468.4841692037007,1634.9478817333277
2016-11-01 15:00:00,2844.433230862596,2586.31513558865,1712.9907111332864
2016-11-01 16:00:00,2882.3672092153624,2620.8067950525988,1735.8355267013126
2016-11-01 17:00:00,2874.575365013173,2613.7220217573013,1731.1430780981507
2016-11-01 18:00:00,2798.0922627127297,2544.17937862188,1685.0829904934278
2016-11-01 19:00:00,2531.734220116816,2301.991996764206,1524.6753395590176
2016-11-01 20:00:00,1970.1062919642313,1791.328995295253,1186.4485836626743
2016-11-01 21:00:00,1574.1575773740014,1431.3106470526288,947.9981033283046
2016-11-01 22:00:00,1608.4006821573098,1462.446361271437,968.6201800843066
2016-11-01 23:00:00,1668.0698048635538,1516.700809401216,1004.5544575453639
2016-11-02 00:00:00,1707.4391229377761,1552.4975586827195,1028.2636715402882
2016-11-02 01:00:00,1842.7711538179174,1675.5488843378894,1109.764094647841
2016-11-02 02:00:00,2168.7983191200747,1971.9907143253427,1306.1060230433086
2016-11-02 03:00:00,3040.04953004389,2764.180233581122,1830.7958681705672
2016-11-02 04:00:00,3619.1065833855832,3290.6907542632403,2179.518890679247
2016-11-02 05:00:00,3457.5283404559614,3143.774929087069,2082.2123249084116
2016-11-02 06:00:00,3335.1143670689253,3032.469411789893,2008.4914876429434
2016-11-02 07:00:00,3214.9559275298907,2923.2147499203033,1936.1289907626012
2016-11-02 08:00:00,3079.00875105484,2799.60410005761,1854.2581111863778
2016-11-02 09:00:00,2957.414971794349,2689.0443483704657,1781.0312158791376
2016-11-02 10:00:00,2884.622743063365,2622.8576504801854,1737.1938670864388
2016-11-02 11:00:00,2856.941191292427,2597.688061141628,1720.5233259962579
2016-11-02 12:00:00,2882.982354810272,2621.366119260123,1736.2059831699837
2016-11-02 13:00:00,2926.042546453953,2660.5188137867676,1762.137935976932
2016-11-02 14:00:00,3048.6615683726263,2772.0107724864515,1835.9822587319572
2016-11-02 15:00:00,3158.1574842665586,2871.5704814256333,1901.9235101553404
2016-11-02 16:00:00,3182.148162468038,2893.3841255190505,1916.3713124334977
2016-11-02 17:00:00,3163.078649025836,2876.0450750858217,1904.887161904706
2016-11-02 18:00:00,3049.0716654358994,2772.3836552914663,1836.2292297110705
2016-11-02 19:00:00,2756.4674107905043,2506.3317739127897,1660.0154361133773
2016-11-02 20:00:00,2164.4922999557066,1968.075444872678,1303.5128277626136
2016-11-02 21:00:00,1734.0954320505316,1576.734941008738,1044.316785182685
2016-11-02 22:00:00,1747.0134895436354,1588.4807493667315,1052.0963710247695
2016-11-02 23:00:00,1808.528049034609,1644.4131701190813,1089.1420178918388
2016-11-03 00:00:00,1850.562998020107,1682.6336576331869,1114.456543251003
2016-11-03 01:00:00,1983.2293979889726,1803.2612450557542,1194.3516549943158
2016-11-03 02:00:00,2311.3070486074953,2101.567489068286,1391.9284382853523
2016-11-03 03:00:00,3185.839036037496,2896.740070764191,1918.5940512455218
2016-11-03 04:00:00,3791.142301428672,3447.115090967312,2283.123216417484
2016-11-03 05:00:00,3624.4378452081346,3295.538230728444,2182.7295134077262
2016-11-03 06:00:00,3526.4246470858507,3206.4192403297006,2123.7034493995293
2016-11-03 07:00:00,3397.6541692180804,3089.334039554782,2046.1545619577973
2016-11-03 08:00:00,3255.350488262296,2959.9437062143456,1960.4556322053097
2016-11-03 09:00:00,3129.040592774165,2845.0958022695218,1884.3885706382612
2016-11-03 10:00:00,3058.7089464228184,2781.1464012093347,1842.033047720245
2016-11-03 11:00:00,3014.8285606525915,2741.2479410726587,1815.6071529550688
2016-11-03 12:00:00,3048.0464227777165,2771.451448278928,1835.6118022632866
2016-11-03 13:00:00,3091.9268085479443,2811.3499084156037,1862.0376970284624
2016-11-03 14:00:00,3221.517480542261,2929.1808748005537,1940.080526428422
2016-11-03 15:00:00,3309.8933976776257,3009.5371192814296,1993.3027724274448
2016-11-03 16:00:00,3320.350872791091,3019.045630809329,1999.6005323948466
2016-11-03 17:00:00,3295.3349519314283,2996.2997797033736,1984.5353026689052
2016-11-03 18:00:00,3188.914764012045,2899.536691801808,1920.446333588875
2016-11-03 19:00:00,2873.345073823353,2612.6033733422546,1730.4021651608093
2016-11-03 20:00:00,2287.1113218743794,2079.567403572362,1377.3571505176383
2016-11-03 21:00:00,1857.944745159024,1689.3455481234687,1118.9020208750512
2016-11-03 22:00:00,1589.1261201834716,1444.9208694357005,957.0125440659582
2016-11-03 23:00:00,1653.1012620540835,1503.090587018144,995.5400168077102
2016-11-04 00:00:00,1692.0604830650332,1538.5144534946326,1019.002259823521
2016-11-04 01:00:00,1821.03600946444,1655.7860956720588,1096.6746327548094
2016-11-04 02:00:00,2142.5521070705927,1948.12621480434,1290.2998803800253
2016-11-04 03:00:00,3001.2953575645774,2728.942808507142,1807.4571106443138
2016-11-04 04:00:00,3576.2514402735396,3251.7245011391037,2153.710423361855
2016-11-04 05:00:00,3425.7458180522917,3114.8765116983554,2063.072074027092
2016-11-04 06:00:00,3306.6126211714404,3006.5540568413044,1991.3270045945346
2016-11-04 07:00:00,3181.943113936401,2893.1976841165424,1916.2478269439407
2016-11-04 08:00:00,3043.5353550817117,2767.3497374237554,1832.8951214930346
2016-11-04 09:00:00,2923.787012605951,2658.4679583591815,1760.7795955918064
2016-11-04 10:00:00,2856.1209971658805,2596.9422955315968,1720.02938403803
2016-11-04 11:00:00,2822.903135040756,2566.7387883253277,1700.0247347298125
2016-11-04 12:00:00,2849.764492685147,2591.162612053854,1716.2013338617662
2016-11-04 13:00:00,2895.285266708467,2632.5526034105924,1743.6151125433973
2016-11-04 14:00:00,3019.9547739435056,2745.908976135355,1818.6942901939915
2016-11-04 15:00:00,3111.6114675850554,2829.2482830563554,1873.8923040259244
2016-11-04 16:00:00,3127.400204521072,2843.6042710494585,1883.4006867218056
2016-11-04 17:00:00,3109.150885205416,2827.0109862262616,1872.4104781512417
2016-11-04 18:00:00,3014.008366526045,2740.5021754626277,1815.1132109968414
2016-11-04 19:00:00,2714.8425588682794,2468.4841692037007,1634.9478817333277
2016-11-04 20:00:00,2131.2744378305815,1937.8719376664092,1283.508178454396
2016-11-04 21:00:00,1708.669414127596,1553.6162070977666,1029.0045844776296
2016-11-04 22:00:00,1435.9548670509485,1305.64914176235,864.7688833669556
2016-11-04 23:00:00,1501.3653486430167,1365.1239491623483,904.160754535606
2016-11-05 00:00:00,1534.9933078314152,1395.700339173633,924.4123748229373
2016-11-05 01:00:00,1660.0729121297272,1509.4295947034104,999.7385234526448
2016-11-05 02:00:00,1974.617359660236,1795.430706150425,1189.165264432926
2016-11-05 03:00:00,2793.581195016725,2540.0776677667077,1682.366309723176
2016-11-05 04:00:00,3332.6537846892857,3030.2321149597997,2007.009661768261
2016-11-05 05:00:00,3197.321753809145,2907.1807893046293,1925.5092386607078
2016-11-05 06:00:00,3067.5260332831917,2789.1633815171717,1847.3429237711916
2016-11-05 07:00:00,2943.471671643062,2676.366332999933,1772.6342025892684
2016-11-05 08:00:00,2807.524495168012,2552.7556831372403,1690.763323013045
2016-11-05 09:00:00,2695.157899831168,2450.585794562948,1623.0932747358652
2016-11-05 10:00:00,2630.7726608972825,2392.0431941754887,1584.318831014999
2016-11-05 11:00:00,2602.475963531435,2366.3142806294077,1567.2778334561472
2016-11-05 12:00:00,2626.8767387961875,2388.50080752784,1581.9726067134181
2016-11-05 13:00:00,2672.192464287871,2429.704357482071,1609.2628999054925
2016-11-05 14:00:00,2788.8650787890833,2535.7895155090273,1679.5261434633674
2016-11-05 15:00:00,2883.8025489368183,2622.111884870154,1736.6999251282111
2016-11-05 16:00:00,2902.8720623790205,2639.4509353033823,1748.1840756570025
2016-11-05 17:00:00,2892.209538733918,2629.7559823729753,1741.762830200044
2016-11-05 18:00:00,2807.1143981047385,2552.3828003322246,1690.5163520339315
2016-11-05 19:00:00,2527.018103889174,2297.7038445065255,1521.835173299209
2016-11-05 20:00:00,1963.9548360151343,1785.735753220018,1182.7440189759673
2016-11-05 21:00:00,1558.1637919063485,1416.7682176570179,938.3662351428666
2016-11-05 22:00:00,1178.8240083786811,1071.8516230175283,709.9180794626058
2016-11-05 23:00:00,1242.799150249293,1130.0213405999718,748.4455522043578
2016-11-06 00:00:00,1268.635265235502,1153.5129573159586,764.0047238885269
2016-11-06 01:00:00,1385.5129282683506,1259.784556745423,834.3914529359587
2016-11-06 02:00:00,1699.2371816723132,1545.0399025824065,1023.3242519580124
2016-11-06 03:00:00,2423.67364394434,2203.7373776425784,1459.5984865625326
2016-11-06 04:00:00,2929.118274428502,2663.315434824385,1763.9902183202857
2016-11-06 05:00:00,2813.4709025854727,2558.1624838099674,1694.3444022101953
2016-11-06 06:00:00,2675.88333785733,2433.060302727212,1611.4856387175166
2016-11-06 07:00:00,2532.9645113066354,2303.110645179253,1525.416252496359
2016-11-06 08:00:00,2401.9384995908626,2183.974588976748,1446.5090246695013
2016-11-06 09:00:00,2300.0293793674837,2091.3132119303555,1385.136736359723
2016-11-06 10:00:00,2242.410741977606,2038.9231778256546,1350.437313794235
2016-11-06 11:00:00,2209.602976915754,2009.0925534244013,1330.6796354651312
2016-11-06 12:00:00,2232.158315395777,2029.601107700263,1344.2630393163897
2016-11-06 13:00:00,2276.4487982292776,2069.8724506419544,1370.9359050606795
2016-11-06 14:00:00,2379.5882096424757,2163.6524761033943,1433.0491063077993
2016-11-06 15:00:00,2479.6518930811253,2254.6358805272166,1493.3100252115655
2016-11-06 16:00:00,2517.7909199655287,2289.313981393673,1516.2783262691485
2016-11-06 17:00:00,2524.352472977899,2295.2801062739236,1520.2298619349692
2016-11-06 18:00:00,2449.0996618672757,2226.8561115535495,1474.910687267588
2016-11-06 19:00:00,2200.7858900553806,2001.0755731165646,1325.3697594141845
2016-11-06 20:00:00,1687.9595124323018,1534.785625444476,1016.532550032383
2016-11-06 21:00:00,1309.4399230311806,1190.6147964150173,788.5783363103496
2016-11-06 22:00:00,821.0143206728541,746.5113756413606,494.4359001858189
2016-11-06 23:00:00,870.2259682656328,791.2573122432403,524.0724176794744
2016-11-07 00:00:00,879.4531521892786,799.6471753560928,529.6292647095348
2016-11-07 01:00:00,996.7409122854007,906.2916575905731,600.2629647360804
2016-11-07 02:00:00,1293.6511860951641,1176.258808421914,779.0699536144683
2016-11-07 03:00:00,1882.9606660186864,1712.0913992294245,1133.9672506009929
2016-11-07 04:00:00,2272.347827596546,2066.143622591798,1368.4661952695417
2016-11-07 05:00:00,2170.4387073731673,1973.4822455454052,1307.0939069597637
2016-11-07 06:00:00,2020.7532792784662,1837.3800217146875,1216.949499583228
2016-11-07 07:00:00,1877.6294041961355,1707.2439227642208,1130.7566278725135
2016-11-07 08:00:00,1754.1901881509161,1595.0061984545057,1056.4183631592612
2016-11-07 09:00:00,1681.8080564832046,1529.1923833692408,1012.8279853456761
2016-11-07 10:00:00,1639.9781560293427,1491.1583372576429,987.6369454760688
2016-11-07 11:00:00,1578.668645070006,1435.4123579078012,950.7147840985565
2016-11-07 12:00:00,1588.1008775252888,1443.9886624231615,956.3951166181738
2016-11-07 13:00:00,1638.5428163078868,1489.8532474400881,986.7725470491705
2016-11-07 14:00:00,1729.9944614178003,1573.0061129585815,1041.8470753915472
2016-11-07 15:00:00,1836.0045522739101,1669.396318055131,1105.6890734924632
2016-11-07 16:00:00,1896.0837720434274,1724.0236489899255,1141.8703219326342
2016-11-07 17:00:00,1913.7179457641728,1740.0576096055988,1152.4900740345274
2016-11-07 18:00:00,1869.8375599939452,1700.1591494689233,1126.0641792693514
2016-11-07 19:00:00,1676.4767946606535,1524.3449069040373,1009.6173626171968
2016-11-07 20:00:00,1273.7614785264163,1158.1739923786545,767.0918611274494
2016-11-07 21:00:00,943.4282940598907,857.8168929385365,568.156737451287
2016-11-07 22:00:00,555.2714236718505,504.88331799120994,334.39870572007936
2016-11-07 23:00:00,598.5366638471681,544.2224539203626,360.4541440165848
2016-11-08 00:00:00,606.7386051126313,551.6801100206759,365.39356359886074
2016-11-08 01:00:00,711.108307715649,646.5787838971625,428.2476777833216
2016-11-08 02:00:00,997.3560578803106,906.8509817980964,600.6334212047511
2016-11-08 03:00:00,1551.192141830705,1410.4292099717518,934.1677284979323
2016-11-08 04:00:00,1778.3859148840322,1617.00628395043,1070.989650926975
2016-11-08 05:00:00,1723.4329084054298,1567.0399880783311,1037.8955397257264
2016-11-08 06:00:00,1531.3024342619567,1392.3443939284919,922.189636010913
2016-11-08 07:00:00,1412.1692373811056,1284.0219390714412,850.4445665783553
2016-11-08 08:00:00,1312.3106024740928,1193.224976050127,790.3071331641462
2016-11-08 09:00:00,1236.032548705286,1123.8687743172134,744.3705310489802
2016-11-08 10:00:00,1193.1774055932415,1084.9025211930762,718.5620637315884
2016-11-08 11:00:00,1147.8616801015578,1043.6989712388454,691.271770539514
2016-11-08 12:00:00,1145.6061462535554,1041.6481158112592,689.9134301543882
2016-11-08 13:00:00,1164.0605141008475,1058.4278420369642,701.0271242145091
2016-11-08 14:00:00,1228.855850098006,1117.3433252294392,740.0485389144887
2016-11-08 15:00:00,1309.2348744995438,1190.4283550125094,788.4548508207927
2016-11-08 16:00:00,1381.6170061672556,1256.2421700977743,832.0452286343776
2016-11-08 17:00:00,1452.3587495818747,1320.5644539629764,874.6477225315073
2016-11-08 18:00:00,1435.7498185193122,1305.462700359842,864.6453978773988
2016-11-08 19:00:00,1308.0045833097245,1189.3097065974623,787.7139378834512
2016-11-08 20:00:00,979.106738564655,890.2576969748993,589.6432126341872
2016-11-08 21:00:00,669.0733587301506,608.3582963830569,402.93315242415764
2016-11-08 22:00:00,520.2081247619958,473.00183816237063,313.28268700584977
2016-11-08 23:00:00,553.6310354187578,503.39178677114734,333.4108218036242
2016-11-09 00:00:00,572.2904517976863,520.35795439936,344.6480013533018
2016-11-09 01:00:00,656.5653983003194,596.9853708300791,395.40053756118687
2016-11-09 02:00:00,904.058975985668,822.0201436570328,544.4475234563627
2016-11-09 03:00:00,1429.1882655069417,1299.4965754795915,860.6938622115779
2016-11-09 04:00:00,1766.4931000491106,1606.1926826049755,1063.8274925326748
2016-11-09 05:00:00,1710.9249479755983,1555.667062525353,1030.3629248627556
2016-11-09 06:00:00,1522.8954444648573,1384.7002964256708,917.1267309390802
2016-11-09 07:00:00,1409.2985579381934,1281.4117594363315,848.7157697245588
2016-11-09 08:00:00,1299.392544980988,1181.4791676921334,782.5275473220615
2016-11-09 09:00:00,1210.811579313987,1100.93648180875,729.1818158334818
2016-11-09 10:00:00,1163.855465569211,1058.2414006344563,700.9036387249521
2016-11-09 11:00:00,1120.3851768622567,1018.7158233027958,674.7247149388897
2016-11-09 12:00:00,1103.5711972680574,1003.4276282971538,664.5989047952243
2016-11-09 13:00:00,1125.511390153171,1023.3768583654917,677.8118521778122
2016-11-09 14:00:00,1175.953328935769,1069.2414433824185,708.1892826088091
2016-11-09 15:00:00,1253.461673894395,1139.716293530379,754.8667976613165
2016-11-09 16:00:00,1323.7933202457411,1203.6656945905654,797.2223205793324
2016-11-09 17:00:00,1398.8410828247281,1271.9032479084321,842.418009757157
2016-11-09 18:00:00,1380.1816664457997,1254.9370802802193,831.1808302074793
2016-11-09 19:00:00,1258.5878871853095,1144.3773285930747,757.9539349002389
2016-11-09 20:00:00,933.1758674780617,848.4948228131449,561.982462973442
2016-11-09 21:00:00,626.8333612130158,569.9513674664435,377.49514157543666
2016-11-09 22:00:00,515.697057065991,468.9001273071983,310.566006235598
2016-11-09 23:00:00,546.0442397482044,496.49345487835745,328.8418586900189
2016-11-10 00:00:00,564.4986075954964,513.2731811040624,339.9555527501397
2016-11-10 01:00:00,644.672583465398,586.1717694846249,388.23837916688683
2016-11-10 02:00:00,892.5762582140196,811.5794251165943,537.5323360411763
2016-11-10 03:00:00,1414.4247712291078,1286.0727944990276,851.8029069634814
2016-11-10 04:00:00,1752.9598969610965,1593.8875500394588,1055.6774502219196
2016-11-10 05:00:00,1698.0068904824939,1543.9212541673594,1022.5833390206709
2016-11-10 06:00:00,1520.6399106168549,1382.6494409980844,915.7683905539542
2016-11-10 07:00:00,1403.762247584006,1276.3778415686202,845.3816615065225
2016-11-10 08:00:00,1292.0107978420715,1174.7672772018516,778.0820696980132
2016-11-10 09:00:00,1205.480317491436,1096.0890053435462,725.9711931050024
2016-11-10 10:00:00,1156.8838154935675,1051.90239294919,696.7051320800176
2016-11-10 11:00:00,1115.258963571342,1014.0547882401002,671.6375776999673
2016-11-10 12:00:00,1096.5995471924134,997.0886206118872,660.4003981502896
2016-11-10 13:00:00,1114.0286723815227,1012.9361398250531,670.8966647626261
2016-11-10 14:00:00,1166.726145012123,1060.8515802695658,702.6324355787486
2016-11-10 15:00:00,1239.7234222747443,1127.2247195623543,746.5932698610043
2016-11-10 16:00:00,1305.7490494617223,1187.2588511698764,786.3555974983256
2016-11-10 17:00:00,1379.3614723192534,1254.1913146701881,830.6868882492518
2016-11-10 18:00:00,1359.061667687232,1235.7336158219127,818.4618247831189
2016-11-10 19:00:00,1240.1335193380175,1127.59760236737,746.8402408401181
2016-11-10 20:00:00,916.9770334787725,833.7659520150261,552.2271092984471
2016-11-10 21:00:00,615.3506434413675,559.5106489260048,370.5799541602504
2016-11-10 22:00:00,689.3731633621718,626.8159952313324,415.1582158902906
2016-11-10 23:00:00,736.3292771069479,669.511076405626,443.43639299882017
2016-11-11 00:00:00,750.4776257898718,682.3755331786663,451.956891778246
2016-11-11 01:00:00,848.4908239121555,771.4945235774102,510.98295578644326
2016-11-11 02:00:00,1110.3377988120644,1009.5801945799121,668.6739259506019
2016-11-11 03:00:00,1634.8519427384283,1486.4973021949472,984.5498082371464
2016-11-11 04:00:00,1984.0495921155186,1804.0070106657859,1194.8455969525435
2016-11-11 05:00:00,1908.5917324732586,1735.3965745429032,1149.402936795605
2016-11-11 06:00:00,1773.4647501247541,1612.531690290242,1068.0259991776095
2016-11-11 07:00:00,1642.4387384089814,1493.395634087737,989.1187713507517
2016-11-11 08:00:00,1531.5074827935935,1392.5308353309997,922.31312150047
2016-11-11 09:00:00,1452.5637981135112,1320.7508953654844,874.7712080210644
2016-11-11 10:00:00,1414.2197226974713,1285.8863530965195,851.6794214739243
2016-11-11 11:00:00,1381.8220546988923,1256.428611500282,832.1687141239345
2016-11-11 12:00:00,1388.1785591796263,1262.208294978025,835.9967643001984
2016-11-11 13:00:00,1419.3459359883857,1290.5473881592154,854.7665587128469
2016-11-11 14:00:00,1489.4725338080952,1354.3103478168941,896.9985961413058
2016-11-11 15:00:00,1575.5929170954578,1432.6157368701836,948.8625017552029
2016-11-11 16:00:00,1620.908642587141,1473.8192868244146,976.1527949472774
2016-11-11 17:00:00,1657.4072812184518,1507.0058564708086,998.1332120884051
2016-11-11 18:00:00,1618.2430116758655,1471.3955485918127,974.5474835830377
2016-11-11 19:00:00,1453.3839922400575,1321.4966609755156,875.2651499792919
2016-11-11 20:00:00,1085.3218779524018,986.8343434739566,653.6086962246602
2016-11-11 21:00:00,794.1529630284626,722.0875519128347,478.25930105386533
2016-11-11 22:00:00,913.9013055042236,830.9693309774087,550.3748269550937
2016-11-11 23:00:00,978.0814959064721,889.3254899623602,589.0257851864027
2016-11-12 00:00:00,994.075281374125,903.8679193579711,598.6576533718406
2016-11-12 01:00:00,1119.5649827357104,1017.9700576927645,674.2307729806622
2016-11-12 02:00:00,1439.645740620407,1309.005087007491,866.9916221789799
2016-11-12 03:00:00,2064.2235679854207,1876.905599046348,1243.1284233692904
2016-11-12 04:00:00,2485.3932519669497,2259.8562397974356,1496.7676189191586
2016-11-12 05:00:00,2387.585102376302,2170.9236908011994,1437.8650404005182
2016-11-12 06:00:00,2246.7167611419736,2042.8384472783187,1353.0305090749293
2016-11-12 07:00:00,2082.882984364349,1893.8717666745608,1254.365602918968
2016-11-12 08:00:00,1950.2165843954836,1773.2441792519935,1174.4704911756553
2016-11-12 09:00:00,1858.3548422222975,1689.7184309284844,1119.1489918541652
2016-11-12 10:00:00,1816.3198932367986,1651.4979434143788,1093.834466495001
2016-11-12 11:00:00,1784.332322301493,1622.4130846231571,1074.5707301241252
2016-11-12 12:00:00,1802.9917386804213,1639.3792522513695,1085.8079096738024
2016-11-12 13:00:00,1848.3074641721048,1680.5828022056005,1113.098202865877
2016-11-12 14:00:00,1939.349012218745,1763.3627849190782,1167.9257602291398
2016-11-12 15:00:00,2047.6146369228577,1861.8038454432135,1233.1260987151818
2016-11-12 16:00:00,2092.110168287995,1902.2616297874133,1259.9224499490288
2016-11-12 17:00:00,2118.1513318058405,1925.9396879059082,1275.6051071227548
2016-11-12 18:00:00,2061.3528885425085,1874.2954194112383,1241.399626515494
2016-11-12 19:00:00,1841.9509596913708,1674.8031187278577,1109.2701526896133
2016-11-12 20:00:00,1382.027103230529,1256.61505290279,832.2921996134914
2016-11-12 21:00:00,1039.5960553974453,945.25791071471,626.071432053472
2016-11-12 22:00:00,978.0814959064721,889.3254899623602,589.0257851864027
2016-11-12 23:00:00,1045.3374142832693,950.4782699849292,629.5290257610651
2016-11-13 00:00:00,1061.7412968141955,965.3935821855558,639.407864925617
2016-11-13 01:00:00,1187.6410952390538,1079.8686033253648,715.2279555135523
2016-11-13 02:00:00,1520.024765021945,1382.090116790561,915.3979340852836
2016-11-13 03:00:00,2180.691133954996,1982.804315670797,1313.2681814376085
2016-11-13 04:00:00,2650.867416997667,2410.3144516212565,1596.4204089915752
2016-11-13 05:00:00,2549.7784909008346,2318.398840184895,1535.5420626400246
2016-11-13 06:00:00,2402.1435481224994,2184.161030379256,1446.6325101590583
2016-11-13 07:00:00,2231.3381212692307,2028.8553420902315,1343.7690973581623
2016-11-13 08:00:00,2093.5455080094507,1903.5667196049678,1260.7868483759269
2016-11-13 09:00:00,1995.7373584188035,1814.6341706087323,1201.8842698572867
2016-11-13 10:00:00,1947.9610505474811,1771.1933238244073,1173.1121507905295
2016-11-13 11:00:00,1911.8725089794439,1738.3796369830288,1151.3787046285156
2016-11-13 12:00:00,1934.017750396194,1758.5153084538745,1164.7151375006604
2016-11-13 13:00:00,1981.3839612042434,1801.583272433184,1193.2402855883038
2016-11-13 14:00:00,2075.091140162159,1886.7869933792629,1249.673154315806
2016-11-13 15:00:00,2186.2274443091837,1987.8382335385081,1316.6022896556447
2016-11-13 16:00:00,2241.1804507877864,2037.8045294106073,1349.6964008568934
2016-11-13 17:00:00,2264.3509348627194,2058.8724078939927,1363.6502611768228
2016-11-13 18:00:00,2200.7858900553806,2001.0755731165646,1325.3697594141845
2016-11-13 19:00:00,1969.2860978376855,1790.5832296852216,1185.9546417044469
2016-11-13 20:00:00,1481.6806896059054,1347.2255745215966,892.3061475381438
2016-11-13 21:00:00,1118.744788609164,1017.2242920827332,673.7368310224347
2016-11-13 22:00:00,1021.7568331450632,929.0375086965286,615.328194462022
2016-11-13 23:00:00,1075.069451370573,977.512273348565,647.4344217468154
2016-11-14 00:00:00,1090.8581883065895,991.868261341668,656.9428044426965
2016-11-14 01:00:00,1220.2438117692695,1109.5127863241103,734.862148353099
2016-11-14 02:00:00,1544.835637349971,1404.6495264940088,930.3396783216683
2016-11-14 03:00:00,2226.211907978316,2024.1943070275356,1340.6819601192396
2016-11-14 04:00:00,2679.5742114267878,2436.4162479723527,1613.708377529541
2016-11-14 05:00:00,2553.6744130019297,2321.9412268325436,1537.8882869416057
2016-11-14 06:00:00,2398.4526745530407,2180.805085134115,1444.409771347034
2016-11-14 07:00:00,2245.6915184837912,2041.9062402657798,1352.4130816271452
2016-11-14 08:00:00,2110.7695846669235,1919.2277974156261,1271.1596294987064
2016-11-14 09:00:00,2029.7754146704754,1845.5834434250323,1222.3828611237318
2016-11-14 10:00:00,1978.1031846980582,1798.6002099930586,1191.2645177553934
2016-11-14 11:00:00,1916.1785281438117,1742.294906435693,1153.9718999092102
2016-11-14 12:00:00,1930.1218282950988,1754.9729218062255,1162.3689131990793
2016-11-14 13:00:00,1986.305125963521,1806.0578660933718,1196.2039373376695
2016-11-14 14:00:00,2093.5455080094507,1903.5667196049678,1260.7868483759269
2016-11-14 15:00:00,2210.4231710423,2009.8383190344327,1331.1735774233587
2016-11-14 16:00:00,2268.2468569638145,2062.414794541641,1365.9964854784039
2016-11-14 17:00:00,2276.8588952925506,2070.24533344697,1371.1828760397934
2016-11-14 18:00:00,2218.6251123077627,2017.295975134746,1336.1129970056347
2016-11-14 19:00:00,1993.6868731024379,1812.769756583654,1200.6494149617176
2016-11-14 20:00:00,1525.9711724394056,1387.4969174632884,918.9790132824337
2016-11-14 21:00:00,1154.4232331139283,1049.665096119096,695.2233062053348
2016-11-14 22:00:00,1057.8453747131007,961.8511955379072,637.061640624036
2016-11-14 23:00:00,1139.8647873677314,1036.42775654104,686.455836446795
2016-11-15 00:00:00,1129.8174093175392,1027.2921278181561,680.405047458507
2016-11-15 01:00:00,1268.2251681722287,1153.1400745109431,763.7577529094132
2016-11-15 02:00:00,1615.3723322329533,1468.7853689567032,972.8186867292412
2016-11-15 03:00:00,2324.2251061006,2113.3132974262794,1399.7080241274368
2016-11-15 04:00:00,2650.0472228711205,2409.5686860112255,1595.9264670333478
2016-11-15 05:00:00,2506.718299257154,2279.2461456582505,1509.6101098330762
2016-11-15 06:00:00,2347.1905416438963,2134.1947345071567,1413.5383989578095
2016-11-15 07:00:00,2217.189772586307,2015.9908853171912,1335.2485985787364
2016-11-15 08:00:00,2091.495022693085,1901.7023055798895,1259.5519934803579
2016-11-15 09:00:00,2015.8321145191883,1832.9054280544995,1213.9858478338626
2016-11-15 10:00:00,1968.465903711139,1789.8374640751904,1185.4606997462192
2016-11-15 11:00:00,1934.2227989278304,1758.7017498563823,1164.8386229902171
2016-11-15 12:00:00,1969.491146369322,1790.7696710877296,1186.0781271940039
2016-11-15 13:00:00,2011.5260953548202,1828.9901586018354,1211.3926525531679
2016-11-15 14:00:00,2121.0220112487523,1928.5498675410179,1277.3339039765513
2016-11-15 15:00:00,2242.410741977606,2038.9231778256546,1350.437313794235
2016-11-15 16:00:00,2292.0324866336573,2084.04199723255,1380.320802267004
2016-11-15 17:00:00,2310.076757417676,2100.448840653239,1391.187525348011
2016-11-15 18:00:00,2260.660061293261,2055.5164626488518,1361.4275223647987
2016-11-15 19:00:00,2031.8258999868413,1847.4478574501106,1223.6177160193008
2016-11-15 20:00:00,1565.1354419819918,1423.1072253422842,942.5647417878012
2016-11-15 21:00:00,1196.6632306310632,1088.0720250357094,720.6613170540558
2016-11-15 22:00:00,973.9805252737406,885.5966619122037,586.5560753952648
2016-11-15 23:00:00,1040.8263465872647,946.3765591297569,626.8123449908134
2016-11-16 00:00:00,1059.0756659029203,962.9698439529541,637.8025535613774
2016-11-16 01:00:00,1184.3603187328686,1076.8855408852396,713.2521876806419
2016-11-16 02:00:00,1499.1098147950142,1363.0730937347623,902.8024141504801
2016-11-16 03:00:00,2140.0915246909535,1945.8889179742462,1288.8180545053426
2016-11-16 04:00:00,2566.592470495034,2333.6870351905372,1545.6678727836902
2016-11-16 05:00:00,2462.8379134869256,2239.347685521574,1483.1842150679
2016-11-16 06:00:00,2313.3575339238614,2103.431903093365,1393.1632931809215
2016-11-16 07:00:00,2166.9528823353457,1970.312741702772,1304.994653637296
2016-11-16 08:00:00,2040.6429868472142,1855.4648377579476,1228.9275920702473
2016-11-16 09:00:00,1941.809594598384,1765.600081749172,1169.4075861038225
2016-11-16 10:00:00,1903.0554221190707,1730.362656675192,1146.0688285775689
2016-11-16 11:00:00,1866.5567834877602,1697.1760870287978,1124.088411436441
