Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
41790,31819.2,1332350,9480,5455.2,555250,32310,26364,777100
39100,32683.1,1332350,8030,5941.9,555250,31070,26741.2,777100
37780,38976.1,1332350,8310,6248.6,555250,29470,32727.5,777100
36450,33840.4,1332350,8570,4775.8,555250,27880,29064.6,777100
35070,29154.4,1332350,8870,4107.1,555250,26200,25047.3,777100
33740,25585.2,1332350,9140,3251,555250,24600,22334.2,777100
34320,31784.4,1332350,10480,4561.3,555250,23840,27223.1,777100
34910,35706.4,1332350,11810,4964.4,555250,23100,30742,777100
35490,37856.8,1332350,13150,5820.3,555250,22340,32036.5,777100
36080,40374.3,1332350,14480,6869.3,555250,21600,33505,777100
38730,52813,1332350,16250,11599.1,555250,22480,41213.9,777100
41360,55437.1,1332350,18050,10221.8,555250,23310,45215.3,777100
44100,51760.7,1332350,19860,8073.7,555250,24240,43687,777100
46770,60687.5,1332350,21650,11032.6,555250,25120,49654.9,777100
48590,61504.2,1332350,22100,10454.6,555250,26490,51049.6,777100
50350,62125.3,1332350,22510,9059.1,555250,27840,53066.2,777100
52210,67893.6,1332350,22950,10900.3,555250,29260,56993.3,777100
54010,70180.6,1332350,23390,13660.6,555250,30620,56520,777100
58990,70963.6,1332350,26540,17519.9,555250,32450,53443.7,777100
63910,77302.8,1332350,29680,19423.8,555250,34230,57879,777100
68920,67536.7,1332350,32820,14350,555250,36100,53186.7,777100
73900,53868.8,1332350,35960,5812.2,555250,37940,48056.6,777100
81100,66653.4,1332350,40140,7458.9,555250,40960,59194.5,777100
88360,90156.8,1332350,44320,7928.7,555250,44040,82228.1,777100
95570,90061,1332350,48490,8993.3,555250,47080,81067.7,777100
102750,68409.8,1332350,52630,6033.9,555250,50120,62375.9,777100
105590,62986.5,1332350,53000,8163,555250,52590,54823.5,777100
108370,63175.8,1332350,53360,10971.3,555250,55010,52204.5,777100
111250,77146,1332350,53710,13866.1,555250,57540,63279.9,777100
114070,103249.2,1332350,54100,20244.4,555250,59970,83004.8,777100
118800,98266.3,1332350,56170,18590,555250,62630,79676.3,777100
123580,106087.9,1332350,58250,19155.6,555250,65330,86932.3,777100
128330,118824.9,1332350,60340,20094.4,555250,67990,98730.5,777100
133120,123247.2,1332350,62440,21526.3,555250,70680,101720.9,777100
129970,103104.4,1332350,60040,22234,555250,69930,80870.4,777100
126770,101460.9,1332350,57620,22648.9,555250,69150,78812,777100
123640,103899,1332350,55220,21651.4,555250,68420,82247.6,777100
125430,105877.4,1332350,40390,21864.8,555250,85040,84012.6,777100
127480,35699.8,1332350,42570,18269,555250,84910,17430.8,777100
129460,39857.3,1332350,44700,20972.4,555250,84760,18884.9,777100
131430,36871.2,1332350,46870,18051.6,555250,84560,18819.6,777100
133530,46952.9,1332350,49040,28997.5,555250,84490,17955.4,777100
131730,40121.4,1332350,48270,23230,555250,83460,16891.4,777100
129880,28503.3,1332350,47500,13248.4,555250,82380,15254.9,777100
128060,37525.5,1332350,46720,23040.1,555250,81340,14485.4,777100
126320,48974,1332350,45940,36553.8,555250,80380,12420.2,777100
127250,39883.3,1332350,47170,28865.2,555250,80080,11018.1,777100
128260,31183.2,1332350,48380,19641.7,555250,79880,11541.5,777100
129230,26955.4,1332350,49600,14432.2,555250,79630,12523.2,777100
130300,25867.3,1332350,50830,11988.6,555250,79470,13878.7,777100
132820,25915.9,1332350,53400,13120.9,555250,79420,12795,777100
135360,36403.1,1332350,55980,24342.6,555250,79380,12060.5,777100
137970,45911.5,1332350,58570,34259,555250,79400,11652.5,777100
140570,44250.4,1332350,61150,33134.5,555250,79420,11115.9,777100
142770,35868.3,1332350,62960,24893.2,555250,79810,10975.1,777100
144880,28246.6,1332350,64750,16442.5,555250,80130,11804.1,777100
147020,25531.1,1332350,66560,13056.5,555250,80460,12474.6,777100
149120,29335.2,1332350,68300,16819.6,555250,80820,12515.6,777100
147250,42458.9,1332350,67230,30046.3,555250,80020,12412.6,777100
145380,48540.2,1332350,66120,37142.2,555250,79260,11398,777100
143540,53718.6,1332350,65010,42373.1,555250,78530,11345.5,777100
141710,50766.8,1332350,63930,38840.3,555250,77780,11926.5,777100
141260,51840.1,1332350,63550,40692.9,555250,77710,11147.2,777100
140770,50603.3,1332350,63160,39807.5,555250,77610,10795.8,777100
140290,43913.8,1332350,62780,35385.3,555250,77510,8528.5,777100
139830,40938.4,1332350,62420,32831.5,555250,77410,8106.9,777100
139730,50591.9,1332350,62750,41194.4,555250,76980,9397.5,777100
139730,56477.7,1332350,63120,46318.1,555250,76610,10159.6,777100
139630,61789.3,1332350,63480,49272,555250,76150,12517.3,777100
139540,140373.1,1332350,63830,58539,555250,75710,81834.1,777100
133180,143345.1,1332350,61910,60933.2,555250,71270,82411.9,777100
126770,133179.8,1332350,59940,57306.6,555250,66830,75873.2,777100
120470,130326.7,1332350,57980,55661.4,555250,62490,74665.3,777100
114100,125349.4,1332350,56050,48804.5,555250,58050,76544.9,777100
104630,111537,1332350,52390,41728.8,555250,52240,69808.2,777100
95250,88596,1332350,48740,31215.3,555250,46510,57380.7,777100
85760,89000.8,1332350,45060,31638.5,555250,40700,57362.3,777100
76420,103482.4,1332350,41440,38862,555250,34980,64620.4,777100
69490,101990.6,1332350,38900,33272.6,555250,30590,68718,777100
62560,107706.9,1332350,36360,33729.3,555250,26200,73977.6,777100
55630,100973.3,1332350,33850,25874.2,555250,21780,75099.1,777100
48770,82589.3,1332350,31310,24527.2,555250,17460,58062.1,777100
49060,49491,1332350,31170,18246.9,555250,17890,31244.1,777100
49360,55383.2,1332350,31000,23426.4,555250,18360,31956.8,777100
49620,59125.9,1332350,30850,25053.1,555250,18770,34072.8,777100
49940,63608.4,1332350,30680,25834.5,555250,19260,37773.9,777100
50940,78228.4,1332350,31330,28637.7,555250,19610,49590.7,777100
51820,85119.3,1332350,31970,30439.3,555250,19850,54680,777100
52740,83217.8,1332350,32570,32639.1,555250,20170,50578.7,777100
53680,82679.6,1332350,33190,34025,555250,20490,48654.6,777100
53470,84863,1332350,33130,38281,555250,20340,46582,777100
53140,76074.6,1332350,33020,33958.7,555250,20120,42115.9,777100
52950,79632.4,1332350,32940,38111.7,555250,20010,41520.7,777100
52730,77895.3,1332350,32840,34847.9,555250,19890,43047.4,777100
53950,76191.5,1332350,34520,32363.8,555250,19430,43827.7,777100
55230,77142.4,1332350,36180,34569.6,555250,19050,42572.8,777100
56510,78917.7,1332350,37850,41270.9,555250,18660,37646.8,777100
57860,71365.7,1332350,39540,40411,555250,18320,30954.7,777100
59870,65523,1332350,42000,35415.4,555250,17870,30107.6,777100
61860,67290.3,1332350,44490,37886.9,555250,17370,29403.4,777100
63940,78779.8,1332350,47010,51300.9,555250,16930,27478.9,777100
65860,84904.5,1332350,49480,55632.7,555250,16380,29271.8,777100
70090,72231.9,1332350,53770,43918.5,555250,16320,28313.4,777100
74320,67743.6,1332350,58090,39066.9,555250,16230,28676.7,777100
78490,62117.3,1332350,62390,36455.6,555250,16100,25661.7,777100
82810,60314,1332350,66700,35489.1,555250,16110,24824.9,777100
92150,67525.3,1332350,72920,43487.1,555250,19230,24038.2,777100
101490,73381.4,1332350,79130,46850.8,555250,22360,26530.6,777100
110810,73108.4,1332350,85340,46725.1,555250,25470,26383.3,777100
120210,78170.4,1332350,91560,47855.6,555250,28650,30314.8,777100
129940,82388,1332350,97760,50493.5,555250,32180,31894.5,777100
139640,80796.4,1332350,104000,49022.7,555250,35640,31773.7,777100
149350,80919.4,1332350,110200,48553.1,555250,39150,32366.3,777100
159140,90329.9,1332350,116410,55949.2,555250,42730,34380.7,777100
167080,103538.5,1332350,120970,66560.3,555250,46110,36978.2,777100
175030,112460.9,1332350,125510,73033,555250,49520,39427.9,777100
183010,119503.3,1332350,130040,73898.3,555250,52970,45605,777100
190900,138816.4,1332350,134580,82133.3,555250,56320,56683.1,777100
200890,162527,1332350,136250,94524.4,555250,64640,68002.6,777100
210900,196189.8,1332350,137960,109072.1,555250,72940,87117.7,777100
220870,243994.7,1332350,139640,133800.2,555250,81230,110194.5,777100
230890,285407.4,1332350,141360,160360.5,555250,89530,125046.9,777100
239870,310141.9,1332350,142090,168818.9,555250,97780,141323,777100
248950,343352.1,1332350,142860,175050.3,555250,106090,168301.8,777100
257940,360050,1332350,143620,178967.9,555250,114320,181082.1,777100
266930,386537.2,1332350,144380,194886.3,555250,122550,191650.9,777100
276790,397942.4,1332350,146030,198927,555250,130760,199015.4,777100
286620,216173.1,1332350,147680,174573.5,555250,138940,41599.6,777100
296550,215615.9,1332350,149340,171352.7,555250,147210,44263.2,777100
306390,224810.4,1332350,151020,179250.3,555250,155370,45560.1,777100
309400,234103.4,1332350,152710,190909.6,555250,156690,43193.8,777100
312460,254814.6,1332350,154420,210407.4,555250,158040,44407.2,777100
315500,283557.4,1332350,156140,239022.9,555250,159360,44534.5,777100
231440,302230.8,1332350,109550,255375.1,555250,121890,46855.7,777100
235140,304454.6,1332350,110990,257111.7,555250,124150,47342.9,777100
238910,311479.4,1332350,112430,265411.4,555250,126480,46068,777100
242550,309791.7,1332350,113910,260707.7,555250,128640,49084,777100
246230,300631.5,1332350,115360,249836.5,555250,130870,50795,777100
250260,296280.9,1332350,117030,245881.6,555250,133230,50399.3,777100
254340,290883.6,1332350,118690,240510.2,555250,135650,50373.4,777100
258460,276011.8,1332350,120360,227122.5,555250,138100,48889.3,777100
262550,255388.7,1332350,122020,205535.1,555250,140530,49853.6,777100
258180,233892,1332350,118400,184902.8,555250,139780,48989.2,777100
253870,221965.6,1332350,114770,173607.6,555250,139100,48358,777100
249520,207364.8,1332350,111170,156184.3,555250,138350,51180.5,777100
245160,185826.2,1332350,107560,134459.1,555250,137600,51367.1,777100
240810,173083.4,1332350,104150,124226.5,555250,136660,48856.9,777100
236440,164645.7,1332350,100770,118225.6,555250,135670,46420.1,777100
232030,164968.9,1332350,97360,118500.8,555250,134670,46468.1,777100
227670,148827.9,1332350,93970,101739.6,555250,133700,47088.3,777100
221480,139329.4,1332350,89110,93051.6,555250,132370,46277.8,777100
215350,134036.8,1332350,84270,90289.5,555250,131080,43747.3,777100
209170,133984.4,1332350,79450,93244.7,555250,129720,40739.7,777100
203050,131136.5,1332350,74580,91202.3,555250,128470,39934.2,777100
195870,127977,1332350,71290,87391.4,555250,124580,40585.6,777100
188760,121707.1,1332350,67970,82548.5,555250,120790,39158.6,777100
181600,241588.9,1332350,64670,84011,555250,116930,157577.9,777100
174520,241272.9,1332350,61370,87062.9,555250,113150,154210,777100
165020,236955,1332350,55920,90007.8,555250,109100,146947.2,777100
155590,246803,1332350,50510,103071.9,555250,105080,143731.1,777100
146240,238876,1332350,45080,100516.8,555250,101160,138359.2,777100
136790,192282.8,1332350,39650,70417.3,555250,97140,121865.5,777100
128580,180465.1,1332350,35640,84083.6,555250,92940,96381.5,777100
120370,221065.1,1332350,31640,104464,555250,88730,116601.1,777100
112120,252260.9,1332350,27630,109001.4,555250,84490,143259.5,777100
103920,169990.7,1332350,23630,65383.1,555250,80290,104607.6,777100
97050,167224.7,1332350,21060,59084.7,555250,75990,108140,777100
90230,210367.7,1332350,18510,91316.4,555250,71720,119051.3,777100
83330,200999.2,1332350,15910,108935.6,555250,67420,92063.6,777100
76450,157213.2,1332350,13370,81514.7,555250,63080,75698.5,777100
70110,95022.2,1332350,11950,30640.3,555250,58160,64381.9,777100
63640,69338.9,1332350,10510,17831.2,555250,53130,51507.7,777100
57230,53379.7,1332350,9100,4666.2,555250,48130,48713.5,777100
50810,46350.5,1332350,7670,3057.6,555250,43140,43292.9,777100
46820,39424.3,1332350,6510,2939.3,555250,40310,36485,777100
42870,37564.4,1332350,5330,5308.3,555250,37540,32256.1,777100
38910,47885.3,1332350,4170,7447.2,555250,34740,40438.1,777100
34920,40627.5,1332350,3020,6450.5,555250,31900,34177,777100
32930,35283,1332350,3120,13499.6,555250,29810,21783.4,777100
30980,36127.5,1332350,3200,16508.6,555250,27780,19618.9,777100
29030,22807.3,1332350,3300,6765.8,555250,25730,16041.5,777100
27070,21791,1332350,3410,2473.4,555250,23660,19317.6,777100
26030,26965.4,1332350,3710,1232.7,555250,22320,25732.7,777100
25000,20005,1332350,4020,1185,555250,20980,18820,777100
24010,13156.7,1332350,4350,1218.6,555250,19660,11938.1,777100
22960,16147,1332350,4660,2579.2,555250,18300,13567.8,777100
22980,17839.4,1332350,5080,2600,555250,17900,15239.4,777100
22920,15540.5,1332350,5470,1331.4,555250,17450,14209.1,777100
22930,17070.7,1332350,5860,1157.7,555250,17070,15913,777100
22920,19410,1332350,6250,1550.8,555250,16670,17859.2,777100
22660,24270.9,1332350,6040,3356.9,555250,16620,20914,777100
22370,24533.1,1332350,5790,2891.7,555250,16580,21641.4,777100
22160,21395.5,1332350,5590,2241.3,555250,16570,19154.2,777100
21930,23891.6,1332350,5360,3045.5,555250,16570,20846.1,777100
21900,40275.5,1332350,5210,9384.9,555250,16690,30890.6,777100
21820,115534.9,1332350,5040,43108.1,555250,16780,72426.8,777100
21790,88089.7,1332350,4890,33190,555250,16900,54899.7,777100
21760,70245.6,1332350,4730,20841.7,555250,17030,49403.9,777100
22530,52472.1,1332350,5320,14661.4,555250,17210,37810.7,777100
23350,73028.5,1332350,5920,22618.8,555250,17430,50409.7,777100
24140,58147.8,1332350,6510,21796.9,555250,17630,36350.9,777100
24880,46655.6,1332350,7120,15935.6,555250,17760,30720,777100
27690,36300,1332350,8240,12551.5,555250,19450,23748.5,777100
30430,42675.7,1332350,9320,11292,555250,21110,31383.7,777100
33160,24981.3,1332350,10370,8530.3,555250,22790,16451,777100
35940,19297.9,1332350,11480,3310.9,555250,24460,15987,777100
38490,37382.1,1332350,12390,11883.6,555250,26100,25498.5,777100
41090,30684.9,1332350,13280,9257.6,555250,27810,21427.3,777100
43590,25717.2,1332350,14160,7226,555250,29430,18491.2,777100
46130,23976.5,1332350,15070,6473.1,555250,31060,17503.4,777100
49210,37911.8,1332350,16330,10266.6,555250,32880,27645.2,777100
52370,33081.5,1332350,17580,6111,555250,34790,26970.5,777100
55450,28665.6,1332350,18810,4965.9,555250,36640,23699.7,777100
58550,20988.4,1332350,20090,4354.1,555250,38460,16634.3,777100
62940,25744.9,1332350,21240,6044.3,555250,41700,19700.6,777100
67370,26958.7,1332350,22420,7821.1,555250,44950,19137.6,777100
71740,25047.2,1332350,23560,7254.5,555250,48180,17792.7,777100
76170,20743.5,1332350,24730,4791.6,555250,51440,15951.9,777100
80710,23066.2,1332350,26200,4295.1,555250,54510,18771.1,777100
85300,26314.3,1332350,27700,5152.1,555250,57600,21162.2,777100
89830,26593.6,1332350,29150,5114.7,555250,60680,21478.9,777100
94470,32155.1,1332350,30640,7169.7,555250,63830,24985.4,777100
99290,32173,1332350,33100,7186.9,555250,66190,24986.1,777100
104090,33557.6,1332350,35530,7427,555250,68560,26130.6,777100
108940,36960.4,1332350,37980,9789.8,555250,70960,27170.6,777100
113800,32547.8,1332350,40430,7819.2,555250,73370,24728.6,777100
112800,45112,1332350,39170,11991.6,555250,73630,33120.4,777100
111760,56130.5,1332350,37920,15135.5,555250,73840,40995,777100
110720,61044.7,1332350,36650,16536.2,555250,74070,44508.5,777100
56170,61114.2,1332350,16300,15171,555250,39870,45943.2,777100
56990,80897.1,1332350,16290,22430.2,555250,40700,58466.9,777100
57880,104912.7,1332350,16290,31444.5,555250,41590,73468.2,777100
58630,77105.4,1332350,16270,19202.9,555250,42360,57902.5,777100
59540,80100.4,1332350,16270,19733.3,555250,43270,60367.1,777100
61200,95178.2,1332350,16900,24845.9,555250,44300,70332.3,777100
62720,103990.5,1332350,17500,32593,555250,45220,71397.5,777100
64310,94791.2,1332350,18140,27467.5,555250,46170,67323.7,777100
65890,90528,1332350,18760,30416.5,555250,47130,60111.5,777100
68440,99613.4,1332350,19660,31617.9,555250,48780,67995.5,777100
71000,106584.5,1332350,20580,34329.4,555250,50420,72255.1,777100
73540,102813.5,1332350,21510,33823.5,555250,52030,68990,777100
76020,107898.7,1332350,22410,39804.2,555250,53610,68094.5,777100
77700,98049.2,1332350,22810,40330.5,555250,54890,57718.7,777100
79260,90296.7,1332350,23230,41573.4,555250,56030,48723.3,777100
80730,84318.5,1332350,23630,35418.9,555250,57100,48899.6,777100
82300,97756.8,1332350,24030,41521.3,555250,58270,56235.5,777100
84980,116506.3,1332350,25210,46844.8,555250,59770,69661.5,777100
87590,134910.8,1332350,26390,50212.5,555250,61200,84698.3,777100
90190,132953.8,1332350,27570,47133.7,555250,62620,85820.1,777100
92830,163729.2,1332350,28750,67675.9,555250,64080,96053.3,777100
97390,169883.2,1332350,32030,62249.6,555250,65360,107633.6,777100
101840,176128.7,1332350,35260,67906.5,555250,66580,108222.2,777100
106340,201010.2,1332350,38540,82356.1,555250,67800,118654.1,777100
110760,202232,1332350,41790,83616.1,555250,68970,118615.9,777100
115380,175722.4,1332350,45410,65571,555250,69970,110151.4,777100
120070,203184.6,1332350,49040,86201.6,555250,71030,116983,777100
124800,214057,1332350,52660,92732.8,555250,72140,121324.2,777100
129530,250332.1,1332350,56310,110783.1,555250,73220,139549,777100
134710,240415.3,1332350,60680,102610.7,555250,74030,137804.6,777100
139790,217473.4,1332350,65050,87095.6,555250,74740,130377.8,777100
144940,115685.2,1332350,69430,88230.2,555250,75510,27455,777100
150220,120810.1,1332350,73830,94776.9,555250,76390,26033.2,777100
153070,119106.6,1332350,78210,92055.7,555250,74860,27050.9,777100
155960,114160.6,1332350,82590,88179.9,555250,73370,25980.7,777100
158830,127277.7,1332350,86970,108242.3,555250,71860,19035.4,777100
161730,149298.9,1332350,91330,130843,555250,70400,18455.9,777100
165220,135705,1332350,96550,119456.6,555250,68670,16248.4,777100
168710,107052.6,1332350,101750,95514.3,555250,66960,11538.3,777100
172260,105079,1332350,106980,94306.5,555250,65280,10772.5,777100
175730,106073.4,1332350,112160,93724.8,555250,63570,12348.6,777100
176940,117195,1332350,114770,103231.9,555250,62170,13963.1,777100
178290,122964.2,1332350,117360,106067.9,555250,60930,16896.3,777100
179500,146988.3,1332350,119960,129359.2,555250,59540,17629.1,777100
180680,143132.1,1332350,122540,126804.3,555250,58140,16327.8,777100
171310,134944.5,1332350,116100,118468,555250,55210,16476.5,777100
161820,131484.6,1332350,109650,116801.7,555250,52170,14682.9,777100
152440,144768.1,1332350,103200,128007.8,555250,49240,16760.3,777100
143020,138087.1,1332350,96720,123785.9,555250,46300,14301.2,777100
133970,120659.4,1332350,90700,110263.4,555250,43270,10396,777100
124980,107438.4,1332350,84680,96949,555250,40300,10489.4,777100
115910,155328.9,1332350,78650,95551.4,555250,37260,59777.5,777100
106890,144412.7,1332350,72640,92059.5,555250,34250,52353.2,777100
98300,148919.6,1332350,66960,91794.5,555250,31340,57125.1,777100
89810,145910.2,1332350,61260,92482.5,555250,28550,53427.7,777100
81270,140574.7,1332350,55580,92317,555250,25690,48257.7,777100
72770,139232.1,1332350,49920,93701,555250,22850,45531.1,777100
68810,113884.1,1332350,47540,76227.5,555250,21270,37656.6,777100
65030,79719.7,1332350,45210,50744.4,555250,19820,28975.3,777100
61130,78548.8,1332350,42860,52852.6,555250,18270,25696.2,777100
57250,87533.3,1332350,40520,63341.8,555250,16730,24191.5,777100
53740,101673.3,1332350,38420,76835.9,555250,15320,24837.4,777100
50210,109988.5,1332350,36340,88736.4,555250,13870,21252.1,777100
46680,120558.1,1332350,34230,102996.7,555250,12450,17561.4,777100
43190,117957.5,1332350,32140,105311.7,555250,11050,12645.8,777100
39900,90079,1332350,30190,79242.6,555250,9710,10836.4,777100
36570,79143.7,1332350,28260,70760.8,555250,8310,8382.9,777100
33260,80354.8,1332350,26300,73932.4,555250,6960,6422.4,777100
29920,83616.1,1332350,24350,77476.7,555250,5570,6139.4,777100
31960,85682,1332350,25940,79705.4,555250,6020,5976.6,777100
33880,80707.1,1332350,27510,76174.2,555250,6370,4532.9,777100
35920,69271.2,1332350,29100,64155.7,555250,6820,5115.5,777100
37870,72940.2,1332350,30650,66786.3,555250,7220,6153.9,777100
39900,86473.3,1332350,32210,79755.7,555250,7690,6717.6,777100
42000,90553.9,1332350,33790,82781.9,555250,8210,7772,777100
43940,97284,1332350,35350,89282,555250,8590,8002,777100
45980,93914.2,1332350,36890,84504.2,555250,9090,9410,777100
48220,100133.7,1332350,38620,88362.8,555250,9600,11770.9,777100
50440,87172.2,1332350,40310,73461.6,555250,10130,13710.6,777100
52690,87557.3,1332350,42020,69145.7,555250,10670,18411.6,777100
54930,87667.7,1332350,43750,64692.3,555250,11180,22975.4,777100
57600,84749.3,1332350,43770,57416.9,555250,13830,27332.4,777100
60290,71872.5,1332350,43790,46371.2,555250,16500,25501.3,777100
62920,58854.7,1332350,43830,33854.7,555250,19090,25000,777100
65610,49603.1,1332350,43860,27412,555250,21750,22191.1,777100
67930,43356.4,1332350,43580,24594.9,555250,24350,18761.5,777100
70260,40598.9,1332350,43300,23822.3,555250,26960,16776.6,777100
72470,40162.7,1332350,43030,22309.7,555250,29440,17853,777100
74830,37238.6,1332350,42750,16819.3,555250,32080,20419.3,777100
78070,34431.2,1332350,43150,11871.7,555250,34920,22559.5,777100
81440,32671.3,1332350,43550,10711.9,555250,37890,21959.4,777100
84730,42008.8,1332350,43940,14220.1,555250,40790,27788.7,777100
87990,49973.3,1332350,44340,19346.3,555250,43650,30627,777100
90370,59408,1332350,45760,27839,555250,44610,31569,777100
92670,56522.7,1332350,47140,25243.5,555250,45530,31279.2,777100
94970,62986.3,1332350,48540,27253,555250,46430,35733.3,777100
94590,67029.2,1332350,59020,28120.2,555250,35570,38909,777100
104760,75094.9,1332350,66310,26992.9,555250,38450,48102,777100
114960,90819.5,1332350,73620,30872.1,555250,41340,59947.4,777100
125190,102037.1,1332350,80950,32122.7,555250,44240,69914.4,777100
135350,95202.3,1332350,88250,34061,555250,47100,61141.3,777100
142540,97603.2,1332350,92330,43037.9,555250,50210,54565.3,777100
149860,100072.8,1332350,96420,49917.5,555250,53440,50155.3,777100
157050,103320.4,1332350,100470,52103.8,555250,56580,51216.6,777100
164370,102175.8,1332350,104560,47557.6,555250,59810,54618.2,777100
174260,107696.6,1332350,110500,50076.4,555250,63760,57620.2,777100
184170,107689.5,1332350,116430,53500.5,555250,67740,54189,777100
194070,115154.4,1332350,122340,61865.3,555250,71730,53289.1,777100
204100,109251.5,1332350,128290,58302.8,555250,75810,50948.7,777100
212060,113615,1332350,132930,58145.8,555250,79130,55469.2,777100
220100,126221.9,1332350,137550,67255.2,555250,82550,58966.7,777100
228060,134979,1332350,142190,77141.9,555250,85870,57837.1,777100
236000,138191.4,1332350,146800,74144.8,555250,89200,64046.6,777100
243950,149481.5,1332350,151200,79874.6,555250,92750,69606.9,777100
251850,149523,1332350,155560,76786.9,555250,96290,72736.1,777100
259690,145689.9,1332350,159940,72340.7,555250,99750,73349.2,777100
267630,143866.2,1332350,164310,68125,555250,103320,75741.2,777100
273130,142961.2,1332350,166750,64513.9,555250,106380,78447.3,777100
278550,146683.5,1332350,169190,67677.8,555250,109360,79005.7,777100
284060,161409.3,1332350,171610,82595.7,555250,112450,78813.6,777100
289460,170163.3,1332350,174050,92266,555250,115410,77897.3,777100
294510,167044.4,1332350,175510,97667.9,555250,119000,69376.5,777100
299470,152408.5,1332350,176980,87799.7,555250,122490,64608.8,777100
304400,135393.1,1332350,178400,68840.7,555250,126000,66552.4,777100
309430,127778.6,1332350,179880,59157.5,555250,129550,68621.1,777100
314370,126459.4,1332350,180950,51837.3,555250,133420,74622.1,777100
319330,122108.9,1332350,182010,50442.1,555250,137320,71666.8,777100
324330,115179.2,1332350,183060,50258.7,555250,141270,64920.5,777100
329220,117141.9,1332350,184130,50795.6,555250,145090,66346.3,777100
326510,116249.4,1332350,182460,50275.3,555250,144050,65974.1,777100
323760,113232.4,1332350,180740,50868.9,555250,143020,62363.5,777100
321060,111563.6,1332350,179070,54587.2,555250,141990,56976.4,777100
318320,99282.7,1332350,177390,47187.4,555250,140930,52095.3,777100
309690,94409.9,1332350,173150,43756.4,555250,136540,50653.5,777100
300950,102887.4,1332350,168870,53816.6,555250,132080,49070.8,777100
292230,89452,1332350,164610,42009.2,555250,127620,47442.8,777100
283540,89661.5,1332350,160350,43655.7,555250,123190,46005.8,777100
279150,97364.2,1332350,156320,49637.3,555250,122830,47726.9,777100
274740,102907,1332350,152320,51138.6,555250,122420,51768.4,777100
270320,111591.6,1332350,148310,55307.1,555250,122010,56284.5,777100
265890,128276.3,1332350,144300,59954.1,555250,121590,68322.2,777100
273910,140346,1332350,145450,64520,555250,128460,75826,777100
281860,152782.4,1332350,146610,71928.9,555250,135250,80853.5,777100
289930,192983.1,1332350,147760,91031.9,555250,142170,101951.2,777100
297870,217277.5,1332350,148890,100657.4,555250,148980,116620.1,777100
308850,232978,1332350,151460,107447.1,555250,157390,125530.9,777100
319690,270837.9,1332350,153960,118996.6,555250,165730,151841.3,777100
330760,311144,1332350,156510,140208.6,555250,174250,170935.4,777100
341640,305999,1332350,159040,144096.6,555250,182600,161902.4,777100
352050,320054.1,1332350,161940,139158.4,555250,190110,180895.7,777100
362410,340678.8,1332350,164800,148690.5,555250,197610,191988.3,777100
372700,373009.1,1332350,167650,164319.9,555250,205050,208689.2,777100
383100,362385.9,1332350,170540,165914.9,555250,212560,196471,777100
388160,368326,1332350,175090,175086.7,555250,213070,193239.3,777100
393110,368558.5,1332350,179640,173848.2,555250,213470,194710.3,777100
398110,359609.3,1332350,184210,178343.3,555250,213900,181266,777100
403120,337309.6,1332350,188740,177133.7,555250,214380,160175.9,777100
408800,304873.4,1332350,193760,163454.5,555250,215040,141418.9,777100
414420,325901.2,1332350,198780,167737.1,555250,215640,158164.1,777100
420140,314882.3,1332350,203800,153280,555250,216340,161602.3,777100
425740,309050.8,1332350,208820,149401.4,555250,216920,159649.4,777100
431540,293569.4,1332350,214190,149477.3,555250,217350,144092.1,777100
437350,282553.6,1332350,219560,149680.7,555250,217790,132872.9,777100
443160,298019.2,1332350,224960,160361.8,555250,218200,137657.4,777100
448920,316407.5,1332350,230350,166586.4,555250,218570,149821.1,777100
445030,317763.8,1332350,231400,171115.1,555250,213630,146648.7,777100
441240,306349.9,1332350,232470,166507.9,555250,208770,139842,777100
437320,308847.2,1332350,233530,168280.1,555250,203790,140567.1,777100
433440,297186.5,1332350,234600,161269.2,555250,198840,135917.3,777100
426120,291274.4,1332350,233650,157945.5,555250,192470,133328.9,777100
418780,304859.2,1332350,232670,164401.6,555250,186110,140457.6,777100
411440,303522.8,1332350,231680,160566.9,555250,179760,142955.9,777100
404030,288064.6,1332350,230690,148866.2,555250,173340,139198.4,777100
397080,306808.8,1332350,229080,154547.7,555250,168000,152261.1,777100
390180,269682.2,1332350,227460,144036.4,555250,162720,125645.8,777100
383200,256697.4,1332350,225850,141354,555250,157350,115343.4,777100
376290,267905.7,1332350,224260,147576.7,555250,152030,120329,777100
372540,258458,1332350,220660,140333.5,555250,151880,118124.5,777100
368790,231486.7,1332350,217050,134668.1,555250,151740,96818.6,777100
364960,242166.4,1332350,213420,145471.9,555250,151540,96694.5,777100
361230,270767.2,1332350,209850,163724.8,555250,151380,107042.4,777100
357010,278337.1,1332350,206180,170699,555250,150830,107638.1,777100
352740,274268.5,1332350,202550,166394.9,555250,150190,107873.6,777100
348540,250894.4,1332350,198900,155598.5,555250,149640,95295.9,777100
344250,232756.7,1332350,195260,144694.6,555250,148990,88062.1,777100
340800,238312.4,1332350,191830,138292.1,555250,148970,100020.3,777100
337320,247673.3,1332350,188380,140417,555250,148940,107256.3,777100
333790,237933.4,1332350,184940,138775.6,555250,148850,99157.8,777100
