date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-12-21 15:00:00,-2.0269999999999997,2.735,-3.685,-4.824,4.433,-0.293,1.214,5.506,10.183,5.069,-0.9840000000000001,7.974,0.366,-0.721,0.41100000000000003,-3.091,4.456,-2.695,12.432,-3.477,-3.04,-5.121,-1.3559999999999999,-2.398,-0.851,0.773,5.632000000000001,2.992
2016-12-21 16:00:00,-2.6889999999999996,2.325,-4.145,-5.197,4.777,-0.5720000000000001,1.0590000000000002,4.625,7.869,3.897,-1.527,7.053,0.204,-1.0659999999999998,0.389,-3.4739999999999998,4.254,-3.023,10.593,-4.024,-3.8539999999999996,-5.486000000000001,-1.3430000000000002,-2.217,-0.8490000000000001,-0.121,5.072,2.559
2016-12-21 17:00:00,-3.056,2.235,-4.611000000000001,-5.422999999999999,5.042,-0.8190000000000001,0.8959999999999999,4.305,6.462999999999999,3.4389999999999996,-1.891,6.6160000000000005,0.075,-1.4069999999999998,0.47100000000000003,-3.8289999999999997,4.053,-3.3689999999999998,8.986,-4.42,-4.393,-5.725,-1.304,-1.9680000000000002,-0.85,-0.649,4.755,2.256
2016-12-21 18:00:00,-3.31,2.293,-5.048,-5.6129999999999995,5.132000000000001,-1.015,0.774,4.2,5.992000000000001,3.127,-2.158,6.28,-0.023,-1.692,0.583,-4.138999999999999,3.8560000000000003,-3.702,8.538,-4.796,-4.872,-5.912999999999999,-1.219,-1.724,-0.8320000000000001,-1.038,4.441,1.9809999999999999
2016-12-21 19:00:00,-3.491,2.424,-5.4639999999999995,-5.784,5.138999999999999,-1.169,0.7040000000000001,4.231,5.626,2.945,-2.367,6.031000000000001,-0.102,-1.899,0.644,-4.372,3.698,-4.0,8.17,-5.169,-5.257000000000001,-6.06,-1.092,-1.501,-0.8140000000000001,-1.254,4.1739999999999995,1.743
2016-12-21 20:00:00,-3.657,2.5869999999999997,-5.837000000000001,-5.9510000000000005,5.15,-1.307,0.667,4.312,5.292000000000001,2.8510000000000004,-2.5540000000000003,5.8,-0.13,-2.028,0.579,-4.606,3.576,-4.255,7.832999999999999,-5.459,-5.4910000000000005,-6.234,-0.96,-1.329,-0.8140000000000001,-1.371,3.958,1.55
2016-12-21 21:00:00,-3.717,2.721,-6.095,-6.069,5.207999999999999,-1.402,0.736,4.497,4.9430000000000005,2.81,-2.612,5.5920000000000005,-0.102,-2.1830000000000003,0.275,-4.758,3.536,-4.476,7.484,-5.606,-5.596,-6.394,-0.84,-1.17,-0.8440000000000001,-1.369,3.799,1.3419999999999999
2016-12-21 22:00:00,-3.781,2.785,-6.189,-6.186,5.308,-1.4509999999999998,0.922,4.683,4.603,2.803,-2.653,5.403,-0.037000000000000005,-2.279,-0.016,-4.795,3.5839999999999996,-4.675,7.112,-5.644,-5.672000000000001,-6.534,-0.745,-0.991,-0.905,-1.288,3.701,1.1640000000000001
2016-12-21 23:00:00,-3.8560000000000003,2.775,-6.151,-6.313,5.361000000000001,-1.49,1.14,4.725,4.363,2.823,-2.638,5.21,0.08,-2.3169999999999997,-0.24100000000000002,-4.791,3.6460000000000004,-4.882,6.742999999999999,-5.614,-5.787000000000001,-6.672999999999999,-0.677,-0.795,-1.0170000000000001,-1.2329999999999999,3.602,1.041
2016-12-22 00:00:00,-3.918,2.715,-6.165,-6.406000000000001,5.397,-1.55,1.247,4.774,4.195,2.8710000000000004,-2.63,5.045,0.196,-2.306,-0.45,-4.817,3.7,-5.056,6.482,-5.5489999999999995,-5.846,-6.824,-0.597,-0.611,-1.093,-1.226,3.574,0.965
2016-12-22 01:00:00,-3.958,2.63,-6.2170000000000005,-6.477,5.357,-1.63,1.2919999999999998,4.862,4.067,2.9339999999999997,-2.6660000000000004,4.918,0.303,-2.278,-0.655,-4.86,3.7439999999999998,-5.21,6.294,-5.504,-5.888,-6.917000000000001,-0.518,-0.48200000000000004,-1.186,-1.28,3.625,0.9109999999999999
2016-12-22 02:00:00,-3.9389999999999996,2.517,-6.35,-6.542999999999999,5.147,-1.7,1.355,4.965,3.9819999999999998,3.009,-2.7110000000000003,4.79,0.466,-2.263,-0.8809999999999999,-4.918,3.7760000000000002,-5.354,6.16,-5.452000000000001,-5.882000000000001,-7.026,-0.43,-0.42100000000000004,-1.275,-1.3459999999999999,3.717,0.77
2016-12-22 03:00:00,-3.96,2.407,-6.432,-6.625,4.888999999999999,-1.75,1.452,5.115,3.8939999999999997,3.013,-2.8569999999999998,4.611000000000001,0.513,-2.3080000000000003,-1.149,-4.989,3.762,-5.483,6.045,-5.481,-6.127999999999999,-7.122999999999999,-0.353,-0.441,-1.3980000000000001,-1.439,3.784,0.539
2016-12-22 04:00:00,-4.078,2.2769999999999997,-6.482,-6.706,4.698,-1.771,1.561,5.229,3.8089999999999997,2.9610000000000003,-3.088,4.388,0.483,-2.42,-1.3719999999999999,-5.066,3.7289999999999996,-5.6,5.886,-5.557,-6.417999999999999,-7.276,-0.316,-0.53,-1.557,-1.57,3.717,0.424
2016-12-22 05:00:00,-4.114,2.119,-6.5360000000000005,-6.77,4.482,-1.7830000000000001,1.6640000000000001,5.315,3.762,2.909,-3.258,4.166,0.41,-2.512,-1.3840000000000001,-5.126,3.6460000000000004,-5.712999999999999,5.7,-5.6579999999999995,-6.631,-7.426,-0.321,-0.635,-1.6680000000000001,-1.756,3.702,0.349
2016-12-22 06:00:00,-4.171,1.929,-5.651,-6.797999999999999,4.189,-1.784,1.8219999999999998,5.216,3.7539999999999996,2.846,-3.38,4.035,0.332,-2.522,-1.263,-5.159,3.492,-5.807,5.537999999999999,-5.341,-6.86,-7.57,-0.344,-0.77,-1.74,-2.035,3.6889999999999996,1.052
2016-12-22 07:00:00,-3.883,1.7180000000000002,-3.343,-6.55,3.948,-1.7109999999999999,1.8969999999999998,5.077,3.861,2.865,-2.898,4.893,0.326,-2.375,-1.123,-4.552,3.363,-5.329,5.46,-3.6460000000000004,-6.553,-6.8629999999999995,-0.363,-0.9229999999999999,-1.754,-2.138,3.7,2.813
2016-12-22 08:00:00,-2.705,1.861,-1.057,-5.617000000000001,3.9930000000000003,-1.085,1.993,4.886,5.359,3.673,-1.7469999999999999,6.632000000000001,0.425,-1.913,-0.851,-3.89,3.576,-4.0,6.307,-1.739,-5.275,-5.535,-0.391,-1.06,-1.739,-1.011,3.761,4.169
2016-12-22 09:00:00,-1.176,2.52,0.6970000000000001,-4.578,4.484,-0.184,2.099,4.9430000000000005,7.395,5.001,-0.475,8.185,0.612,-1.337,-0.392,-3.2,4.155,-2.6519999999999997,8.087,-0.11199999999999999,-3.412,-4.221,-0.43200000000000005,-1.082,-1.663,1.139,4.24,5.1610000000000005
2016-12-22 10:00:00,0.289,3.2310000000000003,1.7180000000000002,-3.6239999999999997,4.916,0.777,2.227,5.462000000000001,9.15,6.074,0.838,9.503,0.7859999999999999,-0.718,0.139,-2.452,4.7,-1.334,9.664,0.972,-1.56,-3.1630000000000003,-0.486,-1.006,-1.505,3.096,4.888999999999999,5.8
2016-12-22 11:00:00,1.175,3.8739999999999997,2.112,-2.9139999999999997,5.268,1.5290000000000001,2.281,6.057,10.98,6.9670000000000005,1.794,10.368,0.868,-0.304,0.601,-1.838,5.237,-0.387,11.806,1.5519999999999998,-0.22,-2.5469999999999997,-0.5589999999999999,-0.943,-1.38,4.151,5.506,6.141
2016-12-22 12:00:00,1.474,4.338,1.96,-2.5780000000000003,5.417000000000001,1.92,2.273,6.575,12.075999999999999,7.5329999999999995,2.235,10.783,0.8370000000000001,-0.35600000000000004,0.856,-1.5419999999999998,5.691,-0.062,13.345,1.517,0.42,-2.428,-0.647,-0.9229999999999999,-1.318,4.561,5.973,6.143
2016-12-22 13:00:00,0.96,4.584,1.087,-2.747,5.2620000000000005,1.791,2.209,6.846,12.564,7.675,2.001,10.647,0.667,-1.295,0.92,-1.7109999999999999,5.905,-0.7859999999999999,14.171,0.529,0.15,-3.053,-0.742,-0.956,-1.351,4.155,6.15,5.65
2016-12-22 14:00:00,-0.384,4.192,-1.153,-3.7510000000000003,4.918,1.0490000000000002,2.104,6.7379999999999995,12.537,7.2620000000000005,0.8270000000000001,9.572000000000001,0.451,-2.151,0.94,-2.7939999999999996,5.3229999999999995,-2.339,14.468,-1.273,-1.222,-5.067,-0.818,-0.973,-1.415,2.938,5.93,4.211
2016-12-22 15:00:00,-1.7280000000000002,3.055,-2.406,-4.766,4.685,0.43700000000000006,1.946,6.256,11.759,6.106,-0.94,7.712999999999999,0.245,-2.399,0.757,-4.01,3.991,-2.908,14.145999999999999,-2.198,-3.202,-6.56,-0.867,-0.97,-1.511,1.59,5.28,2.8139999999999996
2016-12-22 16:00:00,-2.35,2.736,-2.677,-5.031000000000001,4.542,0.381,1.824,5.682,9.582,5.227,-1.6869999999999998,6.75,0.046,-2.582,0.684,-4.545,3.603,-3.195,12.369000000000002,-2.62,-3.9989999999999997,-7.101,-0.9129999999999999,-0.981,-1.646,0.907,4.896,2.452
2016-12-22 17:00:00,-2.7880000000000003,2.825,-2.927,-5.218999999999999,4.4239999999999995,0.386,1.7819999999999998,5.475,8.216000000000001,4.9910000000000005,-2.226,6.227,-0.10099999999999999,-2.662,0.486,-4.994,3.562,-3.486,10.389000000000001,-2.873,-4.4830000000000005,-7.433,-0.9470000000000001,-0.965,-1.76,0.5920000000000001,4.776,2.155
2016-12-22 18:00:00,-3.075,3.051,-3.195,-5.394,4.421,0.42100000000000004,1.785,5.46,7.619,4.836,-2.622,5.745,-0.18899999999999997,-2.747,0.379,-5.371,3.753,-3.739,9.552,-3.1060000000000003,-4.825,-7.657,-0.973,-0.92,-1.838,0.317,4.667,1.899
2016-12-22 19:00:00,-3.2439999999999998,3.165,-3.475,-5.49,4.563,0.478,1.8159999999999998,5.5729999999999995,7.064,4.6739999999999995,-2.8810000000000002,5.306,-0.198,-2.795,0.562,-5.67,3.937,-3.935,8.855,-3.327,-5.02,-7.787000000000001,-1.0170000000000001,-0.9079999999999999,-1.89,0.066,4.586,1.685
2016-12-22 20:00:00,-3.3489999999999998,3.1839999999999997,-3.7769999999999997,-5.526,4.755,0.515,1.819,5.675,6.568,4.507,-3.0210000000000004,4.935,-0.18600000000000003,-2.8480000000000003,0.917,-5.89,3.9610000000000003,-4.055,8.26,-3.577,-5.111000000000001,-7.737,-1.044,-0.89,-1.945,-0.136,4.525,1.48
2016-12-22 21:00:00,-3.341,3.125,-4.044,-5.534,4.855,0.561,1.848,5.832000000000001,6.178999999999999,4.343,-3.03,4.618,-0.107,-2.83,1.123,-5.9910000000000005,3.9010000000000002,-4.066,7.756,-3.7910000000000004,-5.102,-7.6339999999999995,-1.0270000000000001,-0.8809999999999999,-2.06,-0.268,4.486000000000001,1.3459999999999999
2016-12-22 22:00:00,-3.275,3.0060000000000002,-4.283,-5.5,4.939,0.562,1.8880000000000001,6.002000000000001,5.836,4.216,-2.971,4.361000000000001,0.016,-2.75,0.978,-6.002999999999999,3.891,-4.031000000000001,7.367999999999999,-3.984,-5.053999999999999,-7.617000000000001,-0.9740000000000001,-0.905,-2.22,-0.344,4.4430000000000005,1.2590000000000001
2016-12-22 23:00:00,-3.3160000000000003,2.949,-4.525,-5.468999999999999,4.953,0.555,1.905,6.108,5.555,4.145,-2.8930000000000002,4.137,0.154,-2.575,0.961,-6.005,3.8569999999999998,-3.984,7.029,-4.194,-5.035,-7.646,-0.91,-0.977,-2.372,-0.441,4.434,1.159
2016-12-23 00:00:00,-3.472,2.986,-4.753,-5.404,4.973,0.569,1.867,6.19,5.327000000000001,4.13,-2.804,3.965,0.316,-2.346,0.818,-6.002000000000001,3.721,-3.897,6.704,-4.426,-4.9110000000000005,-7.68,-0.8640000000000001,-1.073,-2.497,-0.5720000000000001,4.479,1.084
2016-12-23 01:00:00,-3.656,3.096,-4.994,-5.361000000000001,4.992,0.584,1.806,6.325,5.109,4.151,-2.733,3.8710000000000004,0.488,-2.114,0.5760000000000001,-6.001,3.61,-3.784,6.441,-4.637,-4.735,-7.76,-0.8420000000000001,-1.169,-2.594,-0.593,4.649,1.032
2016-12-23 02:00:00,-3.83,3.315,-5.212999999999999,-5.3,5.09,0.602,1.788,6.564,4.916,4.117,-2.6860000000000004,3.8280000000000003,0.657,-1.883,0.706,-6.011,3.594,-3.653,6.303999999999999,-4.815,-4.619,-7.689,-0.856,-1.2819999999999998,-2.67,-0.495,4.873,1.0090000000000001
2016-12-23 03:00:00,-3.8939999999999997,3.398,-5.397,-5.143,5.155,0.667,1.774,6.907,4.738,4.046,-2.736,3.813,0.738,-1.643,0.6409999999999999,-6.074,3.641,-3.509,6.145,-5.087,-4.603,-7.632999999999999,-0.9,-1.4,-2.72,-0.486,5.071000000000001,0.956
2016-12-23 04:00:00,-3.9010000000000002,3.44,-5.547999999999999,-4.919,5.135,0.72,1.7519999999999998,7.312,4.563,3.987,-2.8489999999999998,3.8089999999999997,0.75,-1.426,0.62,-6.207999999999999,3.628,-3.3560000000000003,6.022,-5.407,-4.668,-7.537999999999999,-0.971,-1.507,-2.759,-0.611,5.295,0.8759999999999999
2016-12-23 05:00:00,-3.9419999999999997,3.477,-5.683,-4.649,5.039,0.765,1.791,7.882999999999999,4.398,3.92,-2.9730000000000003,3.822,0.73,-1.2690000000000001,0.579,-6.301,3.616,-3.157,5.957000000000001,-5.678999999999999,-4.779,-7.558,-1.055,-1.591,-2.81,-0.6970000000000001,5.555,0.8059999999999999
2016-12-23 06:00:00,-3.9610000000000003,3.438,-4.832,-4.387,4.813,0.805,1.86,8.484,4.2589999999999995,3.8680000000000003,-3.0810000000000004,3.887,0.731,-1.083,0.309,-6.322,3.657,-2.9160000000000004,5.8629999999999995,-5.521,-4.855,-7.596,-1.175,-1.653,-2.844,-0.727,5.8389999999999995,1.501
2016-12-23 07:00:00,-3.323,3.385,-2.427,-3.9619999999999997,4.538,0.879,1.975,9.142999999999999,4.207,3.8689999999999998,-2.385,4.97,0.7909999999999999,-0.8590000000000001,0.046,-5.815,3.722,-2.34,5.756,-4.103,-4.022,-6.916,-1.319,-1.7369999999999999,-2.852,-0.5920000000000001,6.18,3.4339999999999997
2016-12-23 08:00:00,-1.4240000000000002,3.4530000000000003,-0.20199999999999999,-2.971,4.342,1.439,2.1390000000000002,9.852,5.542000000000001,4.484,-1.046,7.122000000000001,0.898,-0.526,0.603,-5.01,3.8680000000000003,-1.459,6.252000000000001,-2.378,-1.73,-5.196000000000001,-1.4680000000000002,-1.8130000000000002,-2.825,0.258,6.645,4.97
2016-12-23 09:00:00,0.405,3.727,1.69,-1.889,4.775,2.097,2.2969999999999997,10.482999999999999,7.438,5.306,0.557,9.056000000000001,1.1059999999999999,-0.115,0.9279999999999999,-3.952,4.31,-0.5670000000000001,7.564,-0.835,0.821,-3.425,-1.597,-1.818,-2.742,1.587,7.247000000000001,6.272
2016-12-23 10:00:00,1.851,4.093,2.9360000000000004,-0.732,5.1370000000000005,2.714,2.425,10.642000000000001,9.385,6.087000000000001,2.15,10.509,1.3319999999999999,0.262,1.14,-2.803,4.84,0.183,9.315,0.359,2.81,-2.131,-1.75,-1.797,-2.6489999999999996,2.891,7.937,7.17
2016-12-23 11:00:00,2.8930000000000002,4.591,3.475,0.145,5.348,3.24,2.506,9.941,11.425,6.82,3.33,11.467,1.516,0.507,1.454,-1.8030000000000002,5.399,0.674,11.357999999999999,1.008,4.077,-1.261,-1.9509999999999998,-1.83,-2.635,3.977,8.532,7.651
2016-12-23 12:00:00,3.27,4.909,3.307,0.546,5.39,3.4789999999999996,2.451,8.897,12.751,7.343999999999999,3.813,11.83,1.6,0.723,1.788,-1.225,5.885,0.8759999999999999,13.113,0.9279999999999999,4.4830000000000005,-0.871,-2.197,-1.9969999999999999,-2.717,4.381,8.816,7.792000000000001
2016-12-23 13:00:00,2.8339999999999996,4.7860000000000005,2.046,0.342,5.272,3.2560000000000002,2.366,8.06,13.388,7.5489999999999995,3.4610000000000003,11.581,1.6469999999999998,0.8959999999999999,1.9709999999999999,-1.227,6.1339999999999995,0.747,14.257,-0.38,3.7560000000000002,-1.157,-2.47,-2.306,-2.8089999999999997,3.92,8.829,7.332000000000001
2016-12-23 14:00:00,1.629,4.306,-0.79,-0.846,5.043,2.435,2.2769999999999997,7.444,13.354000000000001,7.2989999999999995,2.079,10.333,1.683,1.058,1.706,-2.076,5.89,0.345,14.587,-2.5660000000000003,1.7930000000000001,-2.338,-2.764,-2.594,-2.7739999999999996,2.56,8.601,5.705
2016-12-23 15:00:00,0.51,3.843,-2.2430000000000003,-1.805,4.904,1.682,2.09,6.789,12.404000000000002,6.305,0.44799999999999995,8.07,1.67,1.232,0.9540000000000001,-2.988,5.337999999999999,0.14400000000000002,14.2,-3.633,-0.035,-3.1460000000000004,-3.0389999999999997,-2.766,-2.688,1.139,8.254,4.288
2016-12-23 16:00:00,-0.07,3.7,-2.7030000000000003,-2.031,4.916,1.5630000000000002,1.848,6.2010000000000005,9.812999999999999,5.422999999999999,-0.331,6.872999999999999,1.6340000000000001,1.355,0.821,-3.233,5.029,-0.013000000000000001,12.17,-4.138999999999999,-0.552,-3.418,-3.27,-2.8689999999999998,-2.6910000000000003,0.43799999999999994,7.862,3.9219999999999997
2016-12-23 17:00:00,-0.45299999999999996,3.6310000000000002,-3.103,-2.235,4.994,1.52,1.545,5.855,8.217,5.245,-0.9129999999999999,6.313,1.6219999999999999,1.416,0.878,-3.264,4.837,-0.19,9.828,-4.521,-0.821,-3.647,-3.517,-2.9530000000000003,-2.6910000000000003,0.057999999999999996,7.364,3.583
2016-12-23 18:00:00,-0.84,3.535,-3.46,-2.351,5.245,1.449,1.2790000000000001,5.593,7.4910000000000005,5.185,-1.273,5.888,1.626,1.415,0.8240000000000001,-3.2960000000000003,4.7139999999999995,-0.36700000000000005,9.005,-4.783,-1.054,-4.0760000000000005,-3.787,-3.022,-2.668,-0.278,6.785,3.245
2016-12-23 19:00:00,-1.209,3.418,-3.841,-2.3680000000000003,5.551,1.314,1.137,5.367000000000001,6.8420000000000005,5.227,-1.396,5.555,1.5519999999999998,1.367,0.8290000000000001,-3.452,4.652,-0.509,8.455,-4.984,-1.235,-4.428999999999999,-4.066,-3.0789999999999997,-2.6180000000000003,-0.551,6.224,2.9610000000000003
2016-12-23 20:00:00,-1.489,3.313,-4.1739999999999995,-2.3680000000000003,5.7,1.151,1.0090000000000001,5.257000000000001,6.221,5.332000000000001,-1.365,5.244,1.432,1.297,1.064,-3.636,4.666,-0.665,7.99,-5.183,-1.396,-4.721,-4.315,-3.16,-2.471,-0.705,5.737,2.6639999999999997
2016-12-23 21:00:00,-1.651,3.258,-4.455,-2.391,5.614,1.057,1.004,5.204,5.721,5.436,-1.251,5.051,1.165,1.206,1.338,-3.7030000000000003,4.773,-0.8290000000000001,7.561,-5.324,-1.625,-4.9830000000000005,-4.512,-3.154,-2.275,-0.713,5.335,2.4219999999999997
2016-12-23 22:00:00,-1.714,3.3810000000000002,-4.77,-2.38,5.547000000000001,0.998,0.99,5.147,5.332999999999999,5.513999999999999,-1.105,4.938,0.9520000000000001,1.151,1.4169999999999998,-3.745,5.04,-0.9640000000000001,7.15,-5.35,-1.778,-5.2379999999999995,-4.723,-3.04,-2.1790000000000003,-0.7170000000000001,5.035,2.226
2016-12-23 23:00:00,-1.75,3.702,-5.104,-2.3,5.8229999999999995,1.02,1.074,5.209,5.0360000000000005,5.622000000000001,-1.024,4.84,0.975,1.1440000000000001,1.135,-3.819,5.525,-1.094,6.78,-5.297000000000001,-1.784,-5.472,-4.946000000000001,-2.822,-2.15,-0.695,4.853,2.062
2016-12-24 00:00:00,-1.6840000000000002,4.291,-5.416,-2.2,6.044,1.112,1.141,5.284,4.838,5.7410000000000005,-0.99,4.732,1.079,1.124,0.809,-3.895,6.097,-1.244,6.462000000000001,-5.349,-1.705,-5.727,-5.2,-2.657,-2.237,-0.649,4.745,1.9240000000000002
2016-12-24 01:00:00,-1.706,4.875,-5.687,-2.084,5.956,1.2429999999999999,1.236,5.4079999999999995,4.67,5.824,-0.998,4.638,1.181,1.075,1.63,-4.0,6.478,-1.3619999999999999,6.2860000000000005,-5.441,-1.751,-5.912000000000001,-5.417000000000001,-2.61,-2.3890000000000002,-0.662,4.678,1.808
2016-12-24 02:00:00,-1.768,5.142,-5.915,-1.901,5.836,1.449,1.338,5.5520000000000005,4.521,5.876,-1.015,4.543,1.324,0.9279999999999999,2.399,-4.126,6.354,-1.4369999999999998,6.181,-5.465,-1.78,-6.047999999999999,-5.4510000000000005,-2.533,-2.559,-0.836,4.603,1.7109999999999999
2016-12-24 03:00:00,-2.0340000000000003,5.117,-6.135,-1.676,5.737,1.722,1.496,5.662999999999999,4.43,5.894,-1.092,4.423,1.4080000000000001,0.674,2.694,-4.2860000000000005,6.114,-1.5419999999999998,6.18,-5.522,-1.942,-6.215,-5.377999999999999,-2.238,-2.7680000000000002,-1.168,4.5089999999999995,1.631
2016-12-24 04:00:00,-2.305,5.126,-6.3660000000000005,-1.5,5.584,1.963,1.709,5.803,4.343999999999999,5.898,-1.18,4.348,1.379,0.42,2.9360000000000004,-4.42,6.037000000000001,-1.7109999999999999,6.121,-5.586,-2.191,-6.371,-5.218,-1.8119999999999998,-2.977,-1.39,4.425,1.54
2016-12-24 05:00:00,-2.439,5.022,-6.534,-1.389,5.449,2.228,1.9040000000000001,5.981,4.261,5.8260000000000005,-1.264,4.309,1.291,0.19399999999999998,3.3139999999999996,-4.553,5.925,-1.874,5.985,-5.6339999999999995,-2.436,-6.462999999999999,-5.053,-1.554,-3.196,-1.52,4.39,1.4509999999999998
2016-12-24 06:00:00,-2.419,4.6739999999999995,-5.811,-1.297,5.306,2.4730000000000003,2.061,6.172999999999999,4.172,5.66,-1.2690000000000001,4.376,1.131,-0.004,3.5869999999999997,-4.689,5.721,-2.001,5.894,-5.407,-2.562,-6.475,-4.915,-1.415,-3.438,-1.6740000000000002,4.418,2.2430000000000003
2016-12-24 07:00:00,-1.946,4.276,-3.7230000000000003,-1.126,5.199,2.657,2.099,6.37,4.162,5.564,-0.46399999999999997,5.343999999999999,1.04,-0.107,3.635,-4.301,5.138,-1.84,5.82,-4.187,-1.964,-5.943,-4.737,-1.368,-3.719,-1.682,4.512,4.448
2016-12-24 08:00:00,-0.862,4.243,-1.65,-0.6,5.231,3.005,2.06,6.63,5.534,6.233,0.912,7.099,0.99,-0.07400000000000001,3.7510000000000003,-3.5810000000000004,5.162000000000001,-1.2309999999999999,6.443,-2.662,-0.72,-5.067,-4.5,-1.385,-4.043,-0.9109999999999999,4.696000000000001,6.127999999999999
2016-12-24 09:00:00,0.293,4.628,0.092,0.024,5.397,3.491,1.936,6.896,7.601,7.239,2.202,8.777000000000001,1.008,0.11599999999999999,4.154,-2.708,5.664,-0.44,7.983,-1.3330000000000002,0.7879999999999999,-4.181,-4.155,-1.399,-4.186,0.253,5.132999999999999,7.499
2016-12-24 10:00:00,1.376,5.149,1.3119999999999998,0.57,5.459,4.056,1.784,7.37,9.67,8.104,3.47,10.105,1.1159999999999999,0.361,4.338,-1.794,6.315,0.268,9.87,-0.36,2.101,-3.45,-3.713,-1.41,-4.118,1.405,5.692,8.41
2016-12-24 11:00:00,2.136,5.922000000000001,1.9369999999999998,0.934,5.4270000000000005,4.565,1.804,7.88,11.507,8.916,4.418,10.913,1.264,0.506,4.285,-1.037,7.107,0.684,11.877,0.113,2.895,-2.911,-3.273,-1.4569999999999999,-4.121,2.736,6.211,8.888
2016-12-24 12:00:00,2.41,6.526,1.956,1.161,5.492999999999999,4.843999999999999,1.936,8.225,12.71,9.465,4.737,11.106,1.39,0.517,4.417,-0.627,7.593999999999999,0.8220000000000001,13.489,0.051,3.015,-2.64,-2.877,-1.611,-4.216,3.2960000000000003,6.612,8.908
2016-12-24 13:00:00,2.025,6.558,1.169,1.217,5.502999999999999,4.731,2.0709999999999997,8.41,13.239,9.592,4.263,10.78,1.508,0.45899999999999996,4.459,-0.628,7.652,0.743,14.46,-0.8420000000000001,2.44,-2.7239999999999998,-2.546,-1.857,-4.315,2.781,6.777,8.212
2016-12-24 14:00:00,1.0090000000000001,6.39,-0.9209999999999999,0.985,5.287000000000001,4.239,2.2430000000000003,8.458,13.184000000000001,9.177999999999999,3.0039999999999996,9.451,1.554,0.447,4.3660000000000005,-1.163,7.317,0.5720000000000001,14.783,-2.6630000000000003,1.298,-3.285,-2.2769999999999997,-2.077,-4.375,1.757,6.733,6.369
2016-12-24 15:00:00,0.095,5.995,-2.127,0.755,4.995,3.6889999999999996,2.344,8.417,12.262,7.879,1.964,7.517,1.5330000000000001,0.461,4.2010000000000005,-1.655,6.941,0.522,14.360999999999999,-3.681,0.418,-3.638,-2.09,-2.27,-4.428999999999999,0.575,6.581,4.978
2016-12-24 16:00:00,-0.039,5.882000000000001,-2.58,0.648,4.669,3.475,2.319,8.382,9.606,6.707999999999999,1.821,6.564,1.455,0.436,4.088,-1.805,6.813,0.5539999999999999,12.144,-4.184,0.168,-3.634,-2.001,-2.4859999999999998,-4.462,0.07400000000000001,6.475,4.638
2016-12-24 17:00:00,0.08,5.837999999999999,-2.966,0.5770000000000001,4.399,3.409,2.217,8.494,7.812,6.4270000000000005,1.6469999999999998,6.186,1.411,0.45,4.056,-1.925,6.8660000000000005,0.5920000000000001,9.615,-4.586,-0.193,-3.532,-1.969,-2.7060000000000004,-4.458,-0.156,6.529,4.372
2016-12-24 18:00:00,0.063,5.852,-3.293,0.515,4.303999999999999,3.4130000000000003,2.0709999999999997,8.71,7.047000000000001,6.242000000000001,1.275,5.888,1.3219999999999998,0.43200000000000005,4.081,-2.09,7.017,0.624,8.743,-4.899,-0.354,-3.365,-1.9780000000000002,-2.957,-4.442,-0.46799999999999997,6.611000000000001,4.093999999999999
2016-12-24 19:00:00,-0.003,5.87,-3.551,0.581,4.266,3.4760000000000004,1.993,9.015,6.392,6.056,0.755,5.597,1.273,0.489,4.1739999999999995,-2.281,7.209,0.691,8.067,-5.117,-0.5589999999999999,-3.423,-1.9969999999999999,-3.2310000000000003,-4.416,-0.565,6.725,3.8810000000000002
2016-12-24 20:00:00,0.044000000000000004,5.814,-3.7910000000000004,0.693,4.248,3.575,2.04,9.408999999999999,5.832999999999999,5.916,0.228,5.4670000000000005,1.232,0.615,4.0889999999999995,-2.419,7.334,0.746,7.475,-5.278,-0.688,-3.1910000000000003,-2.0340000000000003,-3.4760000000000004,-4.381,-0.604,6.894,3.719
2016-12-24 21:00:00,0.09699999999999999,5.834,-4.037,0.76,4.353,3.7030000000000003,2.198,9.902999999999999,5.3660000000000005,5.7829999999999995,-0.071,5.398,1.261,0.7020000000000001,4.02,-2.387,7.457000000000001,0.86,7.037999999999999,-5.379,-0.45799999999999996,-2.845,-2.06,-3.648,-4.276,-0.6859999999999999,7.119,3.53
2016-12-24 22:00:00,0.162,5.864,-4.28,0.7979999999999999,4.415,3.824,2.265,10.389000000000001,4.965,5.702000000000001,-0.142,5.352,1.334,0.782,4.05,-2.272,7.566,0.971,6.635,-5.417999999999999,-0.102,-2.677,-2.0980000000000003,-3.798,-4.123,-0.922,7.396,3.32
2016-12-24 23:00:00,0.213,5.874,-4.494,0.8190000000000001,4.334,3.9419999999999997,2.2359999999999998,10.739,4.613,5.665,-0.067,5.324,1.3659999999999999,0.9079999999999999,4.026,-2.108,7.627000000000001,1.028,6.237,-5.4510000000000005,0.34600000000000003,-2.6069999999999998,-2.194,-3.967,-3.978,-1.218,7.778,3.1319999999999997
