,HU_P2HT_OTH,HU_STUR_BIO_CHP,HU_STUR_OIL_CHP,HU_COMC_GAS_CHP
2016-04-05 06:00:00,832.2891167141362,333.8653536087206,8.895169279095576,199.43905857340604
2016-04-05 07:00:00,769.1353431270949,308.5317807829635,8.220207303276116,184.3057005892434
2016-04-05 08:00:00,703.8646832745662,282.34903791835427,7.52262090368617,168.6650792089636
2016-04-05 09:00:00,669.6416886491862,268.6207889569104,7.156859386063333,160.46432097173576
2016-04-05 10:00:00,637.006358722922,255.52941752460583,6.808066186268362,152.64401028159588
2016-04-05 11:00:00,602.9597712863327,241.87193273306633,6.4441900372930645,144.48552399404448
2016-04-05 12:00:00,601.0192922096359,241.09352686411853,6.423450982170121,144.02053254760372
2016-04-05 13:00:00,598.9024059441484,240.24435682526632,6.400826558399635,143.51326915148655
2016-04-05 14:00:00,636.1243227789689,255.17559667508405,6.798639343030659,152.4326505332137
2016-04-05 15:00:00,677.4036049559735,271.7344124327018,7.23981560655511,162.32428675749875
2016-04-05 16:00:00,714.2727074132126,286.52412394271084,7.633857653891053,171.15912423987308
2016-04-05 17:00:00,759.2565405548202,304.5689872683199,8.114626659013853,181.9384714073632
2016-04-05 18:00:00,761.5498340090984,305.4889214770765,8.13913645143188,182.4880067531568
2016-04-05 19:00:00,692.0454016255949,277.6078385347628,7.396301204300963,165.8328585806426
2016-04-05 20:00:00,520.4012069323234,208.75430121783083,5.56183751024416,124.70225154547433
2016-04-05 21:00:00,343.2883893865428,137.70707463386398,3.6689273881136057,82.26121407033662
2016-04-05 22:00:00,240.0901839440312,96.31003523981957,2.5659867293024754,57.53212350962391
2016-04-05 23:00:00,250.14539370509647,100.3435929243675,2.673452742212278,59.94162464118054
2016-04-06 00:00:00,253.14431591453697,101.54658381274145,2.705504009220465,60.66024778567989
2016-04-06 01:00:00,305.89006536293186,122.70507061414192,3.2692292348350427,73.29956073893304
2016-04-06 02:00:00,442.4292294868702,177.4765381201084,4.728504568031307,106.0180497884914
2016-04-06 03:00:00,721.505402153628,289.4254549087892,7.71115776844021,172.89227417660678
2016-04-06 04:00:00,928.9602561713949,372.6441187163041,9.928351297947712,222.60408699609076
2016-04-06 05:00:00,895.7957046787587,359.34045477428646,9.57390199221012,214.6569604569216
2016-04-06 06:00:00,785.3648044958318,315.04208441416375,8.393661218849834,188.19471995947518
2016-04-06 07:00:00,743.5563007524552,298.2709761468328,7.946828849382758,178.17626788616076
2016-04-06 08:00:00,665.9371376845833,267.1347413889191,7.117266644464985,159.5766100285307
2016-04-06 09:00:00,621.1297117317663,249.16064223321433,6.6383830079897255,148.83953481071697
2016-04-06 10:00:00,593.4337830916393,238.0506675582315,6.342380130325885,142.20283871151716
2016-04-06 11:00:00,556.2118662568189,223.11942770841378,5.944567345694861,133.28345732979002
2016-04-06 12:00:00,543.5105486638944,218.0244074753006,5.808820803071953,130.2398769530869
2016-04-06 13:00:00,526.575458539995,211.23104716448304,5.6278254129080745,126.18176978414944
2016-04-06 14:00:00,556.5646806344001,223.26095604822248,5.948338082989943,133.3680012291429
2016-04-06 15:00:00,595.5506693571267,238.8998375970837,6.365004554096369,142.71010210763433
2016-04-06 16:00:00,628.8916280385536,252.2742657090057,6.721339228481503,150.69950059647996
2016-04-06 17:00:00,673.3462396137894,270.1068365249018,7.196452127661682,161.35203191494085
2016-04-06 18:00:00,678.6384552775079,272.22976162203224,7.253013187087894,162.6201904052338
2016-04-06 19:00:00,625.3634842627412,250.85898231091872,6.683631855530694,149.85406160295133
2016-04-06 20:00:00,466.9498287287661,187.31275773681293,4.990570810039421,111.89385079351543
2016-04-06 21:00:00,303.4203647198632,121.71437223548104,3.242834073769477,72.707753443463
2016-04-06 22:00:00,228.44730948385043,91.63960002613251,2.4415523985648098,54.74217483097941
2016-04-06 23:00:00,241.14862707677494,96.73462025924567,2.577298941187718,57.785755207682506
2016-04-07 00:00:00,243.97114209742483,97.86684697771527,2.6074648395483644,58.46210640250542
2016-04-07 01:00:00,295.8348556018666,118.671512929594,3.16176322192524,70.89005960737643
2016-04-07 02:00:00,434.8437203688737,174.43367881422137,4.64743371618707,104.20035595240482
2016-04-07 03:00:00,721.8582165312093,289.5669832485979,7.714928505735291,172.97681807595964
2016-04-07 04:00:00,931.7827711920447,373.77634543477365,9.958517196308357,223.28043819091366
2016-04-07 05:00:00,897.3833693778743,359.97733230342556,9.590870310037982,215.03740800400945
2016-04-07 06:00:00,781.3074391536476,313.41450850636363,8.350297739956403,187.22246511691722
