,PL_P2HT_OTH,PL_STUR_BIO_CHP,PL_ICEN_GAS_CHP
2016-01-16 08:00:00,21075.696359107576,11869.866579161393,1732.226841432335
2016-01-16 09:00:00,20188.43763691432,11370.161019061117,1659.3024005175298
2016-01-16 10:00:00,19471.667058904335,10966.474659954396,1600.390504406381
2016-01-16 11:00:00,19019.033042305065,10711.550443232061,1563.188184751602
2016-01-16 12:00:00,18390.30798476532,10357.45146492014,1511.51281412591
2016-01-16 13:00:00,18572.402129374223,10460.007184291193,1526.4792645617406
2016-01-16 14:00:00,18628.83130385742,10491.788187436947,1531.117219531965
2016-01-16 15:00:00,19353.20581318074,10899.757093066853,1590.6540882986758
2016-01-16 16:00:00,19808.24107124738,11156.033692901772,1628.0537677394216
2016-01-16 17:00:00,19863.86983190812,11187.363901676665,1632.6259361143238
2016-01-16 18:00:00,19661.365134826574,11073.312925848637,1615.9819274977738
2016-01-16 19:00:00,19032.239870375604,10718.988550351283,1564.2736635744209
2016-01-16 20:00:00,17192.48869945886,9682.837688925492,1413.0631742260396
2016-01-16 21:00:00,14062.070239830675,7919.780904485092,1155.7717999203974
2016-01-16 22:00:00,11608.401667089634,6537.87076060832,954.1029919597871
2016-01-16 23:00:00,11587.590907705762,6526.150106965913,952.3925404814065
2016-01-17 00:00:00,11811.706777993639,6652.372530807211,970.8127871716597
2016-01-17 01:00:00,11995.801957158681,6756.055236105419,985.9437040957961
2016-01-17 02:00:00,12733.783501463768,7171.687646039976,1046.5989449829867
2016-01-17 03:00:00,14772.437507261002,8319.860908624916,1214.1574032689673
2016-01-17 04:00:00,20244.866811397515,11401.942022206871,1663.9403554877542
2016-01-17 05:00:00,24337.38268561866,13706.853640423127,2000.3072173708401
2016-01-17 06:00:00,23154.771262938877,13040.804957474853,1903.1075227820936
2016-01-17 07:00:00,22171.863088962036,12487.229470056593,1822.3215837262694
2016-01-17 08:00:00,21523.127685860876,12121.860632473124,1769.001548217519
2016-01-17 09:00:00,20679.09131008028,11646.497968399384,1699.6295834501195
2016-01-17 10:00:00,20024.753010221917,11277.973570219883,1645.8490417741127
2016-01-17 11:00:00,19568.517131421595,11021.02077882867,1608.3506824403833
2016-01-17 12:00:00,18949.797246662558,10672.556730152519,1557.4976442562204
2016-01-17 13:00:00,19081.46532045669,10746.71240415928,1568.3195391867437
2016-01-17 14:00:00,19006.22642114576,10704.337733298275,1562.1355992264446
2016-01-17 15:00:00,19897.887419362534,11206.522662438292,1635.421866415523
2016-01-17 16:00:00,20432.96405967484,11507.878699359388,1679.4002053885022
2016-01-17 17:00:00,20447.771715390292,11516.218395220332,1680.6172574019658
2016-01-17 18:00:00,20287.28874398772,11425.834123862545,1667.4270450398378
2016-01-17 19:00:00,19762.617483367347,11130.33841376265,1624.3039318060487
2016-01-17 20:00:00,17967.68948650818,10119.432037105122,1476.7774917957183
2016-01-17 21:00:00,14774.438541817144,8320.987894552072,1214.3218697572734
2016-01-17 22:00:00,12186.700653814609,6863.569693555954,1001.6338070801726
2016-01-17 23:00:00,11748.474086019558,6616.759775509131,965.6156461411954
2016-01-18 00:00:00,12053.031545464335,6788.287033622037,990.6474456613429
2016-01-18 01:00:00,12201.908516441285,6872.134786602327,1002.8837523912968
2016-01-18 02:00:00,13050.347168245395,7349.976819715808,1072.6175434329691
2016-01-18 03:00:00,15141.428279413543,8527.677113592194,1244.4850237125627
2016-01-18 04:00:00,20797.152348892647,11712.990138101497,1709.3331062601637
2016-01-18 05:00:00,23813.11163190952,13411.583327508666,1957.2169974347125
2016-01-18 06:00:00,22464.814547981194,12652.220209792005,1846.3994776142436
2016-01-18 07:00:00,21657.597208033603,12197.594086777903,1780.053696231671
2016-01-18 08:00:00,20943.22787149099,11795.260110783769,1721.3391599064892
2016-01-18 09:00:00,20161.623773862015,11355.059407637245,1657.0985495742316
2016-01-18 10:00:00,19658.963893359207,11071.960542736051,1615.7845677118066
2016-01-18 11:00:00,19156.30401285639,10788.861677834857,1574.4705858493821
2016-01-18 12:00:00,18660.04744293323,10509.369167900557,1533.682896749536
2016-01-18 13:00:00,18790.915102904903,10583.074047536458,1544.4390050847373
2016-01-18 14:00:00,18997.822076009965,10699.604392404224,1561.4448399755602
2016-01-18 15:00:00,19865.470659553033,11188.265490418391,1632.7575093049686
2016-01-18 16:00:00,20533.41599439316,11564.45339290254,1687.656423101455
2016-01-18 17:00:00,20508.603165897002,11550.478767405828,1685.617038646463
2016-01-18 18:00:00,20363.728264032332,11468.884986279843,1673.7096648931204
2016-01-18 19:00:00,19881.07872909094,11197.055980650193,1634.040347913754
2016-01-18 20:00:00,18241.431013788373,10273.603711939848,1499.276507395956
2016-01-18 21:00:00,14979.34448036606,8436.391253492684,1231.1632381597901
2016-01-18 22:00:00,12347.183625217176,6953.953964913738,1014.8240194423
2016-01-18 23:00:00,10741.55349736902,6049.660456965018,882.8561092257012
2016-01-19 00:00:00,11077.32709588961,6238.768695541533,910.4535859634196
2016-01-19 01:00:00,11309.447104402054,6369.499063091448,929.5316986068962
2016-01-19 02:00:00,12089.850581297345,6809.023574681678,993.6736290461702
2016-01-19 03:00:00,14050.464239405052,7913.244386107596,1154.8178942882237
2016-01-19 04:00:00,19297.977259431227,10868.65228147739,1586.1148132214348
2016-01-19 05:00:00,23101.14353683428,13010.601734627115,1898.6998208954976
2016-01-19 06:00:00,22179.06681336415,12491.286619394352,1822.9136630841708
2016-01-19 07:00:00,21394.661267356576,12049.508135949809,1758.4427996682846
2016-01-19 08:00:00,20749.12751954524,11685.942475849788,1705.3859105408235
2016-01-19 09:00:00,19836.255555033364,11171.811495881935,1630.3562985757037
2016-01-19 10:00:00,19060.654561072814,10734.991750516876,1566.6090877083634
2016-01-19 11:00:00,18648.84164941884,10503.058046708493,1532.7618844150234
2016-01-19 12:00:00,18133.77535466795,10212.97186905894,1490.4282103251026
2016-01-19 13:00:00,18198.20866737571,10249.260815913312,1495.72403124855
2016-01-19 14:00:00,18209.414460890104,10255.571937105376,1496.6450435830627
2016-01-19 15:00:00,18970.608006046437,10684.277383794924,1559.2080957346009
2016-01-19 16:00:00,19603.73533960969,11040.85573114659,1611.2452926345659
2016-01-19 17:00:00,19655.76223806938,11070.157365252606,1615.5214213305178
2016-01-19 18:00:00,19495.67947357804,10979.998491080249,1602.3641022660508
2016-01-19 19:00:00,18825.73310418177,10602.683602668943,1547.3007219812587
2016-01-19 20:00:00,17102.44214443248,9632.123322203544,1405.662182252277
2016-01-19 21:00:00,13935.204648971285,7848.3299967035,1145.3446245618077
2016-01-19 22:00:00,11398.29303869475,6419.537238257105,936.8340106876751
2016-01-19 23:00:00,9507.715590052007,5354.760934281593,781.4460725363258
2016-01-20 00:00:00,9884.310293517887,5566.859685772057,812.3986656354831
2016-01-20 01:00:00,10086.014576776975,5680.459867229224,828.9768876567109
2016-01-20 02:00:00,10846.00750119962,6108.48912236248,891.4412599152655
2016-01-20 03:00:00,12765.800054362036,7189.719420874447,1049.2304087958798
2016-01-20 04:00:00,17980.09590075626,10126.419349853479,1477.7971840232144
2016-01-20 05:00:00,21589.962240036013,12159.501962440083,1774.4947289269337
2016-01-20 06:00:00,20789.148210668074,11708.482194392878,1708.6752403069402
2016-01-20 07:00:00,19919.098385657635,11218.468713266127,1637.1652111915648
2016-01-20 08:00:00,19163.907944169732,10793.144224358044,1575.0955585049442
2016-01-20 09:00:00,18274.2479805091,10292.086281145179,1501.9737578041716
2016-01-20 10:00:00,17593.09581759844,9908.46027154181,1445.9893651848668
2016-01-20 11:00:00,17146.064697756367,9656.69161541551,1409.2475516973443
2016-01-20 12:00:00,16689.02840513359,9399.288029653435,1371.6834057682922
2016-01-20 13:00:00,16792.281788230503,9457.440503494605,1380.1698765648732
2016-01-20 14:00:00,16900.737861173388,9518.523140746376,1389.0839602310493
2016-01-20 15:00:00,17601.500162734235,9913.19361243586,1446.6801244357514
2016-01-20 16:00:00,18162.19004536516,10228.975069224532,1492.763634459045
2016-01-20 17:00:00,18158.5881831641,10226.946494555656,1492.4675947800947
2016-01-20 18:00:00,18074.144524894924,10179.387688429737,1485.5271089735886
2016-01-20 19:00:00,17608.30368022512,9917.025364588184,1447.239310495991
2016-01-20 20:00:00,15897.018927812678,8953.22699968571,1306.5875696968444
2016-01-20 21:00:00,12645.737980993528,7122.100265245181,1039.36241949753
2016-01-20 22:00:00,10196.471684276003,5742.66949040815,838.0554378111929
2016-01-20 23:00:00,8528.809485187452,4803.439418717641,700.9890664571132
2016-01-21 00:00:00,8918.611016723868,5022.976277327326,733.0271383790891
2016-01-21 01:00:00,9106.708265001196,5128.912954479843,748.4869882798372
2016-01-21 02:00:00,9843.889395483822,5544.094570043538,809.0764425717055
2016-01-21 03:00:00,11750.074913664474,6617.661364250855,965.7472193318401
2016-01-21 04:00:00,16850.311790358617,9490.123095382083,1384.9394047257422
2016-01-21 05:00:00,20275.28253665087,11419.072208299618,1666.4402461100028
2016-01-21 06:00:00,19552.50885497246,11012.004891411436,1607.0349505339368
2016-01-21 07:00:00,18530.780610606475,10436.56587700638,1523.0583616049794
2016-01-21 08:00:00,17821.213756998604,10036.936667237416,1464.7385448517314
2016-01-21 09:00:00,16965.571380792382,9555.037484786179,1394.4126744521582
2016-01-21 10:00:00,16312.833908578938,9187.414675348402,1340.7637059667961
2016-01-21 11:00:00,15887.814168854424,8948.042864420799,1305.8310238506374
2016-01-21 12:00:00,15504.015740986433,8731.886963592578,1274.2863513935793
2016-01-21 13:00:00,15568.849260605428,8768.401307632383,1279.615065614688
2016-01-21 14:00:00,15689.711747796387,8836.471257632511,1289.5488415083605
2016-01-21 15:00:00,16386.071773333726,9228.662360282255,1346.7831794387896
2016-01-21 16:00:00,16951.96434581062,9547.373980481529,1393.2943023316786
2016-01-21 17:00:00,16984.381105620116,9565.631152501432,1395.958659442233
2016-01-21 18:00:00,16934.35524171657,9537.456504322572,1391.8469972345874
2016-01-21 19:00:00,16551.357227671033,9321.751397865211,1360.3681113728512
2016-01-21 20:00:00,14940.124203065683,8414.302329320459,1227.939694988996
2016-01-21 21:00:00,11686.041807867936,6581.597814581913,960.4842917060536
2016-01-21 22:00:00,9265.190201847621,5218.170239910474,761.512734153659
2016-01-21 23:00:00,8533.211761210963,4805.918787757381,701.350892731386
2016-01-22 00:00:00,8935.819913906687,5032.668356300854,734.4415501785192
2016-01-22 01:00:00,9114.312196314533,5133.19550100303,749.1119609353993
2016-01-22 02:00:00,9853.094154442075,5549.278705308448,809.8329884179121
2016-01-22 03:00:00,11766.083190113608,6626.67725166809,967.0629512382868
2016-01-22 04:00:00,16898.73682661725,9517.396154819222,1388.9194937427435
2016-01-22 05:00:00,20325.708607465644,11447.472253663913,1670.58480161531
2016-01-22 06:00:00,19614.941133124084,11047.166852338654,1612.1663049690785
2016-01-22 07:00:00,18570.40109481808,10458.880198364039,1526.3147980734348
2016-01-22 08:00:00,17870.83941399092,10064.885918230848,1468.8173137617164
2016-01-22 09:00:00,17003.591037359074,9576.450217402115,1397.537537729969
2016-01-22 10:00:00,16349.252737500716,9207.925819222612,1343.7569960539622
2016-01-22 11:00:00,15914.227824995498,8962.919078659239,1308.0019814962748
2016-01-22 12:00:00,15534.831673151017,8749.242546870757,1276.819135313489
2016-01-22 13:00:00,15607.269124083348,8790.039437433748,1282.7728221901602
2016-01-22 14:00:00,15730.53285274168,8859.46177054646,1292.9039578697993
2016-01-22 15:00:00,16420.089360788137,9247.82112104388,1349.5791097399888
2016-01-22 16:00:00,16997.58793369065,9573.069259620648,1397.0441382650513
2016-01-22 17:00:00,17022.800969098036,9587.269282302797,1399.1164160177052
2016-01-22 18:00:00,16974.776139750633,9560.221620051088,1395.169220298365
2016-01-22 19:00:00,16594.979780994927,9346.319691077177,1363.9534808179183
2016-01-22 20:00:00,14983.346549478345,8438.645225346994,1231.492171136402
2016-01-22 21:00:00,11704.451325784441,6591.966085111733,961.9973833984672
2016-01-22 22:00:00,9275.195374628333,5223.805169546247,762.3350665951882
2016-01-22 23:00:00,8397.54161830455,4729.50914189631,690.2000648242506
2016-01-23 00:00:00,8778.938804705173,4944.312659611947,721.5473774953422
2016-01-23 01:00:00,8975.840605029523,5055.208074843943,737.7308799446358
2016-01-23 02:00:00,9627.777663420511,5422.380089910858,791.3140618346756
2016-01-23 03:00:00,11512.352008394832,6483.775436104907,946.2086005211073
2016-01-23 04:00:00,16582.57336674685,9339.33237832882,1362.9337885904222
2016-01-23 05:00:00,20179.633084867295,11365.202280981637,1658.5787479689843
2016-01-23 06:00:00,19477.67016257276,10969.85561773586,1600.8839038712986
2016-01-23 07:00:00,18413.920192527796,10370.749898860562,1513.4535186879189
2016-01-23 08:00:00,17701.151683630098,9969.31751160815,1454.8705555533816
2016-01-23 09:00:00,16873.12358429863,9502.970734951645,1386.8143226924287
2016-01-23 10:00:00,16233.99314706695,9143.011429818518,1334.2837263275464
2016-01-23 11:00:00,15765.350854018548,8879.071325678948,1295.7656747663207
2016-01-23 12:00:00,15359.541046032997,8650.518579652027,1262.4118709378981
2016-01-23 13:00:00,15428.376634764274,8689.286895546142,1268.0695181356189
2016-01-23 14:00:00,15538.433535352073,8751.271121539634,1277.1151749924395
2016-01-23 15:00:00,16223.987974286243,9137.376500182745,1333.4613938860173
2016-01-23 16:00:00,16801.08634027753,9462.399241574085,1380.893529113419
2016-01-23 17:00:00,16871.52275665372,9502.06914620992,1386.6827495017842
2016-01-23 18:00:00,16845.109100512647,9487.192931971484,1384.5117918561473
2016-01-23 19:00:00,16423.29101607796,9249.624298527326,1349.8422561212778
2016-01-23 20:00:00,14855.6805447965,8366.74352319454,1220.99920918249
2016-01-23 21:00:00,11620.808081337715,6544.858073356679,955.1226841872835
2016-01-23 22:00:00,9164.738267129305,5161.595546367322,753.2565164407063
2016-01-23 23:00:00,7919.694566297896,4460.384902491831,650.9254674168182
2016-01-24 00:00:00,8083.379192990293,4552.572351333064,664.3788261602352
2016-01-24 01:00:00,8308.695684011856,4679.470966730652,682.8977527434716
2016-01-24 02:00:00,8972.238742828467,5053.179500175064,737.4348402656854
2016-01-24 03:00:00,10768.767567332548,6064.987465574319,885.0928534666605
2016-01-24 04:00:00,15670.501816057425,8825.652192731828,1287.9699632206243
2016-01-24 05:00:00,19045.046491534908,10726.20126028507,1565.3262490995778
2016-01-24 06:00:00,18093.354456633882,10190.20675333042,1487.1059872613246
2016-01-24 07:00:00,17060.020211842275,9608.231220547868,1402.1754927001934
2016-01-24 08:00:00,16343.64984074352,9204.77025862658,1343.2964898867058
2016-01-24 09:00:00,15575.252571185081,8772.007662599277,1280.141358377267
2016-01-24 10:00:00,15120.617520029668,8515.956459949788,1242.7745722341817
2016-01-24 11:00:00,14599.948328521583,8222.714721704206,1199.980391977005
2016-01-24 12:00:00,14121.300862692471,7953.139687928862,1160.6400079742498
2016-01-24 13:00:00,14156.519070880564,7972.97464024678,1163.5346181684324
2016-01-24 14:00:00,14270.177833669419,8036.987440909153,1172.8763147042039
2016-01-24 15:00:00,15000.955653572393,8448.562701505954,1232.9394762334935
2016-01-24 16:00:00,15696.115058376043,8840.077612599403,1290.0751342709389
2016-01-24 17:00:00,15806.972372786298,8902.51263296376,1299.186577723082
2016-01-24 18:00:00,15737.336370232562,8863.293522698785,1293.463143930039
2016-01-24 19:00:00,15336.72925209298,8637.670940082467,1260.5369529712118
2016-01-24 20:00:00,14027.252238553807,7900.171349352604,1152.9100830238758
2016-01-24 21:00:00,10960.86688472216,6173.178114581145,900.8816363440203
2016-01-24 22:00:00,8636.064937396652,4863.84586441312,709.8044702303058
2016-01-24 23:00:00,8258.669820108313,4651.296318551793,678.786090535826
2016-01-25 00:00:00,8584.038038936964,4834.544230307104,705.5283415343541
2016-01-25 01:00:00,8623.258316237343,4856.633154479331,708.7518847051484
2016-01-25 02:00:00,9497.310210360069,5348.900607460389,780.5908467971354
2016-01-25 03:00:00,11753.276568954301,6619.464541734302,966.0103657131293
2016-01-25 04:00:00,16802.687167922442,9463.300830315808,1381.0251023040635
2016-01-25 05:00:00,19033.040284198058,10719.439344722143,1564.3394501697428
2016-01-25 06:00:00,18028.921143926116,10153.917806476047,1481.8101663378768
2016-01-25 07:00:00,17062.421453309642,9609.583603660454,1402.3728524861604
2016-01-25 08:00:00,16404.081084339,9238.805233626645,1348.263377833542
2016-01-25 09:00:00,15626.879262733539,8801.083899519863,1284.3845937755573
2016-01-25 10:00:00,15222.6702823929,8573.432742234665,1251.1623631377795
2016-01-25 11:00:00,14803.653646336814,8337.441889088526,1216.7230804865383
2016-01-25 12:00:00,14437.864529474096,8131.428861604693,1186.6586064242322
2016-01-25 13:00:00,14648.77357169144,8250.213178326772,1203.993374291667
2016-01-25 14:00:00,14807.655715449098,8339.695860942835,1217.05201346315
2016-01-25 15:00:00,15395.15946113232,8670.578929155377,1265.3393744297418
2016-01-25 16:00:00,16235.593974711865,9143.91301856024,1334.415299518191
2016-01-25 17:00:00,16400.879429049175,9237.002056143197,1348.0002314522526
