,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-04-19 19:00:00,772.935967976385,8435.148707055221,898.3487195649514
2016-04-19 20:00:00,720.923062463107,7867.525241635228,837.8964583109716
2016-04-19 21:00:00,546.7403091163162,5966.64665976363,635.4516764371799
2016-04-19 22:00:00,364.89674022880973,3982.1646217449,424.10307313838337
2016-04-19 23:00:00,284.2565766423325,3102.12824124879,330.378637085702
2016-04-20 00:00:00,284.6597774602649,3106.5284231512705,330.84725926596536
2016-04-20 01:00:00,316.91584289485587,3458.542975349715,368.33703368703794
2016-04-20 02:00:00,347.55910505771715,3792.956799938237,403.9523193870569
2016-04-20 03:00:00,501.58181750788884,5473.826286685809,582.9659922476784
2016-04-20 04:00:00,812.8528489516913,8870.766715400794,944.7423154110285
2016-04-20 05:00:00,1001.1476309261158,10925.651663859213,1163.5888735940396
2016-04-20 06:00:00,977.7619834860375,10670.44111351534,1136.4087871387621
2016-04-20 07:00:00,896.3154182636954,9781.604369214268,1041.7471067255537
2016-04-20 08:00:00,843.0929102966202,9200.780358086837,979.8889789307841
2016-04-20 09:00:00,745.921513174915,8140.336519589023,866.951033487303
2016-04-20 10:00:00,727.7774763679578,7942.328333977399,845.8630353754497
2016-04-20 11:00:00,693.5054068437048,7568.312872266551,806.0301500530601
2016-04-20 12:00:00,625.3644686131315,6824.682130747337,726.8330015885443
2016-04-20 13:00:00,572.5451614639888,6248.258301522385,665.443495974038
2016-04-20 14:00:00,559.6427352901526,6107.452480643007,650.447586205609
2016-04-20 15:00:00,599.1564154475265,6538.670307086102,696.3725598714229
2016-04-20 16:00:00,664.4749479525731,7251.499775287951,772.2893530740947
2016-04-20 17:00:00,691.8926035719754,7550.712144656629,804.1556613320065
2016-04-20 18:00:00,737.454295998335,8047.93269963693,857.1099677017713
2016-04-20 19:00:00,737.8574968162674,8052.3328815394125,857.5785898820349
2016-04-20 20:00:00,685.8445913029896,7484.709416119423,797.1263286280556
2016-04-20 21:00:00,524.9674649479673,5729.036837029681,610.1460787029561
2016-04-20 22:00:00,366.10634268260696,3995.365167452342,425.5089396791736
2016-04-20 23:00:00,294.3365970906422,3212.132788810804,342.09419159228713
2016-04-21 00:00:00,310.06142899000525,3383.7398830075454,360.37045662256
2016-04-21 01:00:00,322.1574535279768,3515.745340081962,374.4291220304622
2016-04-21 02:00:00,369.33194922606606,4030.5666226721864,429.25791712128085
2016-04-21 03:00:00,564.0779442874089,6155.854481570293,655.6024301885063
