,DK_P2HT_OTH,DK_STUR_BIO_CHP,DK_STUR_HRD_CHP,DK_COMC_GAS_CHP
2016-10-18 16:00:00,1079.0843318609404,3349.6646611898436,79.43868761715044,216.365899167765
2016-10-18 17:00:00,1090.1300769902257,3383.952567170527,80.25183953764095,218.58066821436418
2016-10-18 18:00:00,1059.5418597091282,3289.001442916327,78.00003421935953,212.4474616237819
2016-10-18 19:00:00,951.6334265230341,2954.0349767973426,70.05616545764448,190.81087170700536
2016-10-18 20:00:00,715.7642843776821,2221.856307548287,52.69224444778547,143.5170342196262
2016-10-18 21:00:00,546.5094820889425,1696.4600866750452,40.23225501996155,109.57995775173737
2016-10-18 22:00:00,486.52258930990115,1510.250381887641,35.81621459022074,97.55205816020649
2016-10-18 23:00:00,516.4310684291966,1603.0914811584148,38.01797979031814,103.5489712709981
2016-10-19 00:00:00,526.1173372348774,1633.159337172245,38.73105147444059,105.49115335801582
2016-10-19 01:00:00,593.411415253292,1842.051810531486,43.68502317465975,118.98420785729694
2016-10-19 02:00:00,746.0126325778785,2315.7524193107743,54.91902970697488,149.58209407031316
2016-10-19 03:00:00,1031.1627914538876,3200.9078998582636,75.91085928517622,206.75720884251942
2016-10-19 04:00:00,1240.1822762080542,3849.7405822619653,91.29819562676597,248.66745387816522
2016-10-19 05:00:00,1200.927397363979,3727.8866394690745,88.40837880163814,240.79650542025124
2016-10-19 06:00:00,1157.5940895490908,3593.3725467756244,85.21832126740611,232.10779608359297
2016-10-19 07:00:00,1069.9078666766113,3321.179323913583,78.763146021666,214.52593719059033
2016-10-19 08:00:00,999.0451633087353,3101.2092193913527,73.5464637009807,200.31734192240796
2016-10-19 09:00:00,950.1040156589793,2949.2874205846324,69.94357519173042,190.50421137747625
2016-10-19 10:00:00,928.0125254004088,2880.711608623266,68.31727135074938,186.07467328427794
2016-10-19 11:00:00,920.3654710801344,2856.9738275597156,67.75432002117903,184.54137163663233
2016-10-19 12:00:00,932.770692533024,2895.481783507252,68.6675521780376,187.02872764281292
2016-10-19 13:00:00,956.901397277001,2970.3876704188997,70.44397637357073,191.86714617538345
2016-10-19 14:00:00,1004.3131340627021,3117.5619130129094,73.93427461690695,201.37361639078603
2016-10-19 15:00:00,1055.123561657414,3275.286280524053,77.67477345116332,211.5615540051422
2016-10-19 16:00:00,1073.6464265665231,3332.78446132243,79.03836667167819,215.27555132943928
2016-10-19 17:00:00,1080.783677265446,3354.9397236484106,79.56378791261052,216.70663286724184
2016-10-19 18:00:00,1049.5157218225463,3257.8785744107836,77.26194247614507,210.43713279686878
2016-10-19 19:00:00,941.0974850151005,2921.3295895542287,69.28054362579199,188.69832277024923
2016-10-19 20:00:00,707.2675573551551,2195.4809952554533,52.06674297048506,141.8133657222422
2016-10-19 21:00:00,544.9800712248875,1691.712530462335,40.11966475404747,109.27329742220824
2016-10-19 22:00:00,553.4767982474146,1718.0878427551684,40.745166231347866,110.97696591959223
2016-10-19 23:00:00,587.8035754184241,1824.6441044182154,43.272192199641474,117.85978664902349
2016-10-20 00:00:00,599.0192550881599,1859.4595166447561,44.097854149678014,120.10862906557037
2016-10-20 01:00:00,674.640125588651,2094.1997960509734,49.664817297651545,135.27127869228775
2016-10-20 02:00:00,848.6530950100057,2634.366191808201,62.47508755276367,170.16240951871157
2016-10-20 03:00:00,1171.528721866035,3636.6280589358707,86.24414369017876,234.90181241930267
2016-10-20 04:00:00,1407.5677985518378,4369.334234430783,103.6205747295838,282.22972327662956
2016-10-20 05:00:00,1364.064556196499,4234.292635491476,100.41800716580576,273.5069405700236
2016-10-20 06:00:00,1313.2541286017872,4076.5682679803326,96.67750833154939,263.31900295566743
2016-10-20 07:00:00,1214.1822915191212,3769.032126645895,89.38416110622676,243.45422827617026
2016-10-20 08:00:00,1134.1431229669163,3520.5766848474045,83.49193719005703,227.40567103081324
2016-10-20 09:00:00,1078.2346591586877,3347.0271299605606,79.37613746942041,216.19553231802664
2016-10-20 10:00:00,1052.4046090102054,3266.8461805903466,77.47461297842719,211.01638008597934
2016-10-20 11:00:00,1043.3980783663267,3238.888349559943,76.81158141248876,209.21049147875232
2016-10-20 12:00:00,1056.652972521469,3280.033836736764,77.7873637170774,211.86821433467136
2016-10-20 13:00:00,1083.332695372204,3362.85231733626,79.75143835580063,217.21773341645698
2016-10-20 14:00:00,1135.6725338309711,3525.324241060114,83.60452745597108,227.71233136034232
2016-10-20 15:00:00,1192.9404739628035,3703.0938459138115,87.82040741297577,239.1950570327103
2016-10-20 16:00:00,1213.6724878977695,3767.4496079083247,89.34663101758872,243.35200816632718
2016-10-20 17:00:00,1222.3391494607472,3794.352426447015,89.98464252443515,245.08975003365887
2016-10-20 18:00:00,1187.3326341279358,3685.6861398005412,87.4075764379575,238.0706358244369
2016-10-20 19:00:00,1064.469961382194,3304.29912404617,78.36282507619376,213.4355893522646
2016-10-20 20:00:00,802.4309000074586,2490.8844929351876,59.07235951624951,160.89445289294275
2016-10-20 21:00:00,618.5617272399721,1920.1227349182727,45.536507547468915,124.0270666095535
2016-10-20 22:00:00,555.0062091114696,1722.8353989678787,40.857756497261946,111.28362624912135
2016-10-20 23:00:00,591.202266227435,1835.194229335349,43.52239279056164,118.54125404797709
2016-10-21 00:00:00,601.7382077353685,1867.8996165784627,44.29801462241414,120.65380298473323
2016-10-21 01:00:00,674.1303219672993,2092.617277313403,49.62728720901351,135.1690585824447
2016-10-21 02:00:00,849.5027677122584,2637.003723037485,62.53763770049371,170.33277636845
2016-10-21 03:00:00,1176.2868889986503,3651.398233819858,86.59442451746699,235.85586677783772
2016-10-21 04:00:00,1437.8161467520345,4463.230346193271,105.84735998877322,288.2947831273166
2016-10-21 05:00:00,1391.7638862899375,4320.276153566114,102.45714198180507,279.0608998714954
2016-10-21 06:00:00,1336.705095183962,4149.364129908553,98.4038924088985,268.02112800844725
2016-10-21 07:00:00,1236.6136508585928,3838.662951098975,91.03548500629981,247.95191310926396
2016-10-21 08:00:00,1158.9535658726952,3597.5925967424773,85.31840150377417,232.3803830431744
2016-10-21 09:00:00,1102.1954293622143,3421.4055106263504,81.14005163540753,220.99987748064945
2016-10-21 10:00:00,1073.1366229451714,3331.20194258486,79.00083658304015,215.1733312195962
2016-10-21 11:00:00,1058.862121547326,3286.8914179329004,77.9499941011755,212.31116814399118
2016-10-21 12:00:00,1075.85557559238,3339.642042518567,79.2009970557763,215.71850513875913
2016-10-21 13:00:00,1102.0254948217637,3420.878004380494,81.12754160586152,220.96580411070178
2016-10-21 14:00:00,1152.8359224164756,3578.602371891638,84.8680404401179,231.15374172505796
2016-10-21 15:00:00,1207.214975360649,3747.4043705657714,88.87124989484042,242.05722010831536
2016-10-21 16:00:00,1235.7639781563403,3836.025419869692,90.97293485856977,247.78154625952558
2016-10-21 17:00:00,1240.8620143698563,3851.850607245392,91.34823574495,248.80374735795593
2016-10-21 18:00:00,1205.005826334792,3740.546789369634,88.70861951074231,241.61426629899552
2016-10-21 19:00:00,1080.9536118058963,3355.4672298942673,79.57629794215654,216.74070623718953
2016-10-21 20:00:00,817.7250086480071,2538.3600550622878,60.19826217539022,163.9610561882339
2016-10-21 21:00:00,630.45714507151,1957.0481721282395,46.41220961568947,126.41220250589106
2016-10-21 22:00:00,502.3265015718016,1559.3084627523115,36.97964733799948,100.72088156534069
2016-10-21 23:00:00,532.0650461506464,1651.6220557772283,39.16890250855087,106.68372130618461
2016-10-22 00:00:00,544.470267603536,1690.1300117247652,40.08213466540945,109.17107731236521
2016-10-22 01:00:00,613.803560107357,1905.352560034286,45.18622672018069,123.07301225101847
2016-10-22 02:00:00,781.5289515320417,2426.0012246948177,57.53362588209053,156.70342838937816
2016-10-22 03:00:00,1107.463400116181,3437.7582042479075,81.52786255133377,222.0561519490275
2016-10-22 04:00:00,1317.8423611939518,4090.8109366184626,97.0152791292916,264.23898394425476
2016-10-22 05:00:00,1260.5744210621192,3913.0413317647653,92.79939917228693,252.75625827188676
2016-10-22 06:00:00,1198.7182483381218,3721.0290582729376,88.24574841754003,240.3535516109314
2016-10-22 07:00:00,1115.4503235173565,3462.5509978031705,82.11583393999614,223.65760033656844
2016-10-22 08:00:00,1032.5222677774923,3205.1279498251165,76.01093952154427,207.02979580210084
2016-10-22 09:00:00,1001.424246875043,3108.5943068333463,73.72160411462481,200.7943691016755
2016-10-22 10:00:00,973.7249167816046,3022.610788758709,71.68246929862552,195.2404098002037
2016-10-22 11:00:00,936.6791869633865,2907.614427161956,68.95528285759579,187.8124151516096
2016-10-22 12:00:00,929.8818053453647,2886.5141773276887,68.45488167575547,186.4494803537024
2016-10-22 13:00:00,966.5876660826818,3000.455526432729,71.15704805769319,193.80932826240118
2016-10-22 14:00:00,1025.0451479976682,3181.9176750074234,75.46049822151993,205.53056752440295
2016-10-22 15:00:00,1091.9993569351816,3389.75513587495,80.38944986264704,218.95547528378864
2016-10-22 16:00:00,1126.3261341061911,3496.3113975379974,82.91647583094064,225.83829601321992
2016-10-22 17:00:00,1128.195414051147,3502.1139662424202,83.05408615594673,226.21310308264438
2016-10-22 18:00:00,1103.5549056858185,3425.6255605932038,81.24013187177559,221.2724644402309
2016-10-22 19:00:00,988.1693527199005,3067.448819656526,72.74582181003619,198.13664624575648
2016-10-22 20:00:00,762.3263484611305,2366.3930189130137,56.11999254339163,152.85313758529037
2016-10-22 21:00:00,578.2872411531938,1795.1037546502423,42.571630545065034,115.95167793195345
2016-10-22 22:00:00,572.5094667778753,1777.1685422911155,42.14628954050076,114.79318335373235
2016-10-22 23:00:00,630.9669486928617,1958.6306908658098,46.449739704327506,126.51442261573412
2016-10-23 00:00:00,607.855851191588,1886.8898414293021,44.74837568607041,121.88044430284967
2016-10-23 01:00:00,683.8165907729802,2122.6851333272334,50.34035889313597,137.11124066946246
2016-10-23 02:00:00,880.4308540742571,2733.009859783398,64.81446307786715,176.53412969892764
2016-10-23 03:00:00,1262.6136355475255,3919.3714067150454,92.94951952683901,253.16513871125892
2016-10-23 04:00:00,1418.953412762024,4404.677152903181,104.45874670916635,284.51263906312414
2016-10-23 05:00:00,1333.9861425367533,4140.924029974846,98.20373193616236,267.4759540892843
2016-10-23 06:00:00,1255.816253929504,3898.271156880779,92.44911834499871,251.80220391335178
2016-10-23 07:00:00,1181.8947288335182,3668.805939933128,87.00725549248524,236.9802879861111
2016-10-23 08:00:00,1104.4045783880713,3428.2630918224877,81.30268201950564,221.4428312899693
2016-10-23 09:00:00,1065.8294377057982,3308.5191740130235,78.46290531256183,213.70817631184602
2016-10-23 10:00:00,1037.7902385314587,3221.4806434466736,76.39875043747051,208.0860702704789
2016-10-23 11:00:00,1020.286980865053,3167.147500123436,75.1102173942317,204.5765131658679
2016-10-23 12:00:00,1045.0974237708322,3244.16341201851,76.93668170794885,209.55122517822912
2016-10-23 13:00:00,1066.33924132715,3310.101692750594,78.50043540119985,213.8103964216891
2016-10-23 14:00:00,1135.8424683714215,3525.8517473059705,83.61703748551709,227.74640473028998
2016-10-23 15:00:00,1205.1757608752425,3741.0742956154913,88.72112954028833,241.64833966894324
2016-10-23 16:00:00,1232.5352218877797,3826.0028011984145,90.7352442971956,247.1341522305196
2016-10-23 17:00:00,1243.241097936164,3859.235694687385,91.5233761585941,249.28077453722344
2016-10-23 18:00:00,1224.208429405703,3800.154995151439,90.12225284944124,245.46455710308337
2016-10-23 19:00:00,1094.5483750419398,3397.6677295628,80.57710030583716,219.46657583300384
2016-10-23 20:00:00,854.9406730066759,2653.8839229048976,62.937958645965956,171.4231242067757
2016-10-23 21:00:00,648.9800099806191,2014.5463529266165,47.77580283620434,130.12619983018814
2016-10-23 22:00:00,584.2349500689627,1813.5664732552252,43.0094815791753,117.14424588012221
2016-10-23 23:00:00,625.0192397770927,1940.167972260826,46.01188867021722,125.32185466756532
2016-10-24 00:00:00,637.0845921490813,1977.6209157166497,46.90010076798379,127.74106393385058
2016-10-24 01:00:00,717.8034988630886,2228.186382498567,52.842364802337556,143.92591465899835
2016-10-24 02:00:00,902.0125407114759,2800.0031530071956,66.40323683021016,180.86144768228297
2016-10-24 03:00:00,1239.6724725867025,3848.158063524395,91.26066553812794,248.56523376832214
2016-10-24 04:00:00,1485.5677526186366,4611.459601278994,109.36267829120146,297.8694000826145
2016-10-24 05:00:00,1439.5154921565395,4468.505408651837,105.97246028423328,288.63551682679326
2016-10-24 06:00:00,1374.2606286235316,4265.943010242877,101.16860893856625,275.55134276688443
2016-10-24 07:00:00,1279.7770241330304,3972.649537546569,94.21303251098581,256.60654907597456
2016-10-24 08:00:00,1199.7378555808252,3724.1940957480783,88.32080859481609,240.5579918306175
2016-10-24 09:00:00,1133.9731884264656,3520.049178601548,83.47942716051102,227.37159766086555
2016-10-24 10:00:00,1112.5614363296972,3453.5833916236074,81.90316343771401,223.0783530474579
2016-10-24 11:00:00,1095.7379168250936,3401.360273283797,80.66467051265923,219.70508942263763
2016-10-24 12:00:00,1107.12353103528,3436.703191756194,81.50284249224175,221.98800520913215
2016-10-24 13:00:00,1136.692141073674,3528.489278535254,83.67958763324714,227.91677158002838
2016-10-24 14:00:00,1199.7378555808252,3724.1940957480783,88.32080859481609,240.5579918306175
2016-10-24 15:00:00,1257.0057957126578,3901.963700601775,92.53668855182076,252.0407175029855
2016-10-24 16:00:00,1294.3913946117768,4018.015074690242,95.28889505194249,259.53685889147494
2016-10-24 17:00:00,1300.8489071488975,4038.0603120327955,95.7642761746908,260.8316469494868
2016-10-24 18:00:00,1261.5940283048224,3916.206369239906,92.874459349563,252.96069849157288
2016-10-24 19:00:00,1130.9143666983557,3510.5540661761274,83.25424662868286,226.75827700180727
2016-10-24 20:00:00,857.6596256538845,2662.324022838605,63.138119118702086,171.9682981259386
2016-10-24 21:00:00,659.0061478672011,2045.66922143216,48.51389457941881,132.13652865710125
2016-10-24 22:00:00,542.7709221990305,1684.8549492661984,39.95703436994937,108.83034361288841
2016-10-24 23:00:00,576.4179612082378,1789.301185945819,42.43402022005895,115.57687086252898
2016-10-25 00:00:00,587.2937717970726,1823.061585680646,43.23466211100346,117.75756653918049
2016-10-25 01:00:00,661.7251005144099,2054.1093213658664,48.71405505215493,132.6817025762641
2016-10-25 02:00:00,832.3393791267539,2583.7255922059617,61.27412471634691,166.89136600373436
2016-10-25 03:00:00,1149.2672970670142,3567.5247407286474,84.60532981965171,230.43820095615666
2016-10-25 04:00:00,1380.888075701103,4286.515753831287,101.65650009086056,276.8802041948439
2016-10-25 05:00:00,1338.0645715075661,4153.584179875405,98.50397264526654,268.2937149680286
2016-10-25 06:00:00,1288.4436856960078,3999.5523560852585,94.85104401783222,258.3442909433062
2016-10-25 07:00:00,1191.2411285582982,3697.818783455245,87.6953071175157,238.85432333323354
2016-10-25 08:00:00,1112.7313708701479,3454.1108978694647,81.91567346726002,223.1124264174056
2016-10-25 09:00:00,1058.0124488450733,3284.2538867036164,77.88744395344546,212.14080129425275
2016-10-25 10:00:00,1032.5222677774923,3205.1279498251165,76.01093952154427,207.02979580210084
2016-10-25 11:00:00,1023.8556062145144,3178.2251312864264,75.37292801469786,205.29205393476917
2016-10-25 12:00:00,1036.940565829206,3218.8431122173897,76.33620028974048,207.9157034207405
2016-10-25 13:00:00,1063.1104850585896,3300.0790740793173,78.2627448398257,213.16300239268315
2016-10-25 14:00:00,1114.7705853555544,3460.4409728197443,82.06579382181212,223.52130685677776
2016-10-25 15:00:00,1170.848983704233,3634.518033952444,86.19410357199472,234.76551893951196
2016-10-25 16:00:00,1191.4110630987489,3698.3462897011013,87.70781714706169,238.8883967031812
2016-10-25 17:00:00,1199.7378555808252,3724.1940957480783,88.32080859481609,240.5579918306175
2016-10-25 18:00:00,1165.2411438693653,3617.1103278391743,85.78127259697646,233.64109773123852
2016-10-25 19:00:00,1044.757554689931,3243.108399526797,76.91166164885684,209.48307843833376
2016-10-25 20:00:00,787.4766604478107,2444.4639432998015,57.97147691620082,157.895996337547
2016-10-25 21:00:00,606.8362439488848,1883.7248039541623,44.67331550879436,121.67600408316359
2016-10-25 22:00:00,506.23499600216405,1571.4411064070148,37.26737801755767,101.50456907413732
2016-10-25 23:00:00,537.5029514450637,1668.5022556446418,39.569223454023124,107.77406914451035
2016-10-26 00:00:00,547.5290893316457,1699.6251241501852,40.30731519723759,109.78439797142345
2016-10-26 01:00:00,617.3721854568184,1916.4301911972757,45.44893734064686,123.78855301991972
2016-10-26 02:00:00,776.4309153185254,2410.1760373191173,57.158324995710295,155.6812272909478
2016-10-26 03:00:00,1072.7967538642704,3330.1469300931467,78.97581652394814,215.10518447970088
2016-10-26 04:00:00,1289.973096560063,4004.2999122979686,94.9636342837463,258.6509512728353
2016-10-26 05:00:00,1249.3587413923835,3878.225919538226,91.97373722225042,250.50741585533999
2016-10-26 06:00:00,1203.816284551638,3736.8542456486384,88.62104930392029,241.37575270936182
2016-10-26 07:00:00,1112.7313708701479,3454.1108978694647,81.91567346726002,223.1124264174056
2016-10-26 08:00:00,1038.9797803146125,3225.17318716767,76.48632064429258,208.32458386011265
2016-10-26 09:00:00,987.99941817945,3066.9213134106694,72.73331178049018,198.1025728758088
2016-10-26 10:00:00,965.058255218627,2995.7079702200194,71.04445779177911,193.50266793287207
2016-10-26 11:00:00,956.5615281961,2969.332657927186,70.41895631447872,191.7989994354881
2016-10-26 12:00:00,969.476553270341,3009.4231326122926,71.36971855997533,194.38857555151174
2016-10-26 13:00:00,994.4569307165707,3086.9665507532227,73.20869290323849,199.3973609338206
2016-10-26 14:00:00,1043.2281438258763,3238.3608433140867,76.79907138294277,209.17641810880465
2016-10-26 15:00:00,1096.0777859059945,3402.4152857755103,80.68969057175123,219.77323616253295
2016-10-26 16:00:00,1115.2803889769057,3462.0234915573137,82.10332391045013,223.62352696662074
2016-10-26 17:00:00,1122.9274432971804,3485.7612726208645,82.66627524002051,225.15682861426637
2016-10-26 18:00:00,1090.4699460711267,3385.0075796622405,80.27685959673298,218.64881495425956
2016-10-26 19:00:00,977.9732802928681,3035.7984449051264,71.99522003727573,196.09224404889574
2016-10-26 20:00:00,735.3067565294945,2282.5195258218037,54.13089784557637,147.43547176360934
2016-10-26 21:00:00,566.731692402557,1759.2333299319887,41.72094853593649,113.63468877551124
2016-10-26 22:00:00,514.7317230246911,1597.816418699848,37.89287949485806,103.2082375715213
2016-10-26 23:00:00,546.5094820889425,1696.4600866750452,40.23225501996155,109.57995775173737
2016-10-27 00:00:00,556.7055545159749,1728.1104614264452,40.982856792722025,111.62435994859814
2016-10-27 01:00:00,627.568257883851,1948.0805659486762,46.19953911340734,125.83295521678052
2016-10-27 02:00:00,789.5158749332173,2450.794018250081,58.121597270752915,158.30487677691912
2016-10-27 03:00:00,1090.9797496924784,3386.5900983998104,80.314389685371,218.7510350641026
2016-10-27 04:00:00,1311.5547831972815,4071.293205521766,96.55240803608932,262.97826925619063
2016-10-27 05:00:00,1270.4306244082507,3943.636694024452,93.52498088595539,254.73251372885218
2016-10-27 06:00:00,1223.6986257843516,3798.572476413869,90.08472276080322,245.36233699324038
2016-10-27 07:00:00,1131.4241703197074,3512.136584913698,83.2917767173209,226.86049711165035
2016-10-27 08:00:00,1056.4830379810185,3279.5063304909067,77.77485368753139,211.83414096472364
2016-10-27 09:00:00,1004.6530031436032,3118.616925504623,73.95929467599896,201.44176313068138
2016-10-27 10:00:00,980.5222983996262,3043.711038592976,72.18287048046582,196.60334459811088
2016-10-27 11:00:00,972.5353749984508,3018.918245037713,71.59489909180347,195.00189621056998
2016-10-27 12:00:00,984.9405964513403,3057.4262009852496,72.50813124866205,197.48925221675057
2016-10-27 13:00:00,1009.92097389757,3134.96961912618,74.34710559192521,202.49803759905947
2016-10-27 14:00:00,1059.3719251686775,3288.4739366704703,77.98752418981353,212.4133882538342
2016-10-27 15:00:00,1112.9013054105985,3454.638404115321,81.92818349680603,223.1464997873533
2016-10-27 16:00:00,1132.4437775624106,3515.301622388837,83.36683689459693,227.06493733133638
2016-10-27 17:00:00,1140.6006355040367,3540.621922189958,83.96731831280533,228.70045908882503
2016-10-27 18:00:00,1107.803269197082,3438.8132167396207,81.55288261042578,222.12429868892286
2016-10-27 19:00:00,993.2673889334168,3083.274007032226,73.12112269641644,199.15884734418685
2016-10-27 20:00:00,748.0518470632851,2322.082494261054,55.069150061526976,149.99097450968532
2016-10-27 21:00:00,575.9081575868861,1787.7186672082485,42.39649013142092,115.47465075268592
2016-10-27 22:00:00,446.7579068444744,1386.813920357181,32.888867676454886,89.57888959244949
2016-10-27 23:00:00,475.4768441806159,1475.9624759069577,35.00306266973022,95.33728911360731
2016-10-28 00:00:00,483.8036366626925,1501.8102819539347,35.61605411748462,97.00688424104364
2016-10-28 01:00:00,543.7905294417337,1688.0199867413382,40.03209454722541,109.03478383257449
2016-10-28 02:00:00,690.2741033101008,2142.7303706697867,50.81574001588427,138.40602872747428
2016-10-28 03:00:00,966.0778624613301,2998.8730076951592,71.11951796905517,193.70710815255813
2016-10-28 04:00:00,1185.973157804331,3681.4660898336874,87.30749620158942,237.79804886485542
2016-10-28 05:00:00,1146.7182789602562,3559.612147040798,84.4176793764616,229.9271004069415
2016-10-28 06:00:00,1096.9274586082474,3405.0528170047937,80.75224071948128,219.94360301227138
2016-10-28 07:00:00,1014.339271949284,3148.684781518453,74.67236636012142,203.38394521769914
2016-10-28 08:00:00,948.744539335375,2945.067370617779,69.84349495536235,190.2316244178948
2016-10-28 09:00:00,900.4831298474212,2795.2555967944854,66.2906465642961,180.55478735275386
2016-10-28 10:00:00,876.352425103444,2720.349709882838,64.51422236876296,175.71636882018333
2016-10-28 11:00:00,863.6073345696534,2680.786741443588,63.57597015281237,173.16086607410736
2016-10-28 12:00:00,876.0125560225431,2719.2946973911253,64.48920230967096,175.64822208028798
2016-10-28 13:00:00,896.9145044979598,2784.177965631495,66.02793594382993,179.83924658385257
2016-10-28 14:00:00,939.7380086914961,2917.109539587376,69.18046338942393,188.42573581066782
2016-10-28 15:00:00,984.6007273704394,3056.3711884935365,72.48311118957002,197.42110547685522
2016-10-28 16:00:00,1010.6007120593722,3137.0796441096063,74.39714571010924,202.63433107885015
2016-10-28 17:00:00,1018.7575700009982,3162.399943910727,74.99762712831763,204.26985283633883
2016-10-28 18:00:00,990.2085672053071,3073.778894606806,72.89594216458828,198.5455266851286
2016-10-28 19:00:00,889.777253799037,2762.0227033055153,65.5025147028976,178.40816504605004
2016-10-28 20:00:00,671.0715002391896,2083.122164887983,49.40210667718537,134.5557379233865
2016-10-28 21:00:00,510.6532940538781,1585.1562687992882,37.59263878575387,102.39047669277699
2016-10-28 22:00:00,502.8363051931532,1560.8909814898816,37.01717742663751,100.82310167518374
2016-10-28 23:00:00,532.7447843124486,1653.7320807606552,39.21894262673491,106.82001478597533
2016-10-29 00:00:00,545.150005765338,1692.2400367081918,40.132174783593484,109.30737079215594
2016-10-29 01:00:00,614.4832982691591,1907.4625850177126,45.23626683836473,123.20930573080919
2016-10-29 02:00:00,782.0387551533934,2427.5837434323876,57.57115597072856,156.8056484992212
2016-10-29 03:00:00,1107.803269197082,3438.8132167396207,81.55288261042578,222.12429868892286
2016-10-29 04:00:00,1318.0122957344022,4091.33844286432,97.02778915883762,264.2730573142025
2016-10-29 05:00:00,1260.5744210621192,3913.0413317647653,92.79939917228693,252.75625827188676
2016-10-29 06:00:00,1199.058117419023,3722.0840707646507,88.27076847663204,240.42169835082674
2016-10-29 07:00:00,1115.7901925982574,3463.6060102948836,82.14085399908815,223.7257470764638
2016-10-29 08:00:00,1032.8621368583931,3206.1829623168296,76.03595958063627,207.0979425419962
2016-10-29 09:00:00,1001.9340504963944,3110.1768255709158,73.75913420326283,200.8965892115185
2016-10-29 10:00:00,974.2347204029562,3024.193307496279,71.71999938726354,195.34262991004675
2016-10-29 11:00:00,937.3589251251885,2909.7244521453827,69.00532297577982,187.9487086314003
2016-10-29 12:00:00,930.5615435071668,2888.6242023111154,68.5049217939395,186.5857738334931
2016-10-29 13:00:00,967.4373387849346,3003.0930576620126,71.21959820542322,193.97969511213958
2016-10-29 14:00:00,1025.8948206999207,3184.555206236707,75.52304836924996,205.70093437414135
2016-10-29 15:00:00,1093.018964177885,3392.9201733500904,80.4645100399231,219.15991550347474
2016-10-29 16:00:00,1127.175806808444,3498.948928767281,82.97902597867069,226.00866286295835
2016-10-29 17:00:00,1128.7052176724987,3503.696484979991,83.09161624458477,226.31532319248745
2016-10-29 18:00:00,1104.0647093071702,3427.208079330774,81.27766196041362,221.37468455007394
2016-10-29 19:00:00,988.5092218008017,3068.5038321482393,72.7708418691282,198.20479298565184
2016-10-29 20:00:00,762.6662175420315,2367.4480314047278,56.14501260248366,152.92128432518575
2016-10-29 21:00:00,578.7970447745454,1796.6862733878122,42.609160633703056,116.05389804179649
2016-10-29 22:00:00,374.195858072093,1161.5687533763835,27.547085060309488,75.02956062479032
2016-10-29 23:00:00,402.5749263273335,1249.6622964344472,29.636259994492818,80.71981340605281
2016-10-30 00:00:00,404.61414081274,1255.9923713847272,29.786380349044915,81.12869384542496
2016-10-30 01:00:00,404.61414081274,1255.9923713847272,29.786380349044915,81.12869384542496
2016-10-30 02:00:00,469.3592007243965,1456.9722510561178,34.552701606073946,94.11064779549088
2016-10-30 03:00:00,653.7381771132343,2029.3165278106028,48.12608366349256,131.08025418872316
2016-10-30 04:00:00,999.894836010988,3103.846750620636,73.60901384871073,200.48770877214636
2016-10-30 05:00:00,1125.646395944389,3494.201372554571,82.86643571275663,225.70200253342924
2016-10-30 06:00:00,1090.4699460711267,3385.0075796622405,80.27685959673298,218.64881495425956
2016-10-30 07:00:00,984.9405964513403,3057.4262009852496,72.50813124866205,197.48925221675057
2016-10-30 08:00:00,907.7903150867944,2817.938365366322,66.82857783477444,182.01994226050405
2016-10-30 09:00:00,841.8557133919843,2613.265941973935,61.97468637092335,168.7994747208044
2016-10-30 10:00:00,795.2936493085356,2468.7292306092077,58.546938275317174,159.4633713551402
2016-10-30 11:00:00,764.8753665678887,2374.305612600864,56.30764298658176,153.36423813450557
2016-10-30 12:00:00,740.4047927430106,2298.3447131975036,54.50619873195661,148.45767286203971
2016-10-30 13:00:00,742.7838763093183,2305.729800639497,54.68133914560073,148.93470004130725
2016-10-30 14:00:00,755.6989013835594,2345.820275324604,55.63210139109733,151.5242761573309
2016-10-30 15:00:00,798.1825364961949,2477.696836788771,58.75960877759931,160.04261864425075
2016-10-30 16:00:00,846.6138805245993,2628.0361168579216,62.324967198211574,169.75352907933942
2016-10-30 17:00:00,891.8164682844435,2768.3527782557953,65.65263505744969,178.8170454854222
2016-10-30 18:00:00,934.6399724779799,2901.2843522116755,68.80516250304369,187.40353471223742
2016-10-30 19:00:00,923.9340964295959,2868.0514587227053,68.01703064164519,185.25691240553363
2016-10-30 20:00:00,840.4962370683797,2609.0458920070814,61.87460613455529,168.52688776122295
2016-10-30 21:00:00,638.274133932235,1981.3134594376463,46.987670974805845,127.97957752348434
2016-10-30 22:00:00,444.3788232781669,1379.4288329151875,32.71372726281077,89.10186241318198
2016-10-30 23:00:00,306.22204189187636,950.5662550337164,22.543073241906317,61.40021264571852
2016-10-31 00:00:00,322.53575777512833,1001.2068546359562,23.744036078323074,64.67125616069573
2016-10-31 01:00:00,337.9998009561277,1049.2099230089132,24.882448767009798,67.77193282593458
2016-10-31 02:00:00,391.5291811980484,1215.3743904537637,28.823108074002302,78.50504435945363
2016-10-31 03:00:00,537.5029514450637,1668.5022556446418,39.569223454023124,107.77406914451035
2016-10-31 04:00:00,840.836106149281,2610.100904498795,61.899626193647315,168.59503450111833
2016-10-31 05:00:00,1052.4046090102054,3266.8461805903466,77.47461297842719,211.01638008597934
2016-10-31 06:00:00,1027.4242315639758,3189.302762449416,75.63563863516403,206.00759470367043
