,DE_P2HT_OTH,DE_STUR_BIO_CHP,DE_ICEN_GAS_CHP
2016-11-01 10:00:00,57502.25521377426,21212.12930285346,2418.7129385598423
2016-11-01 11:00:00,55592.83424742377,20507.758938921994,2338.397111305765
2016-11-01 12:00:00,54074.28802149436,19947.579189849155,2274.5226181958524
2016-11-01 13:00:00,53772.46250999725,19836.238134564024,2261.8269549191427
2016-11-01 14:00:00,55473.81652799655,20463.854239107433,2333.3908781271475
2016-11-01 15:00:00,58452.25636272757,21562.577248495592,2458.6727638236985
2016-11-01 16:00:00,61497.05499785865,22685.77949698899,2586.7458946378238
2016-11-01 17:00:00,62735.60989822904,23142.672650095206,2638.8431341548744
2016-11-01 18:00:00,62347.303885565394,22999.429618685826,2622.5098482088097
2016-11-01 19:00:00,60629.25313714286,22365.65422172238,2550.2436117131565
2016-11-01 20:00:00,54990.895709601165,20285.708550651227,2313.077816884412
2016-11-01 21:00:00,43220.55700379983,15943.723255680898,1817.9829651587736
2016-11-01 22:00:00,34212.45687981314,12620.706029788094,1439.0759424562975
2016-11-01 23:00:00,27381.78165153465,10100.923707696958,1151.7577756762964
2016-11-02 00:00:00,29991.180931782685,11063.510561545,1261.5167369125302
2016-11-02 01:00:00,28955.983645541543,10681.634431503233,1217.9733130783688
2016-11-02 02:00:00,32419.913026425358,11959.450712796834,1363.6763082157545
2016-11-02 03:00:00,41124.903275036224,15170.653091679884,1729.8336435424708
2016-11-02 04:00:00,57893.129954195334,21356.319917712077,2435.154272704007
2016-11-02 05:00:00,64106.02615681378,23648.20842026216,2696.486847841041
2016-11-02 06:00:00,60404.0613370755,22282.582739339432,2540.77138634642
2016-11-02 07:00:00,57361.403308408946,21160.1701437204,2412.788295697378
2016-11-02 08:00:00,54185.59955764932,19988.64113931601,2279.2047067801705
2016-11-02 09:00:00,50764.48230605587,18726.617915509658,2135.3025149444456
2016-11-02 10:00:00,49048.144042804954,18093.474240845706,2063.108310580859
2016-11-02 11:00:00,47687.14645266411,17591.41294332595,2005.8607736210581
2016-11-02 12:00:00,47023.986569956265,17346.778482848407,1977.9663304783303
2016-11-02 13:00:00,48210.73879388532,17784.562036395047,2027.8845980003712
2016-11-02 14:00:00,49180.861643605094,18142.43271905619,2068.690800816008
2016-11-02 15:00:00,52160.58584221483,19241.629520168965,2194.0267106116085
2016-11-02 16:00:00,55176.70035072137,20354.2504201459,2320.893303213621
2016-11-02 17:00:00,56330.05911380393,20779.715388852488,2369.4069441603665
2016-11-02 18:00:00,56623.75032073587,20888.055763215038,2381.76045480976
2016-11-02 19:00:00,55744.817306404584,20563.82429300174,2344.789963026661
2016-11-02 20:00:00,50056.36968759316,18465.4007446705,2105.5172283349734
2016-11-02 21:00:00,39522.01715440479,14579.361019357151,1662.4115679282859
2016-11-02 22:00:00,30641.9252969963,11303.565035351237,1288.888947097776
2016-11-02 23:00:00,23253.4080240643,8577.999174201199,978.1063132971332
2016-11-03 00:00:00,24846.019233666055,9165.500912726991,1045.0961961189196
2016-11-03 01:00:00,25368.755332301473,9358.334144646346,1067.0840044321997
2016-11-03 02:00:00,28548.41217469723,10531.28452422459,1200.8296656465568
2016-11-03 03:00:00,35526.361127734584,13105.394964071875,1494.3425957842715
2016-11-03 04:00:00,47906.34455463079,17672.27339766068,2015.080886525562
2016-11-03 05:00:00,57199.573459691346,21100.472386418587,2405.9812592171
2016-11-03 06:00:00,55706.71451133615,20549.76847183809,2343.1872480881834
2016-11-03 07:00:00,53620.90757230934,19780.33071105915,2255.452111231263
2016-11-03 08:00:00,49915.08966093494,18413.28365496257,2099.5745774394927
2016-11-03 09:00:00,46791.088586616665,17260.86425011776,1968.1699605172953
2016-11-03 10:00:00,44114.90238467565,16273.640226589601,1855.6017461304705
2016-11-03 11:00:00,43286.0595616141,15967.886633636392,1820.7381942103145
2016-11-03 12:00:00,42740.63303445479,15766.683081248797,1797.7959601471548
2016-11-03 13:00:00,43181.59796614559,15929.351573367496,1816.344234154262
2016-11-03 14:00:00,44352.081580944294,16361.133765068978,1865.5781964216717
2016-11-03 15:00:00,46770.96688585018,17253.441513098747,1967.323582965514
2016-11-03 16:00:00,48855.48946099829,18022.40548215307,2055.004695723385
2016-11-03 17:00:00,50326.51422341539,18565.054937415065,2116.8802971684545
2016-11-03 18:00:00,50473.35982688135,18619.22512459634,2123.0570524931513
2016-11-03 19:00:00,48887.17043667316,18034.092344693636,2056.337290166614
2016-11-03 20:00:00,43904.26670856703,16195.938383752318,1846.7417938862984
2016-11-03 21:00:00,33479.513226362,12350.328885606334,1408.2461899318625
2016-11-03 22:00:00,26020.784061393802,9598.862410177202,1094.5102387164957
2016-11-03 23:00:00,21876.998067378914,8070.25237598603,920.2104871487342
2016-11-04 00:00:00,23189.18983012875,8554.309587970321,975.405108344642
2016-11-04 01:00:00,23670.3981633525,8731.823554127039,995.6461374553106
2016-11-04 02:00:00,26633.425631538994,9824.861062819786,1120.2797339632637
2016-11-04 03:00:00,33158.422256684236,12231.880954451939,1394.7401651694054
2016-11-04 04:00:00,44895.36750163909,16561.547664582213,1888.430390319749
2016-11-04 05:00:00,53767.7531757753,19834.500898240425,2261.6288665559596
2016-11-04 06:00:00,52381.92455064604,19323.279627378055,2203.336863681195
2016-11-04 07:00:00,50918.1778502083,18783.3149918889,2141.7673987974085
2016-11-04 08:00:00,47009.43044599754,17341.408843302743,1977.3540573557657
2016-11-04 09:00:00,43885.85749297217,16189.147369032798,1845.967448466584
2016-11-04 10:00:00,41650.20810142906,15364.433907048471,1751.9295000538505
2016-11-04 11:00:00,40613.726451309216,14982.08398528209,1708.3320521206397
2016-11-04 12:00:00,40422.784354674164,14911.646948888945,1700.3004693952319
2016-11-04 13:00:00,40947.6610597741,15105.269833682663,1722.3783178735953
2016-11-04 14:00:00,41998.27071255977,15492.831464419838,1766.5700308963542
2016-11-04 15:00:00,43953.50065725096,16214.100399862658,1848.8127176832086
2016-11-04 16:00:00,46032.457655591315,16981.011271443644,1936.2597260118637
2016-11-04 17:00:00,46776.104341365026,17255.336679997214,1967.5396793617133
2016-11-04 18:00:00,47018.84911444143,17344.88331594994,1977.750234082131
2016-11-04 19:00:00,45630.45176155474,16832.714461638338,1919.350183009267
2016-11-04 20:00:00,40987.90446130704,15120.115307720676,1724.0710729771558
2016-11-04 21:00:00,31041.36246327545,11450.914261707303,1305.6904419022728
2016-11-04 22:00:00,24229.524571884733,8938.080884910556,1019.1646285750023
2016-11-04 23:00:00,19777.063125686283,7295.602906236295,831.8810852022658
2016-11-05 00:00:00,20950.543589535315,7728.490611961887,881.2411037007919
2016-11-05 01:00:00,21397.07409803387,7893.212201553929,900.0234821371151
2016-11-05 02:00:00,24109.222488578795,8893.702393371377,1014.1043712973351
2016-11-05 03:00:00,30069.527128384063,11092.41185674667,1264.8122069545695
2016-11-05 04:00:00,40858.611830850125,15072.420274109172,1718.6326470061397
2016-11-05 05:00:00,49036.58476789655,18089.210115324153,2062.622093689411
2016-11-05 06:00:00,47766.77701314419,17620.78803025224,2009.2102677621474
2016-11-05 07:00:00,46383.08899447944,17110.356412264242,1951.0083050524665
2016-11-05 08:00:00,42799.7137728755,15788.477500581204,1800.2810687034466
2016-11-05 09:00:00,39907.32631801812,14721.498536742423,1678.618797643234
2016-11-05 10:00:00,37837.78798812164,13958.062137808638,1591.567966040945
2016-11-05 11:00:00,36895.06490114771,13610.299011939338,1551.9142773383714
2016-11-05 12:00:00,36704.97904709846,13540.177836695935,1543.9187106789966
2016-11-05 13:00:00,37181.478046100274,13715.954566529057,1563.961651426483
2016-11-05 14:00:00,38146.035319012306,14071.772151716854,1604.5337498129036
2016-11-05 15:00:00,39936.86668722847,14732.395746408625,1679.86135192138
2016-11-05 16:00:00,41838.15334901379,15433.765429417512,1759.835026548142
2016-11-05 17:00:00,42570.24075987911,15703.82671244953,1790.628763006544
2016-11-05 18:00:00,42857.93826871039,15809.956058763868,1802.7301611937055
2016-11-05 19:00:00,41589.84299912964,15342.165695991449,1749.390367398509
2016-11-05 20:00:00,37412.23542297537,13801.07914638535,1573.6679812224354
2016-11-05 21:00:00,28250.43975483625,10421.36484411331,1188.2960746669967
2016-11-05 22:00:00,21954.48802139448,8098.837810037957,923.4699411247406
2016-11-05 23:00:00,19363.49795674131,7143.041970909436,814.4853253082211
2016-11-06 00:00:00,20495.450655178687,7560.610410872393,862.0985646041362
2016-11-06 01:00:00,20943.265527555952,7725.805792189055,880.9349671395096
2016-11-06 02:00:00,23595.90505838726,8704.34363409922,992.5127397104206
2016-11-06 03:00:00,29483.857199691807,10876.362830321055,1240.177217787848
2016-11-06 04:00:00,40155.63666790226,14813.098270168488,1689.0634567928676
2016-11-06 05:00:00,48224.438675258236,17789.61581479097,2028.4608550569028
2016-11-06 06:00:00,46983.74316842332,17331.933008810392,1976.2735753747693
2016-11-06 07:00:00,45561.52423339724,16807.28763908386,1916.450889693593
2016-11-06 08:00:00,42053.92648063725,15513.362439153265,1768.911075188513
2016-11-06 09:00:00,39194.93248662636,14458.702060154543,1648.6534307035963
2016-11-06 10:00:00,37144.231493617655,13702.214606515146,1562.394952554038
2016-11-06 11:00:00,36172.824280019166,13343.870132129388,1521.5347256393516
2016-11-06 12:00:00,36011.85067388738,13284.48823597732,1514.7637052251066
2016-11-06 13:00:00,36427.984570589775,13437.996754753414,1532.2675133172506
2016-11-06 14:00:00,37363.42959558435,13783.07506084988,1571.6150654585417
2016-11-06 15:00:00,39126.00495846887,14433.275237600068,1645.7541373879226
2016-11-06 16:00:00,40980.19827803478,15117.272557372973,1723.7469283828573
2016-11-06 17:00:00,41734.976117424,15395.704160873232,1755.4950905911392
2016-11-06 18:00:00,42064.201391666946,15517.152772950205,1769.3432679809118
2016-11-06 19:00:00,40836.34952361914,15064.207884215803,1717.6962292892763
2016-11-06 20:00:00,36743.9380847527,13554.549519009337,1545.5574416835082
2016-11-06 21:00:00,27774.79699842025,10245.903975429936,1168.2891499855439
2016-11-06 22:00:00,21505.816906431413,7933.326567571552,904.5975225233341
2016-11-06 23:00:00,18979.473157006694,7001.378245248782,798.3321196923227
2016-11-07 00:00:00,20176.50029196543,7442.952132592361,848.6825800067622
2016-11-07 01:00:00,20569.087517558124,7587.774469750469,865.1959462829932
2016-11-07 02:00:00,23057.32847191441,8505.666970909582,969.8586341755262
2016-11-07 03:00:00,28932.865095724752,10673.106180460118,1217.000879295472
2016-11-07 04:00:00,39635.04117573136,14621.054691123496,1667.1656886446706
2016-11-07 05:00:00,48595.191714912835,17926.383692630578,2044.0558116492866
2016-11-07 06:00:00,47262.02200881073,17434.587882477532,1987.9787968355652
2016-11-07 07:00:00,45621.03309311086,16829.239988991143,1918.954006282902
2016-11-07 08:00:00,42130.98831335992,15541.789942630317,1772.1525211315027
2016-11-07 09:00:00,39411.98998212854,14538.772861614916,1657.7835034430177
2016-11-07 10:00:00,37334.7454689598,13772.493712333422,1570.4085272464292
2016-11-07 11:00:00,36286.27642263865,13385.721734470608,1526.306854388753
2016-11-07 12:00:00,35865.86131300722,13230.63390994579,1508.6229659664427
2016-11-07 13:00:00,36404.86602077297,13429.468503710295,1531.2950795343536
2016-11-07 14:00:00,37294.50206742685,13757.648238295404,1568.7157721428678
2016-11-07 15:00:00,38961.178260700945,14372.471966274143,1638.8210446765277
2016-11-07 16:00:00,40664.67288516475,15000.877723691923,1710.4750080496162
2016-11-07 17:00:00,41709.288839849774,15386.228326380882,1754.4146086101427
2016-11-07 18:00:00,41954.6023406836,15476.72254578284,1764.7332115286601
2016-11-07 19:00:00,40732.74417073644,15025.98868509665,1713.3382852992568
2016-11-07 20:00:00,36689.994801846835,13534.650266575398,1543.2884295234155
2016-11-07 21:00:00,27854.427558900334,10275.279062356227,1171.6386441266332
2016-11-07 22:00:00,21495.113874108818,7929.378303199737,904.1473216979188
2016-11-07 23:00:00,20379.429784801785,7517.811225081939,857.2183876566351
2016-11-08 00:00:00,21543.91970149984,7947.3823887352055,906.2002374618122
2016-11-08 01:00:00,22107.755444254006,8155.376955842322,929.9168169446867
2016-11-08 02:00:00,24866.569055725427,9173.081580320873,1045.960581703717
2016-11-08 03:00:00,31380.43452725518,11575.995277006343,1319.9528040514272
2016-11-08 04:00:00,43785.677110432705,16152.191614512629,1841.7535687406978
2016-11-08 05:00:00,51828.36371892155,19119.075394067884,2180.0524769907197
2016-11-08 06:00:00,49754.54417609605,18354.059689385373,2092.8215650582642
2016-11-08 07:00:00,47677.72778422022,17587.938470678757,2005.464596894693
2016-11-08 08:00:00,44341.806669914615,16357.343431272042,1865.1460036292735
2016-11-08 09:00:00,40968.63900312638,15113.008431851416,1723.260711491409
2016-11-08 10:00:00,39780.60241531862,14674.75108658016,1673.2884198703182
2016-11-08 11:00:00,38614.400013448954,14244.5482006274,1624.2345379330743
2016-11-08 12:00:00,37124.537914144086,13694.949800071012,1561.5665830352739
2016-11-08 13:00:00,36730.66632467268,13549.653671188287,1544.9991926599932
2016-11-08 14:00:00,38285.60286049891,14123.257519125298,1610.4043685763181
2016-11-08 15:00:00,40567.06123038272,14964.869552620987,1706.3691765218293
2016-11-08 16:00:00,43188.019785539145,15931.720531990584,1816.6143546495111
2016-11-08 17:00:00,44581.126472647775,16445.62662262578,1875.2124940855576
2016-11-08 18:00:00,44546.87676921548,16432.992176635977,1873.771851444229
2016-11-08 19:00:00,43578.038283374415,16075.595285699454,1833.0196727276423
2016-11-08 20:00:00,39096.46458925851,14422.378027933859,1644.511583109776
2016-11-08 21:00:00,30421.87095244381,11222.388719866758,1279.632818127239
2016-11-08 22:00:00,23323.191794807608,8603.741857905421,981.0416226788404
2016-11-08 23:00:00,21539.210367277905,7945.64515241161,906.0021490986297
2016-11-09 00:00:00,23765.01296908422,8766.726211173867,999.6259127519812
2016-11-09 01:00:00,22764.921628861186,8397.800388271648,957.559147625182
2016-11-09 02:00:00,25515.172814474532,9412.34640125275,1073.24275172388
2016-11-09 03:00:00,32630.97682382688,12037.310486208988,1372.554268492943
2016-11-09 04:00:00,46328.289468987765,17090.14129868055,1948.70327682634
2016-11-09 05:00:00,51526.96632871736,19007.892269357628,2167.374821747027
2016-11-09 06:00:00,48401.680890520365,17854.999072788192,2035.916180725779
2016-11-09 07:00:00,45917.721149093115,16938.685877377804,1931.4335731634121
2016-11-09 08:00:00,43285.20331902829,15967.570772486648,1820.7021781442816
2016-11-09 09:00:00,40413.36568623028,14908.172476241747,1699.9042926688662
2016-11-09 10:00:00,39036.099486959094,14400.109816876835,1641.9724504544345
2016-11-09 11:00:00,37950.81200944822,13999.755809574985,1596.32208675733
2016-11-09 12:00:00,37411.37918038956,13800.763285235604,1573.6319651564022
2016-11-09 13:00:00,38401.62373087581,14166.056704915753,1615.2845455238194
2016-11-09 14:00:00,39178.235756203125,14452.542767734514,1647.9511174159486
2016-11-09 15:00:00,41740.11357293884,15397.599327771704,1755.7111869873386
2016-11-09 16:00:00,44223.645193073186,16313.754592607222,1860.175786516689
2016-11-09 17:00:00,45192.05555762135,16670.993552968874,1900.9099572002592
2016-11-09 18:00:00,45502.443494976535,16785.493219751457,1913.965781137301
2016-11-09 19:00:00,44855.12410010614,16546.702190544194,1886.7376352161875
2016-11-09 20:00:00,40129.94939032804,14803.622435676138,1687.9829748118711
2016-11-09 21:00:00,31640.732273340625,11672.017066528837,1330.9016881255257
2016-11-09 22:00:00,24243.652574550557,8943.29259388135,1019.7588936645503
2016-11-09 23:00:00,15662.38937958885,5777.732151136457,658.805879879634
2016-11-10 00:00:00,16610.249922077637,6127.390443904228,698.675664978407
2016-11-10 01:00:00,17255.000589190604,6365.2338896622505,725.7957627014206
2016-11-10 02:00:00,19710.276203993308,7270.965736556181,829.0718320516747
2016-11-10 03:00:00,25720.671035068306,9488.153077191562,1081.8866075718527
2016-11-10 04:00:00,37404.957360996006,13798.394326612517,1573.361844661153
2016-11-10 05:00:00,45943.40842666734,16948.161711870154,1932.5140551444085
2016-11-10 06:00:00,44955.732603938515,16583.815875639244,1890.9695229750912
2016-11-10 07:00:00,41469.54091582371,15297.78720445227,1744.3301101208417
2016-11-10 08:00:00,38381.073908816434,14158.476037321872,1614.4201599390221
2016-11-10 09:00:00,35357.68133833053,13043.170317572101,1487.2474307757275
2016-11-10 10:00:00,32818.9220714116,12106.642008578026,1380.4597949872343
2016-11-10 11:00:00,31559.81734898183,11642.16818787793,1327.4981698853865
2016-11-10 12:00:00,30939.469595564373,11413.326784887642,1301.4045300443197
2016-11-10 13:00:00,30610.672442614334,11292.036103385542,1287.5743606875637
2016-11-10 14:00:00,31422.390413959747,11591.47247334385,1321.717591287055
2016-11-10 15:00:00,32714.888597236008,12068.264878884003,1376.0838429641983
2016-11-10 16:00:00,34498.87002476571,12726.361584377815,1451.1233165444094
2016-11-10 17:00:00,36276.42963290186,13382.08933124854,1525.892669629371
2016-11-10 18:00:00,37825.37247062744,13953.482151137334,1591.0457330834631
2016-11-10 19:00:00,37003.80770954524,13650.413377956958,1556.48831772459
2016-11-10 20:00:00,33894.7908804786,12503.521543232682,1425.7139819579734
2016-11-10 21:00:00,25511.3197228384,9410.925026078898,1073.0806794267305
2016-11-10 22:00:00,18112.099417583806,6681.410900557046,761.8478448006724
2016-11-10 23:00:00,14484.62770281078,5343.26513966214,609.2657810509418
2016-11-11 00:00:00,15220.99632660514,5614.905728442884,640.2395978395098
2016-11-11 01:00:00,15869.171964061337,5854.012618799887,667.5037598266563
2016-11-11 02:00:00,18053.874921748902,6659.932342374383,759.3987523104134
2016-11-11 03:00:00,23932.408394609567,8828.477065949024,1006.6670536614756
2016-11-11 04:00:00,35485.26148361583,13090.233628884114,1492.613824614677
2016-11-11 05:00:00,43938.94453329223,16208.730760316994,1848.200444560644
2016-11-11 06:00:00,43054.017820860296,15882.288262055485,1810.9778403153127
2016-11-11 07:00:00,39703.112461303055,14646.165652528229,1670.0289658943116
2016-11-11 08:00:00,36520.88689114987,13472.26768950075,1536.1752564818546
2016-11-11 09:00:00,33426.42618604196,12330.74549432214,1406.013193837803
2016-11-11 10:00:00,31013.534579236715,11440.648774340589,1304.519919756193
2016-11-11 11:00:00,29623.42474117841,10927.8481977295,1246.0478365512627
2016-11-11 12:00:00,29100.688642542995,10735.014965810147,1224.0600282379828
2016-11-11 13:00:00,28656.726861801857,10571.240959667337,1205.3856979997588
2016-11-11 14:00:00,29242.396790494116,10787.28998609295,1230.0206871664802
2016-11-11 15:00:00,30524.620062740694,11260.292057836165,1283.9547460512251
2016-11-11 16:00:00,32051.30059323528,11823.47248783159,1348.171391788454
2016-11-11 17:00:00,33670.455322997055,12420.765921999478,1416.2777726572701
2016-11-11 18:00:00,35383.36861590474,13052.646152064452,1488.327912756724
2016-11-11 19:00:00,34649.99684116072,12782.111077307818,1457.4801521992724
2016-11-11 20:00:00,31895.46444261833,11765.98575857799,1341.6164677704082
2016-11-11 21:00:00,23856.202804472705,8800.365423621713,1003.4616237845189
2016-11-11 22:00:00,16611.534285956346,6127.864235628846,698.7296890774568
2016-11-11 23:00:00,20107.14464251503,7417.367379463011,845.7652786580715
2016-11-12 00:00:00,21303.31553488796,7858.625405656846,896.0797229064777
2016-11-12 01:00:00,21742.996102700057,8020.82010605093,914.5739728145355
2016-11-12 02:00:00,24482.54425599082,9031.41785466022,1029.8073760878185
2016-11-12 03:00:00,30456.97689846191,11235.339027006306,1281.109476834601
2016-11-12 04:00:00,41252.483420321536,15217.716402991899,1735.2000373814205
2016-11-12 05:00:00,49441.15938969054,18238.454508578685,2079.6396848901063
2016-11-12 06:00:00,48144.80811477815,17760.24072786468,2025.1113609158133
2016-11-12 07:00:00,46848.02871857285,17281.869016575798,1970.5650289085038
2016-11-12 08:00:00,43246.672402666954,15953.357020748123,1819.081455172787
2016-11-12 09:00:00,40359.85052461732,14888.431154382684,1697.6532885417905
2016-11-12 10:00:00,38301.87146962925,14129.258880970456,1611.0886738309493
2016-11-12 11:00:00,37376.70135566436,13787.970908670928,1572.1733144820566
2016-11-12 12:00:00,37203.31223203836,13724.009025847556,1564.88006111033
2016-11-12 13:00:00,37723.90772420926,13916.052604892548,1586.7778292585272
2016-11-12 14:00:00,38710.72730435228,14280.082579973718,1628.2863453618115
2016-11-12 15:00:00,40532.81152695042,14952.235106631184,1704.9285338805005
2016-11-12 16:00:00,42453.36364691639,15660.711665509329,1785.7125699930093
2016-11-12 17:00:00,43143.49517107716,15915.29575220384,1814.7415192157837
2016-11-12 18:00:00,43360.55266657933,15995.366553664211,1823.8715919552046
2016-11-12 19:00:00,42062.488906495324,15516.521050650714,1769.2712358488452
2016-11-12 20:00:00,37803.11016339645,13945.269761243962,1590.1093153665995
2016-11-12 21:00:00,28561.68393477724,10536.180372045637,1201.3879146700715
2016-11-12 22:00:00,22292.2757214955,8223.445033612381,937.6782791748453
2016-11-12 23:00:00,24556.609239663157,9058.739844113163,1032.9227657996917
2016-11-13 00:00:00,26017.35909105057,9597.59896557822,1094.3661744523627
2016-11-13 01:00:00,26569.207437603436,9801.171476588906,1117.5785290107722
2016-11-13 02:00:00,29798.954471268924,10992.599733427234,1253.4311300880725
2016-11-13 03:00:00,36952.861275689706,13631.619639547129,1554.3453617956136
2016-11-13 04:00:00,50084.1975716319,18475.666232037216,2106.687750481053
2016-11-13 05:00:00,59930.559187124025,22107.911523530423,2520.8545018300506
2016-11-13 06:00:00,58392.74750301395,21540.624898588314,2456.16964723439
2016-11-13 07:00:00,56693.10597018627,20913.640516344385,2384.677756158451
2016-11-13 08:00:00,52467.97693051968,19355.02367292744,2206.956478317534
2016-11-13 09:00:00,49053.2814983198,18095.369407744176,2063.324406977058
2016-11-13 10:00:00,46572.746727235775,17180.31965693277,1958.9858636788242
2016-11-13 11:00:00,45403.97559760868,16749.169187530777,1909.8239335434812
2016-11-13 12:00:00,45152.668398674214,16656.4639400806,1899.2532181627312
2016-11-13 13:00:00,45710.082322034825,16862.089548564625,1922.6996771503561
2016-11-13 14:00:00,46852.30993150189,17283.44832232453,1970.7451092386702
2016-11-13 15:00:00,48988.20706179843,18071.363960363553,2060.5871859585336
2016-11-13 16:00:00,51239.696941178976,18901.920853618165,2155.2914315928824
2016-11-13 17:00:00,52026.15575624306,19192.03931965899,2188.372188244393
2016-11-13 18:00:00,52267.61616544075,19281.112163887094,2198.5287188657608
2016-11-13 19:00:00,50732.373209088095,18714.773122394225,2133.9519124682006
2016-11-13 20:00:00,45592.777087779206,16818.816571049556,1917.7654761038054
2016-11-13 21:00:00,34638.00944495942,12777.689021211387,1456.9759272748072
2016-11-13 22:00:00,27114.20584346984,10002.21709840163,1140.5027550409156
2016-11-13 23:00:00,28758.19160822004,10608.670505912127,1209.6536018246952
2016-11-14 00:00:00,30287.868987764945,11172.956449931657,1273.9963037930402
2016-11-14 01:00:00,30993.840999763146,11433.383967896452,1303.6915502374288
2016-11-14 02:00:00,33921.33440063862,12513.313238874778,1426.8304800050032
2016-11-14 03:00:00,40889.864685232096,15083.949206074865,1719.9472334163522
2016-11-14 04:00:00,55611.243463018625,20514.549953641515,2339.171456725479
2016-11-14 05:00:00,67428.67551103937,24873.90761184783,2836.2471920829457
2016-11-14 06:00:00,65527.38884925406,24172.53792883894,2756.2735174561835
2016-11-14 07:00:00,63603.41175894484,23462.797925361818,2675.3454170795417
2016-11-14 08:00:00,59809.40086123228,22063.217170841497,2515.7582284863497
2016-11-14 09:00:00,56605.34110514101,20881.264748495523,2380.9861093900467
2016-11-14 10:00:00,53973.25139636909,19910.307574179235,2270.272722403932
2016-11-14 11:00:00,52425.164801229315,19339.23061544018,2205.155675015873
2016-11-14 12:00:00,51964.506290064935,19169.29731687735,2185.7790314900017
2016-11-14 13:00:00,52682.89381955734,19434.304821513444,2215.996510891872
2016-11-14 14:00:00,53825.977671610206,19855.979456423083,2264.0779590462184
2016-11-14 15:00:00,56105.723556322395,20696.95976761928,2359.9707348596626
2016-11-14 16:00:00,58024.13506982386,21404.64667362307,2440.664730807089
2016-11-14 17:00:00,58859.82783357188,21712.92715577424,2475.8164112555105
2016-11-14 18:00:00,58644.054701948415,21633.330146038486,2466.7403626151395
2016-11-14 19:00:00,56812.5518109064,20957.70314673382,2389.701997370085
2016-11-14 20:00:00,51254.68118643061,18907.448423738704,2155.9217127484635
2016-11-14 21:00:00,39707.821795524986,14647.90288885183,1670.2270542574945
2016-11-14 22:00:00,31618.898087402536,11663.962607210338,1329.9832784416785
2016-11-14 23:00:00,25870.085366291696,9543.270847822072,1088.171411094649
2016-11-15 00:00:00,26958.369692852895,9944.730369148032,1133.9478310228699
2016-11-15 01:00:00,27810.331065731254,10259.012213144355,1169.7838167259224
2016-11-15 02:00:00,30726.693312991236,11334.835289175997,1292.4545376350648
2016-11-15 03:00:00,37676.386260696956,13898.522311081695,1584.7789375936832
2016-11-15 04:00:00,52422.59607347189,19338.283031990948,2205.047626817773
2016-11-15 05:00:00,62142.23378626452,22923.780873321888,2613.884000393854
2016-11-15 06:00:00,59490.450498019025,21945.55889256147,2502.342243888976
2016-11-15 07:00:00,57284.76959697918,21131.90057081822,2409.5648577874053
2016-11-15 08:00:00,53807.99657730825,19849.34637227844,2263.321621659521
2016-11-15 09:00:00,50245.59929905659,18535.206058764157,2113.4767789283146
2016-11-15 10:00:00,48825.09284920213,18011.192411337124,2053.7261253792058
2016-11-15 11:00:00,47260.30952363911,17433.95616017804,1987.9067647034988
2016-11-15 12:00:00,45829.10004146205,16905.99424837919,1927.705910328974
2016-11-15 13:00:00,45478.896823866824,16776.807038133466,1912.9753393213873
2016-11-15 14:00:00,47071.07991217567,17364.150846084387,1979.9472141101573
2016-11-15 15:00:00,49695.03531638243,18332.107339478094,2090.318448468956
2016-11-15 16:00:00,52488.098631286164,19362.446409946446,2207.8028558693145
2016-11-15 17:00:00,53740.78153432237,19824.55127202345,2260.4943604759133
2016-11-15 18:00:00,53507.88355098276,19738.6370392928,2250.6979905148783
2016-11-15 19:00:00,52126.336138782535,19228.99507417916,2192.58606797028
2016-11-15 20:00:00,47109.610828537014,17378.364597822914,1981.5679370816524
2016-11-15 21:00:00,36895.92114373351,13610.614873089084,1551.9502934044046
2016-11-15 22:00:00,28914.884001422794,10666.47309631547,1216.2445419087744
2016-11-15 23:00:00,24737.276425268516,9125.386546709371,1040.522155732701
2016-11-16 00:00:00,26881.73598142313,9916.460796245849,1130.724393112897
2016-11-16 01:00:00,26024.209031737028,9600.12585477618,1094.6543029806285
2016-11-16 02:00:00,28973.108497257694,10687.951654498134,1218.693634399033
2016-11-16 03:00:00,36567.123990783475,13489.324191586982,1538.1201240476485
2016-11-16 04:00:00,51515.40705380896,19003.62814383607,2166.8886048555787
2016-11-16 05:00:00,57261.22292586947,21123.214389200228,2408.5744159714914
2016-11-16 06:00:00,53861.51173892122,19869.087694137506,2265.572625786597
2016-11-16 07:00:00,51431.92340169274,18972.831681735926,2163.3770384173395
2016-11-16 08:00:00,48693.23149098779,17962.549794276383,2048.17965121009
2016-11-16 09:00:00,45689.10437868255,16854.350950395874,1921.8172835325424
2016-11-16 10:00:00,44207.376583942845,16307.753230762064,1859.4914812620577
2016-11-16 11:00:00,42965.82483452214,15849.754563631745,1807.268185513891
2016-11-16 12:00:00,42428.96073322089,15651.709622741597,1784.6861121110628
2016-11-16 13:00:00,43491.55778220787,16043.693309575203,1829.382050058287
2016-11-16 14:00:00,44393.18122506305,16376.295100256742,1867.3069675912664
2016-11-16 15:00:00,46979.46195549429,17330.353703061664,1976.0934950446028
2016-11-16 16:00:00,49639.80766959785,18311.734295319537,2087.995412209813
2016-11-16 17:00:00,50603.080578631176,18667.078088782717,2128.5134864971837
2016-11-16 18:00:00,50768.335397692004,18728.03929068351,2135.464587241595
2016-11-16 19:00:00,49915.517782227835,18413.441585537443,2099.5925854725097
