,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_ICEN_GAS_CHP
2016-01-16 07:00:00,14309.411167592076,7284.190730417848,1854.0541718516677
2016-01-16 08:00:00,13643.786476491256,6945.355180298581,1767.809935735373
2016-01-16 09:00:00,13085.148037110748,6660.98086928524,1695.427786885259
2016-01-16 10:00:00,12601.886275078645,6414.976976732896,1632.812108609045
2016-01-16 11:00:00,12234.121034790065,6227.76646730627,1585.161183631549
2016-01-16 12:00:00,12034.129689244704,6125.961082841211,1559.248531866927
2016-01-16 13:00:00,12079.112545081653,6148.859558374385,1565.0769094674802
2016-01-16 14:00:00,12361.167208707939,6292.43918874456,1601.6224122601386
2016-01-16 15:00:00,12785.46495700782,6508.427512016931,1656.5981901680595
2016-01-16 16:00:00,13058.40147418067,6647.3655595087575,1691.9622650687136
2016-01-16 17:00:00,12873.607039391038,6553.296146507611,1668.0186597907655
2016-01-16 18:00:00,12775.131057693927,6503.167051421472,1655.2592385571215
2016-01-16 19:00:00,12357.519950126565,6290.5825555932215,1601.149841103337
2016-01-16 20:00:00,11353.915963818385,5779.6990001165905,1471.1140111234258
2016-01-16 21:00:00,9744.867053002063,4960.6143415177785,1262.6313691144471
2016-01-16 22:00:00,8329.122846998582,4239.931239939904,1079.1949984159537
2016-01-16 23:00:00,8151.015052941468,4149.265654382876,1056.1177735921415
2016-01-17 00:00:00,8245.843776057201,4197.538116317676,1068.4046236689835
2016-01-17 01:00:00,8401.46014219584,4276.754464108117,1088.567659692519
2016-01-17 02:00:00,8873.172252053591,4516.8790183478895,1149.6868626388612
2016-01-17 03:00:00,9621.468137665564,4897.798253230829,1246.6427116426592
2016-01-17 04:00:00,12365.42234371954,6294.605260754454,1602.173745276407
2016-01-17 05:00:00,15315.44665962117,7796.3120413287015,1984.4050492694462
2016-01-17 06:00:00,14541.619963939575,7402.396374386394,1884.141202168037
2016-01-17 07:00:00,14410.926531440327,7335.867019796767,1867.2074023826458
2016-01-17 08:00:00,13737.399446746529,6993.008764516267,1779.9392620932808
2016-01-17 09:00:00,13172.074366633506,6705.2306260588075,1706.6907327890308
2016-01-17 10:00:00,12690.02835746186,6459.845611223577,1644.232578231751
2016-01-17 11:00:00,12307.066206417552,6264.8991303330395,1594.6126067675814
2016-01-17 12:00:00,12114.977254465168,6167.116451029214,1569.7238591760295
2016-01-17 13:00:00,12157.528604581203,6188.777171128162,1575.2371893387149
2016-01-17 14:00:00,12442.622650358633,6333.903995791118,1612.176501428708
2016-01-17 15:00:00,12879.685803693326,6556.390535093174,1668.8062783854343
2016-01-17 16:00:00,13148.9750622848,6693.471949433663,1703.6977821292871
2016-01-17 17:00:00,12946.552211018523,6590.42880953438,1677.4700829267974
2016-01-17 18:00:00,12846.252600030726,6539.371397872572,1664.474376114753
2016-01-17 19:00:00,12433.504503905195,6329.262412912772,1610.995073536704
2016-01-17 20:00:00,11433.547776178391,5820.23549058748,1481.4318147135946
2016-01-17 21:00:00,9837.872146827109,5007.958486876909,1274.681933612888
2016-01-17 22:00:00,8416.657052951567,4284.490435572026,1090.5367061791924
2016-01-17 23:00:00,8777.735652507628,4468.297117554533,1137.321250702552
2016-01-18 00:00:00,8713.908627333578,4435.80603740611,1129.0512554585239
2016-01-18 01:00:00,8847.64144198397,4503.88258628852,1146.3788645412499
2016-01-18 02:00:00,9211.759423691177,4689.236462563808,1193.5572183619445
2016-01-18 03:00:00,9750.945817304353,4963.7087301033425,1263.4189877091164
2016-01-18 04:00:00,12480.310989032832,6353.089205021614,1617.0597367156577
2016-01-18 05:00:00,16274.675666522626,8284.606560130715,2108.691263508271
2016-01-18 06:00:00,15164.085428494134,7719.261765548157,1964.7933462621793
2016-01-18 07:00:00,14806.046211089217,7537.002277858432,1918.402611036154
2016-01-18 08:00:00,14133.734879255879,7194.762900295045,1831.291994465723
2016-01-18 09:00:00,13550.781382666206,6898.011034939449,1755.7593712369314
2016-01-18 10:00:00,13049.891204157462,6643.033415488971,1690.859599036177
2016-01-18 11:00:00,12565.413689264902,6396.410645219513,1628.086397041029
2016-01-18 12:00:00,12408.581570265807,6316.5754197119595,1607.7658372985595
2016-01-18 13:00:00,12480.310989032832,6353.089205021614,1617.0597367156577
2016-01-18 14:00:00,12807.348508496067,6519.567310924962,1659.4336171088692
2016-01-18 15:00:00,13308.238687004812,6774.544930375442,1724.3333893096242
2016-01-18 16:00:00,13553.212888387125,6899.248790373676,1756.0744186747995
2016-01-18 17:00:00,13400.63590439963,6821.5796368760175,1736.3051919485988
2016-01-18 18:00:00,13315.533204167565,6778.25819667812,1725.2785316232278
2016-01-18 19:00:00,12938.649817425543,6586.406104373146,1676.4461787537273
2016-01-18 20:00:00,12072.425904349133,6145.4557309302645,1564.2105290133438
2016-01-18 21:00:00,10574.61838026473,5382.998383447276,1370.1413072868143
2016-01-18 22:00:00,9018.454718878336,4590.834905542871,1168.510947051459
2016-01-18 23:00:00,9119.970082726588,4642.511194921791,1181.6641775824369
2016-01-19 00:00:00,9100.51803695926,4632.609151447986,1179.1437980794951
2016-01-19 01:00:00,9189.87587220293,4678.096663655778,1190.7217914211346
2016-01-19 02:00:00,9520.56065024754,4846.431402710464,1233.5682429711478
2016-01-19 03:00:00,10116.887428302249,5149.9909229543,1310.8336271082117
2016-01-19 04:00:00,13190.918535970604,6714.823230674055,1709.1323504325055
2016-01-19 05:00:00,16937.86885190253,8622.204354815754,2194.6204521866975
2016-01-19 06:00:00,15487.475689375995,7883.883238300165,2006.694655498589
2016-01-19 07:00:00,14998.74303947183,7635.094396020813,1943.3701204871727
2016-01-19 08:00:00,14450.438499405218,7355.9805456029335,1872.3269232479965
2016-01-19 09:00:00,13827.97303485066,7039.115154441172,1791.6747791538546
2016-01-19 10:00:00,13500.935515387426,6872.637048537825,1749.3008987606431
2016-01-19 11:00:00,13051.71483344815,6643.961732064639,1691.0958846145777
2016-01-19 12:00:00,12860.233757925997,6546.4884916193705,1666.285898882493
2016-01-19 13:00:00,12704.617391787357,6467.27214382893,1646.1228628589574
2016-01-19 14:00:00,13076.029890657315,6656.339286406895,1694.246358993255
2016-01-19 15:00:00,13600.627249944991,6923.385021341074,1762.2178437132202
2016-01-19 16:00:00,13969.0003666638,7110.904969626258,1809.9475305501835
2016-01-19 17:00:00,13756.243616083631,7002.601369131516,1782.380879736756
2016-01-19 18:00:00,13758.067245374317,7003.529685707184,1782.6171653151566
2016-01-19 19:00:00,13542.878989073231,6893.988329778216,1754.7354670638617
2016-01-19 20:00:00,12669.9684352643,6449.6341288912145,1641.633436869342
2016-01-19 21:00:00,11208.02562056341,5705.433674063053,1452.2111648513614
2016-01-19 22:00:00,9499.284975189523,4835.601042660989,1230.8115778898048
2016-01-19 23:00:00,9084.713249773304,4624.563741125519,1177.0959897333548
2016-01-20 00:00:00,9016.631089587649,4589.906588967201,1168.274661473058
2016-01-20 01:00:00,9098.086531238343,4631.37139601376,1178.8287506416275
2016-01-20 02:00:00,9343.060732620655,4756.075256011994,1210.5697800068026
2016-01-20 03:00:00,9932.092993512615,5055.921509953152,1286.8900218302633
2016-01-20 04:00:00,13065.08811491319,6650.769386952879,1692.8286455228501
2016-01-20 05:00:00,16033.95660015192,8162.068772142377,2077.5015671593646
2016-01-20 06:00:00,14672.313396438825,7468.925728976023,1901.0750019534282
2016-01-20 07:00:00,14096.654417011905,7175.887129923105,1826.4875210382402
2016-01-20 08:00:00,13554.428641247583,6899.867668090788,1756.2319423937336
2016-01-20 09:00:00,13062.656609192274,6649.531631518655,1692.5135980849825
2016-01-20 10:00:00,12877.25429797241,6555.15277965895,1668.4912309475671
2016-01-20 11:00:00,12397.031918091452,6310.696081399387,1606.2693619686877
2016-01-20 12:00:00,12297.948059964117,6260.257547454693,1593.4311788755772
2016-01-20 13:00:00,12231.68952906915,6226.528711872044,1584.8461361936813
2016-01-20 14:00:00,12675.439323136361,6452.419078618222,1642.3422936045442
2016-01-20 15:00:00,13285.139382656109,6762.786253750299,1721.3404386498808
2016-01-20 16:00:00,13699.1032316421,6973.514116427214,1774.9772649468641
2016-01-20 17:00:00,13504.5827739688,6874.493681689163,1749.7734699174448
2016-01-20 18:00:00,13525.250572596588,6885.014602880081,1752.4513731393206
2016-01-20 19:00:00,13305.199304853671,6772.9977360826615,1723.93958001229
2016-01-20 20:00:00,12607.965039380937,6418.071365318461,1633.5997272037146
2016-01-20 21:00:00,10929.618215518502,5563.710676844218,1416.138233215505
2016-01-20 22:00:00,9441.536714317761,4806.204351098131,1223.329201240446
2016-01-20 23:00:00,8719.987391635867,4438.900425991675,1129.8388740531934
2016-01-21 00:00:00,8730.321290949763,4444.160886587134,1131.1778256641314
2016-01-21 01:00:00,8870.740746332674,4515.641262913664,1149.3718152009935
2016-01-21 02:00:00,9327.2559454347,4748.029845689527,1208.5219716606623
2016-01-21 03:00:00,9960.05530930315,5070.155697446747,1290.513067365742
2016-01-21 04:00:00,12693.675616043234,6461.702244374914,1644.7051493885522
2016-01-21 05:00:00,16264.949643638962,8279.655538393812,2107.4310737568
2016-01-21 06:00:00,15224.265195086813,7749.896212545242,1972.5907703494058
2016-01-21 07:00:00,14838.263661891358,7553.4025373619215,1922.5769895879016
2016-01-21 08:00:00,14199.385533720619,7228.182297019138,1839.7982752881524
2016-01-21 09:00:00,13609.745396398426,6928.026604219423,1763.3992716052248
2016-01-21 10:00:00,13131.346645808157,6684.498222535529,1701.4136882047462
2016-01-21 11:00:00,12685.773222450256,6457.679539213681,1643.6812452154822
2016-01-21 12:00:00,12537.451373474365,6382.176457725918,1624.46335150555
2016-01-21 13:00:00,12437.7596389168,6331.428484922666,1611.5464065529725
2016-01-21 14:00:00,12803.093373484466,6517.401238915068,1658.8822840926007
2016-01-21 15:00:00,13330.73011492329,6785.9941681420305,1727.2475781099013
2016-01-21 16:00:00,13708.829254525765,6978.465138164115,1776.237454698335
2016-01-21 17:00:00,13466.286558864367,6854.999033600108,1744.8114727710276
2016-01-21 18:00:00,13369.634206457948,6805.7982550896395,1732.2883371157848
2016-01-21 19:00:00,12946.552211018523,6590.42880953438,1677.4700829267974
2016-01-21 20:00:00,12118.624513046543,6168.973084180552,1570.1964303328311
2016-01-21 21:00:00,10713.822082787185,5453.859882056693,1388.1777731047428
2016-01-21 22:00:00,9047.63278752933,4605.687970753578,1172.2915163058717
2016-01-21 23:00:00,8991.100279518028,4576.910156907832,1164.9666633754466
2016-01-22 00:00:00,9007.512943134214,4585.2650060888545,1167.093233581054
2016-01-22 01:00:00,9137.598499203232,4651.484921819927,1183.9482715069782
2016-01-22 02:00:00,9602.016091898235,4887.896209757023,1244.1223321397172
2016-01-22 03:00:00,10195.911364232024,5190.217974566633,1321.0726688389132
2016-01-22 04:00:00,12973.906650378833,6604.353558169419,1681.0143666028098
2016-01-22 05:00:00,16620.557355322962,8460.67727064931,2153.5067615449575
2016-01-22 06:00:00,15584.128041782415,7933.084016810635,2019.217791153832
2016-01-22 07:00:00,15264.992915912158,7770.6286160685195,1977.8678149336904
2016-01-22 08:00:00,14489.950467370107,7376.0940714091,1877.4464441133475
2016-01-22 09:00:00,13908.212723640896,7079.961083770617,1802.07134460349
2016-01-22 10:00:00,13405.498915841461,6824.055147744468,1736.935286824334
2016-01-22 11:00:00,12945.944334588294,6590.119370675823,1677.3913210673306
2016-01-22 12:00:00,12766.012911240492,6498.525468543127,1654.0778106651178
2016-01-22 13:00:00,12736.226966159269,6483.362964473863,1650.218479551238
2016-01-22 14:00:00,13161.74046731961,6699.970165463349,1705.351781178093
2016-01-22 15:00:00,13661.4148929679,6954.3289071967165,1770.0940296599142
2016-01-22 16:00:00,13982.98152455907,7118.022063373057,1811.7590533179234
2016-01-22 17:00:00,13672.964545142251,6960.208245509287,1771.5905049897858
2016-01-22 18:00:00,13637.707712188965,6942.260791713015,1767.0223171407035
2016-01-22 19:00:00,13274.197606911985,6757.2163542962835,1719.922725179476
2016-01-22 20:00:00,12353.264815114962,6288.416483583327,1600.5985080870687
2016-01-22 21:00:00,10857.280920321242,5526.8874526760055,1406.7655719389395
2016-01-22 22:00:00,9279.233707446603,4723.58417586357,1202.2997847627742
2016-01-22 23:00:00,9333.942586167217,4751.433673133646,1209.3883521147984
2016-01-23 00:00:00,9349.139496922946,4759.169644597557,1211.357398601472
2016-01-23 01:00:00,9482.26443514311,4826.93675462141,1228.6062458247306
2016-01-23 02:00:00,9950.329286419485,5065.204675709845,1289.2528776142715
2016-01-23 03:00:00,10543.00880589282,5366.907562802342,1366.0456905945334
2016-01-23 04:00:00,13385.438993643904,6813.843665412107,1734.3361454619253
2016-01-23 05:00:00,17152.44923177339,8731.436271886168,2222.423388578526
2016-01-23 06:00:00,16092.312737453907,8191.774902563793,2085.0627056681906
2016-01-23 07:00:00,15752.509812955865,8018.798580630761,2041.0348262261732
2016-01-23 08:00:00,14945.857790041902,7608.1732153264065,1936.5178387135493
2016-01-23 09:00:00,14345.88375340582,7302.757061931232,1858.779883419684
2016-01-23 10:00:00,13827.36515842043,7038.805715582615,1791.5960172943876
2016-01-23 11:00:00,13354.437295702222,6798.06228362573,1730.3192906291115
2016-01-23 12:00:00,13168.427108052132,6703.373992907469,1706.218161632229
2016-01-23 13:00:00,13131.346645808157,6684.498222535529,1701.4136882047462
2016-01-23 14:00:00,13582.998833468348,6914.41129444294,1759.9337497886795
2016-01-23 15:00:00,14093.615034860759,7174.339935630322,1826.0937117409053
2016-01-23 16:00:00,14421.868307184453,7341.436919250782,1868.6251158530506
2016-01-23 17:00:00,14102.733181314194,7178.981518508667,1827.2751396329093
2016-01-23 18:00:00,14060.78970762839,7157.630237268276,1821.8405713296906
2016-01-23 19:00:00,13700.318984502555,6974.1329941443255,1775.1347886657977
2016-01-23 20:00:00,12776.954686984613,6504.095367997143,1655.4955241355226
2016-01-23 21:00:00,11233.55643063303,5718.430106122422,1455.5191629489727
2016-01-23 22:00:00,9631.194160549228,4902.749274967729,1247.90290139413
2016-01-23 23:00:00,9705.962961467405,4940.810254570169,1257.5906101085632
2016-01-24 00:00:00,9722.375625083587,4949.165103751191,1259.7171803141703
2016-01-24 01:00:00,9849.42179900146,5013.837825189481,1276.17840894276
2016-01-24 02:00:00,10332.075684603335,5259.532278883268,1338.715325359507
2016-01-24 03:00:00,10893.753506134986,5545.45378418939,1411.4912835069556
2016-01-24 04:00:00,13724.02616528149,6986.201109628026,1778.2065011850084
2016-01-24 05:00:00,17541.49014711999,8929.477141362268,2272.8309786373648
2016-01-24 06:00:00,16523.90500291654,8411.476492138841,2140.9836258897144
2016-01-24 07:00:00,16171.944549813918,8232.311393034683,2095.3805092583593
2016-01-24 08:00:00,15344.624728272165,7811.16510653941,1988.1856185238591
2016-01-24 09:00:00,14730.061657310587,7498.322420538881,1908.557378602787
2016-01-24 10:00:00,14204.248545162449,7230.657807887588,1840.4283701638876
2016-01-24 11:00:00,13696.063849490953,6971.966922134431,1774.5834556495295
2016-01-24 12:00:00,13530.11358403842,6887.490113748531,1753.0814680150559
2016-01-24 13:00:00,13479.659840329408,6861.806688488349,1746.5442336793
2016-01-24 14:00:00,13948.332568036014,7100.38404843534,1807.2696273283077
2016-01-24 15:00:00,14472.929927323694,7367.429783369521,1875.2411120482734
2016-01-24 16:00:00,14798.75169392647,7533.289011555757,1917.457468722551
2016-01-24 17:00:00,14462.596028009799,7362.169322774063,1873.9021604373359
2016-01-24 18:00:00,14400.592632126434,7330.606559201308,1865.8684507717078
2016-01-24 19:00:00,14066.26059550045,7160.415186995284,1822.5494280648934
2016-01-24 20:00:00,13172.682243063733,6705.5400649173625,1706.7694946484974
2016-01-24 21:00:00,11591.595648037946,5900.689593812145,1501.9098981749976
2016-01-24 22:00:00,9998.959400837812,5089.959784394357,1295.5538263716262
2016-01-24 23:00:00,9871.305350489707,5024.977624097512,1279.0138358835698
2016-01-25 00:00:00,9760.06396375779,4968.350312981688,1264.6004156011204
2016-01-25 01:00:00,9905.954307012762,5042.615639035226,1283.503261873185
2016-01-25 02:00:00,10296.818851650049,5241.584825086997,1334.1471375104247
2016-01-25 03:00:00,10794.06177157742,5494.705811386139,1398.574338554378
2016-01-25 04:00:00,13669.317286560874,6958.351612357948,1771.1179338329841
2016-01-25 05:00:00,17822.329057885814,9072.43789401533,2309.2189577110894
2016-01-25 06:00:00,16698.97341482251,8500.594883403088,2163.667041416192
2016-01-25 07:00:00,16227.26130496476,8260.470329163316,2102.54783846985
2016-01-25 08:00:00,15486.259936515535,7883.2643605830535,2006.5371317796555
2016-01-25 09:00:00,14853.460572647085,7561.138508825832,1924.546036074575
2016-01-25 10:00:00,14299.077268278183,7278.930269822388,1852.7152202407299
2016-01-25 11:00:00,13764.146009676608,7006.624074292749,1783.4047839098264
2016-01-25 12:00:00,13634.668330037817,6940.713597420234,1766.6285078433689
2016-01-25 13:00:00,13699.1032316421,6973.514116427214,1774.9772649468641
2016-01-25 14:00:00,14070.515730512056,7162.581259005179,1823.1007610811619
2016-01-25 15:00:00,14615.173011997293,7439.838476271721,1893.6713871635366
2016-01-25 16:00:00,14873.520494844644,7571.349991158193,1927.1451774369839
2016-01-25 17:00:00,14680.823666462033,7473.257872995813,1902.1776679859656
2016-01-25 18:00:00,14600.583977671795,7432.411943666367,1891.7811025363299
2016-01-25 19:00:00,14234.642366673901,7246.1297508154075,1844.3664631372342
2016-01-25 20:00:00,13345.319149248784,6793.420700747383,1729.1378627371073
2016-01-25 21:00:00,11810.43116292041,6012.087582892453,1530.2641675830946
2016-01-25 22:00:00,10120.534686883622,5151.847556105638,1311.306198265013
2016-01-25 23:00:00,8709.653492321973,4433.639965396214,1128.4999224422552
