,TE-TO Zagreb,EL-TO Zagreb,TE -TO Osijek
2015-03-27 06:00:00+00:00,132.7363502,103.9741,36.74521
2015-03-27 07:00:00+00:00,124.3052916,88.75834,34.96269
2015-03-27 08:00:00+00:00,96.37743735,67.20274,23.8045
2015-03-27 09:00:00+00:00,100.2899748,73.54262,13.28625
2015-03-27 10:00:00+00:00,94.58584288,69.73869,8.768946
2015-03-27 11:00:00+00:00,82.87458717,60.86286,7.892051
2015-03-27 12:00:00+00:00,66.65798863,48.1831,8.228628
2015-03-27 13:00:00+00:00,39.92892348,26.6275,9.17194
2015-03-27 14:00:00+00:00,34.22479155,22.82357,12.5422
2015-03-27 15:00:00+00:00,39.99215751,27.89548,15.52184
2015-03-27 16:00:00+00:00,50.44139009,35.50333,18.57634
2015-03-27 17:00:00+00:00,63.95082943,44.37917,21.98205
2015-03-27 18:00:00+00:00,79.85784695,53.255,25.01797
2015-03-27 19:00:00+00:00,85.26557619,58.32691,25.793
2015-03-27 20:00:00+00:00,90.37690273,64.66679,26.16278
2015-03-27 21:00:00+00:00,93.98644834,69.73869,26.53257
2015-03-27 22:00:00+00:00,98.79478303,74.8106,27.17251
2015-03-27 23:00:00+00:00,4.795156359,0,1.080635
2015-03-28 00:00:00+00:00,2.397578179,0,0.540318
2015-03-28 01:00:00+00:00,1.19878909,0,0.270159
2015-03-28 02:00:00+00:00,0.599394545,0,0.135079
2015-03-28 03:00:00+00:00,0.479515636,0,0.108064
2015-03-28 04:00:00+00:00,125.9664864,105.242,33.97101
2015-03-28 05:00:00+00:00,127.0453966,105.242,34.21415
2015-03-28 06:00:00+00:00,122.2238836,95.09822,32.80142
2015-03-28 07:00:00+00:00,125.8070725,90.02631,29.80544
2015-03-28 08:00:00+00:00,112.8970277,81.15048,25.92808
2015-03-28 09:00:00+00:00,92.78107008,67.20274,23.60076
2015-03-28 10:00:00+00:00,76.56447154,54.52298,18.78008
2015-03-28 11:00:00+00:00,76.86746339,55.79095,15.47625
2015-03-28 12:00:00+00:00,72.66511241,53.255,13.99262
2015-03-28 13:00:00+00:00,66.96098049,49.45107,13.11572
2015-03-28 14:00:00+00:00,67.26397234,50.71905,15.57587
2015-03-28 15:00:00+00:00,74.53311925,57.05893,17.03868
2015-03-28 16:00:00+00:00,80.477009,60.86286,18.87971
2015-03-28 17:00:00+00:00,90.98288644,67.20274,21.67868
2015-03-28 18:00:00+00:00,102.3845611,72.27465,25.01797
2015-03-28 19:00:00+00:00,113.7994141,82.41846,28.21994
2015-03-28 20:00:00+00:00,121.9143026,91.29429,30.7133
2015-03-28 21:00:00+00:00,130.029191,100.1701,33.20666
2015-03-28 22:00:00+00:00,140.8446495,110.3139,36.27355
2015-03-28 23:00:00+00:00,4.795156359,0,1.080635
2015-03-29 00:00:00+00:00,2.397578179,0,0.540318
2015-03-29 01:00:00+00:00,1.19878909,0,0.270159
2015-03-29 02:00:00+00:00,0.599394545,0,0.135079
2015-03-29 03:00:00+00:00,0.479515636,0,0.108064
2015-03-29 04:00:00+00:00,175.5252576,147.0852,48.53266
2015-03-29 05:00:00+00:00,178.1059488,148.3532,48.77581
2015-03-29 06:00:00+00:00,183.7969024,147.0852,45.54287
2015-03-29 07:00:00+00:00,184.3765294,139.4774,40.42332
2015-03-29 08:00:00+00:00,169.9647037,129.3336,32.60217
2015-03-29 09:00:00+00:00,146.8451841,112.8499,24.51086
2015-03-29 10:00:00+00:00,132.1303665,101.4381,18.78008
2015-03-29 11:00:00+00:00,117.4155489,90.02631,13.65604
2015-03-29 12:00:00+00:00,107.2060742,82.41846,10.04883
2015-03-29 13:00:00+00:00,98.49838034,76.07857,8.261837
2015-03-29 14:00:00+00:00,88.28890558,68.47072,7.991678
2015-03-29 15:00:00+00:00,83.54380492,64.66679,10.06122
2015-03-29 16:00:00+00:00,83.48057089,63.39881,14.32919
2015-03-29 17:00:00+00:00,96.99001023,72.27465,19.85848
2015-03-29 18:00:00+00:00,114.3988087,82.41846,25.92808
2015-03-29 19:00:00+00:00,122.8100998,90.02631,29.13004
2015-03-29 20:00:00+00:00,129.4232073,97.63417,32.23014
2015-03-29 21:00:00+00:00,137.5380957,106.51,35.33024
2015-03-29 22:00:00+00:00,145.3499923,114.1179,38.70049
2015-03-29 23:00:00+00:00,4.795156359,0,1.080635
2015-03-30 00:00:00+00:00,2.397578179,0,0.540318
2015-03-30 01:00:00+00:00,1.19878909,0,0.270159
2015-03-30 02:00:00+00:00,0.599394545,0,0.135079
2015-03-30 03:00:00+00:00,0.479515636,0,0.108064
2015-03-30 04:00:00+00:00,169.5181339,142.0133,49.74613
2015-03-30 05:00:00+00:00,170.597044,142.0133,50.29264
2015-03-30 06:00:00+00:00,176.2879976,140.7454,46.75634
2015-03-30 07:00:00+00:00,182.8747485,138.2094,41.63679
2015-03-30 08:00:00+00:00,177.4736084,135.6735,33.20891
2015-03-30 09:00:00+00:00,170.8736792,133.1375,24.81423
2015-03-30 10:00:00+00:00,165.1695473,129.3336,18.47672
2015-03-30 11:00:00+00:00,147.4511678,115.3858,12.44257
2015-03-30 12:00:00+00:00,114.7149789,88.75834,7.92526
2015-03-30 13:00:00+00:00,87.98591372,67.20274,4.924791
2015-03-30 14:00:00+00:00,73.27109612,55.79095,3.44116
2015-03-30 15:00:00+00:00,61.01709075,45.64714,4.903968
2015-03-30 16:00:00+00:00,59.45207576,43.11119,8.868573
2015-03-30 17:00:00+00:00,71.45973416,50.71905,15.30796
2015-03-30 18:00:00+00:00,88.86853262,60.86286,22.28766
2015-03-30 19:00:00+00:00,92.77448091,64.66679,24.88289
2015-03-30 20:00:00+00:00,93.38046462,67.20274,26.76952
2015-03-30 21:00:00+00:00,95.48822928,71.00667,28.95951
2015-03-30 22:00:00+00:00,97.29300208,73.54262,31.41966
2015-03-30 23:00:00+00:00,4.795156359,0,1.080635
2015-03-31 00:00:00+00:00,2.397578179,0,0.540318
2015-03-31 01:00:00+00:00,1.19878909,0,0.270159
2015-03-31 02:00:00+00:00,0.599394545,0,0.135079
2015-03-31 03:00:00+00:00,0.479515636,0,0.108064
2015-03-31 04:00:00+00:00,107.9451151,90.02631,33.0609
2015-03-31 05:00:00+00:00,109.0240253,90.02631,33.00068
2015-03-31 06:00:00+00:00,105.7042932,81.15048,33.40816
2015-03-31 07:00:00+00:00,101.7785774,69.73869,29.50207
2015-03-31 08:00:00+00:00,90.37031357,62.13084,26.53481
2015-03-31 09:00:00+00:00,76.26147968,53.255,26.33107
2015-03-31 10:00:00+00:00,66.05200492,45.64714,21.5104
2015-03-31 11:00:00+00:00,61.84965394,43.11119,19.42003
2015-03-31 12:00:00+00:00,60.65086485,43.11119,13.99262
2015-03-31 13:00:00+00:00,56.44851387,40.57524,7.655101
2015-03-31 14:00:00+00:00,53.74794384,39.30726,3.137792
2015-03-31 15:00:00+00:00,52.00640507,38.03929,2.173657
2015-03-31 16:00:00+00:00,56.44851387,40.57524,6.138262
2015-03-31 17:00:00+00:00,65.45261038,45.64714,10.15071
2015-03-31 18:00:00+00:00,78.35606601,51.98703,14.09673
2015-03-31 19:00:00+00:00,89.77091902,62.13084,16.69196
2015-03-31 20:00:00+00:00,99.3875884,72.27465,18.88196
2015-03-31 21:00:00+00:00,113.5096006,86.22238,21.07195
2015-03-31 22:00:00+00:00,118.3179353,91.29429,23.83547
2015-03-31 23:00:00+00:00,4.795156359,0,1.080635
2015-04-01 00:00:00+00:00,2.397578179,0,0.540318
2015-04-01 01:00:00+00:00,1.19878909,0,0.270159
2015-04-01 02:00:00+00:00,0.599394545,0,0.135079
2015-04-01 03:00:00+00:00,0.479515636,0,0.108064
2015-04-01 04:00:00+00:00,178.5288195,149.6212,38.21816
2015-04-01 05:00:00+00:00,181.1095107,150.8892,38.76467
2015-04-01 06:00:00+00:00,176.2879976,140.7454,37.35194
2015-04-01 07:00:00+00:00,169.3587199,126.7976,37.69301
2015-04-01 08:00:00+00:00,147.4379895,110.3139,32.90554
2015-04-01 09:00:00+00:00,142.3398413,109.046,30.88159
2015-04-01 10:00:00+00:00,132.1303665,101.4381,26.97102
2015-04-01 11:00:00+00:00,124.9244536,96.36619,26.09412
2015-04-01 12:00:00+00:00,120.7221027,93.83024,24.91386
2015-04-01 13:00:00+00:00,113.5161898,88.75834,25.85717
2015-04-01 14:00:00+00:00,125.8334292,100.1701,25.89038
2015-04-01 15:00:00+00:00,131.6007952,105.242,27.04982
2015-04-01 16:00:00+00:00,140.5482468,111.5819,29.19422
2015-04-01 17:00:00+00:00,151.0541243,117.9218,31.99319
2015-04-01 18:00:00+00:00,165.4593608,125.5296,35.02911
2015-04-01 19:00:00+00:00,170.8670901,130.6016,37.62434
2015-04-01 20:00:00+00:00,175.9784166,136.9414,39.51097
2015-04-01 21:00:00+00:00,179.5879622,142.0133,41.70096
2015-04-01 22:00:00+00:00,184.3962969,147.0852,43.85775
2015-04-01 23:00:00+00:00,4.795156359,0,1.080635
2015-04-02 00:00:00+00:00,2.397578179,0,0.540318
2015-04-02 01:00:00+00:00,1.19878909,0,0.270159
2015-04-02 02:00:00+00:00,0.599394545,0,0.135079
2015-04-02 03:00:00+00:00,0.479515636,0,0.108064
2015-04-02 04:00:00+00:00,180.0306005,150.8892,48.83603
2015-04-02 05:00:00+00:00,179.6077297,149.6212,49.07917
2015-04-02 06:00:00+00:00,180.7933405,144.5493,45.84624
2015-04-02 07:00:00+00:00,178.3694056,134.4055,41.94015
2015-04-02 08:00:00+00:00,174.4700465,133.1375,35.02911
2015-04-02 09:00:00+00:00,163.3647745,126.7976,28.15128
2015-04-02 10:00:00+00:00,145.646395,112.8499,22.4205
2015-04-02 11:00:00+00:00,126.4262346,97.63417,17.90319
2015-04-02 12:00:00+00:00,102.7007313,78.61453,14.29598
2015-04-02 13:00:00+00:00,84.98235183,64.66679,11.90225
2015-04-02 14:00:00+00:00,77.77643896,59.59488,10.72199
2015-04-02 15:00:00+00:00,82.04202398,63.39881,11.27469
2015-04-02 16:00:00+00:00,89.48769467,68.47072,14.02583
2015-04-02 17:00:00+00:00,98.49179117,73.54262,18.64501
2015-04-02 18:00:00+00:00,114.3988087,82.41846,24.10787
2015-04-02 19:00:00+00:00,125.8136617,92.56226,28.21994
2015-04-02 20:00:00+00:00,135.4303311,102.7061,31.92677
2015-04-02 21:00:00+00:00,146.5487814,114.1179,35.6336
2015-04-02 22:00:00+00:00,157.3642399,124.2617,39.6106
2015-04-02 23:00:00+00:00,4.795156359,0,1.080635
2015-04-03 00:00:00+00:00,2.397578179,0,0.540318
2015-04-03 01:00:00+00:00,1.19878909,0,0.270159
2015-04-03 02:00:00+00:00,0.599394545,0,0.135079
2015-04-03 03:00:00+00:00,0.479515636,0,0.108064
2015-04-03 04:00:00+00:00,237.0982764,199.0723,56.72359
2015-04-03 05:00:00+00:00,239.6789675,200.3402,56.66337
2015-04-03 06:00:00+00:00,239.3627973,194.0004,55.25064
2015-04-03 07:00:00+00:00,236.9388625,183.8566,51.95129
2015-04-03 08:00:00+00:00,221.0252558,172.4448,47.46719
2015-04-03 09:00:00+00:00,205.414641,162.301,46.35335
2015-04-03 10:00:00+00:00,196.7069472,155.9611,42.44278
2015-04-03 11:00:00+00:00,187.9992533,149.6212,38.5322
2015-04-03 12:00:00+00:00,180.7933405,144.5493,35.53173
2015-04-03 13:00:00+00:00,176.5909895,142.0133,34.95821
2015-04-03 14:00:00+00:00,176.8939813,143.2813,37.11499
2015-04-03 15:00:00+00:00,181.1595664,147.0852,39.4879
2015-04-03 16:00:00+00:00,190.107018,153.4251,43.14914
2015-04-03 17:00:00+00:00,205.1182383,163.5689,46.85821
2015-04-03 18:00:00+00:00,222.5270367,173.7127,50.80424
2015-04-03 19:00:00+00:00,215.9205184,168.6408,51.2759
2015-04-03 20:00:00+00:00,209.0175974,164.8369,51.64568
2015-04-03 21:00:00+00:00,202.1146764,161.033,51.7121
2015-04-03 22:00:00+00:00,194.9087635,155.9611,52.35205
2015-04-03 23:00:00+00:00,4.795156359,0,1.080635
2015-04-04 00:00:00+00:00,2.397578179,0,0.540318
2015-04-04 01:00:00+00:00,1.19878909,0,0.270159
2015-04-04 02:00:00+00:00,0.599394545,0,0.135079
2015-04-04 03:00:00+00:00,0.479515636,0,0.108064
2015-04-04 04:00:00+00:00,140.9842959,117.9218,48.83603
2015-04-04 05:00:00+00:00,139.0596442,115.3858,48.77581
2015-04-04 06:00:00+00:00,138.743474,109.046,44.3294
2015-04-04 07:00:00+00:00,134.8177582,97.63417,39.20984
2015-04-04 08:00:00+00:00,111.3952468,79.8825,31.3887
2015-04-04 09:00:00+00:00,92.78107008,67.20274,23.60076
2015-04-04 10:00:00+00:00,82.57159532,59.59488,17.56661
2015-04-04 11:00:00+00:00,67.85677772,48.1831,12.44257
2015-04-04 12:00:00+00:00,56.14552202,39.30726,8.835364
2015-04-04 13:00:00+00:00,42.93248537,29.16345,6.44163
2015-04-04 14:00:00+00:00,38.73013439,26.6275,5.564735
2015-04-04 15:00:00+00:00,39.99215751,27.89548,6.420807
2015-04-04 16:00:00+00:00,48.93960915,34.23536,10.08204
2015-04-04 17:00:00+00:00,62.44904849,43.11119,15.00459
2015-04-04 18:00:00+00:00,76.85428506,50.71905,21.07419
2015-04-04 19:00:00+00:00,80.76023335,54.52298,22.75932
2015-04-04 20:00:00+00:00,82.86799801,58.32691,23.73584
2015-04-04 21:00:00+00:00,84.97576266,62.13084,24.71236
2015-04-04 22:00:00+00:00,88.28231641,65.93476,25.95904
2015-04-04 23:00:00+00:00,4.795156359,0,1.080635
2015-04-05 00:00:00+00:00,2.397578179,0,0.540318
2015-04-05 01:00:00+00:00,1.19878909,0,0.270159
2015-04-05 02:00:00+00:00,0.599394545,0,0.135079
2015-04-05 03:00:00+00:00,0.479515636,0,0.108064
2015-04-05 04:00:00+00:00,125.9664864,105.242,30.93733
2015-04-05 05:00:00+00:00,127.0453966,105.242,30.57373
2015-04-05 06:00:00+00:00,113.2131979,87.49036,26.4307
2015-04-05 07:00:00+00:00,95.77145364,64.66679,21.91788
2015-04-05 08:00:00+00:00,64.8400375,40.57524,15.91694
2015-04-05 09:00:00+00:00,34.21161322,17.75167,8.432369
2015-04-05 10:00:00+00:00,11.9878909,0,3.91506
2015-04-05 11:00:00+00:00,10.78910181,0,2.43143
2015-04-05 12:00:00+00:00,9.590312717,0,2.161271
2015-04-05 13:00:00+00:00,8.391523628,0,1.891112
2015-04-05 14:00:00+00:00,7.192734538,0,1.620953
2015-04-05 15:00:00+00:00,6.95297672,0,1.566921
2015-04-05 16:00:00+00:00,8.391523628,0,3.711319
2015-04-05 17:00:00+00:00,11.38849635,0,7.723763
2015-04-05 18:00:00+00:00,16.78304726,0,12.57989
2015-04-05 19:00:00+00:00,32.70324311,13.94774,15.78186
2015-04-05 20:00:00+00:00,45.32347438,26.6275,18.27522
2015-04-05 21:00:00+00:00,59.4454866,40.57524,21.07195
2015-04-05 22:00:00+00:00,74.7662879,54.52298,24.13884
2015-04-05 23:00:00+00:00,4.795156359,0,1.080635
2015-04-06 00:00:00+00:00,2.397578179,0,0.540318
2015-04-06 01:00:00+00:00,1.19878909,0,0.270159
2015-04-06 02:00:00+00:00,0.599394545,0,0.135079
2015-04-06 03:00:00+00:00,0.479515636,0,0.108064
2015-04-06 04:00:00+00:00,127.4682674,106.51,35.79121
2015-04-06 05:00:00+00:00,128.5471776,106.51,35.73099
2015-04-06 06:00:00+00:00,116.2167598,90.02631,32.19469
2015-04-06 07:00:00+00:00,100.2767965,68.47072,28.2886
2015-04-06 08:00:00+00:00,69.34538034,44.37917,21.68093
2015-04-06 09:00:00+00:00,40.218737,22.82357,14.49973
2015-04-06 10:00:00+00:00,14.99145279,2.535952,9.072314
2015-04-06 11:00:00+00:00,10.78910181,0,4.555005
2015-04-06 12:00:00+00:00,9.590312717,0,2.161271
2015-04-06 13:00:00+00:00,8.391523628,0,1.891112
2015-04-06 14:00:00+00:00,7.192734538,0,1.620953
2015-04-06 15:00:00+00:00,6.95297672,0,1.566921
2015-04-06 16:00:00+00:00,8.391523628,0,3.104583
2015-04-06 17:00:00+00:00,11.38849635,0,8.027131
2015-04-06 18:00:00+00:00,30.29907576,11.41179,13.79336
2015-04-06 19:00:00+00:00,43.21570972,22.82357,16.69196
2015-04-06 20:00:00+00:00,52.8323791,32.96738,19.48869
2015-04-06 21:00:00+00:00,63.95082943,44.37917,21.98205
2015-04-06 22:00:00+00:00,74.7662879,54.52298,25.04894
2015-04-06 23:00:00+00:00,4.795156359,0,1.080635
2015-04-07 00:00:00+00:00,2.397578179,0,0.540318
2015-04-07 01:00:00+00:00,1.19878909,0,0.270159
2015-04-07 02:00:00+00:00,0.599394545,0,0.135079
2015-04-07 03:00:00+00:00,0.479515636,0,0.108064
2015-04-07 04:00:00+00:00,104.9415532,87.49036,32.75753
2015-04-07 05:00:00+00:00,106.0204634,87.49036,32.69731
2015-04-07 06:00:00+00:00,93.69004565,71.00667,28.25091
2015-04-07 07:00:00+00:00,77.7500823,49.45107,23.43472
2015-04-07 08:00:00+00:00,49.82222805,27.89548,15.91694
2015-04-07 09:00:00+00:00,20.69558471,6.339881,8.432369
2015-04-07 10:00:00+00:00,11.9878909,0,2.701589
2015-04-07 11:00:00+00:00,10.78910181,0,2.43143
2015-04-07 12:00:00+00:00,9.590312717,0,2.161271
2015-04-07 13:00:00+00:00,8.391523628,0,1.891112
2015-04-07 14:00:00+00:00,7.192734538,0,1.620953
2015-04-07 15:00:00+00:00,6.95297672,0,1.566921
2015-04-07 16:00:00+00:00,8.391523628,0,1.891112
2015-04-07 17:00:00+00:00,11.38849635,0,2.566509
2015-04-07 18:00:00+00:00,16.78304726,0,7.119271
2015-04-07 19:00:00+00:00,23.69255744,6.339881,10.32124
2015-04-07 20:00:00+00:00,31.80744587,15.21571,13.11797
2015-04-07 21:00:00+00:00,38.42055336,22.82357,15.91469
2015-04-07 22:00:00+00:00,46.23244995,30.43143,18.98158
2015-04-07 23:00:00+00:00,4.795156359,0,1.080635
2015-04-08 00:00:00+00:00,2.397578179,0,0.540318
2015-04-08 01:00:00+00:00,1.19878909,0,0.270159
2015-04-08 02:00:00+00:00,0.599394545,0,0.135079
2015-04-08 03:00:00+00:00,0.479515636,0,0.108064
2015-04-08 04:00:00+00:00,67.39702959,55.79095,28.20702
2015-04-08 05:00:00+00:00,71.47950166,58.32691,28.14679
2015-04-08 06:00:00+00:00,66.65798863,48.1831,25.21723
2015-04-08 07:00:00+00:00,64.23405379,38.03929,22.52461
2015-04-08 08:00:00+00:00,48.3204471,26.6275,16.82704
2015-04-08 09:00:00+00:00,32.70983227,16.48369,11.46605
2015-04-08 10:00:00+00:00,20.99857657,7.607857,6.948739
2015-04-08 11:00:00+00:00,12.29088275,1.267976,3.341533
2015-04-08 12:00:00+00:00,9.590312717,0,2.161271
2015-04-08 13:00:00+00:00,8.391523628,0,1.891112
2015-04-08 14:00:00+00:00,7.192734538,0,1.620953
2015-04-08 15:00:00+00:00,6.95297672,0,1.566921
2015-04-08 16:00:00+00:00,9.893304573,1.267976,1.891112
2015-04-08 17:00:00+00:00,20.39918202,7.607857,4.386716
2015-04-08 18:00:00+00:00,34.8044186,15.21571,9.546213
2015-04-08 19:00:00+00:00,43.21570972,22.82357,12.74818
2015-04-08 20:00:00+00:00,49.82881721,30.43143,15.84828
2015-04-08 21:00:00+00:00,56.44192471,38.03929,18.94837
2015-04-08 22:00:00+00:00,62.75204034,44.37917,22.31863
2015-04-08 23:00:00+00:00,4.795156359,0,1.080635
2015-04-09 00:00:00+00:00,2.397578179,0,0.540318
2015-04-09 01:00:00+00:00,1.19878909,0,0.270159
2015-04-09 02:00:00+00:00,0.599394545,0,0.135079
2015-04-09 03:00:00+00:00,0.479515636,0,0.108064
2015-04-09 04:00:00+00:00,91.42552471,76.07857,33.97101
2015-04-09 05:00:00+00:00,92.50443489,76.07857,34.21415
2015-04-09 06:00:00+00:00,89.18470281,67.20274,30.98122
2015-04-09 07:00:00+00:00,86.76076797,57.05893,27.3785
2015-04-09 08:00:00+00:00,70.84716128,45.64714,21.07419
2015-04-09 09:00:00+00:00,55.23654645,35.50333,14.49973
2015-04-09 10:00:00+00:00,43.52529074,26.6275,9.375681
2015-04-09 11:00:00+00:00,33.31581598,19.01964,5.16174
2015-04-09 12:00:00+00:00,26.10990311,13.94774,2.161271
2015-04-09 13:00:00+00:00,20.40577119,10.14381,1.891112
2015-04-09 14:00:00+00:00,19.2069821,10.14381,1.620953
2015-04-09 15:00:00+00:00,20.46900523,11.41179,1.566921
2015-04-09 16:00:00+00:00,26.41289497,15.21571,2.497848
2015-04-09 17:00:00+00:00,36.91877242,21.5556,7.420395
2015-04-09 18:00:00+00:00,52.82578994,30.43143,13.18663
2015-04-09 19:00:00+00:00,59.73530012,36.77131,15.17512
2015-04-09 20:00:00+00:00,64.84662667,43.11119,16.75838
2015-04-09 21:00:00+00:00,69.95795321,49.45107,18.34164
2015-04-09 22:00:00+00:00,77.76984979,57.05893,20.19505
2015-04-09 23:00:00+00:00,4.795156359,0,1.080635
2015-04-10 00:00:00+00:00,2.397578179,0,0.540318
2015-04-10 01:00:00+00:00,1.19878909,0,0.270159
2015-04-10 02:00:00+00:00,0.599394545,0,0.135079
2015-04-10 03:00:00+00:00,0.479515636,0,0.108064
2015-04-10 04:00:00+00:00,91.42552471,76.07857,22.44303
2015-04-10 05:00:00+00:00,92.50443489,76.07857,22.3828
2015-04-10 06:00:00+00:00,81.67579808,60.86286,20.66671
2015-04-10 07:00:00+00:00,68.73939662,41.84322,18.27746
2015-04-10 08:00:00+00:00,39.30976143,19.01964,12.88326
2015-04-10 09:00:00+00:00,13.18667999,0,7.522265
2015-04-10 10:00:00+00:00,11.9878909,0,3.308324
2015-04-10 11:00:00+00:00,10.78910181,0,2.43143
2015-04-10 12:00:00+00:00,9.590312717,0,2.161271
2015-04-10 13:00:00+00:00,8.391523628,0,1.891112
2015-04-10 14:00:00+00:00,7.192734538,0,1.620953
2015-04-10 15:00:00+00:00,6.95297672,0,1.566921
2015-04-10 16:00:00+00:00,8.391523628,0,1.891112
2015-04-10 17:00:00+00:00,11.38849635,0,2.566509
2015-04-10 18:00:00+00:00,16.78304726,0,6.815903
2015-04-10 19:00:00+00:00,16.18365271,0,7.894295
2015-04-10 20:00:00+00:00,13.78607453,0,8.567448
2015-04-10 21:00:00+00:00,15.89383919,3.803929,9.54397
2015-04-10 22:00:00+00:00,20.70217388,8.875834,10.48728
2015-04-10 23:00:00+00:00,4.795156359,0,1.080635
2015-04-11 00:00:00+00:00,2.397578179,0,0.540318
2015-04-11 01:00:00+00:00,1.19878909,0,0.270159
2015-04-11 02:00:00+00:00,0.599394545,0,0.135079
2015-04-11 03:00:00+00:00,0.479515636,0,0.108064
2015-04-11 04:00:00+00:00,40.36497257,32.96738,12.73526
2015-04-11 05:00:00+00:00,41.44388275,32.96738,12.37166
2015-04-11 06:00:00+00:00,36.62236973,22.82357,11.56567
2015-04-11 07:00:00+00:00,32.69665394,11.41179,9.479795
2015-04-11 08:00:00+00:00,16.78304726,0,6.512535
2015-04-11 09:00:00+00:00,13.18667999,0,2.971748
2015-04-11 10:00:00+00:00,11.9878909,0,2.701589
2015-04-11 11:00:00+00:00,10.78910181,0,2.43143
2015-04-11 12:00:00+00:00,9.590312717,0,2.161271
2015-04-11 13:00:00+00:00,8.391523628,0,1.891112
2015-04-11 14:00:00+00:00,7.192734538,0,1.620953
2015-04-11 15:00:00+00:00,6.95297672,0,1.566921
2015-04-11 16:00:00+00:00,8.391523628,0,2.19448
2015-04-11 17:00:00+00:00,11.38849635,0,4.690084
2015-04-11 18:00:00+00:00,16.78304726,0,7.119271
2015-04-11 19:00:00+00:00,16.18365271,0,8.804398
2015-04-11 20:00:00+00:00,19.79319831,5.071905,9.78092
2015-04-11 21:00:00+00:00,32.41342958,17.75167,11.06081
2015-04-11 22:00:00+00:00,46.23244995,30.43143,12.61086
2015-04-11 23:00:00+00:00,4.795156359,0,1.080635
2015-04-12 00:00:00+00:00,2.397578179,0,0.540318
2015-04-12 01:00:00+00:00,1.19878909,0,0.270159
2015-04-12 02:00:00+00:00,0.599394545,0,0.135079
2015-04-12 03:00:00+00:00,0.479515636,0,0.108064
2015-04-12 04:00:00+00:00,125.9664864,105.242,31.2407
2015-04-12 05:00:00+00:00,127.0453966,105.242,30.57373
2015-04-12 06:00:00+00:00,114.7149789,88.75834,26.12733
2015-04-12 07:00:00+00:00,103.2803584,71.00667,21.61451
2015-04-12 08:00:00+00:00,78.35606601,51.98703,16.52367
2015-04-12 09:00:00+00:00,53.73476551,34.23536,11.46605
2015-04-12 10:00:00+00:00,33.01282413,17.75167,6.038635
2015-04-12 11:00:00+00:00,15.29444464,3.803929,5.16174
2015-04-12 12:00:00+00:00,9.590312717,0,5.498317
2015-04-12 13:00:00+00:00,8.391523628,0,5.228158
2015-04-12 14:00:00+00:00,7.192734538,0,6.474839
2015-04-12 15:00:00+00:00,6.95297672,0,8.84775
2015-04-12 16:00:00+00:00,12.89686646,3.803929,11.59888
2015-04-12 17:00:00+00:00,30.91164864,16.48369,15.61133
2015-04-12 18:00:00+00:00,54.32757088,31.69941,20.46746
2015-04-12 19:00:00+00:00,68.74598579,44.37917,24.27616
2015-04-12 20:00:00+00:00,81.36621706,57.05893,27.67962
2015-04-12 21:00:00+00:00,92.48466739,68.47072,31.08309
2015-04-12 22:00:00+00:00,106.3036878,81.15048,35.06008
2015-04-12 23:00:00+00:00,4.795156359,0,1.080635
2015-04-13 00:00:00+00:00,2.397578179,0,0.540318
2015-04-13 01:00:00+00:00,1.19878909,0,0.270159
2015-04-13 02:00:00+00:00,0.599394545,0,0.135079
