,ES_PHS,ES_BATT_LI,ES_BEV_BATT,ES_TS_DEC_HP_ELEC,ES_TS_DHN_SEASONAL,ES_TS_HIGH_TEMP,ES_GAS_STORAGE,ES_H2_STORAGE,ES_DIESEL_STORAGE,ES_GASOLINE_STORAGE,ES_LFO_STORAGE,ES_AMMONIA_STORAGE,ES_METHANOL_STORAGE,ES_CO2_STORAGE
2050-12-12 05:00:00,0.9999996923076924,0.9998000267591387,0.704318487576519,0.7777753454278173,0.8807944839522486,1.0,0.5986207146168743,0.9789758154657421,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.49496123374631773,0.7167811179787884,0.8635638482347229
2050-12-12 06:00:00,0.9999869230769232,0.7897903981511344,0.6934877384377188,0.5213664795087115,0.8819647322582665,0.8177037414146432,0.5987851509062835,0.9789757660025815,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.49595786540205294,0.7171811046491864,0.8181313726850247
2050-12-12 07:00:00,0.8650626153846154,0.5264746203254567,0.6864901443002713,0.2670704332603243,0.8831589348222552,0.31741402554499965,0.5989861660253094,0.9769564159811582,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4969544962923177,0.71758109155493,0.7726642158562809
2050-12-12 08:00:00,0.5771943076923077,0.26321178453743155,0.681409368465647,0.014869777757759016,0.8843922212254061,2.7474240838645707e-07,0.599205469825006,0.9413941511692127,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4979511279480529,0.717981078225328,0.7272317403065824
2050-12-12 09:00:00,0.2886203076923077,1.980824538022197e-06,0.6734563212307281,0.0,0.8856573044218883,2.7474240838645707e-07,0.5993973391354209,0.8480325013855043,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4989477588383177,0.7183810651310716,0.6817645834778387
2050-12-12 10:00:00,1.5384615384615385e-07,0.0,0.6616740465605067,0.0,0.8869597502539955,0.0,0.5995526310844947,0.7154219655245397,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.4999443904940529,0.7187810520368154,0.6363321079281404
2050-12-12 11:00:00,0.0,0.0,0.6468292667939984,0.0,0.8883531933551121,0.0,0.599678659398879,0.72103992536075,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.500941022149788,0.7191810387072134,0.5908649510993966
2050-12-12 12:00:00,0.16807692307692307,0.10850245523201486,0.6350523063780517,0.0789292487492909,0.8897750161047685,0.06266654541368377,0.5998339514295238,0.7378878198269418,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5019376530400529,0.7195810256129569,0.5454324755496983
2050-12-12 13:00:00,0.32541061538461535,0.17381933403598582,0.6228945630362727,0.1437371660729108,0.8916154230919789,0.12531083669228824,0.5999855850877817,0.7547357142931338,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.502934284695788,0.7199810125187006,0.49996531872095445
2050-12-12 14:00:00,0.4458443076923077,0.2137347492267131,0.6069082565409751,0.194523723304128,0.8936527366620753,0.18793296541661617,0.6001006399164226,0.7715835922716054,0.4999029828367818,0.4999382618052249,0.49999118025788925,0.5039309155860529,0.7203809991890986,0.45453284317125614
