,Wind Farms XK,Solar Farms XK,PHOT,WTOF,WTON,HE Lumbardhi,HE Dikance,HE Radavac,HE Burimi,HROR
2010-09-11 21:00:00+00:00,0.281277,0,0,0,0.281277,0.094977361,0.095702607,0.193975766,0.072095798,0.096601969
2010-09-11 22:00:00+00:00,0.274826,0,0,0,0.274826,0.095044833,0.097679383,0.192056126,0.072270822,0.096857854
2010-09-11 23:00:00+00:00,0.259343,0,0,0,0.259343,0.095112304,0.09965616,0.190136486,0.072445845,0.097113739
2010-09-12 00:00:00+00:00,0.255472,0,0,0,0.255472,0.09501212,0.09994874,0.188866295,0.072416692,0.097034912
2010-09-12 01:00:00+00:00,0.270955,0,0,0,0.270955,0.094911936,0.10024132,0.187596104,0.072387538,0.096956085
2010-09-12 02:00:00+00:00,0.290309,0,0,0,0.290309,0.094811751,0.1005339,0.186325913,0.072358384,0.096877258
2010-09-12 03:00:00+00:00,0.29418,0,0,0,0.29418,0.094711567,0.10082648,0.185055721,0.07232923,0.096798431
2010-09-12 04:00:00+00:00,0.256762,0,0,0,0.256762,0.094611382,0.10111906,0.18378553,0.072300076,0.096719604
2010-09-12 05:00:00+00:00,0.216764,0,0,0,0.216764,0.094511198,0.10141164,0.182515339,0.072270923,0.096640777
2010-09-12 06:00:00+00:00,0.159993,0.008204,0.008204,0,0.159993,0.094411013,0.10170422,0.181245148,0.072241769,0.096561951
2010-09-12 07:00:00+00:00,0.232247,0.10574,0.10574,0,0.232247,0.094310829,0.1019968,0.179974957,0.072212615,0.096483124
2010-09-12 08:00:00+00:00,0.259343,0.320865,0.320865,0,0.259343,0.094210644,0.10228938,0.178704766,0.072183461,0.096404297
2010-09-12 09:00:00+00:00,0.255472,0.257968,0.257968,0,0.255472,0.09411046,0.10258196,0.177434575,0.072154307,0.09632547
2010-09-12 10:00:00+00:00,0.268375,0.339096,0.339096,0,0.268375,0.094010275,0.10287454,0.176164383,0.072125153,0.096246643
2010-09-12 11:00:00+00:00,0.287729,0.562426,0.562426,0,0.287729,0.093910091,0.10316712,0.174894192,0.072096,0.096167816
2010-09-12 12:00:00+00:00,0.283858,0.709185,0.709185,0,0.283858,0.093809906,0.1034597,0.173624001,0.072066846,0.096088989
2010-09-12 13:00:00+00:00,0.265794,0.507733,0.507733,0,0.265794,0.093709722,0.10375228,0.17235381,0.072037692,0.096010162
2010-09-12 14:00:00+00:00,0.229667,0.21786,0.21786,0,0.229667,0.093609538,0.10404486,0.171083619,0.072008538,0.095931335
2010-09-12 15:00:00+00:00,0.176766,0.145848,0.145848,0,0.176766,0.093509353,0.10433744,0.169813428,0.071979384,0.095852508
2010-09-12 16:00:00+00:00,0.139348,0.096624,0.096624,0,0.139348,0.093409169,0.10463002,0.168543236,0.07195023,0.095773681
2010-09-12 17:00:00+00:00,0.129026,0.033727,0.033727,0,0.129026,0.093308984,0.1049226,0.167273045,0.071921077,0.095694854
2010-09-12 18:00:00+00:00,0.14709,0,0,0,0.14709,0.0932088,0.10521518,0.166002854,0.071891923,0.095616028
2010-09-12 19:00:00+00:00,0.175476,0,0,0,0.175476,0.093108615,0.10550776,0.164732663,0.071862769,0.095537201
2010-09-12 20:00:00+00:00,0.220635,0,0,0,0.220635,0.093008431,0.10580034,0.163462472,0.071833615,0.095458374
2010-09-12 21:00:00+00:00,0.269665,0,0,0,0.269665,0.092908246,0.10609292,0.162192281,0.071804461,0.095379547
2010-09-12 22:00:00+00:00,0.310954,0,0,0,0.310954,0.092808062,0.1063855,0.160922089,0.071775308,0.09530072
2010-09-12 23:00:00+00:00,0.335469,0,0,0,0.335469,0.092707877,0.10667808,0.159651898,0.071746154,0.095221893
2010-09-13 00:00:00+00:00,0.352242,0,0,0,0.352242,0.092584322,0.106480412,0.158983771,0.071672812,0.095077449
2010-09-13 01:00:00+00:00,0.34063,0,0,0,0.34063,0.092460766,0.106282745,0.158315643,0.071599471,0.094933004
2010-09-13 02:00:00+00:00,0.361274,0,0,0,0.361274,0.09233721,0.106085078,0.157647516,0.071526129,0.09478856
2010-09-13 03:00:00+00:00,0.352242,0,0,0,0.352242,0.092213655,0.10588741,0.156979388,0.071452788,0.094644115
2010-09-13 04:00:00+00:00,0.286439,0,0,0,0.286439,0.092090099,0.105689743,0.156311261,0.071379446,0.094499671
2010-09-13 05:00:00+00:00,0.228377,0,0,0,0.228377,0.091966543,0.105492076,0.155643133,0.071306105,0.094355227
2010-09-13 06:00:00+00:00,0.14709,0.080216,0.080216,0,0.14709,0.091842988,0.105294408,0.154975006,0.071232764,0.094210782
2010-09-13 07:00:00+00:00,0.113543,0.131263,0.131263,0,0.113543,0.091719432,0.105096741,0.154306878,0.071159422,0.094066338
2010-09-13 08:00:00+00:00,0.113543,0.38832,0.38832,0,0.113543,0.091595877,0.104899074,0.153638751,0.071086081,0.093921894
2010-09-13 09:00:00+00:00,0.105802,0.60618,0.60618,0,0.105802,0.091472321,0.104701406,0.152970623,0.071012739,0.093777449
2010-09-13 10:00:00+00:00,0.103221,0.653581,0.653581,0,0.103221,0.091348765,0.104503739,0.152302496,0.070939398,0.093633005
2010-09-13 11:00:00+00:00,0.09806,0.507733,0.507733,0,0.09806,0.09122521,0.104306072,0.151634368,0.070866056,0.093488561
2010-09-13 12:00:00+00:00,0.09548,0.19416,0.19416,0,0.09548,0.091101654,0.104108404,0.150966241,0.070792715,0.093344116
2010-09-13 13:00:00+00:00,0.089028,0.090243,0.090243,0,0.089028,0.090978098,0.103910737,0.150298113,0.070719374,0.093199672
2010-09-13 14:00:00+00:00,0.073545,0.06472,0.06472,0,0.073545,0.090854543,0.10371307,0.149629986,0.070646032,0.093055228
2010-09-13 15:00:00+00:00,0.055481,0.078393,0.078393,0,0.055481,0.090730987,0.103515402,0.148961858,0.070572691,0.092910783
2010-09-13 16:00:00+00:00,0.037418,0.110297,0.110297,0,0.037418,0.090607431,0.103317735,0.148293731,0.070499349,0.092766339
2010-09-13 17:00:00+00:00,0.024515,0.018231,0.018231,0,0.024515,0.090483876,0.103120068,0.147625603,0.070426008,0.092621895
2010-09-13 18:00:00+00:00,0.019354,0,0,0,0.019354,0.09036032,0.1029224,0.146957476,0.070352666,0.09247745
2010-09-13 19:00:00+00:00,0.019354,0,0,0,0.019354,0.090236764,0.102724733,0.146289348,0.070279325,0.092333006
2010-09-13 20:00:00+00:00,0.020644,0,0,0,0.020644,0.090113209,0.102527066,0.145621221,0.070205983,0.092188561
2010-09-13 21:00:00+00:00,0.023225,0,0,0,0.023225,0.089989653,0.102329398,0.144953093,0.070132642,0.092044117
2010-09-13 22:00:00+00:00,0.027096,0,0,0,0.027096,0.089866098,0.102131731,0.144284966,0.070059301,0.091899673
2010-09-13 23:00:00+00:00,0.030966,0,0,0,0.030966,0.089742542,0.101934064,0.143616838,0.069985959,0.091755228
2010-09-14 00:00:00+00:00,0.038708,0,0,0,0.038708,0.089548872,0.101605637,0.143186041,0.0698729,0.09154245
2010-09-14 01:00:00+00:00,0.04903,0,0,0,0.04903,0.089355202,0.101277209,0.142755243,0.06975984,0.091329672
2010-09-14 02:00:00+00:00,0.059352,0,0,0,0.059352,0.089161532,0.100948782,0.142324446,0.069646781,0.091116895
2010-09-14 03:00:00+00:00,0.065803,0,0,0,0.065803,0.088967862,0.100620355,0.141893648,0.069533721,0.090904117
2010-09-14 04:00:00+00:00,0.058062,0,0,0,0.058062,0.088774192,0.100291927,0.141462851,0.069420662,0.090691339
2010-09-14 05:00:00+00:00,0.038708,0,0,0,0.038708,0.088580522,0.0999635,0.141032053,0.069307602,0.090478561
2010-09-14 06:00:00+00:00,0.011612,0.026435,0.026435,0,0.011612,0.088386853,0.099635073,0.140601255,0.069194543,0.090265783
2010-09-14 07:00:00+00:00,0.012903,0.077482,0.077482,0,0.012903,0.088193183,0.099306645,0.140170458,0.069081483,0.090053005
2010-09-14 08:00:00+00:00,0.027096,0.142202,0.142202,0,0.027096,0.087999513,0.098978218,0.13973966,0.068968424,0.089840227
2010-09-14 09:00:00+00:00,0.028386,0.126705,0.126705,0,0.028386,0.087805843,0.098649791,0.139308863,0.068855364,0.089627449
2010-09-14 10:00:00+00:00,0.028386,0.213302,0.213302,0,0.028386,0.087612173,0.098321363,0.138878065,0.068742305,0.089414671
2010-09-14 11:00:00+00:00,0.032257,0.15314,0.15314,0,0.032257,0.087418503,0.097992936,0.138447267,0.068629245,0.089201893
2010-09-14 12:00:00+00:00,0.033547,0.193248,0.193248,0,0.033547,0.087224833,0.097664509,0.13801647,0.068516186,0.088989115
2010-09-14 13:00:00+00:00,0.030966,0.308104,0.308104,0,0.030966,0.087031163,0.097336081,0.137585672,0.068403126,0.088776337
2010-09-14 14:00:00+00:00,0.025805,0.043754,0.043754,0,0.025805,0.086837493,0.097007654,0.137154875,0.068290067,0.088563559
2010-09-14 15:00:00+00:00,0.024515,0.059251,0.059251,0,0.024515,0.086643824,0.096679227,0.136724077,0.068177007,0.088350781
2010-09-14 16:00:00+00:00,0.030966,0.110297,0.110297,0,0.030966,0.086450154,0.096350799,0.13629328,0.068063948,0.088138003
2010-09-14 17:00:00+00:00,0.04774,0.016408,0.016408,0,0.04774,0.086256484,0.096022372,0.135862482,0.067950888,0.087925225
2010-09-14 18:00:00+00:00,0.073545,0,0,0,0.073545,0.086062814,0.095693945,0.135431684,0.067837829,0.087712447
2010-09-14 19:00:00+00:00,0.092899,0,0,0,0.092899,0.085869144,0.095365518,0.135000887,0.067724769,0.08749967
2010-09-14 20:00:00+00:00,0.094189,0,0,0,0.094189,0.085675474,0.09503709,0.134570089,0.06761171,0.087286892
2010-09-14 21:00:00+00:00,0.09548,0,0,0,0.09548,0.085481804,0.094708663,0.134139292,0.06749865,0.087074114
2010-09-14 22:00:00+00:00,0.087738,0,0,0,0.087738,0.085288134,0.094380236,0.133708494,0.067385591,0.086861336
2010-09-14 23:00:00+00:00,0.065803,0,0,0,0.065803,0.085094464,0.094051808,0.133277697,0.067272531,0.086648558
2010-09-15 00:00:00+00:00,0.04774,0,0,0,0.04774,0.084903065,0.093699856,0.132953688,0.067125138,0.086435952
2010-09-15 01:00:00+00:00,0.052901,0,0,0,0.052901,0.084711665,0.093347905,0.13262968,0.066977744,0.086223346
2010-09-15 02:00:00+00:00,0.083867,0,0,0,0.083867,0.084520266,0.092995953,0.132305672,0.06683035,0.086010741
2010-09-15 03:00:00+00:00,0.119995,0,0,0,0.119995,0.084328866,0.092644001,0.131981664,0.066682957,0.085798135
2010-09-15 04:00:00+00:00,0.116124,0,0,0,0.116124,0.084137467,0.092292049,0.131657656,0.066535563,0.085585529
2010-09-15 05:00:00+00:00,0.09806,0,0,0,0.09806,0.083946067,0.091940098,0.131333648,0.066388169,0.085372923
2010-09-15 06:00:00+00:00,0.064513,0.096624,0.096624,0,0.064513,0.083754668,0.091588146,0.131009639,0.066240775,0.085160318
2010-09-15 07:00:00+00:00,0.055481,0.300811,0.300811,0,0.055481,0.083563268,0.091236194,0.130685631,0.066093382,0.084947712
2010-09-15 08:00:00+00:00,0.036127,0.506821,0.506821,0,0.036127,0.083371869,0.090884242,0.130361623,0.065945988,0.084735106
2010-09-15 09:00:00+00:00,0.019354,0.648111,0.648111,0,0.019354,0.083180469,0.090532291,0.130037615,0.065798594,0.084522501
2010-09-15 10:00:00+00:00,0.015483,0.724682,0.724682,0,0.015483,0.08298907,0.090180339,0.129713607,0.065651201,0.084309895
2010-09-15 11:00:00+00:00,0.014193,0.65905,0.65905,0,0.014193,0.08279767,0.089828387,0.129389599,0.065503807,0.084097289
2010-09-15 12:00:00+00:00,0.016773,0.580657,0.580657,0,0.016773,0.082606271,0.089476435,0.129065591,0.065356413,0.083884683
2010-09-15 13:00:00+00:00,0.020644,0.413843,0.413843,0,0.020644,0.082414871,0.089124483,0.128741582,0.06520902,0.083672078
2010-09-15 14:00:00+00:00,0.027096,0.439367,0.439367,0,0.027096,0.082223472,0.088772532,0.128417574,0.065061626,0.083459472
2010-09-15 15:00:00+00:00,0.043869,0.066543,0.066543,0,0.043869,0.082032072,0.08842058,0.128093566,0.064914232,0.083246866
2010-09-15 16:00:00+00:00,0.061933,0.123971,0.123971,0,0.061933,0.081840673,0.088068628,0.127769558,0.064766838,0.083034261
2010-09-15 17:00:00+00:00,0.083867,0.034639,0.034639,0,0.083867,0.081649273,0.087716676,0.12744555,0.064619445,0.082821655
2010-09-15 18:00:00+00:00,0.092899,0,0,0,0.092899,0.081457874,0.087364725,0.127121542,0.064472051,0.082609049
2010-09-15 19:00:00+00:00,0.077416,0,0,0,0.077416,0.081266474,0.087012773,0.126797533,0.064324657,0.082396443
2010-09-15 20:00:00+00:00,0.068384,0,0,0,0.068384,0.081075075,0.086660821,0.126473525,0.064177264,0.082183838
2010-09-15 21:00:00+00:00,0.068384,0,0,0,0.068384,0.080883675,0.086308869,0.126149517,0.06402987,0.081971232
2010-09-15 22:00:00+00:00,0.085157,0,0,0,0.085157,0.080692276,0.085956917,0.125825509,0.063882476,0.081758626
2010-09-15 23:00:00+00:00,0.116124,0,0,0,0.116124,0.080500876,0.085604966,0.125501501,0.063735082,0.081546021
2010-09-16 00:00:00+00:00,0.138058,0,0,0,0.138058,0.080389341,0.085262892,0.125232194,0.063597339,0.081400937
2010-09-16 01:00:00+00:00,0.1458,0,0,0,0.1458,0.080277805,0.084920818,0.124962887,0.063459595,0.081255853
2010-09-16 02:00:00+00:00,0.141929,0,0,0,0.141929,0.08016627,0.084578745,0.124693581,0.063321851,0.081110769
2010-09-16 03:00:00+00:00,0.150961,0,0,0,0.150961,0.080054735,0.084236671,0.124424274,0.063184108,0.080965686
2010-09-16 04:00:00+00:00,0.141929,0,0,0,0.141929,0.079943199,0.083894597,0.124154967,0.063046364,0.080820602
2010-09-16 05:00:00+00:00,0.141929,0,0,0,0.141929,0.079831664,0.083552524,0.123885661,0.06290862,0.080675518
2010-09-16 06:00:00+00:00,0.107092,0.015496,0.015496,0,0.107092,0.079720129,0.08321045,0.123616354,0.062770876,0.080530434
2010-09-16 07:00:00+00:00,0.09935,0.120324,0.120324,0,0.09935,0.079608593,0.082868376,0.123347047,0.062633133,0.080385351
2010-09-16 08:00:00+00:00,0.117414,0.253411,0.253411,0,0.117414,0.079497058,0.082526303,0.123077741,0.062495389,0.080240267
2010-09-16 09:00:00+00:00,0.109672,0.536902,0.536902,0,0.109672,0.079385523,0.082184229,0.122808434,0.062357645,0.080095183
2010-09-16 10:00:00+00:00,0.089028,0.599799,0.599799,0,0.089028,0.079273987,0.081842155,0.122539127,0.062219901,0.079950099
2010-09-16 11:00:00+00:00,0.078706,0.501352,0.501352,0,0.078706,0.079162452,0.081500082,0.122269821,0.062082158,0.079805016
2010-09-16 12:00:00+00:00,0.077416,0.24703,0.24703,0,0.077416,0.079050916,0.081158008,0.122000514,0.061944414,0.079659932
2010-09-16 13:00:00+00:00,0.09548,0.50044,0.50044,0,0.09548,0.078939381,0.080815934,0.121731207,0.06180667,0.079514848
2010-09-16 14:00:00+00:00,0.129026,0.407462,0.407462,0,0.129026,0.078827846,0.08047386,0.121461901,0.061668926,0.079369764
2010-09-16 15:00:00+00:00,0.169025,0.272553,0.272553,0,0.169025,0.07871631,0.080131787,0.121192594,0.061531183,0.079224681
2010-09-16 16:00:00+00:00,0.19612,0.106651,0.106651,0,0.19612,0.078604775,0.079789713,0.120923287,0.061393439,0.079079597
2010-09-16 17:00:00+00:00,0.205152,0.031904,0.031904,0,0.205152,0.07849324,0.079447639,0.120653981,0.061255695,0.078934513
2010-09-16 18:00:00+00:00,0.214184,0,0,0,0.214184,0.078381704,0.079105566,0.120384674,0.061117951,0.078789429
2010-09-16 19:00:00+00:00,0.184508,0,0,0,0.184508,0.078270169,0.078763492,0.120115367,0.060980208,0.078644346
2010-09-16 20:00:00+00:00,0.166444,0,0,0,0.166444,0.078158633,0.078421418,0.119846061,0.060842464,0.078499262
2010-09-16 21:00:00+00:00,0.14709,0,0,0,0.14709,0.078047098,0.078079345,0.119576754,0.06070472,0.078354178
2010-09-16 22:00:00+00:00,0.158702,0,0,0,0.158702,0.077935563,0.077737271,0.119307447,0.060566977,0.078209094
2010-09-16 23:00:00+00:00,0.174186,0,0,0,0.174186,0.077824027,0.077395197,0.119038141,0.060429233,0.078064011
2010-09-17 00:00:00+00:00,0.174186,0,0,0,0.174186,0.077686777,0.077068603,0.118802611,0.060240699,0.0778987
2010-09-17 01:00:00+00:00,0.167734,0,0,0,0.167734,0.077549526,0.076742009,0.118567082,0.060052165,0.077733389
2010-09-17 02:00:00+00:00,0.156122,0,0,0,0.156122,0.077412275,0.076415415,0.118331552,0.059863631,0.077568078
2010-09-17 03:00:00+00:00,0.143219,0,0,0,0.143219,0.077275024,0.076088821,0.118096023,0.059675097,0.077402768
2010-09-17 04:00:00+00:00,0.127736,0,0,0,0.127736,0.077137774,0.075762227,0.117860494,0.059486563,0.077237457
2010-09-17 05:00:00+00:00,0.109672,0,0,0,0.109672,0.077000523,0.075435632,0.117624964,0.05929803,0.077072146
2010-09-17 06:00:00+00:00,0.092899,0.019143,0.019143,0,0.092899,0.076863272,0.075109038,0.117389435,0.059109496,0.076906835
2010-09-17 07:00:00+00:00,0.090318,0.09389,0.09389,0,0.090318,0.076726021,0.074782444,0.117153906,0.058920962,0.076741525
2010-09-17 08:00:00+00:00,0.09806,0.184133,0.184133,0,0.09806,0.07658877,0.07445585,0.116918376,0.058732428,0.076576214
2010-09-17 09:00:00+00:00,0.123865,0.278022,0.278022,0,0.123865,0.07645152,0.074129256,0.116682847,0.058543894,0.076410903
2010-09-17 10:00:00+00:00,0.14451,0.444836,0.444836,0,0.14451,0.076314269,0.073802662,0.116447318,0.05835536,0.076245592
2010-09-17 11:00:00+00:00,0.149671,0.172283,0.172283,0,0.149671,0.076177018,0.073476067,0.116211788,0.058166826,0.076080281
2010-09-17 12:00:00+00:00,0.154832,0.240649,0.240649,0,0.154832,0.076039767,0.073149473,0.115976259,0.057978292,0.075914971
2010-09-17 13:00:00+00:00,0.170315,0.546929,0.546929,0,0.170315,0.075902517,0.072822879,0.11574073,0.057789758,0.07574966
2010-09-17 14:00:00+00:00,0.190959,0.563337,0.563337,0,0.190959,0.075765266,0.072496285,0.1155052,0.057601225,0.075584349
2010-09-17 15:00:00+00:00,0.201281,0.267995,0.267995,0,0.201281,0.075628015,0.072169691,0.115269671,0.057412691,0.075419038
2010-09-17 16:00:00+00:00,0.184508,0.130352,0.130352,0,0.184508,0.075490764,0.071843096,0.115034141,0.057224157,0.075253728
2010-09-17 17:00:00+00:00,0.19612,0.034639,0.034639,0,0.19612,0.075353514,0.071516502,0.114798612,0.057035623,0.075088417
2010-09-17 18:00:00+00:00,0.249021,0,0,0,0.249021,0.075216263,0.071189908,0.114563083,0.056847089,0.074923106
2010-09-17 19:00:00+00:00,0.24515,0,0,0,0.24515,0.075079012,0.070863314,0.114327553,0.056658555,0.074757795
2010-09-17 20:00:00+00:00,0.223216,0,0,0,0.223216,0.074941761,0.07053672,0.114092024,0.056470021,0.074592484
2010-09-17 21:00:00+00:00,0.19483,0,0,0,0.19483,0.074804511,0.070210126,0.113856495,0.056281487,0.074427174
2010-09-17 22:00:00+00:00,0.176766,0,0,0,0.176766,0.07466726,0.069883531,0.113620965,0.056092954,0.074261863
2010-09-17 23:00:00+00:00,0.14838,0,0,0,0.14838,0.074530009,0.069556937,0.113385436,0.05590442,0.074096552
2010-09-18 00:00:00+00:00,0.140639,0,0,0,0.140639,0.074693422,0.069247452,0.11803188,0.055998788,0.074313949
2010-09-18 01:00:00+00:00,0.140639,0,0,0,0.140639,0.074856836,0.068937966,0.122678324,0.056093157,0.074531346
2010-09-18 02:00:00+00:00,0.1458,0,0,0,0.1458,0.075020249,0.068628481,0.127324769,0.056187525,0.074748743
2010-09-18 03:00:00+00:00,0.159993,0,0,0,0.159993,0.075183662,0.068318995,0.131971213,0.056281893,0.074966141
2010-09-18 04:00:00+00:00,0.174186,0,0,0,0.174186,0.075347076,0.06800951,0.136617657,0.056376262,0.075183538
2010-09-18 05:00:00+00:00,0.14838,0,0,0,0.14838,0.075510489,0.067700024,0.141264101,0.05647063,0.075400935
2010-09-18 06:00:00+00:00,0.087738,0.089332,0.089332,0,0.087738,0.075673902,0.067390539,0.145910545,0.056564999,0.075618332
2010-09-18 07:00:00+00:00,0.092899,0.295342,0.295342,0,0.092899,0.075837316,0.067081053,0.15055699,0.056659367,0.075835729
2010-09-18 08:00:00+00:00,0.110963,0.48859,0.48859,0,0.110963,0.076000729,0.066771568,0.155203434,0.056753735,0.076053126
2010-09-18 09:00:00+00:00,0.09677,0.622588,0.622588,0,0.09677,0.076164143,0.066462083,0.159849878,0.056848104,0.076270523
2010-09-18 10:00:00+00:00,0.077416,0.708274,0.708274,0,0.077416,0.076327556,0.066152597,0.164496322,0.056942472,0.07648792
2010-09-18 11:00:00+00:00,0.058062,0.726505,0.726505,0,0.058062,0.076490969,0.065843112,0.169142766,0.057036841,0.076705317
2010-09-18 12:00:00+00:00,0.045159,0.698247,0.698247,0,0.045159,0.076654383,0.065533626,0.17378921,0.057131209,0.076922714
2010-09-18 13:00:00+00:00,0.036127,0.678193,0.678193,0,0.036127,0.076817796,0.065224141,0.178435655,0.057225578,0.077140111
2010-09-18 14:00:00+00:00,0.029676,0.56516,0.56516,0,0.029676,0.076981209,0.064914655,0.183082099,0.057319946,0.077357508
2010-09-18 15:00:00+00:00,0.029676,0.397435,0.397435,0,0.029676,0.077144623,0.06460517,0.187728543,0.057414314,0.077574906
2010-09-18 16:00:00+00:00,0.042579,0.201452,0.201452,0,0.042579,0.077308036,0.064295684,0.192374987,0.057508683,0.077792303
2010-09-18 17:00:00+00:00,0.077416,0.033727,0.033727,0,0.077416,0.077471449,0.063986199,0.197021431,0.057603051,0.0780097
2010-09-18 18:00:00+00:00,0.101931,0,0,0,0.101931,0.077634863,0.063676713,0.201667876,0.05769742,0.078227097
2010-09-18 19:00:00+00:00,0.09935,0,0,0,0.09935,0.077798276,0.063367228,0.20631432,0.057791788,0.078444494
2010-09-18 20:00:00+00:00,0.081287,0,0,0,0.081287,0.077961689,0.063057742,0.210960764,0.057886156,0.078661891
2010-09-18 21:00:00+00:00,0.067094,0,0,0,0.067094,0.078125103,0.062748257,0.215607208,0.057980525,0.078879288
2010-09-18 22:00:00+00:00,0.065803,0,0,0,0.065803,0.078288516,0.062438771,0.220253652,0.058074893,0.079096685
2010-09-18 23:00:00+00:00,0.074835,0,0,0,0.074835,0.07845193,0.062129286,0.224900097,0.058169262,0.079314082
2010-09-19 00:00:00+00:00,0.083867,0,0,0,0.083867,0.078634733,0.061858397,0.22365323,0.058395381,0.079406292
2010-09-19 01:00:00+00:00,0.090318,0,0,0,0.090318,0.078817536,0.061587508,0.222406363,0.0586215,0.079498502
2010-09-19 02:00:00+00:00,0.09548,0,0,0,0.09548,0.079000339,0.061316619,0.221159496,0.058847619,0.079590713
2010-09-19 03:00:00+00:00,0.100641,0,0,0,0.100641,0.079183142,0.06104573,0.219912629,0.059073738,0.079682923
2010-09-19 04:00:00+00:00,0.09677,0,0,0,0.09677,0.079365945,0.060774841,0.218665762,0.059299857,0.079775133
2010-09-19 05:00:00+00:00,0.09548,0,0,0,0.09548,0.079548748,0.060503952,0.217418895,0.059525976,0.079867343
2010-09-19 06:00:00+00:00,0.064513,0.082951,0.082951,0,0.064513,0.079731551,0.060233063,0.216172029,0.059752095,0.079959553
2010-09-19 07:00:00+00:00,0.041288,0.278022,0.278022,0,0.041288,0.079914354,0.059962174,0.214925162,0.059978214,0.080051763
2010-09-19 08:00:00+00:00,0.041288,0.47674,0.47674,0,0.041288,0.080097157,0.059691286,0.213678295,0.060204332,0.080143973
2010-09-19 09:00:00+00:00,0.027096,0.628057,0.628057,0,0.027096,0.080279961,0.059420397,0.212431428,0.060430451,0.080236184
2010-09-19 10:00:00+00:00,0.020644,0.711008,0.711008,0,0.020644,0.080462764,0.059149508,0.211184561,0.06065657,0.080328394
2010-09-19 11:00:00+00:00,0.018064,0.748382,0.748382,0,0.018064,0.080645567,0.058878619,0.209937694,0.060882689,0.080420604
2010-09-19 12:00:00+00:00,0.016773,0.742001,0.742001,0,0.016773,0.08082837,0.05860773,0.208690827,0.061108808,0.080512814
2010-09-19 13:00:00+00:00,0.012903,0.680927,0.680927,0,0.012903,0.081011173,0.058336841,0.20744396,0.061334927,0.080605024
2010-09-19 14:00:00+00:00,0.009032,0.549664,0.549664,0,0.009032,0.081193976,0.058065952,0.206197094,0.061561046,0.080697234
2010-09-19 15:00:00+00:00,0.011612,0.370089,0.370089,0,0.011612,0.081376779,0.057795063,0.204950227,0.061787165,0.080789444
2010-09-19 16:00:00+00:00,0.032257,0.137644,0.137644,0,0.032257,0.081559582,0.057524174,0.20370336,0.062013284,0.080881655
2010-09-19 17:00:00+00:00,0.086448,0.019143,0.019143,0,0.086448,0.081742385,0.057253285,0.202456493,0.062239403,0.080973865
2010-09-19 18:00:00+00:00,0.180637,0,0,0,0.180637,0.081925188,0.056982396,0.201209626,0.062465522,0.081066075
2010-09-19 19:00:00+00:00,0.272246,0,0,0,0.272246,0.082107992,0.056711507,0.199962759,0.062691641,0.081158285
2010-09-19 20:00:00+00:00,0.318695,0,0,0,0.318695,0.082290795,0.056440618,0.198715892,0.06291776,0.081250495
2010-09-19 21:00:00+00:00,0.308373,0,0,0,0.308373,0.082473598,0.056169729,0.197469026,0.063143879,0.081342705
2010-09-19 22:00:00+00:00,0.286439,0,0,0,0.286439,0.082656401,0.055898841,0.196222159,0.063369998,0.081434915
2010-09-19 23:00:00+00:00,0.281277,0,0,0,0.281277,0.082839204,0.055627952,0.194975292,0.063596117,0.081527125
2010-09-20 00:00:00+00:00,0.252892,0,0,0,0.252892,0.082848768,0.055704024,0.193516936,0.06364447,0.081508866
2010-09-20 01:00:00+00:00,0.229667,0,0,0,0.229667,0.082858332,0.055780097,0.192058581,0.063692822,0.081490607
2010-09-20 02:00:00+00:00,0.205152,0,0,0,0.205152,0.082867897,0.05585617,0.190600226,0.063741175,0.081472347
2010-09-20 03:00:00+00:00,0.199991,0,0,0,0.199991,0.082877461,0.055932243,0.189141871,0.063789527,0.081454088
2010-09-20 04:00:00+00:00,0.206442,0,0,0,0.206442,0.082887025,0.056008316,0.187683515,0.06383788,0.081435829
2010-09-20 05:00:00+00:00,0.175476,0,0,0,0.175476,0.082896589,0.056084389,0.18622516,0.063886232,0.081417569
2010-09-20 06:00:00+00:00,0.107092,0.046489,0.046489,0,0.107092,0.082906154,0.056160461,0.184766805,0.063934585,0.08139931
2010-09-20 07:00:00+00:00,0.073545,0.196895,0.196895,0,0.073545,0.082915718,0.056236534,0.183308449,0.063982937,0.08138105
2010-09-20 08:00:00+00:00,0.076126,0.263438,0.263438,0,0.076126,0.082925282,0.056312607,0.181850094,0.06403129,0.081362791
2010-09-20 09:00:00+00:00,0.073545,0.37647,0.37647,0,0.073545,0.082934847,0.05638868,0.180391739,0.064079642,0.081344532
2010-09-20 10:00:00+00:00,0.117414,0.331804,0.331804,0,0.117414,0.082944411,0.056464753,0.178933383,0.064127995,0.081326272
2010-09-20 11:00:00+00:00,0.139348,0.18231,0.18231,0,0.139348,0.082953975,0.056540825,0.177475028,0.064176347,0.081308013
2010-09-20 12:00:00+00:00,0.162573,0.130352,0.130352,0,0.162573,0.082963539,0.056616898,0.176016673,0.0642247,0.081289754
2010-09-20 13:00:00+00:00,0.212894,0.085686,0.085686,0,0.212894,0.082973104,0.056692971,0.174558317,0.064273052,0.081271494
2010-09-20 14:00:00+00:00,0.206442,0.066543,0.066543,0,0.206442,0.082982668,0.056769044,0.173099962,0.064321405,0.081253235
2010-09-20 15:00:00+00:00,0.166444,0.061985,0.061985,0,0.166444,0.082992232,0.056845117,0.171641607,0.064369757,0.081234975
