Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
903.890,1330.110,1403.790,1344.590,2817.610
876.410,1288.890,1351.240,1227.210,2817.610
842.970,1245.470,1194.400,1166.860,2817.610
784.600,1162.310,1124.000,1136.880,2817.610
725.400,1081.600,1078.570,1087.610,2817.610
667.860,1009.980,1011.160,1038.920,2817.610
615.750,938.080,1001.000,930.780,2817.610
562.700,851.370,906.910,787.400,2817.610
509.250,760.240,711.430,685.710,2817.610
453.000,672.200,626.690,617.030,2817.610
396.050,588.290,522.120,523.710,2817.610
346.230,512.690,453.430,430.330,2817.610
299.180,439.030,379.100,340.260,2817.610
249.720,339.700,305.240,261.160,2817.610
199.560,250.570,208.220,188.500,2817.610
151.990,184.570,161.810,127.500,2817.610
110.450,127.570,98.290,80.500,2817.610
71.170,87.510,71.600,44.020,2817.610
33.750,44.090,26.690,15.170,2817.610
2.940,3.850,3.140,1.270,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
7.500,6.570,6.760,1.630,2817.610
42.640,38.150,39.890,15.380,2817.610
74.780,67.050,60.880,51.360,2817.610
109.090,97.460,101.440,98.150,2817.610
145.010,130.810,163.250,142.890,2817.610
181.410,161.170,240.320,204.540,2817.610
214.830,188.900,312.450,266.230,2817.610
269.020,235.900,336.700,320.130,2817.610
322.470,282.900,387.210,375.290,2817.610
377.120,326.690,433.260,461.770,2817.610
436.320,373.490,511.830,529.910,2817.610
500.810,421.960,566.230,617.040,2817.610
567.000,469.880,661.200,692.060,2817.610
644.460,540.090,711.130,765.320,2817.610
722.360,615.980,813.530,866.750,2817.610
764.560,663.640,863.500,987.520,2817.610
808.040,713.970,1048.920,1066.360,2817.610
855.780,781.170,1093.050,1124.060,2817.610
904.640,851.520,1138.040,1189.340,2817.610
944.070,916.050,1214.840,1257.960,2817.610
982.620,982.000,1257.330,1295.300,2817.610
995.970,1004.930,1313.790,1328.610,2817.610
1005.660,1023.840,1317.070,1326.450,2817.610
999.360,1026.370,1316.820,1343.400,2817.610
989.660,1025.780,1316.450,1322.920,2817.610
959.860,1005.950,1297.770,1289.450,2817.610
929.060,981.470,1276.920,1276.350,2817.610
920.550,983.010,1263.010,1254.610,2817.610
907.880,980.820,1239.030,1252.860,2817.610
896.580,966.570,1231.460,1221.200,2817.610
883.210,951.030,1198.160,1194.170,2817.610
870.460,942.160,1173.900,1138.050,2817.610
854.550,929.860,1139.130,1099.260,2817.610
833.830,881.910,1021.610,1042.920,2817.610
804.150,831.550,933.210,983.350,2817.610
744.220,751.100,915.770,920.780,2817.610
690.000,676.130,833.700,832.540,2817.610
619.460,607.890,750.430,749.750,2817.610
555.760,535.650,672.230,654.280,2817.610
487.410,470.120,583.270,544.630,2817.610
418.820,408.740,517.390,446.120,2817.610
351.380,342.910,382.620,357.170,2817.610
290.660,280.780,307.930,262.610,2817.610
232.090,222.970,238.730,184.420,2817.610
177.660,173.220,164.300,132.080,2817.610
135.810,135.110,129.220,91.330,2817.610
98.020,99.630,77.840,56.190,2817.610
61.620,63.100,55.690,27.900,2817.610
27.140,28.250,16.880,8.970,2817.610
0.840,0.960,0.890,0.760,2817.610
0.000,0.000,0.010,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
1.670,1.540,1.420,0.010,2817.610
16.530,11.670,11.040,0.170,2817.610
30.490,20.780,12.540,1.520,2817.610
45.990,31.020,14.710,5.750,2817.610
60.530,41.090,19.040,12.880,2817.610
79.000,53.230,26.800,22.380,2817.610
99.190,65.460,37.110,34.380,2817.610
120.590,76.990,50.030,50.000,2817.610
144.040,88.610,60.830,65.300,2817.610
179.840,108.950,91.880,75.230,2817.610
222.420,133.240,119.700,93.680,2817.610
281.270,169.230,126.970,124.740,2817.610
352.150,210.710,165.830,180.950,2817.610
428.010,269.620,242.500,250.120,2817.610
503.730,338.240,310.440,323.880,2817.610
583.740,408.470,391.120,441.350,2817.610
674.120,483.080,466.620,563.420,2817.610
774.510,565.520,593.710,636.600,2817.610
881.330,654.480,681.280,692.120,2817.610
987.960,752.380,793.960,756.940,2817.610
1095.650,847.580,887.150,772.060,2817.610
1139.500,909.420,851.260,840.660,2817.610
1183.290,971.680,916.410,922.150,2817.610
1221.380,1031.750,985.570,934.980,2817.610
1254.300,1091.020,1047.140,959.170,2817.610
1261.520,1122.450,1010.050,975.400,2817.610
1258.370,1152.720,1045.900,1002.600,2817.610
1252.120,1180.310,1037.620,1054.050,2817.610
1239.940,1202.730,1067.140,1024.790,2817.610
1219.740,1216.460,1051.700,1088.370,2817.610
1193.400,1224.620,1068.050,1042.010,2817.610
1163.760,1225.220,1045.730,1092.390,2817.610
1130.980,1217.390,1046.820,1103.280,2817.610
1081.830,1141.170,1053.540,1035.930,2817.610
1027.590,1064.370,981.090,1038.270,2817.610
969.280,981.850,959.410,980.430,2817.610
909.240,895.400,874.060,924.700,2817.610
836.680,807.350,825.940,879.330,2817.610
765.390,726.590,744.260,809.180,2817.610
699.040,651.690,742.300,666.120,2817.610
628.980,571.570,657.650,569.410,2817.610
541.120,484.110,488.650,473.490,2817.610
444.800,396.010,399.240,354.160,2817.610
343.470,306.200,275.080,257.820,2817.610
254.070,228.480,208.770,191.110,2817.610
184.840,168.070,158.720,131.230,2817.610
126.540,118.460,106.630,82.220,2817.610
75.540,71.210,70.600,43.150,2817.610
29.240,27.840,19.330,14.890,2817.610
0.020,0.020,0.020,0.020,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
2.460,2.520,2.360,0.110,2817.610
36.390,40.710,33.990,3.520,2817.610
77.930,89.780,46.280,18.610,2817.610
121.300,141.970,63.640,46.530,2817.610
167.270,204.260,94.060,79.660,2817.610
223.440,286.910,145.370,116.950,2817.610
289.770,375.700,233.320,155.670,2817.610
358.360,475.240,251.210,208.740,2817.610
421.140,554.830,303.860,271.480,2817.610
480.860,617.290,378.800,337.310,2817.610
547.240,678.120,426.600,416.130,2817.610
613.890,735.830,496.810,502.040,2817.610
681.450,788.210,572.650,573.380,2817.610
738.250,833.930,629.140,631.520,2817.610
791.870,880.580,682.220,678.900,2817.610
843.580,928.650,740.190,722.270,2817.610
891.510,975.380,784.430,759.010,2817.610
934.560,1015.870,834.430,814.790,2817.610
977.310,1053.220,863.190,878.400,2817.610
1017.920,1088.150,907.580,902.060,2817.610
1056.230,1120.310,933.010,974.460,2817.610
1088.220,1138.130,960.130,1050.330,2817.610
1116.700,1152.760,1076.970,1111.650,2817.610
1138.160,1163.180,1091.150,1149.200,2817.610
1152.760,1169.710,1173.380,1137.340,2817.610
1152.460,1154.400,1157.880,1138.460,2817.610
1146.260,1134.390,1126.240,1124.870,2817.610
1134.360,1109.630,1101.880,1063.770,2817.610
1116.490,1081.270,1039.620,1064.120,2817.610
1094.980,1059.140,1019.580,1038.350,2817.610
1067.130,1033.760,1005.510,1045.860,2817.610
1035.230,1005.580,978.750,1020.310,2817.610
1001.110,974.920,997.760,1005.470,2817.610
946.270,927.150,948.860,955.950,2817.610
891.950,880.370,903.700,936.280,2817.610
835.360,834.180,856.360,859.930,2817.610
777.520,788.340,817.320,818.130,2817.610
721.700,734.370,761.900,709.370,2817.610
663.070,673.860,645.540,646.520,2817.610
600.800,604.940,578.020,569.920,2817.610
534.490,535.960,502.800,505.880,2817.610
460.920,463.440,439.820,428.090,2817.610
379.540,379.570,358.610,341.560,2817.610
293.490,292.030,278.740,270.770,2817.610
218.440,217.770,205.620,199.960,2817.610
159.250,161.240,155.470,135.520,2817.610
110.600,113.000,100.270,82.270,2817.610
63.350,65.030,57.970,39.830,2817.610
21.190,22.060,19.760,11.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.750,0.620,0.630,0.040,2817.610
40.410,29.030,27.730,6.930,2817.610
95.130,72.870,49.540,34.660,2817.610
156.370,146.690,102.480,86.030,2817.610
236.720,233.550,184.750,151.870,2817.610
342.980,349.330,272.960,232.610,2817.610
463.360,486.740,358.660,333.460,2817.610
592.070,616.700,447.210,450.300,2817.610
680.640,701.880,554.980,581.980,2817.610
763.300,791.490,689.710,721.400,2817.610
846.530,880.570,815.520,860.920,2817.610
929.890,969.270,907.460,976.440,2817.610
1009.680,1052.880,1066.700,1094.880,2817.610
1082.000,1135.710,1148.850,1196.610,2817.610
1152.160,1219.480,1266.430,1291.480,2817.610
1226.390,1300.470,1345.090,1375.580,2817.610
1303.270,1379.770,1464.230,1436.440,2817.610
1358.300,1445.560,1525.830,1471.690,2817.610
1403.720,1498.790,1527.780,1449.990,2817.610
1443.370,1544.920,1572.480,1380.210,2817.610
1476.570,1584.340,1446.810,1297.430,2817.610
1471.240,1576.200,1445.520,1218.220,2817.610
1461.150,1563.290,1199.000,1241.050,2817.610
1445.000,1544.940,1198.790,1252.390,2817.610
1423.740,1520.160,1347.170,1198.100,2817.610
1395.850,1488.880,1324.520,1180.460,2817.610
1364.850,1450.950,1068.250,1178.560,2817.610
1329.450,1407.910,1044.250,1168.250,2817.610
1292.600,1360.980,1114.410,1156.230,2817.610
1255.170,1310.650,1076.360,1142.790,2817.610
1215.830,1255.820,1126.190,1102.890,2817.610
1169.950,1197.610,1074.440,1080.370,2817.610
1117.920,1135.340,1047.020,1070.190,2817.610
1041.910,1058.900,974.970,1045.820,2817.610
969.570,982.380,997.780,996.490,2817.610
902.180,910.620,925.250,946.680,2817.610
834.900,838.540,887.760,893.200,2817.610
762.800,759.330,806.110,821.160,2817.610
682.660,676.120,739.520,743.530,2817.610
603.180,590.900,651.110,662.120,2817.610
526.480,510.390,579.700,591.050,2817.610
450.380,430.940,480.340,487.210,2817.610
357.410,341.830,373.120,374.540,2817.610
268.900,251.300,271.870,265.880,2817.610
194.620,178.620,190.340,184.740,2817.610
143.270,125.230,131.340,118.860,2817.610
98.220,75.460,76.200,72.330,2817.610
54.460,38.190,37.720,33.190,2817.610
14.260,9.870,9.710,6.370,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.080,0.080,0.080,0.030,2817.610
21.490,20.120,20.080,3.040,2817.610
52.520,48.130,31.700,20.630,2817.610
97.160,86.800,59.640,52.070,2817.610
149.740,133.300,100.650,96.200,2817.610
210.300,184.790,150.760,141.120,2817.610
276.730,240.270,208.820,179.210,2817.610
342.790,297.950,239.690,229.760,2817.610
400.130,353.200,287.130,266.080,2817.610
442.760,405.340,342.560,300.210,2817.610
484.850,456.560,356.970,351.100,2817.610
525.830,508.410,413.770,405.680,2817.610
564.140,559.250,463.570,451.410,2817.610
592.640,606.440,515.510,483.860,2817.610
618.030,653.350,562.810,502.690,2817.610
640.330,697.380,611.360,503.080,2817.610
661.320,740.270,604.160,502.690,2817.610
673.340,775.340,645.990,489.530,2817.610
682.770,809.700,534.900,473.680,2817.610
689.120,840.780,579.640,460.750,2817.610
694.110,869.100,505.090,470.520,2817.610
696.560,863.200,517.290,490.340,2817.610
696.530,854.590,500.790,558.310,2817.610
693.920,843.150,506.940,609.520,2817.610
689.020,829.420,585.560,588.860,2817.610
687.690,802.210,570.480,601.430,2817.610
685.730,774.080,585.590,596.890,2817.610
681.680,743.580,564.460,590.850,2817.610
676.690,712.230,570.610,576.590,2817.610
666.820,680.310,545.730,554.830,2817.610
656.310,646.510,537.020,508.790,2817.610
643.190,612.870,508.820,481.690,2817.610
627.480,579.440,457.830,434.400,2817.610
585.570,546.080,430.510,425.580,2817.610
544.800,510.270,395.810,452.870,2817.610
502.340,472.710,363.940,479.300,2817.610
458.740,435.650,445.060,461.760,2817.610
407.370,394.470,403.430,445.360,2817.610
358.270,353.590,404.990,381.410,2817.610
314.670,315.750,364.570,339.260,2817.610
274.370,280.650,315.460,274.020,2817.610
228.750,234.720,244.480,235.400,2817.610
185.250,191.580,197.750,201.130,2817.610
143.910,148.710,152.180,168.430,2817.610
107.060,109.430,111.410,127.550,2817.610
74.980,76.080,86.600,86.980,2817.610
47.110,46.950,46.740,51.510,2817.610
24.750,24.170,24.700,24.410,2817.610
5.210,5.020,4.700,4.970,2817.610
0.000,0.000,0.120,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
16.960,17.050,17.800,2.790,2817.610
46.060,46.290,34.350,24.440,2817.610
98.190,96.710,77.550,73.450,2817.610
159.490,157.080,138.240,145.140,2817.610
229.070,226.210,219.380,233.300,2817.610
313.270,310.040,320.810,312.410,2817.610
401.360,399.570,417.160,380.250,2817.610
469.810,469.650,439.610,446.500,2817.610
549.140,550.140,521.590,623.310,2817.610
625.900,633.900,623.040,810.960,2817.610
705.820,715.470,878.590,879.820,2817.610
786.820,798.010,953.020,908.890,2817.610
863.810,884.160,977.200,1016.560,2817.610
940.520,974.280,1062.720,1150.820,2817.610
1015.350,1064.900,1237.580,1291.430,2817.610
1089.190,1159.400,1323.530,1382.220,2817.610
1161.140,1222.830,1439.390,1395.760,2817.610
1232.570,1282.380,1488.160,1406.770,2817.610
1300.800,1335.590,1450.120,1374.950,2817.610
1364.280,1382.840,1491.670,1414.260,2817.610
1372.720,1390.700,1494.130,1435.800,2817.610
1375.610,1393.770,1405.510,1379.480,2817.610
1375.190,1392.190,1403.360,1365.940,2817.610
1370.610,1385.830,1364.590,1342.340,2817.610
1358.640,1361.350,1341.180,1358.630,2817.610
1342.320,1332.790,1347.000,1313.800,2817.610
1321.870,1299.970,1313.470,1276.980,2817.610
1298.210,1263.080,1252.300,1234.030,2817.610
1266.200,1220.980,1210.740,1158.230,2817.610
1229.220,1173.830,1105.720,1110.580,2817.610
1187.840,1122.440,1057.730,1165.630,2817.610
1141.600,1068.640,1131.770,1168.120,2817.610
1085.700,1003.590,1063.590,1057.650,2817.610
1028.900,939.840,998.020,973.060,2817.610
970.400,876.350,931.630,909.120,2817.610
908.280,811.790,841.780,857.320,2817.610
841.730,737.670,766.160,832.000,2817.610
770.360,659.680,740.280,797.990,2817.610
697.230,579.700,656.210,733.650,2817.610
622.960,502.920,643.970,655.770,2817.610
542.510,422.790,523.270,556.680,2817.610
445.890,335.170,437.990,442.930,2817.610
330.560,247.920,313.030,346.560,2817.610
224.610,172.230,226.620,243.440,2817.610
147.650,115.850,141.680,163.650,2817.610
81.060,65.840,65.850,94.550,2817.610
34.120,29.810,40.320,40.110,2817.610
3.740,3.490,3.070,4.990,2817.610
0.000,0.000,0.720,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
0.000,0.000,0.000,0.000,2817.610
11.730,9.990,8.550,0.650,2817.610
33.310,28.280,15.890,5.760,2817.610
58.970,50.870,22.960,19.230,2817.610
88.420,76.850,39.090,41.360,2817.610
