Total ,Coal ,Fuel ,Gas ,Nuclear ,Water ,Wind ,Other 
6135195,431000,0,1250769,2849800,701905,239931,661790
6064546,430200,0,1388628,2848600,479656,236376,681086
6006186,429600,0,1429425,2850200,370156,236271,690534
5943100,428800,0,1449024,2850200,308028,233796,673252
6023569,430600,0,1509780,2851200,341965,224871,665153
5988141,432800,0,1512755,2849800,296331,224544,671911
5922298,432000,0,1528831,2856000,218705,215857,670905
5838718,431000,0,1550858,2856200,110937,225599,664124
5768127,430000,0,1537889,2855600,32786,249228,662624
5602202,418400,0,1384708,2856200,29899,247196,665799
5934377,333000,0,1512205,2857600,309380,256444,665748
5861353,276600,0,1490561,2853600,284846,288456,667290
5645422,284800,0,1294975,2851000,222432,333446,658769
5463275,263400,0,1277022,2853200,67035,364875,637743
5437842,183800,0,1346700,2854200,17087,393722,642333
5467025,149000,0,1355702,2853200,15673,441172,652278
5414885,148200,0,1220372,2852800,16265,511399,665849
5500825,147000,0,1202093,2852800,18708,615921,664303
5538194,140200,0,1270204,2852800,18664,609057,647269
5489834,134600,0,1262173,2850400,18669,607222,616770
5519176,135600,0,1310937,2851800,18791,600867,601181
5445581,134800,0,1236670,2855800,22917,599260,596134
5532510,133600,0,1305313,2861400,23312,602211,606674
5490933,83600,0,1305176,2860400,23208,606281,612268
5495579,70000,0,1358188,2859000,24186,588756,595449
5468474,65800,0,1314323,2861400,24450,591535,610966
5572134,65600,0,1399632,2860000,24201,602120,620581
5504636,65400,0,1318152,2859600,24016,614847,622621
5553492,64800,0,1340570,2861800,23953,636524,625845
5549940,65200,0,1365144,2860200,23915,638565,596916
5561771,64600,0,1386435,2860000,23696,635214,591826
5542069,66200,0,1356151,2861400,23780,650759,583779
5580310,68600,0,1387979,2860600,23731,658224,581176
5623991,79600,0,1377479,2862000,23882,676912,604118
5558509,91000,0,1281109,2863000,23960,680205,619235
5636538,90400,0,1337633,2866800,23987,694128,623590
5649470,89400,0,1327016,2870000,24030,708270,630754
5692993,88400,0,1369095,2872000,24080,710146,629272
5629426,89200,0,1309850,2874600,24094,714940,616742
5559421,89000,0,1235144,2873800,24123,711276,626078
5514260,88200,0,1213692,2873200,25345,685649,628174
5569812,87200,0,1250474,2873200,25480,706966,626492
5672592,88200,0,1339623,2876200,25473,712438,630658
5697794,89000,0,1346144,2875000,25716,722207,639727
5632425,88800,0,1271136,2875400,25847,732925,638317
5610287,87800,0,1239666,2879400,25840,731615,645966
5601118,73600,0,1246652,2879400,25718,726875,648873
5571271,71600,0,1226342,2881400,25513,727391,639025
5539118,73400,0,1224481,2882200,25504,721179,612354
5511294,73800,0,1196339,2880000,25821,719788,615546
5557562,72200,0,1229656,2878600,27497,722348,627261
5564858,73200,0,1219345,2881400,27215,732556,631142
5540918,73200,0,1201692,2879600,28570,722199,635657
5564619,72600,0,1195722,2879600,28586,729806,658305
5546576,72800,0,1195897,2880000,29339,730869,637671
5527866,72400,0,1196133,2878600,29486,723495,627752
5561632,72600,0,1212049,2880200,29919,744101,622763
5621405,70600,0,1227711,2880600,30945,760138,651411
5689203,70800,0,1274051,2883200,32127,770248,658777
5644325,69800,0,1212187,2883200,31378,774615,673145
5646482,69400,0,1235519,2883200,31801,777516,649046
5578852,68800,0,1307700,2882800,32259,672985,614308
5625331,68800,0,1388542,2881000,32317,640083,614589
5703766,66800,0,1337998,2881800,32044,757409,627715
5684454,67400,0,1287957,2881400,31586,760267,655844
5625892,69400,0,1223414,2881000,29430,762450,660198
5656159,71800,0,1279940,2881400,28391,766784,627844
5728051,71200,0,1310968,2880600,27321,783198,654764
5738186,65200,0,1309889,2880400,25954,780794,675949
5769366,71000,0,1357008,2880600,26509,766997,667252
5654874,75600,0,1252394,2879600,24321,749902,673057
5621577,94200,0,1235939,2872000,22401,735009,662028
5628388,100200,0,1266678,2869600,22124,725379,644407
5732865,112800,0,1382731,2872600,19743,725468,619523
5605244,129400,0,1259706,2869600,18221,723680,604637
5605703,140600,0,1242392,2869600,18619,723233,611259
5661030,157000,0,1233856,2870600,20109,741098,638367
5750613,201400,0,1284530,2875000,20901,745061,623721
5928455,202800,0,1324792,2871000,153211,763385,613267
6105706,213400,0,1432352,2864800,197046,781191,616917
6655437,295200,0,1355796,2872400,748070,762208,621763
6806266,356800,0,1308219,2873000,862301,758082,647864
7029759,377600,0,1501320,2872000,861537,755340,661962
6991647,379400,0,1541483,2873000,804700,734870,658194
6916279,379600,0,1540844,2872000,794802,675964,653069
6897486,369000,0,1531955,2873000,795121,664349,664061
6931133,316800,0,1527005,2871000,919724,634766,661838
6929544,312200,0,1661763,2873400,734009,698305,649867
6829433,317200,0,1556098,2871400,751910,686857,645968
6877931,317200,0,1523012,2872800,839393,672263,653263
6927783,316200,0,1491108,2873200,913307,684945,649023
6907814,318800,0,1528217,2872200,830937,701509,656151
6639646,318000,0,1366669,2872800,692131,709385,680661
6613701,315800,0,1241914,2872400,821158,692536,669893
6215328,241800,0,1205669,2866000,560994,669154,671711
6030902,233800,0,1194784,2866200,347436,713072,675610
5880138,233000,0,1184313,2865000,239762,684914,673149
5623137,232400,0,1288888,2864600,30711,562322,644216
5865682,232400,0,1399118,2865800,159661,565661,643042
5959710,232600,0,1387700,2864800,175178,662584,636848
5952120,234000,0,1311734,2866800,177385,728360,633841
5845125,219400,0,1254975,2870200,180290,703931,616329
5867214,161400,0,1352030,2866800,169019,707842,610123
5824389,149200,0,1364876,2866200,141416,676131,626566
5669885,144600,0,1355671,2869200,28511,630102,641801
5572315,144400,0,1272968,2869200,21500,622093,642154
5616481,141200,0,1263174,2868800,20913,680417,641977
5684281,142200,0,1302573,2868200,20871,698507,651930
5624039,140600,0,1222943,2869800,21381,718618,650697
5576548,141200,0,1195857,2870000,22299,691544,655648
5737955,140600,0,1327073,2870400,24005,709255,666622
5834453,140600,0,1377123,2870400,24513,738926,682891
5657004,142400,0,1219724,2870000,25394,723478,676008
5717445,142600,0,1274865,2871000,25998,722567,680415
5867303,142400,0,1375632,2870400,26320,768706,683845
5853024,143600,0,1362970,2870600,26421,748460,700973
5823241,142600,0,1326873,2872000,26374,755963,699431
5734082,143400,0,1247715,2869600,30048,746961,696358
5657389,142000,0,1227195,2873600,32295,707587,674712
5703032,141600,0,1200813,2873600,33788,758384,694847
5703065,141400,0,1216901,2872800,36085,742693,693186
5678067,142000,0,1241612,2872800,37036,697668,686951
5681682,141800,0,1242876,2872800,37192,702371,684643
5722253,141800,0,1228044,2872400,37018,756205,686786
5780372,141200,0,1272171,2873400,36193,784848,672560
5860983,139200,0,1339542,2874400,35555,788248,684038
5784617,139200,0,1256379,2873000,34636,794798,686604
5761566,137600,0,1219191,2874400,33262,796566,700547
5753329,139000,0,1225606,2875000,32383,788667,692673
5799681,137600,0,1277382,2875000,29954,791921,687824
5771833,135600,0,1269665,2874200,27052,791546,673770
5773045,134600,0,1268845,2872600,25219,792006,679775
6071370,157000,0,1505084,2874600,67542,789387,677757
6276155,202200,0,1673334,2874200,22277,792092,712052
6219427,278800,0,1532448,2873600,22242,795029,717308
6253797,345400,0,1514396,2874200,22319,792808,704674
6232297,358400,0,1475449,2872800,20721,801851,703076
6297863,359000,0,1514365,2874400,20704,807810,721584
6621527,415400,0,1619776,2870600,209643,799262,706846
6690154,432200,0,1687948,2872400,177782,797939,721885
6814174,433400,0,1841245,2871200,125275,804374,738680
6832655,436200,0,1956737,2871200,22234,804377,741907
7121403,438000,10920,2005592,2871600,240223,801723,753345
7080806,437800,6400,1957120,2872000,260669,799935,746882
7080490,438200,0,2000937,2872800,224636,805591,738326
7128014,438800,0,1971537,2872800,290186,808779,745912
6847161,438600,0,1948617,2872200,39728,806184,741832
6865467,438000,0,1977602,2873600,24249,808081,743935
6898355,437000,0,2009559,2873600,24155,808640,745401
6780631,436400,0,1888668,2873600,25196,808684,748083
6854535,435800,0,1959895,2873600,34266,805781,745193
6979054,438800,0,1964325,2871400,165753,793313,745463
7030390,438600,0,2005746,2872400,162793,798457,752394
7034574,437600,0,2002483,2872400,163447,806281,752363
6830895,438800,0,1896362,2872800,64924,809187,748822
6764612,436600,0,1866443,2873400,25634,815625,746910
6829994,437200,0,1933206,2872800,26077,811578,749133
6816710,437800,0,1943962,2872000,25495,806465,730988
6815647,438200,0,1948484,2872000,25539,789826,741598
6777602,436600,0,1917469,2873000,25639,774591,750303
6801162,438400,0,1935735,2873000,25145,777448,751434
6754570,437800,0,1929493,2870600,25582,736828,754267
6855264,437000,0,1994739,2872600,25208,771240,754477
6917261,439000,0,2054053,2870600,25543,805793,722272
6903545,438400,0,2058036,2872600,26173,798148,710188
6910975,437600,0,2048425,2871200,24943,803040,725767
6886281,435400,0,2008580,2869200,25129,805047,742925
6793036,437600,0,1939697,2871200,25787,775650,743102
6820512,436000,0,1995747,2868800,25971,738181,755813
6925109,437600,0,2052262,2870800,26261,794317,743869
6794620,435800,0,1959523,2870600,25309,788163,715225
6837684,435800,0,1998555,2871600,25952,782469,723308
6983951,435600,0,2144582,2870000,26284,783770,723715
7200326,430000,0,2367959,2871400,26875,776657,727435
7438258,431400,0,2541991,2870400,103003,774531,716933
7652016,424800,0,2677260,2870600,169112,781479,728765
7883084,440400,0,2749448,2870200,293666,780777,748593
7957410,436400,0,2760311,2869800,367031,779002,744866
8205479,435000,0,2745260,2871000,625466,781587,747166
8120442,432600,0,2740998,2870200,577659,753271,745714
8054890,434600,0,2739396,2871200,513746,748284,747664
8001345,435800,0,2748814,2870600,525135,683378,737618
8009098,434200,0,2786649,2870200,613926,592597,711526
7930086,435400,0,2813024,2871200,707216,446749,656497
7848089,435200,0,2798659,2870200,667059,374659,702312
7702320,434200,0,2775384,2870600,547776,354580,719780
7575030,434800,0,2674908,2870200,499245,356225,739652
7530252,434800,0,2625331,2871600,461870,396432,740219
7448762,436200,0,2613953,2870400,415571,381695,730943
7385244,434000,0,2618750,2870800,412084,335387,714223
7618156,436600,0,2647152,2870400,625120,309038,729846
7939647,435800,0,2740126,2873200,824863,327385,738273
7841229,431000,0,2795112,2871800,662400,353645,727272
7555612,431000,0,2720960,2872400,552532,260034,718686
7412031,433800,0,2663639,2873200,588243,163027,690122
7510602,435000,0,2661059,2874800,606338,242416,690989
7635097,439800,0,2646698,2874600,545317,433566,695116
7507749,439600,0,2619118,2877600,335920,503834,731677
7222451,437200,0,2609562,2879200,157903,410142,728444
7064646,438400,0,2532852,2881600,80357,427212,704225
6944818,437600,0,2447997,2880600,24782,436433,717406
6759426,437600,0,2307871,2881600,24994,388065,719296
6590348,435600,0,2203286,2881000,24825,310562,735075
6468530,437200,0,2117222,2883400,24598,281530,724580
6309038,435600,0,1982874,2884400,24393,289314,692457
6113412,436800,0,1783364,2884000,23122,278704,707422
6077711,435800,0,1773328,2884400,24916,270524,688743
6116382,437400,0,1802337,2885400,24748,265810,700687
6002548,435600,0,1685073,2883400,25004,276558,696913
5881681,436200,0,1553576,2884800,24611,294824,687670
5722099,435800,0,1424899,2883000,25024,247215,706161
5784339,437400,0,1477640,2883600,25084,222736,737879
5823785,435200,0,1523515,2887000,26522,236829,714719
5830941,429600,0,1538943,2885600,26482,280770,669546
5825070,434000,0,1495785,2886200,26890,292522,689673
5762591,435800,0,1406873,2885600,27835,305448,701035
5809861,437400,0,1401321,2886200,27979,336381,720580
5871848,437400,0,1453700,2886200,28828,336368,729352
5923915,436000,0,1468349,2884200,28737,356815,749814
5836049,371400,0,1442806,2884800,29671,376474,730898
5831397,306200,0,1513172,2885800,33225,382446,710554
5858602,274600,0,1549020,2883800,33695,389315,728172
5814241,306000,0,1446001,2886400,34055,387735,754050
5982845,347200,0,1616288,2883400,34365,360330,741262
6116401,365600,0,1722549,2885000,34332,349357,759563
6296313,419400,0,1854121,2883000,34457,345958,759377
6271440,439600,0,1856464,2884600,34791,294090,761895
6292191,438000,0,1908655,2882200,34727,283184,745425
6454270,438600,0,2056624,2884600,34485,289009,750952
6570122,438600,0,2194999,2884200,33967,250091,768265
7000890,437800,0,2576034,2884200,86025,272736,744095
7165383,437600,0,2800315,2884400,35316,288449,719303
7318779,436400,0,2770734,2885200,199394,300899,726152
7147722,433800,0,2643735,2885800,153226,261039,770122
7622553,447400,0,2963413,2885400,325032,225153,776155
7678581,448600,0,3036164,2885800,353283,191426,763308
7683164,446600,0,3103565,2884400,295586,176897,776116
7775029,445800,0,3129986,2884000,418289,197676,699278
7869080,447000,0,3238768,2882200,488185,184809,628118
7965716,448800,0,3252226,2882200,548249,195612,638629
7928552,446200,0,3355397,2881800,370627,165492,709036
7915634,447400,0,3372030,2881800,296759,163222,754423
7830616,448200,0,3327242,2882200,187698,224096,761180
7739689,449800,0,3375846,2882600,36154,222189,773100
7881980,447400,0,3417750,2883000,147036,222855,763939
7847691,448400,0,3375912,2883600,154761,219708,765310
7845529,449400,0,3395940,2884800,120558,218803,776028
7858006,448400,0,3436667,2885400,80455,224219,782865
7973032,447600,5900,3447388,2884000,198313,213055,776776
8020427,447400,2580,3502306,2885200,202157,192703,788081
7828450,448000,0,3365919,2885200,183976,151282,794073
7658105,448800,0,3291960,2885200,80444,152627,799074
7731362,449000,0,3350836,2885200,61010,197914,787402
7662784,448200,0,3281291,2885600,60381,188014,799298
7578869,446200,0,3198608,2885600,38119,205674,804668
7549787,445200,0,3264552,2886600,27856,210724,714855
7500009,444000,0,3266557,2886600,28796,215229,658827
7655644,443200,0,3164395,2886400,293337,209182,659130
7549838,443000,0,3096381,2887400,270893,202318,649846
7510762,443800,0,3089158,2888000,252144,194972,642688
7516769,441600,0,3167614,2886600,188933,182267,649755
7411627,438000,0,3105855,2885000,130010,174084,678678
7371580,442400,0,3082556,2883600,133477,161626,667921
7399188,440200,0,3157505,2883600,116822,152608,648453
7395931,442000,0,3163785,2881600,111176,146488,650882
7425061,446800,0,3200077,2882200,124874,130777,640333
7359341,447200,0,3181383,2882600,88530,120992,638636
7321904,446600,0,3212644,2881800,29245,104545,647070
7353975,447800,0,3258051,2881200,27850,95047,644027
7481536,447800,0,3295432,2881800,129414,88788,638302
7575807,446400,0,3356919,2883200,161709,89287,638292
7878629,444600,0,3505382,2881000,297318,96050,654279
8230452,448000,0,3556672,2880600,618318,81589,645273
8662598,455400,0,3558418,2882600,1030872,82067,653241
8576817,454000,0,3550143,2882200,935619,89958,664897
8413143,454200,0,3576225,2881200,697114,86189,718215
8435030,453600,0,3578964,2879600,644676,88919,789271
8257467,453200,0,3570918,2880800,433891,112036,806622
8384138,449800,0,3561421,2880200,524719,144443,823555
8337945,449800,0,3463567,2881200,546111,170203,827064
8197567,446600,0,3457148,2880600,411698,171724,829797
7957505,446600,0,3381526,2881200,263366,152421,832392
7445578,446600,0,3147700,2879000,58424,129756,784098
7099864,446400,0,2913267,2881800,41336,102767,714294
6988530,445600,0,2809715,2880400,42267,85604,724944
6875372,437200,0,2715279,2881800,42349,65293,733451
6705469,433200,0,2571374,2881800,42392,51749,724954
6535927,436000,0,2365781,2881600,90288,35181,727077
6446716,435400,0,2222536,2881200,134297,29617,743666
6254845,435200,0,2050745,2876800,111573,31679,748848
6347597,436000,0,2067002,2882600,145256,26448,790291
6453291,434800,0,2140367,2883600,169137,28964,796423
6444263,436400,0,2160357,2885000,162635,32767,767104
6364440,435600,0,2070347,2884000,172834,35798,765861
6159216,436600,0,1938515,2883200,127276,29140,744485
6030146,436000,0,1823931,2885400,131271,23113,730431
5763190,435800,0,1608573,2884400,76199,21497,736721
5723362,430400,0,1603420,2885200,45945,15716,742681
5669405,386400,0,1592810,2887000,48186,14092,740917
5623706,379000,0,1540636,2886000,50236,19318,748516
5462242,375000,0,1385919,2886400,50784,18769,745370
5403492,367400,0,1348087,2887000,50987,19916,730102
5404056,284000,0,1454909,2885800,50588,22901,705858
5364001,263200,0,1432148,2887400,50336,20488,710429
5356368,262200,0,1431093,2887400,47490,20918,707267
5244210,256800,0,1310866,2887400,46899,23068,719177
5267552,216200,0,1385584,2886400,43442,23577,712349
5235273,208200,0,1363194,2886400,40554,22752,714173
5231792,208800,0,1362383,2887400,39918,34692,698599
5256845,207000,0,1387239,2886000,38966,35283,702357
5314417,206400,0,1461285,2885400,38143,22871,700318
5331421,206000,0,1492970,2887400,35597,15940,693514
5357984,205200,0,1519771,2886600,35676,13506,697231
5289813,214600,0,1423800,2886000,34700,15043,715670
5279850,226600,0,1408524,2885600,32217,18415,708494
5288072,233000,0,1417222,2886000,31682,15811,704357
5361840,229800,0,1501724,2887600,28363,21092,693261
5400101,249400,0,1514147,2885200,28161,25314,697879
5504566,301800,0,1550650,2886600,28238,29089,708189
5524655,322800,0,1515917,2885200,28140,35068,737530
5593829,318200,0,1591307,2884800,28368,29659,741495
5770274,357400,0,1719710,2886800,29305,26637,750422
5908626,392600,0,1823764,2884400,31836,25582,750444
6026573,394400,0,1944854,2885800,32924,27149,741446
6308529,395600,0,2223803,2885000,33346,30431,740349
6529191,404400,0,2447532,2884000,34900,26073,732286
7522393,427200,0,2949238,2884600,468991,27970,764394
8041584,434400,0,3410213,2885000,467472,31732,812767
7972936,436800,0,3589451,2884000,193696,57780,811209
7826223,436200,0,3636117,2884200,34287,82376,753043
8220145,437600,0,3859376,2884600,182779,104540,751250
8296502,437400,0,3876672,2883600,156470,134424,807936
8337773,437800,0,3939168,2882200,174189,89551,814865
8387894,440200,0,3910919,2883600,258430,80382,814363
8206113,441000,0,3793390,2882800,206206,76422,806295
8195571,440400,0,3904860,2886600,183458,35016,745237
8276012,439400,0,3945003,2885400,247745,21792,736672
8309086,439600,0,3838154,2884800,333639,23320,789573
8206155,439600,0,3849009,2885000,208721,21767,802058
8081868,438000,0,3826983,2883000,102386,26047,805452
8081301,438000,0,3885536,2879800,41380,30044,806541
8122279,437400,0,3854925,2879400,109020,35436,806098
8217997,437400,0,3896043,2880400,157522,40458,806174
8209060,436200,0,3870569,2880800,170061,37816,813614
8229941,436200,0,3902571,2881400,169628,26906,813236
8269188,436400,0,3936207,2881800,178566,23850,812365
8085126,437200,0,3816096,2883800,144199,28889,774942
8024035,436200,0,3776080,2884600,150201,39312,737642
7981800,436200,0,3759034,2884600,126829,41461,733676
7907156,436200,0,3790972,2887000,36795,31075,725114
7951254,434200,0,3853592,2886000,25798,23505,728159
7948004,436000,0,3854981,2887400,24418,18182,727023
7937207,437400,0,3846996,2887400,24736,14669,726006
7898348,436400,0,3815288,2885400,26161,15348,719751
7917638,435400,0,3816433,2884400,25846,15583,739976
7920975,436200,0,3816019,2886400,26928,15086,740342
7950216,435200,0,3844717,2885000,29825,20717,734757
7917727,435000,0,3804901,2883000,31847,27200,735779
7913680,435400,0,3796962,2886000,32860,23945,738513
7953628,435000,0,3825746,2884000,34842,26466,747574
7993995,433800,0,3860158,2885400,39628,33931,741078
7946595,434000,0,3806428,2885000,43331,33023,744813
7873886,434200,0,3744942,2886000,43439,26095,739210
7930433,432400,0,3786246,2888200,43905,24058,755624
7948689,431600,0,3806468,2886600,43278,25432,755311
8024351,432800,0,3870016,2887000,44060,26251,764224
8355382,434800,0,3901337,2888000,353557,27971,749717
8431226,442800,0,3951755,2888600,325542,38430,784099
8804353,450400,0,4004429,2888200,611984,39005,810335
9058214,451600,0,4016289,2885800,860737,30329,813459
9128042,449200,0,4027539,2888800,922948,27029,812526
9024685,448400,0,4058612,2886800,784522,26132,820219
8914329,449000,0,4020521,2885800,715156,26377,817475
8748883,448000,0,3993914,2886800,573646,23746,822777
8803797,448000,0,4017876,2887800,594427,27825,827869
8670435,448400,0,3987228,2885000,487621,32915,829271
8494896,445000,0,3934095,2886800,360714,37984,830303
8366004,444400,0,3914072,2885600,254365,30789,836778
7993324,444000,0,3767898,2887000,38416,22482,833528
7678994,445600,0,3473774,2884600,31865,13866,829289
7474804,441600,0,3283898,2884600,30452,10690,823564
7243978,431400,0,3093517,2885600,29882,7052,796527
7139726,434400,0,2615310,2885600,404577,5682,794157
7126301,436800,0,2328965,2885600,661772,8970,804194
7005840,437600,0,2337862,2885600,528029,8621,808128
6802334,438200,0,2468238,2886600,201902,4339,803055
7066236,438400,0,2578537,2888600,367208,3918,789573
7214136,436800,0,2801503,2887200,293914,2836,791883
7277982,438200,0,2905587,2886800,247277,2653,797465
7222043,436400,0,2859323,2886200,240084,4231,795805
7422012,438400,0,2990863,2886200,300136,10484,795929
7384305,437000,0,2988480,2886200,265225,9011,798389
7137497,437000,0,2826733,2887600,172492,12302,801370
6922989,436800,0,2733479,2885200,59764,9028,798718
6311501,438600,0,2150481,2884200,36615,6389,795216
6086477,435600,0,1923804,2884800,36579,7025,798669
5932024,438400,0,1779153,2885200,36381,10862,782028
5865818,439600,0,1747775,2884400,35919,12200,745924
5944378,439800,0,1844465,2885600,35907,14700,723906
5931600,438400,0,1833560,2883600,36075,10288,729677
5885069,439400,0,1747545,2884800,36153,11609,765562
5894223,438200,0,1716753,2886400,36436,19034,797400
5898007,387800,0,1771221,2885200,36306,17254,800226
5873570,377000,0,1756157,2889000,35999,15325,800089
5811293,373800,0,1693571,2887000,35678,21599,799645
5770592,328600,0,1702347,2886600,35662,18550,798833
5768591,316400,0,1717763,2887600,35764,14234,796830
5694883,314800,0,1647492,2885600,36000,13019,797972
5678351,317600,0,1632808,2886600,36050,14087,791206
5662656,316000,0,1616469,2887200,35934,15261,791792
5743107,318200,0,1686560,2887600,35774,19534,795439
5766577,317400,0,1721045,2886800,35451,16858,789023
5782279,315400,0,1737989,2886200,34164,10079,798447
5803887,354800,0,1722893,2887200,33222,7472,798300
5712285,383800,0,1594589,2887800,32947,9651,803498
5789034,385000,0,1670131,2885800,32379,13351,802373
5825725,384200,0,1711060,2885400,30770,11394,802901
5914453,419800,0,1761956,2886800,29640,10332,805925
6286279,440800,0,2114593,2885400,29021,8461,808004
6527099,441200,0,2358012,2885800,29231,9571,803285
6817345,441000,0,2635553,2887200,29252,11599,812741
7107799,440400,0,2921170,2886400,28980,11275,819574
8034818,455400,0,3460042,2885800,397876,11584,824116
8295081,465200,0,3760635,2887600,340794,9995,830857
8333456,462200,0,3887923,2885200,257933,8615,831585
8264044,460000,0,3923774,2887600,147549,9697,835424
8145452,454800,0,3903417,2887200,57337,10297,832401
8176242,451400,0,3986300,2885200,33488,9871,809983
8313103,447600,0,4001796,2887400,134451,9229,832627
8350713,450800,0,4022493,2886200,151798,8085,831337
8380798,457400,0,4081404,2887200,148141,8473,798180
8423159,460000,0,4124753,2885800,136037,9073,807496
8473025,461200,0,4150547,2887600,164164,9742,799772
8424648,462600,0,4107795,2884400,149805,9415,810633
8373488,462000,0,4045690,2887600,144647,10475,823076
8384078,463200,0,4051666,2887200,142215,13657,826140
8399690,466400,0,4053637,2887400,155968,17858,818427
8412639,464600,0,4103798,2886800,200145,15776,741520
8582220,463600,0,4217994,2886400,261916,14751,737559
8701592,462000,0,4213017,2885400,371897,21924,747354
8724804,461400,0,4197033,2884400,363944,31707,786320
8705451,462800,0,4177704,2884800,337851,25767,816529
8482685,463000,0,4136294,2886200,169808,15774,811609
8377882,463600,0,4075247,2884200,114594,17069,823172
8304784,461200,0,4081915,2885600,38118,18117,819834
8293022,462800,0,4059715,2884200,37855,19295,829157
8254782,462400,0,4013047,2886200,37907,31258,823970
8188044,461600,0,3936498,2885400,38052,49986,816508
8177162,461800,0,3922770,2885800,38275,52663,815854
8171899,461200,0,3894617,2884600,38073,64128,829281
7984249,460200,0,3700737,2885000,37371,75282,825659
7924631,459000,3500,3631107,2886000,36674,81230,827120
7946231,463000,2300,3641312,2885600,35777,95246,822996
7884999,460200,0,3588257,2886000,35991,90902,823649
8024979,460800,0,3735829,2884600,35178,85276,823296
8026146,459400,0,3745564,2886400,38307,70350,826125
8117676,459800,0,3833856,2882600,37462,76216,827742
8131413,459600,0,3832069,2881600,38286,92700,827158
8098756,461200,0,3767159,2880600,38768,121197,829832
8226779,460600,0,3858053,2883000,72675,127405,825046
8403654,460400,0,3943058,2881600,176524,132652,809420
8426981,459600,0,4001148,2886000,175808,137193,767232
8700499,459200,0,4087425,2885200,352271,146349,770054
8913033,460400,0,4160501,2886600,473285,182430,749817
9312602,459200,0,4201105,2885800,783323,209197,773977
9428849,459200,0,4239463,2883800,792492,260002,793892
9520089,458800,0,4288544,2883800,793165,295745,800035
9510347,458800,0,4346106,2883800,657429,334229,829983
9405681,460000,0,4328588,2882800,522493,380362,831438
9248940,460400,0,4305244,2884400,346081,420186,832629
9411802,459800,0,4363979,2881400,415429,460974,830220
9340989,461400,0,4337366,2885800,353392,473923,829108
9116937,461400,0,4282297,2882000,184447,478782,828011
8842093,457600,0,4127463,2882400,39824,502124,832682
8659114,454600,0,3917930,2882400,39445,535906,828833
8525461,451600,0,3756498,2883600,38946,565751,829066
8325698,450400,0,3522664,2881000,38776,600365,832493
7949334,447000,0,3066946,2880000,83945,634603,836840
7181086,442200,0,2237919,2880000,105970,679930,835067
6973288,442800,0,2074160,2880600,39587,702239,833902
6868140,444800,0,1963011,2880000,39792,710718,829819
6778173,445600,0,1871450,2881400,40788,707482,831453
6689147,444800,0,1815056,2879600,40591,701548,807552
6687426,441000,0,1808294,2880000,55930,700426,801776
6627559,435800,0,1757989,2883800,53693,700621,795656
6488352,340400,0,1742602,2881800,41684,706621,775245
6610298,300400,0,1862062,2883400,82726,715384,766326
6577516,298200,0,1801065,2883800,108339,728976,757136
6423045,269200,0,1753962,2883200,40029,732448,744206
6355575,263800,0,1695052,2883200,39602,723915,750006
6201118,228600,0,1583783,2882800,39599,724062,742274
5960891,217600,0,1352525,2884200,39718,724540,742308
5879851,168200,0,1317060,2883600,40148,732187,738656
5768144,143800,0,1227393,2885000,40410,733221,738320
5886238,144000,0,1340335,2883200,40245,739651,738807
5878438,136800,0,1340263,2882800,40081,736942,741552
5819316,136200,0,1284794,2882800,39858,735358,740306
5765797,135600,0,1238286,2885200,39579,729185,737947
5841784,135200,0,1307946,2886600,39359,732778,739901
5790132,132000,0,1252781,2886600,39293,737617,741841
5779478,136200,0,1241133,2887200,39266,729324,746355
5807948,135200,0,1275600,2888000,39044,727965,742139
5829299,134600,0,1310987,2887000,39251,724339,733122
5771837,135600,0,1260988,2889000,39686,719355,727208
5794167,136400,0,1314250,2885600,39870,718618,699429
5719519,136600,0,1241640,2887600,41312,717345,695022
5750582,136000,0,1260245,2884200,42127,720399,707611
5842833,135800,0,1314339,2887600,41952,725041,738101
5889316,137200,0,1358946,2885600,43595,725844,738131
5927837,156600,0,1369523,2887600,43445,730604,740065
5932727,208400,0,1320971,2885200,43504,735649,739003
5926002,208800,0,1307327,2886200,43514,734554,745607
5951499,208800,0,1364448,2886200,43618,735099,713334
5956372,222400,0,1373354,2886200,43326,737030,694062
5907558,282400,0,1253682,2885800,43314,723397,718965
6098204,309200,0,1359908,2887800,43050,741637,756609
6326600,391600,0,1480415,2887400,42766,744916,779503
6546107,420000,0,1642860,2886400,61039,751470,784338
6862049,437000,0,1800462,2888000,204873,742031,789683
7024446,440000,0,2020803,2885400,155075,748052,775116
7002263,440200,0,1999674,2887600,136642,751460,786687
6966196,441200,0,1972675,2886000,122658,757150,786513
6948152,437400,0,2023214,2886600,65906,766072,768960
6911613,436200,0,2008082,2885200,42816,773833,765482
7026123,436400,0,2118119,2886600,42755,780137,762112
7049677,437600,0,2154471,2886200,38130,782441,750835
7051304,437200,0,2165200,2884800,38916,781767,743421
6976316,438600,0,2093901,2886200,38459,775692,743464
7073877,438000,0,2164208,2884600,75385,771650,740034
7142059,438400,0,2171792,2887000,139501,769878,735488
7146767,437200,0,2168392,2884800,134034,778440,743901
7069897,437800,0,2173920,2884600,55386,777773,740418
7073389,437800,0,2204487,2883600,37398,780011,730093
7137025,438200,0,2183685,2885000,113432,780335,736373
7116419,438200,0,2166556,2884600,110270,778705,738088
7169198,437200,0,2186172,2882000,139216,777280,747330
