,HE Ujmani,HDAM,HROR
2010-10-29 08:00:00+00:00,0.281423285,0.281423285,0.230762
2010-10-29 09:00:00+00:00,0.281291389,0.281291389,0.229758
2010-10-29 10:00:00+00:00,0.280928265,0.280928265,0.228754
2010-10-29 11:00:00+00:00,0.280564874,0.280564874,0.22775
2010-10-29 12:00:00+00:00,0.280201216,0.280201216,0.226746
2010-10-29 13:00:00+00:00,0.279837291,0.279837291,0.225743
2010-10-29 14:00:00+00:00,0.279473099,0.279473099,0.224739
2010-10-29 15:00:00+00:00,0.27910864,0.27910864,0.223735
2010-10-29 16:00:00+00:00,0.278743915,0.278743915,0.222731
2010-10-29 17:00:00+00:00,0.278378922,0.278378922,0.221728
2010-10-29 18:00:00+00:00,0.278013663,0.278013663,0.220724
2010-10-29 19:00:00+00:00,0.277648137,0.277648137,0.21972
2010-10-29 20:00:00+00:00,0.277282343,0.277282343,0.218716
2010-10-29 21:00:00+00:00,0.276916283,0.276916283,0.217712
2010-10-29 22:00:00+00:00,0.276549956,0.276549956,0.216709
2010-10-29 23:00:00+00:00,0.276183463,0.276183463,0.215705
2010-10-30 00:00:00+00:00,0.275816803,0.275816803,0.215099
2010-10-30 01:00:00+00:00,0.275449977,0.275449977,0.214494
2010-10-30 02:00:00+00:00,0.275082985,0.275082985,0.213889
2010-10-30 03:00:00+00:00,0.274715826,0.274715826,0.213283
2010-10-30 04:00:00+00:00,0.274348501,0.274348501,0.212678
2010-10-30 05:00:00+00:00,0.274432713,0.274432713,0.212073
2010-10-30 06:00:00+00:00,0.274065055,0.274065055,0.211467
2010-10-30 07:00:00+00:00,0.273697231,0.273697231,0.210862
2010-10-30 08:00:00+00:00,0.273329241,0.273329241,0.210257
2010-10-30 09:00:00+00:00,0.272961084,0.272961084,0.209651
2010-10-30 10:00:00+00:00,0.272592761,0.272592761,0.209046
2010-10-30 11:00:00+00:00,0.272224271,0.272224271,0.20844
2010-10-30 12:00:00+00:00,0.271855615,0.271855615,0.207835
2010-10-30 13:00:00+00:00,0.271486793,0.271486793,0.20723
2010-10-30 14:00:00+00:00,0.271117805,0.271117805,0.206624
2010-10-30 15:00:00+00:00,0.27074865,0.27074865,0.206019
2010-10-30 16:00:00+00:00,0.270379329,0.270379329,0.205414
2010-10-30 17:00:00+00:00,0.270009841,0.270009841,0.204808
2010-10-30 18:00:00+00:00,0.269640187,0.269640187,0.204203
2010-10-30 19:00:00+00:00,0.269270367,0.269270367,0.203598
2010-10-30 20:00:00+00:00,0.268900381,0.268900381,0.202992
2010-10-30 21:00:00+00:00,0.268530228,0.268530228,0.202387
2010-10-30 22:00:00+00:00,0.268159909,0.268159909,0.201781
2010-10-30 23:00:00+00:00,0.267789538,0.267789538,0.201176
2010-10-31 00:00:00+00:00,0.267419117,0.267419117,0.201256
2010-10-31 01:00:00+00:00,0.267048645,0.267048645,0.201336
2010-10-31 02:00:00+00:00,0.266678122,0.266678122,0.201416
2010-10-31 03:00:00+00:00,0.266307548,0.266307548,0.201495
2010-10-31 04:00:00+00:00,0.265936923,0.265936923,0.201575
2010-10-31 05:00:00+00:00,0.265566247,0.265566247,0.201655
2010-10-31 06:00:00+00:00,0.26519552,0.26519552,0.201735
2010-10-31 07:00:00+00:00,0.264824742,0.264824742,0.201815
2010-10-31 08:00:00+00:00,0.264453914,0.264453914,0.201894
2010-10-31 09:00:00+00:00,0.264083034,0.264083034,0.201974
2010-10-31 10:00:00+00:00,0.263712103,0.263712103,0.202054
2010-10-31 11:00:00+00:00,0.263341122,0.263341122,0.202134
2010-10-31 12:00:00+00:00,0.262970089,0.262970089,0.202214
2010-10-31 13:00:00+00:00,0.262599005,0.262599005,0.202293
2010-10-31 14:00:00+00:00,0.262227871,0.262227871,0.202373
2010-10-31 15:00:00+00:00,0.261856685,0.261856685,0.202453
2010-10-31 16:00:00+00:00,0.261485449,0.261485449,0.202533
2010-10-31 17:00:00+00:00,0.261114161,0.261114161,0.202613
2010-10-31 18:00:00+00:00,0.260742823,0.260742823,0.202692
2010-10-31 19:00:00+00:00,0.260371434,0.260371434,0.202772
2010-10-31 20:00:00+00:00,0.259999993,0.259999993,0.202852
2010-10-31 21:00:00+00:00,0.259628502,0.259628502,0.202932
2010-10-31 22:00:00+00:00,0.25925696,0.25925696,0.203012
2010-10-31 23:00:00+00:00,0.258885339,0.258885339,0.203092
2010-11-01 00:00:00+00:00,0.25851364,0.25851364,0.203159
2010-11-01 01:00:00+00:00,0.258141862,0.258141862,0.203226
2010-11-01 02:00:00+00:00,0.258219292,0.258219292,0.203294
2010-11-01 03:00:00+00:00,0.25829906,0.25829906,0.203361
2010-11-01 04:00:00+00:00,0.258378749,0.258378749,0.203429
2010-11-01 05:00:00+00:00,0.25845836,0.25845836,0.203496
2010-11-01 06:00:00+00:00,0.258086189,0.258086189,0.203563
2010-11-01 07:00:00+00:00,0.257713939,0.257713939,0.203631
2010-11-01 08:00:00+00:00,0.257341611,0.257341611,0.203698
2010-11-01 09:00:00+00:00,0.256969204,0.256969204,0.203766
2010-11-01 10:00:00+00:00,0.256596719,0.256596719,0.203833
2010-11-01 11:00:00+00:00,0.256224155,0.256224155,0.2039
2010-11-01 12:00:00+00:00,0.255851512,0.255851512,0.203968
2010-11-01 13:00:00+00:00,0.255930494,0.255930494,0.204035
2010-11-01 14:00:00+00:00,0.256009397,0.256009397,0.204103
2010-11-01 15:00:00+00:00,0.255743974,0.255743974,0.20417
2010-11-01 16:00:00+00:00,0.255371017,0.255371017,0.204237
2010-11-01 17:00:00+00:00,0.254997981,0.254997981,0.204305
2010-11-01 18:00:00+00:00,0.254624867,0.254624867,0.204372
2010-11-01 19:00:00+00:00,0.254251675,0.254251675,0.204439
2010-11-01 20:00:00+00:00,0.253878403,0.253878403,0.204507
2010-11-01 21:00:00+00:00,0.253505053,0.253505053,0.204574
2010-11-01 22:00:00+00:00,0.253131625,0.253131625,0.204642
2010-11-01 23:00:00+00:00,0.252957944,0.252957944,0.204709
2010-11-02 00:00:00+00:00,0.252673996,0.252673996,0.204489
2010-11-02 01:00:00+00:00,0.25230025,0.25230025,0.204269
2010-11-02 02:00:00+00:00,0.25203132,0.25203132,0.204049
2010-11-02 03:00:00+00:00,0.251908905,0.251908905,0.203828
2010-11-02 04:00:00+00:00,0.251986544,0.251986544,0.203608
2010-11-02 05:00:00+00:00,0.252048467,0.252048467,0.203388
2010-11-02 06:00:00+00:00,0.251674192,0.251674192,0.203168
2010-11-02 07:00:00+00:00,0.251299811,0.251299811,0.202948
2010-11-02 08:00:00+00:00,0.250925325,0.250925325,0.202727
2010-11-02 09:00:00+00:00,0.250550733,0.250550733,0.202507
2010-11-02 10:00:00+00:00,0.250176035,0.250176035,0.202287
2010-11-02 11:00:00+00:00,0.249801231,0.249801231,0.202067
2010-11-02 12:00:00+00:00,0.249426321,0.249426321,0.201847
2010-11-02 13:00:00+00:00,0.249051306,0.249051306,0.201627
2010-11-02 14:00:00+00:00,0.248676184,0.248676184,0.201406
2010-11-02 15:00:00+00:00,0.248300957,0.248300957,0.201186
2010-11-02 16:00:00+00:00,0.247925625,0.247925625,0.200966
2010-11-02 17:00:00+00:00,0.247550186,0.247550186,0.200746
2010-11-02 18:00:00+00:00,0.247174642,0.247174642,0.200526
2010-11-02 19:00:00+00:00,0.246798991,0.246798991,0.200306
2010-11-02 20:00:00+00:00,0.246423235,0.246423235,0.200085
2010-11-02 21:00:00+00:00,0.246047374,0.246047374,0.199865
2010-11-02 22:00:00+00:00,0.245671406,0.245671406,0.199645
2010-11-02 23:00:00+00:00,0.245295411,0.245295411,0.199425
2010-11-03 00:00:00+00:00,0.244919389,0.244919389,0.199409
2010-11-03 01:00:00+00:00,0.244555477,0.244555477,0.199394
2010-11-03 02:00:00+00:00,0.244392345,0.244392345,0.199378
2010-11-03 03:00:00+00:00,0.244406803,0.244406803,0.199362
2010-11-03 04:00:00+00:00,0.244482374,0.244482374,0.199347
2010-11-03 05:00:00+00:00,0.244557919,0.244557919,0.199331
2010-11-03 06:00:00+00:00,0.244181733,0.244181733,0.199315
2010-11-03 07:00:00+00:00,0.243805519,0.243805519,0.1993
2010-11-03 08:00:00+00:00,0.243429279,0.243429279,0.199284
2010-11-03 09:00:00+00:00,0.243053011,0.243053011,0.199269
2010-11-03 10:00:00+00:00,0.242676716,0.242676716,0.199253
2010-11-03 11:00:00+00:00,0.242300394,0.242300394,0.199237
2010-11-03 12:00:00+00:00,0.241924044,0.241924044,0.199222
2010-11-03 13:00:00+00:00,0.241547667,0.241547667,0.199206
2010-11-03 14:00:00+00:00,0.241227714,0.241227714,0.199191
2010-11-03 15:00:00+00:00,0.240851282,0.240851282,0.199175
2010-11-03 16:00:00+00:00,0.240474823,0.240474823,0.199159
2010-11-03 17:00:00+00:00,0.240098337,0.240098337,0.199144
2010-11-03 18:00:00+00:00,0.239721824,0.239721824,0.199128
2010-11-03 19:00:00+00:00,0.239345283,0.239345283,0.199112
2010-11-03 20:00:00+00:00,0.238968715,0.238968715,0.199097
2010-11-03 21:00:00+00:00,0.23859212,0.23859212,0.199081
2010-11-03 22:00:00+00:00,0.238215497,0.238215497,0.199066
2010-11-03 23:00:00+00:00,0.237949417,0.237949417,0.19905
2010-11-04 00:00:00+00:00,0.237838979,0.237838979,0.198658
2010-11-04 01:00:00+00:00,0.237903061,0.237903061,0.198267
2010-11-04 02:00:00+00:00,0.237977871,0.237977871,0.197875
2010-11-04 03:00:00+00:00,0.238052614,0.238052614,0.197484
2010-11-04 04:00:00+00:00,0.238127289,0.238127289,0.197092
2010-11-04 05:00:00+00:00,0.238201897,0.238201897,0.196701
2010-11-04 06:00:00+00:00,0.237824734,0.237824734,0.196309
2010-11-04 07:00:00+00:00,0.237447504,0.237447504,0.195918
2010-11-04 08:00:00+00:00,0.237070206,0.237070206,0.195526
2010-11-04 09:00:00+00:00,0.236692841,0.236692841,0.195134
2010-11-04 10:00:00+00:00,0.236315408,0.236315408,0.194743
2010-11-04 11:00:00+00:00,0.235937908,0.235937908,0.194351
2010-11-04 12:00:00+00:00,0.235920476,0.235920476,0.19396
2010-11-04 13:00:00+00:00,0.235994544,0.235994544,0.193568
2010-11-04 14:00:00+00:00,0.236068544,0.236068544,0.193177
2010-11-04 15:00:00+00:00,0.236142477,0.236142477,0.192785
2010-11-04 16:00:00+00:00,0.235764639,0.235764639,0.192394
2010-11-04 17:00:00+00:00,0.235386734,0.235386734,0.192002
2010-11-04 18:00:00+00:00,0.235008761,0.235008761,0.191611
2010-11-04 19:00:00+00:00,0.23463072,0.23463072,0.191219
2010-11-04 20:00:00+00:00,0.234252613,0.234252613,0.190827
2010-11-04 21:00:00+00:00,0.233874437,0.233874437,0.190436
2010-11-04 22:00:00+00:00,0.233496194,0.233496194,0.190044
2010-11-04 23:00:00+00:00,0.233569547,0.233569547,0.189653
2010-11-05 00:00:00+00:00,0.233642793,0.233642793,0.189143
2010-11-05 01:00:00+00:00,0.233715932,0.233715932,0.188633
2010-11-05 02:00:00+00:00,0.233788964,0.233788964,0.188124
2010-11-05 03:00:00+00:00,0.233861889,0.233861889,0.187614
2010-11-05 04:00:00+00:00,0.233934707,0.233934707,0.187104
2010-11-05 05:00:00+00:00,0.234007417,0.234007417,0.186595
2010-11-05 06:00:00+00:00,0.233628318,0.233628318,0.186085
2010-11-05 07:00:00+00:00,0.233249112,0.233249112,0.185575
2010-11-05 08:00:00+00:00,0.232869799,0.232869799,0.185066
2010-11-05 09:00:00+00:00,0.232490379,0.232490379,0.184556
2010-11-05 10:00:00+00:00,0.232110851,0.232110851,0.184046
2010-11-05 11:00:00+00:00,0.231731217,0.231731217,0.183537
2010-11-05 12:00:00+00:00,0.231351475,0.231351475,0.183027
2010-11-05 13:00:00+00:00,0.230971627,0.230971627,0.182517
2010-11-05 14:00:00+00:00,0.230813479,0.230813479,0.182008
2010-11-05 15:00:00+00:00,0.230433416,0.230433416,0.181498
2010-11-05 16:00:00+00:00,0.230053247,0.230053247,0.180988
2010-11-05 17:00:00+00:00,0.22967297,0.22967297,0.180479
2010-11-05 18:00:00+00:00,0.229292586,0.229292586,0.179969
2010-11-05 19:00:00+00:00,0.228912096,0.228912096,0.179459
2010-11-05 20:00:00+00:00,0.228531498,0.228531498,0.17895
2010-11-05 21:00:00+00:00,0.228150793,0.228150793,0.17844
2010-11-05 22:00:00+00:00,0.227769982,0.227769982,0.17793
2010-11-05 23:00:00+00:00,0.227389049,0.227389049,0.177421
2010-11-06 00:00:00+00:00,0.227343128,0.227343128,0.176964
2010-11-06 01:00:00+00:00,0.227413656,0.227413656,0.176508
2010-11-06 02:00:00+00:00,0.227484063,0.227484063,0.176052
2010-11-06 03:00:00+00:00,0.227554349,0.227554349,0.175596
2010-11-06 04:00:00+00:00,0.227624514,0.227624514,0.17514
2010-11-06 05:00:00+00:00,0.227694558,0.227694558,0.174684
2010-11-06 06:00:00+00:00,0.227312779,0.227312779,0.174227
2010-11-06 07:00:00+00:00,0.226930878,0.226930878,0.173771
2010-11-06 08:00:00+00:00,0.226548856,0.226548856,0.173315
2010-11-06 09:00:00+00:00,0.226166713,0.226166713,0.172859
2010-11-06 10:00:00+00:00,0.22578445,0.22578445,0.172403
2010-11-06 11:00:00+00:00,0.225402065,0.225402065,0.171946
2010-11-06 12:00:00+00:00,0.225019559,0.225019559,0.17149
2010-11-06 13:00:00+00:00,0.224636932,0.224636932,0.171034
2010-11-06 14:00:00+00:00,0.224254184,0.224254184,0.170578
2010-11-06 15:00:00+00:00,0.223871316,0.223871316,0.170122
2010-11-06 16:00:00+00:00,0.223488326,0.223488326,0.169666
2010-11-06 17:00:00+00:00,0.223105215,0.223105215,0.169209
2010-11-06 18:00:00+00:00,0.222721983,0.222721983,0.168753
2010-11-06 19:00:00+00:00,0.22233863,0.22233863,0.168297
2010-11-06 20:00:00+00:00,0.221955156,0.221955156,0.167841
2010-11-06 21:00:00+00:00,0.221571562,0.221571562,0.167385
2010-11-06 22:00:00+00:00,0.221187846,0.221187846,0.166928
2010-11-06 23:00:00+00:00,0.221257756,0.221257756,0.166472
2010-11-07 00:00:00+00:00,0.221329589,0.221329589,0.1709
2010-11-07 01:00:00+00:00,0.221403345,0.221403345,0.175328
2010-11-07 02:00:00+00:00,0.221479024,0.221479024,0.179756
2010-11-07 03:00:00+00:00,0.221556626,0.221556626,0.184184
2010-11-07 04:00:00+00:00,0.221636151,0.221636151,0.188612
2010-11-07 05:00:00+00:00,0.221717599,0.221717599,0.193039
2010-11-07 06:00:00+00:00,0.221370165,0.221370165,0.197467
2010-11-07 07:00:00+00:00,0.221003755,0.221003755,0.201895
2010-11-07 08:00:00+00:00,0.220639269,0.220639269,0.206323
2010-11-07 09:00:00+00:00,0.220276706,0.220276706,0.210751
2010-11-07 10:00:00+00:00,0.219916066,0.219916066,0.215179
2010-11-07 11:00:00+00:00,0.219557349,0.219557349,0.219606
2010-11-07 12:00:00+00:00,0.219200555,0.219200555,0.224034
2010-11-07 13:00:00+00:00,0.218845683,0.218845683,0.228462
2010-11-07 14:00:00+00:00,0.218492735,0.218492735,0.23289
2010-11-07 15:00:00+00:00,0.21814171,0.21814171,0.237318
2010-11-07 16:00:00+00:00,0.217792608,0.217792608,0.241746
2010-11-07 17:00:00+00:00,0.217445428,0.217445428,0.246174
2010-11-07 18:00:00+00:00,0.217100172,0.217100172,0.250601
2010-11-07 19:00:00+00:00,0.216756838,0.216756838,0.255029
2010-11-07 20:00:00+00:00,0.216415428,0.216415428,0.259457
2010-11-07 21:00:00+00:00,0.216075941,0.216075941,0.263885
2010-11-07 22:00:00+00:00,0.215738376,0.215738376,0.268313
2010-11-07 23:00:00+00:00,0.215618705,0.215618705,0.272741
2010-11-08 00:00:00+00:00,0.215736118,0.215736118,0.275024
2010-11-08 01:00:00+00:00,0.215855168,0.215855168,0.277307
2010-11-08 02:00:00+00:00,0.215975855,0.215975855,0.27959
2010-11-08 03:00:00+00:00,0.21609818,0.21609818,0.281874
2010-11-08 04:00:00+00:00,0.216104825,0.216104825,0.284157
2010-11-08 05:00:00+00:00,0.215778721,0.215778721,0.28644
2010-11-08 06:00:00+00:00,0.215454254,0.215454254,0.288724
2010-11-08 07:00:00+00:00,0.215131424,0.215131424,0.291007
2010-11-08 08:00:00+00:00,0.214810232,0.214810232,0.29329
2010-11-08 09:00:00+00:00,0.214490676,0.214490676,0.295573
2010-11-08 10:00:00+00:00,0.214172758,0.214172758,0.297857
2010-11-08 11:00:00+00:00,0.213856477,0.213856477,0.30014
2010-11-08 12:00:00+00:00,0.213541833,0.213541833,0.302423
2010-11-08 13:00:00+00:00,0.213228827,0.213228827,0.304706
2010-11-08 14:00:00+00:00,0.212917457,0.212917457,0.30699
2010-11-08 15:00:00+00:00,0.212607725,0.212607725,0.309273
2010-11-08 16:00:00+00:00,0.21229963,0.21229963,0.311556
2010-11-08 17:00:00+00:00,0.211993172,0.211993172,0.313839
2010-11-08 18:00:00+00:00,0.211688352,0.211688352,0.316123
2010-11-08 19:00:00+00:00,0.211385168,0.211385168,0.318406
2010-11-08 20:00:00+00:00,0.211083622,0.211083622,0.320689
2010-11-08 21:00:00+00:00,0.210783713,0.210783713,0.322973
2010-11-08 22:00:00+00:00,0.210485441,0.210485441,0.325256
2010-11-08 23:00:00+00:00,0.210188017,0.210188017,0.327539
2010-11-09 00:00:00+00:00,0.209891441,0.209891441,0.328948
2010-11-09 01:00:00+00:00,0.209595714,0.209595714,0.330356
2010-11-09 02:00:00+00:00,0.209441768,0.209441768,0.331764
2010-11-09 03:00:00+00:00,0.20959944,0.20959944,0.333173
2010-11-09 04:00:00+00:00,0.2093335,0.2093335,0.334581
2010-11-09 05:00:00+00:00,0.209492868,0.209492868,0.33599
2010-11-09 06:00:00+00:00,0.209201381,0.209201381,0.337398
2010-11-09 07:00:00+00:00,0.208910742,0.208910742,0.338807
2010-11-09 08:00:00+00:00,0.208620951,0.208620951,0.340215
2010-11-09 09:00:00+00:00,0.208332009,0.208332009,0.341623
2010-11-09 10:00:00+00:00,0.208043914,0.208043914,0.343032
2010-11-09 11:00:00+00:00,0.207756668,0.207756668,0.34444
2010-11-09 12:00:00+00:00,0.20747027,0.20747027,0.345849
2010-11-09 13:00:00+00:00,0.20718472,0.20718472,0.347257
2010-11-09 14:00:00+00:00,0.206900018,0.206900018,0.348666
2010-11-09 15:00:00+00:00,0.206616164,0.206616164,0.350074
2010-11-09 16:00:00+00:00,0.206333159,0.206333159,0.351483
2010-11-09 17:00:00+00:00,0.206051001,0.206051001,0.352891
2010-11-09 18:00:00+00:00,0.205769692,0.205769692,0.354299
2010-11-09 19:00:00+00:00,0.205489231,0.205489231,0.355708
2010-11-09 20:00:00+00:00,0.205209617,0.205209617,0.357116
2010-11-09 21:00:00+00:00,0.204930852,0.204930852,0.358525
2010-11-09 22:00:00+00:00,0.204652936,0.204652936,0.359933
2010-11-09 23:00:00+00:00,0.204827199,0.204827199,0.361342
2010-11-10 00:00:00+00:00,0.20500194,0.20500194,0.362906
2010-11-10 01:00:00+00:00,0.205177159,0.205177159,0.364471
2010-11-10 02:00:00+00:00,0.205352856,0.205352856,0.366036
2010-11-10 03:00:00+00:00,0.20552903,0.20552903,0.367601
2010-11-10 04:00:00+00:00,0.205705681,0.205705681,0.369165
2010-11-10 05:00:00+00:00,0.205882811,0.205882811,0.37073
2010-11-10 06:00:00+00:00,0.206060418,0.206060418,0.372295
2010-11-10 07:00:00+00:00,0.205803453,0.205803453,0.37386
2010-11-10 08:00:00+00:00,0.205740472,0.205740472,0.375425
2010-11-10 09:00:00+00:00,0.205919511,0.205919511,0.376989
2010-11-10 10:00:00+00:00,0.206099029,0.206099029,0.378554
2010-11-10 11:00:00+00:00,0.206279023,0.206279023,0.380119
2010-11-10 12:00:00+00:00,0.206459496,0.206459496,0.381684
2010-11-10 13:00:00+00:00,0.206640446,0.206640446,0.383248
2010-11-10 14:00:00+00:00,0.206821874,0.206821874,0.384813
2010-11-10 15:00:00+00:00,0.206552076,0.206552076,0.386378
2010-11-10 16:00:00+00:00,0.206282756,0.206282756,0.387943
2010-11-10 17:00:00+00:00,0.206013914,0.206013914,0.389507
2010-11-10 18:00:00+00:00,0.205745549,0.205745549,0.391072
2010-11-10 19:00:00+00:00,0.205477662,0.205477662,0.392637
2010-11-10 20:00:00+00:00,0.205210252,0.205210252,0.394202
2010-11-10 21:00:00+00:00,0.20494332,0.20494332,0.395766
2010-11-10 22:00:00+00:00,0.204676866,0.204676866,0.397331
2010-11-10 23:00:00+00:00,0.204410683,0.204410683,0.398896
2010-11-11 00:00:00+00:00,0.204144771,0.204144771,0.399815
2010-11-11 01:00:00+00:00,0.204094179,0.204094179,0.400733
2010-11-11 02:00:00+00:00,0.204280512,0.204280512,0.401652
2010-11-11 03:00:00+00:00,0.204467116,0.204467116,0.402571
2010-11-11 04:00:00+00:00,0.204202289,0.204202289,0.403489
2010-11-11 05:00:00+00:00,0.204389435,0.204389435,0.404408
2010-11-11 06:00:00+00:00,0.20412515,0.20412515,0.405327
2010-11-11 07:00:00+00:00,0.203861135,0.203861135,0.406246
2010-11-11 08:00:00+00:00,0.203597392,0.203597392,0.407164
2010-11-11 09:00:00+00:00,0.20333392,0.20333392,0.408083
2010-11-11 10:00:00+00:00,0.203070719,0.203070719,0.409002
2010-11-11 11:00:00+00:00,0.202807789,0.202807789,0.40992
2010-11-11 12:00:00+00:00,0.202545131,0.202545131,0.410839
2010-11-11 13:00:00+00:00,0.202282743,0.202282743,0.411758
2010-11-11 14:00:00+00:00,0.202020626,0.202020626,0.412677
2010-11-11 15:00:00+00:00,0.201758781,0.201758781,0.413595
2010-11-11 16:00:00+00:00,0.201497207,0.201497207,0.414514
2010-11-11 17:00:00+00:00,0.201235904,0.201235904,0.415433
2010-11-11 18:00:00+00:00,0.200974872,0.200974872,0.416351
2010-11-11 19:00:00+00:00,0.200714111,0.200714111,0.41727
2010-11-11 20:00:00+00:00,0.200453621,0.200453621,0.418189
2010-11-11 21:00:00+00:00,0.200193402,0.200193402,0.419108
2010-11-11 22:00:00+00:00,0.199933455,0.199933455,0.420026
2010-11-11 23:00:00+00:00,0.199673231,0.199673231,0.420945
2010-11-12 00:00:00+00:00,0.199864433,0.199864433,0.419694
2010-11-12 01:00:00+00:00,0.200055359,0.200055359,0.418444
2010-11-12 02:00:00+00:00,0.200246008,0.200246008,0.417193
2010-11-12 03:00:00+00:00,0.200436381,0.200436381,0.415942
2010-11-12 04:00:00+00:00,0.200626478,0.200626478,0.414692
2010-11-12 05:00:00+00:00,0.200816298,0.200816298,0.413441
2010-11-12 06:00:00+00:00,0.200554138,0.200554138,0.41219
2010-11-12 07:00:00+00:00,0.200291702,0.200291702,0.41094
2010-11-12 08:00:00+00:00,0.20002899,0.20002899,0.409689
2010-11-12 09:00:00+00:00,0.199766001,0.199766001,0.408438
2010-11-12 10:00:00+00:00,0.199502736,0.199502736,0.407188
2010-11-12 11:00:00+00:00,0.199239194,0.199239194,0.405937
2010-11-12 12:00:00+00:00,0.198975375,0.198975375,0.404686
2010-11-12 13:00:00+00:00,0.19871128,0.19871128,0.403436
2010-11-12 14:00:00+00:00,0.198446909,0.198446909,0.402185
2010-11-12 15:00:00+00:00,0.19848739,0.19848739,0.400934
2010-11-12 16:00:00+00:00,0.198222465,0.198222465,0.399684
2010-11-12 17:00:00+00:00,0.197957264,0.197957264,0.398433
2010-11-12 18:00:00+00:00,0.197691787,0.197691787,0.397182
2010-11-12 19:00:00+00:00,0.197426033,0.197426033,0.395932
2010-11-12 20:00:00+00:00,0.197160003,0.197160003,0.394681
2010-11-12 21:00:00+00:00,0.196893696,0.196893696,0.39343
2010-11-12 22:00:00+00:00,0.196627113,0.196627113,0.392179
2010-11-12 23:00:00+00:00,0.196359919,0.196359919,0.390929
2010-11-13 00:00:00+00:00,0.196092113,0.196092113,0.389467
2010-11-13 01:00:00+00:00,0.195823696,0.195823696,0.388005
2010-11-13 02:00:00+00:00,0.195811283,0.195811283,0.386543
2010-11-13 03:00:00+00:00,0.195993347,0.195993347,0.385081
2010-11-13 04:00:00+00:00,0.195740225,0.195740225,0.383619
2010-11-13 05:00:00+00:00,0.195921066,0.195921066,0.382156
2010-11-13 06:00:00+00:00,0.195649593,0.195649593,0.380694
2010-11-13 07:00:00+00:00,0.195377508,0.195377508,0.379232
2010-11-13 08:00:00+00:00,0.195104813,0.195104813,0.37777
2010-11-13 09:00:00+00:00,0.194831505,0.194831505,0.376308
2010-11-13 10:00:00+00:00,0.194557587,0.194557587,0.374846
2010-11-13 11:00:00+00:00,0.194283057,0.194283057,0.373384
2010-11-13 12:00:00+00:00,0.194007917,0.194007917,0.371922
2010-11-13 13:00:00+00:00,0.193732164,0.193732164,0.37046
2010-11-13 14:00:00+00:00,0.193455801,0.193455801,0.368998
2010-11-13 15:00:00+00:00,0.193178826,0.193178826,0.367536
2010-11-13 16:00:00+00:00,0.19290124,0.19290124,0.366074
2010-11-13 17:00:00+00:00,0.192623043,0.192623043,0.364612
2010-11-13 18:00:00+00:00,0.192344235,0.192344235,0.36315
2010-11-13 19:00:00+00:00,0.192064815,0.192064815,0.361688
2010-11-13 20:00:00+00:00,0.191784784,0.191784784,0.360226
2010-11-13 21:00:00+00:00,0.191504142,0.191504142,0.358764
2010-11-13 22:00:00+00:00,0.191222888,0.191222888,0.357302
2010-11-13 23:00:00+00:00,0.190940923,0.190940923,0.35584
2010-11-14 00:00:00+00:00,0.190658246,0.190658246,0.354519
2010-11-14 01:00:00+00:00,0.190374858,0.190374858,0.353199
2010-11-14 02:00:00+00:00,0.190220279,0.190220279,0.351878
2010-11-14 03:00:00+00:00,0.190143022,0.190143022,0.350558
2010-11-14 04:00:00+00:00,0.189857498,0.189857498,0.349237
2010-11-14 05:00:00+00:00,0.189571263,0.189571263,0.347917
2010-11-14 06:00:00+00:00,0.189284317,0.189284317,0.346596
2010-11-14 07:00:00+00:00,0.188996658,0.188996658,0.345276
2010-11-14 08:00:00+00:00,0.188708288,0.188708288,0.343955
2010-11-14 09:00:00+00:00,0.188419206,0.188419206,0.342635
2010-11-14 10:00:00+00:00,0.188129413,0.188129413,0.341314
2010-11-14 11:00:00+00:00,0.187838908,0.187838908,0.339994
2010-11-14 12:00:00+00:00,0.187547691,0.187547691,0.338673
2010-11-14 13:00:00+00:00,0.187255763,0.187255763,0.337353
2010-11-14 14:00:00+00:00,0.186963123,0.186963123,0.336032
2010-11-14 15:00:00+00:00,0.186669771,0.186669771,0.334712
2010-11-14 16:00:00+00:00,0.186375707,0.186375707,0.333391
2010-11-14 17:00:00+00:00,0.186080932,0.186080932,0.332071
2010-11-14 18:00:00+00:00,0.185785446,0.185785446,0.33075
2010-11-14 19:00:00+00:00,0.185489247,0.185489247,0.32943
2010-11-14 20:00:00+00:00,0.185192337,0.185192337,0.328109
2010-11-14 21:00:00+00:00,0.184894716,0.184894716,0.326789
2010-11-14 22:00:00+00:00,0.184596382,0.184596382,0.325469
2010-11-14 23:00:00+00:00,0.184297449,0.184297449,0.324148
2010-11-15 00:00:00+00:00,0.184377889,0.184377889,0.322967
2010-11-15 01:00:00+00:00,0.184353774,0.184353774,0.321785
2010-11-15 02:00:00+00:00,0.18405304,0.18405304,0.320604
2010-11-15 03:00:00+00:00,0.183985129,0.183985129,0.319422
2010-11-15 04:00:00+00:00,0.183683195,0.183683195,0.318241
2010-11-15 05:00:00+00:00,0.183380662,0.183380662,0.317059
2010-11-15 06:00:00+00:00,0.183077528,0.183077528,0.315878
2010-11-15 07:00:00+00:00,0.182773794,0.182773794,0.314696
2010-11-15 08:00:00+00:00,0.18246946,0.18246946,0.313515
2010-11-15 09:00:00+00:00,0.182164526,0.182164526,0.312333
2010-11-15 10:00:00+00:00,0.181858992,0.181858992,0.311152
