,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-07-03 15:00:00,349.4179827034387,203.392695706474,24.938026356999217
2016-07-03 16:00:00,388.0535069148761,225.88204602152766,27.69545089951068
2016-07-03 17:00:00,386.3552421143733,224.89350315053625,27.57424542511457
2016-07-03 18:00:00,414.8011775227943,241.4515962396417,29.60443712124938
2016-07-03 19:00:00,435.6049213289528,253.56124640928596,31.0892041826017
2016-07-03 20:00:00,389.3272055152531,226.62345317477119,27.78635500530776
2016-07-03 21:00:00,291.6769794863456,169.7822380927675,20.81704022753155
2016-07-03 22:00:00,183.8371646544216,107.0097657848156,13.12049260337869
2016-07-03 23:00:00,117.60483743481473,68.45659381615225,8.39347910193048
2016-07-04 00:00:00,135.0120516399678,78.58915824381378,9.635835214490587
2016-07-04 01:00:00,130.3418234385853,75.87066534858752,9.30252015990129
2016-07-04 02:00:00,148.17360384386407,86.2503654939969,10.575177641060424
2016-07-04 03:00:00,239.03077067076063,139.13740909203506,17.059670521252198
2016-07-04 04:00:00,485.70373294378356,282.7232611035313,34.66476567728688
2016-07-04 05:00:00,627.5088437857623,365.26659083131057,44.7854227893619
2016-07-04 06:00:00,593.9681139758333,345.742869129231,42.39161467003877
2016-07-04 07:00:00,469.14565113888193,273.08496811136547,33.48301230192483
2016-07-04 08:00:00,451.73843693372885,262.95240368370395,32.24065618936473
2016-07-04 09:00:00,422.01880292493087,245.65290344135502,30.119560387432838
2016-07-04 10:00:00,412.25378032204014,239.96878193315465,29.422628909655216
2016-07-04 11:00:00,399.09222811814385,232.30757468297153,28.48328648308538
2016-07-04 12:00:00,336.2564304995425,195.7314884562909,23.998683930429383
2016-07-04 13:00:00,326.91597409677746,190.2945026658384,23.33205382125079
2016-07-04 14:00:00,298.04547248823087,173.48927385898514,21.271560756516955
2016-07-04 15:00:00,317.1509514938867,184.610381157638,22.635122343473164
2016-07-04 16:00:00,353.23907850456993,205.61691716620462,25.210738674390466
2016-07-04 17:00:00,352.38994610431854,205.12264573070894,25.150135937192413
2016-07-04 18:00:00,377.439351911734,219.7036530778316,26.937916684535004
2016-07-04 19:00:00,396.9693971175154,231.07189609423233,28.331779640090243
2016-07-04 20:00:00,354.5127771049469,206.35832431944812,25.301642780187542
2016-07-04 21:00:00,265.35387507855313,154.45982359240128,18.938355374391872
2016-07-04 22:00:00,166.00538424914282,96.63006563940624,11.847835122219555
2016-07-04 23:00:00,112.51004303330652,65.49096520317815,8.029862678742154
2016-07-05 00:00:00,125.67159523720274,73.15217245336125,8.969205105311993
2016-07-05 01:00:00,122.27506563619725,71.17508671137851,8.726794156519775
2016-07-05 02:00:00,135.0120516399678,78.58915824381378,9.635835214490587
2016-07-05 03:00:00,219.9252916651048,128.01630179338218,15.696108934295983
2016-07-05 04:00:00,452.16300313385443,263.19953940145183,32.270957557963754
2016-07-05 05:00:00,582.9293927725654,339.3173404677871,41.60377908646407
2016-07-05 06:00:00,562.5502151665327,327.4548260158908,40.14931339371078
2016-07-05 07:00:00,444.52081153159213,258.75109648199066,31.72553292318127
2016-07-05 08:00:00,426.2644649261877,248.1242606188335,30.422574073423114
2016-07-05 09:00:00,395.2711323170127,230.08335322324098,28.210574165694137
2016-07-05 10:00:00,385.9306759142476,224.64636743278842,27.543944056515542
2016-07-05 11:00:00,373.6182561106028,217.47943161810102,26.665204367143758
2016-07-05 12:00:00,315.45268669338395,183.62183828664664,22.513916869077057
2016-07-05 13:00:00,298.04547248823087,173.48927385898514,21.271560756516955
2016-07-05 14:00:00,272.99606668081543,158.90826651186245,19.48378000917436
2016-07-05 15:00:00,287.00675128496306,167.0637451975412,20.48372517294225
2016-07-05 16:00:00,327.3405402969031,190.54163838358625,23.36235518984982
2016-07-05 17:00:00,328.61423889728025,191.28304553682977,23.453259295646898
2016-07-05 18:00:00,355.3619095051983,206.85259575494382,25.3622455173856
2016-07-05 19:00:00,369.7971603094717,215.25521015837043,26.392492049752516
2016-07-05 20:00:00,333.28446709866273,194.001538432056,23.786574350236194
2016-07-05 21:00:00,245.8238298727716,143.09158057600058,17.544492418836636
2016-07-05 22:00:00,150.72100104461816,87.73317980048394,10.756985852654585
2016-07-05 23:00:00,121.85049943607157,70.92795099363067,8.696492787920748
