,AT,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,SE,SI,SK,UK
08/10/2016 09:00,0.094503663,0.066049923,0.142437475,0.088726295,0.099474665,0.030330944,0.069811041,0.113801099,0,0,0.118972204,0.097882206,0,0.031223627,0.043433328,0.018857925,0.092099853,0.046955244,0.091471356,0.006167254,0.226176747,0.057734323,0,0.143041786,0.213758967,0.102998532,0.056548124,0.160446231
08/10/2016 10:00,0.104129158,0.057969339,0.133719731,0.098061496,0.097010038,0.031000106,0.033704132,0.128407092,1.55E-16,0,0.099744725,0.078570667,0,0.040608715,0.049406587,0.003791866,0.116827147,0.060967037,0.094819584,0.022565672,0.208862327,0.067413273,1.71E-16,0.117649695,0.19073353,0.087261919,0.06236,0.153278938
08/10/2016 11:00,0.126568089,0.058834061,0.139474242,0.037397114,0.117162449,0.026666864,0.034576838,0.125397898,1.63E-16,0,0.109730124,0.080536614,0.00408162,0.04102965,0.056562185,0.004129181,0.119884587,0.032228027,0.105335335,0.02934382,0.19277678,0.057984914,0,0.109019625,0.189142301,0.092781284,0.065168328,0.164491353
08/10/2016 12:00,0.131829773,0.054297816,0.140635869,0.038821885,0.130621032,0.041138425,0.067401677,0.131935617,5.15E-16,0,0.107206905,0.078624753,0.028568717,0.050541592,0.042880545,0.004636049,0.120499519,0.06394193,0.110856619,0.018777303,0.187518292,0.062131528,0,0.116258351,0.204370351,0.07726018,0.058986785,0.153960953
08/10/2016 13:00,0.115125818,0.046822123,0.121937746,0.07011134,0.131583379,0.047661135,0.074199414,0.1795983,0,0,0.108514863,0.063098623,0.020494415,0.037421057,0.04858929,0,0.122979118,0.099156907,0.120894994,0.034300139,0.181304333,0.068572983,0,0.104943153,0.203666677,0.098027983,0.067660278,0.161964481
08/10/2016 14:00,0.139322359,0.036580525,0.137695426,0.11119176,0.139091703,0.056823658,0.096398451,0.192452775,0,0,0.121194464,0.072753481,0.035072853,0.054970865,0.054195223,0.000223858,0.141838558,0.021622118,0.175552507,0.044377489,0.202319621,0.063163298,0,0.117137455,0.220800234,0.082697503,0.071952451,0.156382471
08/10/2016 15:00,0.137253551,0.037495671,0.173999782,0.138868904,0.151509576,0.050578797,0.100412639,0.203066785,3.42E-16,0,0.146347407,0.065785138,0.072387622,0.075496963,0.04895261,0.013609893,0.155976693,0.030113499,0.203467387,0.063388955,0.218502941,0.075237943,0,0.151534549,0.232137923,0.084755465,0.089971495,0.16981876
08/10/2016 16:00,0.166757907,0.073082278,0.185515809,0.156062056,0.158778603,0.083095551,0.12284043,0.21949963,0,0,0.180492299,0.102907694,0.125773268,0.118249836,0.062578206,0.033049535,0.199702649,0.084636464,0.209194694,0,0.263310777,0.113042092,0,0.180768387,0.247446348,0.114409402,0.123063434,0.176329143
08/10/2016 17:00,0.162525564,0.12397473,0.165319452,0.188743857,0.183880774,0.122556933,0.172050485,0.199472792,0,0,0.180137409,0.143805395,0.124829885,0.102140602,0.084686249,0.064428665,0.187369147,0.022514344,0.193140149,0.080704405,0.266208121,0.140058975,0,0.153274991,0.242276272,0.133284573,0.126767344,0.191371627
08/10/2016 18:00,0.103934783,0.102424799,0.128424017,0.17860218,0.168224355,0.130988848,0.141209149,0.212248484,3.10E-16,0,0.165064532,0.18830785,0.052775894,0.065309114,0.16091904,0.056127566,0.098146531,0.148368295,0.158303574,0.112797481,0.262643677,0.104140705,1.62E-16,0.073227923,0.240288238,0.083798236,0.078595102,0.199875351
08/10/2016 19:00,0.064373726,0.093042326,0.116990675,0.125146425,0.116145709,0.086036177,0.11408883,0.178975242,0,2.61E-16,0.144100222,0.12949279,0,0.042860876,0.121435267,0.015169219,0.09060072,0.12068285,0.088903646,0.073475062,0.271306984,0.047002401,1.65E-16,0.03243243,0.201347531,0.05930761,0.053535146,0.184259745
08/10/2016 20:00,0.058323123,0.072127721,0.094744001,0.098221489,0.111010139,0.092026544,0.077236431,0.141039668,0,0,0.121338116,0.116318389,0,0.044591697,0.074711293,0,0.118334914,0.071066269,0.091309958,0.044227531,0.23780159,0.043296198,0,0.00751766,0.174649292,0.028900816,0.063759046,0.12474405
08/10/2016 21:00,0.06844115,0.081825285,0.115920581,0.113652964,0.103215597,0.089012026,0.067030197,0.14845646,0,0,0.10447114,0.113721688,0.015409572,0.032331883,0.03135596,0,0.116683177,0.090851253,0.025486181,0.025673166,0.229696526,0.038446257,0,0.027231059,0.162992289,0.032769624,0.065322303,0.092378593
08/10/2016 22:00,0.071346133,0.102068597,0.100229133,0.10299503,0.105057423,0.086262181,0.07559001,0.147329598,0,0,0.117618201,0.158295567,0,0.038114193,0.051326308,0,0.073502252,0.031699702,0.045822425,0.023981973,0.236440186,0.039038247,0,0.029054067,0.187794758,0,0.040794807,0.098373441
08/10/2016 23:00,0.088016567,0.091279372,0.107561473,0.108630752,0.106264104,0.055355771,0.082633372,0.160681374,0,0,0.12871589,0.190794727,0,0.032402165,0.088317744,0,0.026536309,0,0.051494539,0.002275506,0.238469707,0.029892687,0,0.040595891,0.204004845,0,0.053938014,0.108257828
09/10/2016 00:00,0.08557034,0.07527287,0.093046982,0.121532982,0.09838567,0.054588533,0.08847288,0.175497381,0,0,0.134345919,0.19870495,0,0.041810185,0.032806988,0,0.073113984,0.021304545,0.072030728,0.026501808,0.24552894,0.034072189,0,0.043904516,0.220889217,0,0.039225178,0.151418089
09/10/2016 01:00,0.097081511,0.05572049,0.09239901,0.074755052,0.091530548,0.066849628,0.069682827,0.208201653,0,0,0.148643694,0.171037277,0,0.030596263,0.007987124,0,0.087061037,0,0.094167342,0.00175758,0.244793507,0.026102169,0,0.053662584,0.235001239,0,0.058233603,0.174638764
09/10/2016 02:00,0.113614625,0.062603875,0.11488056,0.044829635,0.129721145,0.068520562,0.054724234,0.209281755,0,0,0.1611063,0.192866522,0,0.03646717,0,0,0.065387978,0.052141848,0.125264049,0.002668892,0.263109186,0.049894773,0,0.064491645,0.249476286,0,0.072888269,0.17216029
09/10/2016 03:00,0.124623993,0.050016905,0.144061302,0.041474499,0.161925881,0.075711068,0.069717484,0.182597952,0,0,0.163375157,0.221698494,0,0.065014902,0,0,0.043937629,0.07568093,0.105162208,0.023513157,0.276189334,0.080408549,0,0.104156569,0.266938885,0,0.079517253,0.19662945
09/10/2016 04:00,0.141017104,0.051313561,0.126564157,0.064511794,0.169744473,0.062495787,0.106847192,0.183607831,0,0,0.149722261,0.167764197,0.034937804,0.054859512,0,0,0.007651761,0.03146735,0.084236292,0.02395659,0.274128946,0.057968087,0,0.092646516,0.28552309,0.006704051,0.072106844,0.226720984
09/10/2016 05:00,0.105562397,0.074052057,0.121276764,0.048858953,0.148896311,0.036858227,0.11979736,0.141170009,0,0,0.140692459,0.210246421,0.002036932,0.052654018,0,0,0,0.110670154,0.104032021,0.048078952,0.279594068,0.037856966,0.016528579,0.071246616,0.283138003,0.010749378,0.077418236,0.201505719
09/10/2016 06:00,0.101012783,0.067922543,0.128954784,0.0097502,0.11382401,0.035696975,0.113649042,0.098523769,0,0,0.140697322,0.209884685,0,0.051542469,0,0,0.029446293,0.0535816,0.096482524,0.044326685,0.272220776,0.041332806,0,0.063755319,0.286656848,0.046354512,0.073894443,0.192473631
09/10/2016 07:00,0.098086935,0.09052552,0.114863967,0.00448417,0.092708291,0.04687715,0.110108307,0.111327576,0,0,0.140493315,0.174147602,0,0.046015336,0.067066452,0,0.051357215,0.028881489,0.078286785,0.042583681,0.281917955,0.031620647,0,0.047406586,0.269866727,0.070051361,0.077834115,0.158136536
09/10/2016 08:00,0.106541588,0.070898799,0.11169161,0.064099503,0.10735107,0.042854401,0.111016167,0.101881715,0,0,0.156414988,0.159852728,0.005100913,0.033660143,0.061443612,0,0.086243188,0.08683165,0.082584071,0.067436326,0.291716787,0.040437988,0.010735737,0.105149391,0.242335931,0.090669823,0.075757585,0.099419309
09/10/2016 09:00,0.114238336,0.05214223,0.108867426,0.087363941,0.093490749,0.051224045,0.106964004,0.080123039,3.26E-16,0.00042603,0.146826022,0.142369617,0.020248903,0.033525166,0.061305981,0,0.099881165,0.057434876,0.094668923,0.034676161,0.297001231,0.049670502,0,0.073223841,0.216510385,0.046180865,0.0891531,0.136820097
09/10/2016 10:00,0.115235225,0.07107548,0.081511149,0.095917336,0.093118984,0.055316254,0.097585176,0.091234501,0,0,0.135274916,0.10635916,0.007476784,0.046333533,0.05566633,0,0.09406466,0.06585261,0.095505573,0.013571531,0.292337958,0.054090518,1.84E-16,0.028346287,0.175120314,0.040337089,0.085494786,0.096657922
09/10/2016 11:00,0.080828198,0.056044989,0.102031056,0.074616796,0.110019981,0.064290911,0.08815757,0.079125218,0,1.45E-16,0.13671498,0.138341044,0.000500931,0.081659426,0.062835115,0.023901282,0.091479468,0.02977959,0.106970937,0.000269827,0.276087955,0.051730363,1.83E-16,0.014628834,0.197011563,0.045343022,0.048634798,0.14099342
09/10/2016 12:00,0.09079071,0.041922516,0.058075342,0.06245746,0.113870624,0.054386484,0.102364246,0.090629516,7.77E-16,1.46E-16,0.136691158,0.091901123,0.008149148,0.081833221,0.051584775,0.003486996,0.098984935,0.043334932,0.121343759,0,0.271517221,0.058289358,0,0.023450606,0.195104788,0.056495567,0.048072988,0.159753664
09/10/2016 13:00,0.094423862,0.042337368,0.06540062,0.047645289,0.106668398,0.057466449,0.088494426,0.101679488,0,0,0.138194235,0.068416069,0.001973286,0.080050986,0.053617325,0,0.105335487,0.083578372,0.123918591,0.004823527,0.278094122,0.059774166,0,0.026931924,0.205560457,0.05569689,0.077150326,0.166744965
09/10/2016 14:00,0.104402371,0.034777473,0.099712805,0.07044412,0.108241767,0.048475163,0.111736392,0.11669288,0,1.57E-16,0.144425897,0.074086583,0.014817086,0.056686628,0.043478608,0,0.117138196,0.047031682,0.135078485,0.035966795,0.271587322,0.057803954,0,0.050856135,0.217977836,0.054844811,0.058106947,0.15226519
09/10/2016 15:00,0.078882996,0.026036954,0.143626531,0.112171497,0.122726052,0.023229567,0.115968421,0.149873101,1.88E-16,1.59E-16,0.16629074,0.063891145,0.036591019,0.070518109,0.057938156,0,0.154011141,0.027854369,0.164779086,0.041717511,0.278292438,0.066684618,0,0.110326714,0.222024856,0.070366854,0.088728271,0.197841012
09/10/2016 16:00,0.141784081,0.067489646,0.230350794,0.189686738,0.164888356,0.063418895,0.135097966,0.186673521,0,0,0.189870869,0.136443656,0.120869586,0.101966419,0.066666267,0.04857029,0.181685355,0.066482217,0.191940606,0.072297132,0.285709735,0.140501072,0,0.152340841,0.228181286,0.105111165,0.139221194,0.255329611
09/10/2016 17:00,0.177094443,0.110526246,0.159595332,0.223152207,0.17966574,0.107282865,0.17419527,0.182612487,0,0,0.191146089,0.22619021,0.123574505,0.111137354,0.09528097,0.071147032,0.140375026,0.104592693,0.165771829,0.104891322,0.300958144,0.155483802,0,0.15711199,0.214285368,0.1188243,0.142757504,0.19178495
09/10/2016 18:00,0.133996829,0.097551147,0.101150723,0.194601637,0.148555668,0.097416449,0.137565569,0.185342235,0,4.18E-16,0.201597979,0.192163374,0.082831646,0.078906095,0.176701287,0.059176352,0.117652274,0,0.130946443,0.088213939,0.297147146,0.109874483,0,0.08713449,0.218192452,0.068582688,0.089461174,0.199991379
09/10/2016 19:00,0.096957446,0.106702864,0.083332435,0.119809189,0.091757166,0.078020759,0.124163083,0.147174345,0,0,0.209705394,0.166784027,0,0.046308547,0.195523655,0.002397645,0.0554635,0.070305544,0.078931374,0.077051931,0.283123318,0.04533275,0,0.052125493,0.19939105,0.024423635,0.065621043,0.17618075
09/10/2016 20:00,0.084300753,0.067554134,0.063460394,0.086424875,0.070253957,0.0787098,0.081082551,0.14005488,0,0,0.174533189,0.126218566,0,0.049000531,0.141872639,0,0.062097412,0.069694764,0.044927887,0.03472233,0.265422331,0.027488055,0,0.045064543,0.159924604,0.039277559,0.068757073,0.118313507
09/10/2016 21:00,0.093188151,0.095671352,0.068139893,0.09013626,0.066554139,0.092950945,0.088134953,0.100270958,0,0,0.170692597,0.174326978,0.002959456,0.067704066,0.093603816,0,0.028820611,0.090465894,0.038496851,0.01805853,0.238697608,0.037135071,0,0.065951178,0.16680939,0.019058407,0.069497584,0.092163609
09/10/2016 22:00,0.097687574,0.121081055,0.060811336,0.091169994,0.084607842,0.077107118,0.072228654,0.141877252,0,0,0.163080314,0.22806521,0,0.072466798,0,0,0.03526547,0.062259113,0,0.009919049,0.226653088,0.049901833,0,0.046060484,0.197375326,0.012009028,0.059082561,0.105549537
09/10/2016 23:00,0.104382792,0.116168721,0.058565504,0.06135165,0.078075776,0.076856955,0.057433763,0.159048601,0,0,0.169321598,0.222025068,0,0.070125862,0.03815037,0,0.0200628,0.063516318,0.027771558,0,0.249923937,0.056014114,0,0.030472978,0.219954779,0.044033812,0.050128064,0.144877011
10/10/2016 00:00,0.083669363,0.097156268,0.051269297,0.030296858,0.121739564,0.082418096,0.085592435,0.1872461,0,0,0.178868794,0.228454997,0,0.076356326,0.050830686,0,0.020118374,0.089833874,0.02470397,0,0.283902326,0.057203729,0,0.05258794,0.230883031,0.015755351,0.083475877,0.146619944
10/10/2016 01:00,0.086682606,0.068979376,0.049766593,0.043363045,0.110771981,0.065295228,0.083521111,0.201084548,0,0,0.185906247,0.25213218,0,0.046214452,0.025759235,0,0.018238536,0,0.027683398,0.006374916,0.280066603,0.052898234,0,0.064512694,0.255087499,0.010684206,0.080960525,0.180456137
10/10/2016 02:00,0.09269645,0.07849878,0.062425908,0.084514581,0.117781589,0.056605508,0.100379326,0.210626196,0,0,0.203678754,0.219168954,0,0.0459133,0.012276757,0,0,0.002918003,0.076531107,0.021427437,0.2828228,0.066310016,0,0.091484545,0.287875018,0.025518172,0.103069698,0.173763085
10/10/2016 03:00,0.070784301,0.08250625,0.092846625,0.097790644,0.136634788,0.066834631,0.131421508,0.233780496,0,0,0.238853709,0.20596856,0,0.06174965,0,0,0.039787648,0,0.08374018,0.020276696,0.304066006,0.097563751,0,0.125062467,0.357169647,0.040379451,0.132909391,0.152661529
10/10/2016 04:00,0.053167699,0.109236191,0.102549774,0.141501861,0.134121165,0.062785119,0.153715572,0.223687095,0,0,0.229774028,0.228303861,0,0.060855042,0,0.006723002,0.047637901,0.053850169,0.095965501,0.041108406,0.338808511,0.074099117,0,0.123204145,0.346660286,0.06608079,0.150348352,0.167470308
10/10/2016 05:00,0.065184485,0.147531694,0.125749826,0.100277148,0.14022694,0.05748652,0.171452783,0.203320108,0,0,0.203771579,0.232500083,0.028670838,0.065574999,0,0.020791877,0.084011379,0.05398288,0.098335209,0.0789456,0.349854091,0.079879813,0.029940061,0.117561689,0.323017048,0.077565874,0.121517513,0.129670516
10/10/2016 06:00,0.08079878,0.16014289,0.117282577,0.034753442,0.122253572,0.053331038,0.153348586,0.184473742,0,0,0.196364271,0.217193329,0.011841172,0.072324825,0,0.022385989,0.087298957,0.057318106,0.108136317,0.060277198,0.329977133,0.061819463,0,0.114250832,0.288897917,0.09307011,0.09601167,0.103145953
10/10/2016 07:00,0.075423712,0.097703262,0.102515024,0.073692643,0.101021295,0.054788953,0.11547414,0.16613007,0,0,0.13961395,0.19523086,0.036835025,0.044993436,0,0,0.104469947,0.054109666,0.104340285,0.067213277,0.302738299,0.050457278,0,0.083863829,0.242680483,0.077360367,0.092249904,0.111362211
10/10/2016 08:00,0.084520015,0.084977003,0.134474043,0.127086788,0.097992175,0.045250576,0.074039472,0.156930702,0,0,0.128030174,0.157774686,0.072934782,0.043862935,0.03947415,0.022178873,0.115162683,0.08424949,0.100263814,0.069041243,0.288584748,0.070663979,0,0.04618913,0.221836427,0.091657975,0.081750949,0.139895554
10/10/2016 09:00,0.06959816,0.060761864,0.11824656,0.112435257,0.094165583,0.034508618,0.087356138,0.15120676,3.05E-16,0,0.115715848,0.155022351,0.072334806,0.033286337,0.016250799,0,0.106961156,0.066662746,0.074528988,0.053137934,0.284550504,0.062157761,0.014381978,0.021849644,0.1797677,0.07605085,0.076374444,0.113121716
10/10/2016 10:00,0.080748087,0.058535629,0.052502898,0.097285245,0.082261462,0.040079871,0.073714217,0.1259939,3.05E-16,6.99E-16,0.113236556,0.130609215,0.063761124,0.037387663,0.037639074,0,0.128713393,0.052625316,0.071688873,0.025302077,0.261564031,0.059701495,0.012674517,0.02202578,0.148848383,0.062182391,0.055429914,0.118198586
10/10/2016 11:00,0.071149236,0.044688646,0.07003399,0.038068249,0.083312623,0.032047724,0.068205346,0.12507801,1.10E-15,0,0.1143496,0.089830873,0.063853063,0.030837501,0.033583609,0,0.130281135,0.067660079,0.079488468,0.010338057,0.25866821,0.059862383,0,0.043919169,0.14424292,0.07407389,0.046989638,0.103904906
10/10/2016 12:00,0.080623876,0.042822594,0.08647979,0.05578142,0.097674794,0.037001086,0.082270151,0.125854297,0,0,0.110611817,0.08136159,0.084842803,0.038333005,0.036683019,0.004791275,0.129148367,0.039903377,0.055332738,0.033773037,0.251845137,0.059017888,0,0.0279513,0.138930482,0.078167724,0.054708313,0.106141559
10/10/2016 13:00,0.086701299,0.043744179,0.077627241,0.050264583,0.097950838,0.039348629,0.102067492,0.145160327,3.36E-16,3.79E-16,0.109348721,0.095611841,0.087815344,0.044081147,0.035859001,0.008722987,0.134413734,0.103508646,0.055327198,0.018837117,0.255113079,0.06034058,0,0.032194682,0.142082135,0.111587949,0.055844313,0.123198168
10/10/2016 14:00,0.109289588,0.045070412,0.067802721,0.060199118,0.104973761,0.043679399,0.126874743,0.154515511,0,0,0.119933513,0.10960922,0.096259728,0.053072714,0.038523125,0.0176845,0.114597679,0.118014155,0.062582433,0.041777653,0.240731023,0.06683533,0,0.057279774,0.153044371,0.109691286,0.047368863,0.111658851
10/10/2016 15:00,0.133233495,0.076121837,0.097685205,0.082615053,0.123006589,0.069492546,0.137912735,0.181828467,1.67E-16,0,0.144584645,0.119901191,0.099735229,0.079006851,0.051490051,0.014930952,0.142023124,0.109168704,0.11197077,0.066514977,0.242899036,0.095173499,0,0.100550713,0.185258427,0.130725737,0.085345575,0.121329577
10/10/2016 16:00,0.170991119,0.10311924,0.103687725,0.133058164,0.161693797,0.093976133,0.161320082,0.219504774,0,0,0.191159822,0.155680541,0.161614685,0.114664707,0.070314227,0.038219632,0.193584675,0.149601575,0.200813962,0.077715572,0.290093966,0.146498263,4.62E-16,0.147157637,0.212080095,0.145374284,0.133457695,0.13863404
10/10/2016 17:00,0.159918927,0.143504409,0.107006554,0.154170389,0.162780449,0.126628948,0.14342318,0.236566434,7.40E-16,0,0.200496575,0.204786085,0.151243786,0.100901928,0.085735961,0.073718111,0.163254208,0.11563764,0.180434779,0.114869298,0.295958182,0.141054951,0,0.131035313,0.225753088,0.131792576,0.134042578,0.180278796
10/10/2016 18:00,0.136389222,0.139932964,0.097034793,0.185109308,0.161265507,0.116609065,0.111916752,0.211463196,5.90E-16,0,0.214923521,0.233129641,0.107887891,0.076313177,0.163104364,0.060708174,0.11589509,0.1114323,0.121434249,0.128426563,0.316259693,0.092311272,0,0.072967914,0.218538094,0.117826807,0.109649755,0.164596278
10/10/2016 19:00,0.078482593,0.08866739,0.075676817,0.137043398,0.113031728,0.08541768,0.103533872,0.180204735,0,0.020749949,0.173231611,0.172030511,0.036023811,0.051004205,0.211978733,0.024290006,0.062507588,0.055447895,0.095056927,0.079741303,0.303994783,0.053431032,0,0.059390388,0.206221445,0.082502489,0.070255437,0.128947259
10/10/2016 20:00,0.074552951,0.066858443,0.065101705,0.083297805,0.085913333,0.076958697,0.105306239,0.142627722,0,0,0.163133489,0.150779057,0,0.057022942,0.186439856,0.010978732,0.041191234,0,0.07827042,0.042741452,0.291258504,0.030304075,0,0.052604434,0.209053961,0.07433624,0.054898612,0.119458672
10/10/2016 21:00,0.093238407,0.118003437,0.061333083,0.066190293,0.086509338,0.087852817,0.068603469,0.154656704,0,0,0.173925605,0.165701569,0.004594116,0.056517648,0.130434999,0,0.038282845,0,0.086371584,0.029222728,0.286243188,0.023420814,0,0.048278864,0.204681985,0.071468884,0.059181221,0.056181075
10/10/2016 22:00,0.063107278,0.111412798,0.041493179,0.043156565,0.084648522,0.076592802,0.105409073,0.173436717,0,0,0.176407464,0.202012408,0,0.061428078,0.161316749,0,0.061488205,0,0.038359003,0.013459042,0.259138628,0.029022214,0,0.04272892,0.257955855,0.022174735,0.079500852,0.040018776
10/10/2016 23:00,0.08511582,0.076230919,0.056288961,0.072096036,0.093052897,0.05919594,0.067589193,0.222655277,0,0,0.177715624,0.213122779,0,0.062293096,0.120888004,0,0.061420356,0,0.030020616,0,0.282819935,0.036270518,0,0.048586542,0.277790754,0.014895157,0.088288228,0.046335654
11/10/2016 00:00,0.061051832,0.071144414,0.044552344,0.050748393,0.105815331,0.054696505,0.066029442,0.209622843,0,0,0.17338525,0.251020796,0,0.043296914,0.11754601,0,0.061133106,0,0.047755831,0,0.265397394,0.003278783,0,0.055163293,0.277981905,0.01297235,0.098874085,0.084159946
11/10/2016 01:00,0.060386017,0.084693563,0.049872175,0.08321877,0.119126459,0.06878313,0.048225831,0.25236186,0,0,0.188655243,0.20327406,0,0.023402976,0.032419372,0,0.061623734,0.037688241,0.052930024,0,0.268058947,0.035915547,0,0.05879461,0.285518819,0.0122462,0.088346068,0.121016951
11/10/2016 02:00,0.072655049,0.066707062,0.069718379,0.093823788,0.120581899,0.06809321,0.03983657,0.261553374,0,0,0.209974475,0.203993475,0,0.009996314,0,0,0,0.070305942,0.040426633,0,0.285976835,0.05386201,0,0.059583653,0.316606786,0.014013629,0.097019296,0.112779965
11/10/2016 03:00,0.083431567,0.080091193,0.109028603,0.102961514,0.1581672,0.072623841,0.046654063,0.271862737,0,0,0.232131654,0.182733977,0,0.05275886,0,0,0,0.04108157,0.019752448,0,0.311378851,0.075664238,0,0.089818709,0.37806168,0.044833076,0.116930059,0.116725066
11/10/2016 04:00,0.077556787,0.082526622,0.119076931,0.119425829,0.156555906,0.074476028,0.070243039,0.261564292,0,0,0.217707291,0.229170987,0.042500056,0.088874948,0,0.013696902,0.031244845,0.102649694,0,0,0.3370334,0.079174354,0,0.09410964,0.381848207,0.061772805,0.123630941,0.081238626
11/10/2016 05:00,0.066044251,0.138827206,0.090054229,0.111976664,0.162759243,0.070425423,0.091420321,0.242709549,0,0,0.198797324,0.234132836,0.058419406,0.074359255,0,0.033494609,0.081562583,0.061917592,0.058545495,0.043762576,0.350233371,0.060884937,0,0.090353112,0.338668116,0.079932442,0.127077506,0.067971045
11/10/2016 06:00,0.07877943,0.096425183,0.080282481,0.06468893,0.136589688,0.034721493,0.09900739,0.221157626,0,0,0.189322114,0.217924688,0.038623572,0.089961384,0,0.043175882,0.103988851,0.090581886,0.061393301,0.048408209,0.327183509,0.052785133,0,0.082083729,0.293546589,0.078035519,0.112687356,0.105855763
11/10/2016 07:00,0.056457577,0.069010571,0.078290282,0.094791987,0.115344385,0.005090977,0.121384795,0.204265121,0,0,0.179633875,0.219564547,0.038267813,0.078349529,0.01825738,0.056523755,0.100857099,0.073098154,0.066332299,0.045022407,0.299880332,0.050876939,0,0.086525632,0.221650686,0.088962536,0.097234912,0.10518092
11/10/2016 08:00,0.080212693,0.108071605,0.111397328,0.09873041,0.10962573,0.018081006,0.112943494,0.203852803,0,0,0.173429659,0.186083181,0.065339347,0.087016025,0.043264604,0.043917453,0.095824953,0.084613719,0.082211474,0.04109764,0.264555932,0.072384379,0.008192523,0.091014752,0.223886544,0.095200521,0.080052036,0.089260488
11/10/2016 09:00,0.088475277,0.06863377,0.081129516,0.038833779,0.092417782,0.030637379,0.112950017,0.208720243,4.47E-16,0,0.173683585,0.156318399,0.070700553,0.07337036,0.038765503,0.0094863,0.087341681,0.104882124,0.092500494,0.038581895,0.258717991,0.059584274,0.013738261,0.079174277,0.207894407,0.067839636,0.088025906,0.10830732
11/10/2016 10:00,0.089032744,0.055133504,0.058501058,0.084321349,0.084384654,0.030537619,0.116172196,0.198323163,4.49E-16,0,0.154791178,0.137329245,0.071614191,0.078678809,0.068049316,0.024953706,0.082185019,0.002965368,0.087171637,0.048120472,0.234715323,0.064505354,0,0.095342076,0.195836048,0.046216124,0.081464568,0.072043091
11/10/2016 11:00,0.088378384,0.051753127,0.072730314,0.074815466,0.092417377,0.037044295,0.119751824,0.191588541,0,0,0.154020519,0.124364583,0.073952412,0.078674577,0.05973955,0.041527944,0.089220367,0.05604703,0.09040736,0,0.218970882,0.06238614,0,0.100781008,0.17143732,0.053104653,0.074477665,0.090942056
11/10/2016 12:00,0.088557613,0.048876299,0.076347651,0.071895876,0.107048972,0.0380723,0.112625361,0.177081295,0,0,0.143257773,0.098835291,0.079450852,0.079199393,0.032748457,0.02646586,0.089130901,0.072371538,0.065337792,0.025063502,0.210984178,0.063328792,1.50E-16,0.101305153,0.169305957,0.06288742,0.085268719,0.101802487
11/10/2016 13:00,0.092249828,0.043045774,0.111032668,0.059782449,0.115853288,0.052704058,0.141591784,0.178415251,6.64E-16,1.21E-16,0.147982602,0.107416234,0.078613936,0.080822937,0.034230528,0.025812777,0.088746195,0.067696809,0.047311934,0.018597361,0.208565221,0.062239454,1.46E-16,0.110688102,0.180066588,0.0622125,0.095222534,0.100175914
11/10/2016 14:00,0.098688033,0.027398549,0.118879178,0.09350573,0.130346875,0.05540164,0.14758698,0.201475678,1.69E-16,7.39E-16,0.162454577,0.123312368,0.095688248,0.079982477,0.022401966,0.033514922,0.111359745,0.041191197,0.092962469,0.054218895,0.202015545,0.082374041,0,0.125308594,0.198961561,0.066413739,0.102391683,0.081295754
11/10/2016 15:00,0.115934205,0.047880982,0.132438871,0.103144735,0.141683596,0.058342099,0.137256428,0.231057827,0,0,0.206491583,0.125381817,0.110537455,0.097993491,0.054503664,0.029216934,0.140347916,0.050300083,0.168937613,0.058434769,0.226589503,0.104928038,8.75E-16,0.151994664,0.21695493,0.078454382,0.123121006,0.096127121
11/10/2016 16:00,0.164635492,0.077877638,0.139712733,0.110171939,0.162806148,0.099682407,0.15465382,0.267060175,6.17E-16,1.23E-16,0.223100691,0.156145423,0.161718534,0.113681254,0.070998636,0.071235191,0.178614635,0.064797223,0.208848952,0.080728355,0.246898104,0.141422268,0,0.17647625,0.249728283,0.147852875,0.146206794,0.110498718
11/10/2016 17:00,0.167626821,0.135502279,0.13596973,0.155402711,0.157000235,0.128434795,0.171095983,0.279452381,0,0,0.217173487,0.196642382,0.155051757,0.110406586,0.086531809,0.101537294,0.185332649,0.103385523,0.205633421,0.093042941,0.284079571,0.13205949,0,0.114117174,0.277088451,0.129116216,0.11741063,0.142179818
11/10/2016 18:00,0.134714485,0.136279114,0.095503741,0.16457184,0.146447158,0.112177134,0.178515443,0.236768587,5.92E-16,0,0.2228753,0.238310746,0.082739738,0.075703604,0.178163005,0.055828861,0.146108445,0.123440359,0.163424253,0.077151656,0.315175976,0.100473689,0,0.070727009,0.269135521,0.10891127,0.094845487,0.151821777
11/10/2016 19:00,0.105704299,0.083821695,0.053318852,0.129706319,0.091724977,0.089646931,0.122975049,0.201046206,0,0,0.168844039,0.191422267,0.037531563,0.050816361,0.188768871,0.0171983,0.107543885,0.120770769,0.138191975,0.059299296,0.305638055,0.046326063,0.003722176,0.036423891,0.221532967,0.084682852,0.073054463,0.085867799
11/10/2016 20:00,0.114766165,0.067555424,0.055886512,0.097934266,0.081839486,0.076722631,0.082300627,0.151689723,1.67E-16,0,0.14220481,0.141595796,0.025563632,0.047932962,0.125555257,0.023011995,0.088971551,0.106912813,0.072822674,0.032074676,0.279814257,0.042439196,0,0.028149023,0.211665133,0.071820869,0.076193456,0.078058872
