,Day,[AGRAS 1;AGRAS 2],[ASSOMATA 1;ASSOMATA 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],LADONAS,[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],[STRATOS-I NO 1;STRATOS-I NO 2],[STRATOS-II NO 1;STRATOS-II NO 2],THISAVROS 1,0,THISAVROS 2,THISAVROS 3
2015-01-01 09:00:00,59.0277777778,0.0518293402778,0.0,0.00789653819444,0.0310299027778,0.240922868056,135.598312983,18.9630674549,148.102436073,14.5758296389,0.205383732639,0.67171303125,9.12807706597,2.70718875347,3.45263010764,2.04139429514,82.4804332431,0.0942274965278,0.0,1.17872153819,0.00921232291667,75.7321860486,,75.7321860486,75.7321860486
2015-01-01 10:00:00,60.7638888889,0.0518167326389,0.0,0.00792761284722,0.0310819097222,0.242439579861,136.265358648,19.0365600503,148.570195776,14.6859934861,0.205683918403,0.673014609375,9.14863362674,2.71402309549,3.4496001059,2.01720872049,82.6353252465,0.0955187378472,0.0,1.18161009201,0.009336296875,75.4601816285,,75.4601816285,75.4601816285
2015-01-01 11:00:00,62.5,0.051804125,0.0,0.0079586875,0.0311339166667,0.243956291667,136.932404312,19.1100526458,149.037955479,14.7961573333,0.205984104167,0.6743161875,9.1691901875,2.7208574375,3.44657010417,1.99302314583,82.79021725,0.0968099791667,0.0,1.18449864583,0.00946027083333,75.1881772083,,75.1881772083,75.1881772083
2015-01-01 12:00:00,64.2361111111,0.0517915173611,0.0,0.00798976215278,0.0311859236111,0.245473003472,137.599449977,19.1835452413,149.505715182,14.9063211806,0.206284289931,0.675617765625,9.18974674826,2.72769177951,3.44354010243,1.96883757118,82.9451092535,0.0981012204861,0.0,1.18738719965,0.00958424479167,74.9161727882,,74.9161727882,74.9161727882
2015-01-01 13:00:00,65.9722222222,0.0517789097222,0.0,0.00802083680556,0.0312379305556,0.246989715278,138.266495642,19.2570378368,149.973474885,15.0164850278,0.206584475694,0.67691934375,9.21030330903,2.73452612153,3.44051010069,1.94465199653,83.1000012569,0.0993924618056,0.0,1.19027575347,0.00970821875,74.6441683681,,74.6441683681,74.6441683681
2015-01-01 14:00:00,67.7083333333,0.0517663020833,0.0,0.00805191145833,0.0312899375,0.248506427083,138.933541307,19.3305304323,150.441234589,15.126648875,0.206884661458,0.678220921875,9.23085986979,2.74136046354,3.43748009896,1.92046642188,83.2548932604,0.100683703125,0.0,1.19316430729,0.00983219270833,74.3721639479,,74.3721639479,74.3721639479
2015-01-01 15:00:00,69.4444444444,0.0517536944444,0.0,0.00808298611111,0.0313419444444,0.250023138889,139.600586972,19.4040230278,150.908994292,15.2368127222,0.207184847222,0.6795225,9.25141643056,2.74819480556,3.43445009722,1.89628084722,83.4097852639,0.101974944444,0.0,1.19605286111,0.00995616666667,74.1001595278,,74.1001595278,74.1001595278
2015-01-01 16:00:00,71.1805555556,0.0517410868056,0.0,0.00811406076389,0.0313939513889,0.251539850694,140.267632637,19.4775156233,151.376753995,15.3469765694,0.207485032986,0.680824078125,9.27197299132,2.75502914757,3.43142009549,1.87209527257,83.5646772674,0.103266185764,0.0,1.19894141493,0.010080140625,73.8281551076,,73.8281551076,73.8281551076
2015-01-01 17:00:00,72.9166666667,0.0517284791667,0.0,0.00814513541667,0.0314459583333,0.2530565625,140.934678302,19.5510082187,151.844513698,15.4571404167,0.20778521875,0.68212565625,9.29252955208,2.76186348958,3.42839009375,1.84790969792,83.7195692708,0.104557427083,0.0,1.20182996875,0.0102041145833,73.5561506875,,73.5561506875,73.5561506875
2015-01-01 18:00:00,74.6527777778,0.0517158715278,0.0,0.00817621006944,0.0314979652778,0.254573274306,141.601723967,19.6245008142,152.312273401,15.5673042639,0.208085404514,0.683427234375,9.31308611285,2.7686978316,3.42536009201,1.82372412326,83.8744612743,0.105848668403,0.0,1.20471852257,0.0103280885417,73.2841462674,,73.2841462674,73.2841462674
