,PHOT,WTOF,WTON,HE Kraljevac,HE Dale,HE Varazdin,HE Dubrava,HE Cakovec,HE Gojak,HE Lesce,HE Rijeka,HE Miljacka,mHE Hrvatska,HROR
2015-12-09 00:00:00+00:00,0,0,0.637,0.255614031,0.703619151,0.265841725,0.46541254,0.444008,1,1,0.46011,0.769432479,0.532453,0.543632
2015-12-09 01:00:00+00:00,0,0,0.643,0.254575851,0.700761392,0.26579932,0.466025861,0.44491,1,1,0.464359,0.776977932,0.533023,0.544214
2015-12-09 02:00:00+00:00,0,0,0.636,0.253537671,0.697903632,0.265756915,0.466639182,0.445813,1,1,0.468608,0.784523385,0.533593,0.544796
2015-12-09 03:00:00+00:00,0,0,0.619,0.252499491,0.695045873,0.26571451,0.467252502,0.446715,1,1,0.472857,0.792068838,0.534163,0.545377
2015-12-09 04:00:00+00:00,0,0,0.599,0.251461311,0.692188114,0.265672105,0.467865823,0.447618,1,1,0.477106,0.799614292,0.534732,0.545959
2015-12-09 05:00:00+00:00,0,0,0.592,0.250423131,0.689330354,0.2656297,0.468479143,0.44852,1,1,0.481355,0.807159745,0.535302,0.546541
2015-12-09 06:00:00+00:00,0.003631079,0,0.61,0.249384951,0.686472595,0.265587295,0.469092464,0.449422,1,1,0.485604,0.814705198,0.535872,0.547122
2015-12-09 07:00:00+00:00,0.0466853,0,0.623,0.248346771,0.683614835,0.26554489,0.469705785,0.450325,1,1,0.489853,0.822250652,0.536441,0.547704
2015-12-09 08:00:00+00:00,0.083341906,0,0.667,0.24730859,0.680757076,0.265502486,0.470319105,0.451227,1,1,0.494102,0.829796105,0.537011,0.548286
2015-12-09 09:00:00+00:00,0.104436745,0,0.72,0.24627041,0.677899316,0.265460081,0.470932426,0.452129,1,1,0.498351,0.837341558,0.537581,0.548867
2015-12-09 10:00:00+00:00,0.115329981,0,0.742,0.24523223,0.675041557,0.265417676,0.471545747,0.453032,1,1,0.5026,0.844887011,0.538151,0.549449
2015-12-09 11:00:00+00:00,0.114811256,0,0.762,0.24419405,0.672183797,0.265375271,0.472159067,0.453934,1,1,0.506849,0.852432465,0.53872,0.550031
2015-12-09 12:00:00+00:00,0.102880568,0,0.775,0.24315587,0.669326038,0.265332866,0.472772388,0.454836,1,1,0.511098,0.859977918,0.53929,0.550613
2015-12-09 13:00:00+00:00,0.079537918,0,0.781,0.24211769,0.666468279,0.265290461,0.473385708,0.455739,1,1,0.515347,0.867523371,0.53986,0.551194
2015-12-09 14:00:00+00:00,0.041670953,0,0.785,0.24107951,0.663610519,0.265248056,0.473999029,0.456641,1,1,0.519596,0.875068825,0.54043,0.551776
2015-12-09 15:00:00+00:00,0.000172909,0,0.8,0.24004133,0.66075276,0.265205651,0.47461235,0.457544,1,1,0.523846,0.882614278,0.540999,0.552358
2015-12-09 16:00:00+00:00,0,0,0.814,0.23900315,0.657895,0.265163246,0.47522567,0.458446,1,1,0.528095,0.890159731,0.541569,0.552939
2015-12-09 17:00:00+00:00,0,0,0.825,0.237964969,0.655037241,0.265120841,0.475838991,0.459348,1,1,0.532344,0.897705185,0.542139,0.553521
2015-12-09 18:00:00+00:00,0,0,0.831,0.236926789,0.652179481,0.265078436,0.476452311,0.460251,1,1,0.536593,0.905250638,0.542709,0.554103
2015-12-09 19:00:00+00:00,0,0,0.83,0.235888609,0.649321722,0.265036031,0.477065632,0.461153,1,1,0.540842,0.912796091,0.543278,0.554684
2015-12-09 20:00:00+00:00,0,0,0.827,0.234850429,0.646463963,0.264993626,0.477678953,0.462055,1,1,0.545091,0.920341544,0.543848,0.555266
2015-12-09 21:00:00+00:00,0,0,0.816,0.233812249,0.643606203,0.264951221,0.478292273,0.462958,1,1,0.54934,0.927886998,0.544418,0.555848
2015-12-09 22:00:00+00:00,0,0,0.799,0.232774069,0.640748444,0.264908816,0.478905594,0.46386,1,1,0.553589,0.935432451,0.544987,0.556429
2015-12-09 23:00:00+00:00,0,0,0.783,0.231735889,0.637890684,0.264866411,0.479518914,0.464762,1,1,0.557838,0.942977904,0.545557,0.557011
2015-12-10 00:00:00+00:00,0,0,0.77,0.230699759,0.635038569,0.264827379,0.480089911,0.464805,1,1,0.574304,0.95540532,0.547112,0.558599
2015-12-10 01:00:00+00:00,0,0,0.761,0.22966363,0.632186454,0.264788348,0.480660908,0.464848,1,1,0.59077,0.967832735,0.548668,0.560187
2015-12-10 02:00:00+00:00,0,0,0.757,0.2286275,0.62933434,0.264749316,0.481231905,0.464891,1,1,0.607236,0.98026015,0.550223,0.561775
2015-12-10 03:00:00+00:00,0,0,0.749,0.227591371,0.626482225,0.264710284,0.481802902,0.464933,1,1,0.623703,0.992687566,0.551778,0.563363
2015-12-10 04:00:00+00:00,0,0,0.741,0.226555241,0.62363011,0.264671252,0.482373898,0.464976,1,1,0.640169,1,0.55309,0.564702
2015-12-10 05:00:00+00:00,0,0,0.72,0.225519112,0.620777995,0.264632221,0.482944895,0.465019,1,1,0.656635,1,0.554055,0.565687
2015-12-10 06:00:00+00:00,0.003803987,0,0.69,0.224482982,0.61792588,0.264593189,0.483515892,0.465062,1,1,0.673102,1,0.555019,0.566672
2015-12-10 07:00:00+00:00,0.047722751,0,0.65,0.223446852,0.615073765,0.264554157,0.484086889,0.465104,1,1,0.689568,1,0.555983,0.567656
2015-12-10 08:00:00+00:00,0.084379357,0,0.621,0.222410723,0.61222165,0.264515125,0.484657886,0.465147,1,1,0.706034,1,0.556948,0.568641
2015-12-10 09:00:00+00:00,0.105820013,0,0.556,0.221374593,0.609369535,0.264476094,0.485228883,0.46519,1,1,0.7225,1,0.557912,0.569625
2015-12-10 10:00:00+00:00,0.115848707,0,0.46,0.220338464,0.60651742,0.264437062,0.485799879,0.465233,1,1,0.738967,1,0.558876,0.57061
2015-12-10 11:00:00+00:00,0.114811256,0,0.379,0.219302334,0.603665305,0.26439803,0.486370876,0.465275,1,1,0.755433,1,0.559841,0.571595
2015-12-10 12:00:00+00:00,0.102880568,0,0.342,0.218266205,0.600813191,0.264358999,0.486941873,0.465318,1,0.996384,0.771899,1,0.56051,0.572278
2015-12-10 13:00:00+00:00,0.079192101,0,0.32,0.217230075,0.597961076,0.264319967,0.48751287,0.465361,1,0.992258,0.788366,1,0.561138,0.572919
2015-12-10 14:00:00+00:00,0.041152227,0,0.279,0.216193946,0.595108961,0.264280935,0.488083867,0.465404,1,0.988132,0.804832,1,0.561765,0.573559
2015-12-10 15:00:00+00:00,0.000172909,0,0.298,0.215157816,0.592256846,0.264241903,0.488654863,0.465446,1,0.984006,0.821298,1,0.562393,0.5742
2015-12-10 16:00:00+00:00,0,0,0.337,0.214121687,0.589404731,0.264202872,0.48922586,0.465489,1,0.979881,0.837764,1,0.56302,0.574841
2015-12-10 17:00:00+00:00,0,0,0.345,0.213085557,0.586552616,0.26416384,0.489796857,0.465532,1,0.975755,0.854231,1,0.563648,0.575482
2015-12-10 18:00:00+00:00,0,0,0.297,0.212049428,0.583700501,0.264124808,0.490367854,0.465575,1,0.971629,0.870697,1,0.564276,0.576123
2015-12-10 19:00:00+00:00,0,0,0.239,0.211013298,0.580848386,0.264085776,0.490938851,0.465617,1,0.967503,0.887163,1,0.564903,0.576763
2015-12-10 20:00:00+00:00,0,0,0.195,0.209977168,0.577996271,0.264046745,0.491509847,0.46566,1,0.963377,0.90363,1,0.565531,0.577404
2015-12-10 21:00:00+00:00,0,0,0.168,0.208941039,0.575144157,0.264007713,0.492080844,0.465703,1,0.959251,0.920096,1,0.566158,0.578045
2015-12-10 22:00:00+00:00,0,0,0.149,0.207904909,0.572292042,0.263968681,0.492651841,0.465746,1,0.955126,0.936562,1,0.566786,0.578686
2015-12-10 23:00:00+00:00,0,0,0.143,0.20686878,0.569439927,0.26392965,0.493222838,0.465788,1,0.951,0.953028,1,0.567414,0.579326
2015-12-11 00:00:00+00:00,0,0,0.134,0.206025984,0.567119994,0.262862817,0.494740816,0.465019,1,0.945845,0.960407,1,0.567192,0.5791
2015-12-11 01:00:00+00:00,0,0,0.116,0.205183188,0.564800061,0.261795984,0.496258795,0.46425,1,0.94069,0.967785,1,0.566971,0.578875
2015-12-11 02:00:00+00:00,0,0,0.1,0.204340392,0.562480128,0.260729151,0.497776773,0.463481,1,0.935535,0.975164,1,0.56675,0.578649
2015-12-11 03:00:00+00:00,0,0,0.092,0.203497596,0.560160195,0.259662318,0.499294752,0.462712,1,0.930379,0.982542,1,0.566528,0.578423
2015-12-11 04:00:00+00:00,0,0,0.091,0.2026548,0.557840262,0.258595485,0.50081273,0.461943,1,0.925224,0.989921,1,0.566307,0.578197
2015-12-11 05:00:00+00:00,0,0,0.094,0.201812004,0.555520329,0.257528652,0.502330708,0.461174,1,0.920069,0.997299,1,0.566086,0.577971
2015-12-11 06:00:00+00:00,0.002420719,0,0.093,0.200969208,0.553200396,0.256461819,0.503848687,0.460405,1,0.914914,1,1,0.565523,0.577397
2015-12-11 07:00:00+00:00,0.030086082,0,0.081,0.200126412,0.550880463,0.255394986,0.505366665,0.459636,1,0.909759,1,1,0.564764,0.576621
2015-12-11 08:00:00+00:00,0.05602236,0,0.064,0.199283616,0.54856053,0.254328153,0.506884644,0.458867,1,0.904604,1,1,0.564005,0.575846
2015-12-11 09:00:00+00:00,0.075215205,0,0.049,0.19844082,0.546240597,0.25326132,0.508402622,0.458098,1,0.899449,1,1,0.563246,0.575071
2015-12-11 10:00:00+00:00,0.090085338,0,0.029,0.197598024,0.543920664,0.252194488,0.509920601,0.457329,1,0.894294,1,1,0.562486,0.574296
2015-12-11 11:00:00+00:00,0.094926776,0,0.015,0.196755228,0.541600731,0.251127655,0.511438579,0.45656,1,0.889139,1,1,0.561727,0.573521
2015-12-11 12:00:00+00:00,0.088529161,0,0.005,0.195912432,0.539280799,0.250060822,0.512956557,0.455791,1,0.883983,1,1,0.560968,0.572745
2015-12-11 13:00:00+00:00,0.068471773,0,0.01,0.195069636,0.536960866,0.248993989,0.514474536,0.455023,1,0.878828,1,1,0.560209,0.57197
2015-12-11 14:00:00+00:00,0.028184088,0,0.028,0.19422684,0.534640933,0.247927156,0.515992514,0.454254,1,0.873673,1,1,0.559449,0.571195
2015-12-11 15:00:00+00:00,0,0,0.044,0.193384044,0.532321,0.246860323,0.517510493,0.453485,1,0.868518,1,1,0.55869,0.57042
2015-12-11 16:00:00+00:00,0,0,0.047,0.192541248,0.530001067,0.24579349,0.519028471,0.452716,1,0.863363,1,1,0.557931,0.569645
2015-12-11 17:00:00+00:00,0,0,0.043,0.191698452,0.527681134,0.244726657,0.52054645,0.451947,1,0.858208,1,1,0.557172,0.56887
2015-12-11 18:00:00+00:00,0,0,0.036,0.190855656,0.525361201,0.243659824,0.522064428,0.451178,1,0.853053,1,1,0.556413,0.568094
2015-12-11 19:00:00+00:00,0,0,0.028,0.19001286,0.523041268,0.242592991,0.523582406,0.450409,1,0.847898,1,1,0.555653,0.567319
2015-12-11 20:00:00+00:00,0,0,0.02,0.189170064,0.520721335,0.241526158,0.525100385,0.44964,1,0.842743,1,1,0.554894,0.566544
2015-12-11 21:00:00+00:00,0,0,0.026,0.188327268,0.518401402,0.240459326,0.526618363,0.448871,1,0.837587,1,1,0.554135,0.565769
2015-12-11 22:00:00+00:00,0,0,0.039,0.187484472,0.516081469,0.239392493,0.528136342,0.448102,1,0.832432,1,1,0.553376,0.564994
2015-12-11 23:00:00+00:00,0,0,0.054,0.186641676,0.513761536,0.23832566,0.52965432,0.447333,1,0.827277,1,1,0.552616,0.564218
2015-12-12 00:00:00+00:00,0,0,0.076,0.186036748,0.512096374,0.236877117,0.529234487,0.446331,1,0.822962,1,1,0.551589,0.563169
2015-12-12 01:00:00+00:00,0,0,0.091,0.18543182,0.510431212,0.235428574,0.528814654,0.44533,1,0.818647,1,1,0.550561,0.56212
2015-12-12 02:00:00+00:00,0,0,0.097,0.184826892,0.50876605,0.233980031,0.528394821,0.444328,1,0.814331,1,1,0.549533,0.56107
2015-12-12 03:00:00+00:00,0,0,0.086,0.184221965,0.507100889,0.232531488,0.527974988,0.443327,1,0.810016,1,1,0.548505,0.560021
2015-12-12 04:00:00+00:00,0,0,0.07,0.183617037,0.505435727,0.231082945,0.527555155,0.442326,1,0.805701,1,1,0.547477,0.558972
2015-12-12 05:00:00+00:00,0,0,0.065,0.183012109,0.503770565,0.229634402,0.527135323,0.441324,1,0.801385,1,1,0.54645,0.557922
2015-12-12 06:00:00+00:00,0.000345817,0,0.063,0.182407181,0.502105403,0.228185859,0.52671549,0.440323,1,0.79707,1,1,0.545422,0.556873
2015-12-12 07:00:00+00:00,0.007089249,0,0.058,0.181802254,0.500440241,0.226737316,0.526295657,0.439321,1,0.792755,1,1,0.544394,0.555824
2015-12-12 08:00:00+00:00,0.011584871,0,0.037,0.181197326,0.498775079,0.225288773,0.525875824,0.43832,1,0.788439,1,1,0.543366,0.554774
2015-12-12 09:00:00+00:00,0.015388858,0,0.021,0.180592398,0.497109917,0.22384023,0.525455991,0.437318,1,0.784124,0.986419,1,0.541348,0.552714
2015-12-12 10:00:00+00:00,0.019019937,0,0.024,0.17998747,0.495444755,0.222391687,0.525036158,0.436317,1,0.779809,0.972049,1,0.539273,0.550595
2015-12-12 11:00:00+00:00,0.021786473,0,0.042,0.179382543,0.493779593,0.220943144,0.524616325,0.435315,1,0.775493,0.95768,1,0.537198,0.548476
2015-12-12 12:00:00+00:00,0.022305199,0,0.048,0.178777615,0.492114431,0.219494601,0.524196492,0.434314,1,0.771178,0.94331,1,0.535122,0.546357
2015-12-12 13:00:00+00:00,0.02334265,0,0.048,0.178172687,0.490449269,0.218046057,0.523776659,0.433313,1,0.766863,0.928941,1,0.533047,0.544238
2015-12-12 14:00:00+00:00,0.01521595,0,0.054,0.177567759,0.488784108,0.216597514,0.523356826,0.432311,1,0.762547,0.914571,1,0.530972,0.542119
2015-12-12 15:00:00+00:00,0,0,0.059,0.176962832,0.487118946,0.215148971,0.522936993,0.43131,1,0.758232,0.900202,1,0.528896,0.54
2015-12-12 16:00:00+00:00,0,0,0.062,0.176357904,0.485453784,0.213700428,0.52251716,0.430308,1,0.753917,0.885833,1,0.526821,0.537881
2015-12-12 17:00:00+00:00,0,0,0.065,0.175752976,0.483788622,0.212251885,0.522097328,0.429307,1,0.749602,0.871463,1,0.524745,0.535762
2015-12-12 18:00:00+00:00,0,0,0.075,0.175148048,0.48212346,0.210803342,0.521677495,0.428305,1,0.745286,0.857094,1,0.52267,0.533643
2015-12-12 19:00:00+00:00,0,0,0.085,0.174543121,0.480458298,0.209354799,0.521257662,0.427304,1,0.740971,0.842724,1,0.520595,0.531524
2015-12-12 20:00:00+00:00,0,0,0.093,0.173938193,0.478793136,0.207906256,0.520837829,0.426303,1,0.736656,0.828355,1,0.518519,0.529405
2015-12-12 21:00:00+00:00,0,0,0.094,0.173333265,0.477127974,0.206457713,0.520417996,0.425301,1,0.73234,0.813986,1,0.516444,0.527287
2015-12-12 22:00:00+00:00,0,0,0.102,0.172728337,0.475462812,0.20500917,0.519998163,0.4243,1,0.728025,0.799616,1,0.514368,0.525168
2015-12-12 23:00:00+00:00,0,0,0.113,0.17212341,0.47379765,0.203560627,0.51957833,0.423298,1,0.72371,0.785247,1,0.512293,0.523049
2015-12-13 00:00:00+00:00,0,0,0.123,0.17192157,0.473242052,0.202876101,0.519329317,0.422233,1,0.719919,0.776225,1,0.510934,0.521661
2015-12-13 01:00:00+00:00,0,0,0.13,0.171719729,0.472686455,0.202191574,0.519080303,0.421168,1,0.716129,0.767203,1,0.509575,0.520274
2015-12-13 02:00:00+00:00,0,0,0.135,0.171517889,0.472130857,0.201507047,0.51883129,0.420102,1,0.712338,0.758181,1,0.508217,0.518887
2015-12-13 03:00:00+00:00,0,0,0.133,0.171316049,0.471575259,0.20082252,0.518582276,0.419037,1,0.708548,0.74916,1,0.506858,0.517499
2015-12-13 04:00:00+00:00,0,0,0.134,0.171114209,0.471019661,0.200137993,0.518333263,0.417972,1,0.704758,0.740138,1,0.505499,0.516112
2015-12-13 05:00:00+00:00,0,0,0.154,0.170912369,0.470464063,0.199453467,0.51808425,0.416906,1,0.700967,0.731116,1,0.50414,0.514725
2015-12-13 06:00:00+00:00,0.003803987,0,0.166,0.170710528,0.469908465,0.19876894,0.517835236,0.415841,1,0.697177,0.722094,1,0.502782,0.513337
2015-12-13 07:00:00+00:00,0.051872555,0,0.167,0.170508688,0.469352867,0.198084413,0.517586223,0.414776,1,0.693386,0.713073,1,0.501423,0.51195
2015-12-13 08:00:00+00:00,0.090604063,0,0.169,0.170306848,0.468797269,0.197399886,0.517337209,0.41371,1,0.689596,0.704051,1,0.500064,0.510563
2015-12-13 09:00:00+00:00,0.113600896,0,0.173,0.170105008,0.468241671,0.19671536,0.517088196,0.412645,1,0.685806,0.695029,1,0.498705,0.509176
2015-12-13 10:00:00+00:00,0.123802499,0,0.202,0.169903168,0.467686073,0.196030833,0.516839183,0.41158,1,0.682015,0.686007,1,0.497346,0.507788
2015-12-13 11:00:00+00:00,0.122765048,0,0.214,0.169701327,0.467130475,0.195346306,0.516590169,0.410514,1,0.678225,0.676986,1,0.495988,0.506401
2015-12-13 12:00:00+00:00,0.110488543,0,0.21,0.169499487,0.466574877,0.194661779,0.516341156,0.409449,1,0.674434,0.667964,1,0.494629,0.505014
2015-12-13 13:00:00+00:00,0.085935533,0,0.187,0.169297647,0.466019279,0.193977253,0.516092142,0.408384,1,0.670644,0.658942,1,0.49327,0.503626
2015-12-13 14:00:00+00:00,0.046512391,0,0.186,0.169095807,0.465463682,0.193292726,0.515843129,0.407318,1,0.666854,0.64992,1,0.491911,0.502239
2015-12-13 15:00:00+00:00,0.000172909,0,0.182,0.168893967,0.464908084,0.192608199,0.515594116,0.406253,1,0.663063,0.640899,1,0.490553,0.500852
2015-12-13 16:00:00+00:00,0,0,0.17,0.168692126,0.464352486,0.191923672,0.515345102,0.405188,1,0.659273,0.631877,1,0.489194,0.499464
2015-12-13 17:00:00+00:00,0,0,0.16,0.168490286,0.463796888,0.191239146,0.515096089,0.404122,1,0.655482,0.622855,1,0.487835,0.498077
2015-12-13 18:00:00+00:00,0,0,0.163,0.168288446,0.46324129,0.190554619,0.514847075,0.403057,1,0.651692,0.613833,1,0.486476,0.49669
2015-12-13 19:00:00+00:00,0,0,0.167,0.168086606,0.462685692,0.189870092,0.514598062,0.401992,1,0.647902,0.604812,1,0.485117,0.495303
2015-12-13 20:00:00+00:00,0,0,0.17,0.167884766,0.462130094,0.189185565,0.514349049,0.400926,1,0.644111,0.59579,1,0.483759,0.493915
2015-12-13 21:00:00+00:00,0,0,0.178,0.167682925,0.461574496,0.188501038,0.514100035,0.399861,1,0.640321,0.586768,1,0.4824,0.492528
2015-12-13 22:00:00+00:00,0,0,0.179,0.167481085,0.461018898,0.187816512,0.513851022,0.398796,1,0.636531,0.577746,1,0.481041,0.491141
2015-12-13 23:00:00+00:00,0,0,0.178,0.167279245,0.4604633,0.187131985,0.513602008,0.39773,1,0.63274,0.568725,1,0.479682,0.489753
2015-12-14 00:00:00+00:00,0,0,0.167,0.167017845,0.459743755,0.186908504,0.5137315,0.396691,1,0.62936,0.570216,1,0.479253,0.489315
2015-12-14 01:00:00+00:00,0,0,0.155,0.166756446,0.45902421,0.186685022,0.513860991,0.395652,1,0.625979,0.571707,1,0.478824,0.488877
2015-12-14 02:00:00+00:00,0,0,0.135,0.166495046,0.458304665,0.186461541,0.513990482,0.394613,1,0.622598,0.573199,1,0.478395,0.488438
2015-12-14 03:00:00+00:00,0,0,0.123,0.166233646,0.457585119,0.18623806,0.514119973,0.393574,1,0.619218,0.57469,1,0.477965,0.488
2015-12-14 04:00:00+00:00,0,0,0.116,0.165972246,0.456865574,0.186014578,0.514249464,0.392535,1,0.615837,0.576182,1,0.477536,0.487562
2015-12-14 05:00:00+00:00,0,0,0.118,0.165710847,0.456146029,0.185791097,0.514378956,0.391495,1,0.612457,0.577673,1,0.477107,0.487124
2015-12-14 06:00:00+00:00,0.001729085,0,0.123,0.165449447,0.455426484,0.185567616,0.514508447,0.390456,1,0.609076,0.579164,1,0.476677,0.486685
2015-12-14 07:00:00+00:00,0.023169741,0,0.131,0.165188047,0.454706938,0.185344135,0.514637938,0.389417,1,0.605696,0.580656,1,0.476248,0.486247
2015-12-14 08:00:00+00:00,0.047376934,0,0.115,0.164926648,0.453987393,0.185120653,0.514767429,0.388378,1,0.602315,0.582147,1,0.475819,0.485809
2015-12-14 09:00:00+00:00,0.063457426,0,0.101,0.164665248,0.453267848,0.184897172,0.514896921,0.387339,1,0.598934,0.583639,1,0.47539,0.48537
2015-12-14 10:00:00+00:00,0.07694429,0,0.115,0.164403848,0.452548303,0.184673691,0.515026412,0.3863,1,0.595554,0.58513,1,0.47496,0.484932
2015-12-14 11:00:00+00:00,0.07815465,0,0.142,0.164142448,0.451828757,0.184450209,0.515155903,0.385261,1,0.592173,0.586621,1,0.474531,0.484494
2015-12-14 12:00:00+00:00,0.05948053,0,0.165,0.163881049,0.451109212,0.184226728,0.515285394,0.384221,1,0.588793,0.588113,1,0.474102,0.484055
2015-12-14 13:00:00+00:00,0.034581704,0,0.162,0.163619649,0.450389667,0.184003247,0.515414885,0.383182,1,0.585412,0.589604,1,0.473672,0.483617
2015-12-14 14:00:00+00:00,0.010374511,0,0.167,0.163358249,0.449670122,0.183779765,0.515544377,0.382143,1,0.582032,0.591096,1,0.473243,0.483179
2015-12-14 15:00:00+00:00,0,0,0.19,0.163096849,0.448950576,0.183556284,0.515673868,0.381104,1,0.578651,0.592587,1,0.472814,0.482741
2015-12-14 16:00:00+00:00,0,0,0.18,0.16283545,0.448231031,0.183332803,0.515803359,0.380065,1,0.57527,0.594078,1,0.472385,0.482302
2015-12-14 17:00:00+00:00,0,0,0.158,0.16257405,0.447511486,0.183109322,0.51593285,0.379026,1,0.57189,0.59557,1,0.471955,0.481864
2015-12-14 18:00:00+00:00,0,0,0.14,0.16231265,0.446791941,0.18288584,0.516062341,0.377987,1,0.568509,0.597061,1,0.471526,0.481426
2015-12-14 19:00:00+00:00,0,0,0.13,0.16205125,0.446072396,0.182662359,0.516191833,0.376948,1,0.565129,0.598553,1,0.471097,0.480987
2015-12-14 20:00:00+00:00,0,0,0.123,0.161789851,0.44535285,0.182438878,0.516321324,0.375908,1,0.561748,0.600044,1,0.470667,0.480549
2015-12-14 21:00:00+00:00,0,0,0.123,0.161528451,0.444633305,0.182215396,0.516450815,0.374869,0.999598,0.558368,0.601535,1,0.470194,0.480066
2015-12-14 22:00:00+00:00,0,0,0.123,0.161267051,0.44391376,0.181991915,0.516580306,0.37383,0.993546,0.554987,0.603027,1,0.469099,0.478948
2015-12-14 23:00:00+00:00,0,0,0.12,0.161005652,0.443194215,0.181768434,0.516709798,0.372791,0.987494,0.551606,0.604518,1,0.468005,0.47783
2015-12-15 00:00:00+00:00,0,0,0.122,0.16108834,0.443421828,0.181594384,0.516947738,0.372784,0.982765,0.548964,0.616541,1,0.468176,0.478005
2015-12-15 01:00:00+00:00,0,0,0.135,0.161171028,0.443649441,0.181420335,0.517185679,0.372777,0.978035,0.546323,0.628563,1,0.468347,0.47818
2015-12-15 02:00:00+00:00,0,0,0.139,0.161253717,0.443877054,0.181246286,0.51742362,0.37277,0.973305,0.543681,0.640585,1,0.468519,0.478355
2015-12-15 03:00:00+00:00,0,0,0.128,0.161336405,0.444104667,0.181072237,0.51766156,0.372763,0.968576,0.541039,0.652608,1,0.46869,0.478531
2015-12-15 04:00:00+00:00,0,0,0.112,0.161419093,0.44433228,0.180898187,0.517899501,0.372756,0.963846,0.538397,0.66463,1,0.468862,0.478706
2015-12-15 05:00:00+00:00,0,0,0.107,0.161501782,0.444559893,0.180724138,0.518137442,0.372748,0.959116,0.535755,0.676652,1,0.469033,0.478881
2015-12-15 06:00:00+00:00,0.002074902,0,0.102,0.16158447,0.444787506,0.180550089,0.518375383,0.372741,0.954387,0.533113,0.688675,1,0.469205,0.479056
2015-12-15 07:00:00+00:00,0.041152227,0,0.091,0.161667158,0.445015119,0.180376039,0.518613323,0.372734,0.949657,0.530471,0.700697,1,0.469376,0.479231
2015-12-15 08:00:00+00:00,0.07936501,0,0.075,0.161749847,0.445242733,0.18020199,0.518851264,0.372727,0.944928,0.527829,0.71272,1,0.469548,0.479406
2015-12-15 09:00:00+00:00,0.102880568,0,0.068,0.161832535,0.445470346,0.180027941,0.519089205,0.37272,0.940198,0.525187,0.724742,1,0.469719,0.479581
2015-12-15 10:00:00+00:00,0.114465439,0,0.071,0.161915223,0.445697959,0.179853891,0.519327145,0.372713,0.935468,0.522545,0.736764,1,0.469891,0.479756
2015-12-15 11:00:00+00:00,0.114811256,0,0.082,0.161997912,0.445925572,0.179679842,0.519565086,0.372706,0.930739,0.519903,0.748787,1,0.470062,0.479931
2015-12-15 12:00:00+00:00,0.103745111,0,0.091,0.1620806,0.446153185,0.179505793,0.519803027,0.372699,0.926009,0.517261,0.760809,1,0.470233,0.480106
2015-12-15 13:00:00+00:00,0.080575369,0,0.092,0.162163288,0.446380798,0.179331743,0.520040967,0.372692,0.921279,0.514619,0.772832,1,0.470405,0.480281
2015-12-15 14:00:00+00:00,0.04201677,0,0.091,0.162245977,0.446608411,0.179157694,0.520278908,0.372685,0.91655,0.511977,0.784854,1,0.470576,0.480456
2015-12-15 15:00:00+00:00,0.000172909,0,0.084,0.162328665,0.446836024,0.178983645,0.520516849,0.372678,0.91182,0.509335,0.796876,1,0.470748,0.480631
2015-12-15 16:00:00+00:00,0,0,0.075,0.162411353,0.447063637,0.178809595,0.52075479,0.372671,0.90709,0.506693,0.808899,1,0.470919,0.480806
2015-12-15 17:00:00+00:00,0,0,0.069,0.162494042,0.44729125,0.178635546,0.52099273,0.372663,0.902361,0.504051,0.820921,1,0.471091,0.480981
2015-12-15 18:00:00+00:00,0,0,0.07,0.16257673,0.447518864,0.178461497,0.521230671,0.372656,0.897631,0.501409,0.832944,1,0.471262,0.481156
2015-12-15 19:00:00+00:00,0,0,0.071,0.162659418,0.447746477,0.178287448,0.521468612,0.372649,0.892901,0.498767,0.844966,1,0.471434,0.481331
2015-12-15 20:00:00+00:00,0,0,0.076,0.162742107,0.44797409,0.178113398,0.521706552,0.372642,0.888172,0.496126,0.856988,1,0.471605,0.481506
2015-12-15 21:00:00+00:00,0,0,0.091,0.162824795,0.448201703,0.177939349,0.521944493,0.372635,0.883442,0.493484,0.869011,1,0.471777,0.481682
2015-12-15 22:00:00+00:00,0,0,0.109,0.162907483,0.448429316,0.1777653,0.522182434,0.372628,0.878712,0.490842,0.881033,1,0.471948,0.481857
2015-12-15 23:00:00+00:00,0,0,0.123,0.162990172,0.448656929,0.17759125,0.522420375,0.372621,0.873983,0.4882,0.893055,1,0.47212,0.482032
2015-12-16 00:00:00+00:00,0,0,0.129,0.163230356,0.449318074,0.177473877,0.522320746,0.372621,0.870127,0.486046,0.891751,1,0.471463,0.481361
2015-12-16 01:00:00+00:00,0,0,0.134,0.16347054,0.44997922,0.177356504,0.522221118,0.372621,0.866271,0.483892,0.890447,1,0.470806,0.480691
2015-12-16 02:00:00+00:00,0,0,0.147,0.163710724,0.450640365,0.177239131,0.52212149,0.372621,0.862415,0.481738,0.889142,1,0.47015,0.480021
2015-12-16 03:00:00+00:00,0,0,0.153,0.163950908,0.451301511,0.177121758,0.522021862,0.372621,0.858559,0.479584,0.887838,1,0.469493,0.47935
2015-12-16 04:00:00+00:00,0,0,0.16,0.164191092,0.451962656,0.177004385,0.521922234,0.372621,0.854703,0.47743,0.886534,1,0.468837,0.47868
2015-12-16 05:00:00+00:00,0,0,0.176,0.164431276,0.452623801,0.176887012,0.521822605,0.372621,0.850848,0.475277,0.885229,1,0.46818,0.478009
